question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_chem_ch11_sq_032,1,11.3 Preparation of Alkanes,list_state,(a) Which reagent system reduces alkyl halides to alkanes? (b) What product forms when ethyl bromide is treated with Zn/HCl?.,(الف) نام یا شناخت لکھیں: کون سا عامل نظام الکائل ہیلائیڈز کو الکینز میں تقلیل کرتا ہے۔ (ب) ایتھائل برومائیڈ کو Zn/HCl سے عمل دینے پر کون سی پیداوار بنتی ہے۔,Medium,2,PRO,1
q_9_chem_ch11_sq_033,1,11.3 Preparation of Alkanes,explain_reason,Why does Zn/HCl act as a reducing system for alkyl halides?,Zn/HCl الکائل ہیلائیڈز کے لیے تقلیلی نظام کیوں کام کرتا ہے؟,Medium,2,PRO,1
TOPIC_SEP,1,11.4.1 Halogenation of Alkanes,topic_separator,,,,,,1
q_9_chem_ch11_sq_034,1,11.4.1 Halogenation of Alkanes,explain_reason,Why are alkanes also called paraffins?,الکینز کو پیرافنز بھی کیوں کہا جاتا ہے؟,Easy,2,ULTRA,1
q_9_chem_ch11_sq_035,1,11.4.1 Halogenation of Alkanes,explain_reason,"Why are alkanes generally unreactive toward acids, bases and oxidizing agents?",الکینز عموماً تیزاب، اساس اور تکسیدی عوامل کے لیے کم تعامل پذیر کیوں ہوتے ہیں؟,Hard,2,PRO,1
q_9_chem_ch11_sq_036,1,11.4.1 Halogenation of Alkanes,definition_function,Define a substitution reaction and state one related characteristic or function.,تبادلی تعامل کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Easy,2,PRO,1
q_9_chem_ch11_sq_037,1,11.4.1 Halogenation of Alkanes,list_state,(a) What condition is required for chlorination of alkanes? (b) Define the first product when methane reacts with chlorine in UV light and state one related characteristic or function.,(الف) الکینز کی کلورینیشن کے لیے کون سی شرط ضروری ہے۔ (ب) UV روشنی میں میتھین اور کلورین کے تعامل کی پہلی پیداوار کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Easy,2,PRO,1
q_9_chem_ch11_sq_038,1,11.4.1 Halogenation of Alkanes,explain_reason,Why is chlorination of methane called photochemical substitution?,میتھین کی کلورینیشن کو فوٹوکیمیکل تبادلی تعامل کیوں کہا جاتا ہے؟,Medium,2,PRO,1
q_9_chem_ch11_sq_039,1,11.4.1 Halogenation of Alkanes,features_characteristics,Name the compound that forms after replacement of two hydrogen atoms of methane by chlorine Also state one supporting reason or feature.,میتھین کے دو ہائیڈروجن ایٹم کلورین سے بدلنے پر کون سا مرکب بنتا ہے۔ شناخت کی بنیاد بھی بیان کریں۔,Medium,2,ULTRA,1
q_9_chem_ch11_sq_040,1,11.4.1 Halogenation of Alkanes,numerical_short,Solve the following short numerical problem and show the required working: What is the common name of CHCl₃.,CHCl₃ کا عام نام کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Easy,2,ULTRA,1
q_9_chem_ch11_sq_041,1,11.4.1 Halogenation of Alkanes,numerical_short,Solve the following short numerical problem and show the required working: What is the common name of CCl₄.,CCl₄ کا عام نام کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Easy,2,ULTRA,1
TOPIC_SEP,1,11.4.2 Combustion of Alkanes,topic_separator,,,,,,1
q_9_chem_ch11_sq_042,1,11.4.2 Combustion of Alkanes,list_state,(a) Define or describe the products of complete combustion of an alkane and state one related characteristic (b) What products form when naphtha undergoes complete combustion?.,(الف) الکین کے مکمل احتراق کی مصنوعات کی تعریف یا وضاحت کریں۔ (ب) نیفتھا کے مکمل احتراق سے کون سی مصنوعات بنتی ہیں۔,Easy,2,PRO,1
q_9_chem_ch11_sq_043,1,11.4.2 Combustion of Alkanes,numerical_short,Calculate how many moles of O₂ are required for complete combustion of one mole of propane. Show the required working.,تعداد یا مقدار بیان کریں: ایک مول پروپین کے مکمل احتراق کے لیے O₂ کے کتنے مول درکار ہیں۔,Medium,2,PRO,1
q_9_chem_ch11_sq_044,1,11.4.2 Combustion of Alkanes,explain_reason,Why are combustion reactions of alkanes useful?,الکینز کے احتراقی تعاملات کیوں مفید ہیں؟,Medium,2,PRO,1
q_9_chem_ch11_sq_045,1,11.4.2 Combustion of Alkanes,explain_reason,Why can a leaked mixture of natural gas and air explode when ignited?,قدرتی گیس اور ہوا کا لیک شدہ آمیزہ آگ لگنے پر کیوں پھٹ سکتا ہے؟,Hard,2,PRO,1
q_9_chem_ch11_sq_046,1,11.4.2 Combustion of Alkanes,list_state,Identify the hydrocarbon that is associated with explosions in coal mines Also state one supporting reason or feature.,کوئلے کی کانوں میں دھماکوں سے کون سا ہائیڈروکاربن منسلک ہے۔ شناخت کی بنیاد بھی بیان کریں۔,Easy,2,PRO,1
