question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_chem_ch7_sq_012,1,7.2 Reactions of Acids and Bases,concept_explanation,What does reaction of a non-metallic oxide with a base indicate about the oxide?,غیر دھاتی آکسائیڈ کا اساس سے تعامل اس آکسائیڈ کی کس نوعیت کو ظاہر کرتا ہے؟,Hard,2,PRO,1
q_9_chem_ch7_sq_013,1,7.2 Reactions of Acids and Bases,numerical_short,Calculate how many hydroxide ions are released by one formula unit of Ca(OH)₂ in water. Show the required working.,تعداد یا مقدار بیان کریں: پانی میں Ca(OH)₂ کی ایک فارمولا اکائی کتنے ہائیڈرو آکسائیڈ آئن خارج کرتی ہے۔,Easy,2,PRO,1
q_9_chem_ch7_sq_014,1,7.2 Reactions of Acids and Bases,numerical_short,Calculate how many molecules of KOH completely neutralize one molecule of H₃PO₄. Show the required working.,تعداد یا مقدار بیان کریں: H₃PO₄ کے ایک سالمے کو مکمل بے اثر کرنے کے لیے KOH کے کتنے سالمات درکار ہیں۔,Medium,2,PRO,1
TOPIC_SEP,1,7.3 Arrhenius Concept,topic_separator,,,,,,1
q_9_chem_ch7_sq_015,1,7.3 Arrhenius Concept,list_state,"According to Arrhenius, what is an acid.",آرہینیس کے مطابق تیزاب کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Easy,2,PRO,1
q_9_chem_ch7_sq_016,1,7.3 Arrhenius Concept,list_state,"According to Arrhenius, what is a base.",آرہینیس کے مطابق اساس کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Easy,2,PRO,1
q_9_chem_ch7_sq_017,1,7.3 Arrhenius Concept,definition_function,Define a limitation of the Arrhenius concept and state one related characteristic or function.,آرہینیس تصور کی ایک حد کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Medium,2,ELITE,1
q_9_chem_ch7_sq_018,1,7.3 Arrhenius Concept,list_state,Explain why H₂SO₄ is classified as an Arrhenius acid in water Also state one supporting reason or feature.,درج ذیل میں سے کون سا پانی میں آرہینیس تیزاب ہے۔ شناخت کی بنیاد بھی بیان کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,7.4 Brønsted–Lowry Concept,topic_separator,,,,,,1
q_9_chem_ch7_sq_019,1,7.4 Brønsted–Lowry Concept,list_state,"(a) According to Brønsted–Lowry, what is an acid (b) According to Brønsted–Lowry, what is a base.",(الف) برونسٹڈ–لوری کے مطابق تیزاب کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔ (ب) برونسٹڈ–لوری کے مطابق اساس کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Easy,2,PRO,1
q_9_chem_ch7_sq_020,1,7.4 Brønsted–Lowry Concept,definition_function,Define a conjugate base and state one related characteristic or function.,ہم رشتہ اساس کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Medium,2,PRO,1
q_9_chem_ch7_sq_021,1,7.4 Brønsted–Lowry Concept,definition_function,Define a conjugate acid and state one related characteristic or function.,ہم رشتہ تیزاب کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Medium,2,PRO,1
q_9_chem_ch7_sq_022,1,7.4 Brønsted–Lowry Concept,concept_explanation,"(a) In CH₃COOH + H₂O ⇌ CH₃COO⁻ + H₃O⁺, which species is the conjugate base of CH₃COOH? (b) In the same reaction, which species acts as the Brønsted–Lowry base?.",(الف) CH₃COOH + H₂O ⇌ CH₃COO⁻ + H₃O⁺ میں CH₃COOH کی ہم رشتہ اساس کون سی ہے۔ (ب) اسی تعامل میں کون سی نوع برونسٹڈ–لوری اساس کے طور پر کام کرتی ہے۔,Medium,2,PRO,1
q_9_chem_ch7_sq_023,1,7.4 Brønsted–Lowry Concept,explain_reason,Why can water act as both an acid and a base?,پانی تیزاب اور اساس دونوں کے طور پر کیوں کام کر سکتا ہے؟,Medium,2,PRO,1
q_9_chem_ch7_sq_024,1,7.4 Brønsted–Lowry Concept,explain_reason,Why is HSO₄⁻ able to act as a Brønsted–Lowry acid?,HSO₄⁻ برونسٹڈ–لوری تیزاب کے طور پر کیوں کام کر سکتا ہے؟,Hard,2,PRO,1
TOPIC_SEP,1,"7.5 Strength, Concentration and Neutralization",topic_separator,,,,,,1
q_9_chem_ch7_sq_025,1,"7.5 Strength, Concentration and Neutralization",definition_function,Define a neutralization reaction and state one related characteristic or function.,بے اثری کا تعامل کی تعریف کریں اور ایک اہم خصوصیت بیان کریں۔,Easy,2,PRO,1
q_9_chem_ch7_sq_026,1,"7.5 Strength, Concentration and Neutralization",compare_contrast,Define the difference between a strong acid and a concentrated acid and state one related characteristic or function.,مضبوط تیزاب اور مرتکز تیزاب میں کیا فرق ہے؟,Hard,2,PRO,1
q_9_chem_ch7_sq_027,1,"7.5 Strength, Concentration and Neutralization",concept_explanation,(a) What does a strong acid do in water? (b) What does a weak acid do in water?.,(الف) مضبوط تیزاب پانی میں کیا کرتا ہے۔ (ب) کمزور تیزاب پانی میں کیا کرتا ہے۔,Medium,2,ULTRA,1
TOPIC_SEP,1,7.5 Acid Rain and Its Effects,topic_separator,,,,,,1
q_9_chem_ch7_sq_028,1,7.5 Acid Rain and Its Effects,list_state,(a) Rainwater with which pH range is called acid rain? (b) Which gases mainly form acid rain after mixing with atmospheric moisture?.,(الف) نام یا شناخت لکھیں: کس pH حد والے بارش کے پانی کو تیزابی بارش کہا گیا ہے۔ (ب) نام یا شناخت لکھیں: کون سی گیسیں فضائی نمی سے مل کر بنیادی طور پر تیزابی بارش بناتی ہیں۔,Medium,2,PRO,1
q_9_chem_ch7_sq_029,1,7.5 Acid Rain and Its Effects,cause_effect,How does acid rain harm soil?,تیزابی بارش مٹی کو کیسے نقصان پہنچاتی ہے؟,Medium,2,PRO,1
q_9_chem_ch7_sq_030,1,7.5 Acid Rain and Its Effects,cause_effect,How does acid rain affect aquatic life?,تیزابی بارش آبی حیات کو کیسے متاثر کرتی ہے؟,Medium,2,PRO,1
q_9_chem_ch7_sq_031,1,7.5 Acid Rain and Its Effects,list_state,Identify the human-made structures that are especially damaged by acid rain.,تیزابی بارش سے کون سی انسانی ساختیں خاص طور پر متاثر ہوتی ہیں؟,Hard,2,ELITE,1
q_9_chem_ch7_sq_032,1,7.5 Acid Rain and Its Effects,features_characteristics,Name the gas that raises bread and makes it soft during baking Also state one supporting reason or feature.,بیکنگ کے دوران کون سی گیس روٹی کو پھلاتی اور نرم بناتی ہے۔ شناخت کی بنیاد بھی بیان کریں۔,Easy,2,PRO,1
