question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_9_chem_ch11_009,1,11.1 Hydrocarbons,Remember,What are hydrocarbons?,ہائیڈروکاربنز کیا ہیں؟,Organic compounds containing carbon and hydrogen only / صرف کاربن اور ہائیڈروجن پر مشتمل نامیاتی مرکبات,Compounds containing carbon and oxygen only / صرف کاربن اور آکسیجن پر مشتمل مرکبات,All compounds containing metals / تمام دھات رکھنے والے مرکبات,Compounds containing nitrogen only / صرف نائٹروجن پر مشتمل مرکبات,A | Organic compounds containing carbon and hydrogen only / صرف کاربن اور ہائیڈروجن پر مشتمل نامیاتی مرکبات,Easy,1,PRO,1
q_9_chem_ch11_010,1,11.1 Hydrocarbons,Remember,Which group contains common hydrocarbon fuels?,کون سا گروہ عام ہائیڈروکاربن ایندھن پر مشتمل ہے؟,"Water, salt and sugar / پانی، نمک اور شکر","Iron, copper and zinc / لوہا، تانبا اور زنک","Oxygen, nitrogen and argon / آکسیجن، نائٹروجن اور آرگن","Natural gas, LPG, CNG, petrol, diesel and kerosene / قدرتی گیس، LPG، CNG، پٹرول، ڈیزل اور مٹی کا تیل","D | Natural gas, LPG, CNG, petrol, diesel and kerosene / قدرتی گیس، LPG، CNG، پٹرول، ڈیزل اور مٹی کا تیل",Easy,1,ULTRA,1
q_9_chem_ch11_011,1,11.1 Hydrocarbons,Understand,"Besides fuels, what important role do hydrocarbons serve?",ایندھن کے علاوہ ہائیڈروکاربنز کا اہم کردار کیا ہے؟,They are used only to make table salt / یہ صرف خوردنی نمک بنانے میں استعمال ہوتے ہیں,"They act as feedstock for plastics, medicines, fibres, paints and varnishes / یہ پلاسٹک، ادویات، ریشوں، پینٹس اور وارنش کے خام مال کے طور پر کام کرتے ہیں",They permanently remove all oxygen from air / یہ ہوا سے تمام آکسیجن مستقل طور پر نکالتے ہیں,They form only ionic crystals / یہ صرف آیونی قلمیں بناتے ہیں,"B | They act as feedstock for plastics, medicines, fibres, paints and varnishes / یہ پلاسٹک، ادویات، ریشوں، پینٹس اور وارنش کے خام مال کے طور پر کام کرتے ہیں",Medium,1,ELITE,1
q_9_chem_ch11_012,1,11.1 Hydrocarbons,Remember,Into which structural types are hydrocarbons classified in the chapter?,باب میں ہائیڈروکاربنز کو کن ساختی اقسام میں تقسیم کیا گیا ہے؟,"Acids, bases, salts and oxides / تیزاب، اساس، نمکیات اور آکسائیڈز","Metals, non-metals and metalloids / دھاتیں، غیر دھاتیں اور نیم دھاتیں","Alkanes, alkenes, alkynes and aromatic hydrocarbons / الکینز، الکینز، الکائنز اور خوشبودار ہائیڈروکاربنز","Solids, liquids, gases and plasma / ٹھوس، مائع، گیس اور پلازما","C | Alkanes, alkenes, alkynes and aromatic hydrocarbons / الکینز، الکینز، الکائنز اور خوشبودار ہائیڈروکاربنز",Medium,1,ULTRA,1
q_9_chem_ch11_013,1,11.1 Hydrocarbons,Remember,Which hydrocarbon family is discussed in detail in this chapter?,اس باب میں ہائیڈروکاربنز کے کس خاندان پر تفصیل سے بحث کی گئی ہے؟,Alkenes / الکینز,Alkynes / الکائنز,Aromatic hydrocarbons / خوشبودار ہائیڈروکاربنز,Alkanes / الکینز,D | Alkanes / الکینز,Easy,1,PRO,1
q_9_chem_ch11_014,1,11.1 Hydrocarbons,Remember,What is the simplest alkane?,سب سے سادہ الکین کون سا ہے؟,Methane / میتھین,Ethane / ایتھین,Propane / پروپین,Butane / بیوٹین,A | Methane / میتھین,Easy,1,PRO,1
q_9_chem_ch11_015,1,11.1 Hydrocarbons,Remember,Methane is used to manufacture which listed substances?,میتھین سے کون سے درج شدہ مادّے تیار کیے جاتے ہیں؟,Only sodium chloride and water / صرف سوڈیم کلورائیڈ اور پانی,Only calcium carbonate / صرف کیلشیم کاربونیٹ,"Hydrogen, carbon black, carbon disulphide, chloroform and hydrocyanic acid / ہائیڈروجن، کاربن بلیک، کاربن ڈائی سلفائیڈ، کلوروفارم اور ہائیڈرو سائنک ایسڈ",Only ammonia and nitric acid / صرف امونیا اور نائٹرک ایسڈ,"C | Hydrogen, carbon black, carbon disulphide, chloroform and hydrocyanic acid / ہائیڈروجن، کاربن بلیک، کاربن ڈائی سلفائیڈ، کلوروفارم اور ہائیڈرو سائنک ایسڈ",Medium,1,IMPORTANT,1
TOPIC_SEP,1,11.2 Alkanes and IUPAC Nomenclature,Topic,,,,,,,,,,,1
q_9_chem_ch11_016,1,11.2 Alkanes and IUPAC Nomenclature,Remember,Why are alkanes called saturated hydrocarbons?,الکینز کو سیر شدہ ہائیڈروکاربنز کیوں کہا جاتا ہے؟,They contain carbon-carbon triple bonds / ان میں کاربن کاربن سہ گنا بند ہوتے ہیں,All four valencies of carbon are fully utilized in single bonds / کاربن کی چاروں ظرفیتیں واحد بندوں میں مکمل استعمال ہوتی ہیں,They contain no hydrogen atoms / ان میں ہائیڈروجن ایٹم نہیں ہوتے,They readily form ions in water / یہ پانی میں آسانی سے آئن بناتے ہیں,B | All four valencies of carbon are fully utilized in single bonds / کاربن کی چاروں ظرفیتیں واحد بندوں میں مکمل استعمال ہوتی ہیں,Easy,1,PRO,1
q_9_chem_ch11_017,1,11.2 Alkanes and IUPAC Nomenclature,Remember,What is the general formula of alkanes?,الکینز کا عمومی فارمولا کیا ہے؟,CₙH₂ₙ,CₙH₂ₙ₊₂,CₙH₂ₙ₋₂,CₙHₙ,B | CₙH₂ₙ₊₂,Easy,1,PRO,1
q_9_chem_ch11_018,1,11.2 Alkanes and IUPAC Nomenclature,Remember,Why is methane called the parent hydrocarbon?,میتھین کو بنیادی ہائیڈروکاربن کیوں کہا جاتا ہے؟,It has the highest molecular mass / اس کی سالماتی کمیت سب سے زیادہ ہے,It contains a carbon-carbon bond / اس میں کاربن کاربن بند ہوتا ہے,It is an aromatic compound / یہ خوشبودار مرکب ہے,It is the simplest hydrocarbon / یہ سب سے سادہ ہائیڈروکاربن ہے,D | It is the simplest hydrocarbon / یہ سب سے سادہ ہائیڈروکاربن ہے,Easy,1,ULTRA,1
q_9_chem_ch11_019,1,11.2 Alkanes and IUPAC Nomenclature,Remember,What does the root in an IUPAC name indicate?,IUPAC نام میں روٹ کیا ظاہر کرتا ہے؟,The number of carbon atoms in the longest continuous chain / طویل ترین مسلسل زنجیر میں کاربن ایٹموں کی تعداد,The number of oxygen atoms only / صرف آکسیجن ایٹموں کی تعداد,The physical state of the compound / مرکب کی طبعی حالت,The colour of the compound / مرکب کا رنگ,A | The number of carbon atoms in the longest continuous chain / طویل ترین مسلسل زنجیر میں کاربن ایٹموں کی تعداد,Easy,1,PRO,1
q_9_chem_ch11_020,1,11.2 Alkanes and IUPAC Nomenclature,Remember,What does the suffix in an IUPAC name indicate?,IUPAC نام میں لاحقہ کیا ظاہر کرتا ہے؟,The laboratory temperature / لیبارٹری کا درجہ حرارت,The number of branches only / صرف شاخوں کی تعداد,The class of organic compound / نامیاتی مرکب کا خاندان,The density of the compound / مرکب کی کثافت,C | The class of organic compound / نامیاتی مرکب کا خاندان,Easy,1,ULTRA,1
q_9_chem_ch11_021,1,11.2 Alkanes and IUPAC Nomenclature,Remember,What does the prefix in an IUPAC name indicate?,IUPAC نام میں سابقہ کیا ظاہر کرتا ہے؟,The boiling point / نقطۂ ابال,A group or groups attached to the longest chain / طویل ترین زنجیر سے منسلک گروہ یا گروہات,The number of hydrogen bonds / ہائیڈروجن بندوں کی تعداد,The state symbol / حالت کی علامت,B | A group or groups attached to the longest chain / طویل ترین زنجیر سے منسلک گروہ یا گروہات,Easy,1,ULTRA,1
q_9_chem_ch11_022,1,11.2 Alkanes and IUPAC Nomenclature,Apply,What is the IUPAC name of CH₃–CH₂–CH₂–CH₃?,درج ذیل مرکب کا IUPAC نام کیا ہے: CH₃–CH₂–CH₂–CH₃,Butane / بیوٹین,Propane / پروپین,Pentane / پینٹین,Methane / میتھین,A | Butane / بیوٹین,Medium,1,PRO,1
q_9_chem_ch11_023,1,11.2 Alkanes and IUPAC Nomenclature,Apply,What is the IUPAC name of the branched isomer commonly called iso-butane?,شاخ دار آئسومر جسے عام طور پر iso-butane کہتے ہیں، اس کا IUPAC نام کیا ہے؟,2-Methylbutane / 2-میتھائل بیوٹین,1-Methylpropane / 1-میتھائل پروپین,2-Ethylpropane / 2-ایتھائل پروپین,2-Methylpropane / 2-میتھائل پروپین,D | 2-Methylpropane / 2-میتھائل پروپین,Medium,1,PRO,1
q_9_chem_ch11_024,1,11.2 Alkanes and IUPAC Nomenclature,Understand,From which end is the longest chain numbered in a branched alkane?,شاخ دار الکین میں طویل ترین زنجیر کو کس سرے سے نمبر دیا جاتا ہے؟,Always from the left end / ہمیشہ بائیں سرے سے,Always from the right end / ہمیشہ دائیں سرے سے,From the end nearest to the branch / اس سرے سے جو شاخ کے قریب ہو,From the middle carbon / درمیانی کاربن سے,C | From the end nearest to the branch / اس سرے سے جو شاخ کے قریب ہو,Medium,1,PRO,1
q_9_chem_ch11_025,1,11.2 Alkanes and IUPAC Nomenclature,Analyze,How does branching generally affect the boiling point of butane isomers?,شاخ دار ساخت بیوٹین کے آئسومرز کے نقطۂ ابال پر عموماً کیا اثر ڈالتی ہے؟,The branched isomer has a lower boiling point than n-butane / شاخ دار آئسومر کا نقطۂ ابال n-butane سے کم ہوتا ہے,The branched isomer has a higher boiling point than n-butane / شاخ دار آئسومر کا نقطۂ ابال n-butane سے زیادہ ہوتا ہے,Both always have exactly the same boiling point / دونوں کا نقطۂ ابال ہمیشہ بالکل یکساں ہوتا ہے,Branching changes an alkane into an ionic compound / شاخ دار ساخت الکین کو آیونی مرکب بنا دیتی ہے,A | The branched isomer has a lower boiling point than n-butane / شاخ دار آئسومر کا نقطۂ ابال n-butane سے کم ہوتا ہے,Hard,1,PRO,1
q_9_chem_ch11_026,1,11.2 Alkanes and IUPAC Nomenclature,Understand,How do melting and boiling points of alkanes generally change from lower to higher members?,کم سے زیادہ ارکان کی طرف جاتے ہوئے الکینز کے نقطۂ پگھلاؤ اور نقطۂ ابال عموماً کیسے بدلتے ہیں؟,They decrease continuously / یہ مسلسل کم ہوتے ہیں,They become zero / یہ صفر ہو جاتے ہیں,They become unrelated to molecular size / ان کا سالماتی جسامت سے تعلق ختم ہو جاتا ہے,They increase / یہ بڑھتے ہیں,D | They increase / یہ بڑھتے ہیں,Medium,1,PRO,1
TOPIC_SEP,1,11.3 Preparation of Alkanes,Topic,,,,,,,,,,,1
q_9_chem_ch11_027,1,11.3 Preparation of Alkanes,Remember,What is cracking?,کریکنگ کیا ہے؟,Joining small hydrocarbons into one ionic crystal / چھوٹے ہائیڈروکاربنز کو ایک آیونی قلم میں جوڑنا,Breaking higher-molecular-mass hydrocarbons into smaller hydrocarbons / زیادہ سالماتی کمیت والے ہائیڈروکاربنز کو چھوٹے ہائیڈروکاربنز میں توڑنا,Dissolving hydrocarbons in water / ہائیڈروکاربنز کو پانی میں حل کرنا,Removing all carbon atoms from fuel / ایندھن سے تمام کاربن ایٹم نکالنا,B | Breaking higher-molecular-mass hydrocarbons into smaller hydrocarbons / زیادہ سالماتی کمیت والے ہائیڈروکاربنز کو چھوٹے ہائیڈروکاربنز میں توڑنا,Easy,1,PRO,1
q_9_chem_ch11_028,1,11.3 Preparation of Alkanes,Remember,At about what temperature is naphtha cracked in the chapter?,باب کے مطابق نیفتھا کو تقریباً کس درجہ حرارت پر کریک کیا جاتا ہے؟,50°C,100°C,500°C,1000°C,C | 500°C,Medium,1,ULTRA,1
q_9_chem_ch11_029,1,11.3 Preparation of Alkanes,Remember,Which catalyst is used for cracking naphtha?,نیفتھا کی کریکنگ کے لیے کون سا عمل انگیز استعمال ہوتا ہے؟,Nickel / نکل,Platinum / پلاٹینم,Zinc chloride / زنک کلورائیڈ,Zeolite / زیولائٹ,D | Zeolite / زیولائٹ,Easy,1,PRO,1
q_9_chem_ch11_030,1,11.3 Preparation of Alkanes,Understand,What products are obtained by cracking naphtha as described in the chapter?,باب کے مطابق نیفتھا کی کریکنگ سے کون سی مصنوعات حاصل ہوتی ہیں؟,Alkanes and alkenes containing about five to ten carbon atoms / تقریباً پانچ سے دس کاربن ایٹم رکھنے والے الکینز اور الکینز,Only carbon dioxide and water / صرف کاربن ڈائی آکسائیڈ اور پانی,Only methane / صرف میتھین,Only aromatic salts / صرف خوشبودار نمکیات,A | Alkanes and alkenes containing about five to ten carbon atoms / تقریباً پانچ سے دس کاربن ایٹم رکھنے والے الکینز اور الکینز,Medium,1,PRO,1
q_9_chem_ch11_031,1,11.3 Preparation of Alkanes,Understand,Why is cracking industrially useful?,کریکنگ صنعتی طور پر کیوں مفید ہے؟,It removes all useful fuels from petroleum / یہ پٹرولیم سے تمام مفید ایندھن ختم کرتی ہے,It makes hydrocarbons non-combustible / یہ ہائیڈروکاربنز کو ناقابلِ احتراق بناتی ہے,It converts less-demanded heavy fractions into more-demanded smaller hydrocarbons / یہ کم طلب بھاری حصوں کو زیادہ طلب چھوٹے ہائیڈروکاربنز میں بدلتی ہے,It produces only water / یہ صرف پانی بناتی ہے,C | It converts less-demanded heavy fractions into more-demanded smaller hydrocarbons / یہ کم طلب بھاری حصوں کو زیادہ طلب چھوٹے ہائیڈروکاربنز میں بدلتی ہے,Medium,1,PRO,1
q_9_chem_ch11_032,1,11.3 Preparation of Alkanes,Remember,Which catalyst is used to hydrogenate alkenes and alkynes to alkanes?,الکینز اور الکائنز کو ہائیڈروجنیشن سے الکینز میں بدلنے کے لیے کون سا عمل انگیز استعمال ہوتا ہے؟,Zeolite / زیولائٹ,Nickel / نکل,Sodium chloride / سوڈیم کلورائیڈ,Copper sulphate / کاپر سلفیٹ,B | Nickel / نکل,Easy,1,PRO,1
q_9_chem_ch11_033,1,11.3 Preparation of Alkanes,Remember,At what temperature is nickel-catalysed hydrogenation shown in the chapter?,باب میں نکل کی موجودگی میں ہائیڈروجنیشن کس درجہ حرارت پر دکھائی گئی ہے؟,20°C,200°C,500°C,1000°C,B | 200°C,Medium,1,ULTRA,1
q_9_chem_ch11_034,1,11.3 Preparation of Alkanes,Understand,Why is hydrogenation of an alkene called an addition reaction?,الکین کی ہائیڈروجنیشن کو اضافی تعامل کیوں کہا جاتا ہے؟,A hydrogen atom is replaced by chlorine / ہائیڈروجن ایٹم کلورین سے بدل جاتا ہے,The molecule loses all hydrogen / سالمہ تمام ہائیڈروجن کھو دیتا ہے,The compound forms an ionic precipitate / مرکب آیونی رسوب بناتا ہے,Hydrogen adds across the unsaturated bond / ہائیڈروجن غیر سیر شدہ بند کے پار شامل ہوتی ہے,D | Hydrogen adds across the unsaturated bond / ہائیڈروجن غیر سیر شدہ بند کے پار شامل ہوتی ہے,Medium,1,PRO,1
q_9_chem_ch11_035,1,11.3 Preparation of Alkanes,Remember,Which alkane cannot be prepared by hydrogenating an alkene or alkyne?,کون سا الکین کسی الکین یا الکائن کی ہائیڈروجنیشن سے تیار نہیں ہو سکتا؟,Methane / میتھین,Ethane / ایتھین,Propane / پروپین,Butane / بیوٹین,A | Methane / میتھین,Medium,1,PRO,1
q_9_chem_ch11_036,1,11.3 Preparation of Alkanes,Apply,What is formed when ethene is hydrogenated in the presence of nickel?,نکل کی موجودگی میں ایتھین کی ہائیڈروجنیشن سے کیا بنتا ہے؟,Ethyne / ایتھائن,Methane / میتھین,Ethane / ایتھین,Chloroethane / کلورو ایتھین,C | Ethane / ایتھین,Easy,1,PRO,1
q_9_chem_ch11_037,1,11.3 Preparation of Alkanes,Remember,Which reagent system reduces alkyl halides to alkanes?,کون سا عامل نظام الکائل ہیلائیڈز کو الکینز میں تقلیل کرتا ہے؟,Ni/O₂,Zn/HCl,Zeolite/H₂O,NaCl/H₂O,B | Zn/HCl,Easy,1,PRO,1
q_9_chem_ch11_038,1,11.3 Preparation of Alkanes,Understand,Why does Zn/HCl act as a reducing system for alkyl halides?,Zn/HCl الکائل ہیلائیڈز کے لیے تقلیلی نظام کیوں کام کرتا ہے؟,It produces atomic hydrogen that reduces the alkyl halide / یہ ایٹمی ہائیڈروجن پیدا کرتا ہے جو الکائل ہیلائیڈ کی تقلیل کرتی ہے,It produces chlorine that oxidizes the alkyl halide / یہ کلورین بناتا ہے جو الکائل ہیلائیڈ کو تکسید کرتی ہے,It removes all carbon atoms / یہ تمام کاربن ایٹم نکالتا ہے,It forms only molecular oxygen / یہ صرف سالماتی آکسیجن بناتا ہے,A | It produces atomic hydrogen that reduces the alkyl halide / یہ ایٹمی ہائیڈروجن پیدا کرتا ہے جو الکائل ہیلائیڈ کی تقلیل کرتی ہے,Medium,1,PRO,1
q_9_chem_ch11_039,1,11.3 Preparation of Alkanes,Apply,What product forms when ethyl bromide is treated with Zn/HCl?,ایتھائل برومائیڈ کو Zn/HCl سے عمل دینے پر کون سی پیداوار بنتی ہے؟,Methane / میتھین,Propane / پروپین,Butane / بیوٹین,Ethane / ایتھین,D | Ethane / ایتھین,Medium,1,PRO,1
TOPIC_SEP,1,11.4.1 Halogenation of Alkanes,Topic,,,,,,,,,,,1
q_9_chem_ch11_040,1,11.4.1 Halogenation of Alkanes,Remember,Why are alkanes also called paraffins?,الکینز کو پیرافنز بھی کیوں کہا جاتا ہے؟,They react violently with every reagent / یہ ہر عامل سے شدید تعامل کرتے ہیں,They are strongly ionic / یہ بہت زیادہ آیونی ہوتے ہیں,They have little chemical affinity for most reagents / ان کی بیشتر عوامل کے لیے کیمیائی رغبت بہت کم ہوتی ہے,They contain paraffin wax only / ان میں صرف پیرافن موم ہوتا ہے,C | They have little chemical affinity for most reagents / ان کی بیشتر عوامل کے لیے کیمیائی رغبت بہت کم ہوتی ہے,Easy,1,ULTRA,1
q_9_chem_ch11_041,1,11.4.1 Halogenation of Alkanes,Understand,"Why are alkanes generally unreactive toward acids, bases and oxidizing agents?",الکینز عموماً تیزاب، اساس اور تکسیدی عوامل کے لیے کم تعامل پذیر کیوں ہوتے ہیں؟,Their C–C and C–H bonds are almost non-polar and offer no easy reaction site / ان کے C–C اور C–H بند تقریباً غیر قطبی ہوتے ہیں اور آسان تعامل مقام نہیں دیتے,They contain free metal ions / ان میں آزاد دھاتی آئن ہوتے ہیں,They dissolve completely in water / یہ پانی میں مکمل حل ہوتے ہیں,Their bonds are all ionic / ان کے تمام بند آیونی ہوتے ہیں,A | Their C–C and C–H bonds are almost non-polar and offer no easy reaction site / ان کے C–C اور C–H بند تقریباً غیر قطبی ہوتے ہیں اور آسان تعامل مقام نہیں دیتے,Hard,1,PRO,1
q_9_chem_ch11_042,1,11.4.1 Halogenation of Alkanes,Remember,What is a substitution reaction?,تبادلی تعامل کیا ہے؟,A reaction in which two molecules only combine / ایسا تعامل جس میں صرف دو سالمات ملیں,A reaction producing only heat / ایسا تعامل جو صرف حرارت پیدا کرے,A reaction that always forms a precipitate / ایسا تعامل جو ہمیشہ رسوب بنائے,A reaction in which one atom or group is replaced by another / ایسا تعامل جس میں ایک ایٹم یا گروہ کی جگہ دوسرا ایٹم یا گروہ لے,D | A reaction in which one atom or group is replaced by another / ایسا تعامل جس میں ایک ایٹم یا گروہ کی جگہ دوسرا ایٹم یا گروہ لے,Easy,1,PRO,1
q_9_chem_ch11_043,1,11.4.1 Halogenation of Alkanes,Remember,What condition is required for chlorination of alkanes?,الکینز کی کلورینیشن کے لیے کون سی شرط ضروری ہے؟,Complete darkness / مکمل تاریکی,UV light or sunlight / بالائے بنفشی روشنی یا سورج کی روشنی,Water only / صرف پانی,A freezing temperature only / صرف نقطۂ انجماد,B | UV light or sunlight / بالائے بنفشی روشنی یا سورج کی روشنی,Easy,1,PRO,1
q_9_chem_ch11_044,1,11.4.1 Halogenation of Alkanes,Understand,Why is chlorination of methane called photochemical substitution?,میتھین کی کلورینیشن کو فوٹوکیمیکل تبادلی تعامل کیوں کہا جاتا ہے؟,Light converts methane into an ion without chlorine / روشنی کلورین کے بغیر میتھین کو آئن بناتی ہے,The reaction occurs only in water / تعامل صرف پانی میں ہوتا ہے,Light initiates replacement of hydrogen atoms by chlorine atoms / روشنی ہائیڈروجن ایٹموں کو کلورین ایٹموں سے بدلنے کا عمل شروع کرتی ہے,No atoms are replaced / کسی ایٹم کی جگہ نہیں بدلتی,C | Light initiates replacement of hydrogen atoms by chlorine atoms / روشنی ہائیڈروجن ایٹموں کو کلورین ایٹموں سے بدلنے کا عمل شروع کرتی ہے,Medium,1,PRO,1
q_9_chem_ch11_045,1,11.4.1 Halogenation of Alkanes,Apply,What is the first product when methane reacts with chlorine in UV light?,UV روشنی میں میتھین اور کلورین کے تعامل کی پہلی پیداوار کیا ہے؟,CH₂Cl₂,CHCl₃,CCl₄,CH₃Cl,D | CH₃Cl,Easy,1,PRO,1
q_9_chem_ch11_046,1,11.4.1 Halogenation of Alkanes,Apply,Which compound forms after replacement of two hydrogen atoms of methane by chlorine?,میتھین کے دو ہائیڈروجن ایٹم کلورین سے بدلنے پر کون سا مرکب بنتا ہے؟,CH₂Cl₂,CH₃Cl,CHCl₃,CCl₄,A | CH₂Cl₂,Medium,1,ULTRA,1
q_9_chem_ch11_047,1,11.4.1 Halogenation of Alkanes,Remember,What is the common name of CHCl₃?,CHCl₃ کا عام نام کیا ہے؟,Carbon tetrachloride / کاربن ٹیٹرا کلورائیڈ,Chloromethane / کلورو میتھین,Chloroform / کلوروفارم,Dichloromethane / ڈائی کلورو میتھین,C | Chloroform / کلوروفارم,Easy,1,ULTRA,1
q_9_chem_ch11_048,1,11.4.1 Halogenation of Alkanes,Remember,What is the common name of CCl₄?,CCl₄ کا عام نام کیا ہے؟,Chloroform / کلوروفارم,Carbon tetrachloride / کاربن ٹیٹرا کلورائیڈ,Chloromethane / کلورو میتھین,Ethyl chloride / ایتھائل کلورائیڈ,B | Carbon tetrachloride / کاربن ٹیٹرا کلورائیڈ,Easy,1,ULTRA,1
TOPIC_SEP,1,11.4.2 Combustion of Alkanes,Topic,,,,,,,,,,,1
q_9_chem_ch11_049,1,11.4.2 Combustion of Alkanes,Remember,What are the products of complete combustion of an alkane?,الکین کے مکمل احتراق کی مصنوعات کیا ہیں؟,Carbon and hydrogen only / صرف کاربن اور ہائیڈروجن,"Carbon dioxide, water and heat / کاربن ڈائی آکسائیڈ، پانی اور حرارت",Alkene and chlorine / الکین اور کلورین,Salt and water only / صرف نمک اور پانی,"B | Carbon dioxide, water and heat / کاربن ڈائی آکسائیڈ، پانی اور حرارت",Easy,1,PRO,1
q_9_chem_ch11_050,1,11.4.2 Combustion of Alkanes,Apply,How many moles of O₂ are required for complete combustion of one mole of propane?,ایک مول پروپین کے مکمل احتراق کے لیے O₂ کے کتنے مول درکار ہیں؟,3 mol,4 mol,6 mol,5 mol,D | 5 mol,Medium,1,PRO,1
