question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_9_chem_ch4_009,1,4.3 Writing Formulae of Ionic Compounds,Remember,Which information is required to write the formula of a binary ionic compound?,دو عنصری آئونی مرکب کا فارمولا لکھنے کے لیے کون سی معلومات درکار ہیں؟,Names and charges of the ions / آئنوں کے نام اور بار,Only colour of the compound / صرف مرکب کا رنگ,Only boiling point / صرف نقطۂ ابال,Only atomic masses / صرف ایٹمی کمیتیں,A | Names and charges of the ions / آئنوں کے نام اور بار,Easy,1,ULTRA,1
q_9_chem_ch4_010,1,4.3 Writing Formulae of Ionic Compounds,Apply,What is the correct formula of calcium phosphide?,کیلشیم فاسفائیڈ کا درست فارمولا کیا ہے؟,CaP,CaP₂,Ca₂P₃,Ca₃P₂,D | Ca₃P₂,Medium,1,PRO,1
q_9_chem_ch4_011,1,4.3 Writing Formulae of Ionic Compounds,Apply,What is the formula of barium nitride?,بیریئم نائٹرائیڈ کا فارمولا کیا ہے؟,BaN,Ba₃N₂,Ba₂N₃,BaN₂,B | Ba₃N₂,Medium,1,PRO,1
q_9_chem_ch4_012,1,4.3 Writing Formulae of Ionic Compounds,Apply,What is the formula of aluminium nitride?,ایلومینیم نائٹرائیڈ کا فارمولا کیا ہے؟,Al₂N₃,Al₃N₂,AlN,AlN₃,C | AlN,Easy,1,ULTRA,1
q_9_chem_ch4_013,1,4.3 Writing Formulae of Ionic Compounds,Apply,What is the formula of ammonium carbonate?,امونیم کاربونیٹ کا فارمولا کیا ہے؟,NH₄CO₃,NH₄(CO₃)₂,(NH₄)₃CO₂,(NH₄)₂CO₃,D | (NH₄)₂CO₃,Medium,1,PRO,1
q_9_chem_ch4_014,1,4.3 Writing Formulae of Ionic Compounds,Analyze,Why must the total positive and negative charges balance in an ionic formula?,آئونی فارمولے میں کل مثبت اور منفی بار برابر کیوں ہونے چاہییں؟,The compound must be electrically neutral / مرکب کو برقی طور پر غیر جانبدار ہونا چاہیے,Every ion must have zero mass / ہر آئن کی کمیت صفر ہونی چاہیے,All ions must contain equal neutrons / تمام آئنوں میں نیوٹران برابر ہونے چاہییں,The formula must show a gas / فارمولے کو گیس ظاہر کرنی چاہیے,A | The compound must be electrically neutral / مرکب کو برقی طور پر غیر جانبدار ہونا چاہیے,Hard,1,PRO,1
TOPIC_SEP,1,4.4 Percentage Composition and Formula Determination,Topic,,,,,,,,,,,1
q_9_chem_ch4_015,1,4.4 Percentage Composition and Formula Determination,Remember,What does percentage composition express?,فیصدی ترکیب کیا ظاہر کرتی ہے؟,Volume of each atom / ہر ایٹم کا حجم,Number of bonds only / صرف بندوں کی تعداد,Mass percentage of each element in a compound / مرکب میں ہر عنصر کی کمیتی فیصد,Reaction time in percent / تعامل کا وقت فیصد میں,C | Mass percentage of each element in a compound / مرکب میں ہر عنصر کی کمیتی فیصد,Easy,1,ULTRA,1
q_9_chem_ch4_016,1,4.4 Percentage Composition and Formula Determination,Understand,What is the first step in finding an empirical formula from percentage composition?,فیصدی ترکیب سے تجرباتی فارمولا معلوم کرنے کا پہلا قدم کیا ہے؟,Multiply all percentages by atomic number / تمام فیصدوں کو ایٹمی عدد سے ضرب دینا,Convert each element’s mass or percentage into moles / ہر عنصر کی کمیت یا فیصد کو مولوں میں تبدیل کرنا,Add all atomic numbers / تمام ایٹمی اعداد جمع کرنا,Balance a chemical equation first / پہلے کیمیائی مساوات متوازن کرنا,B | Convert each element’s mass or percentage into moles / ہر عنصر کی کمیت یا فیصد کو مولوں میں تبدیل کرنا,Medium,1,PRO,1
q_9_chem_ch4_017,1,4.4 Percentage Composition and Formula Determination,Understand,"After calculating moles of each element, how is the simplest ratio obtained?",ہر عنصر کے مول معلوم کرنے کے بعد سادہ ترین تناسب کیسے حاصل کیا جاتا ہے؟,Multiply all values by the largest value / تمام قدروں کو سب سے بڑی قدر سے ضرب دینا,Divide all mole values by the smallest value / تمام مولی قدروں کو سب سے چھوٹی قدر سے تقسیم کرنا,Add all mole values / تمام مولی قدریں جمع کرنا,Subtract atomic numbers / ایٹمی اعداد منہا کرنا,B | Divide all mole values by the smallest value / تمام مولی قدروں کو سب سے چھوٹی قدر سے تقسیم کرنا,Medium,1,PRO,1
q_9_chem_ch4_018,1,4.4 Percentage Composition and Formula Determination,Analyze,Can different compounds have the same empirical formula?,کیا مختلف مرکبات کا تجرباتی فارمولا یکساں ہو سکتا ہے؟,"No, an empirical formula is always unique to one compound / نہیں، تجرباتی فارمولا ہمیشہ صرف ایک مرکب کا ہوتا ہے",Only ionic compounds can do so / صرف آئونی مرکبات میں ایسا ہو سکتا ہے,Only elements can have empirical formulas / صرف عناصر کے تجرباتی فارمولے ہوتے ہیں,"Yes, if their atoms are present in the same simplest ratio / ہاں، اگر ان کے ایٹم سادہ ترین یکساں تناسب میں ہوں","D | Yes, if their atoms are present in the same simplest ratio / ہاں، اگر ان کے ایٹم سادہ ترین یکساں تناسب میں ہوں",Hard,1,ELITE,1
TOPIC_SEP,1,4.6 Avogadro Number,Topic,,,,,,,,,,,1
q_9_chem_ch4_019,1,4.6 Avogadro Number,Remember,What is Avogadro’s number?,ایووگاڈرو عدد کیا ہے؟,6.022 × 10²³,6.022 × 10⁻²³,3.011 × 10²³,9.8 × 10²³,A | 6.022 × 10²³,Easy,1,PRO,1
q_9_chem_ch4_020,1,4.6 Avogadro Number,Remember,What does Avogadro’s number represent?,ایووگاڈرو عدد کس چیز کو ظاہر کرتا ہے؟,Mass of one particle in grams / ایک ذرّے کی کمیت گرام میں,Volume of every solid / ہر ٹھوس کا حجم,Number of particles in one mole / ایک مول میں ذرّات کی تعداد,Number of protons in carbon-12 / کاربن-12 میں پروٹانوں کی تعداد,C | Number of particles in one mole / ایک مول میں ذرّات کی تعداد,Easy,1,PRO,1
q_9_chem_ch4_021,1,4.6 Avogadro Number,Remember,How many atomic mass units are equal to one gram?,ایک گرام میں کتنی ایٹمی کمیتی اکائیاں ہوتی ہیں؟,1 amu,6.022 × 10²³ amu,10⁶ amu,6.022 × 10⁻²³ amu,B | 6.022 × 10²³ amu,Medium,1,PRO,1
q_9_chem_ch4_022,1,4.6 Avogadro Number,Understand,Why is Avogadro’s number important in chemistry?,کیمیا میں ایووگاڈرو عدد اہم کیوں ہے؟,It links microscopic particles with measurable macroscopic mass / یہ خردبینی ذرّات کو قابلِ پیمائش بڑی کمیت سے جوڑتا ہے,It gives the colour of a substance / یہ مادّے کا رنگ بتاتا ہے,It determines only temperature / یہ صرف درجہ حرارت متعین کرتا ہے,It replaces chemical formulas / یہ کیمیائی فارمولوں کی جگہ لیتا ہے,A | It links microscopic particles with measurable macroscopic mass / یہ خردبینی ذرّات کو قابلِ پیمائش بڑی کمیت سے جوڑتا ہے,Medium,1,PRO,1
TOPIC_SEP,1,4.7 Mole and Molar Mass,Topic,,,,,,,,,,,1
q_9_chem_ch4_023,1,4.7 Mole and Molar Mass,Remember,What is a mole?,مول کیا ہے؟,Mass of exactly one atom / بالکل ایک ایٹم کی کمیت,Volume of 100 g water / 100 گرام پانی کا حجم,Number of neutrons in an element / عنصر میں نیوٹرانوں کی تعداد,Amount of substance containing 6.022 × 10²³ particles / مادّے کی وہ مقدار جس میں 6.022 × 10²³ ذرّات ہوں,D | Amount of substance containing 6.022 × 10²³ particles / مادّے کی وہ مقدار جس میں 6.022 × 10²³ ذرّات ہوں,Easy,1,PRO,1
q_9_chem_ch4_024,1,4.7 Mole and Molar Mass,Remember,What is molar mass?,مولر کمیت کیا ہے؟,Mass of one electron / ایک الیکٹران کی کمیت,Mass number of an isotope / آئسوٹوپ کا کمیتی عدد,Mass of one mole of a substance / کسی مادّے کے ایک مول کی کمیت,Density of one litre / ایک لیٹر کی کثافت,C | Mass of one mole of a substance / کسی مادّے کے ایک مول کی کمیت,Easy,1,PRO,1
q_9_chem_ch4_025,1,4.7 Mole and Molar Mass,Apply,How many moles are present in 98 g of H₂SO₄?,98 گرام H₂SO₄ میں کتنے مول ہوتے ہیں؟,1 mol,0.5 mol,2 mol,98 mol,A | 1 mol,Easy,1,PRO,1
q_9_chem_ch4_026,1,4.7 Mole and Molar Mass,Apply,How many moles are present in 25 g of H₂SO₄? Use molar mass 98 g mol⁻¹.,25 گرام H₂SO₄ میں کتنے مول ہیں؟ مولر کمیت 98 g mol⁻¹ استعمال کریں۔,0.765 mol,0.510 mol,0.400 mol,0.255 mol,D | 0.255 mol,Hard,1,PRO,1
q_9_chem_ch4_027,1,4.7 Mole and Molar Mass,Apply,A 6 g diamond contains how many moles of carbon atoms?,6 گرام ہیرے میں کاربن ایٹموں کے کتنے مول ہوتے ہیں؟,1 mol,0.5 mol,2 mol,6 mol,B | 0.5 mol,Medium,1,ULTRA,1
q_9_chem_ch4_028,1,4.7 Mole and Molar Mass,Apply,How many carbon atoms are present in 6 g of diamond?,6 گرام ہیرے میں کاربن کے کتنے ایٹم موجود ہیں؟,6.022 × 10²³,1.204 × 10²⁴,3.011 × 10²³,1.003 × 10²³,C | 3.011 × 10²³,Hard,1,PRO,1
q_9_chem_ch4_029,1,4.7 Mole and Molar Mass,Apply,How many molecules are present in 18 g of water?,18 گرام پانی میں کتنے سالمات موجود ہیں؟,3.011 × 10²³,1.204 × 10²⁴,18,6.022 × 10²³,D | 6.022 × 10²³,Medium,1,PRO,1
TOPIC_SEP,1,4.8 Chemical Equations,Topic,,,,,,,,,,,1
q_9_chem_ch4_030,1,4.8 Chemical Equations,Remember,What does a chemical equation show?,کیمیائی مساوات کیا ظاہر کرتی ہے؟,"Reactants, products and their mole ratios / عامل مادّے، حاصل مادّے اور ان کے مولی تناسب",Only colour changes / صرف رنگ کی تبدیلیاں,Only reaction temperature / صرف تعامل کا درجہ حرارت,Only names of catalysts / صرف عمل انگیزوں کے نام,"A | Reactants, products and their mole ratios / عامل مادّے، حاصل مادّے اور ان کے مولی تناسب",Easy,1,PRO,1
q_9_chem_ch4_031,1,4.8 Chemical Equations,Remember,Why must a chemical equation be balanced?,کیمیائی مساوات کو متوازن کرنا کیوں ضروری ہے؟,To make all coefficients equal to one / تمام عددی سر کو ایک بنانے کے لیے,To remove products / حاصل مادّے ختم کرنے کے لیے,To obey conservation of mass and show equal numbers of each type of atom / بقائے کمیت کی پابندی اور ہر قسم کے ایٹموں کی برابر تعداد دکھانے کے لیے,To change chemical formulas / کیمیائی فارمولے بدلنے کے لیے,C | To obey conservation of mass and show equal numbers of each type of atom / بقائے کمیت کی پابندی اور ہر قسم کے ایٹموں کی برابر تعداد دکھانے کے لیے,Medium,1,PRO,1
q_9_chem_ch4_032,1,4.8 Chemical Equations,Understand,What do coefficients in a balanced equation represent?,متوازن مساوات میں عددی سر کیا ظاہر کرتے ہیں؟,Atomic numbers of elements / عناصر کے ایٹمی اعداد,Relative mole ratios of substances / مادّوں کے نسبتی مولی تناسب,Densities of substances / مادّوں کی کثافتیں,Temperatures of reactants / عامل مادّوں کے درجۂ حرارت,B | Relative mole ratios of substances / مادّوں کے نسبتی مولی تناسب,Medium,1,PRO,1
q_9_chem_ch4_033,1,4.8 Chemical Equations,Apply,Which equation is balanced for the combustion of methane?,میتھین کے احتراق کی کون سی مساوات متوازن ہے؟,CH₄ + O₂ → CO₂ + H₂O,CH₄ + 2O₂ → CO₂ + 2H₂O,2CH₄ + O₂ → 2CO₂ + H₂O,CH₄ + 3O₂ → CO₂ + H₂O,B | CH₄ + 2O₂ → CO₂ + 2H₂O,Medium,1,PRO,1
q_9_chem_ch4_034,1,4.8 Chemical Equations,Analyze,"Before writing a chemical equation, which condition is essential?",کیمیائی مساوات لکھنے سے پہلے کون سی شرط ضروری ہے؟,All substances must be gases / تمام مادّے گیسیں ہونے چاہییں,Every reaction must be reversible / ہر تعامل قابلِ واپسی ہونا چاہیے,The equation must contain a catalyst / مساوات میں عمل انگیز ہونا ضروری ہے,Correct formulas of all reactants and products must be known / تمام عامل اور حاصل مادّوں کے درست فارمولے معلوم ہونے چاہییں,D | Correct formulas of all reactants and products must be known / تمام عامل اور حاصل مادّوں کے درست فارمولے معلوم ہونے چاہییں,Hard,1,PRO,1
TOPIC_SEP,1,4.9 Stoichiometric Calculations,Topic,,,,,,,,,,,1
q_9_chem_ch4_035,1,4.9 Stoichiometric Calculations,Remember,What is stoichiometry based on?,اسٹوکیومیٹری کس بنیاد پر ہوتی ہے؟,Quantitative relationships shown by a balanced chemical equation / متوازن کیمیائی مساوات میں دکھائے گئے مقداری تعلقات,Colour of reactants / عامل مادّوں کا رنگ,Shape of the container / برتن کی شکل,Only the activation energy / صرف فعالی توانائی,A | Quantitative relationships shown by a balanced chemical equation / متوازن کیمیائی مساوات میں دکھائے گئے مقداری تعلقات,Medium,1,PRO,1
q_9_chem_ch4_036,1,4.9 Stoichiometric Calculations,Apply,"In CH₄ + 2O₂ → CO₂ + 2H₂O, how many moles of O₂ are required for one mole of CH₄?",CH₄ + 2O₂ → CO₂ + 2H₂O میں ایک مول CH₄ کے لیے O₂ کے کتنے مول درکار ہیں؟,1 mol,3 mol,2 mol,4 mol,C | 2 mol,Easy,1,PRO,1
q_9_chem_ch4_037,1,4.9 Stoichiometric Calculations,Apply,"In the same equation, how many moles of CO₂ are formed from one mole of CH₄?",اسی مساوات میں ایک مول CH₄ سے CO₂ کے کتنے مول بنتے ہیں؟,2 mol,1 mol,3 mol,0.5 mol,B | 1 mol,Easy,1,ULTRA,1
q_9_chem_ch4_038,1,4.9 Stoichiometric Calculations,Apply,"If 1.8 mol of ethyl alcohol requires 3 mol O₂ per mole, how many moles of O₂ are needed?",اگر ایک مول ایتھائل الکحل کے لیے 3 مول O₂ درکار ہوں تو 1.8 مول کے لیے کتنے مول O₂ چاہییں؟,5.4 mol,1.8 mol,3.0 mol,3.6 mol,A | 5.4 mol,Medium,1,PRO,1
q_9_chem_ch4_039,1,4.9 Stoichiometric Calculations,Apply,"If 1.8 mol of ethyl alcohol produces 2 mol CO₂ per mole, how many moles of CO₂ are formed?",اگر ایک مول ایتھائل الکحل سے 2 مول CO₂ بنتے ہوں تو 1.8 مول سے کتنے مول CO₂ بنیں گے؟,1.8 mol,5.4 mol,0.9 mol,3.6 mol,D | 3.6 mol,Medium,1,PRO,1
q_9_chem_ch4_040,1,4.9 Stoichiometric Calculations,Analyze,Why can a balanced equation be used to calculate masses of products?,متوازن مساوات سے حاصل مادّوں کی کمیتیں کیوں نکالی جا سکتی ہیں؟,All products have equal masses / تمام حاصل مادّوں کی کمیت برابر ہوتی ہے,Coefficients are atomic masses / عددی سر ایٹمی کمیتیں ہوتے ہیں,Its mole ratios can be converted into mass ratios using molar masses / اس کے مولی تناسب کو مولر کمیتوں سے کمیتی تناسب میں بدلا جا سکتا ہے,Mass is independent of moles / کمیت مولوں سے غیر متعلق ہے,C | Its mole ratios can be converted into mass ratios using molar masses / اس کے مولی تناسب کو مولر کمیتوں سے کمیتی تناسب میں بدلا جا سکتا ہے,Hard,1,PRO,1
q_9_chem_ch4_041,1,4.9 Stoichiometric Calculations,Analyze,A calculation gives more product than allowed by the balanced mole ratio. What is the most likely error?,حساب سے متوازن مولی تناسب سے زیادہ حاصل مادّہ نکلے تو غالباً کیا غلطی ہے؟,The stoichiometric coefficient or mole conversion was used incorrectly / اسٹوکیومیٹرک عددی سر یا مولی تبدیلی غلط استعمال ہوئی,The law of conservation of mass failed / قانونِ بقائے کمیت ناکام ہو گیا,Avogadro’s number changed / ایووگاڈرو عدد بدل گیا,Atoms disappeared during reaction / تعامل میں ایٹم غائب ہو گئے,A | The stoichiometric coefficient or mole conversion was used incorrectly / اسٹوکیومیٹرک عددی سر یا مولی تبدیلی غلط استعمال ہوئی,Hard,1,ELITE,1
