question_hash,active,topic,question_type,question_style,question,difficulty,marks,weightage,smart_syllabus
q_9_eng_q7_past_adapted_010,1,ENGLISH_B | Q7 Comprehension | Past Paper Theme (Adapted) | Pottery Making | 2022 Evening | 10 Marks,Long,comprehension_set,"Read the following adapted past-paper-theme passage carefully and answer the five questions given at the end.

Pottery can be shaped on a wheel or formed inside a mould. Work on the wheel requires skill because the potter must keep the clay balanced while it turns. Moulding is often quicker for handles and objects of the same shape. After an article is formed, it is dried and may be decorated with heat-resistant colours. It is then placed in a kiln for firing. Protective containers prevent direct flames from damaging the surface of delicate pieces.

Questions:
1. What are two methods of shaping pottery?
2. Why does wheel work require skill?
3. When is moulding especially useful?
4. What happens before pottery is fired?
5. How are delicate pieces protected in the kiln?",Medium,10,PRO,1
q_9_eng_q7_past_adapted_011,1,ENGLISH_B | Q7 Comprehension | Past Paper Theme (Adapted) | The Fox and the Goat | 2023 | 10 Marks,Long,comprehension_set,"Read the following adapted past-paper-theme passage carefully and answer the five questions given at the end.

A thirsty fox slipped into a well while searching for water. He could not climb out. Soon a goat looked down and asked why he was there. The fox hid his difficulty and praised the cool water, inviting the goat to jump in. The goat acted without thinking and entered the well. The fox climbed onto the goat’s back and escaped, leaving the goat trapped. The story teaches that a wise person considers the result before following attractive advice.

Questions:
1. How did the fox fall into the well?
2. What did the goat ask him?
3. How did the fox deceive the goat?
4. How did the fox escape?
5. What lesson does the story teach?",Medium,10,PRO,1
sep_9_eng_q7_practice_001,1,ENGLISH_B | Q7 Comprehension | Mind-Sharp Board-Style Practice,Topic,topic_separator,,,,,1
q_9_eng_q7_comprehension_001,1,ENGLISH_B | Q7 Comprehension | Newspapers and Public Awareness | 5 Questions | 10 Marks,Long,comprehension_set,"Read the following passage carefully and answer the five questions given at the end.

Newspapers connect people with events taking place in their own country and in distant parts of the world. They report important developments, explain public issues, and provide space for different opinions. A responsible newspaper does more than publish news; it also helps readers understand how decisions affect society. Through editorials, educational articles, and public-service messages, newspapers can encourage citizens to act wisely. Although digital media now delivers information quickly, newspapers remain valuable when they check facts carefully and present information in an organized form. Readers, however, must compare sources and avoid accepting every claim without evidence.

Questions:
1. How do newspapers connect people with the wider world?
2. What does a responsible newspaper do besides publishing news?
3. How can newspapers encourage citizens to act wisely?
4. Why do newspapers remain valuable in the digital age?
5. What precaution should readers take while reading news?",Medium,10,ELITE,1
q_9_eng_q7_comprehension_002,1,ENGLISH_B | Q7 Comprehension | The Value of Time | 5 Questions | 10 Marks,Long,comprehension_set,"Read the following passage carefully and answer the five questions given at the end.

Time is one of the few resources that cannot be stored or recovered. A student who plans the day carefully can complete schoolwork, enjoy healthy recreation, and still find time for family. Good time management does not mean working without rest. It means giving proper attention to important tasks and avoiding unnecessary delay. Small habits, such as preparing a timetable, setting realistic goals, and beginning work on time, reduce stress. People often complain that they have no time, but the real problem is usually poor planning. When time is used wisely, ordinary efforts can produce remarkable results.

Questions:
1. Why is time different from many other resources?
2. What can a well-planned student do during the day?
3. What does good time management actually mean?
4. Name two habits that reduce stress.
5. What is usually the real cause of having no time?",Medium,10,ELITE,1
q_9_eng_q7_comprehension_003,1,ENGLISH_B | Q7 Comprehension | Trees and Human Life | 5 Questions | 10 Marks,Long,comprehension_set,"Read the following passage carefully and answer the five questions given at the end.

Trees support life in many visible and invisible ways. They release oxygen, absorb carbon dioxide, reduce heat, and provide shelter to birds and animals. Their roots hold the soil together and help prevent erosion during heavy rain. In crowded cities, trees also reduce noise and make streets more pleasant. Planting a tree is useful, but protecting it during its early years is equally important. A young plant needs water, space, and care before it can survive on its own. Communities that plant and protect native trees improve both the environment and the quality of life.

Questions:
1. How do trees improve the air?
2. What role do tree roots play during heavy rain?
3. How do trees benefit crowded cities?
4. Why is planting a tree alone not enough?
5. What happens when communities protect native trees?",Medium,10,ULTRA,1
q_9_eng_q7_comprehension_004,1,ENGLISH_B | Q7 Comprehension | The Habit of Reading | 5 Questions | 10 Marks,Long,comprehension_set,"Read the following passage carefully and answer the five questions given at the end.

Reading is a habit that strengthens both knowledge and imagination. A good book introduces the reader to new ideas, places, and experiences. Regular reading also improves vocabulary and helps students express their thoughts clearly. The habit develops slowly; it becomes stronger when a reader chooses suitable books and reads for a short time every day. Libraries can support this habit by providing a quiet place and a wide selection of books. Digital devices offer easy access to information, but deep reading still requires attention and patience. A thoughtful reader asks questions, checks unfamiliar words, and reflects on the writer's message.

Questions:
1. How does reading strengthen a person?
2. What language benefits come from regular reading?
3. How can a student develop the reading habit?
4. What support do libraries provide?
5. What does a thoughtful reader do?",Medium,10,ELITE,1
q_9_eng_q7_comprehension_005,1,ENGLISH_B | Q7 Comprehension | Cleanliness and Community Health | 5 Questions | 10 Marks,Long,comprehension_set,"Read the following passage carefully and answer the five questions given at the end.

Clean surroundings protect people from disease and make daily life more comfortable. Waste thrown in streets can block drains, attract insects, and pollute water. Cleanliness therefore depends on both public services and personal responsibility. Municipal workers may collect rubbish, but citizens must place waste in proper containers and avoid damaging public places. Schools can teach students to separate recyclable materials and reduce the use of plastic. A clean town is not created by a single campaign; it is maintained through regular habits. When residents cooperate, even a crowded neighbourhood can become healthy and attractive.

Questions:
1. How can street waste harm public health?
2. Why is cleanliness a shared responsibility?
3. What should citizens do with their waste?
4. What can schools teach students about waste?
5. How can a clean town be maintained?",Medium,10,ELITE,1
q_9_eng_q7_comprehension_006,1,ENGLISH_B | Q7 Comprehension | Health and Exercise | 5 Questions | 10 Marks,Long,comprehension_set,"Read the following passage carefully and answer the five questions given at the end.

Regular exercise keeps the body active and supports mental well-being. It strengthens muscles, improves blood circulation, and helps people maintain a healthy weight. Exercise need not be expensive or difficult. Walking, cycling, stretching, and outdoor games can provide important benefits when performed regularly. Students who remain seated for long hours should take short movement breaks. Rest and a balanced diet are also necessary because exercise alone cannot guarantee good health. The safest routine is one that matches a person's age and physical condition. Consistency is more valuable than occasional, exhausting activity.

Questions:
1. What physical benefits does regular exercise provide?
2. Why does exercise not need to be expensive?
3. What should students do after sitting for long hours?
4. Why are rest and diet also necessary?
5. What kind of exercise routine is considered safest?",Medium,10,ULTRA,1
q_9_eng_q7_comprehension_007,1,ENGLISH_B | Q7 Comprehension | Education and National Progress | 5 Questions | 10 Marks,Long,comprehension_set,"Read the following passage carefully and answer the five questions given at the end.

Education enables people to understand problems, develop useful skills, and make responsible decisions. A nation progresses when its schools encourage curiosity instead of simple memorization. Students should learn how to ask questions, examine evidence, and work with others. Education also promotes tolerance by helping people understand different viewpoints. Buildings and textbooks are important, but the quality of teaching matters even more. Trained teachers, fair assessment, and a safe learning environment allow students to reach their potential. Investment in education is therefore an investment in the social and economic future of a country.

Questions:
1. What abilities does education develop in people?
2. When does a nation make educational progress?
3. How does education promote tolerance?
4. What factors help students reach their potential?
5. Why is investment in education important?",Medium,10,ELITE,1
q_9_eng_q7_comprehension_008,1,ENGLISH_B | Q7 Comprehension | Saving Water | 5 Questions | 10 Marks,Long,comprehension_set,"Read the following passage carefully and answer the five questions given at the end.

Fresh water is essential for homes, farms, and industries, yet it is often wasted. A leaking tap may appear harmless, but it can waste a large quantity of water over time. Families can save water by repairing leaks, using buckets instead of running hoses, and reusing suitable water for plants. Farmers can adopt irrigation methods that deliver water directly to crops. Governments must also protect rivers and underground water from pollution. Water conservation is not only a response to shortage; it is a duty to future generations. Every careful action, however small, contributes to a more secure supply.

Questions:
1. Why is fresh water important?
2. How can a leaking tap cause serious waste?
3. Mention two ways families can conserve water.
4. How can farmers reduce water waste?
5. Why is water conservation a duty to future generations?",Medium,10,ULTRA,1
q_9_eng_q7_comprehension_009,1,ENGLISH_B | Q7 Comprehension | Road Safety | 5 Questions | 10 Marks,Long,comprehension_set,"Read the following passage carefully and answer the five questions given at the end.

Road safety depends on alert drivers, careful pedestrians, and properly maintained vehicles. Many accidents occur because people ignore speed limits, use mobile phones while driving, or cross roads without looking. Wearing a seat belt and a motorcycle helmet greatly reduces the risk of serious injury. Pedestrians should use footpaths and designated crossings whenever possible. Children need practical training so that they can understand traffic signs and judge danger. Laws are necessary, but they become effective only when people follow them willingly. A few seconds of patience on the road can save a life.

Questions:
1. Who shares responsibility for road safety?
2. What common actions cause road accidents?
3. How do seat belts and helmets help?
4. Where should pedestrians cross the road?
5. Why are laws alone not sufficient for road safety?",Medium,10,ELITE,1
q_9_eng_q7_comprehension_010,1,ENGLISH_B | Q7 Comprehension | The Internet and Students | 5 Questions | 10 Marks,Long,comprehension_set,"Read the following passage carefully and answer the five questions given at the end.

The internet gives students quick access to books, lectures, maps, and research material. It can make learning more interesting and allow students to study at their own pace. However, not every website is accurate, and online distractions can waste valuable time. Students should compare reliable sources, note the author and date of information, and avoid copying material without understanding it. They must also protect personal information and use respectful language online. The internet is most useful when it supports thinking rather than replacing it. Wise use turns a powerful technology into an effective learning tool.

Questions:
1. What educational resources does the internet provide?
2. What two problems can students face online?
3. How can students check online information?
4. What safety rule should students follow?
5. When does the internet become an effective learning tool?",Medium,10,ELITE,1
q_9_eng_q7_comprehension_011,1,ENGLISH_B | Q7 Comprehension | Patriotism | 5 Questions | 10 Marks,Long,comprehension_set,"Read the following passage carefully and answer the five questions given at the end.

Patriotism is sincere love for one's country expressed through responsible conduct. It is not limited to speeches or celebrations. A true patriot obeys the law, protects public property, performs duties honestly, and respects fellow citizens. Patriotism also requires the courage to recognize national problems and work peacefully to solve them. Students can serve their country by gaining knowledge, developing good character, and helping their communities. Blind praise does not strengthen a nation, but thoughtful loyalty does. When citizens place the common good above selfish interest, the country becomes more stable and prosperous.

Questions:
1. How is patriotism expressed?
2. What qualities does a true patriot show?
3. Why must patriots recognize national problems?
4. How can students serve their country?
5. What happens when citizens prefer the common good?",Medium,10,ELITE,1
q_9_eng_q7_comprehension_012,1,ENGLISH_B | Q7 Comprehension | Women's Education | 5 Questions | 10 Marks,Long,comprehension_set,"Read the following passage carefully and answer the five questions given at the end.

Educating girls benefits families and entire communities. An educated woman can make informed decisions about health, manage resources wisely, and support the education of children. When girls receive equal opportunities, society gains teachers, doctors, entrepreneurs, scientists, and responsible citizens. Poverty, unsafe travel, and outdated attitudes may prevent some girls from attending school. These obstacles can be reduced through scholarships, secure transport, community awareness, and supportive school environments. Women's education is not a favour to one group; it is an essential condition for balanced national development.

Questions:
1. How does an educated woman benefit her family?
2. What does society gain when girls receive equal opportunities?
3. What obstacles may keep girls away from school?
4. How can these obstacles be reduced?
5. Why is women's education important for national development?",Medium,10,ELITE,1
q_9_eng_q7_comprehension_013,1,ENGLISH_B | Q7 Comprehension | Honesty | 5 Questions | 10 Marks,Long,comprehension_set,"Read the following passage carefully and answer the five questions given at the end.

Honesty builds trust, and trust is necessary in every relationship. An honest person speaks the truth, keeps promises, and accepts responsibility for mistakes. Telling the truth may sometimes be difficult, especially when a person fears punishment or loss. However, a lie often creates further problems and damages reputation. Honesty does not mean speaking harshly; truth should be expressed with wisdom and respect. Students practise honesty when they avoid cheating, return lost property, and complete their own work. A good name develops slowly through consistent conduct but can be lost in a moment.

Questions:
1. Why is trust important in relationships?
2. What actions show that a person is honest?
3. Why may telling the truth be difficult?
4. How should truth be expressed?
5. How can students practise honesty?",Medium,10,ULTRA,1
q_9_eng_q7_comprehension_014,1,ENGLISH_B | Q7 Comprehension | Punctuality | 5 Questions | 10 Marks,Long,comprehension_set,"Read the following passage carefully and answer the five questions given at the end.

Punctuality means completing duties and reaching places at the proper time. It shows respect for other people and helps work proceed smoothly. A late student may miss an important explanation, while a late worker may delay an entire team. Punctual people do not depend on constant reminders; they prepare in advance and allow time for unexpected problems. Developing punctuality requires simple habits such as setting alarms, organizing materials, and avoiding last-minute work. Once established, the habit reduces anxiety and increases reliability.

Questions:
1. What does punctuality mean?
2. How does punctuality show respect?
3. What problems can lateness cause?
4. How do punctual people prepare themselves?
5. What benefits does the habit of punctuality provide?",Medium,10,ELITE,1
q_9_eng_q7_comprehension_015,1,ENGLISH_B | Q7 Comprehension | Quaid-e-Azam's Leadership | 5 Questions | 10 Marks,Long,comprehension_set,"Read the following passage carefully and answer the five questions given at the end.

Quaid-e-Azam Muhammad Ali Jinnah was known for discipline, courage, and clarity of purpose. He studied political issues carefully and presented his arguments with firmness and logic. During difficult years, he united the Muslims of the subcontinent around a peaceful constitutional struggle. His personal habits reflected the principles he advised others to follow: faith, unity, and discipline. His success was not the result of sudden luck but of long effort, careful planning, and unwavering commitment. Young people can learn from his respect for law, hard work, and sense of responsibility.

Questions:
1. Which qualities made Quaid-e-Azam an effective leader?
2. How did he present his political arguments?
3. Around what kind of struggle did he unite the Muslims?
4. Why was his success not a matter of sudden luck?
5. What lessons can young people learn from him?",Medium,10,ELITE,1
q_9_eng_q7_comprehension_016,1,ENGLISH_B | Q7 Comprehension | Village Life | 5 Questions | 10 Marks,Long,comprehension_set,"Read the following passage carefully and answer the five questions given at the end.

Village life is often close to nature and shaped by strong community ties. Many villagers depend on farming, livestock, or small local businesses. The air may be cleaner and life less hurried than in a large city. However, villages sometimes lack quality schools, hospitals, transport, and employment opportunities. Modern communication and improved roads can reduce this gap without destroying local traditions. Development should provide essential services while protecting agricultural land and the environment. A successful village combines community cooperation with access to modern facilities.

Questions:
1. What occupations are common in villages?
2. What advantages may village life offer?
3. What facilities are sometimes lacking in villages?
4. How can the rural-urban gap be reduced?
5. What features make a village successful?",Easy,10,PRO,1
q_9_eng_q7_comprehension_017,1,ENGLISH_B | Q7 Comprehension | City Life | 5 Questions | 10 Marks,Long,comprehension_set,"Read the following passage carefully and answer the five questions given at the end.

Cities offer educational institutions, hospitals, markets, and a wide range of jobs. People from different backgrounds live and work together, creating opportunities for learning and exchange. At the same time, rapid urban growth can cause traffic congestion, pollution, expensive housing, and pressure on public services. Good city planning includes reliable transport, green spaces, waste management, and affordable facilities. Citizens also have a role: they must follow rules, protect public property, and keep their neighbourhoods clean. A city becomes truly modern when development improves the lives of all residents.

Questions:
1. What opportunities do cities provide?
2. What problems can rapid urban growth create?
3. What does good city planning include?
4. What duties do city residents have?
5. When does a city become truly modern?",Easy,10,PRO,1
q_9_eng_q7_comprehension_018,1,ENGLISH_B | Q7 Comprehension | Sports and Character | 5 Questions | 10 Marks,Long,comprehension_set,"Read the following passage carefully and answer the five questions given at the end.

Sports develop the body, but their value is not limited to physical fitness. Team games teach cooperation, discipline, patience, and respect for rules. Players learn to accept both victory and defeat without losing balance. Regular participation can reduce stress and improve concentration in studies. However, students must manage their time so that sports do not replace academic responsibilities. The purpose of school sports is not only to produce champions but also to develop healthy, confident, and fair-minded individuals.

Questions:
1. What qualities do team games teach?
2. What do players learn from victory and defeat?
3. How can sports help students mentally?
4. Why must students manage their time?
5. What is the broader purpose of school sports?",Medium,10,ULTRA,1
q_9_eng_q7_comprehension_019,1,ENGLISH_B | Q7 Comprehension | The Importance of Libraries | 5 Questions | 10 Marks,Long,comprehension_set,"Read the following passage carefully and answer the five questions given at the end.

A library is more than a room filled with books. It is a place where people can study quietly, explore ideas, and find reliable information. School libraries support classroom learning by offering reference books, literature, newspapers, and digital resources. A trained librarian helps readers choose suitable material and use catalogues effectively. Libraries also serve people who cannot afford to buy many books. To benefit fully, students should visit regularly, handle materials carefully, and return borrowed items on time. A strong library encourages independent learning throughout life.

Questions:
1. Why is a library more than a room of books?
2. How do school libraries support classroom learning?
3. What help does a trained librarian provide?
4. Whom do libraries especially support?
5. How should students use library materials?",Medium,10,ELITE,1
q_9_eng_q7_comprehension_020,1,ENGLISH_B | Q7 Comprehension | Environmental Pollution | 5 Questions | 10 Marks,Long,comprehension_set,"Read the following passage carefully and answer the five questions given at the end.

Pollution occurs when harmful substances enter the air, water, or soil. Smoke from vehicles and factories affects breathing, while untreated waste contaminates rivers and farmland. Noise pollution also harms health by disturbing sleep and increasing stress. Governments must enforce environmental laws, but individuals can help by reducing waste, using public transport, saving energy, and planting trees. Industries should adopt cleaner technology and treat waste before releasing it. Pollution cannot be removed in a single day, yet continuous action can prevent serious damage.

Questions:
1. What is pollution?
2. How does air pollution affect people?
3. What harm can noise pollution cause?
4. How can individuals reduce pollution?
5. What responsibility do industries have?",Medium,10,ELITE,1
q_9_eng_q7_comprehension_021,1,ENGLISH_B | Q7 Comprehension | Kindness | 5 Questions | 10 Marks,Long,comprehension_set,"Read the following passage carefully and answer the five questions given at the end.

Kindness is shown through small actions that reduce another person's difficulty. Listening patiently, sharing useful information, helping an elderly neighbour, or encouraging a worried friend may require little money but have great value. Genuine kindness respects the dignity of the person receiving help. It does not seek praise or make others feel inferior. Kind acts often inspire further kindness and strengthen trust within a community. Even when a problem cannot be solved completely, a caring response can give hope and courage.

Questions:
1. How is kindness shown in daily life?
2. Why can small kind actions have great value?
3. What does genuine kindness respect?
4. How do kind acts affect a community?
5. What can a caring response provide?",Medium,10,ULTRA,1
q_9_eng_q7_comprehension_022,1,ENGLISH_B | Q7 Comprehension | Teamwork | 5 Questions | 10 Marks,Long,comprehension_set,"Read the following passage carefully and answer the five questions given at the end.

Teamwork allows people with different abilities to achieve a shared goal. An effective team divides responsibilities clearly, listens to every member, and communicates progress honestly. Disagreement is natural, but it should be handled through discussion rather than personal attack. A strong leader guides the group without doing all the work or ignoring others. Team members must complete their tasks on time because one person's delay can affect everyone. Successful teamwork creates better results and teaches people how to cooperate responsibly.

Questions:
1. What does teamwork enable people to do?
2. What practices make a team effective?
3. How should disagreement be handled?
4. What is the role of a strong leader?
5. Why must every member finish work on time?",Medium,10,ULTRA,1
q_9_eng_q7_comprehension_023,1,ENGLISH_B | Q7 Comprehension | Wildlife Conservation | 5 Questions | 10 Marks,Long,comprehension_set,"Read the following passage carefully and answer the five questions given at the end.

Pakistan is home to remarkable animals, including the snow leopard and the markhor. These species are part of the country's natural heritage, but they face threats from illegal hunting, habitat loss, and climate change. Conservation requires protected areas, scientific research, and cooperation with local communities. People living near wildlife habitats should receive benefits from responsible tourism and conservation work. When local residents become partners, they are more likely to protect animals and report illegal activity. Saving wildlife also protects forests, water sources, and the balance of ecosystems.

Questions:
1. Which two animals are mentioned in the passage?
2. What threats do these species face?
3. What measures are needed for conservation?
4. Why should local communities receive benefits?
5. What else is protected when wildlife is saved?",Medium,10,ELITE,1
q_9_eng_q7_comprehension_024,1,ENGLISH_B | Q7 Comprehension | Technology in Education | 5 Questions | 10 Marks,Long,comprehension_set,"Read the following passage carefully and answer the five questions given at the end.

Technology can enrich education when it is used with clear learning goals. Videos may demonstrate difficult processes, digital maps can make geography more vivid, and online quizzes can provide quick feedback. Yet devices alone do not improve learning. Teachers must select suitable material and help students think critically about information. Schools should also ensure that students without expensive devices are not left behind. Balanced use combines technology with discussion, writing, practical activity, and human guidance. The best tool is the one that helps students understand, not merely remain busy.

Questions:
1. How can technology make lessons more effective?
2. Why do devices alone not improve learning?
3. What responsibility do teachers have?
4. What problem of fairness must schools consider?
5. What is the best educational tool?",Medium,10,ULTRA,1
q_9_eng_q7_comprehension_025,1,ENGLISH_B | Q7 Comprehension | Discipline | 5 Questions | 10 Marks,Long,comprehension_set,"Read the following passage carefully and answer the five questions given at the end.

Discipline is the ability to follow useful rules and control one's actions. It is not the same as fear or blind obedience. A disciplined student attends regularly, listens carefully, completes work, and behaves respectfully. Self-discipline is especially valuable because it guides a person even when no teacher or parent is watching. It develops through repeated choices rather than a single decision. Discipline creates freedom by helping people avoid harmful habits and move steadily toward their goals.

Questions:
1. What is discipline?
2. How is discipline different from fear?
3. What habits show that a student is disciplined?
4. Why is self-discipline especially valuable?
5. How does discipline create freedom?",Medium,10,ELITE,1
q_9_eng_q7_comprehension_026,1,ENGLISH_B | Q7 Comprehension | Tourism in Pakistan | 5 Questions | 10 Marks,Long,comprehension_set,"Read the following passage carefully and answer the five questions given at the end.

Pakistan offers mountains, deserts, historical cities, archaeological sites, and a rich variety of cultures. Responsible tourism can create jobs and support local crafts, transport, and small businesses. However, careless visitors may leave waste, damage natural sites, or disturb local communities. Tourists should respect traditions, use resources carefully, and follow safety instructions. Authorities must provide clean facilities, accurate information, and protection for important places. Tourism becomes sustainable when economic benefit is balanced with respect for people and the environment.

Questions:
1. What attractions does Pakistan offer tourists?
2. How can tourism support the economy?
3. What harm can careless visitors cause?
4. What responsibilities do tourists have?
5. When does tourism become sustainable?",Easy,10,PRO,1
q_9_eng_q7_comprehension_027,1,ENGLISH_B | Q7 Comprehension | Community Service | 5 Questions | 10 Marks,Long,comprehension_set,"Read the following passage carefully and answer the five questions given at the end.

Community service means giving time and effort to improve the lives of others. Students may help in a cleanliness campaign, collect books for a small library, assist elderly people, or teach younger children. Such work develops empathy, leadership, and practical problem-solving skills. Service should respond to a real need rather than become a display for praise. Volunteers must work respectfully with the people they serve and keep promises about time and responsibility. A community becomes stronger when citizens recognize that shared problems require shared effort.

Questions:
1. What is meant by community service?
2. Name two community-service activities for students.
3. What skills can service develop?
4. What should genuine service respond to?
5. When does a community become stronger?",Medium,10,ULTRA,1
