question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_9_phy_ch1_008,,1.2 Base and Derived Physical Quantities,Remember,Which pair contains base quantities?,کون سا جوڑا بنیادی مقداروں پر مشتمل ہے؟,Length and mass / لمبائی اور کمیت,Speed and area / رفتار اور رقبہ,Pressure and volume / دباؤ اور حجم,Force and charge / قوت اور چارج,A | Length and mass / لمبائی اور کمیت,Easy,1,high,
,1,1.3 International System of Units,,,,,,,,,,,,1
q_9_phy_ch1_009,,1.3 International System of Units,Remember,The International System of Units is abbreviated as:,بین الاقوامی نظامِ اکائیات کا مخفف کیا ہے؟,SI / ایس آئی,IS / آئی ایس,IU / آئی یو,MS / ایم ایس,A | SI / ایس آئی,Easy,1,high,
q_9_phy_ch1_010,,1.3 International System of Units,Remember,The SI base unit of mass is:,کمیت کی ایس آئی بنیادی اکائی کیا ہے؟,Kilogram / کلوگرام,Metre / میٹر,Second / سیکنڈ,Candela / کینڈیلا,A | Kilogram / کلوگرام,Easy,1,high,
q_9_phy_ch1_011,,1.3 International System of Units,Remember,The SI base unit of temperature is:,درجہ حرارت کی ایس آئی بنیادی اکائی کیا ہے؟,Kelvin / کیلون,Celsius / سیلسیئس,Pascal / پاسکل,Newton / نیوٹن,A | Kelvin / کیلون,Easy,1,high,
,1,1.3 Derived Units,,,,,,,,,,,,1
q_9_phy_ch1_012,,1.3 Derived Units,Remember,The SI unit of volume is:,حجم کی ایس آئی اکائی کیا ہے؟,Cubic metre / مکعب میٹر,Square metre / مربع میٹر,Metre per second / میٹر فی سیکنڈ,Newton / نیوٹن,A | Cubic metre / مکعب میٹر,Easy,1,high,
q_9_phy_ch1_013,,1.3 Derived Units,Remember,The unit pascal is used for:,اکائی پاسکل کس کے لیے استعمال ہوتی ہے؟,Pressure / دباؤ,Force / قوت,Area / رقبہ,Plane angle / مستوی زاویہ,A | Pressure / دباؤ,Easy,1,high,
,1,1.4 SI Prefixes,,,,,,,,,,,,1
q_9_phy_ch1_014,,1.4 SI Prefixes,Remember,The prefix micro has the symbol:,سابقہ مائیکرو کی علامت کیا ہے؟,μ / μ,m / m,k / k,G / G,A | μ / μ,Easy,1,high,
q_9_phy_ch1_015,,1.4 SI Prefixes,Remember,The prefix femto represents:,سابقہ femto کس کو ظاہر کرتا ہے؟,10⁻¹⁵ / دس کی منفی پندرہ طاقت,10⁻⁹ / دس کی منفی نو طاقت,10³ / دس کی تین طاقت,10¹⁵ / دس کی پندرہ طاقت,A | 10⁻¹⁵ / دس کی منفی پندرہ طاقت,Easy,1,high,
,1,1.4 Scientific Notation,,,,,,,,,,,,1
q_9_phy_ch1_016,,1.4 Scientific Notation,Remember,Scientific notation is a short way of representing:,سائنسی ترقیم کس کو مختصر طور پر ظاہر کرنے کا طریقہ ہے؟,Very large or very small numbers / بہت بڑے یا بہت چھوٹے اعداد,Only units / صرف اکائیاں,Only names / صرف نام,Only symbols / صرف علامات,A | Very large or very small numbers / بہت بڑے یا بہت چھوٹے اعداد,Easy,1,high,
,1,1.5 Length Measuring Instruments,,,,,,,,,,,,1
q_9_phy_ch1_017,,1.5 Length Measuring Instruments,Remember,The least count of a metre rule is:,میٹر رول کا لیسٹ کاؤنٹ کیا ہے؟,1 mm / ایک ملی میٹر,1 cm / ایک سینٹی میٹر,0.1 mm / صفر اعشاریہ ایک ملی میٹر,0.01 mm / صفر اعشاریہ صفر ایک ملی میٹر,A | 1 mm / ایک ملی میٹر,Easy,1,high,
,1,1.5 Vernier Callipers,,,,,,,,,,,,1
q_9_phy_ch1_018,,1.5 Vernier Callipers,Remember,Vernier Callipers can measure length correct up to:,ورنیئر کیلپرز لمبائی کو کس حد تک درست ناپ سکتے ہیں؟,0.1 mm / صفر اعشاریہ ایک ملی میٹر,0.01 mm / صفر اعشاریہ صفر ایک ملی میٹر,1 cm / ایک سینٹی میٹر,1 m / ایک میٹر,A | 0.1 mm / صفر اعشاریہ ایک ملی میٹر,Easy,1,high,
,1,1.5 Micrometer Screw Gauge,,,,,,,,,,,,1
q_9_phy_ch1_019,,1.5 Micrometer Screw Gauge,Remember,A micrometer screw gauge is used to measure:,مائیکرو میٹر سکرو گیج کس چیز کی پیمائش کے لیے استعمال ہوتا ہے؟,Very small lengths / بہت چھوٹی لمبائیاں,Long distances / لمبے فاصلے,Only time / صرف وقت,Only temperature / صرف درجہ حرارت,A | Very small lengths / بہت چھوٹی لمبائیاں,Easy,1,high,
,1,1.9 Errors in Measurements,,,,,,,,,,,,1
q_9_phy_ch1_020,,1.9 Errors in Measurements,Remember,"The three types of experimental errors are human, systematic and:",تجرباتی غلطیوں کی تین اقسام انسانی، سسٹیمیٹک اور کون سی ہیں؟,Random errors / رینڈم غلطیاں,Colour errors / رنگی غلطیاں,Prefix errors / سابقہ غلطیاں,Unitless errors / بے اکائی غلطیاں,A | Random errors / رینڈم غلطیاں,Easy,1,high,
q_9_phy_ch1_021,,1.1 Physical and Non-Physical Quantities,Understand,Why is temperature a physical quantity?,درجہ حرارت طبیعی مقدار کیوں ہے؟,It can be measured with a thermometer / اسے تھرمامیٹر سے ناپا جا سکتا ہے,It depends only on beauty / یہ صرف خوبصورتی پر منحصر ہے,It has no unit / اس کی کوئی اکائی نہیں,It cannot be measured / اسے ناپا نہیں جا سکتا,A | It can be measured with a thermometer / اسے تھرمامیٹر سے ناپا جا سکتا ہے,Medium,1,high,
q_9_phy_ch1_022,,1.2 Measurement of a Physical Quantity,Understand,"Why did measuring length by hand, arm, foot or steps create confusion?",ہاتھ، بازو، پاؤں یا قدموں سے لمبائی ناپنے سے الجھن کیوں پیدا ہوتی تھی؟,Sizes differ from person to person / سائز ہر شخص کے لیے مختلف ہوتے ہیں,They are SI units / یہ ایس آئی اکائیاں ہیں,They are fixed standards / یہ مقررہ معیار ہیں,They remove errors / یہ غلطیاں ختم کرتے ہیں,A | Sizes differ from person to person / سائز ہر شخص کے لیے مختلف ہوتے ہیں,Medium,1,high,
q_9_phy_ch1_023,,1.2 Base and Derived Physical Quantities,Understand,Why is speed a derived quantity?,رفتار اخذ شدہ مقدار کیوں ہے؟,It depends on distance and time / یہ فاصلے اور وقت پر منحصر ہے,It is a base unit / یہ بنیادی اکائی ہے,It cannot be measured / اسے ناپا نہیں جا سکتا,It has no formula / اس کا کوئی فارمولا نہیں,A | It depends on distance and time / یہ فاصلے اور وقت پر منحصر ہے,Medium,1,high,
q_9_phy_ch1_024,,1.2 Base and Derived Physical Quantities,Understand,Density is a derived quantity because it is described in terms of:,کثافت اخذ شدہ مقدار ہے کیونکہ یہ کن کے لحاظ سے بیان ہوتی ہے؟,Mass and volume / کمیت اور حجم,Love and beauty / محبت اور خوبصورتی,Time and candela / وقت اور کینڈیلا,Angle and current / زاویہ اور برقی رو,A | Mass and volume / کمیت اور حجم,Medium,1,high,
q_9_phy_ch1_025,,1.3 International System of Units,Understand,Why is the SI system useful for scientists?,ایس آئی نظام سائنس دانوں کے لیے کیوں مفید ہے؟,It helps share and compare observations / یہ مشاہدات شیئر اور موازنہ کرنے میں مدد دیتا ہے,It makes every country use different units / یہ ہر ملک کو مختلف اکائیاں دیتا ہے,It removes numerical values / یہ عددی قیمتیں ختم کرتا ہے,It avoids all instruments / یہ تمام آلات سے بچاتا ہے,A | It helps share and compare observations / یہ مشاہدات شیئر اور موازنہ کرنے میں مدد دیتا ہے,Medium,1,high,
q_9_phy_ch1_026,,1.3 Derived Units,Apply,"Area = length × breadth, so its unit is:",رقبہ = لمبائی × چوڑائی، اس لیے اس کی اکائی ہے:,m² / مربع میٹر,m³ / مکعب میٹر,m s⁻¹ / میٹر فی سیکنڈ,Pa / پاسکل,A | m² / مربع میٹر,Medium,1,high,
q_9_phy_ch1_027,,1.3 Derived Units,Apply,"Speed = distance/time, so its SI unit is:",رفتار = فاصلہ/وقت، اس لیے اس کی ایس آئی اکائی ہے:,m s⁻¹ / میٹر فی سیکنڈ,m² / مربع میٹر,m³ / مکعب میٹر,C / کولمب,A | m s⁻¹ / میٹر فی سیکنڈ,Medium,1,high,
q_9_phy_ch1_028,,1.4 SI Prefixes,Apply,5000 mm is equal to:,5000 mm کس کے برابر ہے؟,5 m / پانچ میٹر,50 m / پچاس میٹر,500 m / پانچ سو میٹر,0.5 m / صفر اعشاریہ پانچ میٹر,A | 5 m / پانچ میٹر,Medium,1,high,
q_9_phy_ch1_029,,1.4 SI Prefixes,Apply,50000 cm is equal to:,50000 cm کس کے برابر ہے؟,500 m / پانچ سو میٹر,50 m / پچاس میٹر,5 m / پانچ میٹر,5000 m / پانچ ہزار میٹر,A | 500 m / پانچ سو میٹر,Medium,1,high,
q_9_phy_ch1_030,,1.4 SI Prefixes,Apply,2000 μs is equal to:,2000 μs کس کے برابر ہے؟,2 × 10⁻³ s / دو ضرب دس کی منفی تین سیکنڈ,2 × 10³ s / دو ضرب دس کی تین سیکنڈ,2 × 10⁻⁶ s / دو ضرب دس کی منفی چھ سیکنڈ,2 s / دو سیکنڈ,A | 2 × 10⁻³ s / دو ضرب دس کی منفی تین سیکنڈ,Medium,1,high,
q_9_phy_ch1_031,,1.4 Scientific Notation,Apply,"138,000,000 km in scientific notation is:","138,000,000 km کو سائنسی ترقیم میں لکھا جائے تو بنتا ہے:",1.38 × 10⁸ km / ایک اعشاریہ اڑتیس ضرب دس کی آٹھ کلومیٹر,1.38 × 10⁻⁸ km / ایک اعشاریہ اڑتیس ضرب دس کی منفی آٹھ کلومیٹر,13.8 × 10⁸ km / تیرہ اعشاریہ آٹھ ضرب دس کی آٹھ کلومیٹر,138 × 10⁸ km / ایک سو اڑتیس ضرب دس کی آٹھ کلومیٹر,A | 1.38 × 10⁸ km / ایک اعشاریہ اڑتیس ضرب دس کی آٹھ کلومیٹر,Medium,1,high,
q_9_phy_ch1_032,,1.4 Scientific Notation,Apply,0.000000000052 m in scientific notation is:,0.000000000052 m کو سائنسی ترقیم میں لکھا جائے تو بنتا ہے:,5.2 × 10⁻¹¹ m / پانچ اعشاریہ دو ضرب دس کی منفی گیارہ میٹر,5.2 × 10¹¹ m / پانچ اعشاریہ دو ضرب دس کی گیارہ میٹر,52 × 10⁻¹¹ m / باون ضرب دس کی منفی گیارہ میٹر,0.52 × 10⁻¹¹ m / صفر اعشاریہ باون ضرب دس کی منفی گیارہ میٹر,A | 5.2 × 10⁻¹¹ m / پانچ اعشاریہ دو ضرب دس کی منفی گیارہ میٹر,Medium,1,high,
q_9_phy_ch1_033,,1.5 Length Measuring Instruments,Understand,Parallax error is caused by:,پیرا لیکس ایرر کس وجہ سے ہوتا ہے؟,Incorrect position of eye / آنکھ کی غلط پوزیشن,Correct perpendicular eye position / آنکھ کی درست عمودی پوزیشن,SI units / ایس آئی اکائیاں,Scientific notation / سائنسی ترقیم,A | Incorrect position of eye / آنکھ کی غلط پوزیشن,Medium,1,high,
q_9_phy_ch1_034,,1.5 Vernier Callipers,Apply,Length by Vernier Callipers is calculated as:,ورنیئر کیلپرز سے لمبائی کس طرح معلوم کی جاتی ہے؟,Main scale reading + least count × Vernier reading / مین سکیل ریڈنگ + لیسٹ کاؤنٹ × ورنیئر ریڈنگ,Main scale reading − time / مین سکیل ریڈنگ − وقت,Mass ÷ volume / کمیت ÷ حجم,Pressure × area / دباؤ × رقبہ,A | Main scale reading + least count × Vernier reading / مین سکیل ریڈنگ + لیسٹ کاؤنٹ × ورنیئر ریڈنگ,Medium,1,high,
q_9_phy_ch1_035,,1.5 Vernier Callipers,Apply,"If main scale reading is 4.3 cm, least count is 0.01 cm and Vernier reading is 4, length is:",اگر main scale reading = 4.3 cm، least count = 0.01 cm اور Vernier reading = 4 ہو تو لمبائی ہے:,4.34 cm / چار اعشاریہ چونتیس سینٹی میٹر,4.04 cm / چار اعشاریہ صفر چار سینٹی میٹر,4.30 cm / چار اعشاریہ تیس سینٹی میٹر,4.70 cm / چار اعشاریہ ستر سینٹی میٹر,A | 4.34 cm / چار اعشاریہ چونتیس سینٹی میٹر,Medium,1,high,
q_9_phy_ch1_036,,1.5 Micrometer Screw Gauge,Apply,Least count of a screw gauge equals:,سکرو گیج کا لیسٹ کاؤنٹ کس کے برابر ہوتا ہے؟,Pitch ÷ divisions on circular scale / پچ ÷ سرکلر سکیل کے خانے,Pitch × circular reading / پچ × سرکلر ریڈنگ,Main scale ÷ mass / مین سکیل ÷ کمیت,Volume ÷ time / حجم ÷ وقت,A | Pitch ÷ divisions on circular scale / پچ ÷ سرکلر سکیل کے خانے,Medium,1,high,
q_9_phy_ch1_037,,1.5 Micrometer Screw Gauge,Apply,"If pitch is 0.5 mm and circular scale has 50 divisions, least count is:",اگر pitch = 0.5 mm اور circular scale divisions = 50 ہوں تو لیسٹ کاؤنٹ ہے:,0.01 mm / صفر اعشاریہ صفر ایک ملی میٹر,0.1 mm / صفر اعشاریہ ایک ملی میٹر,0.5 mm / صفر اعشاریہ پانچ ملی میٹر,50 mm / پچاس ملی میٹر,A | 0.01 mm / صفر اعشاریہ صفر ایک ملی میٹر,Medium,1,high,
,1,1.6 Mass Measuring Instruments,,,,,,,,,,,,1
q_9_phy_ch1_038,,1.6 Mass Measuring Instruments,Understand,A physical balance measures mass by comparing an object with:,فزیکل بیلنس جسم کی کمیت کس سے موازنہ کر کے ناپتا ہے؟,Known standard masses / معلوم معیاری کمیتیں,Water level / پانی کی سطح,Time intervals / وقت کے وقفے,Temperature / درجہ حرارت,A | Known standard masses / معلوم معیاری کمیتیں,Medium,1,high,
,1,1.8 Volume Measuring Instruments,,,,,,,,,,,,1
q_9_phy_ch1_039,,1.8 Volume Measuring Instruments,Understand,"For water in a measuring cylinder, the reading is taken at:",پیمائشی سلنڈر میں پانی کی ریڈنگ کہاں سے لی جاتی ہے؟,Bottom edge of concave surface / مقعر سطح کے نچلے کنارے سے,Top edge of convex surface / محدب سطح کے اوپر والے کنارے سے,Side wall / سائیڈ وال,Top of cylinder / سلنڈر کے اوپر,A | Bottom edge of concave surface / مقعر سطح کے نچلے کنارے سے,Medium,1,high,
q_9_phy_ch1_040,,1.9 Errors in Measurements,Understand,Random errors can be reduced by:,رینڈم غلطیوں کو کیسے کم کیا جا سکتا ہے؟,Taking several readings and averaging / کئی ریڈنگز لے کر اوسط نکالنے سے,Removing units / اکائیاں ختم کرنے سے,Avoiding instruments / آلات سے بچنے سے,Changing symbols / علامات بدلنے سے,A | Taking several readings and averaging / کئی ریڈنگز لے کر اوسط نکالنے سے,Medium,1,high,
q_9_phy_ch1_041,,1.3 International System of Units,Analyze,Which pairing is incorrect for SI base units?,ایس آئی بنیادی اکائیوں کے لیے کون سا جوڑا غلط ہے؟,Electric current — coulomb / برقی رو — کولمب,Length — metre / لمبائی — میٹر,Mass — kilogram / کمیت — کلوگرام,Time — second / وقت — سیکنڈ,A | Electric current — coulomb / برقی رو — کولمب,Hard,1,high,
q_9_phy_ch1_042,,1.4 SI Prefixes,Analyze,Which conversion is correct?,کون سی تبدیلی درست ہے؟,1 km = 1000 m / ایک کلومیٹر = ایک ہزار میٹر,1 cm = 100 mm / ایک سینٹی میٹر = سو ملی میٹر,1 mm = 10⁻² m / ایک ملی میٹر = دس کی منفی دو میٹر,1 m = 10 cm / ایک میٹر = دس سینٹی میٹر,A | 1 km = 1000 m / ایک کلومیٹر = ایک ہزار میٹر,Hard,1,high,
q_9_phy_ch1_043,,1.4 Scientific Notation,Analyze,"When the decimal point is moved to the right for a very small number, the exponent of 10 is:",جب بہت چھوٹے عدد کے لیے اعشاریہ دائیں طرف منتقل کیا جائے تو دس کی قوت ہوتی ہے:,Negative / منفی,Positive / مثبت,Zero / صفر,Not written / نہیں لکھی جاتی,A | Negative / منفی,Hard,1,high,
q_9_phy_ch1_044,,1.5 Length Measuring Instruments,Analyze,Reading a metre rule from point A or C instead of point B gives:,میٹر رول کو نقطہ B کے بجائے نقطہ A یا C سے پڑھنے پر کیا پیدا ہوتا ہے؟,Parallax error / پیرا لیکس ایرر,Zero error / زیرو ایرر,Systematic correction / سسٹیمیٹک درستی,Least count / لیسٹ کاؤنٹ,A | Parallax error / پیرا لیکس ایرر,Hard,1,high,
q_9_phy_ch1_045,,1.5 Vernier Callipers,Analyze,"If the Vernier zero is on the right side of main scale zero, the correction is:",اگر ورنیئر صفر مین سکیل صفر کے دائیں طرف ہو تو درستی ہے:,Subtract zero error / زیرو ایرر منہا کریں,Add zero error / زیرو ایرر جمع کریں,Ignore zero error / زیرو ایرر نظر انداز کریں,Multiply by zero error / زیرو ایرر سے ضرب دیں,A | Subtract zero error / زیرو ایرر منہا کریں,Hard,1,high,
q_9_phy_ch1_046,,1.5 Vernier Callipers,Analyze,"If the Vernier zero is on the left side of main scale zero, the correction is:",اگر ورنیئر صفر مین سکیل صفر کے بائیں طرف ہو تو درستی ہے:,Add zero error / زیرو ایرر جمع کریں,Subtract zero error / زیرو ایرر منہا کریں,Divide by zero error / زیرو ایرر سے تقسیم کریں,Ignore the instrument / آلے کو نظر انداز کریں,A | Add zero error / زیرو ایرر جمع کریں,Hard,1,high,
q_9_phy_ch1_047,,1.5 Micrometer Screw Gauge,Analyze,"If circular scale zero is below the horizontal line, the screw gauge reads:",اگر سرکلر سکیل کا صفر افقی لکیر سے نیچے ہو تو سکرو گیج ریڈنگ دیتا ہے:,More than actual thickness / اصل موٹائی سے زیادہ,Less than actual thickness / اصل موٹائی سے کم,Exactly zero / بالکل صفر,Only mass / صرف کمیت,A | More than actual thickness / اصل موٹائی سے زیادہ,Hard,1,high,
q_9_phy_ch1_048,,1.9 Errors in Measurements,Analyze,A poorly calibrated balance is an example of:,ناقص طور پر calibrated ترازو کس کی مثال ہے؟,Systematic error / سسٹیمیٹک غلطی,Random error / رینڈم غلطی,Parallax only / صرف پیرا لیکس,Significant figure / اہم عدد,A | Systematic error / سسٹیمیٹک غلطی,Hard,1,high,
,1,1.10 Uncertainty in a Measurement,,,,,,,,,,,,1
q_9_phy_ch1_049,,1.10 Uncertainty in a Measurement,Analyze,"If least count is 0.1 cm, maximum uncertainty is:",اگر least count = 0.1 cm ہو تو زیادہ سے زیادہ غیر یقینی ہے:,±0.05 cm / جمع منفی صفر اعشاریہ صفر پانچ سینٹی میٹر,±0.1 cm / جمع منفی صفر اعشاریہ ایک سینٹی میٹر,±1 cm / جمع منفی ایک سینٹی میٹر,±0.5 cm / جمع منفی صفر اعشاریہ پانچ سینٹی میٹر,A | ±0.05 cm / جمع منفی صفر اعشاریہ صفر پانچ سینٹی میٹر,Hard,1,high,
,1,1.11 Significant Figures,,,,,,,,,,,,1
q_9_phy_ch1_050,,1.11 Significant Figures,Analyze,Which statement about zeros is correct?,صفروں کے بارے میں کون سا بیان درست ہے؟,A zero between two digits is significant / دو ہندسوں کے درمیان صفر اہم ہوتا ہے,Zeros on left are significant / بائیں طرف صفر اہم ہوتے ہیں,All zeros are ignored / تمام صفر نظر انداز ہوتے ہیں,Zeros in scientific notation are not counted / سائنسی ترقیم میں صفر شمار نہیں ہوتے,A | A zero between two digits is significant / دو ہندسوں کے درمیان صفر اہم ہوتا ہے,Hard,1,high,
