question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_math_ch2_sq_020,1,2.3 Logarithm Tables,process_steps,State the main steps for finding the common logarithm of a positive number by using a logarithm table.,logarithm table استعمال کرکے positive number کا common logarithm معلوم کرنے کے main steps بیان کریں۔,Medium,2,ELITE,1
TOPIC_SEP,1,2.3 Antilogarithm Tables,topic_separator,,,,,,1
q_9_math_ch2_sq_021,1,2.3 Antilogarithm Tables,process_steps,State the main steps for finding a number from its common logarithm by using an antilogarithm table.,antilogarithm table استعمال کرکے common logarithm سے number معلوم کرنے کے main steps بیان کریں۔,Medium,2,ELITE,1
q_9_math_ch2_sq_022,1,2.3 Logarithm Tables,numerical_short,Evaluate the expression with the help of logarithm tables: (3.68 × 4.21)/5.234,logarithm tables کی مدد سے درج ذیل expression evaluate کریں: (3.68 × 4.21)/5.234,Medium,2,PRO,1
q_9_math_ch2_sq_023,1,2.4 Laws of Logarithms,numerical_short,Evaluate without using a calculator: log₂18 − log₂9,calculator استعمال کیے بغیر evaluate کریں: log₂18 − log₂9,Medium,2,PRO,1
q_9_math_ch2_sq_024,1,2.4 Laws of Logarithms,numerical_short,Evaluate without using a calculator: log₂64 + log₂2,calculator استعمال کیے بغیر evaluate کریں: log₂64 + log₂2,Medium,2,PRO,1
TOPIC_SEP,1,2.4 Single Logarithm,topic_separator,,,,,,1
q_9_math_ch2_sq_025,1,2.4 Single Logarithm,numerical_short,Write the expression as a single logarithm: 2log₃x + log₃y,درج ذیل expression کو single logarithm میں لکھیں: 2log₃x + log₃y,Medium,2,PRO,1
TOPIC_SEP,1,2.4 Expansion of Logarithms,topic_separator,,,,,,1
q_9_math_ch2_sq_026,1,2.4 Expansion of Logarithms,numerical_short,Expand the logarithmic expression by applying the laws of logarithms: log(xy⁶),laws of logarithms apply کرکے درج ذیل logarithmic expression expand کریں: log(xy⁶),Medium,2,PRO,1
TOPIC_SEP,1,2.4 Change of Base Law,topic_separator,,,,,,1
q_9_math_ch2_sq_027,1,2.4 Change of Base Law,law_principle,State the change-of-base law and identify the conditions under which it is valid.,change-of-base law بیان کریں اور وہ conditions identify کریں جن میں یہ valid ہے۔,Medium,2,ULTRA,1
q_9_math_ch2_sq_028,1,2.4 Change of Base Law,numerical_short,Express the logarithm by changing its base to common logarithms: log₃₂27,base کو common logarithms میں change کرکے درج ذیل logarithm express کریں: log₃₂27,Medium,2,ELITE,1
TOPIC_SEP,1,2.4 Logarithmic Equations,topic_separator,,,,,,1
q_9_math_ch2_sq_029,1,2.4 Logarithmic Equations,numerical_short,Find the value of x: log 2 + log x = 1,x کی value معلوم کریں: log 2 + log x = 1,Medium,2,PRO,1
q_9_math_ch2_sq_030,1,2.4 Logarithmic Equations,numerical_short,Find the value of x: log₂x + log₂8 = 5,x کی value معلوم کریں: log₂x + log₂8 = 5,Medium,2,PRO,1
TOPIC_SEP,1,2.4 Applications of Logarithms,topic_separator,,,,,,1
q_9_math_ch2_sq_031,1,2.4 Applications of Logarithms,application_scenario,Explain why logarithmic scales are useful for representing quantities that vary over several orders of magnitude.,وضاحت کریں کہ several orders of magnitude تک vary کرنے والی quantities کو represent کرنے کے لیے logarithmic scales useful کیوں ہوتی ہیں۔,Medium,2,ELITE,1
TOPIC_SEP,1,2.4 Decibel Scale,topic_separator,,,,,,1
q_9_math_ch2_sq_032,1,2.4 Decibel Scale,numerical_short,"Calculate the sound level from the given model: L = 40log₁₀(I/I₀), I = 10⁶I₀","given model سے sound level calculate کریں: L = 40log₁₀(I/I₀), I = 10⁶I₀",Medium,2,ELITE,1
q_9_math_ch2_sq_033,1,2.4 Expansion of Logarithms,numerical_short,Expand the expression completely by using logarithm laws: log₂(((x − y)/z)³),logarithm laws استعمال کرکے درج ذیل expression مکمل expand کریں: log₂(((x − y)/z)³),Hard,2,ELITE,1
q_9_math_ch2_sq_034,1,2.4 Single Logarithm,numerical_short,Write the expression as a single logarithm: 2ln a + 3ln b − 4ln c,درج ذیل expression کو single logarithm میں لکھیں: 2ln a + 3ln b − 4ln c,Hard,2,PRO,1
q_9_math_ch2_sq_035,1,2.4 Logarithmic Equations,numerical_short,Solve the logarithmic equation: log₂(x + 1) − log₂(x − 4) = 2,درج ذیل logarithmic equation solve کریں: log₂(x + 1) − log₂(x − 4) = 2,Hard,2,PRO,1
TOPIC_SEP,1,2.4 Exponential Equations,topic_separator,,,,,,1
q_9_math_ch2_sq_036,1,2.4 Exponential Equations,numerical_short,Solve the exponential equation: 81ˣ = 243ˣ⁺²,درج ذیل exponential equation solve کریں: 81ˣ = 243ˣ⁺²,Hard,2,PRO,1
TOPIC_SEP,1,2.4 Logarithm-Table Calculation,topic_separator,,,,,,1
q_9_math_ch2_sq_037,1,2.4 Logarithm-Table Calculation,numerical_short,Evaluate the expression with the help of logarithm tables: ((20.46)² × 2.4122)/754.3,logarithm tables کی مدد سے درج ذیل expression evaluate کریں: ((20.46)² × 2.4122)/754.3,Hard,2,PRO,1
TOPIC_SEP,1,2.4 Earthquake Magnitude,topic_separator,,,,,,1
q_9_math_ch2_sq_038,1,2.4 Earthquake Magnitude,numerical_short,"Calculate the earthquake magnitude from the model: M = log₁₀(A/A₀), A = 10000, A₀ = 10","given model سے earthquake magnitude calculate کریں: M = log₁₀(A/A₀), A = 10000, A₀ = 10",Hard,2,PRO,1
TOPIC_SEP,1,2.4 Exponential Growth,topic_separator,,,,,,1
q_9_math_ch2_sq_039,1,2.4 Exponential Growth,numerical_short,Determine when the investment doubles under the model: y = 100000(1.05)ᵗ,given model کے تحت investment double ہونے کا time determine کریں: y = 100000(1.05)ᵗ,Hard,2,PRO,1
TOPIC_SEP,1,2.4 Exponential Decay,topic_separator,,,,,,1
q_9_math_ch2_sq_040,1,2.4 Exponential Decay,numerical_short,Calculate the temperature at an altitude of 500 m using the model: T = 20 × 0.97ʰ⁄¹⁰⁰,given model استعمال کرکے altitude 500 m پر temperature calculate کریں: T = 20 × 0.97ʰ⁄¹⁰⁰,Hard,2,PRO,1
