question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_math_ch10_sq_016,1,10.2 Exponential Growth and Decay,difference,Differentiate between exponential growth and exponential decay using the sign of the exponent or growth constant.,exponent یا growth constant کے sign سے exponential growth اور exponential decay میں فرق بیان کریں۔,Medium,2,ULTRA,1
TOPIC_SEP,1,10.2.1 Gradient of a Curve,topic_separator,,,,,,1
q_9_math_ch10_sq_017,1,10.2.1 Gradient of a Curve,definition_formula,Define a tangent to a curve and state how its gradient is calculated from two points on the tangent.,curve کی tangent کی تعریف کریں اور tangent کے two points سے gradient calculate کرنے کا طریقہ بیان کریں۔,Medium,2,PRO,1
TOPIC_SEP,1,10.2.2 Real-Life Applications,topic_separator,,,,,,1
q_9_math_ch10_sq_018,1,10.2.2 Real-Life Applications,compare_contrast,"Differentiate among cost, revenue, profit, and break-even point in a graphical business model.",graphical business model میں cost، revenue، profit اور break-even point میں فرق بیان کریں۔,Hard,2,ELITE,1
TOPIC_SEP,1,Exercise 10.1 — Linear Graphs,topic_separator,,,,,,1
q_9_math_ch10_sq_019,1,Exercise 10.1 — Linear Graphs,diagram_based,Sketch the graph of the linear function by making a table of values: y = 3x − 5,table of values بنا کر linear function کا graph sketch کریں: y = 3x − 5,Easy,2,PRO,1
q_9_math_ch10_sq_020,1,Exercise 10.1 — Linear Graphs,diagram_based,Sketch the graph and identify both intercepts: y = −2x + 8,graph sketch کریں اور دونوں intercepts identify کریں: y = −2x + 8,Medium,2,PRO,1
q_9_math_ch10_sq_021,1,Exercise 10.1 — Linear Graphs,diagram_based,Sketch the graph and state whether it rises or falls from left to right: y = 0.5x − 1,graph sketch کریں اور بیان کریں کہ left سے right کی طرف rise کرتا ہے یا fall: y = 0.5x − 1,Easy,2,PRO,1
TOPIC_SEP,1,Exercise 10.1 — Quadratic Graphs,topic_separator,,,,,,1
q_9_math_ch10_sq_022,1,Exercise 10.1 — Quadratic Graphs,table_based,Prepare a value table for the quadratic function over suitable integer values of x: y = x² + 2x − 5,suitable integer values of x پر quadratic function کی value table تیار کریں: y = x² + 2x − 5,Medium,2,PRO,1
q_9_math_ch10_sq_023,1,Exercise 10.1 — Quadratic Graphs,diagram_based,Sketch the graph and identify the y-intercept: y = 2x² − 7x − 9,graph sketch کریں اور y-intercept identify کریں: y = 2x² − 7x − 9,Medium,2,PRO,1
q_9_math_ch10_sq_024,1,Exercise 10.1 — Quadratic Graphs,compare_contrast,Plot y = x² and y = −x² on the same axes and compare their shapes.,same axes پر y = x² اور y = −x² plot کریں اور shapes کا موازنہ کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,Exercise 10.1 — Cubic Graphs,topic_separator,,,,,,1
q_9_math_ch10_sq_025,1,Exercise 10.1 — Cubic Graphs,table_based,Prepare a value table for −3 ≤ x ≤ 3 and sketch the graph: y = −x³,−3 ≤ x ≤ 3 کے لیے value table تیار کریں اور graph sketch کریں: y = −x³,Medium,2,PRO,1
q_9_math_ch10_sq_026,1,Exercise 10.1 — Cubic Graphs,diagram_based,Sketch the cubic graph over −2 ≤ x ≤ 3: y = 2x³ − 3x² + x − 5,−2 ≤ x ≤ 3 پر cubic graph sketch کریں: y = 2x³ − 3x² + x − 5,Hard,2,PRO,1
TOPIC_SEP,1,Exercise 10.1 — Reciprocal Graphs,topic_separator,,,,,,1
q_9_math_ch10_sq_027,1,Exercise 10.1 — Reciprocal Graphs,diagram_based,Sketch the reciprocal graph and mark its vertical asymptote: y = 1/(x − 3),reciprocal graph sketch کریں اور vertical asymptote mark کریں: y = 1/(x − 3),Medium,2,PRO,1
q_9_math_ch10_sq_028,1,Exercise 10.1 — Reciprocal Graphs,table_based,Prepare a value table on both sides of x = 0 for the function: y = 2/x + 3,function کے لیے x = 0 کی دونوں sides پر value table تیار کریں: y = 2/x + 3,Hard,2,PRO,1
TOPIC_SEP,1,Exercise 10.1 — Exponential Graphs,topic_separator,,,,,,1
q_9_math_ch10_sq_029,1,Exercise 10.1 — Exponential Graphs,diagram_based,Sketch the exponential graph for selected integer values of x: y = 4ˣ,selected integer values of x کے لیے exponential graph sketch کریں: y = 4ˣ,Easy,2,PRO,1
q_9_math_ch10_sq_030,1,Exercise 10.1 — Exponential Graphs,compare_contrast,Plot y = 4ˣ and y = 5ˣ on the same axes and compare their rates of growth.,same axes پر y = 4ˣ اور y = 5ˣ plot کریں اور growth rates compare کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,Exercise 10.1 — Power Graphs,topic_separator,,,,,,1
q_9_math_ch10_sq_031,1,Exercise 10.1 — Power Graphs,diagram_based,Sketch the power-function graph and state its symmetry: y = 3x³,power-function graph sketch کریں اور symmetry بیان کریں: y = 3x³,Easy,2,PRO,1
q_9_math_ch10_sq_032,1,Exercise 10.1 — Power Graphs,diagram_based,Sketch the graph for x ≠ 0 and identify its asymptotes: y = 2x⁻²,x ≠ 0 کے لیے graph sketch کریں اور asymptotes identify کریں: y = 2x⁻²,Hard,2,PRO,1
TOPIC_SEP,1,Exercise 10.2 — Exponential Growth,topic_separator,,,,,,1
q_9_math_ch10_sq_033,1,Exercise 10.2 — Exponential Growth,numerical_short,A village population is modeled by p = 753e⁰·⁰³ᵗ. Find the population predicted after 10 years.,village population model p = 753e⁰·⁰³ᵗ ہے۔ 10 years کے بعد predicted population معلوم کریں۔,Medium,2,PRO,1
TOPIC_SEP,1,Exercise 10.2 — Exponential Decay,topic_separator,,,,,,1
q_9_math_ch10_sq_034,1,Exercise 10.2 — Exponential Decay,table_based,"For S = 1000e⁻ᵗ, calculate values at t = 0, 1, 2, and 3 and describe the trend.","S = 1000e⁻ᵗ کے لیے t = 0, 1, 2, 3 پر values calculate کریں اور trend describe کریں۔",Medium,2,PRO,1
TOPIC_SEP,1,Exercise 10.2 — Tangent Gradient,topic_separator,,,,,,1
q_9_math_ch10_sq_035,1,Exercise 10.2 — Tangent Gradient,diagram_based,Draw a tangent to y = x² at x = 2 and estimate its gradient from two points on the tangent.,y = x² پر x = 2 کے مقام پر tangent draw کریں اور tangent کے two points سے gradient estimate کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,Exercise 10.2 — Salary Model,topic_separator,,,,,,1
q_9_math_ch10_sq_036,1,Exercise 10.2 — Salary Model,numerical_short,A monthly salary is modeled by S(x) = 25000 + 1500x. Find the salary after 8 years.,monthly salary کا model S(x) = 25000 + 1500x ہے۔ 8 years کے بعد salary معلوم کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,Exercise 10.2 — Break-Even Analysis,topic_separator,,,,,,1
q_9_math_ch10_sq_037,1,Exercise 10.2 — Break-Even Analysis,numerical_short,"For C(x) = 90000 + 600x and R(x) = 1800x, determine the break-even number of units.",C(x) = 90000 + 600x اور R(x) = 1800x کے لیے break-even units کی number determine کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,Exercise 10.2 — Profit Analysis,topic_separator,,,,,,1
q_9_math_ch10_sq_038,1,Exercise 10.2 — Profit Analysis,numerical_short,"Using C(x) = 90000 + 600x and R(x) = 1800x, find the profit when 150 units are sold.",C(x) = 90000 + 600x اور R(x) = 1800x استعمال کرتے ہوئے 150 units sold ہونے پر profit معلوم کریں۔,Medium,2,PRO,1
TOPIC_SEP,1,Review Exercise 10 — Graph Interpretation,topic_separator,,,,,,1
q_9_math_ch10_sq_039,1,Review Exercise 10 — Graph Interpretation,classification,"Classify each function as linear, quadratic, cubic, reciprocal, exponential, or power: y = 2x − 3; y = x³; y = 5ˣ.",each function کو linear، quadratic، cubic، reciprocal، exponential یا power classify کریں: y = 2x − 3; y = x³; y = 5ˣ.,Easy,2,PRO,1
TOPIC_SEP,1,Review Exercise 10 — Intercepts,topic_separator,,,,,,1
q_9_math_ch10_sq_040,1,Review Exercise 10 — Intercepts,numerical_short,Find the x- and y-intercepts of the function: y = 4x − 12,function کے x- اور y-intercepts معلوم کریں: y = 4x − 12,Easy,2,PRO,1
