question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,13.6 Expected Frequency,Topic,,,,,,,,,,,1
q_9_math_ch13_016,1,13.6 Expected Frequency,Remember,Expected frequency of an event is:,event کی expected frequency کیا ہے؟,Probability/Number of trials,Number of trials+Probability,Frequency/Probability,Number of trials × Probability,D | Number of trials × Probability,Easy,1,PRO,1
TOPIC_SEP,1,13.1 Die Probability,Topic,,,,,,,,,,,1
q_9_math_ch13_017,1,13.1 Die Probability,Apply,A fair die is rolled. The probability of getting a number divisible by 3 is:,fair die roll کرنے پر number divisible by 3 آنے کی probability کیا ہے؟,1/6,1/2,1/3,2/3,C | 1/3,Medium,1,PRO,1
TOPIC_SEP,1,13.1 Sample Space of Two Dice,Topic,,,,,,,,,,,1
q_9_math_ch13_018,1,13.1 Sample Space of Two Dice,Remember,The number of outcomes when two fair dice are rolled is:,two fair dice roll کرنے پر outcomes کی number کیا ہے؟,6,36,12,216,B | 36,Medium,1,PRO,1
TOPIC_SEP,1,13.1 Two-Dice Probability,Topic,,,,,,,,,,,1
q_9_math_ch13_019,1,13.1 Two-Dice Probability,Apply,The probability of getting even numbers on both fair dice is:,both fair dice پر even numbers آنے کی probability کیا ہے؟,1/2,1/6,3/4,1/4,D | 1/4,Medium,1,PRO,1
q_9_math_ch13_020,1,13.1 Two-Dice Probability,Apply,The probability of getting multiples of 3 on both fair dice is:,both fair dice پر multiples of 3 آنے کی probability کیا ہے؟,1/3,2/9,1/9,1/6,C | 1/9,Medium,1,PRO,1
TOPIC_SEP,1,13.1 Ordered Dice Outcomes,Topic,,,,,,,,,,,1
q_9_math_ch13_021,1,13.1 Ordered Dice Outcomes,Apply,The probability of an even number on the first die and 3 on the second die is:,first die پر even number اور second die پر 3 آنے کی probability کیا ہے؟,1/12,1/6,1/9,1/4,A | 1/12,Medium,1,PRO,1
TOPIC_SEP,1,13.2 Complement on a Die,Topic,,,,,,,,,,,1
q_9_math_ch13_022,1,13.2 Complement on a Die,Apply,The probability of not getting 6 on a fair die is:,fair die پر 6 نہ آنے کی probability کیا ہے؟,1/6,1/2,2/3,5/6,D | 5/6,Medium,1,PRO,1
TOPIC_SEP,1,13.2 Two-Dice Complement,Topic,,,,,,,,,,,1
q_9_math_ch13_023,1,13.2 Two-Dice Complement,Apply,The probability of not getting double six when two fair dice are rolled is:,two fair dice roll کرنے پر double six نہ آنے کی probability کیا ہے؟,35/36,1/36,5/6,31/36,A | 35/36,Medium,1,PRO,1
TOPIC_SEP,1,13.2 Sum Complement,Topic,,,,,,,,,,,1
q_9_math_ch13_024,1,13.2 Sum Complement,Apply,The probability that the sum of two fair dice is not 8 is:,two fair dice کا sum 8 نہ ہونے کی probability کیا ہے؟,31/36,5/36,30/36,35/36,A | 31/36,Medium,1,PRO,1
TOPIC_SEP,1,13.3 Balls in a Bag,Topic,,,,,,,,,,,1
q_9_math_ch13_025,1,13.3 Balls in a Bag,Apply,A bag contains 5 blue and 8 green balls. The probability of selecting a blue ball is:,bag میں 5 blue اور 8 green balls ہیں۔ blue ball select ہونے کی probability کیا ہے؟,5/13,8/13,5/8,1/2,A | 5/13,Medium,1,PRO,1
TOPIC_SEP,1,13.3 Cards,Topic,,,,,,,,,,,1
q_9_math_ch13_026,1,13.3 Cards,Apply,The probability of drawing a heart from a standard pack of 52 cards is:,standard 52-card pack سے heart draw ہونے کی probability کیا ہے؟,1/13,1/4,1/2,3/4,B | 1/4,Medium,1,PRO,1
q_9_math_ch13_027,1,13.3 Cards,Apply,The probability of drawing neither a spade nor a heart is:,neither spade nor heart draw ہونے کی probability کیا ہے؟,1/2,1/4,3/4,13/52,A | 1/2,Medium,1,PRO,1
TOPIC_SEP,1,13.3 Word Probability,Topic,,,,,,,,,,,1
q_9_math_ch13_028,1,13.3 Word Probability,Apply,One letter is selected from 'MATHEMATICS'. The probability of selecting a vowel is:,'MATHEMATICS' سے one letter select کیا جائے۔ vowel آنے کی probability کیا ہے؟,3/11,5/11,4/11,7/11,C | 4/11,Medium,1,PRO,1
q_9_math_ch13_029,1,13.5 Relative Frequency,Apply,An event occurs 18 times in 60 trials. Its relative frequency is:,event 60 trials میں 18 times occur ہوتا ہے۔ relative frequency کیا ہے؟,0.18,0.3,0.6,3.0,B | 0.3,Medium,1,PRO,1
TOPIC_SEP,1,13.5 Relative Frequencies,Topic,,,,,,,,,,,1
q_9_math_ch13_030,1,13.5 Relative Frequencies,Understand,The sum of relative frequencies for all outcomes of an experiment is:,experiment کے all outcomes کی relative frequencies کا sum کیا ہے؟,0,Number of classes,1,Number of trials,C | 1,Medium,1,PRO,1
q_9_math_ch13_031,1,13.6 Expected Frequency,Apply,An event has probability 0.25 and an experiment is repeated 200 times. Its expected frequency is:,event کی probability 0.25 اور experiment 200 times repeat ہو تو expected frequency کیا ہے؟,25,50,75,800,B | 50,Medium,1,PRO,1
TOPIC_SEP,1,13.7 Expected Frequency Application,Topic,,,,,,,,,,,1
q_9_math_ch13_032,1,13.7 Expected Frequency Application,Apply,A fair die is rolled 300 times. The expected number of times that 1 or 6 appears is:,fair die 300 times roll کی جاتی ہے۔ 1 یا 6 آنے کی expected number کیا ہے؟,100,50,150,200,A | 100,Medium,1,PRO,1
TOPIC_SEP,1,13.1 Two-Dice Analysis,Topic,,,,,,,,,,,1
q_9_math_ch13_033,1,13.1 Two-Dice Analysis,Analyze,"When two fair dice are rolled, the probability that their sum is at least 4 is:",two fair dice roll کرنے پر sum at least 4 ہونے کی probability کیا ہے؟,1/12,3/4,5/6,11/12,D | 11/12,Hard,1,PRO,1
TOPIC_SEP,1,13.1 Difference of Dice,Topic,,,,,,,,,,,1
q_9_math_ch13_034,1,13.1 Difference of Dice,Analyze,"When two fair dice are rolled, the probability that the absolute difference is 4 is:",two fair dice roll کرنے پر absolute difference 4 ہونے کی probability کیا ہے؟,1/6,2/9,1/12,1/9,D | 1/9,Hard,1,PRO,1
TOPIC_SEP,1,13.1 Restricted Dice Outcomes,Topic,,,,,,,,,,,1
q_9_math_ch13_035,1,13.1 Restricted Dice Outcomes,Analyze,"For two fair dice, the probability that the first is at least 5 and the second is at least 4 is:",two fair dice میں first at least 5 اور second at least 4 ہونے کی probability کیا ہے؟,1/9,1/4,5/12,1/6,D | 1/6,Hard,1,PRO,1
TOPIC_SEP,1,13.3 Three Coins,Topic,,,,,,,,,,,1
q_9_math_ch13_036,1,13.3 Three Coins,Analyze,Three fair coins are tossed. The probability of exactly three heads is:,three fair coins toss کرنے پر exactly three heads کی probability کیا ہے؟,1/4,1/8,3/8,1/2,B | 1/8,Hard,1,PRO,1
TOPIC_SEP,1,13.3 Three Coins Complement,Topic,,,,,,,,,,,1
q_9_math_ch13_037,1,13.3 Three Coins Complement,Analyze,Three fair coins are tossed. The probability of not getting exactly two heads is:,three fair coins toss کرنے پر exactly two heads نہ آنے کی probability کیا ہے؟,3/8,1/2,7/8,5/8,D | 5/8,Hard,1,PRO,1
TOPIC_SEP,1,13.6 Expected Sum Frequency,Topic,,,,,,,,,,,1
q_9_math_ch13_038,1,13.6 Expected Sum Frequency,Analyze,"In 500 rolls of two fair dice, the expected frequency of a sum greater than 8 is approximately:",two fair dice کے 500 rolls میں sum greater than 8 کی expected frequency approximately کیا ہے؟,100,139,125,250,B | 139,Hard,1,PRO,1
TOPIC_SEP,1,13.7 Defective Items,Topic,,,,,,,,,,,1
q_9_math_ch13_039,1,13.7 Defective Items,Analyze,"If the probability of a defective bolt is 0.3, the expected number of non-defective bolts in 800 bolts is:",defective bolt کی probability 0.3 ہو تو 800 bolts میں non-defective bolts کی expected number کیا ہے؟,240,500,560,640,C | 560,Hard,1,PRO,1
TOPIC_SEP,1,13.6 Expected Frequency Table,Topic,,,,,,,,,,,1
q_9_math_ch13_040,1,13.6 Expected Frequency Table,Analyze,An outcome has probability 0.18 and the experiment is repeated 200 times. Its expected frequency is:,outcome کی probability 0.18 اور experiment 200 times repeat ہو تو expected frequency کیا ہے؟,18,20,90,36,D | 36,Hard,1,PRO,1
