question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_math_ch10_lq_007,1,10.2.1 Gradient of Curves,Long,process_procedure,Explain how the gradient of a curve at a point is estimated by drawing a tangent. State how two points on the tangent are used to calculate the gradient.,curve کے point پر gradient کو tangent draw کرکے estimate کرنے کا method explain کریں۔ tangent کے two points سے gradient calculate کرنے کا طریقہ بیان کریں۔,Medium,5,PRO,1
sep_9_math_ch10_008,1,10.2.2 Real-Life Graph Applications,Topic,topic_separator,,,,,,1
q_9_math_ch10_lq_008,1,10.2.2 Real-Life Graph Applications,Long,discuss,"Discuss how graphs are used to interpret salary growth, population trends, demand and supply, manufacturing cost, revenue, profit or loss, and break-even points.",discuss کریں کہ graphs salary growth، population trends، demand and supply، manufacturing cost، revenue، profit or loss اور break-even points interpret کرنے میں کیسے use ہوتے ہیں۔,Medium,5,ELITE,1
sep_9_math_ch10_009,1,Exercise 10.1 — Linear Functions,Topic,topic_separator,,,,,,1
q_9_math_ch10_lq_009,1,Exercise 10.1 — Linear Functions,Numerical,evaluate,Sketch the graphs of the linear functions: (a) y = 3x − 5 | (b) y = −2x + 8 | (c) y = 0.5x − 1. Include suitable tables of values and intercepts.,suitable value tables اور intercepts کے ساتھ linear functions کے graphs sketch کریں: (a) y = 3x − 5 | (b) y = −2x + 8 | (c) y = 0.5x − 1,Medium,4,PRO,1
sep_9_math_ch10_010,1,Exercise 10.1 — Quadratic and Cubic Functions,Topic,topic_separator,,,,,,1
q_9_math_ch10_lq_010,1,Exercise 10.1 — Quadratic and Cubic Functions,Numerical,evaluate,Plot the graphs of: (a) y = x² − 5x − 6 for −3.5 ≤ x ≤ 2.5 | (b) y = x² + x − 2 | (c) y = x³ + 3x² + 2x for −2.5 ≤ x ≤ 0.5 | (d) y = 5x² − 2x − 3.,"given ranges کے لیے functions کے graphs plot کریں: (a) y = x² − 5x − 6, −3.5 ≤ x ≤ 2.5 | (b) y = x² + x − 2 | (c) y = x³ + 3x² + 2x, −2.5 ≤ x ≤ 0.5 | (d) y = 5x² − 2x − 3",Hard,4,PRO,1
sep_9_math_ch10_011,1,"Exercise 10.1 — Reciprocal, Exponential and Power Functions",Topic,topic_separator,,,,,,1
q_9_math_ch10_lq_011,1,"Exercise 10.1 — Reciprocal, Exponential and Power Functions",Numerical,evaluate,"Plot the graphs of the following functions using suitable domains and value tables: (a) y = eˣ | (b) y = 5ˣ | (c) y = −x³ | (d) y = 1/(x − 3) | (e) y = 2/x + 3, x ≠ 0 | (f) y = x² | (g) y = 3x³ | (h) y = 2x⁻².","suitable domains اور value tables سے functions کے graphs plot کریں: (a) y = eˣ | (b) y = 5ˣ | (c) y = −x³ | (d) y = 1/(x − 3) | (e) y = 2/x + 3, x ≠ 0 | (f) y = x² | (g) y = 3x³ | (h) y = 2x⁻²",Hard,4,PRO,1
sep_9_math_ch10_012,1,Exercise 10.2 — Tangent Gradient,Topic,topic_separator,,,,,,1
q_9_math_ch10_lq_012,1,Exercise 10.2 — Tangent Gradient,Numerical,determine,"Plot y = 2x² − 4x + 3 for −1 ≤ x ≤ 3. Draw the tangent at (2,3) and determine its gradient.","function plot کریں، point (2,3) پر tangent draw کریں اور gradient determine کریں: y = 2x² − 4x + 3, −1 ≤ x ≤ 3",Hard,4,PRO,1
sep_9_math_ch10_013,1,Exercise 10.2 — Cubic Tangent,Topic,topic_separator,,,,,,1
q_9_math_ch10_lq_013,1,Exercise 10.2 — Cubic Tangent,Numerical,determine,"Plot y = 3x³ + x + 1, draw the tangent at (1,5), and determine the gradient of the tangent.","function plot کریں، point (1,5) پر tangent draw کریں اور gradient determine کریں: y = 3x³ + x + 1",Hard,4,PRO,1
sep_9_math_ch10_014,1,Exercise 10.2 — Student-Strength Decay,Topic,topic_separator,,,,,,1
q_9_math_ch10_lq_014,1,Exercise 10.2 — Student-Strength Decay,Numerical,evaluate,The strength of a school was 1000 students in 2016 and follows the given exponential-decay equation S = 1000e⁻⁰·¹ᵗ. (a) Graph the equation for 0 ≤ t ≤ 9. | (b) Estimate the student strength in 2019 and 2023 from the graph.,school strength کے given decay model کے لیے: S = 1000e⁻⁰·¹ᵗ | (a) 0 ≤ t ≤ 9 پر graph بنائیں | (b) 2019 اور 2023 میں strength estimate کریں,Hard,4,PRO,1
sep_9_math_ch10_015,1,Exercise 10.2 — Demand and Supply,Topic,topic_separator,,,,,,1
q_9_math_ch10_lq_015,1,Exercise 10.2 — Demand and Supply,Numerical,evaluate,Plot the demand and supply functions over 0 ≤ Q ≤ 300: Pᴅ = 400 − 5Q and Pₛ = 30 + 2Q.,"0 ≤ Q ≤ 300 پر demand اور supply functions plot کریں: Pᴅ = 400 − 5Q, Pₛ = 30 + 2Q",Medium,4,PRO,1
sep_9_math_ch10_016,1,Exercise 10.2 — Salary Function,Topic,topic_separator,,,,,,1
q_9_math_ch10_lq_016,1,Exercise 10.2 — Salary Function,Numerical,evaluate,"Shahid's salary is S(x) = 45000 + 4500x, where x is years of service. Sketch and interpret the graph for 0 ≤ x ≤ 5.",Shahid کی salary function کا graph 0 ≤ x ≤ 5 کے لیے sketch اور interpret کریں: S(x) = 45000 + 4500x,Medium,4,PRO,1
sep_9_math_ch10_017,1,Exercise 10.2 — School-Bag Business,Topic,topic_separator,,,,,,1
q_9_math_ch10_lq_017,1,Exercise 10.2 — School-Bag Business,Numerical,determine,A company produces school bags with cost C(x) = 1200 + 800x and revenue R(x) = 25x. (a) Determine the break-even point. | (b) Determine profit or loss at x = 250. | (c) Plot both graphs and identify their intersection.,"school-bag business کے لیے determine کریں: C(x) = 1200 + 800x, R(x) = 25x | (a) break-even point | (b) x = 250 پر profit یا loss | (c) دونوں graphs اور intersection",Hard,4,PRO,1
sep_9_math_ch10_018,1,Exercise 10.2 — Newspaper Profit,Topic,topic_separator,,,,,,1
q_9_math_ch10_lq_018,1,Exercise 10.2 — Newspaper Profit,Numerical,evaluate,"A newspaper agency has the profit function p(x) = 0.10x + 70, where x is the number of newspapers. Plot the graph and evaluate the profit for 500 newspapers.",newspaper profit function کا graph plot کریں اور 500 newspapers پر profit evaluate کریں: p(x) = 0.10x + 70,Medium,4,PRO,1
sep_9_math_ch10_019,1,Exercise 10.2 — Shirt Cost Function,Topic,topic_separator,,,,,,1
q_9_math_ch10_lq_019,1,Exercise 10.2 — Shirt Cost Function,Numerical,evaluate,A manufacturer has the cost function C(x) = 1500 + 10x + 0.2x² for shirts. Plot the graph over the stated practical domain and evaluate the cost for 200 shirts.,shirt cost function کا graph stated practical domain پر plot کریں اور 200 shirts کی cost evaluate کریں: C(x) = 1500 + 10x + 0.2x²,Hard,4,PRO,1
sep_9_math_ch10_020,1,Review Exercise 10 — Exponential and Reciprocal Graphs,Topic,topic_separator,,,,,,1
q_9_math_ch10_lq_020,1,Review Exercise 10 — Exponential and Reciprocal Graphs,Numerical,evaluate,"Plot the graphs: (a) y = 3ˣ for −2 ≤ x ≤ 4 | (b) y = 1/(x + 7), x ≠ −7.","given ranges پر graphs plot کریں: (a) y = 3ˣ, −2 ≤ x ≤ 4 | (b) y = 1/(x + 7), x ≠ −7",Medium,4,PRO,1
sep_9_math_ch10_021,1,Review Exercise 10 — Magazine Sales,Topic,topic_separator,,,,,,1
q_9_math_ch10_lq_021,1,Review Exercise 10 — Magazine Sales,Numerical,evaluate,"Magazine sales follow S = 200000(1 − e⁻⁰·⁰⁴ᵗ), where t is weeks. (a) Plot sales for the first 50 weeks. | (b) Calculate sales at t = 5 and t = 35.",magazine sales model کے لیے: S = 200000(1 − e⁻⁰·⁰⁴ᵗ) | (a) first 50 weeks کا graph plot کریں | (b) t = 5 اور t = 35 پر sales calculate کریں,Hard,4,PRO,1
sep_9_math_ch10_022,1,Review Exercise 10 — Function Graphs,Topic,topic_separator,,,,,,1
q_9_math_ch10_lq_022,1,Review Exercise 10 — Function Graphs,Numerical,evaluate,Plot the functions for −5 ≤ x ≤ 5: (a) y = x − 3 | (b) y = 15 − x².,−5 ≤ x ≤ 5 کے لیے functions plot کریں: (a) y = x − 3 | (b) y = 15 − x²,Medium,4,PRO,1
sep_9_math_ch10_023,1,Review Exercise 10 — Cubic Product Function,Topic,topic_separator,,,,,,1
q_9_math_ch10_lq_023,1,Review Exercise 10 — Cubic Product Function,Numerical,evaluate,Plot the graph of y = ½(x + 4)(x − 1)(x − 3) for −5 ≤ x ≤ 4.,"given range پر function کا graph plot کریں: y = ½(x + 4)(x − 1)(x − 3), −5 ≤ x ≤ 4",Hard,4,PRO,1
sep_9_math_ch10_024,1,Review Exercise 10 — Market Functions,Topic,topic_separator,,,,,,1
q_9_math_ch10_lq_024,1,Review Exercise 10 — Market Functions,Numerical,evaluate,The market functions are Pₛ = Q + 5 and Pᴅ = Q² − 100. Sketch both graphs over −20 ≤ Q ≤ 20.,"market functions کے graphs −20 ≤ Q ≤ 20 پر sketch کریں: Pₛ = Q + 5, Pᴅ = Q² − 100",Hard,4,PRO,1
sep_9_math_ch10_025,1,Review Exercise 10 — LED Break-Even,Topic,topic_separator,,,,,,1
q_9_math_ch10_lq_025,1,Review Exercise 10 — LED Break-Even,Numerical,determine,"A television manufacturer has cost C(x) = 60000 + 250x and revenue R(x) = 1200x. Determine the break-even point, determine profit or loss at x = 100, and identify the break-even point graphically.","television manufacturer کے لیے break-even point اور x = 100 پر profit یا loss determine کریں، اور graphically identify کریں: C(x) = 60000 + 250x, R(x) = 1200x",Hard,4,PRO,1
sep_9_math_ch10_026,1,Solved Examples 10.2 — Village Population,Topic,topic_separator,,,,,,1
q_9_math_ch10_lq_026,1,Solved Examples 10.2 — Village Population,Numerical,evaluate,"A village population follows p = 753e⁰·⁰³ᵗ, where t is years after 2010. (a) Graph the population for 0 ≤ t ≤ 30. | (b) Estimate the population in 2020 and 2030.",village population model کے لیے: p = 753e⁰·⁰³ᵗ | (a) 0 ≤ t ≤ 30 پر graph بنائیں | (b) 2020 اور 2030 کی population estimate کریں,Hard,4,ULTRA,1
sep_9_math_ch10_027,1,Solved Examples 10.2 — Football Break-Even,Topic,topic_separator,,,,,,1
q_9_math_ch10_lq_027,1,Solved Examples 10.2 — Football Break-Even,Numerical,determine,"A football company has cost C(x) = 90000 + 600x and revenue R(x) = 1800x. Determine the break-even point and profit or loss when 150 footballs are sold, and plot both graphs.","football company کے لیے break-even point اور 150 footballs پر profit یا loss determine کریں، اور دونوں graphs plot کریں: C(x) = 90000 + 600x, R(x) = 1800x",Hard,4,ULTRA,1
