question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_math_ch7_lq_008,1,7.2.5 Linear Equation Represents a Straight Line,Long,derive,"Prove that ax+by+c=0, where a and b are not simultaneously zero, represents a straight line by discussing all coefficient cases.",prove کریں کہ ax+by+c=0، جہاں a اور b simultaneously zero نہیں ہیں، all coefficient cases discuss کرتے ہوئے straight line represent کرتی ہے۔,Hard,5,PRO,1
sep_9_math_ch7_009,1,7.2.6 Transformation to Standard Forms,Topic,topic_separator,,,,,,1
q_9_math_ch7_lq_009,1,7.2.6 Transformation to Standard Forms,Long,process_procedure,"Explain how the general equation ax+by+c=0 is transformed into slope-intercept, point-slope, symmetric, two-point, intercept, and normal forms.",وضاحت کریں کہ general equation ax+by+c=0 کو slope-intercept، point-slope، symmetric، two-point، intercept اور normal forms میں کیسے transform کیا جاتا ہے۔,Hard,5,PRO,1
sep_9_math_ch7_010,1,7.3 Applications of Coordinate Geometry,Topic,topic_separator,,,,,,1
q_9_math_ch7_lq_010,1,7.3 Applications of Coordinate Geometry,Long,discuss,"Discuss textbook applications of coordinate geometry in map distance, bridge midpoints, landscaping, aviation heading, latitude and longitude, navigation, and fencing.",map distance، bridge midpoints، landscaping، aviation heading، latitude and longitude، navigation اور fencing میں coordinate geometry کی textbook applications پر بحث کریں۔,Hard,5,ELITE,1
sep_9_math_ch7_011,1,7.1.1 Distance Formula — Solved Examples,Topic,topic_separator,,,,,,1
q_9_math_ch7_lq_011,1,7.1.1 Distance Formula — Solved Examples,Numerical,calculate,"Find the distances: (a) A(5,6), B(5,−2) | (b) C(−4,−2), D(0,9).","distances معلوم کریں: (a) A(5,6), B(5,−2) | (b) C(−4,−2), D(0,9)",Medium,4,ULTRA,1
sep_9_math_ch7_012,1,7.1.1 Triangle Verification — Solved Examples,Topic,topic_separator,,,,,,1
q_9_math_ch7_lq_012,1,7.1.1 Triangle Verification — Solved Examples,Numerical,determine,"Use the distance formula to show that A(−1,2), B(7,5), and C(2,−6) are vertices of a right triangle.","distance formula استعمال کرکے show کریں کہ A(−1,2), B(7,5), C(2,−6) right triangle کے vertices ہیں۔",Hard,4,ULTRA,1
sep_9_math_ch7_013,1,7.1.1 Circle Radius — Solved Examples,Topic,topic_separator,,,,,,1
q_9_math_ch7_lq_013,1,7.1.1 Circle Radius — Solved Examples,Numerical,find,"The centre of a circle is C(−5,3) and P(7,−2) lies on the circle. Find the radius.","circle کا centre C(−5,3) ہے اور P(7,−2) circle پر lie کرتا ہے۔ radius معلوم کریں۔",Medium,4,ULTRA,1
sep_9_math_ch7_014,1,7.1.2 Midpoint — Solved Examples,Topic,topic_separator,,,,,,1
q_9_math_ch7_lq_014,1,7.1.2 Midpoint — Solved Examples,Numerical,find,"Find the midpoint of the line segment joining A(2,3) and B(8,7).","A(2,3) اور B(8,7) کو join کرنے والے line segment کا midpoint معلوم کریں۔",Easy,4,ULTRA,1
sep_9_math_ch7_015,1,Exercise 7.1 Location of Points,Topic,topic_separator,,,,,,1
q_9_math_ch7_lq_015,1,Exercise 7.1 Location of Points,Long,diagram_based,"Describe the locus or region of a point P(x,y) for each condition: (a) x>0 | (b) x>0 and y>0 | (c) x=0 | (d) y=0 | (e) x≥0 and y<0 | (f) x=0 and y=0 | (g) |x|=|y| | (h) x≥3 | (i) y>2 | (j) x and y have opposite signs.","ہر condition کے لیے point P(x,y) کا locus یا region بیان کریں: (a) x>0 | (b) x>0 and y>0 | (c) x=0 | (d) y=0 | (e) x≥0 and y<0 | (f) x=0 and y=0 | (g) |x|=|y| | (h) x≥3 | (i) y>2 | (j) x and y have opposite signs",Hard,5,PRO,1
sep_9_math_ch7_016,1,Exercise 7.1 Distance and Midpoint,Topic,topic_separator,,,,,,1
q_9_math_ch7_lq_016,1,Exercise 7.1 Distance and Midpoint,Numerical,calculate,"Find: (a) the distances A(6,7) to B(0,−2), C(−5,−2) to D(3,2), L(0,3) to M(−2,−4), and P(−8,−7) to Q(0,0) | (b) the midpoints of A(3,1),B(−2,−4); A(−8,3),B(2,−1); and A(−√5,−1/3),B(−3√5,5).","معلوم کریں: (a) distances A(6,7) to B(0,−2), C(−5,−2) to D(3,2), L(0,3) to M(−2,−4), P(−8,−7) to Q(0,0) | (b) midpoints of A(3,1),B(−2,−4); A(−8,3),B(2,−1); A(−√5,−1/3),B(−3√5,5)",Hard,4,PRO,1
sep_9_math_ch7_017,1,Exercise 7.1 Distance from Origin,Topic,topic_separator,,,,,,1
q_9_math_ch7_lq_017,1,Exercise 7.1 Distance from Origin,Numerical,determine,"Determine which points are 15 units from the origin: (a) (√176,7) | (b) (10,−10) | (c) (1,15).","determine کریں کہ کون سے points origin سے 15 units دور ہیں: (a) (√176,7) | (b) (10,−10) | (c) (1,15)",Medium,4,PRO,1
sep_9_math_ch7_018,1,Exercise 7.1 Geometric Verification,Topic,topic_separator,,,,,,1
q_9_math_ch7_lq_018,1,Exercise 7.1 Geometric Verification,Numerical,determine,"Use coordinate methods to show: (a) A(0,2), B(√3,1), C(0,−2) form a right triangle | (b) A(3,1), B(−2,−3), C(2,2) form an isosceles triangle | (c) A(5,2), B(−2,3), C(−3,−4), D(4,−5) form a parallelogram.","coordinate methods استعمال کرکے show کریں: (a) A(0,2), B(√3,1), C(0,−2) right triangle بناتے ہیں | (b) A(3,1), B(−2,−3), C(2,2) isosceles triangle بناتے ہیں | (c) A(5,2), B(−2,3), C(−3,−4), D(4,−5) parallelogram بناتے ہیں۔",Hard,4,PRO,1
sep_9_math_ch7_019,1,Exercise 7.1 Unknown Coordinate Conditions,Topic,topic_separator,,,,,,1
q_9_math_ch7_lq_019,1,Exercise 7.1 Unknown Coordinate Conditions,Numerical,solve,"Find h: (a) A(√3,−1), B(0,2), C(h,−2) form a right triangle with the right angle at A | (b) A(−1,h), B(3,2), C(7,3) are collinear | (c) A(h,1), B(2,7), C(−6,−7) form a right triangle with the right angle at A.","h معلوم کریں: (a) A(√3,−1), B(0,2), C(h,−2) right triangle بناتے ہیں اور right angle A پر ہے | (b) A(−1,h), B(3,2), C(7,3) collinear ہیں | (c) A(h,1), B(2,7), C(−6,−7) right triangle بناتے ہیں اور right angle A پر ہے۔",Hard,4,PRO,1
sep_9_math_ch7_020,1,Exercise 7.1 Circle from Diameter,Topic,topic_separator,,,,,,1
q_9_math_ch7_lq_020,1,Exercise 7.1 Circle from Diameter,Numerical,find,"The endpoints of a diameter are A(−5,−2) and B(5,−4). Find the centre and radius of the circle.","diameter کے endpoints A(−5,−2) اور B(5,−4) ہیں۔ circle کا centre اور radius معلوم کریں۔",Medium,4,PRO,1
sep_9_math_ch7_021,1,Exercise 7.1 Midpoint Parallelogram Theorem,Topic,topic_separator,,,,,,1
q_9_math_ch7_lq_021,1,Exercise 7.1 Midpoint Parallelogram Theorem,Long,derive,"A quadrilateral has vertices A(9,3), B(−7,7), C(−3,−7), and D(5,−5). Find the midpoints of its sides and prove that joining them consecutively forms a parallelogram.","quadrilateral کے vertices A(9,3), B(−7,7), C(−3,−7), D(5,−5) ہیں۔ sides کے midpoints معلوم کریں اور prove کریں کہ انہیں consecutively join کرنے سے parallelogram بنتا ہے۔",Hard,5,PRO,1
sep_9_math_ch7_022,1,Exercise 7.2 Slope and Inclination,Topic,topic_separator,,,,,,1
q_9_math_ch7_lq_022,1,Exercise 7.2 Slope and Inclination,Numerical,calculate,"Find the slope and inclination of the lines joining: (a) (−2,4) and (5,11) | (b) (3,−2) and (2,7) | (c) (4,6) and (4,8).","lines کی slope اور inclination معلوم کریں: (a) (−2,4) and (5,11) | (b) (3,−2) and (2,7) | (c) (4,6) and (4,8)",Hard,4,PRO,1
sep_9_math_ch7_023,1,Exercise 7.2 Collinearity by Slopes,Topic,topic_separator,,,,,,1
q_9_math_ch7_lq_023,1,Exercise 7.2 Collinearity by Slopes,Long,derive,"Use slopes to show that each given triple is collinear: (a) A(−1,−3), B(1,5), C(2,9) | (b) P(4,−5), Q(7,5), R(10,15) | (c) L(−4,6), M(3,8), N(10,10) | (d) X(a,2b), Y(c,a+b), Z(2c−a,2a).","slopes استعمال کرکے show کریں کہ ہر triple collinear ہے: (a) A(−1,−3), B(1,5), C(2,9) | (b) P(4,−5), Q(7,5), R(10,15) | (c) L(−4,6), M(3,8), N(10,10) | (d) X(a,2b), Y(c,a+b), Z(2c−a,2a)",Hard,5,PRO,1
sep_9_math_ch7_024,1,Exercise 7.2 Parallel and Perpendicular Parameters,Topic,topic_separator,,,,,,1
q_9_math_ch7_lq_024,1,Exercise 7.2 Parallel and Perpendicular Parameters,Numerical,solve,"Find k so that the line joining A(7,3) and B(k,−6) is: (a) parallel to | (b) perpendicular to the line joining C(−4,5) and D(−6,4).","k معلوم کریں تاکہ A(7,3) اور B(k,−6) کو join کرنے والی line، C(−4,5) اور D(−6,4) کو join کرنے والی line کے (a) parallel | (b) perpendicular ہو۔",Hard,4,PRO,1
sep_9_math_ch7_025,1,Exercise 7.2 Right Triangle by Slopes,Topic,topic_separator,,,,,,1
q_9_math_ch7_lq_025,1,Exercise 7.2 Right Triangle by Slopes,Long,derive,"Using slopes, show that the triangle with vertices A(6,1), B(2,7), and C(−6,−7) is a right triangle.","slopes استعمال کرکے show کریں کہ vertices A(6,1), B(2,7), C(−6,−7) والا triangle right triangle ہے۔",Hard,5,PRO,1
sep_9_math_ch7_026,1,Exercise 7.2 Classification of Line Pairs,Topic,topic_separator,,,,,,1
q_9_math_ch7_lq_026,1,Exercise 7.2 Classification of Line Pairs,Numerical,determine,"Determine whether each pair of lines defined by the points is parallel, perpendicular, or neither: (a) (1,−2),(2,4) and (4,1),(−8,2) | (b) (−3,4),(6,2) and (4,5),(−2,−7).","determine کریں کہ points سے defined each pair of lines parallel، perpendicular یا neither ہے: (a) (1,−2),(2,4) and (4,1),(−8,2) | (b) (−3,4),(6,2) and (4,5),(−2,−7)",Hard,4,PRO,1
sep_9_math_ch7_027,1,Exercise 7.2 Equations of Straight Lines,Topic,topic_separator,,,,,,1
q_9_math_ch7_lq_027,1,Exercise 7.2 Equations of Straight Lines,Numerical,find,"Find equations of lines satisfying: (a) horizontal through (7,−9) | (b) vertical through (−5,3) | (c) through (−6,5) with slope 7 | (d) through (−5,−3) and (9,−1) | (e) y-intercept −7 and slope −5 | (f) x-intercept −3 and y-intercept 4 | (g) x-intercept −9 and slope −4.","given conditions کے مطابق lines کی equations معلوم کریں: (a) horizontal through (7,−9) | (b) vertical through (−5,3) | (c) through (−6,5) with slope 7 | (d) through (−5,−3) and (9,−1) | (e) y-intercept −7 and slope −5 | (f) x-intercept −3 and y-intercept 4 | (g) x-intercept −9 and slope −4",Hard,4,PRO,1
sep_9_math_ch7_028,1,Exercise 7.2 Perpendicular Bisector,Topic,topic_separator,,,,,,1
q_9_math_ch7_lq_028,1,Exercise 7.2 Perpendicular Bisector,Numerical,find,"Find the equation of the perpendicular bisector of the segment joining A(3,5) and B(9,8).","A(3,5) اور B(9,8) کو join کرنے والے segment کے perpendicular bisector کی equation معلوم کریں۔",Hard,4,PRO,1
sep_9_math_ch7_029,1,Exercise 7.2 Parallel and Perpendicular Lines,Topic,topic_separator,,,,,,1
q_9_math_ch7_lq_029,1,Exercise 7.2 Parallel and Perpendicular Lines,Numerical,find,"Find: (a) the line through (−4,−6) perpendicular to a line of slope −3/2 | (b) the line through (11,−5) parallel to a line of slope −24 | (c) the line through (−4,7) parallel to 2x−7y+4=0 | (d) the line through (5,−8) perpendicular to the join of A(−15,−8) and B(10,7).","معلوم کریں: (a) point (−4,−6) سے passing اور slope −3/2 والی line کے perpendicular line | (b) point (11,−5) سے passing اور slope −24 والی line کے parallel line | (c) point (−4,7) سے passing اور 2x−7y+4=0 کے parallel line | (d) point (5,−8) سے passing اور A(−15,−8), B(10,7) کے join کے perpendicular line کی equation۔",Hard,4,PRO,1
sep_9_math_ch7_030,1,Exercise 7.2 Transforming Line Equations,Topic,topic_separator,,,,,,1
q_9_math_ch7_lq_030,1,Exercise 7.2 Transforming Line Equations,Numerical,evaluate,"Convert each equation into slope-intercept, two-intercept, and normal forms: (a) 2x−4y+11=0 | (b) 4x+7y−2=0 | (c) 15y−8x+3=0.",ہر equation کو slope-intercept، two-intercept اور normal forms میں convert کریں: (a) 2x−4y+11=0 | (b) 4x+7y−2=0 | (c) 15y−8x+3=0,Hard,4,PRO,1
sep_9_math_ch7_031,1,7.2.6 Transformation to Standard Forms — Solved Examples,Topic,topic_separator,,,,,,1
q_9_math_ch7_lq_031,1,7.2.6 Transformation to Standard Forms — Solved Examples,Numerical,evaluate,Transform 5x−12y+39=0 into: (a) slope-intercept form | (b) two-intercept form | (c) normal form | (d) point-slope form | (e) two-point form | (f) symmetric form.,درج ذیل equation کو specified forms میں transform کریں: 5x−12y+39=0; (a) slope-intercept | (b) two-intercept | (c) normal | (d) point-slope | (e) two-point | (f) symmetric,Hard,4,ULTRA,1
sep_9_math_ch7_032,1,Exercise 7.3 Real-Life Distances and Midpoints,Topic,topic_separator,,,,,,1
q_9_math_ch7_lq_032,1,Exercise 7.3 Real-Life Distances and Midpoints,Numerical,calculate,"Solve: (a) distance between houses (2,6) and (9,12) in kilometres | (b) midpoint of a trail from (5,7) to (15,3) | (c) distance between buildings (10,8) and (4,3) in metres | (d) distance between delivery points (7,2) and (12,10) in kilometres.","حل کریں: (a) houses (2,6) اور (9,12) کے درمیان distance in kilometres | (b) trail (5,7) سے (15,3) کا midpoint | (c) buildings (10,8) اور (4,3) کے درمیان distance in metres | (d) delivery points (7,2) اور (12,10) کے درمیان distance in kilometres",Hard,4,PRO,1
sep_9_math_ch7_033,1,Exercise 7.3 Coordinate Perimeters,Topic,topic_separator,,,,,,1
q_9_math_ch7_lq_033,1,Exercise 7.3 Coordinate Perimeters,Numerical,calculate,"Calculate the required fencing or perimeter: (a) rectangle with corners (0,0),(0,5),(8,5),(8,0) | (b) plot with corners (3,1),(3,6),(8,6),(8,1) | (c) garden A(0,0),B(5,0),C(5,3),D(0,3).","required fencing یا perimeter calculate کریں: (a) rectangle corners (0,0),(0,5),(8,5),(8,0) | (b) plot corners (3,1),(3,6),(8,6),(8,1) | (c) garden A(0,0),B(5,0),C(5,3),D(0,3)",Hard,4,PRO,1
sep_9_math_ch7_034,1,Exercise 7.3 Navigation Coordinates,Topic,topic_separator,,,,,,1
q_9_math_ch7_lq_034,1,Exercise 7.3 Navigation Coordinates,Numerical,calculate,"Use coordinate geometry to calculate the straight-line distance: (a) port A(12°N,65°W) to port B(20°N,45°W) | (b) city X(40°N,100°W) to city Y(50°N,80°W).","coordinate geometry استعمال کرکے straight-line distance calculate کریں: (a) port A(12°N,65°W) to port B(20°N,45°W) | (b) city X(40°N,100°W) to city Y(50°N,80°W)",Hard,4,PRO,1
sep_9_math_ch7_035,1,Review Exercise 7 Drone Application,Topic,topic_separator,,,,,,1
q_9_math_ch7_lq_035,1,Review Exercise 7 Drone Application,Numerical,calculate,"A drone flies from (2,3) to (10,15). Calculate the gradient of its path and the total distance travelled.","drone (2,3) سے (10,15) تک fly کرتی ہے۔ path کی gradient اور total distance travelled calculate کریں۔",Hard,4,PRO,1
