question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_math_ch9_sq_021,1,Exercise 9.1 — Corresponding Sides,numerical_short,"Two similar triangles have corresponding sides 12 cm and 6 cm. If another side of the larger triangle is 16 cm, find the corresponding side of the smaller triangle.",two similar triangles کی corresponding sides 12 cm اور 6 cm ہیں۔ اگر larger triangle کی another side 16 cm ہو تو smaller triangle کی corresponding side معلوم کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,Exercise 9.1 — Parallel Segments,topic_separator,,,,,,1
q_9_math_ch9_sq_022,1,Exercise 9.1 — Parallel Segments,diagram_based,"In two intersecting triangles, parallel segments have lengths 4 cm and x cm, while corresponding transversal segments are 2.7 cm and 1.8 cm. Find x.",two intersecting triangles میں parallel segments کی lengths 4 cm اور x cm ہیں جبکہ corresponding transversal segments 2.7 cm اور 1.8 cm ہیں۔ x معلوم کریں۔,Medium,2,PRO,1
TOPIC_SEP,1,Exercise 9.1 — Shadow Application,topic_separator,,,,,,1
q_9_math_ch9_sq_023,1,Exercise 9.1 — Shadow Application,numerical_short,"A man 1.8 m tall casts a 0.76 m shadow. At the same time, a pole casts a 3 m shadow. Find the height of the pole.",1.8 m tall man کا shadow 0.76 m ہے۔ same time پر pole کا shadow 3 m ہے۔ pole کی height معلوم کریں۔,Medium,2,ELITE,1
TOPIC_SEP,1,Exercise 9.1 — Stair and Plank,topic_separator,,,,,,1
q_9_math_ch9_sq_024,1,Exercise 9.1 — Stair and Plank,diagram_based,A plank spans a stair 20 cm wide and 16 cm high. A box 8 cm high is placed under it. Find the box width using similar triangles.,plank ایک stair کو span کرتا ہے جو 20 cm wide اور 16 cm high ہے۔ 8 cm high box اس کے نیچے رکھا ہے۔ similar triangles سے box width معلوم کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,Exercise 9.1 — Isosceles Trapezoid,topic_separator,,,,,,1
q_9_math_ch9_sq_025,1,Exercise 9.1 — Isosceles Trapezoid,diagram_based,"In an isosceles trapezoid, the parallel bases are 8 cm and 4 cm, and a diagonal segment is 3 cm. Use similar triangles to find the corresponding diagonal segment.",isosceles trapezoid میں parallel bases 8 cm اور 4 cm ہیں اور one diagonal segment 3 cm ہے۔ similar triangles سے corresponding diagonal segment معلوم کریں۔,Medium,2,PRO,1
TOPIC_SEP,1,Exercise 9.1 — Regular Polygon Scaling,topic_separator,,,,,,1
q_9_math_ch9_sq_026,1,Exercise 9.1 — Regular Polygon Scaling,numerical_short,A regular dodecagon has perimeter 72 cm. Its side lengths are reduced by the factor 1/√2. Find the side length of the scaled dodecagon.,regular dodecagon کا perimeter 72 cm ہے۔ side lengths factor 1/√2 سے reduce کی جاتی ہیں۔ scaled dodecagon کی side length معلوم کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,Exercise 9.2 — Area Ratios,topic_separator,,,,,,1
q_9_math_ch9_sq_027,1,Exercise 9.2 — Area Ratios,numerical_short,Find the ratio of the areas of two similar figures when the ratio of corresponding sides is 3:4.,two similar figures کے areas کا ratio معلوم کریں جب corresponding sides کا ratio 3:4 ہو۔,Easy,2,PRO,1
TOPIC_SEP,1,Exercise 9.2 — Unknown Area,topic_separator,,,,,,1
q_9_math_ch9_sq_028,1,Exercise 9.2 — Unknown Area,numerical_short,"Two similar triangles have corresponding sides 10 cm and 25 cm. If the smaller area is 40 cm², find the larger area.",two similar triangles کی corresponding sides 10 cm اور 25 cm ہیں۔ اگر smaller area 40 cm² ہو تو larger area معلوم کریں۔,Medium,2,PRO,1
TOPIC_SEP,1,Exercise 9.2 — Unknown Length,topic_separator,,,,,,1
q_9_math_ch9_sq_029,1,Exercise 9.2 — Unknown Length,numerical_short,"Two similar triangles have areas 13.5 cm² and 24 cm². If the corresponding side of the larger triangle is 3 cm, find the corresponding side of the smaller triangle.",two similar triangles کے areas 13.5 cm² اور 24 cm² ہیں۔ اگر larger triangle کی corresponding side 3 cm ہو تو smaller triangle کی side معلوم کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,Exercise 9.2 — Circular Regions,topic_separator,,,,,,1
q_9_math_ch9_sq_030,1,Exercise 9.2 — Circular Regions,numerical_short,"Two circular regions have areas 153 cm² and 833 cm². If the larger radius is 7 cm, find the smaller radius.",two circular regions کے areas 153 cm² اور 833 cm² ہیں۔ اگر larger radius 7 cm ہو تو smaller radius معلوم کریں۔,Medium,2,PRO,1
TOPIC_SEP,1,Exercise 9.2 — Polygon Areas,topic_separator,,,,,,1
q_9_math_ch9_sq_031,1,Exercise 9.2 — Polygon Areas,numerical_short,"Two similar polygons have corresponding-side ratio 3:5. If the smaller area is 54 cm², find the larger area.",two similar polygons کا corresponding-side ratio 3:5 ہے۔ اگر smaller area 54 cm² ہو تو larger area معلوم کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,Exercise 9.2 — Triangle and Trapezium Areas,topic_separator,,,,,,1
q_9_math_ch9_sq_032,1,Exercise 9.2 — Triangle and Trapezium Areas,numerical_short,"In similar triangles ABC and ADE, AB = 4.2 cm and AD = 3 cm. If area of triangle ADE is 125 cm², find the area of triangle ABC.",similar triangles ABC اور ADE میں AB = 4.2 cm اور AD = 3 cm ہیں۔ اگر triangle ADE کا area 125 cm² ہو تو triangle ABC کا area معلوم کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,Exercise 9.3 — Volume Ratio,topic_separator,,,,,,1
q_9_math_ch9_sq_033,1,Exercise 9.3 — Volume Ratio,numerical_short,Find the ratio of volumes of two similar solids when their corresponding lengths are in the ratio 2:3.,two similar solids کے volumes کا ratio معلوم کریں جب corresponding lengths کا ratio 2:3 ہو۔,Easy,2,PRO,1
TOPIC_SEP,1,Exercise 9.3 — Unknown Volume,topic_separator,,,,,,1
q_9_math_ch9_sq_034,1,Exercise 9.3 — Unknown Volume,numerical_short,"Two similar containers have corresponding heights 4 cm and 10 cm. If the smaller volume is 64 cm³, find the larger volume.",two similar containers کی corresponding heights 4 cm اور 10 cm ہیں۔ اگر smaller volume 64 cm³ ہو تو larger volume معلوم کریں۔,Medium,2,PRO,1
TOPIC_SEP,1,Exercise 9.3 — Mass Ratio,topic_separator,,,,,,1
q_9_math_ch9_sq_035,1,Exercise 9.3 — Mass Ratio,numerical_short,Two similar metal solids have corresponding-side ratio 3:5. Find the ratio of their masses.,two similar metal solids کا corresponding-side ratio 3:5 ہے۔ ان کے masses کا ratio معلوم کریں۔,Medium,2,PRO,1
TOPIC_SEP,1,Exercise 9.4 — Polygon Angles,topic_separator,,,,,,1
q_9_math_ch9_sq_036,1,Exercise 9.4 — Polygon Angles,numerical_short,Find one interior angle and one exterior angle of a regular octagon.,regular octagon کا one interior angle اور one exterior angle معلوم کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,Exercise 9.4 — Number of Sides,topic_separator,,,,,,1
q_9_math_ch9_sq_037,1,Exercise 9.4 — Number of Sides,numerical_short,A regular polygon has each exterior angle equal to 24°. Find the number of its sides.,regular polygon کا each exterior angle 24° ہے۔ اس کی sides کی number معلوم کریں۔,Medium,2,PRO,1
TOPIC_SEP,1,Exercise 9.4 — Diagonals,topic_separator,,,,,,1
q_9_math_ch9_sq_038,1,Exercise 9.4 — Diagonals,numerical_short,Find the number of diagonals in a regular decagon.,regular decagon میں diagonals کی number معلوم کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,Exercise 9.4 — Parallelogram Angles,topic_separator,,,,,,1
q_9_math_ch9_sq_039,1,Exercise 9.4 — Parallelogram Angles,numerical_short,One angle of a parallelogram is 68°. Find the measures of the remaining three angles.,parallelogram کا one angle 68° ہے۔ remaining three angles کی measures معلوم کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,Exercise 9.4 — Tessellation,topic_separator,,,,,,1
q_9_math_ch9_sq_040,1,Exercise 9.4 — Tessellation,application_scenario,Decide whether a regular pentagon can tessellate a plane by itself and justify using its interior angle.,decide کریں کہ regular pentagon plane کو by itself tessellate کر سکتا ہے یا نہیں اور interior angle سے justification دیں۔,Hard,2,ELITE,1
