question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_math_ch13_lq_007,1,13.6–13.7 Expected Frequency,Long,state_and_explain,Define expected frequency and explain its relationship with the number of trials and probability. Discuss two textbook-supported real-life applications.,expected frequency کی تعریف کریں اور number of trials و probability کے ساتھ relationship explain کریں۔ two textbook-supported real-life applications discuss کریں۔,Medium,5,PRO,1
sep_9_math_ch13_008,1,13 Probability Models,Topic,topic_separator,,,,,,1
q_9_math_ch13_lq_008,1,13 Probability Models,Long,compare,"Compare theoretical probability, relative frequency, and expected frequency in terms of data source, formula, and interpretation.",data source، formula اور interpretation کے لحاظ سے theoretical probability، relative frequency اور expected frequency کا تقابل کریں۔,Hard,5,ELITE,1
sep_9_math_ch13_009,1,Exercise 13.1 — Lettered Die,Topic,topic_separator,,,,,,1
q_9_math_ch13_lq_009,1,Exercise 13.1 — Lettered Die,Numerical,find,"A fair die has faces labelled L, M, N, O, P, and U. Find the probability that it lands on a consonant.","L, M, N, O, P, U labelled fair die کے consonant پر land ہونے کی probability معلوم کریں۔",Easy,4,PRO,1
sep_9_math_ch13_010,1,Exercise 13.1 — Pair of Dice,Topic,topic_separator,,,,,,1
q_9_math_ch13_lq_010,1,Exercise 13.1 — Pair of Dice,Numerical,calculate,Two fair dice are rolled. Calculate the probabilities of: (a) a sum of at least 4 | (b) a product between 5 and 10 | (c) an absolute difference of 4 | (d) at least 5 on the first die and at least 4 on the second die.,two fair dice roll کرنے پر probabilities calculate کریں: (a) sum at least 4 | (b) product between 5 and 10 | (c) absolute difference 4 | (d) first die at least 5 اور second die at least 4,Hard,4,PRO,1
sep_9_math_ch13_011,1,Exercise 13.1 — Word MATHEMATICS,Topic,topic_separator,,,,,,1
q_9_math_ch13_lq_011,1,Exercise 13.1 — Word MATHEMATICS,Numerical,calculate,One letter is selected at random from MATHEMATICS. Calculate the probabilities of selecting: (a) a vowel | (b) a consonant | (c) E | (d) A | (e) not M | (f) not T.,MATHEMATICS سے random one letter select کرنے پر probabilities calculate کریں: (a) vowel | (b) consonant | (c) E | (d) A | (e) not M | (f) not T,Medium,4,PRO,1
sep_9_math_ch13_012,1,Exercise 13.1 — Die Complement,Topic,topic_separator,,,,,,1
q_9_math_ch13_lq_012,1,Exercise 13.1 — Die Complement,Numerical,calculate,A fair die is rolled. Calculate the probability of getting 3 or 4 and the probability of getting neither 3 nor 4.,fair die roll کرنے پر 3 یا 4 کی probability اور neither 3 nor 4 کی probability calculate کریں۔,Medium,4,PRO,1
sep_9_math_ch13_013,1,Exercise 13.1 — Numbered Cards,Topic,topic_separator,,,,,,1
q_9_math_ch13_lq_013,1,Exercise 13.1 — Numbered Cards,Numerical,calculate,Cards numbered 1 to 30 are placed in a box. Calculate the probabilities of selecting: (a) 25 | (b) a number from 17 to 22 inclusive | (c) a number at least 20 | (d) neither 27 nor 29 | (e) a number not between 12 and 15 inclusive.,1 سے 30 numbered cards میں probabilities calculate کریں: (a) 25 | (b) 17 سے 22 inclusive | (c) at least 20 | (d) neither 27 nor 29 | (e) 12 سے 15 inclusive کے درمیان نہ ہو,Hard,4,PRO,1
sep_9_math_ch13_014,1,Exercise 13.1 — Examination Complement,Topic,topic_separator,,,,,,1
q_9_math_ch13_lq_014,1,Exercise 13.1 — Examination Complement,Numerical,find,The probability that Ayesha passes an examination is 0.85. Find the probability that she does not pass.,Ayesha کے pass ہونے کی probability 0.85 ہے۔ not pass ہونے کی probability معلوم کریں۔,Easy,4,PRO,1
sep_9_math_ch13_015,1,Exercise 13.1 — Coin and Die,Topic,topic_separator,,,,,,1
q_9_math_ch13_lq_015,1,Exercise 13.1 — Coin and Die,Numerical,calculate,A fair coin is tossed and a fair die is rolled once. Calculate the probabilities of: (a) tail and a die number at least 4 | (b) head and die number 2 or 3 | (c) both head and tail with die number 6 | (d) not tail and die number 5 | (e) not head and die number 5 or 2.,fair coin toss اور fair die roll کرنے پر probabilities calculate کریں: (a) tail اور die number at least 4 | (b) head اور die number 2 یا 3 | (c) head اور tail دونوں with die number 6 | (d) not tail اور die number 5 | (e) not head اور die number 5 یا 2,Hard,4,PRO,1
sep_9_math_ch13_016,1,Exercise 13.1 — Playing Cards,Topic,topic_separator,,,,,,1
q_9_math_ch13_lq_016,1,Exercise 13.1 — Playing Cards,Numerical,calculate,A card is selected from a well-shuffled pack of 52 cards. Calculate the probabilities of: (a) a queen | (b) neither a queen nor a jack | (c) a jack | (d) no diamond.,well-shuffled 52-card pack سے probabilities calculate کریں: (a) queen | (b) neither queen nor jack | (c) jack | (d) no diamond,Medium,4,PRO,1
sep_9_math_ch13_017,1,Exercise 13.6 — Expected Dice Sum,Topic,topic_separator,,,,,,1
q_9_math_ch13_lq_017,1,Exercise 13.6 — Expected Dice Sum,Numerical,calculate,"In 500 trials of rolling two fair dice, calculate the expected frequency that the sum is greater than 8.",two fair dice کے 500 trials میں sum greater than 8 کی expected frequency calculate کریں۔,Hard,4,PRO,1
sep_9_math_ch13_018,1,Exercise 13.6 — Three-Coin Expectation,Topic,topic_separator,,,,,,1
q_9_math_ch13_lq_018,1,Exercise 13.6 — Three-Coin Expectation,Numerical,calculate,A person receives Rs 120 if at least two heads occur in one toss of three fair coins. Calculate the mathematical expectation.,three fair coins کے one toss میں at least two heads آنے پر Rs 120 ملتے ہیں۔ mathematical expectation calculate کریں۔,Hard,4,PRO,1
sep_9_math_ch13_019,1,Review Exercise 13 — Urn,Topic,topic_separator,,,,,,1
q_9_math_ch13_lq_019,1,Review Exercise 13 — Urn,Numerical,calculate,"An urn contains 10 red, 5 green, and 8 blue balls. Calculate the probabilities of selecting: (a) green | (b) red | (c) blue | (d) not red | (e) not green.","urn میں 10 red, 5 green, 8 blue balls ہیں۔ probabilities calculate کریں: (a) green | (b) red | (c) blue | (d) not red | (e) not green",Medium,4,PRO,1
sep_9_math_ch13_020,1,Review Exercise 13 — Three Coins,Topic,topic_separator,,,,,,1
q_9_math_ch13_lq_020,1,Review Exercise 13 — Three Coins,Numerical,calculate,Three fair coins are tossed together. Calculate the probabilities of: (a) exactly three heads | (b) at least two tails | (c) not at least two heads | (d) not exactly two heads.,three fair coins toss کرنے پر probabilities calculate کریں: (a) exactly three heads | (b) at least two tails | (c) not at least two heads | (d) not exactly two heads,Hard,4,PRO,1
sep_9_math_ch13_021,1,Review Exercise 13 — Playing Cards,Topic,topic_separator,,,,,,1
q_9_math_ch13_lq_021,1,Review Exercise 13 — Playing Cards,Numerical,calculate,A card is drawn from a well-shuffled pack of 52 cards. Calculate the probabilities of: (a) a red king or red jack | (b) not a 2 of clubs or spades.,well-shuffled 52-card pack سے probabilities calculate کریں: (a) red king یا red jack | (b) clubs یا spades کا 2 نہ ہو,Hard,4,PRO,1
sep_9_math_ch13_022,1,Review Exercise 13 — Defective Items,Topic,topic_separator,,,,,,1
q_9_math_ch13_lq_022,1,Review Exercise 13 — Defective Items,Numerical,calculate,"A lot contains 25 items, of which 8 are defective. Calculate the relative frequency of non-defective items and the expected frequency of non-defective items in the lot.",25 items کے lot میں 8 defective ہیں۔ non-defective items کی relative frequency اور expected frequency calculate کریں۔,Medium,4,PRO,1
sep_9_math_ch13_023,1,Solved Examples 13.1 — Two Dice,Topic,topic_separator,,,,,,1
q_9_math_ch13_lq_023,1,Solved Examples 13.1 — Two Dice,Numerical,calculate,Two fair dice are rolled. Calculate the probabilities of: (a) even numbers on both dice | (b) multiples of 3 on both dice | (c) an even number on the first die and 3 on the second | (d) at least 3 on the first die and 4 on the second.,two fair dice roll کرنے پر probabilities calculate کریں: (a) both dice even | (b) both dice multiples of 3 | (c) first die even اور second die 3 | (d) first die at least 3 اور second die 4,Hard,4,ULTRA,1
sep_9_math_ch13_024,1,Solved Examples 13.2 — Dice Complements,Topic,topic_separator,,,,,,1
q_9_math_ch13_lq_024,1,Solved Examples 13.2 — Dice Complements,Numerical,calculate,Two fair dice are rolled. Calculate the probabilities of: (a) not obtaining double six | (b) not obtaining a sum of 8.,two fair dice roll کرنے پر probabilities calculate کریں: (a) double six نہ آئے | (b) sum 8 نہ آئے,Medium,4,ULTRA,1
sep_9_math_ch13_025,1,Solved Examples 13.3 — Coloured Balls,Topic,topic_separator,,,,,,1
q_9_math_ch13_lq_025,1,Solved Examples 13.3 — Coloured Balls,Numerical,calculate,A bag contains 5 blue and 8 green balls. Calculate the probabilities of selecting: (a) blue | (b) green | (c) not green.,bag میں 5 blue اور 8 green balls ہیں۔ probabilities calculate کریں: (a) blue | (b) green | (c) not green,Medium,4,ULTRA,1
sep_9_math_ch13_026,1,Solved Examples 13.5 — Favourite Colours,Topic,topic_separator,,,,,,1
q_9_math_ch13_lq_026,1,Solved Examples 13.5 — Favourite Colours,Numerical,calculate,"A survey of 80 students records preferences: red 23, green 15, pink 25, blue 10, white 7. Calculate the relative frequency and percentage for each colour.","80 students کے survey data سے each colour کی relative frequency اور percentage calculate کریں: red 23, green 15, pink 25, blue 10, white 7",Medium,4,ULTRA,1
sep_9_math_ch13_027,1,Solved Examples 13.7 — Expected Frequency,Topic,topic_separator,,,,,,1
q_9_math_ch13_lq_027,1,Solved Examples 13.7 — Expected Frequency,Numerical,calculate,A fair die is rolled 300 times. Calculate the expected number of times that 1 or 6 appears.,fair die 300 times roll کرنے پر 1 یا 6 کی expected number calculate کریں۔,Easy,4,ULTRA,1
sep_9_math_ch13_028,1,Solved Examples 13.7 — Defective Bolts,Topic,topic_separator,,,,,,1
q_9_math_ch13_lq_028,1,Solved Examples 13.7 — Defective Bolts,Numerical,calculate,The probability that a bolt is defective is 0.3. Calculate the expected number of non-defective bolts in a total of 800 bolts.,defective bolt کی probability 0.3 ہے۔ total 800 bolts میں non-defective bolts کی expected number calculate کریں۔,Medium,4,ULTRA,1
