question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
sep_9_math_ch8_007,1,"8.1.4 Theorem, Conjecture and Axiom",Topic,topic_separator,,,,,,1
q_9_math_ch8_lq_007,1,"8.1.4 Theorem, Conjecture and Axiom",Long,compare,"Differentiate among a theorem, conjecture, axiom, and postulate. Give the role and one textbook-supported example of each.",theorem، conjecture، axiom اور postulate میں فرق بیان کریں۔ ہر ایک کا role اور one textbook-supported example دیں۔,Medium,5,PRO,1
sep_9_math_ch8_008,1,8.1.5 Deductive Proof,Topic,topic_separator,,,,,,1
q_9_math_ch8_lq_008,1,8.1.5 Deductive Proof,Long,process_procedure,Explain the procedure for formulating a deductive algebraic proof in which the left-hand side is transformed into the right-hand side by justified algebraic laws.,deductive algebraic proof formulate کرنے کی procedure explain کریں، جس میں justified algebraic laws سے left-hand side کو right-hand side میں transform کیا جاتا ہے۔,Medium,5,ULTRA,1
sep_9_math_ch8_009,1,Exercise 8 — Related Conditionals,Topic,topic_separator,,,,,,1
q_9_math_ch8_lq_009,1,Exercise 8 — Related Conditionals,Long,process_procedure,"Write the converse, inverse, and contrapositive of each conditional: (a) ∼p → q | (b) q → p | (c) ∼p → ∼q | (d) ∼q → ∼p.",each conditional کا converse، inverse اور contrapositive لکھیں: (a) ∼p → q | (b) q → p | (c) ∼p → ∼q | (d) ∼q → ∼p,Medium,5,PRO,1
sep_9_math_ch8_010,1,Exercise 8 — Compound Truth Tables,Topic,topic_separator,,,,,,1
q_9_math_ch8_lq_010,1,Exercise 8 — Compound Truth Tables,Long,diagram_based,Construct complete truth tables for the compound statements: (a) ∼(p ∨ q) ∨ ∼q | (b) ∼(∼q ∨ ∼p) | (c) (p ∨ q) → (p ∧ q).,compound statements کی complete truth tables construct کریں: (a) ∼(p ∨ q) ∨ ∼q | (b) ∼(∼q ∨ ∼p) | (c) (p ∨ q) → (p ∧ q),Hard,5,PRO,1
sep_9_math_ch8_011,1,Exercise 8 — Statement and Proof,Topic,topic_separator,,,,,,1
q_9_math_ch8_lq_011,1,Exercise 8 — Statement and Proof,Long,compare,"Differentiate between a mathematical statement and its proof. Explain the role of evidence and logical reasoning, with two suitable examples.",mathematical statement اور اس کے proof میں فرق بیان کریں۔ evidence اور logical reasoning کا role two suitable examples کے ساتھ explain کریں۔,Medium,5,PRO,1
sep_9_math_ch8_012,1,Exercise 8 — Logical Reasoning,Topic,topic_separator,,,,,,1
q_9_math_ch8_lq_012,1,Exercise 8 — Logical Reasoning,Long,discuss,Discuss the importance of logical reasoning in mathematical proofs and illustrate the discussion with a deductive example.,mathematical proofs میں logical reasoning کی importance discuss کریں اور deductive example سے illustrate کریں۔,Medium,5,PRO,1
sep_9_math_ch8_013,1,Exercise 8 — Classification of Claims,Topic,topic_separator,,,,,,1
q_9_math_ch8_lq_013,1,Exercise 8 — Classification of Claims,Long,classification,"Classify and justify each statement as an axiom, conjecture, or theorem: (a) Exactly one straight line passes through any two points. | (b) Every even integer greater than 2 is the sum of two prime numbers. | (c) The sum of the angles of a triangle is 180°.",each statement کو axiom، conjecture یا theorem classify اور justify کریں: (a) any two points سے exactly one straight line pass کرتی ہے۔ | (b) ہر even integer greater than 2 دو prime numbers کا sum ہے۔ | (c) triangle کے angles کا sum 180° ہے۔,Hard,5,PRO,1
sep_9_math_ch8_014,1,Exercise 8 — Deductive Algebraic Proofs,Topic,topic_separator,,,,,,1
q_9_math_ch8_lq_014,1,Exercise 8 — Deductive Algebraic Proofs,Long,derive,Formulate deductive proofs by transforming the left-hand side into the right-hand side and justifying the algebraic laws used: (a) (x − 4)² + 9 = x² − 8x + 25 | (b) (x + 1)² − (x − 1)² = 4x | (c) (x + 5)² − (x − 5)² = 20x.,left-hand side کو right-hand side میں transform کرکے اور algebraic laws justify کرتے ہوئے deductive proofs formulate کریں: (a) (x − 4)² + 9 = x² − 8x + 25 | (b) (x + 1)² − (x − 1)² = 4x | (c) (x + 5)² − (x − 5)² = 20x,Hard,5,PRO,1
sep_9_math_ch8_015,1,Exercise 8 — Parity Proofs,Topic,topic_separator,,,,,,1
q_9_math_ch8_lq_015,1,Exercise 8 — Parity Proofs,Long,derive,"Using the definitions of odd and even integers, prove: (a) If x is odd, then 7x + 5 is even. | (b) If x is odd, then x² − 4x + 6 is odd. | (c) If x is even, then x² + 2x + 4 is even.",odd اور even integers کی definitions استعمال کرتے ہوئے prove کریں: (a) اگر x odd ہو تو 7x + 5 even ہے۔ | (b) اگر x odd ہو تو x² − 4x + 6 odd ہے۔ | (c) اگر x even ہو تو x² + 2x + 4 even ہے۔,Hard,5,PRO,1
sep_9_math_ch8_016,1,Exercise 8 — Set Proof,Topic,topic_separator,,,,,,1
q_9_math_ch8_lq_016,1,Exercise 8 — Set Proof,Long,derive,Prove for any two non-empty sets A and B that the complement of their intersection equals the union of their complements: (A ∩ B)′ = A′ ∪ B′.,any two non-empty sets A اور B کے لیے prove کریں کہ ان کے intersection کا complement ان کے complements کے union کے equal ہے: (A ∩ B)′ = A′ ∪ B′,Hard,5,PRO,1
sep_9_math_ch8_017,1,Exercise 8 — Order Proof,Topic,topic_separator,,,,,,1
q_9_math_ch8_lq_017,1,Exercise 8 — Order Proof,Long,derive,"If x and y are positive real numbers and x² < y², prove that x < y.",اگر x اور y positive real numbers ہوں اور x² < y² ہو تو prove کریں کہ x < y۔,Hard,5,PRO,1
