question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
sep_9_math_ch6_014,1,Exercise 6.1 Sector Formed into a Cone,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_014,1,Exercise 6.1 Sector Formed into a Cone,Numerical,find,A sector of radius 12 cm and angle 150° is bent to form a cone. Find the radius of the base of the cone.,radius 12 cm اور angle 150° والا sector cone بنانے کے لیے bend کیا جاتا ہے۔ cone کی base radius معلوم کریں۔,Hard,4,PRO,1
sep_9_math_ch6_015,1,Exercise 6.2 Trigonometric Ratios in a Right Triangle,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_015,1,Exercise 6.2 Trigonometric Ratios in a Right Triangle,Numerical,determine,"In a right triangle with sides in the ratio 3:4:5, determine all six trigonometric ratios for each acute angle and verify the reciprocal relationships.",sides کے ratio 3:4:5 والے right triangle میں each acute angle کے لیے all six trigonometric ratios معلوم کریں اور reciprocal relationships verify کریں۔,Hard,4,PRO,1
sep_9_math_ch6_016,1,Exercise 6.2 Complementary Ratios,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_016,1,Exercise 6.2 Complementary Ratios,Numerical,evaluate,Complete and verify the complementary-angle relationships: (a) sin30°=cos60° | (b) cos30°=sin60° | (c) tan30°=cot60° | (d) tan60°=cot30° | (e) sin45°=cos45° | (f) tan45°=cot45°.,complementary-angle relationships complete اور verify کریں: (a) sin30°=cos60° | (b) cos30°=sin60° | (c) tan30°=cot60° | (d) tan60°=cot30° | (e) sin45°=cos45° | (f) tan45°=cot45°,Medium,4,PRO,1
sep_9_math_ch6_017,1,Exercise 6.3 Remaining Trigonometric Ratios,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_017,1,Exercise 6.3 Remaining Trigonometric Ratios,Numerical,find,Find the remaining trigonometric ratios when tan θ = 3/√2 and θ lies in the first quadrant.,"remaining trigonometric ratios معلوم کریں: tan θ = 3/√2, θ first quadrant میں ہے۔",Hard,4,PRO,1
sep_9_math_ch6_018,1,Exercise 6.3 Trigonometric Identities 1,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_018,1,Exercise 6.3 Trigonometric Identities 1,Long,derive,Prove the identity: (sin θ + cos θ)² = 1 + 2sin θ cos θ.,درج ذیل identity prove کریں: (sin θ + cos θ)² = 1 + 2sin θ cos θ,Medium,5,PRO,1
sep_9_math_ch6_019,1,Exercise 6.3 Trigonometric Identities 2,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_019,1,Exercise 6.3 Trigonometric Identities 2,Long,derive,Prove the identity: tan θ + cot θ = 1/(sin θ cos θ).,درج ذیل identity prove کریں: tan θ + cot θ = 1/(sin θ cos θ),Hard,5,PRO,1
sep_9_math_ch6_020,1,Exercise 6.3 Trigonometric Identities 3,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_020,1,Exercise 6.3 Trigonometric Identities 3,Long,derive,Prove the identity: sin θ/(1 − cos θ) = (1 + cos θ)/sin θ.,درج ذیل identity prove کریں: sin θ/(1 − cos θ) = (1 + cos θ)/sin θ,Hard,5,PRO,1
sep_9_math_ch6_021,1,Exercise 6.4 Special-Angle Evaluation,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_021,1,Exercise 6.4 Special-Angle Evaluation,Numerical,evaluate,Evaluate exactly: (a) 2sin60°cos60° | (b) 2sin45°+2cos45° | (c) −sin60°cos30°+cos60°sin30° | (d) sin60°cos30°−cos60°sin30° | (e) cos60°cos30°+sin60°sin30° | (f) 3cos45°+4sin45°.,exact evaluate کریں: (a) 2sin60°cos60° | (b) 2sin45°+2cos45° | (c) −sin60°cos30°+cos60°sin30° | (d) sin60°cos30°−cos60°sin30° | (e) cos60°cos30°+sin60°sin30° | (f) 3cos45°+4sin45°,Hard,4,PRO,1
sep_9_math_ch6_022,1,Exercise 6.5 Right-Triangle Solutions,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_022,1,Exercise 6.5 Right-Triangle Solutions,Numerical,solve,"Solve the right triangles with B=90° for the following data: (a) C=60°, c=3√3 cm | (b) C=45°, a=8 cm | (c) a=12 cm, c=6 cm | (d) A=60°, c=4 cm | (e) b=10 cm, a=6 cm.","B=90° والے right triangles solve کریں: (a) C=60°, c=3√3 cm | (b) C=45°, a=8 cm | (c) a=12 cm, c=6 cm | (d) A=60°, c=4 cm | (e) b=10 cm, a=6 cm",Hard,4,PRO,1
sep_9_math_ch6_023,1,Exercise 6.5 Pythagorean Applications,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_023,1,Exercise 6.5 Pythagorean Applications,Numerical,solve,Solve the following: (a) Each side of a square field is 60 m; find its diagonal. | (b) An 8 m ladder has its foot 2 m from a wall; find the height reached. | (c) A rectangle has diagonal x+9 and sides x+7 and x; find x.,درج ذیل مسائل حل کریں: (a) square field کی each side 60 m ہے؛ diagonal معلوم کریں۔ | (b) 8 m ladder کا foot wall سے 2 m دور ہے؛ reached height معلوم کریں۔ | (c) rectangle کی diagonal x+9 اور sides x+7 اور x ہیں؛ x معلوم کریں۔,Hard,4,PRO,1
sep_9_math_ch6_024,1,Exercise 6.6 Heights and Distances 1,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_024,1,Exercise 6.6 Heights and Distances 1,Numerical,calculate,Solve: (a) A flag post is observed at an elevation of 60° from a point 40 m away; find its height. | (b) A 72 m tree is observed from a point 100 m away; determine the angle of elevation. | (c) A ladder makes an angle of 60° and reaches a height of 10 m; find its length.,حل کریں: (a) flag post کو 40 m away point سے elevation 60° پر observe کیا جاتا ہے؛ height معلوم کریں۔ | (b) 72 m tree کو 100 m away point سے observe کیا جاتا ہے؛ angle of elevation معلوم کریں۔ | (c) ladder angle 60° بناتی ہے اور 10 m height تک پہنچتی ہے؛ length معلوم کریں۔,Hard,4,PRO,1
sep_9_math_ch6_025,1,Exercise 6.6 Heights and Distances 2,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_025,1,Exercise 6.6 Heights and Distances 2,Numerical,calculate,"Solve: (a) A lighthouse is 150 m high and the angle of depression of a ship is 60°; find the horizontal distance. | (b) A pole is observed at 15°; after moving 100 m toward it, the angle becomes 30°; find the pole height. | (c) A 300 m tower casts a 450 m shadow; find the angle of elevation of the Sun.",حل کریں: (a) lighthouse 150 m high ہے اور ship کا angle of depression 60° ہے؛ horizontal distance معلوم کریں۔ | (b) pole کا angle 15° ہے؛ 100 m قریب جانے پر angle 30° ہو جاتا ہے؛ pole height معلوم کریں۔ | (c) 300 m tower کا shadow 450 m ہے؛ Sun کا angle of elevation معلوم کریں۔,Hard,4,PRO,1
sep_9_math_ch6_026,1,Exercise 6.6 Two-Point Observation and River Width,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_026,1,Exercise 6.6 Two-Point Observation and River Width,Numerical,calculate,"Solve: (a) The angle of elevation of a cliff changes from 25° to 45° after moving 100 m toward it; find the height. | (b) From the top of a 300 m hill, the angles of depression to the near and far banks of a river are 70° and 50°; find the river width.",حل کریں: (a) cliff کی طرف 100 m move کرنے پر angle of elevation 25° سے 45° ہو جاتا ہے؛ height معلوم کریں۔ | (b) 300 m hill کے top سے river کے near اور far banks کے angles of depression 70° اور 50° ہیں؛ river width معلوم کریں۔,Hard,4,PRO,1
sep_9_math_ch6_027,1,Exercise 6.6 Kite Application,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_027,1,Exercise 6.6 Kite Application,Numerical,calculate,A kite is held by a 120 m string making an angle of 50° with the horizontal. Find the height of the kite above the holding point.,kite کو 120 m string سے hold کیا گیا ہے جو horizontal کے ساتھ 50° angle بناتی ہے۔ holding point سے kite کی height معلوم کریں۔,Medium,4,PRO,1
sep_9_math_ch6_028,1,Review Exercise 6 Degree-Radian Conversion,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_028,1,Review Exercise 6 Degree-Radian Conversion,Numerical,evaluate,"Convert to radians: 255°, 75°45′, and 142.5°. Convert 17π/24 radians to degrees and minutes.","radians میں convert کریں: 255°, 75°45′, 142.5°. 17π/24 radians کو degrees اور minutes میں convert کریں۔",Hard,4,PRO,1
sep_9_math_ch6_029,1,Review Exercise 6 Trigonometric Application,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_029,1,Review Exercise 6 Trigonometric Application,Numerical,calculate,Solve: (a) A 30 m building is observed at an elevation of 28°; find the horizontal distance. | (b) A 10 m ladder makes an angle of 65° with the ground; find the vertical height reached.,حل کریں: (a) 30 m building کو elevation 28° پر observe کیا جاتا ہے؛ horizontal distance معلوم کریں۔ | (b) 10 m ladder ground کے ساتھ 65° angle بناتی ہے؛ vertical height معلوم کریں۔,Hard,4,PRO,1
