question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_math_ch9_lq_020,1,Exercise 9.3 — Sphere Volumes,Numerical,determine,The radii of two spheres are in the ratio 3:4. Determine the ratio of their volumes.,two spheres کی radii کا ratio 3:4 ہے۔ ان کے volumes کا ratio determine کریں۔,Easy,4,PRO,1
sep_9_math_ch9_021,1,Exercise 9.3 — Tetrahedron Sides,Topic,topic_separator,,,,,,1
q_9_math_ch9_lq_021,1,Exercise 9.3 — Tetrahedron Sides,Numerical,determine,Two regular tetrahedrons have volumes in the ratio 8:27. Determine the ratio of their corresponding sides.,two regular tetrahedrons کے volumes کا ratio 8:27 ہے۔ corresponding sides کا ratio determine کریں۔,Medium,4,PRO,1
sep_9_math_ch9_022,1,Exercise 9.3 — Similar Cones,Topic,topic_separator,,,,,,1
q_9_math_ch9_lq_022,1,Exercise 9.3 — Similar Cones,Numerical,determine,Two similar right cones have volumes in the ratio 64:125. Determine the ratios of (a) their heights and (b) their base areas.,two similar right cones کے volumes کا ratio 64:125 ہے۔ ratios determine کریں: (a) heights | (b) base areas,Hard,4,PRO,1
sep_9_math_ch9_023,1,Exercise 9.3 — Similar Cylindrical Cans,Topic,topic_separator,,,,,,1
q_9_math_ch9_lq_023,1,Exercise 9.3 — Similar Cylindrical Cans,Numerical,calculate,The ratio of corresponding lengths of two similar cylindrical cans is 3:2. (a) The larger can has surface area 96 m²; calculate the smaller surface area. | (b) The smaller can has volume 240 m³; calculate the larger volume.,similar cylindrical cans کے لیے calculate کریں: length ratio = 3:2 | (a) larger surface area = 96 m² سے smaller surface area | (b) smaller volume = 240 m³ سے larger volume,Hard,4,PRO,1
sep_9_math_ch9_024,1,Exercise 9.3 — Similar Water Tanks,Topic,topic_separator,,,,,,1
q_9_math_ch9_lq_024,1,Exercise 9.3 — Similar Water Tanks,Numerical,calculate,"The ratio of heights of two similar cylindrical water tanks is 5:3. (a) If the larger surface area is 250 m², calculate the smaller surface area. | (b) If the smaller volume is 270 m³, calculate the larger volume.",similar cylindrical water tanks کے لیے calculate کریں: height ratio = 5:3 | (a) larger surface area = 250 m² سے smaller surface area | (b) smaller volume = 270 m³ سے larger volume,Hard,4,PRO,1
sep_9_math_ch9_025,1,Exercise 9.4 — Polygon Angles,Topic,topic_separator,,,,,,1
q_9_math_ch9_lq_025,1,Exercise 9.4 — Polygon Angles,Numerical,calculate,Calculate: (a) the sum of interior angles of a decagon | (b) each interior angle of a regular hexagon | (c) each exterior angle of a regular pentagon | (d) the number of sides of a polygon whose interior-angle sum is 1440°.,calculate کریں: (a) decagon کے interior angles کا sum | (b) regular hexagon کا each interior angle | (c) regular pentagon کا each exterior angle | (d) interior-angle sum 1440° والے polygon کی sides,Medium,4,PRO,1
sep_9_math_ch9_026,1,Exercise 9.4 — Parallelogram Diagonal,Topic,topic_separator,,,,,,1
q_9_math_ch9_lq_026,1,Exercise 9.4 — Parallelogram Diagonal,Numerical,calculate,"In parallelogram ABCD, AB = 10 cm, AD = 6 cm, and ∠BAD = 45°. Calculate diagonal AC.","parallelogram ABCD میں diagonal AC calculate کریں: AB = 10 cm, AD = 6 cm, ∠BAD = 45°",Hard,4,PRO,1
sep_9_math_ch9_027,1,Exercise 9.4 — Parallelogram Angles,Topic,topic_separator,,,,,,1
q_9_math_ch9_lq_027,1,Exercise 9.4 — Parallelogram Angles,Numerical,find,"In parallelogram ABCD, ∠DAB = 70°. Find all the other interior angles.",parallelogram ABCD کے all other interior angles معلوم کریں: ∠DAB = 70°,Easy,4,PRO,1
sep_9_math_ch9_028,1,Exercise 9.4 — Hexagonal Tessellation,Topic,topic_separator,,,,,,1
q_9_math_ch9_lq_028,1,Exercise 9.4 — Hexagonal Tessellation,Numerical,calculate,"A tessellation consists of 25 regular hexagons, each with side length 5 cm. Calculate the total area and the perimeter of the outer edge when the tessellation forms a perfect larger hexagon.","25 regular hexagons کی tessellation کا total area اور outer edge perimeter calculate کریں: each side length = 5 cm, arrangement = perfect larger hexagon",Hard,4,PRO,1
sep_9_math_ch9_029,1,Exercise 9.4 — Floor Tiling,Topic,topic_separator,,,,,,1
q_9_math_ch9_lq_029,1,Exercise 9.4 — Floor Tiling,Numerical,calculate,"A rectangular floor is 12 m by 15 m. Calculate how many square tiles, each 1 m by 1 m, are needed to cover it.","rectangular floor cover کرنے کے لیے square tiles کی number calculate کریں: floor = 12 m × 15 m, each tile = 1 m × 1 m",Easy,4,PRO,1
sep_9_math_ch9_030,1,Exercise 9.4 — Wall Painting,Topic,topic_separator,,,,,,1
q_9_math_ch9_lq_030,1,Exercise 9.4 — Wall Painting,Numerical,calculate,A rectangular wall is 10 m high and 12 m wide. Calculate the number of gallons of paint required if one gallon covers 350 m².,"rectangular wall paint کرنے کے لیے gallons calculate کریں: height = 10 m, width = 12 m, coverage = 350 m² per gallon",Medium,4,PRO,1
sep_9_math_ch9_031,1,Exercise 9.4 — Paint Coverage,Topic,topic_separator,,,,,,1
q_9_math_ch9_lq_031,1,Exercise 9.4 — Paint Coverage,Numerical,calculate,"A rectangular wall is 10 m long and 4 m wide. If 1 litre of paint covers 2 m², calculate the litres of paint required.","rectangular wall کے لیے paint litres calculate کریں: length = 10 m, width = 4 m, coverage = 2 m² per litre",Easy,4,PRO,1
sep_9_math_ch9_032,1,Exercise 9.4 — Trapezoidal Window,Topic,topic_separator,,,,,,1
q_9_math_ch9_lq_032,1,Exercise 9.4 — Trapezoidal Window,Numerical,calculate,A window is trapezoidal with parallel sides 3 m and 1.5 m and height 2 m. Calculate its area.,"trapezoidal window کا area calculate کریں: parallel sides = 3 m and 1.5 m, height = 2 m",Easy,4,PRO,1
sep_9_math_ch9_033,1,Review Exercise 9 — Polygon Sides,Topic,topic_separator,,,,,,1
q_9_math_ch9_lq_033,1,Review Exercise 9 — Polygon Sides,Numerical,determine,The sum of the interior angles of a polygon is 1080°. Determine the number of sides.,polygon کے interior angles کا sum 1080° ہے۔ sides کی number determine کریں۔,Medium,4,PRO,1
sep_9_math_ch9_034,1,Review Exercise 9 — Similar Bottles,Topic,topic_separator,,,,,,1
q_9_math_ch9_lq_034,1,Review Exercise 9 — Similar Bottles,Numerical,determine,Two similar bottles are such that one is twice as high as the other. Determine the ratios of their surface areas and capacities.,two similar bottles میں one bottle other سے twice high ہے۔ surface areas اور capacities کے ratios determine کریں۔,Medium,4,PRO,1
sep_9_math_ch9_035,1,Review Exercise 9 — Similar Jugs,Topic,topic_separator,,,,,,1
q_9_math_ch9_lq_035,1,Review Exercise 9 — Similar Jugs,Numerical,find,"Three similar jugs have heights 8 cm, 12 cm, and 16 cm. If the smallest jug holds 1/3 litre, find the capacities of the other two jugs.","three similar jugs کی capacities معلوم کریں: heights = 8 cm, 12 cm, 16 cm, smallest capacity = 1/3 litre",Hard,4,PRO,1
sep_9_math_ch9_036,1,Review Exercise 9 — Similar Glasses,Topic,topic_separator,,,,,,1
q_9_math_ch9_lq_036,1,Review Exercise 9 — Similar Glasses,Numerical,find,"Three similar drinking glasses have heights 7.5 cm, 9 cm, and 10.5 cm. If the tallest glass holds 343 mL, find the capacities of the other two glasses.","three similar glasses کی capacities معلوم کریں: heights = 7.5 cm, 9 cm, 10.5 cm, tallest capacity = 343 mL",Hard,4,PRO,1
sep_9_math_ch9_037,1,Review Exercise 9 — Similar Labels and Jars,Topic,topic_separator,,,,,,1
q_9_math_ch9_lq_037,1,Review Exercise 9 — Similar Labels and Jars,Numerical,determine,The areas of two similar labels on two similar coffee jars are in the ratio 144:169. Determine the ratios of (a) the heights of the jars and (b) their capacities.,two similar coffee jars کے labels کے areas کا ratio 144:169 ہے۔ ratios determine کریں: (a) jar heights | (b) capacities,Hard,4,PRO,1
sep_9_math_ch9_038,1,Solved Examples 9.2 — Polygon Area,Topic,topic_separator,,,,,,1
q_9_math_ch9_lq_038,1,Solved Examples 9.2 — Polygon Area,Numerical,find,Two similar polygons have corresponding-side ratio 3:5. The smaller polygon has area 54 cm². Find the area of the larger polygon.,"similar polygons کے لیے larger area معلوم کریں: corresponding-side ratio = 3:5, smaller area = 54 cm²",Medium,4,ULTRA,1
sep_9_math_ch9_039,1,Solved Examples 9.3 — Cut Cone,Topic,topic_separator,,,,,,1
q_9_math_ch9_lq_039,1,Solved Examples 9.3 — Cut Cone,Numerical,determine,"A solid cone C is cut into two similar cones so that the sloping edge of the smaller cone is 6 cm and that of the whole cone is 10 cm. Determine (a) the ratio of base diameters, (b) the ratio of base areas, (c) the ratio of volumes, and (d) the volume of the remaining solid when the smaller cone has volume 72 cm³.","solid cone کے given similar parts کے لیے determine کریں: smaller sloping edge = 6 cm, whole sloping edge = 10 cm | (a) base-diameter ratio | (b) base-area ratio | (c) volume ratio | (d) smaller volume = 72 cm³ سے remaining solid volume",Hard,4,ULTRA,1
sep_9_math_ch9_040,1,Solved Examples 9.4 — Carpet Rolls,Topic,topic_separator,,,,,,1
q_9_math_ch9_lq_040,1,Solved Examples 9.4 — Carpet Rolls,Numerical,calculate,A parallelogram-shaped room has base 10 m and height 8 m. Each carpet roll covers 20 m². Calculate the number of rolls required.,"parallelogram-shaped room کے لیے carpet rolls calculate کریں: base = 10 m, height = 8 m, coverage per roll = 20 m²",Easy,4,ULTRA,1
