question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_math_ch3_lq_015,1,Exercise 3.2 Set Properties,Long,derive,"Verify the commutative properties of union and intersection for: (a) A={1,2,3,4,5}, B={4,6,8,10} | (b) N and Z | (c) A={x∈R | x>0}, B=R.","درج ذیل sets کے لیے union اور intersection کی commutative properties verify کریں: (a) A={1,2,3,4,5}, B={4,6,8,10} | (b) N and Z | (c) A={x∈R | x>0}, B=R",Hard,5,PRO,1
sep_9_math_ch3_016,1,Exercise 3.2 De Morgan's Laws,Topic,topic_separator,,,,,,1
q_9_math_ch3_lq_016,1,Exercise 3.2 De Morgan's Laws,Long,diagram_based,"Verify De Morgan's laws for U={a,b,c,d,e,f,g,h,i,j}, A={a,b,c,d,g,h}, and B={c,d,e,f,j}. Illustrate both results with Venn diagrams.","درج ذیل sets کے لیے De Morgan's laws verify کریں اور دونوں results کو Venn diagrams سے illustrate کریں: U={a,b,c,d,e,f,g,h,i,j}, A={a,b,c,d,g,h}, B={c,d,e,f,j}",Hard,5,PRO,1
sep_9_math_ch3_017,1,Exercise 3.2 Two-Set Survey,Topic,topic_separator,,,,,,1
q_9_math_ch3_lq_017,1,Exercise 3.2 Two-Set Survey,Numerical,solve,"In a class of 55 students, 34 play cricket and 30 play hockey, and every student plays at least one of the two games. Find how many play both games.",55 students کی class میں 34 cricket اور 30 hockey کھیلتے ہیں اور ہر student کم از کم one game کھیلتا ہے۔ دونوں games کھیلنے والوں کی number معلوم کریں۔,Medium,4,PRO,1
sep_9_math_ch3_018,1,Exercise 3.2 Three-Language Survey,Topic,topic_separator,,,,,,1
q_9_math_ch3_lq_018,1,Exercise 3.2 Three-Language Survey,Numerical,solve,"Among 500 employees, 250 speak Urdu, 150 speak English, and 50 speak Punjabi; 40 speak Urdu and English, 30 speak English and Punjabi, and 10 speak Urdu and Punjabi. Find how many speak all three languages.",500 employees میں 250 Urdu، 150 English اور 50 Punjabi بولتے ہیں؛ 40 Urdu and English، 30 English and Punjabi اور 10 Urdu and Punjabi بولتے ہیں۔ all three languages بولنے والوں کی number معلوم کریں۔,Hard,4,PRO,1
sep_9_math_ch3_019,1,Exercise 3.2 Sports Survey,Topic,topic_separator,,,,,,1
q_9_math_ch3_lq_019,1,Exercise 3.2 Sports Survey,Numerical,solve,"A survey of 125 students gives n(C)=60, n(F)=70, n(H)=40, n(C∩F)=25, n(C∩H)=15, and n(F∩H)=10. Determine the number in all three sets and represent the complete distribution with a Venn diagram.","125 students کے survey میں n(C)=60, n(F)=70, n(H)=40, n(C∩F)=25, n(C∩H)=15 اور n(F∩H)=10 ہیں۔ all three sets میں students کی number معلوم کریں اور complete distribution کو Venn diagram سے represent کریں۔",Hard,4,PRO,1
sep_9_math_ch3_020,1,3.3 Inclusion-Exclusion — Solved Examples,Topic,topic_separator,,,,,,1
q_9_math_ch3_lq_020,1,3.3 Inclusion-Exclusion — Solved Examples,Numerical,solve,"In a survey of 130 customers, 57 bought garments, 50 cosmetics, and 46 electronics; 31 bought garments and cosmetics, 25 garments and electronics, 21 cosmetics and electronics, and 12 all three. Find: (a) the number buying at least one product | (b) exactly one product | (c) none.",130 customers کے survey میں 57 نے garments، 50 نے cosmetics اور 46 نے electronics خریدے؛ 31 نے garments and cosmetics، 25 نے garments and electronics، 21 نے cosmetics and electronics اور 12 نے all three خریدے۔ معلوم کریں: (a) at least one product | (b) exactly one product | (c) none کی numbers۔,Hard,4,ULTRA,1
sep_9_math_ch3_021,1,Exercise 3.3 Relations,Topic,topic_separator,,,,,,1
q_9_math_ch3_lq_021,1,Exercise 3.3 Relations,Numerical,determine,"For A = {1,2,3,4}, form the relations in A defined by: (a) y = x | (b) x + y = 5 | (c) x + y < 5 | (d) x + y > 5. State the domain and range of each relation.","A = {1,2,3,4} کے لیے درج ذیل conditions سے relations بنائیں اور ہر relation کا domain و range بیان کریں: (a) y = x | (b) x + y = 5 | (c) x + y < 5 | (d) x + y > 5",Hard,4,PRO,1
sep_9_math_ch3_022,1,Exercise 3.3 Function Evaluation,Topic,topic_separator,,,,,,1
q_9_math_ch3_lq_022,1,Exercise 3.3 Function Evaluation,Numerical,evaluate,"For g(x)=3x+2 and h(x)=2x²+1, find: (a) g(0) | (b) g(−3) | (c) h(1) | (d) h(−5).","درج ذیل values معلوم کریں: g(x)=3x+2, h(x)=2x²+1; (a) g(0) | (b) g(−3) | (c) h(1) | (d) h(−5)",Medium,4,PRO,1
sep_9_math_ch3_023,1,Exercise 3.3 Determining Function Constants,Topic,topic_separator,,,,,,1
q_9_math_ch3_lq_023,1,Exercise 3.3 Determining Function Constants,Numerical,solve,"Determine the constants in each function: (a) f(x)=ax+b+1, f(3)=8, f(6)=14 | (b) f(x)=cx²+d, f(1)=6, f(−2)=10.","ہر function میں constants معلوم کریں: (a) f(x)=ax+b+1, f(3)=8, f(6)=14 | (b) f(x)=cx²+d, f(1)=6, f(−2)=10",Hard,4,PRO,1
sep_9_math_ch3_024,1,Review Exercise 3 Examination Survey,Topic,topic_separator,,,,,,1
q_9_math_ch3_lq_024,1,Review Exercise 3 Examination Survey,Numerical,solve,"Out of 180 students, 120 passed Mathematics, 90 passed Science, and 60 passed both. Determine the numbers who passed at least one subject, only Mathematics, only Science, and neither subject.",180 students میں 120 Mathematics، 90 Science اور 60 دونوں subjects pass ہوئے۔ at least one subject، only Mathematics، only Science اور neither subject pass کرنے والوں کی numbers معلوم کریں۔,Hard,4,PRO,1
sep_9_math_ch3_025,1,Review Exercise 3 Software-Language Survey,Topic,topic_separator,,,,,,1
q_9_math_ch3_lq_025,1,Review Exercise 3 Software-Language Survey,Numerical,solve,"Among 300 developers, n(P)=150, n(J)=130, n(H)=120, n(P∩J)=70, n(P∩H)=60, n(J∩H)=50, and n(P∩J∩H)=40. Determine the required regions, the number using at least one language, and the number using none.","300 developers کے لیے n(P)=150, n(J)=130, n(H)=120, n(P∩J)=70, n(P∩H)=60, n(J∩H)=50 اور n(P∩J∩H)=40 ہیں۔ required regions، at least one language اور none استعمال کرنے والوں کی numbers معلوم کریں۔",Hard,4,PRO,1
sep_9_math_ch3_026,1,Review Exercise 3 Function Constants,Topic,topic_separator,,,,,,1
q_9_math_ch3_lq_026,1,Review Exercise 3 Function Constants,Numerical,solve,"Find the unknown constants in the functions from the given values: (a) f(x)=ax+b, f(−2)=3, f(4)=10 | (b) g(x)=mx²+n, g(4)=20, g(0)=5.","given values سے functions میں unknown constants معلوم کریں: (a) f(x)=ax+b, f(−2)=3, f(4)=10 | (b) g(x)=mx²+n, g(4)=20, g(0)=5",Hard,4,PRO,1
