question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
sep_9_math_ch12_006,1,12.2 Measures of Central Tendency,Topic,topic_separator,,,,,,1
q_9_math_ch12_lq_006,1,12.2 Measures of Central Tendency,Long,compare,"Explain mean, median, and mode as measures of central tendency. Compare their definitions, methods of calculation, and suitability for different data sets.",mean، median اور mode کو measures of central tendency کے طور پر explain کریں۔ ان کی definitions، calculation methods اور different data sets کے لیے suitability کا تقابل کریں۔,Medium,5,PRO,1
sep_9_math_ch12_007,1,12.2.1 Arithmetic Mean,Topic,topic_separator,,,,,,1
q_9_math_ch12_lq_007,1,12.2.1 Arithmetic Mean,Long,process_procedure,"Explain the direct, short, and coding methods for finding the arithmetic mean of grouped data. State the meaning of assumed mean and deviations.",grouped data کا arithmetic mean معلوم کرنے کے direct، short اور coding methods explain کریں۔ assumed mean اور deviations کا meaning بیان کریں۔,Hard,5,PRO,1
sep_9_math_ch12_008,1,12.2.2 Median,Topic,topic_separator,,,,,,1
q_9_math_ch12_lq_008,1,12.2.2 Median,Long,compare,Explain the calculation of median for ungrouped and grouped data. Describe how the median class is identified using cumulative frequency.,ungrouped اور grouped data کے median کی calculation explain کریں۔ cumulative frequency سے median class identify کرنے کا method describe کریں۔,Hard,5,PRO,1
sep_9_math_ch12_009,1,12.2.3 Mode,Topic,topic_separator,,,,,,1
q_9_math_ch12_lq_009,1,12.2.3 Mode,Long,compare,"Explain the determination of mode for ungrouped and grouped data. Discuss unimodal, bimodal, multimodal, and data having no mode.",ungrouped اور grouped data میں mode determine کرنے کا method explain کریں۔ unimodal، bimodal، multimodal اور no-mode data discuss کریں۔,Medium,5,ULTRA,1
sep_9_math_ch12_010,1,12.2.4 Weighted Mean,Topic,topic_separator,,,,,,1
q_9_math_ch12_lq_010,1,12.2.4 Weighted Mean,Long,state_and_explain,"Define weighted mean, explain why weights are used, and describe the calculation procedure with reference to marks, prices, or quantities.",weighted mean کی تعریف کریں، explain کریں کہ weights کیوں use ہوتے ہیں، اور marks، prices یا quantities کے حوالے سے calculation procedure describe کریں۔,Medium,5,PRO,1
sep_9_math_ch12_011,1,Exercise 12.1 — Frequency Distribution,Topic,topic_separator,,,,,,1
q_9_math_ch12_lq_011,1,Exercise 12.1 — Frequency Distribution,Numerical,complete_table,"For the repair expenditure data in hundreds of rupees, prepare a frequency distribution by the tally-bar method using class size 3, and state the frequencies of the last three classes: 145, 152, 153, 156, 158, 160, 146, 152, 155, 159, 161, 163, 165, 147, 148, 151, 154, 156, 158, 160, 144, 167, 151, 150, 152, 149, 145, 153, 152, 155.","given repair-expenditure data کے لیے class size 3 سے tally-bar frequency distribution complete کریں اور last three classes کی frequencies بیان کریں: 145, 152, 153, 156, 158, 160, 146, 152, 155, 159, 161, 163, 165, 147, 148, 151, 154, 156, 158, 160, 144, 167, 151, 150, 152, 149, 145, 153, 152, 155",Hard,4,PRO,1
sep_9_math_ch12_012,1,Exercise 12.1 — Frequency Table and Polygon,Topic,topic_separator,,,,,,1
q_9_math_ch12_lq_012,1,Exercise 12.1 — Frequency Table and Polygon,Numerical,complete_table,"Using class size 5, prepare a frequency table and construct a frequency polygon for the weights in kg of 30 students: 30, 33, 24, 21, 15, 39, 37, 44, 42, 33, 33, 28, 29, 32, 31, 28, 26, 32, 34, 43, 38, 36, 41, 30, 35, 41, 23, 26, 18, 34.","class size 5 سے frequency table complete کریں اور frequency polygon construct کریں: 30 students کے weights (kg) = 30, 33, 24, 21, 15, 39, 37, 44, 42, 33, 33, 28, 29, 32, 31, 28, 26, 32, 34, 43, 38, 36, 41, 30, 35, 41, 23, 26, 18, 34",Hard,4,PRO,1
sep_9_math_ch12_013,1,Exercise 12.1 — Frequency Distribution and Histogram,Topic,topic_separator,,,,,,1
q_9_math_ch12_lq_013,1,Exercise 12.1 — Frequency Distribution and Histogram,Numerical,complete_table,"Classify the English-test marks into a frequency distribution by the direct method using class size 6, identify the class with the least frequency, and construct a histogram: 58, 59, 58, 33, 40, 58, 45, 46, 43, 45, 45, 50, 52, 49, 50, 57, 52, 55, 49, 50, 62, 49, 48, 44, 42, 47, 46, 47, 46, 53, 40, 44.","English-test marks کو direct method اور class size 6 سے frequency distribution میں classify کریں، least-frequency class identify کریں اور histogram construct کریں: 58, 59, 58, 33, 40, 58, 45, 46, 43, 45, 45, 50, 52, 49, 50, 57, 52, 55, 49, 50, 62, 49, 48, 44, 42, 47, 46, 47, 46, 53, 40, 44",Hard,4,PRO,1
sep_9_math_ch12_014,1,Exercise 12.1 — Discrete Frequency Distribution,Topic,topic_separator,,,,,,1
q_9_math_ch12_lq_014,1,Exercise 12.1 — Discrete Frequency Distribution,Numerical,complete_table,"The numbers of heads obtained in 50 sets of tossing a coin five times are given. Prepare a discrete frequency distribution from the observations: 3,2,3,4,0,5,4,3,3,1,2,2,4,5,0,0,0,2,5,5,5,3,5,2,2,0,5,0,2,3,1,2,5,5,4,5,2,2,3,2,1,3,1,4,5,2,5,2,1,3.","coin کو five times toss کرنے کے 50 sets میں heads کی given observations سے discrete frequency distribution complete کریں: 3,2,3,4,0,5,4,3,3,1,2,2,4,5,0,0,0,2,5,5,5,3,5,2,2,0,5,0,2,3,1,2,5,5,4,5,2,2,3,2,1,3,1,4,5,2,5,2,1,3",Medium,4,PRO,1
sep_9_math_ch12_015,1,Exercise 12.2 — Arithmetic Means,Topic,topic_separator,,,,,,1
q_9_math_ch12_lq_015,1,Exercise 12.2 — Arithmetic Means,Numerical,calculate,"Calculate the arithmetic mean of each data set: (a) 4, 6, 10, 12, 15, 20, 25, 28, 30 | (b) 12, 18, 19, 0, −19, −18, −12 | (c) 6.5, 11, 12.3, 9, 8.1, 16, 18, 20.5, 25 | (d) 8, 10, 12, 14, 16, 20, 22.","each data set کا arithmetic mean calculate کریں: (a) 4, 6, 10, 12, 15, 20, 25, 28, 30 | (b) 12, 18, 19, 0, −19, −18, −12 | (c) 6.5, 11, 12.3, 9, 8.1, 16, 18, 20.5, 25 | (d) 8, 10, 12, 14, 16, 20, 22",Medium,4,PRO,1
sep_9_math_ch12_016,1,Exercise 12.2 — Median Height,Topic,topic_separator,,,,,,1
q_9_math_ch12_lq_016,1,Exercise 12.2 — Median Height,Numerical,find,"Find the median height of 12 students: 55, 53, 54, 58, 60, 61, 62, 56, 57, 52, 51, 63 inches.","12 students کی median height معلوم کریں: 55, 53, 54, 58, 60, 61, 62, 56, 57, 52, 51, 63 inches",Medium,4,PRO,1
sep_9_math_ch12_017,1,Exercise 12.2 — Earnings,Topic,topic_separator,,,,,,1
q_9_math_ch12_lq_017,1,Exercise 12.2 — Earnings,Numerical,calculate,"For the earnings of ten workers, calculate (a) arithmetic mean, (b) median, and (c) mode: 88, 70, 72, 125, 115, 95, 81, 90, 95, 90 rupees.","ten workers کی earnings کے لیے calculate کریں: (a) arithmetic mean | (b) median | (c) mode | data = 88, 70, 72, 125, 115, 95, 81, 90, 95, 90 rupees",Medium,4,PRO,1
sep_9_math_ch12_018,1,Exercise 12.2 — Weekly Wages,Topic,topic_separator,,,,,,1
q_9_math_ch12_lq_018,1,Exercise 12.2 — Weekly Wages,Numerical,calculate,"Ten boys have weekly wages: 4250, 4350, 4400, 4250, 4350, 4410, 4500, 4300, 4500, 4390 rupees. Calculate the arithmetic mean by the short method, median, and mode.","weekly wages کے لیے short method سے arithmetic mean، median اور mode calculate کریں: 4250, 4350, 4400, 4250, 4350, 4410, 4500, 4300, 4500, 4390 rupees",Hard,4,PRO,1
sep_9_math_ch12_019,1,Exercise 12.2 — Sum from Mean,Topic,topic_separator,,,,,,1
q_9_math_ch12_lq_019,1,Exercise 12.2 — Sum from Mean,Numerical,find,The arithmetic mean of 45 numbers is 80. Find their sum.,45 numbers کا arithmetic mean 80 ہے۔ ان کا sum معلوم کریں۔,Easy,4,PRO,1
sep_9_math_ch12_020,1,"Exercise 12.2 — Mean, Median and Mode",Topic,topic_separator,,,,,,1
q_9_math_ch12_lq_020,1,"Exercise 12.2 — Mean, Median and Mode",Numerical,calculate,"Calculate the mean, median, and mode of the data: 1, 4, 0, 7, 9.","given data کا mean، median اور mode calculate کریں: 1, 4, 0, 7, 9",Medium,4,PRO,1
sep_9_math_ch12_021,1,Exercise 12.2 — Comparison of Central Values,Topic,topic_separator,,,,,,1
q_9_math_ch12_lq_021,1,Exercise 12.2 — Comparison of Central Values,Numerical,evaluate,"For the data 148, 145, 160, 157, 156, 160, calculate mean, median, and mode and verify the stated ordering among them.","given data کے mean، median اور mode calculate کریں اور ان کے stated ordering کو verify کریں: 148, 145, 160, 157, 156, 160",Hard,4,PRO,1
sep_9_math_ch12_022,1,Exercise 12.2 — Hostel Attendance,Topic,topic_separator,,,,,,1
q_9_math_ch12_lq_022,1,Exercise 12.2 — Hostel Attendance,Numerical,calculate,"For the monthly hostel-lunch attendance 21, 15, 16, 18, 14, 17, 15, 12, 13, 11, calculate the median and mode, and calculate the mean using deviations from 20.","monthly hostel-lunch attendance کے لیے median اور mode calculate کریں، اور 20 سے deviations استعمال کرکے mean calculate کریں: 21, 15, 16, 18, 14, 17, 15, 12, 13, 11",Hard,4,PRO,1
sep_9_math_ch12_023,1,Exercise 12.2 — Ages,Topic,topic_separator,,,,,,1
q_9_math_ch12_lq_023,1,Exercise 12.2 — Ages,Numerical,calculate,"The arithmetic mean age of 20 boys is 13 years, 4 months, and 5 days. Calculate the sum of their ages. If one boy is exactly 15 years old, calculate the average age of the remaining boys.","20 boys کی arithmetic mean age 13 years, 4 months, 5 days ہے۔ total ages calculate کریں۔ one boy exactly 15 years ہو تو remaining boys کی average age calculate کریں۔",Hard,4,PRO,1
sep_9_math_ch12_024,1,Exercise 12.2 — Quiz Points,Topic,topic_separator,,,,,,1
q_9_math_ch12_lq_024,1,Exercise 12.2 — Quiz Points,Numerical,calculate,"Hafsa and Fatima recorded the quiz points 45, 51, 58, 61, 74, 48, 46, and 50. Calculate the average number of points using deviations D = x − 58.","quiz points کا average deviations D = x − 58 سے calculate کریں: 45, 51, 58, 61, 74, 48, 46, 50",Medium,4,PRO,1
sep_9_math_ch12_025,1,Exercise 12.2 — Marketing Budget,Topic,topic_separator,,,,,,1
q_9_math_ch12_lq_025,1,Exercise 12.2 — Marketing Budget,Numerical,calculate,"A company's yearly marketing budgets in millions are 5, 7, 8, 6, and 7. Calculate the average budget.","company کے yearly marketing budgets کا average calculate کریں: 5, 7, 8, 6, 7 million",Easy,4,PRO,1
sep_9_math_ch12_026,1,Review Exercise 12 — Weight Distribution,Topic,topic_separator,,,,,,1
q_9_math_ch12_lq_026,1,Review Exercise 12 — Weight Distribution,Numerical,complete_table,"Make a frequency table using class size 10 and draw a histogram and frequency polygon for the weights of 40 students: 138, 164, 150, 132, 144, 125, 149, 157, 146, 158, 140, 147, 136, 148, 152, 144, 168, 126, 138, 176, 163, 119, 154, 165, 146, 173, 142, 147, 135, 153, 140, 135, 161, 145, 135, 142, 150, 156, 145, 128.","class size 10 سے frequency table complete کریں اور histogram و frequency polygon draw کریں: 40 students کے weights = 138, 164, 150, 132, 144, 125, 149, 157, 146, 158, 140, 147, 136, 148, 152, 144, 168, 126, 138, 176, 163, 119, 154, 165, 146, 173, 142, 147, 135, 153, 140, 135, 161, 145, 135, 142, 150, 156, 145, 128",Hard,4,PRO,1
sep_9_math_ch12_027,1,Review Exercise 12 — Weighted Mean,Topic,topic_separator,,,,,,1
q_9_math_ch12_lq_027,1,Review Exercise 12 — Weighted Mean,Numerical,calculate,"Calculate the weighted mean price for the items: Chair (quantity 20, price 500), Table (20, 400), Blackboard (10, 750), Tube light (25, 230), Cupboard (9, 950).","items کا weighted mean price calculate کریں: Chair (quantity 20, price 500), Table (20, 400), Blackboard (10, 750), Tube light (25, 230), Cupboard (9, 950)",Hard,4,PRO,1
sep_9_math_ch12_028,1,Review Exercise 12 — Fund Allocation,Topic,topic_separator,,,,,,1
q_9_math_ch12_lq_028,1,Review Exercise 12 — Fund Allocation,Numerical,calculate,"A principal allocates Rs 50,000 among five sectors: chairs Rs 15,000; tables Rs 12,000; blackboards Rs 6,000; room renovation Rs 10,000; gardening Rs 7,000. Calculate the average allocation per sector.","five sectors کی average fund allocation calculate کریں: chairs Rs 15,000; tables Rs 12,000; blackboards Rs 6,000; room renovation Rs 10,000; gardening Rs 7,000",Medium,4,PRO,1
sep_9_math_ch12_029,1,Review Exercise 12 — Test Marks,Topic,topic_separator,,,,,,1
q_9_math_ch12_lq_029,1,Review Exercise 12 — Test Marks,Numerical,calculate,"Calculate the arithmetic mean of Saad's marks in six tests: 84, 91, 72, 68, 87, 78.","Saad کے six test marks کا arithmetic mean calculate کریں: 84, 91, 72, 68, 87, 78",Easy,4,PRO,1
sep_9_math_ch12_030,1,Review Exercise 12 — Dice Sums,Topic,topic_separator,,,,,,1
q_9_math_ch12_lq_030,1,Review Exercise 12 — Dice Sums,Numerical,calculate,"Usman rolled a fair die eight times and recorded the sums 8, 5, 6, 6, 9, 4, 3, 11. Calculate the median and mode.","given recorded sums کا median اور mode calculate کریں: 8, 5, 6, 6, 9, 4, 3, 11",Medium,4,PRO,1
sep_9_math_ch12_031,1,Solved Examples 12.2 — Student Marks,Topic,topic_separator,,,,,,1
q_9_math_ch12_lq_031,1,Solved Examples 12.2 — Student Marks,Numerical,calculate,"Calculate the arithmetic mean of the marks 64, 75, 81, 87, and 90.","marks کا arithmetic mean calculate کریں: 64, 75, 81, 87, 90",Easy,4,ULTRA,1
sep_9_math_ch12_032,1,Solved Examples 12.2 — Median Marks,Topic,topic_separator,,,,,,1
q_9_math_ch12_lq_032,1,Solved Examples 12.2 — Median Marks,Numerical,find,"Find the median of the English marks: 23, 15, 35, 48, 41, 5, 8, 9, 11, 51.","English marks کا median معلوم کریں: 23, 15, 35, 48, 41, 5, 8, 9, 11, 51",Medium,4,ULTRA,1
