question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
sep_9_math_ch11_014,1,Exercise 11.1 — Median Concurrency,Topic,topic_separator,,,,,,1
q_9_math_ch11_lq_014,1,Exercise 11.1 — Median Concurrency,Long,diagram_based,"Construct ALMN and verify that its medians are concurrent for each set of measurements: (a) LM = 4.9 cm, ∠L = 51°, ∠M = 38° | (b) MN = 4.8 cm, ∠N = 30°, LM = 8.1 cm.","each measurement set کے لیے ALMN construct کریں اور medians کی concurrency verify کریں: (a) LM = 4.9 cm, ∠L = 51°, ∠M = 38° | (b) MN = 4.8 cm, ∠N = 30°, LM = 8.1 cm",Hard,5,PRO,1
sep_9_math_ch11_015,1,Exercise 11.1 — Angle-Bisector Concurrency,Topic,topic_separator,,,,,,1
q_9_math_ch11_lq_015,1,Exercise 11.1 — Angle-Bisector Concurrency,Long,diagram_based,"Construct AABC and verify that its angle bisectors are concurrent for each set of measurements: (a) AB = 4.5 cm, ∠A = 45°, AC = 5.3 cm | (b) AB = 6 cm, ∠A = 150°, ∠B = 60°.","each measurement set کے لیے AABC construct کریں اور angle bisectors کی concurrency verify کریں: (a) AB = 4.5 cm, ∠A = 45°, AC = 5.3 cm | (b) AB = 6 cm, ∠A = 150°, ∠B = 60°",Hard,5,PRO,1
sep_9_math_ch11_016,1,Exercise 11.1 — Altitudes and Orthocentre,Topic,topic_separator,,,,,,1
q_9_math_ch11_lq_016,1,Exercise 11.1 — Altitudes and Orthocentre,Long,diagram_based,"Construct ADEF with DE = 4.8 cm, EF = 4 cm, and ∠E = 45°. Draw its altitudes and locate the orthocentre.","ADEF construct کریں، altitudes draw کریں اور orthocentre locate کریں: DE = 4.8 cm, EF = 4 cm, ∠E = 45°",Medium,5,PRO,1
sep_9_math_ch11_017,1,Exercise 11.1 — Ambiguous Case,Topic,topic_separator,,,,,,1
q_9_math_ch11_lq_017,1,Exercise 11.1 — Ambiguous Case,Long,diagram_based,"Construct the triangles and determine whether an ambiguous case exists: (a) BC = 5 cm, ∠B = 62°, CD = 4.7 cm | (b) LM = 6 cm, ∠M = 42°, LN = 5 cm.","triangles construct کریں اور determine کریں کہ ambiguous case exist کرتا ہے یا نہیں: (a) BC = 5 cm, ∠B = 62°, CD = 4.7 cm | (b) LM = 6 cm, ∠M = 42°, LN = 5 cm",Hard,5,PRO,1
sep_9_math_ch11_018,1,Exercise 11.2 — Basic Loci,Topic,topic_separator,,,,,,1
q_9_math_ch11_lq_018,1,Exercise 11.2 — Basic Loci,Long,diagram_based,Construct the following loci: (a) points 5 cm from point A when A and B are 8.2 cm apart | (b) points 2.2 cm from line segment CD of length 5.7 cm | (c) points equidistant from the arms of ∠ABC = 105° | (d) points equidistant from E and F when EF = 5.4 cm.,following loci construct کریں: (a) A سے 5 cm، جب A اور B 8.2 cm apart ہوں | (b) length 5.7 cm والے line segment CD سے 2.2 cm | (c) ∠ABC = 105° کی arms سے equidistant | (d) E اور F سے equidistant، جب EF = 5.4 cm,Hard,5,PRO,1
sep_9_math_ch11_019,1,Exercise 11.2 — Two-Circle Locus,Topic,topic_separator,,,,,,1
q_9_math_ch11_lq_019,1,Exercise 11.2 — Two-Circle Locus,Long,application_case,Two cities A and B are 8 km apart. Construct and mark all possible locations that are exactly 6.8 km from A and 7.3 km from B.,cities A اور B 8 km apart ہیں۔ وہ all possible locations construct اور mark کریں جو A سے exactly 6.8 km اور B سے 7.3 km ہوں۔,Medium,5,PRO,1
sep_9_math_ch11_020,1,Exercise 11.2 — Triangle Loci,Topic,topic_separator,,,,,,1
q_9_math_ch11_lq_020,1,Exercise 11.2 — Triangle Loci,Long,diagram_based,"Construct ACDE with CD = 7.6 cm, ∠D = 45°, and DE = 5.9 cm. Draw the loci of points equidistant from C and D and equidistant from CD and CE, and mark their intersection X.","ACDE construct کریں، C اور D سے equidistant points اور CD و CE سے equidistant points کے loci draw کریں، اور intersection X mark کریں: CD = 7.6 cm, ∠D = 45°, DE = 5.9 cm",Hard,5,PRO,1
sep_9_math_ch11_021,1,Exercise 11.2 — Rectangle Loci,Topic,topic_separator,,,,,,1
q_9_math_ch11_lq_021,1,Exercise 11.2 — Rectangle Loci,Long,diagram_based,"Construct rectangle UVWX with UV = 7.2 cm and VW = 5.6 cm. Draw the locus of points 2 cm from UV and 3.5 cm from W, and identify their possible intersections.","rectangle UVWX construct کریں، UV سے 2 cm اور W سے 3.5 cm points کے loci draw کریں، اور possible intersections identify کریں: UV = 7.2 cm, VW = 5.6 cm",Hard,5,PRO,1
sep_9_math_ch11_022,1,Exercise 11.2 — Treasure Location,Topic,topic_separator,,,,,,1
q_9_math_ch11_lq_022,1,Exercise 11.2 — Treasure Location,Long,application_case,"A treasure is 24 km from point A and equidistant from points B and C. Using the scale 1 cm = 10 km, construct all possible treasure locations.",treasure point A سے 24 km اور points B و C سے equidistant ہے۔ scale 1 cm = 10 km استعمال کرکے all possible locations construct کریں۔,Medium,5,PRO,1
sep_9_math_ch11_023,1,Review Exercise 11 — Field Region,Topic,topic_separator,,,,,,1
q_9_math_ch11_lq_023,1,Review Exercise 11 — Field Region,Long,diagram_based,"A rectangular field ABCD has AB = 70 m and BC = 60 m. Using the scale 1 cm = 10 m, construct the field and show the region inside it that is less than 30 m from C and farther than 25 m from AB.","rectangular field ABCD کے لیے scale 1 cm = 10 m استعمال کرکے field construct کریں اور وہ region show کریں جو C سے less than 30 m اور AB سے farther than 25 m ہو: AB = 70 m, BC = 60 m",Hard,5,PRO,1
