question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_math_ch5_sq_026,1,5.2 Graphing a Linear Inequality,diagram_based,Graph the solution region of the inequality by using intercepts and a test point: x + 2y < 6,intercepts اور test point استعمال کرکے inequality کا solution region graph کریں: x + 2y < 6,Medium,2,PRO,1
TOPIC_SEP,1,5.2 System of Linear Inequalities,topic_separator,,,,,,1
q_9_math_ch5_sq_027,1,5.2 System of Linear Inequalities,concept_explanation,Explain how the common solution region of a system of linear inequalities is obtained.,وضاحت کریں کہ system of linear inequalities کا common solution region کیسے obtain ہوتا ہے۔,Medium,2,ULTRA,1
q_9_math_ch5_sq_028,1,5.2 System of Linear Inequalities,diagram_based,"Graph the common solution region of the system: x − y ≤ 3, x + 2y ≤ 6, x ≥ 0, y ≥ 0","given system کا common solution region graph کریں: x − y ≤ 3, x + 2y ≤ 6, x ≥ 0, y ≥ 0",Medium,2,PRO,1
TOPIC_SEP,1,5.3 Objective Function,topic_separator,,,,,,1
q_9_math_ch5_sq_029,1,5.3 Objective Function,definition_function,Define an objective function and distinguish maximization from minimization.,objective function کی تعریف کریں اور maximization کو minimization سے distinguish کریں۔,Medium,2,ULTRA,1
TOPIC_SEP,1,5.3 Optimal Solution,topic_separator,,,,,,1
q_9_math_ch5_sq_030,1,5.3 Optimal Solution,process_steps,State the corner-point procedure used to determine an optimal solution.,optimal solution determine کرنے کے لیے corner-point procedure بیان کریں۔,Medium,2,ULTRA,1
TOPIC_SEP,1,5.3 Evaluation at Corner Points,topic_separator,,,,,,1
q_9_math_ch5_sq_031,1,5.3 Evaluation at Corner Points,numerical_short,"Evaluate the objective function at the given point: f(x,y) = 2x + 3y, (x,y) = (3,1)","given point پر objective function evaluate کریں: f(x,y) = 2x + 3y, (x,y) = (3,1)",Medium,2,PRO,1
TOPIC_SEP,1,5.3 Feasible Solutions,topic_separator,,,,,,1
q_9_math_ch5_sq_032,1,5.3 Feasible Solutions,difference,Differentiate between a feasible solution and an optimal solution.,feasible solution اور optimal solution میں فرق بیان کریں۔,Medium,2,ELITE,1
q_9_math_ch5_sq_033,1,5.2 Linear Inequalities,numerical_short,Solve the inequality and express the answer in interval notation: 5(x − 3) ≥ 26x − (10x + 4),inequality solve کریں اور answer کو interval notation میں express کریں: 5(x − 3) ≥ 26x − (10x + 4),Hard,2,PRO,1
TOPIC_SEP,1,5.2 Solution Regions,topic_separator,,,,,,1
q_9_math_ch5_sq_034,1,5.2 Solution Regions,application_scenario,"Determine whether the point (0,3) lies in the solution region of the inequality: 3x + 7y ≥ 21","determine کریں کہ point (0,3) inequality کے solution region میں lie کرتا ہے یا نہیں: 3x + 7y ≥ 21",Hard,2,PRO,1
TOPIC_SEP,1,5.2 Systems of Inequalities,topic_separator,,,,,,1
q_9_math_ch5_sq_035,1,5.2 Systems of Inequalities,application_scenario,"Determine whether the point (1,1) satisfies both inequalities: x − 2y ≤ 6 and 2x + y ≥ 2","determine کریں کہ point (1,1) دونوں inequalities satisfy کرتا ہے یا نہیں: x − 2y ≤ 6 and 2x + y ≥ 2",Hard,2,PRO,1
q_9_math_ch5_sq_036,1,5.3 Feasible Region,diagram_based,"Determine the corner points of the feasible region: x − y ≤ 3, x + 2y ≤ 6, x ≥ 0, y ≥ 0","given feasible region کے corner points determine کریں: x − y ≤ 3, x + 2y ≤ 6, x ≥ 0, y ≥ 0",Hard,2,PRO,1
TOPIC_SEP,1,5.3 Maximization,topic_separator,,,,,,1
q_9_math_ch5_sq_037,1,5.3 Maximization,numerical_short,"Maximize the objective function subject to the given constraints: f(x,y) = 2x + 5y; 2y − x ≤ 8, x − y ≤ 4, x ≥ 0, y ≥ 0","given constraints کے تحت objective function maximize کریں: f(x,y) = 2x + 5y; 2y − x ≤ 8, x − y ≤ 4, x ≥ 0, y ≥ 0",Hard,2,PRO,1
q_9_math_ch5_sq_038,1,5.3 Maximization,numerical_short,"Maximize the objective function subject to the given constraints: z = x + 3y; 2x + 5y ≤ 30, 5x + 4y ≤ 20, x ≥ 0, y ≥ 0","given constraints کے تحت objective function maximize کریں: z = x + 3y; 2x + 5y ≤ 30, 5x + 4y ≤ 20, x ≥ 0, y ≥ 0",Hard,2,PRO,1
TOPIC_SEP,1,5.3 Minimization,topic_separator,,,,,,1
q_9_math_ch5_sq_039,1,5.3 Minimization,numerical_short,"Minimize the objective function subject to the given constraints: z = 2x + y; x + y ≥ 3, 7x + 5y ≤ 35, x ≥ 0, y ≥ 0","given constraints کے تحت objective function minimize کریں: z = 2x + y; x + y ≥ 3, 7x + 5y ≤ 35, x ≥ 0, y ≥ 0",Hard,2,PRO,1
TOPIC_SEP,1,5.3 Optimization,topic_separator,,,,,,1
q_9_math_ch5_sq_040,1,5.3 Optimization,explain_reason,Explain why a linear objective function over a bounded polygonal feasible region is evaluated at its corner points.,وضاحت کریں کہ bounded polygonal feasible region پر linear objective function کو corner points پر کیوں evaluate کیا جاتا ہے۔,Hard,2,ELITE,1
