question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_math_ch5_lq_012,1,Exercise 5.2 Maximization Problem 1,Numerical,solve,"Maximize f(x,y)=2x+5y subject to 2y−x≤8, x−y≤4, x≥0, and y≥0.","given constraints کے تحت f(x,y)=2x+5y maximize کریں: 2y−x≤8, x−y≤4, x≥0, y≥0",Hard,4,PRO,1
sep_9_math_ch5_013,1,Exercise 5.2 Maximization Problem 2,Topic,topic_separator,,,,,,1
q_9_math_ch5_lq_013,1,Exercise 5.2 Maximization Problem 2,Numerical,solve,"Maximize z=x+3y subject to 2x+5y≤30, 5x+4y≤20, x≥0, and y≥0.","given constraints کے تحت z=x+3y maximize کریں: 2x+5y≤30, 5x+4y≤20, x≥0, y≥0",Hard,4,PRO,1
sep_9_math_ch5_014,1,Exercise 5.2 Maximization Problem 3,Topic,topic_separator,,,,,,1
q_9_math_ch5_lq_014,1,Exercise 5.2 Maximization Problem 3,Numerical,solve,"Maximize z=2x+3y subject to 2x+y≤4, 4x−y≤4, x≥0, and y≥0.","given constraints کے تحت z=2x+3y maximize کریں: 2x+y≤4, 4x−y≤4, x≥0, y≥0",Hard,4,PRO,1
sep_9_math_ch5_015,1,Exercise 5.2 Minimization Problem,Topic,topic_separator,,,,,,1
q_9_math_ch5_lq_015,1,Exercise 5.2 Minimization Problem,Numerical,solve,"Minimize z=2x+y subject to x+y≥3, 7x+5y≤35, x≥0, and y≥0.","given constraints کے تحت z=2x+y minimize کریں: x+y≥3, 7x+5y≤35, x≥0, y≥0",Hard,4,PRO,1
sep_9_math_ch5_016,1,Exercise 5.2 Maximization Problem 4,Topic,topic_separator,,,,,,1
q_9_math_ch5_lq_016,1,Exercise 5.2 Maximization Problem 4,Numerical,solve,"Maximize f(x,y)=2x+3y subject to 2x+y≤8, x+2y≤14, x≥0, and y≥0.","given constraints کے تحت f(x,y)=2x+3y maximize کریں: 2x+y≤8, x+2y≤14, x≥0, y≥0",Hard,4,PRO,1
sep_9_math_ch5_017,1,Exercise 5.2 Minimum and Maximum,Topic,topic_separator,,,,,,1
q_9_math_ch5_lq_017,1,Exercise 5.2 Minimum and Maximum,Numerical,solve,"Find the minimum and maximum values of z=3x+y subject to 3x+5y≥15, x+6y≥9, x≥0, and y≥0, wherever the feasible region permits.","given constraints کے تحت z=3x+y کی minimum اور maximum values معلوم کریں، جہاں feasible region اجازت دے: 3x+5y≥15, x+6y≥9, x≥0, y≥0",Hard,4,PRO,1
sep_9_math_ch5_018,1,Review Exercise 5 Inequality,Topic,topic_separator,,,,,,1
q_9_math_ch5_lq_018,1,Review Exercise 5 Inequality,Numerical,solve,Solve and express the answer in interval notation: 5(x−3) ≥ 26x − (10x+4).,inequality solve کریں اور answer کو interval notation میں express کریں: 5(x−3) ≥ 26x − (10x+4),Medium,4,PRO,1
sep_9_math_ch5_019,1,Review Exercise 5 Graphical Systems,Topic,topic_separator,,,,,,1
q_9_math_ch5_lq_019,1,Review Exercise 5 Graphical Systems,Numerical,determine,Graph and find the common solution region: (a) 3x−4y≤12 and 3x+2y≥3 | (b) x+y<4 and x−2y<6.,systems graph کریں اور common solution region معلوم کریں: (a) 3x−4y≤12 and 3x+2y≥3 | (b) x+y<4 and x−2y<6,Hard,4,PRO,1
sep_9_math_ch5_020,1,Review Exercise 5 Maximization,Topic,topic_separator,,,,,,1
q_9_math_ch5_lq_020,1,Review Exercise 5 Maximization,Numerical,solve,"Maximize g=x+4y subject to x+y≤4, x≥0, and y≥0.","given constraints کے تحت g=x+4y maximize کریں: x+y≤4, x≥0, y≥0",Medium,4,PRO,1
sep_9_math_ch5_021,1,Review Exercise 5 Minimization,Topic,topic_separator,,,,,,1
q_9_math_ch5_lq_021,1,Review Exercise 5 Minimization,Numerical,solve,"Minimize f=3x+5y subject to x+3y≥3, x+y≥2, x≥0, and y≥0.","given constraints کے تحت f=3x+5y minimize کریں: x+3y≥3, x+y≥2, x≥0, y≥0",Hard,4,PRO,1
