question_hash,active,topic,bloom_level,question,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_9_eng_ch6_017,1,ENGLISH_A | Unit 6 - The Value of Time | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 6 word: [[reliable]].,reliabl,reliable,rleiable,relliable,B | reliable,Medium,1,ULTRA,1
q_9_eng_ch6_018,1,ENGLISH_A | Unit 6 - The Value of Time | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 6 word: [[significant]].,significan,sginificant,siggnificant,significant,D | significant,Medium,1,ULTRA,1
TOPIC_SEP,1,ENGLISH_A | Unit 6 - The Value of Time | Lesson and Exercise MCQs,Topic,,,,,,,,,,1
q_9_eng_ch6_019,1,ENGLISH_A | Unit 6 - The Value of Time | Lesson and Exercise MCQs,Remember,What was Taseer's major weakness?,poor time management,lack of kindness,lack of intelligence,dislike of family,A | poor time management,Easy,1,PRO,1
q_9_eng_ch6_020,1,ENGLISH_A | Unit 6 - The Value of Time | Lesson and Exercise MCQs,Understand,What activities wasted Taseer's time?,homework and chores,sports and reading,"video games, chatting, and daydreaming",family activities,"C | video games, chatting, and daydreaming",Easy,1,PRO,1
q_9_eng_ch6_021,1,ENGLISH_A | Unit 6 - The Value of Time | Lesson and Exercise MCQs,Understand,Who decided to teach Taseer a lesson?,his teacher,his friend,his grandfather,his brother,C | his grandfather,Easy,1,PRO,1
q_9_eng_ch6_022,1,ENGLISH_A | Unit 6 - The Value of Time | Lesson and Exercise MCQs,Remember,What objects were used in the lesson?,"a jar, rocks, pebbles, and sand",books and pencils,water and stones only,food and plates,"A | a jar, rocks, pebbles, and sand",Easy,1,PRO,1
q_9_eng_ch6_023,1,ENGLISH_A | Unit 6 - The Value of Time | Lesson and Exercise MCQs,Understand,What did the big rocks represent?,unimportant entertainment only,daily gossip,small distractions,"significant things such as schoolwork, family, and health","D | significant things such as schoolwork, family, and health",Easy,1,PRO,1
q_9_eng_ch6_024,1,ENGLISH_A | Unit 6 - The Value of Time | Lesson and Exercise MCQs,Understand,What did the pebbles represent?,the most important values only,other priorities such as hobbies and friendships,deadlines only,school subjects only,B | other priorities such as hobbies and friendships,Medium,1,PRO,1
q_9_eng_ch6_025,1,ENGLISH_A | Unit 6 - The Value of Time | Lesson and Exercise MCQs,Remember,What did the sand represent?,small and trivial things,family and health,schoolwork,major goals,A | small and trivial things,Medium,1,PRO,1
q_9_eng_ch6_026,1,ENGLISH_A | Unit 6 - The Value of Time | Lesson and Exercise MCQs,Understand,What happened when Taseer prioritised important tasks?,he became more stressed,he lost all friends,his grades and relationships improved,he stopped doing schoolwork,C | his grades and relationships improved,Medium,1,PRO,1
q_9_eng_ch6_027,1,ENGLISH_A | Unit 6 - The Value of Time | Lesson and Exercise MCQs,Understand,Why did Taseer's teacher ask him to share the story?,to punish him,to help classmates learn the method,to cancel class,to replace homework,B | to help classmates learn the method,Medium,1,PRO,1
q_9_eng_ch6_028,1,ENGLISH_A | Unit 6 - The Value of Time | Lesson and Exercise MCQs,Remember,What quality did Taseer develop through better time management?,carelessness,impatience,dishonesty,reliability,D | reliability,Medium,1,PRO,1
TOPIC_SEP,1,ENGLISH_A | Unit 6 - The Value of Time | Grammar and Vocabulary Exercises,Topic,,,,,,,,,,1
q_9_eng_ch6_029,1,ENGLISH_A | Unit 6 - The Value of Time | Grammar and Vocabulary Exercises,Apply,A coordinating conjunction joins:,only dependent clauses,only questions,only prepositional phrases,words or clauses of equal rank,D | words or clauses of equal rank,Medium,1,PRO,1
q_9_eng_ch6_030,1,ENGLISH_A | Unit 6 - The Value of Time | Grammar and Vocabulary Exercises,Apply,Which acronym represents coordinating conjunctions?,TENSES,FANBOYS,CLAUSES,WORDS,B | FANBOYS,Medium,1,PRO,1
q_9_eng_ch6_031,1,ENGLISH_A | Unit 6 - The Value of Time | Grammar and Vocabulary Exercises,Apply,Which is a subordinating conjunction?,and,but,because,or,C | because,Medium,1,PRO,1
q_9_eng_ch6_032,1,ENGLISH_A | Unit 6 - The Value of Time | Grammar and Vocabulary Exercises,Apply,Which is a correlative conjunction?,either...or,because,and,therefore,A | either...or,Medium,1,PRO,1
q_9_eng_ch6_033,1,ENGLISH_A | Unit 6 - The Value of Time | Grammar and Vocabulary Exercises,Apply,Which transition shows addition?,however,furthermore,therefore,in contrast,B | furthermore,Medium,1,PRO,1
q_9_eng_ch6_034,1,ENGLISH_A | Unit 6 - The Value of Time | Grammar and Vocabulary Exercises,Apply,Which transition shows result?,meanwhile,moreover,likewise,therefore,D | therefore,Medium,1,PRO,1
q_9_eng_ch6_035,1,ENGLISH_A | Unit 6 - The Value of Time | Grammar and Vocabulary Exercises,Apply,Which transition shows contrast?,however,furthermore,consequently,in addition,A | however,Medium,1,PRO,1
q_9_eng_ch6_036,1,ENGLISH_A | Unit 6 - The Value of Time | Grammar and Vocabulary Exercises,Apply,Which transition shows time?,therefore,moreover,meanwhile,in contrast,C | meanwhile,Medium,1,PRO,1
q_9_eng_ch6_037,1,ENGLISH_A | Unit 6 - The Value of Time | Grammar and Vocabulary Exercises,Apply,"Complete: I wanted to go for a walk, ____ it started raining.",and,or,but,so,C | but,Medium,1,PRO,1
q_9_eng_ch6_038,1,ENGLISH_A | Unit 6 - The Value of Time | Grammar and Vocabulary Exercises,Apply,Complete: She likes both burger ____ pizza.,and,but,or,so,A | and,Medium,1,PRO,1
q_9_eng_ch6_039,1,ENGLISH_A | Unit 6 - The Value of Time | Grammar and Vocabulary Exercises,Apply,Complete: You can have ____ tea ____ juice in the morning.,both...and,neither...nor,not only...but also,either...or,D | either...or,Medium,1,PRO,1
q_9_eng_ch6_040,1,ENGLISH_A | Unit 6 - The Value of Time | Grammar and Vocabulary Exercises,Apply,Complete: He did not submit the homework ____ he wasted time playing games.,although,because,until,where,B | because,Medium,1,PRO,1
q_9_eng_ch6_041,1,ENGLISH_A | Unit 6 - The Value of Time | Grammar and Vocabulary Exercises,Apply,"Complete: ____ you work hard, you will not pass the test.",Unless,Because,And,So,A | Unless,Hard,1,PRO,1
q_9_eng_ch6_042,1,ENGLISH_A | Unit 6 - The Value of Time | Grammar and Vocabulary Exercises,Apply,"In “She has been studying for three hours,” the tense is:",Past Perfect,Present Continuous,Present Perfect Continuous,Simple Present,C | Present Perfect Continuous,Hard,1,PRO,1
q_9_eng_ch6_043,1,ENGLISH_A | Unit 6 - The Value of Time | Grammar and Vocabulary Exercises,Apply,"In “He had been working for five years before he left,” the tense is:",Past Continuous,Past Perfect Continuous,Present Perfect,Simple Past,B | Past Perfect Continuous,Hard,1,PRO,1
