question_hash,active,topic,bloom_level,question,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_9_eng_ch10_010,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Complete Glossary,Remember,Choose the correct meaning of [[ripple]].,the protection of the natural environment,the traditions and objects that form an important part of a country's character,a small wave on the surface of a liquid,to keep a particular quality or make sure that something is kept,C | a small wave on the surface of a liquid,Medium,1,PRO,0
q_9_eng_ch10_011,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Complete Glossary,Remember,Choose the correct meaning of [[rugged]].,all plants and living creatures in an area considered with their physical environment,not level or smooth and having rocks rather than plants or trees,extremely attractive and impressive and deserving praise,a small wave on the surface of a liquid,B | not level or smooth and having rocks rather than plants or trees,Medium,1,PRO,0
q_9_eng_ch10_012,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Complete Glossary,Remember,Choose the correct meaning of [[vulnerable]].,"difficult to find, define, or achieve",an animal that kills and eats other animals,not level or smooth and having rocks rather than plants or trees,weak and easily hurt physically or emotionally,D | weak and easily hurt physically or emotionally,Medium,1,PRO,0
TOPIC_SEP,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Correct Spellings,Topic,,,,,,,,,,0
q_9_eng_ch10_013,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 10 word: [[agility]].,agilit,agliity,agillity,agility,D | agility,Easy,1,ULTRA,0
q_9_eng_ch10_014,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 10 word: [[conservation]].,conservatio,conservation,cosnervation,consservation,B | conservation,Easy,1,ULTRA,0
q_9_eng_ch10_015,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 10 word: [[ecosystem]].,ecosyste,ecsoystem,ecosystem,ecossystem,C | ecosystem,Easy,1,ULTRA,0
q_9_eng_ch10_016,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 10 word: [[elusive]].,elusive,elusiv,elsuive,elussive,A | elusive,Easy,1,ULTRA,0
q_9_eng_ch10_017,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 10 word: [[herbivore]].,herbivor,herbivore,hebrivore,herbbivore,B | herbivore,Easy,1,ULTRA,0
q_9_eng_ch10_018,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 10 word: [[heritage]].,heritag,heirtage,heriitage,heritage,D | heritage,Easy,1,ULTRA,0
q_9_eng_ch10_019,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 10 word: [[magnificent]].,magnificent,magnificen,mangificent,magnnificent,A | magnificent,Medium,1,ULTRA,0
q_9_eng_ch10_020,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 10 word: [[predator]].,predato,prdeator,predator,preddator,C | predator,Medium,1,ULTRA,0
q_9_eng_ch10_021,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 10 word: [[preserve]].,preserv,prseerve,preserve,presserve,C | preserve,Medium,1,ULTRA,0
q_9_eng_ch10_022,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 10 word: [[ripple]].,ripple,rippl,rippple,ripplexxx,A | ripple,Medium,1,ULTRA,0
q_9_eng_ch10_023,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 10 word: [[rugged]].,rugge,ruggged,ruggedxxx,rugged,D | rugged,Medium,1,ULTRA,0
q_9_eng_ch10_024,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 10 word: [[vulnerable]].,vulnerabl,vulnerable,vunlerable,vulnnerable,B | vulnerable,Medium,1,ULTRA,0
TOPIC_SEP,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Direct Textbook MCQs,Topic,,,,,,,,,,0
q_9_eng_ch10_025,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Direct Textbook MCQs,Analyze,What might be the long-term impact if the snow leopard became extinct?,Herbivore populations could increase and cause overgrazing.,The markhor population would disappear because of protection.,The ecosystem would become healthier without predators.,The environment would remain unchanged.,A | Herbivore populations could increase and cause overgrazing.,Medium,1,PRO,0
q_9_eng_ch10_026,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Direct Textbook MCQs,Understand,How do community-based trophy-hunting programmes benefit wildlife and local people?,They eliminate predators.,They allow uncontrolled hunting.,They generate local income and fund wildlife protection.,They introduce foreign species.,C | They generate local income and fund wildlife protection.,Medium,1,PRO,0
q_9_eng_ch10_027,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Direct Textbook MCQs,Understand,What lesson comes from successful conservation efforts?,Predators must be removed.,Involving local communities leads to better outcomes.,Animals never need human help.,Conservation is unnecessary.,B | Involving local communities leads to better outcomes.,Medium,1,PRO,0
q_9_eng_ch10_028,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Direct Textbook MCQs,Understand,Why is predator-prey balance important?,It helps predators dominate every species.,It increases tourism only.,It removes all competition.,It keeps herbivore populations in check and protects vegetation.,D | It keeps herbivore populations in check and protects vegetation.,Medium,1,PRO,0
q_9_eng_ch10_029,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Direct Textbook MCQs,Analyze,What is a potential drawback of trophy-hunting programmes?,They never involve communities.,They focus only on snow leopards.,They always increase illegal hunting.,They may prioritise financial gain over animal welfare.,D | They may prioritise financial gain over animal welfare.,Hard,1,PRO,0
TOPIC_SEP,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Snow Leopard and Markhor Facts,Topic,,,,,,,,,,0
q_9_eng_ch10_030,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Snow Leopard and Markhor Facts,Understand,Why is the snow leopard called the “Ghost of the Mountains”?,It lives only at night.,It is elusive and blends with rocky mountains.,It has no visible fur.,It never hunts.,B | It is elusive and blends with rocky mountains.,Easy,1,PRO,0
q_9_eng_ch10_031,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Snow Leopard and Markhor Facts,Remember,How high can the snow leopard roam?,"up to 1,500 metres","up to 3,600 metres","up to 5,500 metres",up to 500 metres,"C | up to 5,500 metres",Easy,1,ULTRA,0
q_9_eng_ch10_032,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Snow Leopard and Markhor Facts,Remember,What helps the snow leopard walk on snow?,"wide, fur-covered paws",corkscrew horns,short claws,wide hooves,"A | wide, fur-covered paws",Easy,1,PRO,0
q_9_eng_ch10_033,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Snow Leopard and Markhor Facts,Remember,What helps the snow leopard balance on narrow ledges?,its horns,its long tail,its hooves,its blue eyes,B | its long tail,Easy,1,PRO,0
q_9_eng_ch10_034,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Snow Leopard and Markhor Facts,Remember,What is the snow leopard's primary prey?,the camel,the yak,the deer only,the markhor,D | the markhor,Easy,1,PRO,0
q_9_eng_ch10_035,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Snow Leopard and Markhor Facts,Remember,What is Pakistan's national animal?,the markhor,the snow leopard,the ibex,the wild sheep,A | the markhor,Easy,1,PRO,0
q_9_eng_ch10_036,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Snow Leopard and Markhor Facts,Remember,What shape are the markhor's horns?,straight and short,flat and wide,corkscrew-shaped,round and smooth,C | corkscrew-shaped,Easy,1,PRO,0
q_9_eng_ch10_037,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Snow Leopard and Markhor Facts,Remember,What helps the markhor climb steep cliffs?,fur-covered paws,a long tail,wide hooves,blue eyes,C | wide hooves,Easy,1,PRO,0
q_9_eng_ch10_038,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Snow Leopard and Markhor Facts,Remember,What does the markhor eat?,"grasses, shrubs, and leaves",small mammals,fish and birds,insects only,"A | grasses, shrubs, and leaves",Easy,1,PRO,0
q_9_eng_ch10_039,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Snow Leopard and Markhor Facts,Remember,What does the name “markhor” mean in Persian?,mountain ghost,wild goat,rock climber,snake-eater,D | snake-eater,Easy,1,ULTRA,0
q_9_eng_ch10_040,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Snow Leopard and Markhor Facts,Remember,How long can a male markhor's horns grow?,up to 5.5 metres,up to 1.5 metres,up to 3.6 metres,up to half a metre,B | up to 1.5 metres,Easy,1,ULTRA,0
q_9_eng_ch10_041,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Snow Leopard and Markhor Facts,Remember,Which human activities threaten both species?,"poaching, habitat destruction, and climate change",controlled conservation and compensation,wildlife education,habitat restoration,"A | poaching, habitat destruction, and climate change",Medium,1,PRO,0
q_9_eng_ch10_042,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Snow Leopard and Markhor Facts,Remember,Which organisations are named in the conservation efforts?,UNESCO and UNICEF,WHO and IMF,Snow Leopard Foundation and WWF-Pakistan,WTO and World Bank,C | Snow Leopard Foundation and WWF-Pakistan,Medium,1,PRO,0
q_9_eng_ch10_043,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Snow Leopard and Markhor Facts,Remember,Where are community trophy-hunting programmes mentioned?,Margalla Hills and Lahore Zoo,Chitral National Park and Toshi Game Reserve,Deosai only,Karachi Safari Park,B | Chitral National Park and Toshi Game Reserve,Medium,1,ULTRA,0
q_9_eng_ch10_044,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Snow Leopard and Markhor Facts,Understand,How is trophy-hunting revenue used?,for uncontrolled hunting,for importing animals,for removing vegetation,for conservation and financial incentives for local people,D | for conservation and financial incentives for local people,Medium,1,PRO,0
q_9_eng_ch10_045,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Snow Leopard and Markhor Facts,Understand,How are snow-leopard killings reduced?,by removing all livestock,by increasing illegal hunting,by closing all villages,by compensating herders and raising awareness,D | by compensating herders and raising awareness,Medium,1,PRO,0
TOPIC_SEP,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Connotation and Denotation,Topic,,,,,,,,,,0
q_9_eng_ch10_046,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Connotation and Denotation,Remember,The denotative meaning of [[predator]] is:,a cruel person only,an animal that kills and eats other animals,a harmless animal,a plant-eating animal,B | an animal that kills and eats other animals,Easy,1,PRO,0
q_9_eng_ch10_047,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Connotation and Denotation,Remember,The denotative meaning of [[vulnerable]] is:,strong and protected,difficult to find,weak and easily hurt,rough and rocky,C | weak and easily hurt,Easy,1,PRO,0
q_9_eng_ch10_048,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Connotation and Denotation,Understand,"In the text, [[heritage]] has a positive connotation of:",valued national and cultural inheritance,temporary fashion,dangerous wildlife,financial loss,A | valued national and cultural inheritance,Medium,1,ULTRA,0
q_9_eng_ch10_049,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Connotation and Denotation,Understand,"In the text, [[elusive]] suggests that the snow leopard is:",careless and noisy,mysterious and difficult to see,common and easy to find,slow and weak,B | mysterious and difficult to see,Medium,1,ULTRA,0
q_9_eng_ch10_050,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Connotation and Denotation,Analyze,The phrase [[delicate balance]] suggests:,a strong metal structure,a financial account,a permanent situation,a fragile natural relationship that can easily be disturbed,D | a fragile natural relationship that can easily be disturbed,Hard,1,PRO,0
TOPIC_SEP,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Hyphenated Nouns and Adjectives,Topic,,,,,,,,,,0
q_9_eng_ch10_051,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Hyphenated Nouns and Adjectives,Remember,A hyphen is used to:,join words that work together as one idea,end a question,separate paragraphs,show possession only,A | join words that work together as one idea,Easy,1,PRO,0
q_9_eng_ch10_052,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Hyphenated Nouns and Adjectives,Apply,Which is a correctly hyphenated compound noun?,editor in chief,editorinchief,editor-in-chief,editor--in--chief,C | editor-in-chief,Easy,1,PRO,0
q_9_eng_ch10_053,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Hyphenated Nouns and Adjectives,Apply,Which is a correctly hyphenated compound adjective?,well written-essay,wellwritten essay,well-written essay,well written essay,C | well-written essay,Easy,1,PRO,0
q_9_eng_ch10_054,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Hyphenated Nouns and Adjectives,Apply,Which form correctly hyphenates the compound adjective before [[infrastructure]]?,state-of-the-art infrastructure,state of-the art infrastructure,stateoftheart infrastructure,state of the art-infrastructure,A | state-of-the-art infrastructure,Medium,1,PRO,0
q_9_eng_ch10_055,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Hyphenated Nouns and Adjectives,Apply,Which form correctly hyphenates the compound adjective before [[teacher]]?,part time-teacher,parttime teacher,part time teacher,part-time teacher,D | part-time teacher,Easy,1,PRO,0
q_9_eng_ch10_056,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Hyphenated Nouns and Adjectives,Apply,Which form correctly writes the compound noun [[brother-in-law]]?,brother in-law,brother-in-law,brotherinlaw,brother in law,B | brother-in-law,Easy,1,PRO,0
TOPIC_SEP,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Words Ending in OUGH,Topic,,,,,,,,,,0
q_9_eng_ch10_057,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Words Ending in OUGH,Remember,Which -ough word is pronounced /throo/?,through,though,rough,thought,A | through,Easy,1,PRO,0
q_9_eng_ch10_058,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Words Ending in OUGH,Remember,Which -ough word is pronounced /thō/?,through,rough,though,thought,C | though,Easy,1,PRO,0
q_9_eng_ch10_059,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Words Ending in OUGH,Remember,Which -ough word is pronounced /ruff/?,through,rough,though,thought,B | rough,Easy,1,PRO,0
q_9_eng_ch10_060,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Words Ending in OUGH,Remember,Which -ough word is pronounced /enuff/?,through,thought,bough,enough,D | enough,Easy,1,PRO,0
q_9_eng_ch10_061,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Words Ending in OUGH,Remember,Which -ough word is pronounced /thawt/?,though,rough,through,thought,D | thought,Easy,1,PRO,0
q_9_eng_ch10_062,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Words Ending in OUGH,Apply,Complete: The river runs ____ the city.,though,through,thought,rough,B | through,Easy,1,PRO,0
q_9_eng_ch10_063,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Words Ending in OUGH,Apply,Complete: The fabric felt very ____ against my skin.,though,through,rough,thought,C | rough,Easy,1,PRO,0
q_9_eng_ch10_064,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Words Ending in OUGH,Apply,Complete: We do not have ____ money to buy that car.,enough,through,thought,bough,A | enough,Easy,1,PRO,0
q_9_eng_ch10_065,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Words Ending in OUGH,Apply,Complete: Salma kneaded the ____ to make bread.,cough,dough,bough,though,B | dough,Easy,1,PRO,0
q_9_eng_ch10_066,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Words Ending in OUGH,Apply,Complete: The storm blew the leaves off the ____.,dough,cough,through,bough,D | bough,Easy,1,PRO,0
q_9_eng_ch10_067,0,ENGLISH_A | Unit 10 - The Silent Predator and the Majestic Prey Snow Leopard and Markhor | Words Ending in OUGH,Apply,Complete: He had a severe ____ throughout the day.,cough,rough,thought,dough,A | cough,Easy,1,PRO,0
