question_hash,active,topic,bloom_level,question,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_9_eng_ch9_015,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Complete Glossary,Remember,Choose the correct meaning of [[prosperity]].,extremely important because it will affect other things,to provide somebody or something with the things needed for a particular purpose,"the state of being successful, especially in making money",considering a whole thing as more than a collection of parts,"C | the state of being successful, especially in making money",Medium,1,PRO,1
TOPIC_SEP,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Correct Spellings,Topic,,,,,,,,,,1
q_9_eng_ch9_016,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 9 word: [[bedrock]].,bedrock,bedroc,berdock,bedrrock,A | bedrock,Easy,1,ULTRA,1
q_9_eng_ch9_017,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 9 word: [[cohesion]].,cohesio,cohesion,coehsion,coheesion,B | cohesion,Easy,1,ULTRA,1
q_9_eng_ch9_018,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 9 word: [[conflict]].,conflic,cofnlict,confflict,conflict,D | conflict,Easy,1,ULTRA,1
q_9_eng_ch9_019,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 9 word: [[crucial]].,crucial,crucia,crcuial,cruccial,A | crucial,Easy,1,ULTRA,1
q_9_eng_ch9_020,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 9 word: [[curiosity]].,curiosit,cuirosity,curiosity,curiiosity,C | curiosity,Easy,1,ULTRA,1
q_9_eng_ch9_021,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 9 word: [[emphasis]].,emphasi,emhpasis,emphasis,emphhasis,C | emphasis,Easy,1,ULTRA,1
q_9_eng_ch9_022,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 9 word: [[enhance]].,enhance,enhanc,enahnce,enhaance,A | enhance,Easy,1,ULTRA,1
q_9_eng_ch9_023,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 9 word: [[equip]].,equipe,equipp,piuqe,equip,D | equip,Medium,1,ULTRA,1
q_9_eng_ch9_024,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 9 word: [[essential]].,essentia,essential,esesntial,esseential,B | essential,Medium,1,ULTRA,1
q_9_eng_ch9_025,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 9 word: [[formidable]].,formidable,formidabl,fomridable,formmidable,A | formidable,Medium,1,ULTRA,1
q_9_eng_ch9_026,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 9 word: [[holistic]].,holisti,hoilstic,holistic,holiistic,C | holistic,Medium,1,ULTRA,1
q_9_eng_ch9_027,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 9 word: [[inclusive]].,inclusiv,inclusive,inlcusive,incllusive,B | inclusive,Medium,1,ULTRA,1
q_9_eng_ch9_028,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 9 word: [[literacy]].,literac,lietracy,liteeracy,literacy,D | literacy,Medium,1,ULTRA,1
q_9_eng_ch9_029,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 9 word: [[pedagogical]].,pedagogica,peadgogical,pedaagogical,pedagogical,D | pedagogical,Medium,1,ULTRA,1
q_9_eng_ch9_030,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Correct Spellings,Remember,Choose the correctly spelt form of the Unit 9 word: [[prosperity]].,prosperit,prosperity,prsoperity,prossperity,B | prosperity,Medium,1,ULTRA,1
TOPIC_SEP,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Direct Textbook MCQs,Topic,,,,,,,,,,1
q_9_eng_ch9_031,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Direct Textbook MCQs,Understand,How does quality education contribute to sustainable development?,by focusing only on theoretical knowledge,by neglecting environmental protection,"by supporting economic growth, reducing poverty, and promoting gender equality",by limiting education to primary schools,"C | by supporting economic growth, reducing poverty, and promoting gender equality",Easy,1,PRO,1
q_9_eng_ch9_032,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Direct Textbook MCQs,Remember,Which benefit is NOT mentioned in the text?,focus on sports and entertainment,economic growth,reduction of poverty,promotion of gender equality,A | focus on sports and entertainment,Easy,1,PRO,1
q_9_eng_ch9_033,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Direct Textbook MCQs,Remember,Which subjects are highlighted for developing critical thinking and problem-solving abilities?,"history, literature, and arts","mathematics, science, and technology","physical education, music, and drama","geography, sociology, and philosophy","B | mathematics, science, and technology",Easy,1,PRO,1
q_9_eng_ch9_034,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Direct Textbook MCQs,Remember,Which essential skills lay the foundation for lifelong learning and socio-economic advancement?,physical strength and endurance,artistic and musical talent,traditional crafts and trades,"literacy, numeracy, and digital literacy","D | literacy, numeracy, and digital literacy",Easy,1,PRO,1
q_9_eng_ch9_035,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Direct Textbook MCQs,Understand,How does education help people understand conflicts?,by encouraging critical thinking,by promoting violent solutions,by ignoring root causes,by demanding blind obedience,A | by encouraging critical thinking,Easy,1,PRO,1
q_9_eng_ch9_036,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Direct Textbook MCQs,Understand,What broader impact does education have on society?,It benefits individuals only.,It weakens social bonds.,It strengthens communities.,It limits development.,C | It strengthens communities.,Easy,1,PRO,1
q_9_eng_ch9_037,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Direct Textbook MCQs,Remember,What skills does STEM education aim to develop?,sports proficiency,artistic abilities only,technical skills for innovation,linguistic aptitude only,C | technical skills for innovation,Easy,1,PRO,1
q_9_eng_ch9_038,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Direct Textbook MCQs,Understand,What role do higher education institutions play in research and development?,They provide resources and an environment for research.,They discourage research initiatives.,They restrict access to technology.,They focus only on theoretical learning.,A | They provide resources and an environment for research.,Easy,1,PRO,1
TOPIC_SEP,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Lesson Facts and Concepts,Topic,,,,,,,,,,1
q_9_eng_ch9_039,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Lesson Facts and Concepts,Remember,Which Sustainable Development Goal focuses on quality education for all?,SDG 1,SDG 8,SDG 13,SDG 4,D | SDG 4,Easy,1,PRO,1
q_9_eng_ch9_040,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Lesson Facts and Concepts,Understand,Sustainable development aims to meet present needs without compromising:,current trade policies,the ability of future generations to meet their own needs,the use of technology,the growth of cities,B | the ability of future generations to meet their own needs,Medium,1,ULTRA,1
q_9_eng_ch9_041,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Lesson Facts and Concepts,Remember,What does human capital include?,"knowledge, skills, and health accumulated over life",money and property only,machines used by industries,natural resources only,"A | knowledge, skills, and health accumulated over life",Easy,1,PRO,1
q_9_eng_ch9_042,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Lesson Facts and Concepts,Understand,Quality education reduces income inequality mainly by enhancing:,dependence on others,social divisions,employability and economic independence,unemployment,C | employability and economic independence,Medium,1,PRO,1
q_9_eng_ch9_043,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Lesson Facts and Concepts,Understand,Inclusive education promotes:,social tension,"equality, unity, and social cohesion",prejudice,economic isolation,"B | equality, unity, and social cohesion",Medium,1,PRO,1
q_9_eng_ch9_044,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Lesson Facts and Concepts,Remember,Education improves health outcomes by promoting awareness of:,luxury goods,political slogans,entertainment,"hygiene, nutrition, and disease prevention","D | hygiene, nutrition, and disease prevention",Easy,1,ULTRA,1
q_9_eng_ch9_045,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Lesson Facts and Concepts,Remember,What does STEM stand for?,"Social Training, Economics, and Management","Science, Teaching, English, and Medicine","Skills, Trade, Engineering, and Media","Science, Technology, Engineering, and Mathematics","D | Science, Technology, Engineering, and Mathematics",Easy,1,PRO,1
q_9_eng_ch9_046,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Lesson Facts and Concepts,Remember,Which factors undermine the effectiveness of education systems?,too many qualified teachers,"teacher shortages, low salaries, and inadequate training",excessive learning resources,modern curricula,"B | teacher shortages, low salaries, and inadequate training",Medium,1,PRO,1
q_9_eng_ch9_047,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Lesson Facts and Concepts,Understand,What does quality education serve as for sustainable development?,a temporary activity,a minor expense,the bedrock,a private hobby,C | the bedrock,Medium,1,ULTRA,1
q_9_eng_ch9_048,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Lesson Facts and Concepts,Understand,Which skill enables individuals to question the root causes of conflicts?,critical thinking,memorisation only,physical endurance,silent obedience,A | critical thinking,Medium,1,ULTRA,1
TOPIC_SEP,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Contextual Vocabulary,Topic,,,,,,,,,,1
q_9_eng_ch9_049,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Contextual Vocabulary,Understand,Choose the contextual meaning of [[bustling]].,silent and empty,full of energetic activity,cold and dark,slow and weak,B | full of energetic activity,Medium,1,ULTRA,1
q_9_eng_ch9_050,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Contextual Vocabulary,Understand,Choose the contextual meaning of [[aromatic]].,having a loud sound,having a rough surface,having no colour,having a pleasant smell,D | having a pleasant smell,Medium,1,ULTRA,1
q_9_eng_ch9_051,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Contextual Vocabulary,Understand,Choose the contextual meaning of [[vibrant]].,bright and full of life,old and colourless,quiet and inactive,weak and uncertain,A | bright and full of life,Medium,1,ULTRA,1
q_9_eng_ch9_052,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Contextual Vocabulary,Understand,Choose the contextual meaning of [[resilience]].,a desire to avoid work,a lack of energy,the ability to recover from difficulty,a type of market,C | the ability to recover from difficulty,Medium,1,ULTRA,1
q_9_eng_ch9_053,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Contextual Vocabulary,Understand,Choose the contextual meaning of [[serene]].,crowded and noisy,hot and unpleasant,calm and peaceful,rapid and careless,C | calm and peaceful,Medium,1,ULTRA,1
q_9_eng_ch9_054,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Contextual Vocabulary,Apply,Choose the correct word: The chef prepared an ____ dish that filled the kitchen with a delightful smell.,aromatic,bustling,resilient,serene,A | aromatic,Easy,1,PRO,1
q_9_eng_ch9_055,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Contextual Vocabulary,Apply,Choose the correct word: The market was full of ____ colours.,serene,aromatic,silent,vibrant,D | vibrant,Easy,1,PRO,1
q_9_eng_ch9_056,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Contextual Vocabulary,Apply,"Choose the correct word: After a long day, he found a ____ spot by the lake.",bustling,serene,aromatic,vibrant,B | serene,Easy,1,PRO,1
TOPIC_SEP,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Phrases and Grammar,Topic,,,,,,,,,,1
q_9_eng_ch9_057,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Phrases and Grammar,Remember,A phrase is:,a group of two or more words usually without a subject and predicate,a complete sentence with a subject and predicate,a single punctuation mark,a paragraph containing many sentences,A | a group of two or more words usually without a subject and predicate,Easy,1,PRO,1
q_9_eng_ch9_058,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Phrases and Grammar,Remember,An adjectival phrase does the work of:,a verb,a conjunction,an adjective,an interjection,C | an adjective,Easy,1,PRO,1
q_9_eng_ch9_059,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Phrases and Grammar,Remember,An adverbial phrase describes:,a noun only,"a verb, an adjective, or an adverb",a pronoun only,a punctuation mark,"B | a verb, an adjective, or an adverb",Easy,1,PRO,1
q_9_eng_ch9_060,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Phrases and Grammar,Remember,A prepositional phrase consists of:,a subject and predicate,two independent clauses,a verb and an object only,a preposition and its complement,D | a preposition and its complement,Easy,1,PRO,1
q_9_eng_ch9_061,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Phrases and Grammar,Apply,"In “The house [[with the red door]] is mine,” the underlined words form:",an adverbial phrase,a noun clause,an infinitive phrase,an adjectival phrase,D | an adjectival phrase,Medium,1,PRO,1
q_9_eng_ch9_062,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Phrases and Grammar,Apply,"In “He speaks [[in a low voice]],” the underlined words form:",an adjectival phrase,an adverbial phrase,a noun phrase,a relative clause,B | an adverbial phrase,Medium,1,PRO,1
q_9_eng_ch9_063,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Phrases and Grammar,Understand,"In “on the chair,” the complement of the preposition is:",a finite verb,a conjunction,a noun phrase,an interjection,C | a noun phrase,Medium,1,ULTRA,1
q_9_eng_ch9_064,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Phrases and Grammar,Understand,"In “with him,” the complement of the preposition is:",a pronoun,an adjective,an adverb,a conjunction,A | a pronoun,Medium,1,ULTRA,1
TOPIC_SEP,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Book Review Mechanics,Topic,,,,,,,,,,1
q_9_eng_ch9_065,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Book Review Mechanics,Remember,A book review is:,a copied chapter of a book,a summary and evaluation of a book,a list of difficult words only,a short advertisement only,B | a summary and evaluation of a book,Easy,1,PRO,1
q_9_eng_ch9_066,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Book Review Mechanics,Remember,"Which part of a book review mentions the title, author, and genre?",Plot Summary,Character Analysis,Conclusion,Introduction,D | Introduction,Easy,1,PRO,1
q_9_eng_ch9_067,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Book Review Mechanics,Remember,Which part summarises the main events without revealing the ending?,Plot Summary,Introduction,Personal Opinion,Writing Style,A | Plot Summary,Easy,1,PRO,1
q_9_eng_ch9_068,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Book Review Mechanics,Understand,Which part discusses personalities and changes in key characters?,Introduction,Conclusion,Character Analysis,Genre,C | Character Analysis,Medium,1,PRO,1
q_9_eng_ch9_069,1,ENGLISH_A | Unit 9 - Quality Education A Key to Success | Book Review Mechanics,Understand,Which part states whether the reviewer recommends the book?,Plot Summary,Introduction,Conclusion and Recommendation,Character Analysis,C | Conclusion and Recommendation,Medium,1,PRO,1
