question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_9_bio_ch4_019,1,4.2 Mitosis,Understand,The textbook description “the chromosome condition of mitotic daughter cells compared with the parent cell” refers to which option?,کتابی وضاحت ”mitosis کے daughter cells میں parent cell کے مقابلے میں chromosome کی حالت“ کس جواب کی طرف اشارہ کرتی ہے؟,Cleavage furrow / تقسیمی شگاف,Cell plate / خلوی تختی,Same chromosome number / کروموسومز کی یکساں تعداد,Cytokinesis / سائٹو کائنیسس,C | Same chromosome number / کروموسومز کی یکساں تعداد,Medium,1,IMPORTANT,1
q_9_bio_ch4_020,1,4.2 Mitosis,Understand,Which option is correctly identified by this description: the cells in which mitosis normally occurs?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: وہ خلیات جن میں عام طور پر mitosis ہوتی ہے,Cytokinesis / سائٹو کائنیسس,Telophase / ٹیلوفیز,Mitotic spindle / مائٹو ٹک اسپنڈل,Somatic cells / جسمانی خلیات,D | Somatic cells / جسمانی خلیات,Medium,1,IMPORTANT,1
q_9_bio_ch4_021,1,4.2 Mitosis,Understand,Which term or option matches this textbook description: the mitotic significance that increases the number of cells and body size?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: mitosis کی وہ اہمیت جو خلیات کی تعداد اور جسمانی جسامت بڑھاتی ہے,Growth / بڑھوتری,Replacement and repair / تبدیلی اور مرمت,Cell cycle / خلوی چکر,Interphase / انٹرفیز,A | Growth / بڑھوتری,Medium,1,PRO,1
q_9_bio_ch4_022,1,4.2 Mitosis,Understand,Identify the correct answer for the following description: the mitotic significance that restores worn-out or damaged cells.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: mitosis کی وہ اہمیت جو گھسے یا خراب خلیات کی جگہ نئے خلیات بناتی ہے,Growth / بڑھوتری,Replacement and repair / تبدیلی اور مرمت,Cell cycle / خلوی چکر,Interphase / انٹرفیز,B | Replacement and repair / تبدیلی اور مرمت,Medium,1,PRO,1
TOPIC_SEP,1,4.3 Meiosis,Topic,,,,,,,,,,,1
q_9_bio_ch4_023,1,4.3 Meiosis,Understand,The textbook description “the division that reduces the chromosome number to half” refers to which option?,کتابی وضاحت ”وہ تقسیم جو chromosome number کو نصف کر دیتی ہے“ کس جواب کی طرف اشارہ کرتی ہے؟,Metaphase-I / میٹافیز-I,Telophase-I / ٹیلوفیز-I,Meiosis / میوسس,Crossing over / کراسنگ اوور,C | Meiosis / میوسس,Medium,1,ULTRA,1
q_9_bio_ch4_024,1,4.3 Meiosis,Understand,Which option is correctly identified by this description: the products formed when one diploid parent cell completes meiosis?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: ایک diploid parent cell کے meiosis مکمل کرنے پر بننے والی مصنوعات,Metaphase-I / میٹافیز-I,Meiosis / میوسس,Telophase-I / ٹیلوفیز-I,Four haploid daughter cells / چار haploid daughter cells,D | Four haploid daughter cells / چار haploid daughter cells,Medium,1,ULTRA,1
q_9_bio_ch4_025,1,4.3 Meiosis,Understand,Which term or option matches this textbook description: the pairing of homologous chromosomes during prophase-I?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: prophase-I کے دوران homologous chromosomes کا جوڑا بنانا,Synapsis / سائنیپسس,Chromosome-number maintenance / کروموسوم تعداد کا برقرار رہنا,Four haploid daughter cells / چار haploid daughter cells,Chiasmata / کیازمیٹا,A | Synapsis / سائنیپسس,Medium,1,ULTRA,1
q_9_bio_ch4_026,1,4.3 Meiosis,Understand,Identify the correct answer for the following description: the exchange of segments between non-sister chromatids of homologous chromosomes.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: homologous chromosomes کی non-sister chromatids کے درمیان حصوں کا تبادلہ,Synapsis / سائنیپسس,Crossing over / کراسنگ اوور,Chiasmata / کیازمیٹا,Telophase-I / ٹیلوفیز-I,B | Crossing over / کراسنگ اوور,Medium,1,ELITE,1
q_9_bio_ch4_027,1,4.3 Meiosis,Understand,The textbook description “the visible points where non-sister chromatids remain attached after crossing over” refers to which option?,کتابی وضاحت ”crossing over کے بعد non-sister chromatids کے جڑے رہنے کے نمایاں مقامات“ کس جواب کی طرف اشارہ کرتی ہے؟,Anaphase-I / اینافیز-I,Anaphase-II / اینافیز-II,Chiasmata / کیازمیٹا,Genetic diversity / جینیاتی تنوع,C | Chiasmata / کیازمیٹا,Medium,1,ELITE,1
q_9_bio_ch4_028,1,4.3 Meiosis,Understand,Which option is correctly identified by this description: the phase in which homologous chromosome pairs align at the equator?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: وہ مرحلہ جس میں homologous chromosome pairs خطِ استوا پر قطار بناتے ہیں,Four haploid daughter cells / چار haploid daughter cells,Synapsis / سائنیپسس,Anaphase-I / اینافیز-I,Metaphase-I / میٹافیز-I,D | Metaphase-I / میٹافیز-I,Medium,1,ELITE,1
q_9_bio_ch4_029,1,4.3 Meiosis,Understand,Which term or option matches this textbook description: the phase in which homologous chromosomes separate while sister chromatids remain together?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: وہ مرحلہ جس میں homologous chromosomes الگ ہوتے ہیں مگر sister chromatids ساتھ رہتی ہیں,Anaphase-I / اینافیز-I,Genetic diversity / جینیاتی تنوع,Anaphase-II / اینافیز-II,Chiasmata / کیازمیٹا,A | Anaphase-I / اینافیز-I,Medium,1,IMPORTANT,1
q_9_bio_ch4_030,1,4.3 Meiosis,Understand,Identify the correct answer for the following description: the phase that produces two haploid cells after the first meiotic division.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: پہلی meiotic division کے بعد دو haploid خلیات بنانے والا مرحلہ,Metaphase-I / میٹافیز-I,Telophase-I / ٹیلوفیز-I,Anaphase-I / اینافیز-I,Meiosis / میوسس,B | Telophase-I / ٹیلوفیز-I,Medium,1,IMPORTANT,1
q_9_bio_ch4_031,1,4.3 Meiosis,Apply,The textbook description “the meiotic stage in which sister chromatids finally separate” refers to which option?,کتابی وضاحت ”meiosis کا مرحلہ جس میں sister chromatids آخرکار الگ ہوتی ہیں“ کس جواب کی طرف اشارہ کرتی ہے؟,Meiosis / میوسس,Four haploid daughter cells / چار haploid daughter cells,Anaphase-II / اینافیز-II,Anaphase-I / اینافیز-I,C | Anaphase-II / اینافیز-II,Medium,1,PRO,1
q_9_bio_ch4_032,1,4.3 Meiosis,Apply,Which option is correctly identified by this description: the cell-division process that produces gametes in animals?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: حیوانات میں gametes بنانے والا خلوی تقسیمی عمل,Four haploid daughter cells / چار haploid daughter cells,Chromosome-number maintenance / کروموسوم تعداد کا برقرار رہنا,Telophase-I / ٹیلوفیز-I,Meiosis / میوسس,D | Meiosis / میوسس,Medium,1,PRO,1
q_9_bio_ch4_033,1,4.3 Meiosis,Apply,Which term or option matches this textbook description: the meiotic importance that keeps the species chromosome number constant after fertilization?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: meiosis کی وہ اہمیت جو fertilization کے بعد نوع کا chromosome number مستقل رکھتی ہے,Chromosome-number maintenance / کروموسوم تعداد کا برقرار رہنا,Genetic diversity / جینیاتی تنوع,Crossing over / کراسنگ اوور,Meiosis / میوسس,A | Chromosome-number maintenance / کروموسوم تعداد کا برقرار رہنا,Hard,1,ULTRA,1
q_9_bio_ch4_034,1,4.3 Meiosis,Apply,Identify the correct answer for the following description: the meiotic importance produced by crossing over and independent distribution.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: crossing over اور آزاد تقسیم سے پیدا ہونے والی meiosis کی اہمیت,Anaphase-II / اینافیز-II,Genetic diversity / جینیاتی تنوع,Crossing over / کراسنگ اوور,Synapsis / سائنیپسس,B | Genetic diversity / جینیاتی تنوع,Hard,1,ULTRA,1
TOPIC_SEP,1,4.4 Comparison between Meiosis and Mitosis,Topic,,,,,,,,,,,1
q_9_bio_ch4_035,1,4.4 Comparison between Meiosis and Mitosis,Apply,The textbook description “the number of nuclear divisions in mitosis” refers to which option?,کتابی وضاحت ”mitosis میں nuclear divisions کی تعداد“ کس جواب کی طرف اشارہ کرتی ہے؟,Benign tumour / غیر سرطانی محدود رسولی,Metastasis / میٹاسٹیسس,One division / ایک تقسیم,Two divisions / دو تقسیمیں,C | One division / ایک تقسیم,Hard,1,ULTRA,1
q_9_bio_ch4_036,1,4.4 Comparison between Meiosis and Mitosis,Analyze,Which option is correctly identified by this description: the number of nuclear divisions in meiosis?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: meiosis میں nuclear divisions کی تعداد,One division / ایک تقسیم,Malignant tumour / مہلک رسولی,Crossing over / کراسنگ اوور,Two divisions / دو تقسیمیں,D | Two divisions / دو تقسیمیں,Hard,1,ELITE,1
q_9_bio_ch4_037,1,4.4 Comparison between Meiosis and Mitosis,Analyze,Which term or option matches this textbook description: the process absent in mitosis but present in prophase-I of meiosis?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: وہ عمل جو mitosis میں نہیں مگر meiosis کے prophase-I میں ہوتا ہے,Crossing over / کراسنگ اوور,Malignant tumour / مہلک رسولی,Benign tumour / غیر سرطانی محدود رسولی,Two divisions / دو تقسیمیں,A | Crossing over / کراسنگ اوور,Hard,1,ELITE,1
q_9_bio_ch4_038,1,4.4 Comparison between Meiosis and Mitosis,Analyze,Identify the correct answer for the following description: a tumour that remains at its original location.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: وہ tumour جو اپنی اصل جگہ تک محدود رہتا ہے,Crossing over / کراسنگ اوور,Benign tumour / غیر سرطانی محدود رسولی,One division / ایک تقسیم,Malignant tumour / مہلک رسولی,B | Benign tumour / غیر سرطانی محدود رسولی,Hard,1,ELITE,1
q_9_bio_ch4_039,1,4.4 Comparison between Meiosis and Mitosis,Analyze,The textbook description “a tumour that invades neighbouring tissues” refers to which option?,کتابی وضاحت ”وہ tumour جو قریبی بافتوں میں داخل ہو جاتا ہے“ کس جواب کی طرف اشارہ کرتی ہے؟,Metastasis / میٹاسٹیسس,One division / ایک تقسیم,Malignant tumour / مہلک رسولی,Two divisions / دو تقسیمیں,C | Malignant tumour / مہلک رسولی,Hard,1,IMPORTANT,1
q_9_bio_ch4_040,1,4.4 Comparison between Meiosis and Mitosis,Analyze,Which option is correctly identified by this description: the spreading of cancer cells from one body site to another?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: سرطانی خلیات کا جسم کی ایک جگہ سے دوسری جگہ پھیلنا,Two divisions / دو تقسیمیں,Benign tumour / غیر سرطانی محدود رسولی,Malignant tumour / مہلک رسولی,Metastasis / میٹاسٹیسس,D | Metastasis / میٹاسٹیسس,Hard,1,IMPORTANT,1
