question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_9_bio_ch2_020,1,2.4 History of Classification,Understand,Which option is correctly identified by this description: the scientist who proposed the five-kingdom classification system?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: وہ سائنس دان جس نے پانچ مملکتی درجہ بندی کا نظام تجویز کیا,Monera / مونیرا,Protista / پروٹسٹا,Carolus Linnaeus / کیرولس لینیئس,Robert Whittaker / رابرٹ وٹیکر,D | Robert Whittaker / رابرٹ وٹیکر,Medium,1,IMPORTANT,1
q_9_bio_ch2_021,1,2.4 History of Classification,Understand,Which term or option matches this textbook description: the scientist who proposed the three-domain classification system?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: وہ سائنس دان جس نے تین ڈومین درجہ بندی کا نظام تجویز کیا,Carl Woese / کارل ووز,Monera / مونیرا,Protista / پروٹسٹا,Ernst Haeckel / ارنسٹ ہیکل,A | Carl Woese / کارل ووز,Medium,1,PRO,1
q_9_bio_ch2_022,1,2.4 History of Classification,Understand,Identify the correct answer for the following description: the kingdom that contained all prokaryotes in the five-kingdom system.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: پانچ مملکتی نظام میں تمام پروکاریوٹس پر مشتمل مملکت,Protista / پروٹسٹا,Monera / مونیرا,Robert Whittaker / رابرٹ وٹیکر,Aristotle / ارسطو,B | Monera / مونیرا,Medium,1,PRO,1
q_9_bio_ch2_023,1,2.4 History of Classification,Understand,The textbook description “the third kingdom added for Euglena-like organisms in the three-kingdom system” refers to which option?,کتابی وضاحت ”تین مملکتی نظام میں Euglena جیسے جانداروں کے لیے شامل کی گئی تیسری مملکت“ کس جواب کی طرف اشارہ کرتی ہے؟,Robert Whittaker / رابرٹ وٹیکر,Carolus Linnaeus / کیرولس لینیئس,Protista / پروٹسٹا,Aristotle / ارسطو,C | Protista / پروٹسٹا,Medium,1,ULTRA,1
q_9_bio_ch2_024,1,2.4 History of Classification,Understand,Which option is correctly identified by this description: the group whose heterotrophic nature created a problem when it was placed in Plantae?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: وہ گروہ جس کی غیر خودغذائی فطرت نے اسے Plantae میں رکھنے پر مسئلہ پیدا کیا,Ernst Haeckel / ارنسٹ ہیکل,Carolus Linnaeus / کیرولس لینیئس,Aristotle / ارسطو,Fungi / فنجائی,D | Fungi / فنجائی,Medium,1,ULTRA,1
TOPIC_SEP,1,2.5 Domains of Living Organisms,Topic,,,,,,,,,,,1
q_9_bio_ch2_025,1,2.5 Domains of Living Organisms,Understand,"Which term or option matches this textbook description: the domain containing ancient prokaryotes such as methanogens, halophiles, and thermophiles?",درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: قدیم پروکاریوٹس جیسے methanogens، halophiles اور thermophiles پر مشتمل ڈومین,Archaea / آرکیا,Protista / پروٹسٹا,Eubacteria / یوبیکٹیریا,Fungi / فنجائی,A | Archaea / آرکیا,Medium,1,ULTRA,1
q_9_bio_ch2_026,1,2.5 Domains of Living Organisms,Understand,Identify the correct answer for the following description: the domain containing typical prokaryotic bacteria.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: عام پروکاریوٹک بیکٹیریا پر مشتمل ڈومین,Eukarya / یوکاریا,Bacteria / بیکٹیریا,Presence of a true nucleus / حقیقی مرکزے کی موجودگی,Archaea / آرکیا,B | Bacteria / بیکٹیریا,Medium,1,ELITE,1
q_9_bio_ch2_027,1,2.5 Domains of Living Organisms,Understand,The textbook description “the domain containing organisms with true nuclei and membrane-bound organelles” refers to which option?,کتابی وضاحت ”حقیقی مرکزے اور جھلی دار عضیات رکھنے والے جانداروں کا ڈومین“ کس جواب کی طرف اشارہ کرتی ہے؟,Archaebacteria / آرکی بیکٹیریا,Protista / پروٹسٹا,Eukarya / یوکاریا,Eubacteria / یوبیکٹیریا,C | Eukarya / یوکاریا,Medium,1,ELITE,1
q_9_bio_ch2_028,1,2.5 Domains of Living Organisms,Understand,Which option is correctly identified by this description: the kingdom of methane-producing archaea?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: میتھین پیدا کرنے والے آرکیا کی مملکت,Eukarya / یوکاریا,Protista / پروٹسٹا,Plantae / نباتات,Archaebacteria / آرکی بیکٹیریا,D | Archaebacteria / آرکی بیکٹیریا,Medium,1,ELITE,1
q_9_bio_ch2_029,1,2.5 Domains of Living Organisms,Understand,Which term or option matches this textbook description: the kingdom that includes common bacteria such as Escherichia coli?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: وہ مملکت جس میں Escherichia coli جیسے عام بیکٹیریا شامل ہیں,Eubacteria / یوبیکٹیریا,Eukarya / یوکاریا,Archaea / آرکیا,Bacteria / بیکٹیریا,A | Eubacteria / یوبیکٹیریا,Medium,1,IMPORTANT,1
TOPIC_SEP,1,2.6 Classification of Domain Eukarya,Topic,,,,,,,,,,,1
q_9_bio_ch2_030,1,2.6 Classification of Domain Eukarya,Understand,Identify the correct answer for the following description: the kingdom of mostly unicellular or colonial eukaryotes.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: زیادہ تر یک خلوی یا نوآبادیاتی یوکاریوٹس کی مملکت,Eubacteria / یوبیکٹیریا,Protista / پروٹسٹا,Archaebacteria / آرکی بیکٹیریا,Animalia / حیوانات,B | Protista / پروٹسٹا,Medium,1,IMPORTANT,1
q_9_bio_ch2_031,1,2.6 Classification of Domain Eukarya,Apply,The textbook description “the kingdom of heterotrophs with chitin-containing cell walls” refers to which option?,کتابی وضاحت ”غیر خودغذائی جانداروں کی مملکت جن کی خلوی دیوار میں chitin ہوتا ہے“ کس جواب کی طرف اشارہ کرتی ہے؟,Eukarya / یوکاریا,Bacteria / بیکٹیریا,Fungi / فنجائی,Animalia / حیوانات,C | Fungi / فنجائی,Medium,1,PRO,1
q_9_bio_ch2_032,1,2.6 Classification of Domain Eukarya,Apply,Which option is correctly identified by this description: the kingdom of multicellular photosynthetic organisms with cellulose cell walls?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: کثیر خلوی ضیائی تالیفی جانداروں کی مملکت جن کی خلوی دیوار cellulose کی ہوتی ہے,Fungi / فنجائی,Animalia / حیوانات,Bacteria / بیکٹیریا,Plantae / نباتات,D | Plantae / نباتات,Medium,1,PRO,1
q_9_bio_ch2_033,1,2.6 Classification of Domain Eukarya,Apply,Which term or option matches this textbook description: the kingdom of multicellular heterotrophs that lack cell walls?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: کثیر خلوی غیر خودغذائی جانداروں کی مملکت جن میں خلوی دیوار نہیں ہوتی,Animalia / حیوانات,Presence of a true nucleus / حقیقی مرکزے کی موجودگی,Archaea / آرکیا,Bacteria / بیکٹیریا,A | Animalia / حیوانات,Hard,1,ULTRA,1
q_9_bio_ch2_034,1,2.6 Classification of Domain Eukarya,Apply,Identify the correct answer for the following description: the key feature that distinguishes eukaryotic cells from prokaryotic cells.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: وہ بنیادی خصوصیت جو یوکاریوٹک خلیات کو پروکاریوٹک خلیات سے ممتاز کرتی ہے,Plantae / نباتات,Presence of a true nucleus / حقیقی مرکزے کی موجودگی,Bacteria / بیکٹیریا,Eubacteria / یوبیکٹیریا,B | Presence of a true nucleus / حقیقی مرکزے کی موجودگی,Hard,1,ULTRA,1
TOPIC_SEP,1,2.7 Status of Virus in Classification,Topic,,,,,,,,,,,1
q_9_bio_ch2_035,1,2.7 Status of Virus in Classification,Apply,The textbook description “the reason viruses are not placed in the three domains of life” refers to which option?,کتابی وضاحت ”وائرس کو زندگی کے تین ڈومینز میں شامل نہ کرنے کی بنیادی وجہ“ کس جواب کی طرف اشارہ کرتی ہے؟,Acellular / غیر خلوی,It begins with a lowercase letter / یہ چھوٹے حرف سے شروع ہوتا ہے,They lack cellular structure and organelles / ان میں خلوی ساخت اور عضیات نہیں ہوتے,A living host cell / زندہ میزبان خلیہ,C | They lack cellular structure and organelles / ان میں خلوی ساخت اور عضیات نہیں ہوتے,Hard,1,ULTRA,1
q_9_bio_ch2_036,1,2.7 Status of Virus in Classification,Analyze,Which option is correctly identified by this description: the term for biological entities that are not made of cells?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: ان حیاتیاتی اکائیوں کے لیے اصطلاح جو خلیات سے نہیں بنی ہوتیں,Genus and species / جنس اور نوع,It begins with a capital letter / یہ بڑے حرف سے شروع ہوتا ہے,A living host cell / زندہ میزبان خلیہ,Acellular / غیر خلوی,D | Acellular / غیر خلوی,Hard,1,ELITE,1
q_9_bio_ch2_037,1,2.7 Status of Virus in Classification,Analyze,Which term or option matches this textbook description: the condition required for a virus to reproduce?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: وائرس کی افزائش کے لیے ضروری حالت,A living host cell / زندہ میزبان خلیہ,It begins with a lowercase letter / یہ چھوٹے حرف سے شروع ہوتا ہے,Acellular / غیر خلوی,It begins with a capital letter / یہ بڑے حرف سے شروع ہوتا ہے,A | A living host cell / زندہ میزبان خلیہ,Hard,1,ELITE,1
TOPIC_SEP,1,2.8 Binomial Nomenclature,Topic,,,,,,,,,,,1
q_9_bio_ch2_038,1,2.8 Binomial Nomenclature,Analyze,Identify the correct answer for the following description: the two taxonomic names used in binomial nomenclature.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: دو لفظی نام گذاری میں استعمال ہونے والے دو درجہ بندی نام,It begins with a capital letter / یہ بڑے حرف سے شروع ہوتا ہے,Genus and species / جنس اور نوع,A living host cell / زندہ میزبان خلیہ,They lack cellular structure and organelles / ان میں خلوی ساخت اور عضیات نہیں ہوتے,B | Genus and species / جنس اور نوع,Hard,1,ELITE,1
q_9_bio_ch2_039,1,2.8 Binomial Nomenclature,Analyze,The textbook description “the capitalization rule for the genus name” refers to which option?,کتابی وضاحت ”genus کے نام کے لیے بڑے حرف کا اصول“ کس جواب کی طرف اشارہ کرتی ہے؟,It begins with a lowercase letter / یہ چھوٹے حرف سے شروع ہوتا ہے,A living host cell / زندہ میزبان خلیہ,It begins with a capital letter / یہ بڑے حرف سے شروع ہوتا ہے,They lack cellular structure and organelles / ان میں خلوی ساخت اور عضیات نہیں ہوتے,C | It begins with a capital letter / یہ بڑے حرف سے شروع ہوتا ہے,Hard,1,IMPORTANT,1
q_9_bio_ch2_040,1,2.8 Binomial Nomenclature,Analyze,Which option is correctly identified by this description: the capitalization rule for the species name?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: species کے نام کے لیے حرف کا اصول,It begins with a capital letter / یہ بڑے حرف سے شروع ہوتا ہے,They lack cellular structure and organelles / ان میں خلوی ساخت اور عضیات نہیں ہوتے,A living host cell / زندہ میزبان خلیہ,It begins with a lowercase letter / یہ چھوٹے حرف سے شروع ہوتا ہے,D | It begins with a lowercase letter / یہ چھوٹے حرف سے شروع ہوتا ہے,Hard,1,IMPORTANT,1
