question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_bio_ch3_sq_020,1,3.2 Structure of Cell,definition_function,Define Centriole and explain why it is associated with the cylindrical structure in animal cells that helps organize spindle fibres during cell division.,سینٹریول کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: حیوانی خلیات میں بیلن نما ساخت جو تقسیم کے دوران spindle fibres منظم کرتی ہے,Medium,2,IMPORTANT,1
TOPIC_SEP,1,3.3 Structural Advantages of Plant and Animal Cells,topic_separator,,,,,,1
q_9_bio_ch3_sq_021,1,3.3 Structural Advantages of Plant and Animal Cells,definition_function,"Define Cellulose, hemicellulose, and pectin and explain why it is associated with the main material of the primary plant cell wall.",سیلولوز، ہیمی سیلولوز اور پیکٹن کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: نباتاتی خلیے کی primary wall کا بنیادی مادّہ,Medium,2,PRO,1
q_9_bio_ch3_sq_022,1,3.3 Structural Advantages of Plant and Animal Cells,definition_function,Define Lignin and explain why it is associated with the material that strengthens the secondary wall of many plant cells.,لگنن کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: وہ مادّہ جو بہت سے نباتاتی خلیات کی secondary wall کو مضبوط بناتا ہے,Medium,2,PRO,1
q_9_bio_ch3_sq_023,1,3.3 Structural Advantages of Plant and Animal Cells,definition_function,Define A lipid bilayer with embedded proteins and explain why it is associated with the basic structural arrangement of the cell membrane.,پروٹین والی دوہری lipid تہہ کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: خلوی جھلی کی بنیادی ساختی ترتیب,Medium,2,ULTRA,1
q_9_bio_ch3_sq_024,1,3.3 Structural Advantages of Plant and Animal Cells,definition_function,Define Chitin and explain why it is associated with the main structural material of a fungal cell wall.,کائٹن کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: فنجائی کی خلوی دیوار کا بنیادی ساختی مادّہ,Medium,2,ULTRA,1
q_9_bio_ch3_sq_025,1,3.3 Structural Advantages of Plant and Animal Cells,definition_function,Define Peptidoglycan and explain why it is associated with the main structural material of a bacterial cell wall.,پیپٹائڈوگلیکن کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: بیکٹیریا کی خلوی دیوار کا بنیادی ساختی مادّہ,Medium,2,ULTRA,1
q_9_bio_ch3_sq_026,1,3.3 Structural Advantages of Plant and Animal Cells,features_characteristics,Name the components involved in the chemical components of ribosomes and state one relevant feature.,درج ذیل کے اجزا نامزد کریں اور ایک متعلقہ خصوصیت بیان کریں: رائبوسومز کے کیمیائی اجزا,Medium,2,ELITE,1
q_9_bio_ch3_sq_027,1,3.3 Structural Advantages of Plant and Animal Cells,features_characteristics,Name the components involved in the principal chemical components of chromosomes and state one relevant feature.,درج ذیل کے اجزا نامزد کریں اور ایک متعلقہ خصوصیت بیان کریں: کروموسومز کے بنیادی کیمیائی اجزا,Medium,2,ELITE,1
q_9_bio_ch3_sq_028,1,3.3 Structural Advantages of Plant and Animal Cells,definition_function,Define Mitochondria and explain why it is associated with the organelles that possess their own DNA and ribosomes.,مائٹوکانڈریا کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: وہ عضیات جن کے اپنے DNA اور رائبوسومز ہوتے ہیں,Medium,2,ELITE,1
TOPIC_SEP,1,3.4 Cell Specialization,topic_separator,,,,,,1
q_9_bio_ch3_sq_029,1,3.4 Cell Specialization,definition_function,Define Mesophyll cells and explain why it is associated with the leaf cells specialized for photosynthesis.,میسوفل خلیات کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: پتے کے وہ خلیات جو photosynthesis کے لیے مخصوص ہیں,Medium,2,IMPORTANT,1
q_9_bio_ch3_sq_030,1,3.4 Cell Specialization,definition_function,Define Epidermal cells and explain why it is associated with the outer protective cells that cover plant surfaces.,ایپی ڈرمل خلیات کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: پودوں کی سطح کو ڈھانپنے والے بیرونی حفاظتی خلیات,Medium,2,IMPORTANT,1
q_9_bio_ch3_sq_031,1,3.4 Cell Specialization,definition_function,Define Neurons and explain why it is associated with the cells specialized to transmit nerve impulses.,نیورونز کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: وہ خلیات جو عصبی تحریک منتقل کرنے کے لیے مخصوص ہیں,Medium,2,PRO,1
q_9_bio_ch3_sq_032,1,3.4 Cell Specialization,definition_function,"Define Skeletal muscle cells and explain why it is associated with long, striated, voluntary muscle cells attached to bones.",اسکیلیٹل عضلاتی خلیات کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: ہڈیوں سے جڑے لمبے، دھاری دار اور ارادی عضلاتی خلیات,Medium,2,PRO,1
q_9_bio_ch3_sq_033,1,3.4 Cell Specialization,definition_function,"Define Cardiac muscle cells and explain why it is associated with branched, striated, involuntary muscle cells found in the heart wall.",قلبی عضلاتی خلیات کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: دل کی دیوار میں پائے جانے والے شاخ دار، دھاری دار اور غیر ارادی عضلاتی خلیات,Hard,2,ULTRA,1
q_9_bio_ch3_sq_034,1,3.4 Cell Specialization,definition_function,"Define Smooth muscle cells and explain why it is associated with spindle-shaped, non-striated, involuntary muscle cells in internal organs.",ہموار عضلاتی خلیات کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: اندرونی اعضا میں پائے جانے والے تکلے نما، غیر دھاری دار اور غیر ارادی عضلاتی خلیات,Hard,2,ULTRA,1
q_9_bio_ch3_sq_035,1,3.4 Cell Specialization,definition_function,Define Red blood cells and explain why it is associated with biconcave cells filled with haemoglobin for oxygen transport.,سرخ خون کے خلیات کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: دونوں طرف مقعر haemoglobin سے بھرے خلیات جو oxygen منتقل کرتے ہیں,Hard,2,ULTRA,1
q_9_bio_ch3_sq_036,1,3.4 Cell Specialization,definition_function,"Define Hepatocytes and explain why it is associated with liver cells specialized for storage, detoxification, and many metabolic functions.",ہیپاٹوسائٹس کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: جگر کے خلیات جو ذخیرہ، detoxification اور متعدد metabolic افعال کے لیے مخصوص ہیں,Hard,2,ELITE,1
TOPIC_SEP,1,3.5 Stem Cells,topic_separator,,,,,,1
q_9_bio_ch3_sq_037,1,3.5 Stem Cells,definition_function,Define Stem cells and explain why it is associated with unspecialized cells capable of repeated division and differentiation.,بنیادی خلیات کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: غیر تخصص یافتہ خلیات جو بار بار تقسیم اور differentiation کر سکتے ہیں,Hard,2,ELITE,1
q_9_bio_ch3_sq_038,1,3.5 Stem Cells,concept_explanation,Identify the adult stem-cell source that forms different types of blood and immune cells and briefly explain its importance.,درج ذیل کی شناخت کریں اور مختصر اہمیت بیان کریں: بالغ stem cells کا وہ ذریعہ جو مختلف خون اور مدافعتی خلیات بناتا ہے,Hard,2,ELITE,1
q_9_bio_ch3_sq_039,1,3.5 Stem Cells,function_purpose,State the role of skin stem cells and explain its importance.,درج ذیل کردار یا فعل بیان کریں اور اس کی اہمیت واضح کریں: کتاب میں بیان کردہ skin stem cells کا کردار,Hard,2,IMPORTANT,1
q_9_bio_ch3_sq_040,1,3.5 Stem Cells,definition_function,Define Division of labour and explain why it is associated with the organization in which organelles and specialized cells perform different tasks for the whole organism.,تقسیمِ کار کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: وہ تنظیم جس میں عضیات اور مخصوص خلیات پورے جاندار کے لیے مختلف کام انجام دیتے ہیں,Hard,2,IMPORTANT,1
