question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_9_bio_ch10_010,1,10.1 Types of Asexual Reproduction,Remember,Identify the correct answer for the following description: a solid swollen underground stem used for food storage and propagation.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: solid پھولی ہوئی underground stem جو food storage اور propagation کے لیے ہوتی ہے,Spores / تخمک,Corm / کارم,Sporangium / اسپورینجیم,Bryophyllum / برائیوفائلم,B | Corm / کارم,Easy,1,IMPORTANT,1
q_9_bio_ch10_011,1,10.1 Types of Asexual Reproduction,Remember,The textbook description “a lateral shoot arising from an underground part of a plant” refers to which option?,کتابی وضاحت ”plant کے underground part سے نکلنے والی lateral shoot“ کس جواب کی طرف اشارہ کرتی ہے؟,Tuber / ٹیوبر,Spores / تخمک,Sucker / سکر,Genetically identical offspring / جینیاتی طور پر یکساں اولاد,C | Sucker / سکر,Easy,1,PRO,1
q_9_bio_ch10_012,1,10.1 Types of Asexual Reproduction,Remember,Which option is correctly identified by this description: a plant whose leaf margins bear buds that grow into new plants?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: plant جس کے leaf margins پر buds نئے plants بناتے ہیں,Rhizome / رائزوم,Binary fission / دو حصوں میں تقسیم,It produces a new generation quickly / یہ نئی نسل جلد بناتی ہے,Bryophyllum / برائیوفائلم,D | Bryophyllum / برائیوفائلم,Easy,1,PRO,1
q_9_bio_ch10_013,1,10.1 Types of Asexual Reproduction,Remember,Which term or option matches this textbook description: the main genetic result of vegetative propagation?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: vegetative propagation کا بنیادی genetic نتیجہ,Genetically identical offspring / جینیاتی طور پر یکساں اولاد,Tuber / ٹیوبر,Runner or stolon / رنر یا اسٹولون,Spores / تخمک,A | Genetically identical offspring / جینیاتی طور پر یکساں اولاد,Easy,1,ULTRA,1
q_9_bio_ch10_014,1,10.1 Types of Asexual Reproduction,Remember,Identify the correct answer for the following description: a major advantage of vegetative propagation compared with sexual reproduction.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: sexual reproduction کے مقابل vegetative propagation کا بڑا فائدہ,Genetically identical offspring / جینیاتی طور پر یکساں اولاد,It produces a new generation quickly / یہ نئی نسل جلد بناتی ہے,Rhizome / رائزوم,Budding / شگوفہ زنی,B | It produces a new generation quickly / یہ نئی نسل جلد بناتی ہے,Easy,1,ULTRA,1
q_9_bio_ch10_015,1,10.1 Types of Asexual Reproduction,Remember,The textbook description “a major disadvantage of genetically identical vegetative offspring” refers to which option?,کتابی وضاحت ”genetically identical vegetative offspring کا بڑا نقصان“ کس جواب کی طرف اشارہ کرتی ہے؟,Asexual reproduction / غیر جنسی تولید,Rhizome / رائزوم,Equal susceptibility to the same diseases and pests / ایک ہی بیماریوں اور pests کے لیے یکساں حساسیت,Bulb / بلب,C | Equal susceptibility to the same diseases and pests / ایک ہی بیماریوں اور pests کے لیے یکساں حساسیت,Easy,1,ULTRA,1
q_9_bio_ch10_016,1,10.1 Types of Asexual Reproduction,Remember,Which option is correctly identified by this description: reproduction that involves one parent and no fusion of gametes?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: reproduction جس میں ایک parent ہو اور gametes کا fusion نہ ہو,Binary fission / دو حصوں میں تقسیم,Sporangium / اسپورینجیم,Corm / کارم,Asexual reproduction / غیر جنسی تولید,D | Asexual reproduction / غیر جنسی تولید,Easy,1,ELITE,1
TOPIC_SEP,1,10.2 Artificial Propagation,Topic,,,,,,,,,,,1
q_9_bio_ch10_017,1,10.2 Artificial Propagation,Remember,Which term or option matches this textbook description: an artificial method in which a detached stem piece develops roots and shoots?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: artificial method جس میں الگ stem piece roots اور shoots بناتا ہے,Cutting / قلم,Stock / اسٹاک,Artificial vegetative propagation / مصنوعی نباتی افزائش,Tissue culture / بافتی افزائش,A | Cutting / قلم,Easy,1,ELITE,1
q_9_bio_ch10_018,1,10.2 Artificial Propagation,Remember,Identify the correct answer for the following description: an artificial method in which a branch is induced to form roots while still attached to the parent.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: artificial method جس میں branch parent سے جڑی رہتے ہوئے roots بناتی ہے,Stock / اسٹاک,Layering / داب لگانا,Tissue culture / بافتی افزائش,Grafting / پیوند کاری,B | Layering / داب لگانا,Easy,1,ELITE,1
q_9_bio_ch10_019,1,10.2 Artificial Propagation,Understand,The textbook description “an artificial method that joins a shoot piece of one plant to the rooted part of another” refers to which option?,کتابی وضاحت ”artificial method جو ایک plant کی shoot piece کو دوسرے کے rooted part سے جوڑتا ہے“ کس جواب کی طرف اشارہ کرتی ہے؟,Artificial vegetative propagation / مصنوعی نباتی افزائش,Cloning / کلوننگ,Grafting / پیوند کاری,Stock / اسٹاک,C | Grafting / پیوند کاری,Easy,1,IMPORTANT,1
q_9_bio_ch10_020,1,10.2 Artificial Propagation,Understand,Which option is correctly identified by this description: the upper shoot piece used in grafting?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: grafting میں استعمال ہونے والی اوپری shoot piece,Stock / اسٹاک,Grafting / پیوند کاری,Tissue culture / بافتی افزائش,Scion / سائین,D | Scion / سائین,Medium,1,IMPORTANT,1
q_9_bio_ch10_021,1,10.2 Artificial Propagation,Understand,Which term or option matches this textbook description: the rooted lower plant used in grafting?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: grafting میں استعمال ہونے والا rooted lower plant,Stock / اسٹاک,Cloning / کلوننگ,Tissue culture / بافتی افزائش,Layering / داب لگانا,A | Stock / اسٹاک,Medium,1,PRO,1
q_9_bio_ch10_022,1,10.2 Artificial Propagation,Understand,Identify the correct answer for the following description: the production of many identical plants from small pieces of tissue under sterile conditions.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: sterile conditions میں tissue کے چھوٹے pieces سے بہت سے identical plants بنانا,Cloning / کلوننگ,Tissue culture / بافتی افزائش,Cutting / قلم,Grafting / پیوند کاری,B | Tissue culture / بافتی افزائش,Medium,1,PRO,1
q_9_bio_ch10_023,1,10.2 Artificial Propagation,Understand,The textbook description “the technique of producing genetically identical offspring from plant tissue” refers to which option?,کتابی وضاحت ”plant tissue سے genetically identical offspring بنانے کی technique“ کس جواب کی طرف اشارہ کرتی ہے؟,Grafting / پیوند کاری,Layering / داب لگانا,Cloning / کلوننگ,Tissue culture / بافتی افزائش,C | Cloning / کلوننگ,Medium,1,ULTRA,1
q_9_bio_ch10_024,1,10.2 Artificial Propagation,Understand,Which option is correctly identified by this description: vegetative propagation carried out deliberately by humans?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: vegetative propagation جو انسان جان بوجھ کر کرتے ہیں,Cutting / قلم,Layering / داب لگانا,Cloning / کلوننگ,Artificial vegetative propagation / مصنوعی نباتی افزائش,D | Artificial vegetative propagation / مصنوعی نباتی افزائش,Medium,1,ULTRA,1
TOPIC_SEP,1,10.3 Sexual Reproduction in Plants,Topic,,,,,,,,,,,1
q_9_bio_ch10_025,1,10.3 Sexual Reproduction in Plants,Understand,Which term or option matches this textbook description: the swollen tip of the flower stalk where floral parts attach?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: flower stalk کی پھولی ہوئی tip جہاں floral parts جڑتے ہیں,Receptacle / استقبالیہ,Androecium / اینڈروشیئم,Stamen / اسٹیمن,Anther / اینتر,A | Receptacle / استقبالیہ,Medium,1,ULTRA,1
q_9_bio_ch10_026,1,10.3 Sexual Reproduction in Plants,Understand,Identify the correct answer for the following description: the outermost floral whorl made of sepals.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: سب سے بیرونی floral whorl جو sepals سے بنا ہے,Androecium / اینڈروشیئم,Calyx / کلیکس,Ovary / اووری,Sepals / سیپلز,B | Calyx / کلیکس,Medium,1,ELITE,1
q_9_bio_ch10_027,1,10.3 Sexual Reproduction in Plants,Understand,The textbook description “the leaf-like structures that protect a developing flower” refers to which option?,کتابی وضاحت ”leaf-like structures جو developing flower کی حفاظت کرتی ہیں“ کس جواب کی طرف اشارہ کرتی ہے؟,Ovary / اووری,Anther / اینتر,Sepals / سیپلز,Calyx / کلیکس,C | Sepals / سیپلز,Medium,1,ELITE,1
q_9_bio_ch10_028,1,10.3 Sexual Reproduction in Plants,Understand,Which option is correctly identified by this description: the second floral whorl made of petals?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: دوسرا floral whorl جو petals سے بنا ہے,Anther / اینتر,Stamen / اسٹیمن,Gynoecium / گائنو شیئم,Corolla / کرولا,D | Corolla / کرولا,Medium,1,ELITE,1
q_9_bio_ch10_029,1,10.3 Sexual Reproduction in Plants,Understand,Which term or option matches this textbook description: the floral whorl made of stamens?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: floral whorl جو stamens سے بنا ہے,Androecium / اینڈروشیئم,Gynoecium / گائنو شیئم,Calyx / کلیکس,Receptacle / استقبالیہ,A | Androecium / اینڈروشیئم,Medium,1,IMPORTANT,1
q_9_bio_ch10_030,1,10.3 Sexual Reproduction in Plants,Understand,Identify the correct answer for the following description: the male reproductive structure consisting of anther and filament.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: male reproductive structure جو anther اور filament پر مشتمل ہے,Gynoecium / گائنو شیئم,Stamen / اسٹیمن,Anther / اینتر,Sepals / سیپلز,B | Stamen / اسٹیمن,Medium,1,IMPORTANT,1
q_9_bio_ch10_031,1,10.3 Sexual Reproduction in Plants,Understand,The textbook description “the part of a stamen containing pollen sacs” refers to which option?,کتابی وضاحت ”stamen کا حصہ جس میں pollen sacs ہوتے ہیں“ کس جواب کی طرف اشارہ کرتی ہے؟,Ovary / اووری,Corolla / کرولا,Anther / اینتر,Sepals / سیپلز,C | Anther / اینتر,Medium,1,PRO,1
q_9_bio_ch10_032,1,10.3 Sexual Reproduction in Plants,Understand,Which option is correctly identified by this description: the innermost floral whorl made of carpels?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: سب سے اندرونی floral whorl جو carpels سے بنا ہے,Anther / اینتر,Sepals / سیپلز,Corolla / کرولا,Gynoecium / گائنو شیئم,D | Gynoecium / گائنو شیئم,Medium,1,PRO,1
q_9_bio_ch10_033,1,10.3 Sexual Reproduction in Plants,Understand,"Which term or option matches this textbook description: the female reproductive structure made of stigma, style, and ovary?",درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: female reproductive structure جو stigma، style اور ovary سے بنی ہے,Carpel / کارپل,Anther / اینتر,Ovary / اووری,Gynoecium / گائنو شیئم,A | Carpel / کارپل,Medium,1,ULTRA,1
q_9_bio_ch10_034,1,10.3 Sexual Reproduction in Plants,Understand,Identify the correct answer for the following description: the part of a carpel that contains ovules.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: carpel کا حصہ جس میں ovules ہوتے ہیں,Gynoecium / گائنو شیئم,Ovary / اووری,Stamen / اسٹیمن,Calyx / کلیکس,B | Ovary / اووری,Medium,1,ULTRA,1
q_9_bio_ch10_035,1,10.3 Sexual Reproduction in Plants,Understand,The textbook description “the diploid plant generation that produces haploid spores by meiosis” refers to which option?,کتابی وضاحت ”diploid plant generation جو meiosis سے haploid spores بناتی ہے“ کس جواب کی طرف اشارہ کرتی ہے؟,Gametophyte / گیمیٹوفائٹ,Embryo sac / جنینی تھیلی,Sporophyte / اسپوروفائٹ,Tube cell / tube cell,C | Sporophyte / اسپوروفائٹ,Medium,1,ULTRA,1
q_9_bio_ch10_036,1,10.3 Sexual Reproduction in Plants,Understand,Which option is correctly identified by this description: the haploid plant generation that produces gametes by mitosis?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: haploid plant generation جو mitosis سے gametes بناتی ہے,Embryo sac / جنینی تھیلی,Fruit / پھل,Endosperm / اینڈوسپرم,Gametophyte / گیمیٹوفائٹ,D | Gametophyte / گیمیٹوفائٹ,Medium,1,ELITE,1
q_9_bio_ch10_037,1,10.3 Sexual Reproduction in Plants,Apply,Which term or option matches this textbook description: the male gametophyte of a flowering plant?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: flowering plant کا male gametophyte,Pollen grain / زرِگل,Micropyle / مائیکروپائل,Endosperm / اینڈوسپرم,Tube cell / tube cell,A | Pollen grain / زرِگل,Medium,1,ELITE,1
q_9_bio_ch10_038,1,10.3 Sexual Reproduction in Plants,Apply,Identify the correct answer for the following description: the female gametophyte formed inside an ovule.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: ovule کے اندر بننے والا female gametophyte,Micropyle / مائیکروپائل,Embryo sac / جنینی تھیلی,Pollen grain / زرِگل,Triploid (3n) / ٹرائی پلائڈ (3n),B | Embryo sac / جنینی تھیلی,Medium,1,ELITE,1
q_9_bio_ch10_039,1,10.3 Sexual Reproduction in Plants,Apply,The textbook description “the cell in the anther that undergoes meiosis to form four microspores” refers to which option?,کتابی وضاحت ”anther کا cell جو meiosis سے چار microspores بناتا ہے“ کس جواب کی طرف اشارہ کرتی ہے؟,Alternation of generations / نسلوں کا تبادلہ,Seed / بیج,Microspore mother cell / microspore mother cell,Fruit / پھل,C | Microspore mother cell / microspore mother cell,Hard,1,IMPORTANT,1
q_9_bio_ch10_040,1,10.3 Sexual Reproduction in Plants,Apply,Which option is correctly identified by this description: the pollen-grain cell that grows into a pollen tube?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: pollen grain کا cell جو pollen tube بناتا ہے,Endosperm / اینڈوسپرم,Embryo sac / جنینی تھیلی,Double fertilization / دوہری بارآوری,Tube cell / tube cell,D | Tube cell / tube cell,Hard,1,IMPORTANT,1
q_9_bio_ch10_041,1,10.3 Sexual Reproduction in Plants,Apply,Which term or option matches this textbook description: the pollen-grain cell that divides to form two sperm cells?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: pollen grain کا cell جو تقسیم ہو کر دو sperm cells بناتا ہے,Generative cell / generative cell,Double fertilization / دوہری بارآوری,Fruit / پھل,Pollen grain / زرِگل,A | Generative cell / generative cell,Hard,1,PRO,1
q_9_bio_ch10_042,1,10.3 Sexual Reproduction in Plants,Apply,Identify the correct answer for the following description: the opening through which the pollen tube enters the ovule.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: opening جس سے pollen tube ovule میں داخل ہوتی ہے,Embryo sac / جنینی تھیلی,Micropyle / مائیکروپائل,Fruit / پھل,Gametophyte / گیمیٹوفائٹ,B | Micropyle / مائیکروپائل,Hard,1,PRO,1
q_9_bio_ch10_043,1,10.3 Sexual Reproduction in Plants,Analyze,The textbook description “the fusion of one sperm with the egg and another with the fusion nucleus” refers to which option?,کتابی وضاحت ”ایک sperm کا egg اور دوسرے کا fusion nucleus سے fusion“ کس جواب کی طرف اشارہ کرتی ہے؟,Micropyle / مائیکروپائل,Gametophyte / گیمیٹوفائٹ,Double fertilization / دوہری بارآوری,Fruit / پھل,C | Double fertilization / دوہری بارآوری,Hard,1,ULTRA,1
q_9_bio_ch10_044,1,10.3 Sexual Reproduction in Plants,Analyze,Which option is correctly identified by this description: the triploid nutritive tissue formed after the second fertilization?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: دوسری fertilization کے بعد بننے والی triploid nutritive tissue,Microspore mother cell / microspore mother cell,Micropyle / مائیکروپائل,Gametophyte / گیمیٹوفائٹ,Endosperm / اینڈوسپرم,D | Endosperm / اینڈوسپرم,Hard,1,ULTRA,1
q_9_bio_ch10_045,1,10.3 Sexual Reproduction in Plants,Analyze,Which term or option matches this textbook description: the structure formed when a mature ovule develops after fertilization?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: fertilization کے بعد mature ovule سے بننے والی structure,Seed / بیج,Micropyle / مائیکروپائل,Embryo sac / جنینی تھیلی,Sporophyte / اسپوروفائٹ,A | Seed / بیج,Hard,1,ULTRA,1
q_9_bio_ch10_046,1,10.3 Sexual Reproduction in Plants,Analyze,Identify the correct answer for the following description: the structure usually formed from the ovary after fertilization.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: fertilization کے بعد عموماً ovary سے بننے والی structure,Alternation of generations / نسلوں کا تبادلہ,Fruit / پھل,Endosperm / اینڈوسپرم,Microspore mother cell / microspore mother cell,B | Fruit / پھل,Hard,1,ELITE,1
q_9_bio_ch10_047,1,10.3 Sexual Reproduction in Plants,Analyze,The textbook description “the phenomenon in which sporophyte and gametophyte generations follow one another” refers to which option?,کتابی وضاحت ”phenomenon جس میں sporophyte اور gametophyte generations باری باری آتی ہیں“ کس جواب کی طرف اشارہ کرتی ہے؟,Microspore mother cell / microspore mother cell,Endosperm / اینڈوسپرم,Alternation of generations / نسلوں کا تبادلہ,Fruit / پھل,C | Alternation of generations / نسلوں کا تبادلہ,Hard,1,ELITE,1
q_9_bio_ch10_048,1,10.3 Sexual Reproduction in Plants,Analyze,Which option is correctly identified by this description: the chromosome condition of the endosperm nucleus in flowering plants?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: flowering plants کے endosperm nucleus کی chromosome condition,Alternation of generations / نسلوں کا تبادلہ,Pollen grain / زرِگل,Microspore mother cell / microspore mother cell,Triploid (3n) / ٹرائی پلائڈ (3n),D | Triploid (3n) / ٹرائی پلائڈ (3n),Hard,1,ELITE,1
