question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_bio_ch6_sq_011,1,6.2 Carbohydrates,definition_function,Define Sucrose and explain why it is associated with the disaccharide formed from glucose and fructose.,سکروز کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: glucose اور fructose سے بننے والا disaccharide,Easy,2,PRO,1
q_9_bio_ch6_sq_012,1,6.2 Carbohydrates,definition_function,Define Maltose and explain why it is associated with the disaccharide formed from two glucose molecules.,مالٹوز کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: دو glucose molecules سے بننے والا disaccharide,Easy,2,PRO,1
q_9_bio_ch6_sq_013,1,6.2 Carbohydrates,definition_function,Define Starch and explain why it is associated with the storage polysaccharide commonly found in plants.,نشاستہ کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: پودوں میں عام ذخیرہ polysaccharide,Easy,2,ULTRA,1
q_9_bio_ch6_sq_014,1,6.2 Carbohydrates,definition_function,Define Cellulose and explain why it is associated with the structural polysaccharide that supports plant cell walls.,سیلولوز کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: نباتاتی خلوی دیوار کو سہارا دینے والا structural polysaccharide,Easy,2,ULTRA,1
TOPIC_SEP,1,6.3 Proteins,topic_separator,,,,,,1
q_9_bio_ch6_sq_015,1,6.3 Proteins,definition_function,Define Proteins and explain why it is associated with biomolecules defined as polymers of amino acids.,پروٹینز کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: وہ biomolecules جو amino acids کے polymers ہیں,Easy,2,ULTRA,1
q_9_bio_ch6_sq_016,1,6.3 Proteins,definition_function,Define Amino acids and explain why it is associated with the monomers from which proteins are built.,امینو ایسڈز کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: وہ monomers جن سے proteins بنتے ہیں,Easy,2,ELITE,1
q_9_bio_ch6_sq_017,1,6.3 Proteins,definition_function,Define R group and explain why it is associated with the amino-acid component that determines its unique properties.,R گروپ کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: amino acid کا وہ جز جو اس کی منفرد خصوصیات طے کرتا ہے,Easy,2,ELITE,1
q_9_bio_ch6_sq_018,1,6.3 Proteins,definition_function,Define Essential amino acids and explain why it is associated with amino acids that the human body cannot synthesize and must obtain from food.,ضروری امینو ایسڈز کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: وہ amino acids جو جسم نہیں بنا سکتا اور خوراک سے حاصل کرنا پڑتے ہیں,Easy,2,ELITE,1
q_9_bio_ch6_sq_019,1,6.3 Proteins,definition_function,Define Peptide bond and explain why it is associated with the bond joining amino acids in a protein chain.,پیپٹائڈ بند کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: protein chain میں amino acids کو جوڑنے والا bond,Medium,2,IMPORTANT,1
q_9_bio_ch6_sq_020,1,6.3 Proteins,definition_function,Define Keratin and explain why it is associated with the structural protein abundant in hair and nails.,کیراٹن کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: بالوں اور ناخنوں میں وافر structural protein,Medium,2,PRO,1
q_9_bio_ch6_sq_021,1,6.3 Proteins,definition_function,Define Haemoglobin and explain why it is associated with the protein responsible for oxygen transport in blood.,ہیموگلوبن کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: خون میں oxygen کی منتقلی کا ذمہ دار protein,Medium,2,PRO,1
q_9_bio_ch6_sq_022,1,6.3 Proteins,definition_function,Define Actin and myosin and explain why it is associated with the muscle proteins responsible for contraction.,ایکٹن اور مایوسن کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: عضلاتی سکڑاؤ کے ذمہ دار proteins,Medium,2,ULTRA,1
q_9_bio_ch6_sq_023,1,6.3 Proteins,definition_function,Define Fibrin and explain why it is associated with the protein involved in formation of a blood clot.,فائبرن کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: خون کا لوتھڑا بنانے میں شامل protein,Medium,2,ULTRA,1
TOPIC_SEP,1,6.4 Lipids,topic_separator,,,,,,1
q_9_bio_ch6_sq_024,1,6.4 Lipids,features_characteristics,Name the components involved in the basic components used to build common fats and oils and state one relevant feature.,درج ذیل کے اجزا نامزد کریں اور ایک متعلقہ خصوصیت بیان کریں: عام fats اور oils بنانے والے بنیادی اجزا,Medium,2,ULTRA,1
q_9_bio_ch6_sq_025,1,6.4 Lipids,definition_function,Define Saturated fatty acids and explain why it is associated with fatty acids with no carbon-carbon double bond.,سیر شدہ fatty acids کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: carbon-carbon double bond کے بغیر fatty acids,Medium,2,ELITE,1
q_9_bio_ch6_sq_026,1,6.4 Lipids,definition_function,Define Unsaturated fatty acids and explain why it is associated with fatty acids with one or more carbon-carbon double bonds.,غیر سیر شدہ fatty acids کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: ایک یا زیادہ carbon-carbon double bonds رکھنے والے fatty acids,Medium,2,ELITE,1
q_9_bio_ch6_sq_027,1,6.4 Lipids,definition_function,Define Oils and explain why it is associated with lipids that are generally liquid at room temperature.,تیل کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: وہ lipids جو عموماً room temperature پر liquid ہوتے ہیں,Medium,2,IMPORTANT,1
q_9_bio_ch6_sq_028,1,6.4 Lipids,classification,Define Phospholipids and relate it to the lipid group forming a major part of cell membranes.,فاسفولپڈز کی تعریف کریں اور اسے درج ذیل حیاتیاتی تصور سے متعلق کریں: وہ lipid گروہ جو cell membranes کا بڑا حصہ بناتا ہے,Medium,2,IMPORTANT,1
q_9_bio_ch6_sq_029,1,6.4 Lipids,definition_function,Define Lipids and explain why it is associated with the major long-term energy-storage biomolecules in adipose tissue.,لپڈز کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: adipose tissue میں طویل مدتی توانائی ذخیرہ کرنے والے biomolecules,Medium,2,PRO,1
q_9_bio_ch6_sq_030,1,6.4 Lipids,definition_function,Define Cholesterol and explain why it is associated with the lipid that serves as a precursor of steroid hormones.,کولیسٹرول کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: وہ lipid جو steroid hormones بنانے کا پیش رو ہے,Medium,2,PRO,1
TOPIC_SEP,1,6.5 Nucleic Acids,topic_separator,,,,,,1
q_9_bio_ch6_sq_031,1,6.5 Nucleic Acids,definition_function,Define Nucleotide and explain why it is associated with the monomer of nucleic acids.,نیوکلیوٹائڈ کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: nucleic acids کا monomer,Medium,2,ULTRA,1
q_9_bio_ch6_sq_032,1,6.5 Nucleic Acids,definition_function,Define Deoxyribose and explain why it is associated with the sugar found in DNA nucleotides.,ڈی آکسی رائبوز کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: DNA nucleotides میں پائی جانے والی sugar,Medium,2,ULTRA,1
q_9_bio_ch6_sq_033,1,6.5 Nucleic Acids,definition_function,Define Thymine and explain why it is associated with the nitrogenous base present in DNA but absent from RNA.,تھائمین کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: وہ nitrogenous base جو DNA میں مگر RNA میں نہیں,Medium,2,ULTRA,1
q_9_bio_ch6_sq_034,1,6.5 Nucleic Acids,definition_function,Define Thymine and explain why it is associated with the specific base pair formed by adenine in DNA.,تھائمین کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: DNA میں adenine کا مخصوص base pair,Hard,2,ELITE,1
q_9_bio_ch6_sq_035,1,6.5 Nucleic Acids,definition_function,Define Guanine and explain why it is associated with the specific base pair formed by cytosine in DNA.,گوانین کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: DNA میں cytosine کا مخصوص base pair,Hard,2,ELITE,1
q_9_bio_ch6_sq_036,1,6.5 Nucleic Acids,concept_explanation,State the number of hydrogen bonds between adenine and thymine and briefly explain the basis of your answer.,درج ذیل مقدار یا حالت بیان کریں اور اپنے جواب کی مختصر بنیاد واضح کریں: adenine اور thymine کے درمیان hydrogen bonds کی تعداد,Hard,2,IMPORTANT,1
q_9_bio_ch6_sq_037,1,6.5 Nucleic Acids,concept_explanation,State the number of hydrogen bonds between cytosine and guanine and briefly explain the basis of your answer.,درج ذیل مقدار یا حالت بیان کریں اور اپنے جواب کی مختصر بنیاد واضح کریں: cytosine اور guanine کے درمیان hydrogen bonds کی تعداد,Hard,2,IMPORTANT,1
TOPIC_SEP,1,6.6 The Working of DNA and RNA,topic_separator,,,,,,1
q_9_bio_ch6_sq_038,1,6.6 The Working of DNA and RNA,definition_function,Define Gene and explain why it is associated with a DNA segment carrying information for synthesis of a specific protein.,جین کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: DNA کا حصہ جو مخصوص protein کی synthesis کی معلومات رکھتا ہے,Hard,2,PRO,1
q_9_bio_ch6_sq_039,1,6.6 The Working of DNA and RNA,process_steps,Define Translation and outline the process it represents.,ترجمہ کی تعریف کریں اور اس عمل کے بنیادی مراحل بیان کریں۔,Hard,2,ULTRA,1
q_9_bio_ch6_sq_040,1,6.6 The Working of DNA and RNA,definition_function,Define Messenger RNA (mRNA) and explain why it is associated with the RNA molecule that carries a copied genetic message from DNA to ribosomes.,میسنجر RNA (mRNA) کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: RNA molecule جو DNA سے copied genetic message ribosomes تک لے جاتا ہے,Hard,2,ULTRA,1
