question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_9_phy_ch5_020,,5.2 Energy,Remember,The kinetic energy of a body is the energy it possesses by virtue of its:,کسی جسم کی حرکی توانائی وہ توانائی ہے جو اسے کس وجہ سے حاصل ہوتی ہے؟,Temperature only / صرف درجہ حرارت,Position / مقام,Deformation / بگاڑ,Motion / حرکت,D | Motion / حرکت,Easy,1,high,
q_9_phy_ch5_021,,5.2 Energy,Apply,The expression for kinetic energy of a moving body is:,حرکت کرتے ہوئے جسم کی حرکی توانائی کا فارمولا کیا ہے؟,½mv² / ½mv²,mgh / mgh,FS cos θ / FS cos θ,W/t / W/t,A | ½mv² / ½mv²,Medium,1,high,
q_9_phy_ch5_022,,5.2 Energy,Analyze,"If the speed of a car is doubled while its mass remains the same, its kinetic energy becomes:",اگر گاڑی کی رفتار دوگنی ہو جائے اور کمیت وہی رہے تو اس کی حرکی توانائی کتنی ہو جائے گی؟,Two times / دو گنا,Four times / چار گنا,The same / وہی,Half / نصف,B | Four times / چار گنا,Hard,1,high,
q_9_phy_ch5_023,,5.2 Energy,Apply,A bullet of mass 0.05 kg has a speed of 300 m s⁻¹. Its kinetic energy is:,"درج ذیل گولی کی حرکی توانائی معلوم کریں: m = 0.05 kg, v = 300 m s⁻¹",1500 J / 1500 J,4500 J / 4500 J,2250 J / 2250 J,1125 J / 1125 J,C | 2250 J / 2250 J,Medium,1,high,
q_9_phy_ch5_024,,5.2 Energy,Analyze,A truck of mass 3000 kg moves with uniform velocity 54 km h⁻¹. The kinetic energy shown in Example 5.3 is:,"درج ذیل ٹرک کی مثال 5.3 میں حرکی توانائی کتنی ہے: m = 3000 kg, v = 54 km h⁻¹",81000 J / 81000 J,337.5 J / 337.5 J,162000 J / 162000 J,337500 J / 337500 J,D | 337500 J / 337500 J,Hard,1,high,
q_9_phy_ch5_025,,5.2 Energy,Remember,Potential energy is the energy a body possesses by virtue of its:,مخفی توانائی وہ توانائی ہے جو جسم کو کس وجہ سے حاصل ہوتی ہے؟,Position or deformation / مقام یا بگاڑ,Uniform speed only / صرف یکساں رفتار,Time only / صرف وقت,Power output only / صرف طاقت کی پیداوار,A | Position or deformation / مقام یا بگاڑ,Easy,1,high,
q_9_phy_ch5_026,,5.2 Energy,Understand,The energy stored in a compressed or stretched spring is called:,دبی ہوئی یا کھنچی ہوئی سپرنگ میں ذخیرہ توانائی کو کیا کہتے ہیں؟,Kinetic energy / حرکی توانائی,Elastic potential energy / لچکیلی مخفی توانائی,Biofuel energy / حیاتی ایندھن توانائی,Wind energy / ہوائی توانائی,B | Elastic potential energy / لچکیلی مخفی توانائی,Medium,1,high,
q_9_phy_ch5_027,,5.2 Energy,Remember,The potential energy in the chemicals of a battery is called:,بیٹری کے کیمیکلز میں موجود مخفی توانائی کو کیا کہتے ہیں؟,Wave energy / موجی توانائی,Gravitational potential energy / ثقلی مخفی توانائی,Chemical potential energy / کیمیائی مخفی توانائی,Power / طاقت,C | Chemical potential energy / کیمیائی مخفی توانائی,Easy,1,high,
q_9_phy_ch5_028,,5.2 Energy,Apply,The formula for gravitational potential energy of a body at height h is:,بلندی h پر جسم کی ثقلی مخفی توانائی کا فارمولا کیا ہے؟,W = FS cos θ / W = FS cos θ,Ek = ½mv² / Ek = ½mv²,P = W/t / P = W/t,Ep = mgh / Ep = mgh,D | Ep = mgh / Ep = mgh,Medium,1,high,
q_9_phy_ch5_029,,5.2 Energy,Analyze,"A 0.18 kg ball is thrown vertically upward to a height of 12 m. Taking g = 10 m s⁻², its potential energy gained is:","درج ذیل گیند کی حاصل شدہ مخفی توانائی معلوم کریں: m = 0.18 kg, h = 12 m, g = 10 m s⁻²",21.6 J / 21.6 J,216 J / 216 J,1.5 J / 1.5 J,120 J / 120 J,A | 21.6 J / 21.6 J,Hard,1,high,
,1,5.3 Conservation of Energy,,,,,,,,,,,,1
q_9_phy_ch5_030,,5.3 Conservation of Energy,Remember,The principle of conservation of energy states that energy cannot be:,توانائی کے بقائے توانائی کے اصول کے مطابق توانائی کو کیا نہیں کیا جا سکتا؟,Transferred / منتقل,Created or destroyed / پیدا یا ختم,Changed in form / شکل تبدیل,Stored / ذخیرہ,B | Created or destroyed / پیدا یا ختم,Easy,1,high,
q_9_phy_ch5_031,,5.3 Conservation of Energy,Understand,"During an energy transfer process, the energy that seems lost usually appears as:",توانائی کی منتقلی کے عمل میں جو توانائی ضائع محسوس ہوتی ہے وہ عموماً کس صورت میں ظاہر ہوتی ہے؟,Zero energy / صفر توانائی,New mass only / صرف نئی کمیت,Heat due to friction / رگڑ کی وجہ سے حرارت,Magnetic poles / مقناطیسی قطبین,C | Heat due to friction / رگڑ کی وجہ سے حرارت,Medium,1,high,
q_9_phy_ch5_032,,5.3 Conservation of Energy,Understand,"For a body at rest at point A at height h, its total energy is represented as:",بلندی h پر نقطہ A پر ساکن جسم کی کل توانائی کو کیسے ظاہر کیا جاتا ہے؟,F/t / F/t,mgx / mgx,0 / 0,mgh / mgh,D | mgh / mgh,Medium,1,high,
q_9_phy_ch5_033,,5.3 Conservation of Energy,Understand,"For a falling body at point B, the chapter states that total energy remains:",گرتے ہوئے جسم کے نقطہ B پر باب کے مطابق کل توانائی کیا رہتی ہے؟,mgh / mgh,mgx only / صرف mgx,zero / صفر,mgh + FS / mgh + FS,A | mgh / mgh,Medium,1,high,
q_9_phy_ch5_034,,5.3 Conservation of Energy,Analyze,"Just before a falling body hits the ground at point C, which energy conversion is described?",زمین سے ٹکرانے سے عین پہلے نقطہ C پر کون سی توانائی کی تبدیلی بیان کی گئی ہے؟,Whole kinetic energy changes into potential energy / ساری حرکی توانائی مخفی توانائی میں بدل جاتی ہے,Whole potential energy changes into kinetic energy / ساری مخفی توانائی حرکی توانائی میں بدل جاتی ہے,Energy is created from nothing / توانائی عدم سے پیدا ہوتی ہے,Energy becomes only chemical potential energy / توانائی صرف کیمیائی مخفی توانائی بن جاتی ہے,B | Whole potential energy changes into kinetic energy / ساری مخفی توانائی حرکی توانائی میں بدل جاتی ہے,Hard,1,high,
,1,5.4 Sources of Energy,,,,,,,,,,,,1
q_9_phy_ch5_035,,5.4 Sources of Energy,Remember,Fossil fuel energy comes from burning:,فوسل فیول توانائی کس چیز کے جلنے سے حاصل ہوتی ہے؟,Only water waves / صرف پانی کی موجیں,Only sunlight / صرف سورج کی روشنی,"Oil, coal and natural gas / تیل، کوئلہ اور قدرتی گیس",Only hot rocks / صرف گرم چٹانیں,"C | Oil, coal and natural gas / تیل، کوئلہ اور قدرتی گیس",Easy,1,high,
q_9_phy_ch5_036,,5.4 Sources of Energy,Understand,"In electricity generation by fossil fuels, heat is used to generate steam that runs:",فوسل فیول سے بجلی بنانے میں حرارت سے بھاپ پیدا کی جاتی ہے جو کس کو چلاتی ہے؟,Batteries only / صرف بیٹریاں,Solar cells / شمسی خلیات,Duck floats / ڈک فلوٹس,Turbines / ٹربائنیں,D | Turbines / ٹربائنیں,Medium,1,high,
q_9_phy_ch5_037,,5.4 Sources of Energy,Remember,Hydroelectric generation is electricity generated from the power of:,ہائیڈرو الیکٹرک جنریشن کس کی طاقت سے پیدا ہونے والی بجلی ہے؟,Falling water / گرتا ہوا پانی,Burning coal / جلتا ہوا کوئلہ,Nuclear fuel only / صرف جوہری ایندھن,A stretched spring / کھنچی ہوئی سپرنگ,A | Falling water / گرتا ہوا پانی,Easy,1,high,
q_9_phy_ch5_038,,5.4 Sources of Energy,Understand,"In hydroelectric generation, water stored in a high reservoir initially possesses:",ہائیڈرو الیکٹرک جنریشن میں اونچے ذخیرے میں موجود پانی ابتدا میں کون سی توانائی رکھتا ہے؟,Chemical potential energy / کیمیائی مخفی توانائی,Gravitational potential energy / ثقلی مخفی توانائی,Elastic potential energy / لچکیلی مخفی توانائی,No energy / کوئی توانائی نہیں,B | Gravitational potential energy / ثقلی مخفی توانائی,Medium,1,high,
q_9_phy_ch5_039,,5.4 Sources of Energy,Remember,Solar energy is the energy obtained from:,شمسی توانائی کس سے حاصل ہونے والی توانائی ہے؟,Uranium / یورینیم,Coal / کوئلہ,Sunlight / سورج کی روشنی,Sewage / گندا پانی,C | Sunlight / سورج کی روشنی,Easy,1,high,
q_9_phy_ch5_040,,5.4 Sources of Energy,Understand,Solar cells are also known as:,شمسی خلیات کو اور کیا کہا جاتا ہے؟,Digester cells / ڈائجسٹر خلیات,Steam cells / بھاپی خلیات,Nuclear cells / جوہری خلیات,Photovoltaic cells / فوٹو وولٹک خلیات,D | Photovoltaic cells / فوٹو وولٹک خلیات,Medium,1,high,
q_9_phy_ch5_041,,5.4 Sources of Energy,Remember,Nuclear power stations use nuclear fuels such as:,جوہری بجلی گھر کون سے جوہری ایندھن استعمال کرتے ہیں؟,Uranium and plutonium / یورینیم اور پلوٹونیم,Coal and oil only / صرف کوئلہ اور تیل,Wind and water / ہوا اور پانی,Biomass and sewage / بایوماس اور گندا پانی,A | Uranium and plutonium / یورینیم اور پلوٹونیم,Easy,1,high,
q_9_phy_ch5_042,,5.4 Sources of Energy,Understand,"In nuclear energy, heat is released when:",جوہری توانائی میں حرارت کب خارج ہوتی ہے؟,Solar cells join in series / شمسی خلیات سلسلے میں جڑتے ہیں,Atomic nuclei break / ایٹمی مرکزے ٹوٹتے ہیں,Water remains at rest / پانی ساکن رہتا ہے,A bag is carried horizontally / بیگ افقی طور پر اٹھایا جاتا ہے,B | Atomic nuclei break / ایٹمی مرکزے ٹوٹتے ہیں,Medium,1,high,
q_9_phy_ch5_043,,5.4 Sources of Energy,Remember,Geothermal energy is obtained from:,جیو تھرمل توانائی کس سے حاصل ہوتی ہے؟,Dry cell batteries / خشک سیل بیٹریاں,Cold sea waves only / صرف ٹھنڈی سمندری موجیں,Hot rocks deep under the Earth / زمین کے اندر گہری گرم چٹانیں,Moving buses / چلتی بسیں,C | Hot rocks deep under the Earth / زمین کے اندر گہری گرم چٹانیں,Easy,1,high,
q_9_phy_ch5_044,,5.4 Sources of Energy,Understand,"In a geothermal plant, cold water pumped down one hole becomes steam after being heated by:",جیو تھرمل پلانٹ میں ایک سوراخ سے نیچے بھیجا گیا ٹھنڈا پانی کس سے گرم ہو کر بھاپ بنتا ہے؟,Nuclear fallout / جوہری تابکار اثرات,Solar panels / شمسی پینل,Windmills / ہوائی چکیاں,Hot rocks / گرم چٹانیں,D | Hot rocks / گرم چٹانیں,Medium,1,high,
q_9_phy_ch5_045,,5.4 Sources of Energy,Understand,Modern windmills are used to run generators that produce:,جدید ہوائی چکیاں جنریٹر چلا کر کیا پیدا کرتی ہیں؟,Electricity / بجلی,Coal / کوئلہ,Petrol / پیٹرول,Biogas only / صرف بائیو گیس,A | Electricity / بجلی,Medium,1,high,
q_9_phy_ch5_046,,5.4 Sources of Energy,Understand,Tides in the seas are produced due to the gravitational force of the:,سمندروں میں مد و جزر کس کی ثقلی قوت کی وجہ سے پیدا ہوتا ہے؟,Steam turbine / بھاپی ٹربائن,Moon / چاند,Windmill / ہوائی چکی,Transformer / ٹرانسفارمر,B | Moon / چاند,Medium,1,high,
q_9_phy_ch5_047,,5.4 Sources of Energy,Understand,The device described for harnessing wave energy is known as:,موجی توانائی حاصل کرنے کے لیے بیان کردہ آلہ کس نام سے معروف ہے؟,Steam engine / بھاپ کا انجن,Spring balance / سپرنگ بیلنس,Salter's duck / سالٹرز ڈک,Photovoltaic rod / فوٹو وولٹک راڈ,C | Salter's duck / سالٹرز ڈک,Medium,1,high,
q_9_phy_ch5_048,,5.4 Sources of Energy,Remember,Biofuel energy is obtained from:,حیاتی ایندھن توانائی کس سے حاصل ہوتی ہے؟,Only electric motors / صرف برقی موٹرز,Only uranium / صرف یورینیم,Only tides / صرف مد و جزر,Biomass / بایوماس,D | Biomass / بایوماس,Easy,1,high,
q_9_phy_ch5_049,,5.4 Sources of Energy,Understand,"In a biogas digester, micro-organisms break down biomass in the absence of:",بائیو گیس ڈائجسٹر میں خرد جاندار بایوماس کو کس کی عدم موجودگی میں توڑتے ہیں؟,Oxygen / آکسیجن,Methane / میتھین,Water / پانی,Sunlight / سورج کی روشنی,A | Oxygen / آکسیجن,Medium,1,high,
,1,5.5 Renewable and Non-Renewable Sources,,,,,,,,,,,,1
q_9_phy_ch5_050,,5.5 Renewable and Non-Renewable Sources,Remember,Energy resources that are replaced by new ones after their use are called:,توانائی کے وہ وسائل جو استعمال کے بعد نئے وسائل سے بدل جاتے ہیں کیا کہلاتے ہیں؟,Non-renewable sources / ناقابل تجدید ذرائع,Renewable energy sources / قابل تجدید توانائی کے ذرائع,Fossil fuels only / صرف فوسل فیول,Perpetual machines / دائمی مشینیں,B | Renewable energy sources / قابل تجدید توانائی کے ذرائع,Easy,1,high,
q_9_phy_ch5_051,,5.5 Renewable and Non-Renewable Sources,Remember,Sources that are depleted with continuous use are called:,وہ ذرائع جو مسلسل استعمال سے ختم ہوتے جاتے ہیں کیا کہلاتے ہیں؟,Photovoltaic cells / فوٹو وولٹک خلیات,Renewable sources / قابل تجدید ذرائع,Non-renewable sources / ناقابل تجدید ذرائع,Mechanical energy / میکانی توانائی,C | Non-renewable sources / ناقابل تجدید ذرائع,Easy,1,high,
q_9_phy_ch5_052,,5.5 Renewable and Non-Renewable Sources,Analyze,Which set contains only renewable sources listed in the chapter?,کون سا مجموعہ صرف باب میں درج قابل تجدید ذرائع پر مشتمل ہے؟,Fossil fuels and nuclear energy / فوسل فیول اور جوہری توانائی,"Coal, oil, natural gas and nuclear fuels / کوئلہ، تیل، قدرتی گیس اور جوہری ایندھن","Coal, solar, uranium and petrol / کوئلہ، شمسی، یورینیم اور پیٹرول","Hydroelectric, solar, wind, tidal, wave and geothermal / ہائیڈرو الیکٹرک، شمسی، ہوائی، مد و جزر، موجی اور جیو تھرمل","D | Hydroelectric, solar, wind, tidal, wave and geothermal / ہائیڈرو الیکٹرک، شمسی، ہوائی، مد و جزر، موجی اور جیو تھرمل",Hard,1,high,
q_9_phy_ch5_053,,5.5 Renewable and Non-Renewable Sources,Analyze,Non-renewable sources mentioned in the chapter include:,باب میں درج ناقابل تجدید ذرائع میں کیا شامل ہے؟,Fossil fuels and nuclear energy / فوسل فیول اور جوہری توانائی,Wind and wave energy / ہوائی اور موجی توانائی,Solar and tidal energy / شمسی اور مد و جزر توانائی,Hydroelectric and geothermal energy / ہائیڈرو الیکٹرک اور جیو تھرمل توانائی,A | Fossil fuels and nuclear energy / فوسل فیول اور جوہری توانائی,Hard,1,high,
,1,5.6 Advantages and Disadvantages of Energy Production,,,,,,,,,,,,1
q_9_phy_ch5_054,,5.6 Advantages and Disadvantages of Energy Production,Remember,Hydroelectric power production is described as more economical and:,ہائیڈرو الیکٹرک بجلی کی پیداوار کو زیادہ معاشی اور کس طرح بیان کیا گیا ہے؟,Noisy / شور والی,Pollution free / آلودگی سے پاک,Radioactive / تابکار,Limited fuel based / محدود ایندھن پر مبنی,B | Pollution free / آلودگی سے پاک,Easy,1,high,
q_9_phy_ch5_055,,5.6 Advantages and Disadvantages of Energy Production,Understand,Burning fossil fuels produces which environmental outputs mentioned in the chapter?,فوسل فیول جلانے سے باب میں کون سی ماحولیاتی چیزیں پیدا ہونے کا ذکر ہے؟,Only methane-rich biogas / صرف میتھین والی بائیو گیس,Only oxygen and water / صرف آکسیجن اور پانی,"Smoke, carbon dioxide gas and heat / دھواں، کاربن ڈائی آکسائیڈ گیس اور حرارت",Only useful output energy / صرف مفید خارجی توانائی,"C | Smoke, carbon dioxide gas and heat / دھواں، کاربن ڈائی آکسائیڈ گیس اور حرارت",Medium,1,high,
q_9_phy_ch5_056,,5.6 Advantages and Disadvantages of Energy Production,Analyze,"Which option best compares renewable methods such as solar, wind, tidal and wave power with fossil fuel generation as described?",درج ذیل میں کون سا جواب شمسی، ہوائی، مد و جزر اور موجی طریقوں کا فوسل فیول جنریشن سے درست موازنہ کرتا ہے؟,They run out after one use / یہ ایک استعمال کے بعد ختم ہو جاتے ہیں,They are always radioactive and cheaper than all sources / یہ ہمیشہ تابکار اور سب ذرائع سے سستے ہوتے ہیں,They release smoke and carbon dioxide directly / یہ براہ راست دھواں اور کاربن ڈائی آکسائیڈ خارج کرتے ہیں,They need more initial cost but do not produce pollution / ان کی ابتدائی لاگت زیادہ ہوتی ہے لیکن یہ آلودگی پیدا نہیں کرتے,D | They need more initial cost but do not produce pollution / ان کی ابتدائی لاگت زیادہ ہوتی ہے لیکن یہ آلودگی پیدا نہیں کرتے,Hard,1,high,
q_9_phy_ch5_057,,5.6 Advantages and Disadvantages of Energy Production,Remember,Which problem is specifically associated with nuclear power generation in the chapter?,باب میں جوہری بجلی کی پیداوار کے ساتھ خاص طور پر کون سا مسئلہ منسلک ہے؟,Disposal of nuclear waste / جوہری فضلے کا تلف کرنا,No initial cost / ابتدائی لاگت نہ ہونا,Absence of heat / حرارت کی عدم موجودگی,No risk to living bodies / جانداروں کے لیے کوئی خطرہ نہیں,A | Disposal of nuclear waste / جوہری فضلے کا تلف کرنا,Easy,1,high,
,1,5.7 Power,,,,,,,,,,,,1
q_9_phy_ch5_058,,5.7 Power,Remember,Power is defined as the time rate of:,طاقت کی تعریف کس چیز کی زمانی شرح کے طور پر کی جاتی ہے؟,Having mass / کمیت رکھنے,Doing work / کام کرنے,Changing shape only / صرف شکل بدلنے,Storing position only / صرف مقام ذخیرہ کرنے,B | Doing work / کام کرنے,Easy,1,high,
q_9_phy_ch5_059,,5.7 Power,Apply,"If W is the work done in time t, power P is:",اگر وقت t میں کام W کیا جائے تو طاقت P کیا ہوگی؟,P = t/W / P = t/W,P = W × t / P = W × t,P = W/t / P = W/t,P = mgh / P = mgh,C | P = W/t / P = W/t,Medium,1,high,
q_9_phy_ch5_060,,5.7 Power,Remember,The SI unit of power is:,طاقت کی بین الاقوامی اکائی کیا ہے؟,Horse only / صرف گھوڑا,Joule / جول,Newton metre / نیوٹن میٹر,Watt / واٹ,D | Watt / واٹ,Easy,1,high,
q_9_phy_ch5_061,,5.7 Power,Remember,One watt is the work done at the rate of:,ایک واٹ کس شرح سے کیا گیا کام ہے؟,One joule per second / ایک جول فی سیکنڈ,One newton per metre / ایک نیوٹن فی میٹر,One kilogram per second / ایک کلوگرام فی سیکنڈ,One metre per joule / ایک میٹر فی جول,A | One joule per second / ایک جول فی سیکنڈ,Easy,1,high,
q_9_phy_ch5_062,,5.7 Power,Remember,Which relation for horsepower is given in the chapter?,باب میں ہارس پاور کے لیے کون سا تعلق دیا گیا ہے؟,1 hp = 1000 W / 1 hp = 1000 W,1 hp = 746 W / 1 hp = 746 W,1 hp = 1 J / 1 hp = 1 J,1 hp = 10⁶ W / 1 hp = 10⁶ W,B | 1 hp = 746 W / 1 hp = 746 W,Easy,1,high,
q_9_phy_ch5_063,,5.7 Power,Understand,Which bigger unit of power is equal to 10⁶ W?,طاقت کی کون سی بڑی اکائی 10⁶ W کے برابر ہے؟,1 hp / 1 hp,1 kW / 1 kW,1 MW / 1 MW,1 J / 1 J,C | 1 MW / 1 MW,Medium,1,high,
q_9_phy_ch5_064,,5.7 Power,Analyze,A 1000 kg car moving with acceleration 4 m s⁻² covers 50 m in 5 s. What power is generated by its engine in Example 5.5?,"مثال 5.5 میں درج گاڑی کے انجن کی طاقت معلوم کریں: m = 1000 kg, a = 4 m s⁻², S = 50 m, t = 5 s",2.0 × 10⁵ W / 2.0 × 10⁵ W,4 kW / 4 kW,400 W / 400 W,40 kW / 40 kW,D | 40 kW / 40 kW,Hard,1,high,
q_9_phy_ch5_065,,5.7 Power,Analyze,"A water pump has power 2 kW. How much water can it raise in one minute to a height of 5 m, using g = 10 m s⁻²?","درج ذیل پمپ ایک منٹ میں 5 m بلندی تک کتنا پانی اٹھا سکتا ہے: P = 2 kW, g = 10 m s⁻²",2400 litres / 2400 لیٹر,2000 litres / 2000 لیٹر,1200 litres / 1200 لیٹر,1000 litres / 1000 لیٹر,A | 2400 litres / 2400 لیٹر,Hard,1,high,
,1,5.8 Efficiency,,,,,,,,,,,,1
q_9_phy_ch5_066,,5.8 Efficiency,Remember,Efficiency of a working system is the ratio of useful output energy to:,کسی کام کرنے والے نظام کی کارکردگی مفید خارجی توانائی اور کس کے تناسب کو کہتے ہیں؟,Wasted heat only / صرف ضائع حرارت,Total input energy / کل داخلی توانائی,Distance covered / طے شدہ فاصلہ,Mass of machine / مشین کی کمیت,B | Total input energy / کل داخلی توانائی,Easy,1,high,
q_9_phy_ch5_067,,5.8 Efficiency,Apply,Percentage efficiency is given by:,فیصد کارکردگی کا فارمولا کیا ہے؟,Work × Time / کام × وقت,(Total input energy / Useful output energy) × 100 / (کل داخلی توانائی / مفید خارجی توانائی) × 100,(Useful output energy / Total input energy) × 100 / (مفید خارجی توانائی / کل داخلی توانائی) × 100,Force / Distance / قوت / فاصلہ,C | (Useful output energy / Total input energy) × 100 / (مفید خارجی توانائی / کل داخلی توانائی) × 100,Medium,1,high,
