question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_9_cs_ch7_010,1,7.1 Introduction to Artificial Intelligence (AI),Understand,How can AI support agriculture?,AI agriculture کو کیسے support کر سکتی ہے؟,By deleting weather data / weather data delete کرکے,By preventing irrigation / irrigation prevent کرکے,By replacing every farm with a network cable / ہر farm کو network cable سے replace کرکے,By predicting crop yields and detecting diseases or pests / crop yields predict اور diseases یا pests detect کرکے,D | By predicting crop yields and detecting diseases or pests / crop yields predict اور diseases یا pests detect کرکے,Medium,1,ULTRA,1
q_9_cs_ch7_011,1,7.1 Introduction to Artificial Intelligence (AI),Remember,Which AI application is common in e-commerce?,e-commerce میں کون سی AI application common ہے؟,Personalized product recommendations / personalized product recommendations,Manual typewriter repair / manual typewriter repair,Paper-only customer support / صرف paper customer support,Deleting all customer records / تمام customer records delete کرنا,A | Personalized product recommendations / personalized product recommendations,Easy,1,ULTRA,1
q_9_cs_ch7_012,1,7.1 Introduction to Artificial Intelligence (AI),Remember,What is machine learning?,machine learning کیا ہے؟,A method for connecting network cables / network cables connect کرنے کا method,A type of manual filing / manual filing کی ایک type,A type of AI in which computers learn from experience / AI کی ایک type جس میں computers experience سے learn کرتے ہیں,A technique for printing books / books print کرنے کی technique,C | A type of AI in which computers learn from experience / AI کی ایک type جس میں computers experience سے learn کرتے ہیں,Easy,1,PRO,1
q_9_cs_ch7_013,1,7.1 Introduction to Artificial Intelligence (AI),Remember,What does deep learning use?,deep learning کیا use کرتی ہے؟,Only spreadsheets / صرف spreadsheets,Paper questionnaires / paper questionnaires,Neural networks / neural networks,Network switches only / صرف network switches,C | Neural networks / neural networks,Easy,1,PRO,1
q_9_cs_ch7_014,1,7.1 Introduction to Artificial Intelligence (AI),Understand,How is deep learning related to machine learning?,deep learning کا machine learning سے کیا relation ہے؟,It is a special kind of machine learning / یہ machine learning کی special kind ہے,It is unrelated to AI / یہ AI سے unrelated ہے,It is only a hardware component / یہ صرف hardware component ہے,It is a network topology / یہ network topology ہے,A | It is a special kind of machine learning / یہ machine learning کی special kind ہے,Medium,1,ULTRA,1
q_9_cs_ch7_015,1,7.1 Introduction to Artificial Intelligence (AI),Remember,What does NLP help computers do?,NLP computers کو کیا کرنے میں help کرتی ہے؟,Measure temperature / temperature measure کرنا,Connect power cables / power cables connect کرنا,Print only binary numbers / صرف binary numbers print کرنا,Understand and communicate in human language / human language کو understand اور communicate کرنا,D | Understand and communicate in human language / human language کو understand اور communicate کرنا,Easy,1,PRO,1
q_9_cs_ch7_016,1,7.1 Introduction to Artificial Intelligence (AI),Apply,Which technology is used when Siri or Alexa understands a spoken question?,Siri یا Alexa spoken question understand کرے تو کون سی technology use ہوتی ہے؟,Computer Vision,Natural Language Processing (NLP),Data Backup,Network Topology,B | Natural Language Processing (NLP),Medium,1,PRO,1
q_9_cs_ch7_017,1,7.1 Introduction to Artificial Intelligence (AI),Remember,What is computer vision?,computer vision کیا ہے؟,A field for typing text only / صرف text type کرنے کا field,An AI field that enables computers to interpret images and videos / AI field جو computers کو images اور videos interpret کرنے کے قابل بناتی ہے,A method for compressing paper / paper compress کرنے کا method,A network password system / network password system,B | An AI field that enables computers to interpret images and videos / AI field جو computers کو images اور videos interpret کرنے کے قابل بناتی ہے,Easy,1,PRO,1
q_9_cs_ch7_018,1,7.1 Introduction to Artificial Intelligence (AI),Remember,What is robotics?,robotics کیا ہے؟,The study of spreadsheet colours / spreadsheet colours کی study,The process of writing survey questions / survey questions لکھنے کا process,The storage of files in folders / files کو folders میں store کرنا,The science of building and programming robots / robots build اور program کرنے کی science,D | The science of building and programming robots / robots build اور program کرنے کی science,Easy,1,PRO,1
TOPIC_SEP,1,7.2 AI Algorithms and Techniques,Topic,,,,,,,,,,,1
q_9_cs_ch7_019,1,7.2 AI Algorithms and Techniques,Remember,On what basis are AI algorithms classified as whitebox or blackbox?,AI algorithms کو whitebox یا blackbox کس basis پر classify کیا جاتا ہے؟,Interpretability of their decision-making / ان کی decision-making کی interpretability,Colour of the computer case / computer case کا colour,Number of network cables / network cables کی number,Size of the monitor / monitor کا size,A | Interpretability of their decision-making / ان کی decision-making کی interpretability,Medium,1,PRO,1
q_9_cs_ch7_020,1,7.2 AI Algorithms and Techniques,Understand,What is a whitebox algorithm?,whitebox algorithm کیا ہے؟,An algorithm with no output / algorithm جس کا کوئی output نہ ہو,An algorithm used only for printing / algorithm جو صرف printing کے لیے ہو,An algorithm whose decision process is transparent and understandable / algorithm جس کا decision process transparent اور understandable ہو,An algorithm that cannot be examined / algorithm جسے examine نہ کیا جا سکے,C | An algorithm whose decision process is transparent and understandable / algorithm جس کا decision process transparent اور understandable ہو,Medium,1,PRO,1
q_9_cs_ch7_021,1,7.2 AI Algorithms and Techniques,Understand,What is a blackbox algorithm?,blackbox algorithm کیا ہے؟,An algorithm written on black paper / black paper پر written algorithm,A transparent decision model / transparent decision model,An algorithm whose decision process is not easily interpretable / algorithm جس کا decision process easily interpretable نہ ہو,A network device with no software / network device جس میں software نہ ہو,C | An algorithm whose decision process is not easily interpretable / algorithm جس کا decision process easily interpretable نہ ہو,Medium,1,PRO,1
q_9_cs_ch7_022,1,7.2 AI Algorithms and Techniques,Analyze,What is the key difference between whitebox and blackbox models?,whitebox اور blackbox models میں key difference کیا ہے؟,How clearly their decisions can be understood / ان کے decisions کو کتنی clarity سے understand کیا جا سکتا ہے,The colour of their interface / ان کے interface کا colour,Whether they use electricity / کیا وہ electricity use کرتے ہیں,Whether they can store files / کیا وہ files store کر سکتے ہیں,A | How clearly their decisions can be understood / ان کے decisions کو کتنی clarity سے understand کیا جا سکتا ہے,Hard,1,PRO,1
TOPIC_SEP,1,7.3 Introduction to Internet of Things (IoT),Topic,,,,,,,,,,,1
q_9_cs_ch7_023,1,7.3 Introduction to Internet of Things (IoT),Remember,What does IoT refer to?,IoT کس چیز کو refer کرتا ہے؟,A collection of printed books / printed books کا collection,A single disconnected computer / single disconnected computer,A type of word processor / word processor کی ایک type,A network of physical objects connected to exchange data over the internet / physical objects کا network جو internet پر data exchange کرنے کے لیے connected ہو,D | A network of physical objects connected to exchange data over the internet / physical objects کا network جو internet پر data exchange کرنے کے لیے connected ہو,Easy,1,PRO,1
q_9_cs_ch7_024,1,7.3 Introduction to Internet of Things (IoT),Understand,Why is IoT significant?,IoT significant کیوں ہے؟,It removes all physical devices / یہ تمام physical devices remove کرتی ہے,It integrates the physical and digital worlds / یہ physical اور digital worlds کو integrate کرتی ہے,It prevents data sharing / یہ data sharing prevent کرتی ہے,It works without networks / یہ networks کے بغیر work کرتی ہے,B | It integrates the physical and digital worlds / یہ physical اور digital worlds کو integrate کرتی ہے,Medium,1,PRO,1
q_9_cs_ch7_025,1,7.3 Introduction to Internet of Things (IoT),Remember,"Which IoT component detects temperature, humidity, light, or motion?",کون سا IoT component temperature، humidity، light یا motion detect کرتا ہے؟,Actuator / actuator,Sensor / sensor,Spreadsheet / spreadsheet,Router password / router password,B | Sensor / sensor,Easy,1,PRO,1
q_9_cs_ch7_026,1,7.3 Introduction to Internet of Things (IoT),Remember,What does an actuator do in an IoT system?,IoT system میں actuator کیا کرتا ہے؟,It only stores text files / یہ صرف text files store کرتا ہے,It creates survey questions / یہ survey questions create کرتا ہے,It displays a spreadsheet / یہ spreadsheet display کرتا ہے,It acts on data and converts energy into motion / یہ data پر act کرتا اور energy کو motion میں convert کرتا ہے,D | It acts on data and converts energy into motion / یہ data پر act کرتا اور energy کو motion میں convert کرتا ہے,Medium,1,PRO,1
q_9_cs_ch7_027,1,7.3 Introduction to Internet of Things (IoT),Remember,Which is an example of an IoT device?,کون IoT device کی example ہے؟,A connected smartwatch / connected smartwatch,A disconnected paper notebook / disconnected paper notebook,A wooden ruler / wooden ruler,A printed chart only / صرف printed chart,A | A connected smartwatch / connected smartwatch,Easy,1,ULTRA,1
q_9_cs_ch7_028,1,7.3 Introduction to Internet of Things (IoT),Remember,What is the role of networks in IoT?,IoT میں networks کا role کیا ہے؟,They replace all sensors / وہ تمام sensors replace کرتے ہیں,They remove internet access / وہ internet access remove کرتے ہیں,They connect devices and allow data sharing / وہ devices کو connect اور data sharing allow کرتے ہیں,They only print data / وہ صرف data print کرتے ہیں,C | They connect devices and allow data sharing / وہ devices کو connect اور data sharing allow کرتے ہیں,Easy,1,PRO,1
q_9_cs_ch7_029,1,7.3 Introduction to Internet of Things (IoT),Understand,Where can IoT data analysis be performed?,IoT data analysis کہاں perform ہو سکتی ہے؟,Only on paper / صرف paper پر,Only inside a keyboard / صرف keyboard کے اندر,"On the device, in the cloud, or on a central server / device پر، cloud میں یا central server پر",Only without a network / صرف network کے بغیر,"C | On the device, in the cloud, or on a central server / device پر، cloud میں یا central server پر",Medium,1,ULTRA,1
q_9_cs_ch7_030,1,7.3 Introduction to Internet of Things (IoT),Remember,Who coined the term Internet of Things in 1999?,1999 میں Internet of Things term کس نے coin کی؟,Kevin Ashton,Allen Newell,Herbert A. Simon,John von Neumann,A | Kevin Ashton,Medium,1,ELITE,1
q_9_cs_ch7_031,1,7.3 Introduction to Internet of Things (IoT),Apply,Which is an example of IoT in a smart home?,smart home میں IoT کی example کون سی ہے؟,A printed wall calendar / printed wall calendar,A disconnected torch / disconnected torch,A manual paper register / manual paper register,Internet-connected lighting and temperature control / internet-connected lighting اور temperature control,D | Internet-connected lighting and temperature control / internet-connected lighting اور temperature control,Easy,1,ULTRA,1
q_9_cs_ch7_032,1,7.3 Introduction to Internet of Things (IoT),Understand,How can smart-home IoT devices save energy?,smart-home IoT devices energy کیسے save کر سکتی ہیں؟,By keeping every device on continuously / ہر device کو continuously on رکھ کر,By automatically turning off lights or adjusting heating and cooling / lights automatically off یا heating and cooling adjust کرکے,By disabling all sensors / تمام sensors disable کرکے,By removing all temperature controls / تمام temperature controls remove کرکے,B | By automatically turning off lights or adjusting heating and cooling / lights automatically off یا heating and cooling adjust کرکے,Medium,1,ELITE,1
q_9_cs_ch7_033,1,7.3 Introduction to Internet of Things (IoT),Remember,Which healthcare function can IoT devices perform?,healthcare میں IoT devices کون سا function perform کر سکتی ہیں؟,Replace all doctors permanently / تمام doctors کو permanently replace کرنا,Track vital signs and alert healthcare providers / vital signs track اور healthcare providers کو alert کرنا,Print only hospital posters / صرف hospital posters print کرنا,Disconnect patient data / patient data disconnect کرنا,B | Track vital signs and alert healthcare providers / vital signs track اور healthcare providers کو alert کرنا,Medium,1,PRO,1
q_9_cs_ch7_034,1,7.3 Introduction to Internet of Things (IoT),Remember,Which is an IoT application in transportation?,transportation میں IoT application کون سی ہے؟,Manual paper tickets only / صرف manual paper tickets,Disconnected road signs / disconnected road signs,Printed vehicle manuals / printed vehicle manuals,Connected vehicles and smart traffic lights / connected vehicles اور smart traffic lights,D | Connected vehicles and smart traffic lights / connected vehicles اور smart traffic lights,Easy,1,PRO,1
q_9_cs_ch7_035,1,7.3 Introduction to Internet of Things (IoT),Understand,Why do IoT deployments raise security concerns?,IoT deployments security concerns کیوں raise کرتی ہیں؟,More connected devices increase opportunities for cyber-attacks / زیادہ connected devices cyber-attacks کے opportunities بڑھاتی ہیں,IoT devices never use data / IoT devices کبھی data use نہیں کرتیں,Every device is automatically secure / ہر device automatically secure ہوتی ہے,Networks cannot be attacked / networks پر attack نہیں ہو سکتا,A | More connected devices increase opportunities for cyber-attacks / زیادہ connected devices cyber-attacks کے opportunities بڑھاتی ہیں,Hard,1,PRO,1
q_9_cs_ch7_036,1,7.3 Introduction to Internet of Things (IoT),Remember,Which security measure protects an IoT device from unauthorized access?,کون سا security measure IoT device کو unauthorized access سے protect کرتا ہے؟,A shared default password / shared default password,No password / کوئی password نہیں,"A strong, unique password / strong، unique password",A public password posted online / online post کیا گیا public password,"C | A strong, unique password / strong، unique password",Easy,1,PRO,1
q_9_cs_ch7_037,1,7.3 Introduction to Internet of Things (IoT),Understand,Why should IoT software and firmware be updated regularly?,IoT software اور firmware کو regularly update کیوں کرنا چاہیے؟,To create more vulnerabilities / مزید vulnerabilities create کرنے کے لیے,To remove every security feature / ہر security feature remove کرنے کے لیے,To protect against known vulnerabilities / known vulnerabilities سے protect کرنے کے لیے,To stop devices from communicating / devices کو communicate کرنے سے روکنے کے لیے,C | To protect against known vulnerabilities / known vulnerabilities سے protect کرنے کے لیے,Medium,1,PRO,1
q_9_cs_ch7_038,1,7.3 Introduction to Internet of Things (IoT),Remember,What does encryption protect in an IoT system?,IoT system میں encryption کس چیز کو protect کرتی ہے؟,Data transmitted between devices / devices کے درمیان transmitted data,Only the device colour / صرف device colour,Only printed manuals / صرف printed manuals,Only the power switch / صرف power switch,A | Data transmitted between devices / devices کے درمیان transmitted data,Medium,1,PRO,1
q_9_cs_ch7_039,1,7.3 Introduction to Internet of Things (IoT),Analyze,Which combination best improves IoT security?,کون سا combination IoT security کو best improve کرتا ہے؟,"Default passwords, no updates, and open data / default passwords، no updates اور open data",Public credentials and disabled encryption / public credentials اور disabled encryption,Untrusted devices and shared accounts / untrusted devices اور shared accounts,"Strong passwords, regular updates, and encryption / strong passwords، regular updates اور encryption","D | Strong passwords, regular updates, and encryption / strong passwords، regular updates اور encryption",Hard,1,PRO,1
q_9_cs_ch7_040,1,7.3 Introduction to Internet of Things (IoT),Understand,Which concern is associated with AI and IoT systems handling personal data?,personal data handle کرنے والے AI اور IoT systems کے ساتھ کون سا concern associated ہے؟,Font selection / font selection,Data privacy / data privacy,Paper size / paper size,Printer colour / printer colour,B | Data privacy / data privacy,Medium,1,ULTRA,1
q_9_cs_ch7_041,1,7.3 Introduction to Internet of Things (IoT),Understand,What is algorithmic bias?,algorithmic bias کیا ہے؟,A secure network password / secure network password,Unfair or distorted outcomes produced by an algorithm / algorithm کے produced unfair یا distorted outcomes,A type of IoT sensor / IoT sensor کی type,A method for formatting a drive / drive format کرنے کا method,B | Unfair or distorted outcomes produced by an algorithm / algorithm کے produced unfair یا distorted outcomes,Hard,1,ULTRA,1
q_9_cs_ch7_042,1,7.3 Introduction to Internet of Things (IoT),Understand,What is the purpose of policy and regulation for AI and IoT?,AI اور IoT کے لیے policy اور regulation کا purpose کیا ہے؟,To stop every technology permanently / ہر technology permanently stop کرنا,To remove all user rights / تمام user rights remove کرنا,To make passwords public / passwords public کرنا,"To address risks, privacy, security, and ethical challenges / risks، privacy، security اور ethical challenges address کرنا","D | To address risks, privacy, security, and ethical challenges / risks، privacy، security اور ethical challenges address کرنا",Hard,1,ELITE,1
