question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_cs_ch1_sq_009,1,1.3 The Architecture of von Neumann Computers,sequence,List the four main steps of the Von Neumann instruction cycle and briefly explain any two.,Von Neumann instruction cycle کے چار بنیادی steps لکھیں اور کسی دو کی مختصر وضاحت کریں۔,Medium,2,PRO,1
q_9_cs_ch1_sq_010,1,1.3 The Architecture of von Neumann Computers,advantages_disadvantages,State one key advantage of the Von Neumann architecture and explain its importance.,Von Neumann architecture کا ایک اہم فائدہ بیان کریں اور اس کی اہمیت واضح کریں۔,Medium,2,PRO,1
q_9_cs_ch1_sq_011,1,1.3 The Architecture of von Neumann Computers,list_state,Identify the required item or fact and state one related feature or function: What are the two main components of the CPU described in the book?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کتاب میں بیان کردہ CPU کے دو بنیادی اجزا کون سے ہیں؟,Easy,2,PRO,1
q_9_cs_ch1_sq_012,1,1.3 The Architecture of von Neumann Computers,function_purpose,State the required function or purpose and explain its importance: What is the function of the ALU?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: ALU کا function کیا ہے؟,Medium,2,PRO,1
q_9_cs_ch1_sq_013,1,1.3 The Architecture of von Neumann Computers,function_purpose,State the required function or purpose and explain its importance: What is the function of the Control Unit?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: Control Unit کا function کیا ہے؟,Medium,2,PRO,1
q_9_cs_ch1_sq_014,1,1.3 The Architecture of von Neumann Computers,list_state,Identify the required item or fact and state one related feature or function: Which bus transports data between components?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سی bus اجزا کے درمیان data منتقل کرتی ہے؟,Easy,2,ULTRA,1
q_9_cs_ch1_sq_015,1,1.3 The Architecture of von Neumann Computers,list_state,Identify the required item or fact and state one related feature or function: Which bus maintains data destination information?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سی bus data destination information برقرار رکھتی ہے؟,Easy,2,ULTRA,1
q_9_cs_ch1_sq_016,1,1.3 The Architecture of von Neumann Computers,list_state,Identify the required item or fact and state one related feature or function: Which bus carries control electrical signals?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سی bus control electrical signals لے جاتی ہے؟,Easy,2,ULTRA,1
q_9_cs_ch1_sq_017,1,1.3 The Architecture of von Neumann Computers,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is the correct order of the four instruction-processing stages?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: instruction processing کے چار stages کی درست ترتیب کیا ہے؟,Hard,2,PRO,1
q_9_cs_ch1_sq_018,1,1.3 The Architecture of von Neumann Computers,concept_explanation,"Explain the following and state one resulting effect, benefit, or application: During fetching, where is the retrieved instruction placed?",درج ذیل کی وضاحت کریں اور ایک نتیجہ، فائدہ یا application بیان کریں: fetching کے دوران حاصل کی گئی instruction کہاں رکھی جاتی ہے؟,Medium,2,ELITE,1
q_9_cs_ch1_sq_019,1,1.3 The Architecture of von Neumann Computers,function_purpose,State the required function or purpose and explain its importance: What does the Program Counter store?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: Program Counter کیا store کرتا ہے؟,Medium,2,ULTRA,1
TOPIC_SEP,1,1.7 Common Text Encoding Schemes,topic_separator,,,,,,1
q_9_cs_ch1_sq_020,1,1.7 Common Text Encoding Schemes,function_purpose,State the primary purpose of ASCII and mention the number of bits used in standard ASCII.,ASCII کا بنیادی مقصد بیان کریں اور standard ASCII میں استعمال ہونے والے bits کی تعداد لکھیں۔,Easy,2,PRO,1
q_9_cs_ch1_sq_021,1,1.7 Common Text Encoding Schemes,definition_function,Define Unicode and state why it is used in modern computing.,Unicode کی تعریف کریں اور modern computing میں اس کے استعمال کی وجہ بیان کریں۔,Easy,2,PRO,1
q_9_cs_ch1_sq_022,1,1.7 Common Text Encoding Schemes,function_purpose,State the required function or purpose and explain its importance: What does ASCII stand for?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: ASCII کا مکمل نام کیا ہے؟,Medium,2,PRO,1
q_9_cs_ch1_sq_023,1,1.7 Common Text Encoding Schemes,concept_explanation,"Explain the following and state one resulting effect, benefit, or application: How many characters are included in standard ASCII?",درج ذیل کی وضاحت کریں اور ایک نتیجہ، فائدہ یا application بیان کریں: standard ASCII میں کتنے characters شامل ہیں؟,Medium,2,ULTRA,1
q_9_cs_ch1_sq_024,1,1.7 Common Text Encoding Schemes,explain_reason,"Explain the following and state one resulting effect, benefit, or application: Why is Unicode more suitable than ASCII for world writing systems?",درج ذیل کی وضاحت کریں اور ایک نتیجہ، فائدہ یا application بیان کریں: Unicode دنیا کے writing systems کے لیے ASCII سے زیادہ موزوں کیوں ہے؟,Medium,2,PRO,1
TOPIC_SEP,1,1.5 Data Representation in Computing Systems,topic_separator,,,,,,1
q_9_cs_ch1_sq_025,1,1.5 Data Representation in Computing Systems,formula_relationship,Explain how the number of bits affects the range of integer values.,وضاحت کریں کہ bits کی تعداد integer values کی range کو کیسے متاثر کرتی ہے۔,Medium,2,PRO,1
q_9_cs_ch1_sq_026,1,1.5 Data Representation in Computing Systems,list_state,Identify the required item or fact and state one related feature or function: Which set contains zero and all positive integers?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سا set zero اور تمام positive integers پر مشتمل ہے؟,Easy,2,ELITE,1
q_9_cs_ch1_sq_027,1,1.5 Data Representation in Computing Systems,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is the maximum unsigned value that can be stored in 8 bits?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: 8 bits میں store ہونے والی maximum unsigned value کیا ہے؟,Easy,2,PRO,1
q_9_cs_ch1_sq_028,1,1.5 Data Representation in Computing Systems,function_purpose,State the required function or purpose and explain its importance: What is the purpose of the sign bit in a signed integer?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: signed integer میں sign bit کا مقصد کیا ہے؟,Medium,2,ULTRA,1
q_9_cs_ch1_sq_029,1,1.5 Data Representation in Computing Systems,concept_explanation,"Explain the following and state one resulting effect, benefit, or application: How is 2’s complement formed from a binary number?",درج ذیل کی وضاحت کریں اور ایک نتیجہ، فائدہ یا application بیان کریں: binary number کا 2’s complement کیسے بنایا جاتا ہے؟,Medium,2,PRO,1
TOPIC_SEP,1,1.2 Software,topic_separator,,,,,,1
q_9_cs_ch1_sq_030,1,1.2 Software,definition_example,Define system software and give two textbook examples.,system software کی تعریف کریں اور دو textbook examples دیں۔,Easy,2,PRO,1
q_9_cs_ch1_sq_031,1,1.2 Software,difference,Differentiate between system software and application software using two points.,system software اور application software میں دو نکات کی بنیاد پر فرق لکھیں۔,Medium,2,PRO,1
q_9_cs_ch1_sq_032,1,1.2 Software,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is software?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: software کیا ہے؟,Easy,2,PRO,1
q_9_cs_ch1_sq_033,1,1.2 Software,list_state,Identify the required item or fact and state one related feature or function: Which software category includes printer and graphics-card drivers?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: printer اور graphics-card drivers کس software category میں شامل ہیں؟,Easy,2,ELITE,1
q_9_cs_ch1_sq_034,1,1.2 Software,definition_example,"Define or identify the required concept and state one key feature, purpose, or example: Antivirus, disk cleanup, and backup software are examples of which category?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: antivirus، disk cleanup اور backup software کس category کی مثالیں ہیں؟,Easy,2,ELITE,1
TOPIC_SEP,1,1.6 Binary Arithmetic Operations,topic_separator,,,,,,1
q_9_cs_ch1_sq_035,1,1.6 Binary Arithmetic Operations,numerical_short,Add the following binary numbers and show the main working step: 1100₂ + 1011₂,درج ذیل binary numbers کو جمع کریں اور بنیادی working step دکھائیں: 1100₂ + 1011₂,Medium,2,PRO,1
q_9_cs_ch1_sq_036,1,1.6 Binary Arithmetic Operations,numerical_short,Subtract the following binary number and show the main working step: 1010₂ − 0011₂,درج ذیل binary number کو تفریق کریں اور بنیادی working step دکھائیں: 1010₂ − 0011₂,Medium,2,PRO,1
q_9_cs_ch1_sq_037,1,1.6 Binary Arithmetic Operations,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is the result of binary addition 1 + 1?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: binary addition میں 1 + 1 کا result کیا ہے؟,Easy,2,PRO,1
q_9_cs_ch1_sq_038,1,1.6 Binary Arithmetic Operations,concept_explanation,"Explain the following and state one resulting effect, benefit, or application: How can binary subtraction be performed according to the chapter?",درج ذیل کی وضاحت کریں اور ایک نتیجہ، فائدہ یا application بیان کریں: chapter کے مطابق binary subtraction کیسے کی جا سکتی ہے؟,Hard,2,PRO,1
q_9_cs_ch1_sq_039,1,1.6 Binary Arithmetic Operations,sequence,State the required steps in order and briefly explain any two: Which sequence describes binary division?,درج ذیل required steps ترتیب سے لکھیں اور کسی دو کی مختصر وضاحت کریں: کون سی sequence binary division کو بیان کرتی ہے؟,Hard,2,ULTRA,1
TOPIC_SEP,1,1.4 Number Systems,topic_separator,,,,,,1
q_9_cs_ch1_sq_040,1,1.4 Number Systems,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is the base of the decimal number system?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: decimal number system کی base کیا ہے؟,Easy,2,PRO,1
q_9_cs_ch1_sq_041,1,1.4 Number Systems,list_state,Identify the required item or fact and state one related feature or function: Which digits are used in the binary number system?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: binary number system میں کون سے digits استعمال ہوتے ہیں؟,Easy,2,PRO,1
q_9_cs_ch1_sq_042,1,1.4 Number Systems,numerical_short,Solve the following numerical or code-related task and show the main working step: What is the decimal equivalent of the binary number 1011₂?,درج ذیل numerical یا code-related task حل کریں اور بنیادی working step دکھائیں: درج ذیل binary number کا decimal equivalent کیا ہے: 1011₂,Hard,2,PRO,1
q_9_cs_ch1_sq_043,1,1.4 Number Systems,concept_explanation,"Explain the following and state one resulting effect, benefit, or application: How many binary bits correspond to one octal digit?",درج ذیل کی وضاحت کریں اور ایک نتیجہ، فائدہ یا application بیان کریں: ایک octal digit کے برابر کتنے binary bits ہوتے ہیں؟,Medium,2,PRO,1
q_9_cs_ch1_sq_044,1,1.4 Number Systems,list_state,Identify the required item or fact and state one related feature or function: Which symbols are used in the hexadecimal number system?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: hexadecimal number system میں کون سے symbols استعمال ہوتے ہیں؟,Easy,2,PRO,1
q_9_cs_ch1_sq_045,1,1.4 Number Systems,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is the binary equivalent of hexadecimal D?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: hexadecimal D کا binary equivalent کیا ہے؟,Easy,2,ULTRA,1
