question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_cs_ch7_sq_032,1,7.3 Introduction to Internet of Things (IoT),definition_example,"Define or identify the required concept and state one key feature, purpose, or example: Which is an example of IoT in a smart home?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: smart home میں IoT کی example کون سی ہے؟,Easy,2,ULTRA,1
q_9_cs_ch7_sq_033,1,7.3 Introduction to Internet of Things (IoT),concept_explanation,"Explain the following and state one resulting effect, benefit, or application: How can smart-home IoT devices save energy?",درج ذیل کی وضاحت کریں اور ایک نتیجہ، فائدہ یا application بیان کریں: smart-home IoT devices energy کیسے save کر سکتی ہیں؟,Medium,2,ELITE,1
q_9_cs_ch7_sq_034,1,7.3 Introduction to Internet of Things (IoT),function_purpose,State the required function or purpose and explain its importance: Which healthcare function can IoT devices perform?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: healthcare میں IoT devices کون سا function perform کر سکتی ہیں؟,Medium,2,PRO,1
q_9_cs_ch7_sq_035,1,7.3 Introduction to Internet of Things (IoT),explain_reason,"Explain the following and state one resulting effect, benefit, or application: Why do IoT deployments raise security concerns?",درج ذیل کی وضاحت کریں اور ایک نتیجہ، فائدہ یا application بیان کریں: IoT deployments security concerns کیوں raise کرتی ہیں؟,Hard,2,PRO,1
q_9_cs_ch7_sq_036,1,7.3 Introduction to Internet of Things (IoT),list_state,Identify the required item or fact and state one related feature or function: Which security measure protects an IoT device from unauthorized access?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سا security measure IoT device کو unauthorized access سے protect کرتا ہے؟,Easy,2,PRO,1
q_9_cs_ch7_sq_037,1,7.3 Introduction to Internet of Things (IoT),explain_reason,"Explain the following and state one resulting effect, benefit, or application: Why should IoT software and firmware be updated regularly?",درج ذیل کی وضاحت کریں اور ایک نتیجہ، فائدہ یا application بیان کریں: IoT software اور firmware کو regularly update کیوں کرنا چاہیے؟,Medium,2,PRO,1
q_9_cs_ch7_sq_038,1,7.3 Introduction to Internet of Things (IoT),function_purpose,State the required function or purpose and explain its importance: What does encryption protect in an IoT system?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: IoT system میں encryption کس چیز کو protect کرتی ہے؟,Medium,2,PRO,1
q_9_cs_ch7_sq_039,1,7.3 Introduction to Internet of Things (IoT),list_state,Identify the required item or fact and state one related feature or function: Which combination best improves IoT security?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سا combination IoT security کو best improve کرتا ہے؟,Hard,2,PRO,1
q_9_cs_ch7_sq_040,1,7.3 Introduction to Internet of Things (IoT),list_state,Identify the required item or fact and state one related feature or function: Which concern is associated with AI and IoT systems handling personal data?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: personal data handle کرنے والے AI اور IoT systems کے ساتھ کون سا concern associated ہے؟,Easy,2,ULTRA,1
q_9_cs_ch7_sq_041,1,7.3 Introduction to Internet of Things (IoT),definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is algorithmic bias?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: algorithmic bias کیا ہے؟,Hard,2,ULTRA,1
q_9_cs_ch7_sq_042,1,7.3 Introduction to Internet of Things (IoT),function_purpose,State the required function or purpose and explain its importance: What is the purpose of policy and regulation for AI and IoT?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: AI اور IoT کے لیے policy اور regulation کا purpose کیا ہے؟,Hard,2,ELITE,1
TOPIC_SEP,1,7.2 AI Algorithms and Techniques,topic_separator,,,,,,1
q_9_cs_ch7_sq_043,1,7.2 AI Algorithms and Techniques,classification,Classify the required data or concepts and state one feature of each category: On what basis are AI algorithms classified as whitebox or blackbox?,درج ذیل data یا concepts کی classification کریں اور ہر category کی ایک feature بیان کریں: AI algorithms کو whitebox یا blackbox کس basis پر classify کیا جاتا ہے؟,Medium,2,PRO,1
q_9_cs_ch7_sq_044,1,7.2 AI Algorithms and Techniques,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is a whitebox algorithm?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: whitebox algorithm کیا ہے؟,Easy,2,PRO,1
q_9_cs_ch7_sq_045,1,7.2 AI Algorithms and Techniques,difference,Differentiate the required concepts using two clear points: What is the key difference between whitebox and blackbox models?,درج ذیل required concepts میں دو واضح نکات کی بنیاد پر فرق بیان کریں: whitebox اور blackbox models میں key difference کیا ہے؟,Hard,2,PRO,1
