question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_9_cs_ch2_009,1,2.2 Boolean Algebra and Logic Gates,Understand,When does an AND operation produce an output of 1?,AND operation output 1 کب produce کرتا ہے؟,When at least one input is 1 / جب کم از کم ایک input 1 ہو,Only when both inputs are 1 / صرف جب دونوں inputs 1 ہوں,Only when both inputs are 0 / صرف جب دونوں inputs 0 ہوں,Whenever the inputs are different / جب inputs مختلف ہوں,B | Only when both inputs are 1 / صرف جب دونوں inputs 1 ہوں,Easy,1,PRO,1
q_9_cs_ch2_010,1,2.2 Boolean Algebra and Logic Gates,Apply,What is the output of A · B when A = 1 and B = 0?,"درج ذیل values کے لیے A · B کا output کیا ہے: A = 1, B = 0",1,10,11,0,D | 0,Easy,1,PRO,1
q_9_cs_ch2_011,1,2.2 Boolean Algebra and Logic Gates,Understand,When does an OR operation produce an output of 0?,OR operation output 0 کب produce کرتا ہے؟,Only when both inputs are 0 / صرف جب دونوں inputs 0 ہوں,Only when both inputs are 1 / صرف جب دونوں inputs 1 ہوں,When at least one input is 1 / جب کم از کم ایک input 1 ہو,Whenever the inputs are different / جب inputs مختلف ہوں,A | Only when both inputs are 0 / صرف جب دونوں inputs 0 ہوں,Easy,1,PRO,1
q_9_cs_ch2_012,1,2.2 Boolean Algebra and Logic Gates,Apply,What is the output of A + B when A = 1 and B = 0?,"درج ذیل values کے لیے A + B کا output کیا ہے: A = 1, B = 0",0,10,1,2,C | 1,Easy,1,PRO,1
q_9_cs_ch2_013,1,2.2 Boolean Algebra and Logic Gates,Remember,How many inputs does the NOT operation use?,NOT operation کتنے inputs استعمال کرتا ہے؟,Two inputs / دو inputs,Three inputs / تین inputs,One input / ایک input,No input / کوئی input نہیں,C | One input / ایک input,Easy,1,ULTRA,1
q_9_cs_ch2_014,1,2.2 Boolean Algebra and Logic Gates,Apply,What is NOT 1?,NOT 1 کا output کیا ہے؟,0,1,10,11,A | 0,Easy,1,PRO,1
q_9_cs_ch2_015,1,2.2 Boolean Algebra and Logic Gates,Remember,What is a Boolean function?,Boolean function کیا ہے؟,A method of formatting a hard drive / hard drive format کرنے کا method,A list of hardware prices / hardware prices کی list,A type of analog signal / analog signal کی قسم,An algebraic statement relating binary variables through logical operations / ایک algebraic statement جو binary variables کو logical operations کے ذریعے relate کرے,D | An algebraic statement relating binary variables through logical operations / ایک algebraic statement جو binary variables کو logical operations کے ذریعے relate کرے,Medium,1,PRO,1
q_9_cs_ch2_016,1,2.2 Boolean Algebra and Logic Gates,Remember,What does a truth table show?,truth table کیا دکھاتی ہے؟,Only one selected input / صرف ایک selected input,Outputs for all possible input combinations / تمام possible input combinations کے outputs,The physical size of a gate / gate کا physical size,The price of a digital circuit / digital circuit کی price,B | Outputs for all possible input combinations / تمام possible input combinations کے outputs,Medium,1,PRO,1
q_9_cs_ch2_017,1,2.2 Boolean Algebra and Logic Gates,Remember,Which gate corresponds to the Boolean AND operation?,کون سا gate Boolean AND operation کے مطابق ہے؟,OR gate,AND gate,NOT gate,XOR gate,B | AND gate,Easy,1,ULTRA,1
q_9_cs_ch2_018,1,2.2 Boolean Algebra and Logic Gates,Remember,Which gate outputs 1 when at least one input is 1?,کون سا gate کم از کم ایک input 1 ہونے پر output 1 دیتا ہے؟,AND gate,NOT gate,Buffer only / صرف Buffer,OR gate,D | OR gate,Easy,1,ULTRA,1
q_9_cs_ch2_019,1,2.2 Boolean Algebra and Logic Gates,Understand,What is the purpose of simplifying a Boolean function?,Boolean function کو simplify کرنے کا مقصد کیا ہے؟,To optimize digital circuits by reducing complexity / complexity کم کرکے digital circuits کو optimize کرنا,To convert all signals to analog / تمام signals کو analog بنانا,To increase the number of gates unnecessarily / gates کی تعداد غیر ضروری بڑھانا,To delete every binary variable / ہر binary variable delete کرنا,A | To optimize digital circuits by reducing complexity / complexity کم کرکے digital circuits کو optimize کرنا,Medium,1,PRO,1
q_9_cs_ch2_020,1,2.2 Boolean Algebra and Logic Gates,Remember,What is the dual of A · 0 = 0?,درج ذیل Boolean identity کا dual کیا ہے: A · 0 = 0,A + 0 = A,A · 1 = A,A + 1 = 1,A · 0 = 0,C | A + 1 = 1,Hard,1,PRO,1
TOPIC_SEP,1,2.3 Simplification of Boolean Functions,Topic,,,,,,,,,,,1
q_9_cs_ch2_021,1,2.3 Simplification of Boolean Functions,Understand,Which Boolean law states that A + 0 = A?,کون سا Boolean law یہ بیان کرتا ہے: A + 0 = A,Complement law,De Morgan’s law,Identity law,Absorption law,C | Identity law,Medium,1,ULTRA,1
q_9_cs_ch2_022,1,2.3 Simplification of Boolean Functions,Understand,Which expression represents the complement law for OR?,کون سا expression OR کے complement law کو represent کرتا ہے؟,A + Ā = 1,A + 0 = A,A · 1 = A,A + A = A,A | A + Ā = 1,Medium,1,ULTRA,1
q_9_cs_ch2_023,1,2.3 Simplification of Boolean Functions,Understand,Which expression represents the idempotent law for AND?,کون سا expression AND کے idempotent law کو represent کرتا ہے؟,A · 0 = 0,A + Ā = 1,A + 1 = 1,A · A = A,D | A · A = A,Medium,1,ELITE,1
TOPIC_SEP,1,2.4 Creating Logic Diagrams,Topic,,,,,,,,,,,1
q_9_cs_ch2_024,1,2.4 Creating Logic Diagrams,Remember,What does a logic diagram represent?,logic diagram کیا represent کرتا ہے؟,Only the physical colour of wires / صرف wires کا physical colour,The structure and connections of logic gates in a digital circuit / digital circuit میں logic gates کی structure اور connections,A list of software updates / software updates کی list,The storage capacity of a hard drive / hard drive کی storage capacity,B | The structure and connections of logic gates in a digital circuit / digital circuit میں logic gates کی structure اور connections,Medium,1,PRO,1
q_9_cs_ch2_025,1,2.4 Creating Logic Diagrams,Understand,Why are logic diagrams useful?,logic diagrams کیوں useful ہیں؟,They replace all truth tables with analog signals / وہ تمام truth tables کو analog signals سے replace کرتے ہیں,They visually show how gates are connected to implement a Boolean function / وہ visually دکھاتے ہیں کہ Boolean function implement کرنے کے لیے gates کیسے connected ہیں,They diagnose every hardware failure automatically / وہ ہر hardware failure خودکار diagnose کرتے ہیں,They store backups in the cloud / وہ cloud میں backups store کرتے ہیں,B | They visually show how gates are connected to implement a Boolean function / وہ visually دکھاتے ہیں کہ Boolean function implement کرنے کے لیے gates کیسے connected ہیں,Medium,1,ULTRA,1
TOPIC_SEP,1,2.5 System Troubleshooting,Topic,,,,,,,,,,,1
q_9_cs_ch2_026,1,2.5 System Troubleshooting,Remember,What is the first step in the systematic troubleshooting process?,systematic troubleshooting process کا پہلا step کیا ہے؟,Implement the solution / solution implement کرنا,Document the findings / findings document کرنا,Replace all hardware / تمام hardware replace کرنا,Identify the problem / problem کو identify کرنا,D | Identify the problem / problem کو identify کرنا,Easy,1,PRO,1
q_9_cs_ch2_027,1,2.5 System Troubleshooting,Understand,"After identifying a problem, what should be done next?",problem identify کرنے کے بعد اگلا step کیا ہونا چاہیے؟,Establish a theory of probable cause / probable cause کی theory قائم کرنا,Immediately discard the computer / فوراً کمپیوٹر discard کرنا,Skip directly to documentation / براہ راست documentation پر جانا,Disable all backups / تمام backups disable کرنا,A | Establish a theory of probable cause / probable cause کی theory قائم کرنا,Medium,1,PRO,1
q_9_cs_ch2_028,1,2.5 System Troubleshooting,Understand,What is the purpose of testing a theory of probable cause?,probable cause کی theory test کرنے کا مقصد کیا ہے؟,To create a new operating system / نیا operating system بنانا,To hide the original problem / اصل problem چھپانا,To determine whether the suspected cause is correct / یہ determine کرنا کہ suspected cause درست ہے یا نہیں,To avoid verifying the system / system verification سے بچنا,C | To determine whether the suspected cause is correct / یہ determine کرنا کہ suspected cause درست ہے یا نہیں,Medium,1,PRO,1
q_9_cs_ch2_029,1,2.5 System Troubleshooting,Analyze,Which step follows implementation of a troubleshooting solution?,troubleshooting solution implement کرنے کے بعد کون سا step آتا ہے؟,Identify the problem again without testing / بغیر test کیے problem دوبارہ identify کرنا,Remove all documentation / تمام documentation remove کرنا,Verify full system functionality / full system functionality verify کرنا,Establish a different random cause / random different cause قائم کرنا,C | Verify full system functionality / full system functionality verify کرنا,Medium,1,PRO,1
q_9_cs_ch2_030,1,2.5 System Troubleshooting,Remember,What is the final step of systematic troubleshooting?,systematic troubleshooting کا final step کیا ہے؟,"Document findings, actions, and outcomes / findings، actions اور outcomes document کرنا",Disconnect every cable / ہر cable disconnect کرنا,Delete all system files / تمام system files delete کرنا,Ignore the result / result ignore کرنا,"A | Document findings, actions, and outcomes / findings، actions اور outcomes document کرنا",Medium,1,PRO,1
q_9_cs_ch2_031,1,2.5 System Troubleshooting,Understand,How does troubleshooting help reduce downtime?,troubleshooting downtime کم کرنے میں کیسے مدد کرتا ہے؟,By stopping all maintenance / تمام maintenance روک کر,By increasing software conflicts / software conflicts بڑھا کر,By preventing users from working / users کو کام سے روک کر,By identifying and resolving problems quickly / problems کو جلد identify اور resolve کرکے,D | By identifying and resolving problems quickly / problems کو جلد identify اور resolve کرکے,Medium,1,ULTRA,1
q_9_cs_ch2_032,1,2.5 System Troubleshooting,Understand,What does data integrity mean?,data integrity کا کیا مطلب ہے؟,Data is always deleted after use / data use کے بعد ہمیشہ delete ہو,Data remains accurate and reliable / data accurate اور reliable رہے,Every file is converted to an image / ہر file image میں convert ہو,Only passwords are stored / صرف passwords store ہوں,B | Data remains accurate and reliable / data accurate اور reliable رہے,Medium,1,ULTRA,1
q_9_cs_ch2_033,1,2.5 System Troubleshooting,Understand,"Which issue can cause a computer to slow down, freeze, or shut down unexpectedly?",کون سا issue کمپیوٹر کو slow، freeze یا unexpectedly shut down کر سکتا ہے؟,A labelled cable / labelled cable,Overheating / اوور ہیٹنگ,A strong password / strong password,A completed backup / completed backup,B | Overheating / اوور ہیٹنگ,Easy,1,ULTRA,1
q_9_cs_ch2_034,1,2.5 System Troubleshooting,Remember,Which tool can be used to diagnose RAM problems?,RAM problems diagnose کرنے کے لیے کون سا tool استعمال ہو سکتا ہے؟,A web browser only / صرف web browser,A word processor / word processor,A media player / media player,Windows Memory Diagnostic,D | Windows Memory Diagnostic,Medium,1,ELITE,1
q_9_cs_ch2_035,1,2.5 System Troubleshooting,Remember,Which symptom may indicate a hard-drive failure?,کون سی symptom hard-drive failure کی نشاندہی کر سکتی ہے؟,Clicking noises and corrupted files / clicking noises اور corrupted files,Improved boot speed / بہتر boot speed,A brighter monitor / زیادہ روشن monitor,A stronger password / زیادہ strong password,A | Clicking noises and corrupted files / clicking noises اور corrupted files,Medium,1,ULTRA,1
q_9_cs_ch2_036,1,2.5 System Troubleshooting,Remember,What does SMART help monitor?,SMART کس چیز کو monitor کرنے میں مدد دیتا ہے؟,Printer ink colour / printer ink colour,Keyboard layout / keyboard layout,Hard-drive health / hard-drive health,Website design / website design,C | Hard-drive health / hard-drive health,Medium,1,ELITE,1
q_9_cs_ch2_037,1,2.5 System Troubleshooting,Understand,What should be done before replacing a hard drive?,hard drive replace کرنے سے پہلے کیا کرنا چاہیے؟,Delete the operating system without backup / backup کے بغیر operating system delete کرنا,Disconnect the monitor permanently / monitor permanently disconnect کرنا,Back up the data / data کا backup بنانا,Remove all RAM first / پہلے تمام RAM remove کرنا,C | Back up the data / data کا backup بنانا,Easy,1,PRO,1
q_9_cs_ch2_038,1,2.5 System Troubleshooting,Understand,How can adding more RAM improve a computer?,مزید RAM add کرنے سے کمپیوٹر کیسے improve ہو سکتا ہے؟,It can improve performance during multitasking / یہ multitasking کے دوران performance improve کر سکتا ہے,It converts digital signals to analog / یہ digital signals کو analog میں convert کرتا ہے,It replaces the need for a CPU / یہ CPU کی ضرورت ختم کرتا ہے,It guarantees unlimited storage / یہ unlimited storage guarantee کرتا ہے,A | It can improve performance during multitasking / یہ multitasking کے دوران performance improve کر سکتا ہے,Medium,1,ULTRA,1
q_9_cs_ch2_039,1,2.5 System Troubleshooting,Remember,Why should software updates and patches be installed regularly?,software updates اور patches regularly install کیوں کرنے چاہییں؟,To create more cable disconnections / مزید cable disconnections بنانے کے لیے,To reduce storage by deleting all files / تمام files delete کرکے storage کم کرنے کے لیے,To disable security software / security software disable کرنے کے لیے,To fix bugs and protect against vulnerabilities / bugs fix کرنے اور vulnerabilities سے protect کرنے کے لیے,D | To fix bugs and protect against vulnerabilities / bugs fix کرنے اور vulnerabilities سے protect کرنے کے لیے,Easy,1,PRO,1
q_9_cs_ch2_040,1,2.5 System Troubleshooting,Understand,What is a suitable response to software conflicts?,software conflicts کے لیے مناسب response کیا ہے؟,Ignore compatibility issues permanently / compatibility issues permanently ignore کرنا,Identify and uninstall conflicting software or update affected applications / conflicting software identify اور uninstall کرنا یا affected applications update کرنا,Replace the monitor immediately / monitor فوراً replace کرنا,Convert the conflict into an analog signal / conflict کو analog signal میں convert کرنا,B | Identify and uninstall conflicting software or update affected applications / conflicting software identify اور uninstall کرنا یا affected applications update کرنا,Medium,1,ULTRA,1
q_9_cs_ch2_041,1,2.5 System Troubleshooting,Remember,Which backup method keeps copies of data on remote internet-based servers?,کون سا backup method data کی copies remote internet-based servers پر رکھتا ہے؟,Cable labelling / cable labelling,Cloud backup / cloud backup,RAM replacement,Logic-gate backup / logic-gate backup,B | Cloud backup / cloud backup,Medium,1,ELITE,1
