question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_cs_ch9_sq_023,1,9.2 Entrepreneurship in the Digital Landscape,list_state,Identify the required item or fact and state one related feature or function: Which service integrates payment gateways for secure transactions?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: secure transactions کے لیے payment gateways کون سی service integrate کرتی ہے؟,Easy,2,ELITE,1
q_9_cs_ch9_sq_024,1,9.2 Entrepreneurship in the Digital Landscape,list_state,Identify the required item or fact and state one related feature or function: Which service provides customer-support solutions for inquiries?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: inquiries کے لیے customer-support solutions کون سی service provide کرتی ہے؟,Easy,2,ELITE,1
TOPIC_SEP,1,9.3 Business Idea Generation,topic_separator,,,,,,1
q_9_cs_ch9_sq_025,1,9.3 Business Idea Generation,explain_reason,Explain why identifying market needs is important when generating a business idea.,وضاحت کریں کہ business idea generate کرتے وقت market needs identify کرنا کیوں اہم ہے۔,Medium,2,PRO,1
q_9_cs_ch9_sq_026,1,9.3 Business Idea Generation,function_purpose,State the main purpose of design thinking in creative problem-solving.,creative problem-solving میں design thinking کا بنیادی purpose بیان کریں۔,Medium,2,PRO,1
q_9_cs_ch9_sq_027,1,9.3 Business Idea Generation,sequence,State the required steps in order and briefly explain any two: What is the first step in generating a viable business idea?,درج ذیل required steps ترتیب سے لکھیں اور کسی دو کی مختصر وضاحت کریں: viable business idea generate کرنے کا first step کیا ہے؟,Medium,2,PRO,1
q_9_cs_ch9_sq_028,1,9.3 Business Idea Generation,list_state,Identify the required item or fact and state one related feature or function: Which technique collects feedback directly from potential customers?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سی technique potential customers سے direct feedback collect کرتی ہے؟,Easy,2,PRO,1
q_9_cs_ch9_sq_029,1,9.3 Business Idea Generation,function_purpose,State the required function or purpose and explain its importance: What does market research analyze?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: market research کیا analyze کرتی ہے؟,Medium,2,PRO,1
q_9_cs_ch9_sq_030,1,9.3 Business Idea Generation,function_purpose,State the required function or purpose and explain its importance: What does observation involve in identifying market needs?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: market needs identify کرنے میں observation کیا involve کرتی ہے؟,Medium,2,ULTRA,1
q_9_cs_ch9_sq_031,1,9.3 Business Idea Generation,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is creative problem-solving?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: creative problem-solving کیا ہے؟,Easy,2,PRO,1
q_9_cs_ch9_sq_032,1,9.3 Business Idea Generation,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is the first stage of design thinking?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: design thinking کا first stage کیا ہے؟,Easy,2,PRO,1
q_9_cs_ch9_sq_033,1,9.3 Business Idea Generation,list_state,Identify the required item or fact and state one related feature or function: What happens during the defining stage of design thinking?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: design thinking کے defining stage میں کیا ہوتا ہے؟,Easy,2,PRO,1
q_9_cs_ch9_sq_034,1,9.3 Business Idea Generation,list_state,Identify the required item or fact and state one related feature or function: What happens during ideating?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: ideating کے دوران کیا ہوتا ہے؟,Easy,2,ULTRA,1
q_9_cs_ch9_sq_035,1,9.3 Business Idea Generation,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is prototyping in design thinking?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: design thinking میں prototyping کیا ہے؟,Easy,2,PRO,1
q_9_cs_ch9_sq_036,1,9.3 Business Idea Generation,function_purpose,State the required function or purpose and explain its importance: What is the purpose of testing a prototype?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: prototype test کرنے کا purpose کیا ہے؟,Medium,2,PRO,1
TOPIC_SEP,1,9.4 Developing Business Plans,topic_separator,,,,,,1
q_9_cs_ch9_sq_037,1,9.4 Developing Business Plans,explain_reason,Explain the importance of market analysis in a business plan.,business plan میں market analysis کی اہمیت واضح کریں۔,Medium,2,PRO,1
q_9_cs_ch9_sq_038,1,9.4 Developing Business Plans,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is a business plan?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: business plan کیا ہے؟,Easy,2,PRO,1
q_9_cs_ch9_sq_039,1,9.4 Developing Business Plans,explain_reason,"Explain the following and state one resulting effect, benefit, or application: Why is a business plan described as a roadmap?",درج ذیل کی وضاحت کریں اور ایک نتیجہ، فائدہ یا application بیان کریں: business plan کو roadmap کیوں کہا جاتا ہے؟,Medium,2,PRO,1
q_9_cs_ch9_sq_040,1,9.4 Developing Business Plans,function_purpose,State the required function or purpose and explain its importance: What does market analysis include?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: market analysis میں کیا شامل ہوتا ہے؟,Medium,2,PRO,1
q_9_cs_ch9_sq_041,1,9.4 Developing Business Plans,function_purpose,State the required function or purpose and explain its importance: What does a revenue model explain?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: revenue model کیا explain کرتا ہے؟,Medium,2,PRO,1
q_9_cs_ch9_sq_042,1,9.4 Developing Business Plans,list_state,Identify the required item or fact and state one related feature or function: Which items may be included in a revenue model?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: revenue model میں کون سے items include ہو سکتے ہیں؟,Easy,2,ULTRA,1
q_9_cs_ch9_sq_043,1,9.4 Developing Business Plans,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is iteration?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: iteration کیا ہے؟,Easy,2,PRO,1
q_9_cs_ch9_sq_044,1,9.4 Developing Business Plans,list_state,Identify the required item or fact and state one related feature or function: What forms can a prototype take?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: prototype کن forms میں ہو سکتا ہے؟,Easy,2,ULTRA,1
TOPIC_SEP,1,9.5 Ethical and Sustainable Entrepreneurship,topic_separator,,,,,,1
q_9_cs_ch9_sq_045,1,9.5 Ethical and Sustainable Entrepreneurship,application_scenario,State two ways businesses can contribute to environmental sustainability under the SDGs.,SDGs کے تحت businesses کی environmental sustainability میں contribution کے دو طریقے بیان کریں۔,Medium,2,PRO,1
q_9_cs_ch9_sq_046,1,9.5 Ethical and Sustainable Entrepreneurship,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is ethical entrepreneurship?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: ethical entrepreneurship کیا ہے؟,Easy,2,PRO,1
q_9_cs_ch9_sq_047,1,9.5 Ethical and Sustainable Entrepreneurship,list_state,Identify the required item or fact and state one related feature or function: Which is a principle of ethics in business?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: business ethics کا principle کون سا ہے؟,Easy,2,PRO,1
q_9_cs_ch9_sq_048,1,9.5 Ethical and Sustainable Entrepreneurship,function_purpose,State the required function or purpose and explain its importance: What does integrity mean in business?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: business میں integrity کا کیا مطلب ہے؟,Medium,2,PRO,1
q_9_cs_ch9_sq_049,1,9.5 Ethical and Sustainable Entrepreneurship,concept_explanation,"Explain the following and state one resulting effect, benefit, or application: How many Sustainable Development Goals (SDGs) are identified in the chapter?",درج ذیل کی وضاحت کریں اور ایک نتیجہ، فائدہ یا application بیان کریں: chapter میں کتنے Sustainable Development Goals (SDGs) identify کیے گئے ہیں؟,Medium,2,ELITE,1
q_9_cs_ch9_sq_050,1,9.5 Ethical and Sustainable Entrepreneurship,list_state,Identify the required item or fact and state one related feature or function: Which SDG focuses on Affordable and Clean Energy?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سا SDG Affordable and Clean Energy پر focus کرتا ہے؟,Easy,2,PRO,1
q_9_cs_ch9_sq_051,1,9.5 Ethical and Sustainable Entrepreneurship,list_state,Identify the required item or fact and state one related feature or function: Which activity supports environmental sustainability?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سی activity environmental sustainability support کرتی ہے؟,Easy,2,PRO,1
q_9_cs_ch9_sq_052,1,9.5 Ethical and Sustainable Entrepreneurship,definition_example,"Define or identify the required concept and state one key feature, purpose, or example: Which business best aligns with SDG 7 in the chapter example?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: chapter example میں کون سا business SDG 7 کے ساتھ best align کرتا ہے؟,Hard,2,PRO,1
