question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_cs_ch6_sq_022,1,6.3 Organising and Analysing Data,list_state,Identify the required item or fact and state one related feature or function: What do graphs mainly show?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: graphs بنیادی طور پر کیا show کرتے ہیں؟,Easy,2,ELITE,1
TOPIC_SEP,1,6.5 Data Visualization,topic_separator,,,,,,1
q_9_cs_ch6_sq_023,1,6.5 Data Visualization,explain_reason,Explain why data visualization is important and state one benefit.,data visualization کی اہمیت واضح کریں اور ایک فائدہ بیان کریں۔,Medium,2,PRO,1
q_9_cs_ch6_sq_024,1,6.5 Data Visualization,function_purpose,State the main purpose of a graph in data analysis.,data analysis میں graph کا بنیادی purpose بیان کریں۔,Easy,2,PRO,1
q_9_cs_ch6_sq_025,1,6.5 Data Visualization,function_purpose,Explain how Microsoft Power BI supports data visualization.,وضاحت کریں کہ Microsoft Power BI data visualization میں کیسے مدد دیتا ہے۔,Medium,2,PRO,1
q_9_cs_ch6_sq_026,1,6.5 Data Visualization,list_state,Identify the required item or fact and state one related feature or function: Which tool can create spreadsheet charts and graphs?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سا tool spreadsheet charts اور graphs create کر سکتا ہے؟,Easy,2,ULTRA,1
q_9_cs_ch6_sq_027,1,6.5 Data Visualization,list_state,Identify the required item or fact and state one related feature or function: Which tool allows online creation and sharing of visualizations?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سا tool online visualizations create اور share کرنے دیتا ہے؟,Easy,2,ELITE,1
q_9_cs_ch6_sq_028,1,6.5 Data Visualization,list_state,Identify the required item or fact and state one related feature or function: Which tool is specifically designed for detailed interactive visualizations?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سا tool detailed interactive visualizations کے لیے specifically design کیا گیا ہے؟,Easy,2,ELITE,1
q_9_cs_ch6_sq_029,1,6.5 Data Visualization,list_state,"Identify the required item or fact and state one related feature or function: Which Microsoft tool creates charts, graphs, and maps for data?",درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سا Microsoft tool data کے لیے charts، graphs اور maps create کرتا ہے؟,Easy,2,ELITE,1
TOPIC_SEP,1,6.8 Introduction to Data Science,topic_separator,,,,,,1
q_9_cs_ch6_sq_030,1,6.8 Introduction to Data Science,application_scenario,State one use of Python in data science and explain its relevance.,data science میں Python کا ایک use بیان کریں اور اس کی relevance واضح کریں۔,Medium,2,PRO,1
q_9_cs_ch6_sq_031,1,6.8 Introduction to Data Science,definition_function,Define SQL and state its main use in working with data.,SQL کی تعریف کریں اور data کے ساتھ کام کرنے میں اس کا بنیادی use بیان کریں۔,Easy,2,PRO,1
q_9_cs_ch6_sq_032,1,6.8 Introduction to Data Science,list_state,Identify the required item or fact and state one related feature or function: Which fields are combined in data science according to the chapter?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: chapter کے مطابق data science میں کون سے fields combine ہوتے ہیں؟,Easy,2,PRO,1
TOPIC_SEP,1,6.1 Data,topic_separator,,,,,,1
q_9_cs_ch6_sq_033,1,6.1 Data,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is data?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: data کیا ہے؟,Easy,2,PRO,1
q_9_cs_ch6_sq_034,1,6.1 Data,list_state,Identify the required item or fact and state one related feature or function: Which of the following can be a form of data?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: درج ذیل میں سے کون data کی ایک form ہو سکتی ہے؟,Easy,2,ULTRA,1
TOPIC_SEP,1,6.4 Structured and Unstructured Data,topic_separator,,,,,,1
q_9_cs_ch6_sq_035,1,6.4 Structured and Unstructured Data,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is structured data?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: structured data کیا ہے؟,Easy,2,PRO,1
q_9_cs_ch6_sq_036,1,6.4 Structured and Unstructured Data,definition_example,"Define or identify the required concept and state one key feature, purpose, or example: Which item is an example of unstructured data?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: کون سا item unstructured data کی example ہے؟,Easy,2,ULTRA,1
TOPIC_SEP,1,6.6 Data Pre-Processing and Analysis,topic_separator,,,,,,1
q_9_cs_ch6_sq_037,1,6.6 Data Pre-Processing and Analysis,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is data pre-processing?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: data pre-processing کیا ہے؟,Easy,2,PRO,1
q_9_cs_ch6_sq_038,1,6.6 Data Pre-Processing and Analysis,list_state,Identify the required item or fact and state one related feature or function: Which three qualities are checked when evaluating data quality?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: data quality evaluate کرتے وقت کون سی تین qualities check کی جاتی ہیں؟,Easy,2,PRO,1
q_9_cs_ch6_sq_039,1,6.6 Data Pre-Processing and Analysis,concept_explanation,"Explain the following and state one resulting effect, benefit, or application: A score of 105 is recorded where the maximum marks are 100. What is it?",درج ذیل کی وضاحت کریں اور ایک نتیجہ، فائدہ یا application بیان کریں: maximum marks 100 ہوں اور score 105 record ہو تو یہ کیا ہے؟,Medium,2,PRO,1
q_9_cs_ch6_sq_040,1,6.6 Data Pre-Processing and Analysis,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is an outlier?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: outlier کیا ہے؟,Easy,2,PRO,1
q_9_cs_ch6_sq_041,1,6.6 Data Pre-Processing and Analysis,function_purpose,State the required function or purpose and explain its importance: What does validating data completeness ensure?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: data completeness validate کرنے سے کیا ensure ہوتا ہے؟,Medium,2,PRO,1
q_9_cs_ch6_sq_042,1,6.6 Data Pre-Processing and Analysis,function_purpose,State the required function or purpose and explain its importance: What does data cleaning include?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: data cleaning میں کیا شامل ہوتا ہے؟,Medium,2,PRO,1
q_9_cs_ch6_sq_043,1,6.6 Data Pre-Processing and Analysis,list_state,Identify the required item or fact and state one related feature or function: Which analysis deals with numeric and measurable data?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سا analysis numeric اور measurable data سے deal کرتا ہے؟,Easy,2,PRO,1
q_9_cs_ch6_sq_044,1,6.6 Data Pre-Processing and Analysis,list_state,"Identify the required item or fact and state one related feature or function: Which analysis deals with text, images, sounds, meanings, and experiences?",درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سا analysis text، images، sounds، meanings اور experiences سے deal کرتا ہے؟,Easy,2,PRO,1
TOPIC_SEP,1,6.7 Cloud Storage and Data Backups,topic_separator,,,,,,1
q_9_cs_ch6_sq_045,1,6.7 Cloud Storage and Data Backups,function_purpose,State the required function or purpose and explain its importance: What does cloud storage allow users to do?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: cloud storage users کو کیا کرنے دیتی ہے؟,Medium,2,PRO,1
q_9_cs_ch6_sq_046,1,6.7 Cloud Storage and Data Backups,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is a data backup?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: data backup کیا ہے؟,Easy,2,PRO,1
q_9_cs_ch6_sq_047,1,6.7 Cloud Storage and Data Backups,explain_reason,"Explain the following and state one resulting effect, benefit, or application: Why are backups important?",درج ذیل کی وضاحت کریں اور ایک نتیجہ، فائدہ یا application بیان کریں: backups important کیوں ہیں؟,Medium,2,PRO,1
q_9_cs_ch6_sq_048,1,6.7 Cloud Storage and Data Backups,list_state,Identify the required item or fact and state one related feature or function: Which collaborative-tool feature lets users return to earlier document versions?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: collaborative tool کی کون سی feature users کو earlier document versions پر واپس جانے دیتی ہے؟,Easy,2,ULTRA,1
