question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_cs_ch3_sq_017,1,3.6 The OSI Networking Model,list_state,"Identify the required item or fact and state one related feature or function: Which OSI layer handles data translation, encryption, and compression?",درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سی OSI layer data translation، encryption اور compression handle کرتی ہے؟,Easy,2,ULTRA,1
q_9_cs_ch3_sq_018,1,3.6 The OSI Networking Model,list_state,Identify the required item or fact and state one related feature or function: Which OSI layer is closest to the end user?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سی OSI layer end user کے سب سے قریب ہے؟,Easy,2,ULTRA,1
TOPIC_SEP,1,3.8 Network Protocols,topic_separator,,,,,,1
q_9_cs_ch3_sq_019,1,3.8 Network Protocols,definition_function,Define DHCP and state its purpose in a network.,DHCP کی تعریف کریں اور network میں اس کا مقصد بیان کریں۔,Easy,2,PRO,1
q_9_cs_ch3_sq_020,1,3.8 Network Protocols,difference,Differentiate between TCP and UDP using two points.,TCP اور UDP میں دو نکات کی بنیاد پر فرق لکھیں۔,Medium,2,PRO,1
q_9_cs_ch3_sq_021,1,3.8 Network Protocols,function_purpose,State the required function or purpose and explain its importance: What is the function of DNS?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: DNS کا function کیا ہے؟,Medium,2,PRO,1
q_9_cs_ch3_sq_022,1,3.8 Network Protocols,list_state,Identify the required item or fact and state one related feature or function: Which protocol provides reliable data transfer in the TCP/IP model?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: TCP/IP model میں reliable data transfer کون سا protocol فراہم کرتا ہے؟,Easy,2,PRO,1
q_9_cs_ch3_sq_023,1,3.8 Network Protocols,difference,Differentiate the required concepts using two clear points: How does UDP differ from TCP?,درج ذیل required concepts میں دو واضح نکات کی بنیاد پر فرق بیان کریں: UDP، TCP سے کس طرح different ہے؟,Hard,2,ULTRA,1
TOPIC_SEP,1,3.9 Network Security,topic_separator,,,,,,1
q_9_cs_ch3_sq_024,1,3.9 Network Security,explain_reason,Explain the importance of encryption in network security.,network security میں encryption کی اہمیت واضح کریں۔,Medium,2,PRO,1
q_9_cs_ch3_sq_025,1,3.9 Network Security,function_purpose,Explain how a firewall contributes to network security.,وضاحت کریں کہ firewall network security میں کس طرح کردار ادا کرتی ہے۔,Medium,2,PRO,1
q_9_cs_ch3_sq_026,1,3.9 Network Security,function_purpose,State the required function or purpose and explain its importance: What is the main purpose of a firewall?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: firewall کا بنیادی purpose کیا ہے؟,Medium,2,PRO,1
q_9_cs_ch3_sq_027,1,3.9 Network Security,function_purpose,State the required function or purpose and explain its importance: What is the role of antivirus software in network security?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: network security میں antivirus software کا role کیا ہے؟,Medium,2,ULTRA,1
q_9_cs_ch3_sq_028,1,3.9 Network Security,explain_reason,"Explain the following and state one resulting effect, benefit, or application: Why is encryption important in network communication?",درج ذیل کی وضاحت کریں اور ایک نتیجہ، فائدہ یا application بیان کریں: network communication میں encryption کیوں important ہے؟,Medium,2,PRO,1
TOPIC_SEP,1,3.4 Network Topologies,topic_separator,,,,,,1
q_9_cs_ch3_sq_029,1,3.4 Network Topologies,definition_example,Define star topology and describe how devices are connected in it.,star topology کی تعریف کریں اور اس میں devices کی connection بیان کریں۔,Easy,2,PRO,1
q_9_cs_ch3_sq_030,1,3.4 Network Topologies,diagram_based,State the required relationship and support it with the relevant table or diagram details: Which topology connects all devices to a central hub or switch?,درج ذیل required relationship بیان کریں اور متعلقہ table یا diagram details لکھیں: کون سی topology تمام devices کو central hub یا switch سے connect کرتی ہے؟,Medium,2,PRO,1
q_9_cs_ch3_sq_031,1,3.4 Network Topologies,diagram_based,State the required relationship and support it with the relevant table or diagram details: Which topology uses a single main communication cable?,درج ذیل required relationship بیان کریں اور متعلقہ table یا diagram details لکھیں: کون سی topology ایک single main communication cable استعمال کرتی ہے؟,Medium,2,ULTRA,1
q_9_cs_ch3_sq_032,1,3.4 Network Topologies,diagram_based,State the required relationship and support it with the relevant table or diagram details: In which topology is each device connected to two neighbouring devices in a loop?,درج ذیل required relationship بیان کریں اور متعلقہ table یا diagram details لکھیں: کون سی topology میں ہر device loop میں دو neighbouring devices سے connected ہوتا ہے؟,Medium,2,ULTRA,1
q_9_cs_ch3_sq_033,1,3.4 Network Topologies,diagram_based,State the required relationship and support it with the relevant table or diagram details: What is a major advantage of star topology?,درج ذیل required relationship بیان کریں اور متعلقہ table یا diagram details لکھیں: star topology کا major advantage کیا ہے؟,Medium,2,ELITE,1
TOPIC_SEP,1,3.5 Transmission Modes,topic_separator,,,,,,1
q_9_cs_ch3_sq_034,1,3.5 Transmission Modes,difference,Differentiate between half-duplex and full-duplex communication using two points.,half-duplex اور full-duplex communication میں دو نکات کی بنیاد پر فرق لکھیں۔,Medium,2,PRO,1
q_9_cs_ch3_sq_035,1,3.5 Transmission Modes,list_state,Identify the required item or fact and state one related feature or function: Which transmission mode allows communication in only one direction?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سا transmission mode communication صرف ایک direction میں allow کرتا ہے؟,Easy,2,PRO,1
q_9_cs_ch3_sq_036,1,3.5 Transmission Modes,function_purpose,State the required function or purpose and explain its importance: How does half-duplex communication work?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: half-duplex communication کیسے work کرتی ہے؟,Medium,2,PRO,1
TOPIC_SEP,1,3.1 Network as a System,topic_separator,,,,,,1
q_9_cs_ch3_sq_037,1,3.1 Network as a System,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is the primary objective of a computer network?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: computer network کا بنیادی objective کیا ہے؟,Easy,2,PRO,1
q_9_cs_ch3_sq_038,1,3.1 Network as a System,explain_reason,"Explain the following and state one resulting effect, benefit, or application: Why is a computer network considered a system?",درج ذیل کی وضاحت کریں اور ایک نتیجہ، فائدہ یا application بیان کریں: computer network کو system کیوں سمجھا جاتا ہے؟,Medium,2,ULTRA,1
TOPIC_SEP,1,3.7 IPv4 and IPv6,topic_separator,,,,,,1
q_9_cs_ch3_sq_039,1,3.7 IPv4 and IPv6,concept_explanation,"Explain the following and state one resulting effect, benefit, or application: How many bits are used in an IPv4 address?",درج ذیل کی وضاحت کریں اور ایک نتیجہ، فائدہ یا application بیان کریں: IPv4 address میں کتنے bits استعمال ہوتے ہیں؟,Medium,2,PRO,1
q_9_cs_ch3_sq_040,1,3.7 IPv4 and IPv6,explain_reason,"Explain the following and state one resulting effect, benefit, or application: Why was IPv6 introduced?",درج ذیل کی وضاحت کریں اور ایک نتیجہ، فائدہ یا application بیان کریں: IPv6 کیوں introduce کیا گیا؟,Medium,2,ULTRA,1
TOPIC_SEP,1,3.11 Types of Networks,topic_separator,,,,,,1
q_9_cs_ch3_sq_041,1,3.11 Types of Networks,list_state,Identify the required item or fact and state one related feature or function: Which network type covers a very small personal area?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سا network type بہت چھوٹے personal area کو cover کرتا ہے؟,Easy,2,ULTRA,1
q_9_cs_ch3_sq_042,1,3.11 Types of Networks,list_state,Identify the required item or fact and state one related feature or function: Which network type commonly covers a building or small local area?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سا network type عموماً building یا small local area کو cover کرتا ہے؟,Easy,2,PRO,1
q_9_cs_ch3_sq_043,1,3.11 Types of Networks,list_state,Identify the required item or fact and state one related feature or function: Which network type spans a city?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سا network type ایک city کو span کرتا ہے؟,Easy,2,ULTRA,1
q_9_cs_ch3_sq_044,1,3.11 Types of Networks,list_state,Identify the required item or fact and state one related feature or function: Which network type can span countries or continents?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سا network type countries یا continents کو span کر سکتا ہے؟,Easy,2,PRO,1
TOPIC_SEP,1,3.12 Real-World Applications of Computer Networks,topic_separator,,,,,,1
q_9_cs_ch3_sq_045,1,3.12 Real-World Applications of Computer Networks,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is a key benefit of networks in business?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: business میں networks کا key benefit کیا ہے؟,Easy,2,ELITE,1
