question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,4.3 Algorithm Design Methods,topic_separator,,,,,,1
q_9_cs_ch4_sq_010,1,4.3 Algorithm Design Methods,definition_example,Define an algorithm and give one simple example.,algorithm کی تعریف کریں اور ایک سادہ example دیں۔,Easy,2,PRO,1
q_9_cs_ch4_sq_011,1,4.3 Algorithm Design Methods,function_purpose,State the purpose of flowcharts and mention one benefit of using them.,flowcharts کا مقصد بیان کریں اور ان کے استعمال کا ایک فائدہ لکھیں۔,Easy,2,PRO,1
q_9_cs_ch4_sq_012,1,4.3 Algorithm Design Methods,function_purpose,Define pseudocode and state its purpose in algorithm design.,pseudocode کی تعریف کریں اور algorithm design میں اس کا مقصد بیان کریں۔,Easy,2,PRO,1
q_9_cs_ch4_sq_013,1,4.3 Algorithm Design Methods,difference,Differentiate between flowcharts and pseudocode using two points.,flowcharts اور pseudocode میں دو نکات کی بنیاد پر فرق لکھیں۔,Medium,2,PRO,1
q_9_cs_ch4_sq_014,1,4.3 Algorithm Design Methods,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is an algorithm?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: algorithm کیا ہے؟,Easy,2,PRO,1
q_9_cs_ch4_sq_015,1,4.3 Algorithm Design Methods,list_state,Identify the required item or fact and state one related feature or function: Which characteristic requires an algorithm to eventually stop?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سی characteristic algorithm سے eventually stop ہونے کا تقاضا کرتی ہے؟,Easy,2,ULTRA,1
q_9_cs_ch4_sq_016,1,4.3 Algorithm Design Methods,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is a flowchart?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: flowchart کیا ہے؟,Easy,2,PRO,1
q_9_cs_ch4_sq_017,1,4.3 Algorithm Design Methods,list_state,Identify the required item or fact and state one related feature or function: Which flowchart symbol represents the start or end?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سا flowchart symbol start یا end کو represent کرتا ہے؟,Easy,2,PRO,1
q_9_cs_ch4_sq_018,1,4.3 Algorithm Design Methods,list_state,Identify the required item or fact and state one related feature or function: Which flowchart symbol represents a process or task?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سا flowchart symbol process یا task کو represent کرتا ہے؟,Easy,2,PRO,1
q_9_cs_ch4_sq_019,1,4.3 Algorithm Design Methods,list_state,Identify the required item or fact and state one related feature or function: Which flowchart symbol represents a decision point?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سا flowchart symbol decision point کو represent کرتا ہے؟,Easy,2,PRO,1
q_9_cs_ch4_sq_020,1,4.3 Algorithm Design Methods,function_purpose,State the required function or purpose and explain its importance: What does an arrow or flowline show in a flowchart?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: flowchart میں arrow یا flowline کیا دکھاتی ہے؟,Medium,2,ULTRA,1
q_9_cs_ch4_sq_021,1,4.3 Algorithm Design Methods,explain_reason,"Explain the following and state one resulting effect, benefit, or application: Why are flowcharts useful before coding?",درج ذیل کی وضاحت کریں اور ایک نتیجہ، فائدہ یا application بیان کریں: coding سے پہلے flowcharts useful کیوں ہیں؟,Medium,2,ULTRA,1
q_9_cs_ch4_sq_022,1,4.3 Algorithm Design Methods,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is pseudocode?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: pseudocode کیا ہے؟,Easy,2,PRO,1
q_9_cs_ch4_sq_023,1,4.3 Algorithm Design Methods,list_state,Identify the required item or fact and state one related feature or function: Which statement best distinguishes a flowchart from pseudocode?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سا بیان flowchart اور pseudocode میں بہترین فرق بتاتا ہے؟,Hard,2,PRO,1
TOPIC_SEP,1,4.2 Principles of Computational Thinking,topic_separator,,,,,,1
q_9_cs_ch4_sq_024,1,4.2 Principles of Computational Thinking,explain_reason,Explain how understanding a problem helps in computational thinking.,وضاحت کریں کہ problem کو سمجھنا computational thinking میں کیسے مدد دیتا ہے۔,Medium,2,PRO,1
q_9_cs_ch4_sq_025,1,4.2 Principles of Computational Thinking,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is the first principle in solving a problem?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: problem solve کرنے میں پہلا principle کیا ہے؟,Easy,2,PRO,1
q_9_cs_ch4_sq_026,1,4.2 Principles of Computational Thinking,explain_reason,"Explain the following and state one resulting effect, benefit, or application: Why is problem understanding important?",درج ذیل کی وضاحت کریں اور ایک نتیجہ، فائدہ یا application بیان کریں: problem understanding کیوں important ہے؟,Medium,2,PRO,1
q_9_cs_ch4_sq_027,1,4.2 Principles of Computational Thinking,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is problem simplification?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: problem simplification کیا ہے؟,Easy,2,ULTRA,1
q_9_cs_ch4_sq_028,1,4.2 Principles of Computational Thinking,list_state,Identify the required item or fact and state one related feature or function: What should be considered during solution selection and design?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: solution selection اور design کے دوران کیا consider کرنا چاہیے؟,Hard,2,ELITE,1
TOPIC_SEP,1,4.4 Evaluation Techniques for an Algorithm,topic_separator,,,,,,1
q_9_cs_ch4_sq_029,1,4.4 Evaluation Techniques for an Algorithm,function_purpose,State the required function or purpose and explain its importance: What does time complexity describe?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: time complexity کیا describe کرتی ہے؟,Medium,2,PRO,1
q_9_cs_ch4_sq_030,1,4.4 Evaluation Techniques for an Algorithm,explain_reason,"Explain the following and state one resulting effect, benefit, or application: Why is algorithm evaluation important?",درج ذیل کی وضاحت کریں اور ایک نتیجہ، فائدہ یا application بیان کریں: algorithm evaluation کیوں important ہے؟,Medium,2,ULTRA,1
TOPIC_SEP,1,4.5 Dry Run,topic_separator,,,,,,1
q_9_cs_ch4_sq_031,1,4.5 Dry Run,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is a dry run?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: dry run کیا ہے؟,Easy,2,PRO,1
q_9_cs_ch4_sq_032,1,4.5 Dry Run,table_based,State the required relationship and support it with the relevant table or diagram details: What is the purpose of a trace table in a dry run?,درج ذیل required relationship بیان کریں اور متعلقہ table یا diagram details لکھیں: dry run میں trace table کا purpose کیا ہے؟,Medium,2,ULTRA,1
q_9_cs_ch4_sq_033,1,4.5 Dry Run,list_state,Identify the required item or fact and state one related feature or function: Which activity is part of dry-running a flowchart?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سی activity flowchart کو dry-run کرنے کا حصہ ہے؟,Easy,2,PRO,1
q_9_cs_ch4_sq_034,1,4.5 Dry Run,function_purpose,State the required function or purpose and explain its importance: A dry run reveals that a variable never changes inside a loop. What does this most likely indicate?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: dry run میں variable loop کے اندر کبھی change نہ ہو تو یہ عموماً کس چیز کی نشاندہی کرتا ہے؟,Hard,2,ELITE,1
TOPIC_SEP,1,4.5 Simulation,topic_separator,,,,,,1
q_9_cs_ch4_sq_035,1,4.5 Simulation,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is simulation?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: simulation کیا ہے؟,Easy,2,ULTRA,1
q_9_cs_ch4_sq_036,1,4.5 Simulation,list_state,Identify the required item or fact and state one related feature or function: Which is an appropriate use of simulation?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: simulation کا مناسب use کون سا ہے؟,Easy,2,ELITE,1
TOPIC_SEP,1,4.6 Writing Algorithms in LARP,topic_separator,,,,,,1
q_9_cs_ch4_sq_037,1,4.6 Writing Algorithms in LARP,function_purpose,State the required function or purpose and explain its importance: What is LARP used for in this chapter?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: اس chapter میں LARP کس لیے استعمال ہوتا ہے؟,Medium,2,ULTRA,1
q_9_cs_ch4_sq_038,1,4.6 Writing Algorithms in LARP,list_state,Identify the required item or fact and state one related feature or function: Which pseudocode keyword commonly marks the beginning of an algorithm?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سا pseudocode keyword عموماً algorithm کا beginning mark کرتا ہے؟,Easy,2,ELITE,1
q_9_cs_ch4_sq_039,1,4.6 Writing Algorithms in LARP,function_purpose,State the required function or purpose and explain its importance: What does the READ statement do in an algorithm?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: algorithm میں READ statement کیا کرتی ہے؟,Medium,2,ELITE,1
TOPIC_SEP,1,4.7 Error Identification and Debugging,topic_separator,,,,,,1
q_9_cs_ch4_sq_040,1,4.7 Error Identification and Debugging,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is debugging?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: debugging کیا ہے؟,Easy,2,PRO,1
q_9_cs_ch4_sq_041,1,4.7 Error Identification and Debugging,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is a syntax error?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: syntax error کیا ہے؟,Easy,2,PRO,1
q_9_cs_ch4_sq_042,1,4.7 Error Identification and Debugging,numerical_short,Solve the following numerical or code-related task and show the main working step: A program executes successfully but calculates the wrong total. Which type of error is most likely?,درج ذیل numerical یا code-related task حل کریں اور بنیادی working step دکھائیں: program successfully execute ہو مگر wrong total calculate کرے تو most likely کون سی error ہے؟,Hard,2,PRO,1
q_9_cs_ch4_sq_043,1,4.7 Error Identification and Debugging,difference,Differentiate the required concepts using two clear points: Why should sample test data include different cases?,درج ذیل required concepts میں دو واضح نکات کی بنیاد پر فرق بیان کریں: sample test data میں different cases کیوں include کرنے چاہییں؟,Hard,2,ULTRA,1
