question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_9_cs_ch4_018,1,4.3 Algorithm Design Methods,Remember,What does an arrow or flowline show in a flowchart?,flowchart میں arrow یا flowline کیا دکھاتی ہے؟,The final stored file size / final stored file size,The colour of the algorithm / algorithm کا colour,The number of users / users کی تعداد,The direction of control flow / control flow کی direction,D | The direction of control flow / control flow کی direction,Easy,1,ULTRA,1
q_9_cs_ch4_019,1,4.3 Algorithm Design Methods,Understand,Why are flowcharts useful before coding?,coding سے پہلے flowcharts useful کیوں ہیں؟,They make the logic and sequence easier to visualize / وہ logic اور sequence کو visualize کرنا آسان بناتی ہیں,They automatically compile every program / وہ ہر program automatically compile کرتی ہیں,They remove the need for any algorithm / وہ کسی بھی algorithm کی ضرورت ختم کرتی ہیں,They replace all input data / وہ تمام input data replace کرتی ہیں,A | They make the logic and sequence easier to visualize / وہ logic اور sequence کو visualize کرنا آسان بناتی ہیں,Medium,1,ULTRA,1
q_9_cs_ch4_020,1,4.3 Algorithm Design Methods,Remember,What is pseudocode?,pseudocode کیا ہے؟,A machine-language program / machine-language program,A physical circuit diagram / physical circuit diagram,A high-level description of an algorithm written in structured plain language / structured plain language میں لکھی گئی algorithm کی high-level description,A network topology / network topology,C | A high-level description of an algorithm written in structured plain language / structured plain language میں لکھی گئی algorithm کی high-level description,Easy,1,PRO,1
q_9_cs_ch4_021,1,4.3 Algorithm Design Methods,Understand,What is a major advantage of pseudocode?,pseudocode کا major advantage کیا ہے؟,It can be executed directly by every CPU / یہ ہر CPU پر directly execute ہو سکتی ہے,It removes the need to test logic / یہ logic test کرنے کی ضرورت ختم کرتی ہے,It expresses logic without depending on a specific programming language / یہ کسی specific programming language پر depend کیے بغیر logic express کرتی ہے,It stores data permanently / یہ data permanently store کرتی ہے,C | It expresses logic without depending on a specific programming language / یہ کسی specific programming language پر depend کیے بغیر logic express کرتی ہے,Medium,1,ULTRA,1
q_9_cs_ch4_022,1,4.3 Algorithm Design Methods,Analyze,Which statement best distinguishes a flowchart from pseudocode?,کون سا بیان flowchart اور pseudocode میں بہترین فرق بتاتا ہے؟,"A flowchart uses graphical symbols, while pseudocode uses structured text / flowchart graphical symbols جبکہ pseudocode structured text استعمال کرتی ہے","A flowchart is executable code, while pseudocode is hardware / flowchart executable code جبکہ pseudocode hardware ہے",Both are physical network devices / دونوں physical network devices ہیں,"Pseudocode uses only pictures, while a flowchart uses paragraphs / pseudocode صرف pictures جبکہ flowchart paragraphs استعمال کرتی ہے","A | A flowchart uses graphical symbols, while pseudocode uses structured text / flowchart graphical symbols جبکہ pseudocode structured text استعمال کرتی ہے",Hard,1,PRO,1
TOPIC_SEP,1,4.4 Evaluation Techniques for an Algorithm,Topic,,,,,,,,,,,1
q_9_cs_ch4_023,1,4.4 Evaluation Techniques for an Algorithm,Remember,What does time complexity describe?,time complexity کیا describe کرتی ہے؟,The colour of algorithm symbols / algorithm symbols کا colour,The number of computers in a room / room میں computers کی تعداد,The price of a software license / software license کی price,How the running time grows with input size / input size کے ساتھ running time کیسے grow کرتا ہے,D | How the running time grows with input size / input size کے ساتھ running time کیسے grow کرتا ہے,Medium,1,PRO,1
q_9_cs_ch4_024,1,4.4 Evaluation Techniques for an Algorithm,Understand,Why is algorithm evaluation important?,algorithm evaluation کیوں important ہے؟,It guarantees no input is needed / یہ guarantee کرتی ہے کہ input کی ضرورت نہیں,It helps compare efficiency and suitability of solutions / یہ solutions کی efficiency اور suitability compare کرنے میں مدد دیتی ہے,It converts all algorithms into flowcharts automatically / یہ تمام algorithms کو automatically flowcharts میں convert کرتی ہے,It removes the need for correctness / یہ correctness کی ضرورت ختم کرتی ہے,B | It helps compare efficiency and suitability of solutions / یہ solutions کی efficiency اور suitability compare کرنے میں مدد دیتی ہے,Medium,1,ULTRA,1
TOPIC_SEP,1,4.5 Dry Run,Topic,,,,,,,,,,,1
q_9_cs_ch4_025,1,4.5 Dry Run,Remember,What is a dry run?,dry run کیا ہے؟,Running only the final compiled program / صرف final compiled program run کرنا,Manually tracing an algorithm with sample input / sample input کے ساتھ algorithm کو manually trace کرنا,Deleting all test data / تمام test data delete کرنا,Converting hardware to software / hardware کو software میں convert کرنا,B | Manually tracing an algorithm with sample input / sample input کے ساتھ algorithm کو manually trace کرنا,Easy,1,PRO,1
q_9_cs_ch4_026,1,4.5 Dry Run,Understand,What is the purpose of a trace table in a dry run?,dry run میں trace table کا purpose کیا ہے؟,To store images permanently / images permanently store کرنا,To connect network devices / network devices connect کرنا,To encrypt user passwords / user passwords encrypt کرنا,To record changes in variables and outputs step by step / variables اور outputs میں changes step by step record کرنا,D | To record changes in variables and outputs step by step / variables اور outputs میں changes step by step record کرنا,Medium,1,ULTRA,1
q_9_cs_ch4_027,1,4.5 Dry Run,Apply,Which activity is part of dry-running a flowchart?,کون سی activity flowchart کو dry-run کرنے کا حصہ ہے؟,Testing it with sample data / اسے sample data کے ساتھ test کرنا,Ignoring all decision branches / تمام decision branches ignore کرنا,Replacing symbols with hardware / symbols کو hardware سے replace کرنا,Publishing it as a website / اسے website کے طور پر publish کرنا,A | Testing it with sample data / اسے sample data کے ساتھ test کرنا,Medium,1,PRO,1
q_9_cs_ch4_028,1,4.5 Dry Run,Analyze,A dry run reveals that a variable never changes inside a loop. What does this most likely indicate?,dry run میں variable loop کے اندر کبھی change نہ ہو تو یہ عموماً کس چیز کی نشاندہی کرتا ہے؟,A correct termination condition / correct termination condition,A network encryption method / network encryption method,A possible logical error that may cause an infinite loop / possible logical error جو infinite loop کا سبب بن سکتی ہے,A completed simulation model / completed simulation model,C | A possible logical error that may cause an infinite loop / possible logical error جو infinite loop کا سبب بن سکتی ہے,Hard,1,ELITE,1
TOPIC_SEP,1,4.5 Simulation,Topic,,,,,,,,,,,1
q_9_cs_ch4_029,1,4.5 Simulation,Remember,What is simulation?,simulation کیا ہے؟,Physically rebuilding every system / ہر system کو physically دوبارہ بنانا,Deleting the real-world problem / real-world problem delete کرنا,Imitating the behaviour of a real system or process using a model / model استعمال کرکے real system یا process کے behaviour کی imitation,Writing only HTML comments / صرف HTML comments لکھنا,C | Imitating the behaviour of a real system or process using a model / model استعمال کرکے real system یا process کے behaviour کی imitation,Easy,1,ULTRA,1
q_9_cs_ch4_030,1,4.5 Simulation,Understand,What is a benefit of simulation?,simulation کا benefit کیا ہے؟,It allows safe and cost-effective testing of situations / یہ situations کی safe اور cost-effective testing کی اجازت دیتی ہے,It always eliminates the need for data / یہ ہمیشہ data کی ضرورت ختم کرتی ہے,It guarantees the model is identical to reality / یہ guarantee کرتی ہے کہ model reality کے identical ہے,It prevents comparison of alternatives / یہ alternatives کے comparison کو روکتی ہے,A | It allows safe and cost-effective testing of situations / یہ situations کی safe اور cost-effective testing کی اجازت دیتی ہے,Medium,1,ULTRA,1
q_9_cs_ch4_031,1,4.5 Simulation,Understand,Which is an appropriate use of simulation?,simulation کا مناسب use کون سا ہے؟,Replacing every algorithm with a password / ہر algorithm کو password سے replace کرنا,Using a printer as a router / printer کو router کے طور پر استعمال کرنا,Storing files without backup / files کو backup کے بغیر store کرنا,Testing a traffic-management model before applying it in a city / city میں apply کرنے سے پہلے traffic-management model test کرنا,D | Testing a traffic-management model before applying it in a city / city میں apply کرنے سے پہلے traffic-management model test کرنا,Medium,1,ELITE,1
TOPIC_SEP,1,4.6 Writing Algorithms in LARP,Topic,,,,,,,,,,,1
q_9_cs_ch4_032,1,4.6 Writing Algorithms in LARP,Remember,What is LARP used for in this chapter?,اس chapter میں LARP کس لیے استعمال ہوتا ہے؟,Managing network firewalls / network firewalls manage کرنے کے لیے,"Learning, writing, and practising algorithms and flowcharts / algorithms اور flowcharts learn، write اور practise کرنے کے لیے",Creating database servers / database servers بنانے کے لیے,Converting analog signals / analog signals convert کرنے کے لیے,"B | Learning, writing, and practising algorithms and flowcharts / algorithms اور flowcharts learn، write اور practise کرنے کے لیے",Medium,1,ULTRA,1
q_9_cs_ch4_033,1,4.6 Writing Algorithms in LARP,Understand,Which pseudocode keyword commonly marks the beginning of an algorithm?,کون سا pseudocode keyword عموماً algorithm کا beginning mark کرتا ہے؟,ENDIF,START,READ,ELSE,B | START,Easy,1,ELITE,1
q_9_cs_ch4_034,1,4.6 Writing Algorithms in LARP,Understand,What does the READ statement do in an algorithm?,algorithm میں READ statement کیا کرتی ہے؟,It displays final output only / یہ صرف final output display کرتی ہے,It ends every decision / یہ ہر decision end کرتی ہے,It draws a flowchart arrow / یہ flowchart arrow draw کرتی ہے,It accepts input data / یہ input data accept کرتی ہے,D | It accepts input data / یہ input data accept کرتی ہے,Easy,1,ELITE,1
TOPIC_SEP,1,4.7 Error Identification and Debugging,Topic,,,,,,,,,,,1
q_9_cs_ch4_035,1,4.7 Error Identification and Debugging,Remember,What is debugging?,debugging کیا ہے؟,Finding and correcting errors in an algorithm or program / algorithm یا program میں errors find اور correct کرنا,Adding random steps to a solution / solution میں random steps add کرنا,Converting code to a network topology / code کو network topology میں convert کرنا,Preventing all input from being entered / تمام input entry روکنا,A | Finding and correcting errors in an algorithm or program / algorithm یا program میں errors find اور correct کرنا,Easy,1,PRO,1
q_9_cs_ch4_036,1,4.7 Error Identification and Debugging,Remember,What is a syntax error?,syntax error کیا ہے؟,A correct but slow algorithm / correct مگر slow algorithm,A hardware cable failure / hardware cable failure,An error caused by violating the rules of a programming language / programming language کے rules violate کرنے سے پیدا ہونے والی error,A data-visualization chart / data-visualization chart,C | An error caused by violating the rules of a programming language / programming language کے rules violate کرنے سے پیدا ہونے والی error,Easy,1,PRO,1
q_9_cs_ch4_037,1,4.7 Error Identification and Debugging,Understand,What is a logical error?,logical error کیا ہے؟,The program cannot be parsed because punctuation is missing / program punctuation missing ہونے سے parse نہیں ہوتا,The computer has no power cable / computer میں power cable نہیں,The program runs but produces an incorrect result because of faulty logic / program run ہوتا ہے مگر faulty logic کی وجہ سے incorrect result دیتا ہے,The user forgets a password / user password بھول جاتا ہے,C | The program runs but produces an incorrect result because of faulty logic / program run ہوتا ہے مگر faulty logic کی وجہ سے incorrect result دیتا ہے,Medium,1,PRO,1
q_9_cs_ch4_038,1,4.7 Error Identification and Debugging,Understand,What is a runtime error?,runtime error کیا ہے؟,An error that occurs while the program is executing / error جو program execution کے دوران occur ہو,An error found only in a printed flowchart / error جو صرف printed flowchart میں ملے,A correct output produced before execution / execution سے پہلے produced correct output,A type of pattern recognition / pattern recognition کی قسم,A | An error that occurs while the program is executing / error جو program execution کے دوران occur ہو,Medium,1,PRO,1
q_9_cs_ch4_039,1,4.7 Error Identification and Debugging,Analyze,A program executes successfully but calculates the wrong total. Which type of error is most likely?,program successfully execute ہو مگر wrong total calculate کرے تو most likely کون سی error ہے؟,Syntax error / syntax error,Cable disconnection / cable disconnection,No error because it executed / کوئی error نہیں کیونکہ یہ execute ہوا,Logical error / logical error,D | Logical error / logical error,Hard,1,PRO,1
q_9_cs_ch4_040,1,4.7 Error Identification and Debugging,Understand,Why should sample test data include different cases?,sample test data میں different cases کیوں include کرنے چاہییں؟,To make the algorithm visually longer / algorithm کو visually longer بنانے کے لیے,To check whether the algorithm works under varied conditions / یہ check کرنے کے لیے کہ algorithm varied conditions میں work کرتا ہے,To avoid all boundary conditions / تمام boundary conditions avoid کرنے کے لیے,To remove the need for debugging / debugging کی ضرورت ختم کرنے کے لیے,B | To check whether the algorithm works under varied conditions / یہ check کرنے کے لیے کہ algorithm varied conditions میں work کرتا ہے,Medium,1,ULTRA,1
