question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_cs_ch8_sq_022,1,8.3 Best Practices in Online Behavior,list_state,Identify the required item or fact and state one related feature or function: What personal information should not be shared publicly on social media?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: social media پر کون سی personal information publicly share نہیں کرنی چاہیے؟,Easy,2,PRO,1
q_9_cs_ch8_sq_023,1,8.3 Best Practices in Online Behavior,explain_reason,"Explain the following and state one resulting effect, benefit, or application: Why should users think before posting on social media?",درج ذیل کی وضاحت کریں اور ایک نتیجہ، فائدہ یا application بیان کریں: users کو social media پر post کرنے سے پہلے think کیوں کرنا چاہیے؟,Medium,2,PRO,1
q_9_cs_ch8_sq_024,1,8.3 Best Practices in Online Behavior,concept_explanation,"Explain the following and state one resulting effect, benefit, or application: How should an email from an unknown sender with suspicious links be handled?",درج ذیل کی وضاحت کریں اور ایک نتیجہ، فائدہ یا application بیان کریں: unknown sender کی suspicious links والی email کو کیسے handle کرنا چاہیے؟,Medium,2,PRO,1
q_9_cs_ch8_sq_025,1,8.3 Best Practices in Online Behavior,definition_example,"Define or identify the required concept and state one key feature, purpose, or example: Which services are examples of cloud storage in the chapter?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: chapter میں cloud storage کی examples کون سی services ہیں؟,Easy,2,ELITE,1
q_9_cs_ch8_sq_026,1,8.3 Best Practices in Online Behavior,list_state,Identify the required item or fact and state one related feature or function: What should not be stored or shared carelessly through cloud services?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: cloud services کے ذریعے کیا carelessly store یا share نہیں کرنا چاہیے؟,Easy,2,PRO,1
q_9_cs_ch8_sq_027,1,8.3 Best Practices in Online Behavior,definition_example,"Define or identify the required concept and state one key feature, purpose, or example: From where should online applications be downloaded?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: online applications کہاں سے download کرنی چاہییں؟,Easy,2,PRO,1
q_9_cs_ch8_sq_028,1,8.3 Best Practices in Online Behavior,function_purpose,State the required function or purpose and explain its importance: What is the purpose of privacy settings on social media?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: social media پر privacy settings کا purpose کیا ہے؟,Medium,2,PRO,1
q_9_cs_ch8_sq_029,1,8.3 Best Practices in Online Behavior,function_purpose,State the required function or purpose and explain its importance: What does good online etiquette require?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: good online etiquette کیا require کرتی ہے؟,Medium,2,PRO,1
q_9_cs_ch8_sq_030,1,8.3 Best Practices in Online Behavior,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is cyberbullying?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: cyberbullying کیا ہے؟,Easy,2,PRO,1
q_9_cs_ch8_sq_031,1,8.3 Best Practices in Online Behavior,list_state,Identify the required item or fact and state one related feature or function: What should a user do after experiencing cyberbullying?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: cyberbullying experience ہونے پر user کو کیا کرنا چاہیے؟,Easy,2,PRO,1
q_9_cs_ch8_sq_032,1,8.3 Best Practices in Online Behavior,concept_explanation,"Explain the following and state one resulting effect, benefit, or application: How can someone support a victim of cyberbullying?",درج ذیل کی وضاحت کریں اور ایک نتیجہ، فائدہ یا application بیان کریں: cyberbullying victim کو کیسے support کیا جا سکتا ہے؟,Medium,2,ULTRA,1
q_9_cs_ch8_sq_033,1,8.3 Best Practices in Online Behavior,list_state,Identify the required item or fact and state one related feature or function: Which combination represents responsible online behaviour?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سا combination responsible online behaviour represent کرتا ہے؟,Hard,2,PRO,1
TOPIC_SEP,1,8.4 Intellectual Property Rights,topic_separator,,,,,,1
q_9_cs_ch8_sq_034,1,8.4 Intellectual Property Rights,function_purpose,State the purpose of privacy laws in protecting personal information.,personal information protect کرنے میں privacy laws کا purpose بیان کریں۔,Medium,2,PRO,1
q_9_cs_ch8_sq_035,1,8.4 Intellectual Property Rights,definition_function,Define software piracy and explain one harmful effect.,software piracy کی تعریف کریں اور ایک harmful effect واضح کریں۔,Easy,2,PRO,1
q_9_cs_ch8_sq_036,1,8.4 Intellectual Property Rights,explain_reason,"Explain the following and state one resulting effect, benefit, or application: Why are intellectual property rights important?",درج ذیل کی وضاحت کریں اور ایک نتیجہ، فائدہ یا application بیان کریں: intellectual property rights important کیوں ہیں؟,Medium,2,PRO,1
q_9_cs_ch8_sq_037,1,8.4 Intellectual Property Rights,function_purpose,State the required function or purpose and explain its importance: What does copyright protect?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: copyright کیا protect کرتی ہے؟,Medium,2,PRO,1
q_9_cs_ch8_sq_038,1,8.4 Intellectual Property Rights,function_purpose,State the required function or purpose and explain its importance: What control does copyright give a creator?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: copyright creator کو کیا control دیتی ہے؟,Medium,2,PRO,1
q_9_cs_ch8_sq_039,1,8.4 Intellectual Property Rights,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is a trademark?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: trademark کیا ہے؟,Easy,2,PRO,1
q_9_cs_ch8_sq_040,1,8.4 Intellectual Property Rights,function_purpose,State the required function or purpose and explain its importance: What does a trademark protect?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: trademark کیا protect کرتا ہے؟,Medium,2,ULTRA,1
q_9_cs_ch8_sq_041,1,8.4 Intellectual Property Rights,function_purpose,State the required function or purpose and explain its importance: What does a patent protect?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: patent کیا protect کرتا ہے؟,Medium,2,PRO,1
q_9_cs_ch8_sq_042,1,8.4 Intellectual Property Rights,list_state,Identify the required item or fact and state one related feature or function: What exclusive rights can a patent give an inventor?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: patent inventor کو کون سے exclusive rights دے سکتا ہے؟,Easy,2,PRO,1
q_9_cs_ch8_sq_043,1,8.4 Intellectual Property Rights,list_state,Identify the required item or fact and state one related feature or function: What do users generally purchase when they buy software?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: software buy کرتے وقت users generally کیا purchase کرتے ہیں؟,Easy,2,ULTRA,1
q_9_cs_ch8_sq_044,1,8.4 Intellectual Property Rights,list_state,Identify the required item or fact and state one related feature or function: Which action respects intellectual property rights?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سا action intellectual property rights respect کرتا ہے؟,Hard,2,PRO,1
