question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_cs_ch5_sq_011,1,5.5 Creating Content with HTML,process_steps,Write the HTML syntax for creating a hyperlink and identify the required attribute.,hyperlink create کرنے کی HTML syntax لکھیں اور required attribute identify کریں۔,Medium,2,PRO,1
q_9_cs_ch5_sq_012,1,5.5 Creating Content with HTML,function_purpose,State the function of the <div> tag and mention one use.,<div> tag کا function بیان کریں اور ایک use لکھیں۔,Easy,2,PRO,1
q_9_cs_ch5_sq_013,1,5.5 Creating Content with HTML,function_purpose,State the use of the <table> tag and name two related table tags.,<table> tag کا use بیان کریں اور دو related table tags کے نام لکھیں۔,Easy,2,PRO,1
q_9_cs_ch5_sq_014,1,5.5 Creating Content with HTML,list_state,Identify the required item or fact and state one related feature or function: Which range of tags defines HTML headings?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: HTML headings کون سے tag range سے define ہوتی ہیں؟,Easy,2,PRO,1
q_9_cs_ch5_sq_015,1,5.5 Creating Content with HTML,explain_reason,"Explain the following and state one resulting effect, benefit, or application: Why are headings important for SEO?",درج ذیل کی وضاحت کریں اور ایک نتیجہ، فائدہ یا application بیان کریں: headings SEO کے لیے important کیوں ہیں؟,Medium,2,ULTRA,1
q_9_cs_ch5_sq_016,1,5.5 Creating Content with HTML,list_state,Identify the required item or fact and state one related feature or function: Which tag defines a paragraph?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سا tag paragraph define کرتا ہے؟,Easy,2,PRO,1
q_9_cs_ch5_sq_017,1,5.5 Creating Content with HTML,list_state,Identify the required item or fact and state one related feature or function: Which tag creates a hyperlink?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سا tag hyperlink create کرتا ہے؟,Easy,2,PRO,1
q_9_cs_ch5_sq_018,1,5.5 Creating Content with HTML,list_state,Identify the required item or fact and state one related feature or function: Which attribute specifies the destination of a hyperlink?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سا attribute hyperlink کی destination specify کرتا ہے؟,Easy,2,PRO,1
q_9_cs_ch5_sq_019,1,5.5 Creating Content with HTML,function_purpose,State the required function or purpose and explain its importance: What does a link beginning with mailto: do?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: mailto: سے شروع ہونے والا link کیا کرتا ہے؟,Medium,2,ELITE,1
q_9_cs_ch5_sq_020,1,5.5 Creating Content with HTML,list_state,Identify the required item or fact and state one related feature or function: Which tag adds an image to a web page?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سا tag web page پر image add کرتا ہے؟,Easy,2,PRO,1
q_9_cs_ch5_sq_021,1,5.5 Creating Content with HTML,explain_reason,"Explain the following and state one resulting effect, benefit, or application: Why is the alt attribute important for images?",درج ذیل کی وضاحت کریں اور ایک نتیجہ، فائدہ یا application بیان کریں: images کے لیے alt attribute important کیوں ہے؟,Medium,2,ULTRA,1
q_9_cs_ch5_sq_022,1,5.5 Creating Content with HTML,table_based,State the required relationship and support it with the relevant table or diagram details: Which tag creates an HTML table?,درج ذیل required relationship بیان کریں اور متعلقہ table یا diagram details لکھیں: کون سا tag HTML table create کرتا ہے؟,Medium,2,PRO,1
q_9_cs_ch5_sq_023,1,5.5 Creating Content with HTML,table_based,State the required relationship and support it with the relevant table or diagram details: Which tag defines a table row?,درج ذیل required relationship بیان کریں اور متعلقہ table یا diagram details لکھیں: کون سا tag table row define کرتا ہے؟,Medium,2,ULTRA,1
q_9_cs_ch5_sq_024,1,5.5 Creating Content with HTML,function_purpose,State the required function or purpose and explain its importance: Which markup is used for an HTML comment?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: HTML comment کے لیے کون سا markup استعمال ہوتا ہے؟,Medium,2,PRO,1
TOPIC_SEP,1,5.6 Styling with CSS,topic_separator,,,,,,1
q_9_cs_ch5_sq_025,1,5.6 Styling with CSS,classification,State the different ways of applying CSS to an HTML document and briefly identify each.,HTML document پر CSS apply کرنے کے مختلف طریقے بیان کریں اور ہر ایک کی مختصر شناخت کریں۔,Medium,2,PRO,1
q_9_cs_ch5_sq_026,1,5.6 Styling with CSS,concept_explanation,Explain the CSS box model and name its main parts.,CSS box model کی وضاحت کریں اور اس کے main parts کے نام لکھیں۔,Medium,2,PRO,1
q_9_cs_ch5_sq_027,1,5.6 Styling with CSS,function_purpose,State the required function or purpose and explain its importance: What does CSS stand for?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: CSS کا مکمل نام کیا ہے؟,Medium,2,PRO,1
q_9_cs_ch5_sq_028,1,5.6 Styling with CSS,list_state,Identify the required item or fact and state one related feature or function: Which is the correct basic syntax of a CSS rule?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: CSS rule کی correct basic syntax کون سی ہے؟,Easy,2,PRO,1
q_9_cs_ch5_sq_029,1,5.6 Styling with CSS,list_state,Identify the required item or fact and state one related feature or function: Which HTML attribute applies an inline CSS style?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سا HTML attribute inline CSS style apply کرتا ہے؟,Easy,2,PRO,1
q_9_cs_ch5_sq_030,1,5.6 Styling with CSS,list_state,Identify the required item or fact and state one related feature or function: Where are internal CSS rules normally placed?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: internal CSS rules normally کہاں placed ہوتی ہیں؟,Easy,2,ULTRA,1
q_9_cs_ch5_sq_031,1,5.6 Styling with CSS,concept_explanation,"Explain the following and state one resulting effect, benefit, or application: How is an external CSS file connected to an HTML document?",درج ذیل کی وضاحت کریں اور ایک نتیجہ، فائدہ یا application بیان کریں: external CSS file کو HTML document سے کیسے connect کیا جاتا ہے؟,Medium,2,PRO,1
q_9_cs_ch5_sq_032,1,5.6 Styling with CSS,function_purpose,State the required function or purpose and explain its importance: What is CSS Grid mainly used for?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: CSS Grid mainly کس لیے استعمال ہوتی ہے؟,Medium,2,ULTRA,1
q_9_cs_ch5_sq_033,1,5.6 Styling with CSS,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is Flexbox useful for?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: Flexbox کس لیے useful ہے؟,Easy,2,ULTRA,1
TOPIC_SEP,1,5.7 Introduction to JavaScript,topic_separator,,,,,,1
q_9_cs_ch5_sq_034,1,5.7 Introduction to JavaScript,process_steps,State the methods used to include JavaScript in an HTML file.,HTML file میں JavaScript شامل کرنے کے طریقے بیان کریں۔,Medium,2,PRO,1
q_9_cs_ch5_sq_035,1,5.7 Introduction to JavaScript,function_purpose,State the required function or purpose and explain its importance: What is JavaScript used for on web pages?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: web pages پر JavaScript کس لیے استعمال ہوتی ہے؟,Medium,2,PRO,1
q_9_cs_ch5_sq_036,1,5.7 Introduction to JavaScript,list_state,Identify the required item or fact and state one related feature or function: Which JavaScript statement displays a pop-up message?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سی JavaScript statement pop-up message display کرتی ہے؟,Easy,2,ULTRA,1
q_9_cs_ch5_sq_037,1,5.7 Introduction to JavaScript,list_state,Identify the required item or fact and state one related feature or function: Which keywords can declare variables in JavaScript?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: JavaScript میں variables declare کرنے کے لیے کون سے keywords استعمال ہو سکتے ہیں؟,Easy,2,PRO,1
q_9_cs_ch5_sq_038,1,5.7 Introduction to JavaScript,function_purpose,State the required function or purpose and explain its importance: What is the purpose of a function in JavaScript?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: JavaScript میں function کا purpose کیا ہے؟,Medium,2,PRO,1
q_9_cs_ch5_sq_039,1,5.7 Introduction to JavaScript,function_purpose,State the required function or purpose and explain its importance: What is a function parameter?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: function parameter کیا ہے؟,Medium,2,ULTRA,1
TOPIC_SEP,1,5.1 Web Development,topic_separator,,,,,,1
q_9_cs_ch5_sq_040,1,5.1 Web Development,definition_function,"Define or identify the required concept and state one key feature, purpose, or example: What is web development?",درج ذیل required concept کی تعریف یا شناخت کریں اور ایک اہم feature، purpose یا example بیان کریں: web development کیا ہے؟,Easy,2,PRO,1
q_9_cs_ch5_sq_041,1,5.1 Web Development,list_state,Identify the required item or fact and state one related feature or function: Which activity is part of web development?,درج ذیل required item یا fact identify کریں اور ایک متعلقہ feature یا function بیان کریں: کون سی activity web development کا حصہ ہے؟,Easy,2,ULTRA,1
TOPIC_SEP,1,5.2 Basic Components of Web Development,topic_separator,,,,,,1
q_9_cs_ch5_sq_042,1,5.2 Basic Components of Web Development,function_purpose,State the required function or purpose and explain its importance: What does front-end development focus on?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: front-end development کس چیز پر focus کرتی ہے؟,Medium,2,PRO,1
q_9_cs_ch5_sq_043,1,5.2 Basic Components of Web Development,function_purpose,State the required function or purpose and explain its importance: What does back-end development manage?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: back-end development کیا manage کرتی ہے؟,Medium,2,PRO,1
q_9_cs_ch5_sq_044,1,5.2 Basic Components of Web Development,function_purpose,State the required function or purpose and explain its importance: What does a full-stack developer do?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: full-stack developer کیا کرتا ہے؟,Medium,2,PRO,1
q_9_cs_ch5_sq_045,1,5.2 Basic Components of Web Development,concept_explanation,"Explain the following and state one resulting effect, benefit, or application: In a login system, which task belongs mainly to the back end?",درج ذیل کی وضاحت کریں اور ایک نتیجہ، فائدہ یا application بیان کریں: login system میں کون سا task mainly back end سے تعلق رکھتا ہے؟,Hard,2,ULTRA,1
TOPIC_SEP,1,5.3 Getting Started with HTML,topic_separator,,,,,,1
q_9_cs_ch5_sq_046,1,5.3 Getting Started with HTML,function_purpose,State the required function or purpose and explain its importance: What does HTML stand for?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: HTML کا مکمل نام کیا ہے؟,Medium,2,PRO,1
q_9_cs_ch5_sq_047,1,5.3 Getting Started with HTML,function_purpose,State the required function or purpose and explain its importance: What is HTML mainly used for?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: HTML mainly کس لیے استعمال ہوتی ہے؟,Medium,2,PRO,1
q_9_cs_ch5_sq_048,1,5.3 Getting Started with HTML,function_purpose,State the required function or purpose and explain its importance: Which tool is used to write HTML code?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: HTML code لکھنے کے لیے کون سا tool استعمال ہوتا ہے؟,Medium,2,ULTRA,1
q_9_cs_ch5_sq_049,1,5.3 Getting Started with HTML,function_purpose,State the required function or purpose and explain its importance: Which tool is used to view and test an HTML file?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: HTML file view اور test کرنے کے لیے کون سا tool استعمال ہوتا ہے؟,Medium,2,ULTRA,1
q_9_cs_ch5_sq_050,1,5.3 Getting Started with HTML,function_purpose,State the required function or purpose and explain its importance: Which file extension should be used for an HTML document?,درج ذیل required function یا purpose بیان کریں اور اس کی اہمیت واضح کریں: HTML document کے لیے کون سی file extension استعمال ہونی چاہیے؟,Medium,2,PRO,1
