question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_9_cs_ch6_010,1,6.3 Organising and Analysing Data,Remember,Which structure makes student scores easy to compare?,کون سا structure student scores کو compare کرنا آسان بناتا ہے؟,An unlabelled paragraph / unlabelled paragraph,A password list / password list,A network topology / network topology,A data table / data table,D | A data table / data table,Easy,1,ULTRA,1
q_9_cs_ch6_011,1,6.3 Organising and Analysing Data,Understand,What do charts help identify in a dataset?,charts dataset میں کیا identify کرنے میں مدد دیتی ہیں؟,"Patterns, trends, and outliers / patterns، trends اور outliers",Only file names / صرف file names,Hardware faults only / صرف hardware faults,Network passwords / network passwords,"A | Patterns, trends, and outliers / patterns، trends اور outliers",Medium,1,ULTRA,1
q_9_cs_ch6_012,1,6.3 Organising and Analysing Data,Remember,What do graphs mainly show?,graphs بنیادی طور پر کیا show کرتے ہیں؟,Only software licenses / صرف software licenses,The age of a computer / computer کی age,Relationships between data points / data points کے درمیان relationships,The colour of a spreadsheet / spreadsheet کا colour,C | Relationships between data points / data points کے درمیان relationships,Easy,1,ELITE,1
TOPIC_SEP,1,6.3.1 Methods and Tools of Data Collection,Topic,,,,,,,,,,,1
q_9_cs_ch6_013,1,6.3.1 Methods and Tools of Data Collection,Remember,What is data collection?,data collection کیا ہے؟,The process of deleting every record / ہر record delete کرنے کا process,The process of formatting a hard disk / hard disk format کرنے کا process,The process of gathering information / information gather کرنے کا process,The process of drawing a network cable / network cable draw کرنے کا process,C | The process of gathering information / information gather کرنے کا process,Easy,1,PRO,1
q_9_cs_ch6_014,1,6.3.1 Methods and Tools of Data Collection,Remember,Which method gathers information by asking people questions?,کون سا method لوگوں سے questions پوچھ کر information gather کرتا ہے؟,Survey / survey,Data backup / data backup,Cloud storage / cloud storage,Data cleaning / data cleaning,A | Survey / survey,Easy,1,PRO,1
q_9_cs_ch6_015,1,6.3.1 Methods and Tools of Data Collection,Understand,Which is a best practice in survey design?,survey design میں کون سی best practice ہے؟,Use confusing and lengthy questions / confusing اور lengthy questions استعمال کرنا,Collect names even when unnecessary / ضرورت نہ ہونے پر بھی names collect کرنا,Never test the survey / survey کو کبھی test نہ کرنا,"Keep questions clear, specific, and simple / questions کو clear، specific اور simple رکھنا","D | Keep questions clear, specific, and simple / questions کو clear، specific اور simple رکھنا",Medium,1,ULTRA,1
q_9_cs_ch6_016,1,6.3.1 Methods and Tools of Data Collection,Remember,Which online tool is provided by Google for creating surveys?,survey create کرنے کے لیے Google کا کون سا online tool ہے؟,Google Maps,Google Forms,Google Photos,Google Chrome DevTools,B | Google Forms,Easy,1,ELITE,1
q_9_cs_ch6_017,1,6.3.1 Methods and Tools of Data Collection,Understand,How is a questionnaire described?,questionnaire کو کیسے describe کیا گیا ہے؟,A chart that displays trends / trend display کرنے والا chart,A written set of questions filled out by people / questions کا written set جسے لوگ fill کرتے ہیں,A tool that removes outliers / outliers remove کرنے والا tool,A program that stores backups / backups store کرنے والا program,B | A written set of questions filled out by people / questions کا written set جسے لوگ fill کرتے ہیں,Easy,1,ULTRA,1
q_9_cs_ch6_018,1,6.3.1 Methods and Tools of Data Collection,Remember,Which method involves talking to an individual one-on-one?,کون سا method کسی individual سے one-on-one بات کرنے پر مشتمل ہے؟,Observation / observation,Histogram / histogram,Data validation / data validation,Interview / interview,D | Interview / interview,Easy,1,ULTRA,1
q_9_cs_ch6_019,1,6.3.1 Methods and Tools of Data Collection,Remember,Which method involves watching and noting what happens?,کون سا method ہونے والے واقعات کو watch اور note کرنے پر مشتمل ہے؟,Observation / observation,Interview / interview,Cloud backup / cloud backup,Database query / database query,A | Observation / observation,Easy,1,ULTRA,1
q_9_cs_ch6_020,1,6.3.1 Methods and Tools of Data Collection,Remember,Which of the following is an online data source?,درج ذیل میں سے کون online data source ہے؟,A disconnected keyboard / disconnected keyboard,A printed cable label / printed cable label,A website or online database / website یا online database,A blank USB case / blank USB case,C | A website or online database / website یا online database,Easy,1,ELITE,1
TOPIC_SEP,1,6.4 Structured and Unstructured Data,Topic,,,,,,,,,,,1
q_9_cs_ch6_021,1,6.4 Structured and Unstructured Data,Remember,What is structured data?,structured data کیا ہے؟,Data with no organisation or format / ایسا data جس کی کوئی organisation یا format نہ ہو,Only audio recordings / صرف audio recordings,"Data organised in a fixed, searchable format / fixed اور searchable format میں organised data",Only handwritten notes / صرف handwritten notes,"C | Data organised in a fixed, searchable format / fixed اور searchable format میں organised data",Easy,1,PRO,1
q_9_cs_ch6_022,1,6.4 Structured and Unstructured Data,Remember,Which is an example of structured data?,کون structured data کی example ہے؟,Data in a spreadsheet or traditional database / spreadsheet یا traditional database میں data,A social media video / social media video,An email paragraph / email paragraph,A photograph / photograph,A | Data in a spreadsheet or traditional database / spreadsheet یا traditional database میں data,Easy,1,PRO,1
q_9_cs_ch6_023,1,6.4 Structured and Unstructured Data,Remember,What is unstructured data?,unstructured data کیا ہے؟,Data stored only in rows and columns / data جو صرف rows اور columns میں store ہو,Data that contains only numbers / data جس میں صرف numbers ہوں,Data that has already been cleaned / data جو پہلے ہی clean ہو چکا ہو,Free-form data that does not fit a specific format / free-form data جو specific format میں fit نہیں ہوتا,D | Free-form data that does not fit a specific format / free-form data جو specific format میں fit نہیں ہوتا,Easy,1,PRO,1
q_9_cs_ch6_024,1,6.4 Structured and Unstructured Data,Understand,Which item is an example of unstructured data?,کون سا item unstructured data کی example ہے؟,A student record table / student record table,A social media post or video / social media post یا video,A spreadsheet cell range / spreadsheet cell range,A database row / database row,B | A social media post or video / social media post یا video,Easy,1,ULTRA,1
TOPIC_SEP,1,6.5 Data Visualization,Topic,,,,,,,,,,,1
q_9_cs_ch6_025,1,6.5 Data Visualization,Remember,What is data visualization?,data visualization کیا ہے؟,Deleting all numerical data / تمام numerical data delete کرنا,"Representing information through pictures, charts, or graphs / information کو pictures، charts یا graphs کے ذریعے represent کرنا",Encrypting every file / ہر file encrypt کرنا,Converting a survey into hardware / survey کو hardware میں convert کرنا,"B | Representing information through pictures, charts, or graphs / information کو pictures، charts یا graphs کے ذریعے represent کرنا",Easy,1,PRO,1
q_9_cs_ch6_026,1,6.5 Data Visualization,Remember,Which tool can create spreadsheet charts and graphs?,کون سا tool spreadsheet charts اور graphs create کر سکتا ہے؟,Notepad only / صرف Notepad,Device Manager,Windows Defender Firewall only / صرف Windows Defender Firewall,Microsoft Excel,D | Microsoft Excel,Easy,1,ULTRA,1
q_9_cs_ch6_027,1,6.5 Data Visualization,Remember,Which tool allows online creation and sharing of visualizations?,کون سا tool online visualizations create اور share کرنے دیتا ہے؟,Google Sheets,Google Translate,Google Calendar,Google Contacts,A | Google Sheets,Easy,1,ELITE,1
q_9_cs_ch6_028,1,6.5 Data Visualization,Remember,Which tool is specifically designed for detailed interactive visualizations?,کون سا tool detailed interactive visualizations کے لیے specifically design کیا گیا ہے؟,SurveyMonkey,PayPal,Tableau,Dropbox Paper only / صرف Dropbox Paper,C | Tableau,Medium,1,ELITE,1
q_9_cs_ch6_029,1,6.5 Data Visualization,Remember,"Which Microsoft tool creates charts, graphs, and maps for data?",کون سا Microsoft tool data کے لیے charts، graphs اور maps create کرتا ہے؟,Paint,WordPad,Power BI,Calculator,C | Power BI,Medium,1,ELITE,1
TOPIC_SEP,1,6.6 Data Pre-Processing and Analysis,Topic,,,,,,,,,,,1
q_9_cs_ch6_030,1,6.6 Data Pre-Processing and Analysis,Remember,What is data pre-processing?,data pre-processing کیا ہے؟,Cleaning and organising data before analysis / analysis سے پہلے data کو clean اور organise کرنا,Publishing data without checking it / data کو check کیے بغیر publish کرنا,Changing every value into zero / ہر value کو zero میں بدلنا,Creating a new network topology / نئی network topology create کرنا,A | Cleaning and organising data before analysis / analysis سے پہلے data کو clean اور organise کرنا,Easy,1,PRO,1
q_9_cs_ch6_031,1,6.6 Data Pre-Processing and Analysis,Understand,Which three qualities are checked when evaluating data quality?,data quality evaluate کرتے وقت کون سی تین qualities check کی جاتی ہیں؟,"Colour, font, and border / colour، font اور border","Price, brand, and size / price، brand اور size","Speed, cable, and password / speed، cable اور password","Accuracy, completeness, and reliability / accuracy، completeness اور reliability","D | Accuracy, completeness, and reliability / accuracy، completeness اور reliability",Medium,1,PRO,1
q_9_cs_ch6_032,1,6.6 Data Pre-Processing and Analysis,Apply,A score of 105 is recorded where the maximum marks are 100. What is it?,maximum marks 100 ہوں اور score 105 record ہو تو یہ کیا ہے؟,A valid measurement / valid measurement,An error / error,A qualitative label / qualitative label,A cloud backup / cloud backup,B | An error / error,Medium,1,PRO,1
q_9_cs_ch6_033,1,6.6 Data Pre-Processing and Analysis,Understand,What is an outlier?,outlier کیا ہے؟,A missing column heading / missing column heading,An unusual value that does not fit the general pattern / unusual value جو general pattern میں fit نہ ہو,A type of survey question / survey question کی ایک type,A secure password / secure password,B | An unusual value that does not fit the general pattern / unusual value جو general pattern میں fit نہ ہو,Medium,1,PRO,1
q_9_cs_ch6_034,1,6.6 Data Pre-Processing and Analysis,Understand,What is data bias?,data bias کیا ہے؟,A method for storing backups / backups store کرنے کا method,A chart label / chart label,A database password / database password,A distortion that reduces the accuracy or representativeness of data / distortion جو data کی accuracy یا representativeness کم کرے,D | A distortion that reduces the accuracy or representativeness of data / distortion جو data کی accuracy یا representativeness کم کرے,Hard,1,ULTRA,1
q_9_cs_ch6_035,1,6.6 Data Pre-Processing and Analysis,Understand,What does validating data completeness ensure?,data completeness validate کرنے سے کیا ensure ہوتا ہے؟,No required data is missing / کوئی required data missing نہ ہو,Every value is an image / ہر value image ہو,All records are deleted / تمام records delete ہوں,Only one person answered / صرف ایک person نے answer کیا ہو,A | No required data is missing / کوئی required data missing نہ ہو,Medium,1,PRO,1
q_9_cs_ch6_036,1,6.6 Data Pre-Processing and Analysis,Understand,What does data cleaning include?,data cleaning میں کیا شامل ہوتا ہے؟,Adding random values / random values add کرنا,Removing every correct record / ہر correct record remove کرنا,"Correcting errors, handling missing data, and dealing with outliers / errors correct کرنا، missing data handle کرنا اور outliers deal کرنا",Disabling all backups / تمام backups disable کرنا,"C | Correcting errors, handling missing data, and dealing with outliers / errors correct کرنا، missing data handle کرنا اور outliers deal کرنا",Medium,1,PRO,1
q_9_cs_ch6_037,1,6.6 Data Pre-Processing and Analysis,Remember,Which analysis deals with numeric and measurable data?,کون سا analysis numeric اور measurable data سے deal کرتا ہے؟,Qualitative analysis / qualitative analysis,Network analysis only / صرف network analysis,Quantitative analysis / quantitative analysis,Password analysis / password analysis,C | Quantitative analysis / quantitative analysis,Easy,1,PRO,1
q_9_cs_ch6_038,1,6.6 Data Pre-Processing and Analysis,Remember,"Which analysis deals with text, images, sounds, meanings, and experiences?",کون سا analysis text، images، sounds، meanings اور experiences سے deal کرتا ہے؟,Qualitative analysis / qualitative analysis,Quantitative analysis / quantitative analysis,Binary arithmetic / binary arithmetic,Network routing / network routing,A | Qualitative analysis / qualitative analysis,Easy,1,PRO,1
TOPIC_SEP,1,6.7 Cloud Storage and Data Backups,Topic,,,,,,,,,,,1
q_9_cs_ch6_039,1,6.7 Cloud Storage and Data Backups,Remember,What does cloud storage allow users to do?,cloud storage users کو کیا کرنے دیتی ہے؟,Use files only on one disconnected computer / files صرف ایک disconnected computer پر use کرنا,Remove the need for passwords / passwords کی ضرورت ختم کرنا,Convert every file into a chart / ہر file کو chart میں convert کرنا,Save files online and access them from different devices / files online save کرنا اور مختلف devices سے access کرنا,D | Save files online and access them from different devices / files online save کرنا اور مختلف devices سے access کرنا,Easy,1,PRO,1
q_9_cs_ch6_040,1,6.7 Cloud Storage and Data Backups,Remember,What is a data backup?,data backup کیا ہے؟,The original file with no copy / original file جس کی کوئی copy نہ ہو,A separate copy of important data kept for recovery / important data کی separate copy جو recovery کے لیے رکھی جائے,A survey without responses / responses کے بغیر survey,An unlabelled graph / unlabelled graph,B | A separate copy of important data kept for recovery / important data کی separate copy جو recovery کے لیے رکھی جائے,Easy,1,PRO,1
q_9_cs_ch6_041,1,6.7 Cloud Storage and Data Backups,Understand,Why are backups important?,backups important کیوں ہیں؟,They guarantee the internet never fails / وہ internet کے کبھی fail نہ ہونے کی guarantee دیتے ہیں,"They help recover data after deletion, hardware failure, or viruses / وہ deletion، hardware failure یا viruses کے بعد data recover کرنے میں مدد دیتے ہیں",They replace all software updates / وہ تمام software updates replace کرتے ہیں,They prevent every typing error / وہ ہر typing error prevent کرتے ہیں,"B | They help recover data after deletion, hardware failure, or viruses / وہ deletion، hardware failure یا viruses کے بعد data recover کرنے میں مدد دیتے ہیں",Medium,1,PRO,1
q_9_cs_ch6_042,1,6.7 Cloud Storage and Data Backups,Understand,Which collaborative-tool feature lets users return to earlier document versions?,collaborative tool کی کون سی feature users کو earlier document versions پر واپس جانے دیتی ہے؟,Data deletion / data deletion,Public Wi-Fi / public Wi-Fi,Hardware formatting / hardware formatting,Version control / version control,D | Version control / version control,Medium,1,ULTRA,1
TOPIC_SEP,1,6.8 Introduction to Data Science,Topic,,,,,,,,,,,1
q_9_cs_ch6_043,1,6.8 Introduction to Data Science,Remember,Which fields are combined in data science according to the chapter?,chapter کے مطابق data science میں کون سے fields combine ہوتے ہیں؟,"Computer skills, mathematics, and business knowledge / computer skills، mathematics اور business knowledge",Only drawing and music / صرف drawing اور music,Only hardware repair / صرف hardware repair,Only social media posting / صرف social media posting,"A | Computer skills, mathematics, and business knowledge / computer skills، mathematics اور business knowledge",Medium,1,PRO,1
