question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,3.4 Network Topologies,Topic,,,,,,,,,,,1
q_9_cs_ch3_012,1,3.4 Network Topologies,Remember,Which topology connects all devices to a central hub or switch?,کون سی topology تمام devices کو central hub یا switch سے connect کرتی ہے؟,Bus topology / bus topology,Ring topology / ring topology,Star topology / star topology,Point-to-point only / صرف point-to-point,C | Star topology / star topology,Easy,1,PRO,1
q_9_cs_ch3_013,1,3.4 Network Topologies,Remember,Which topology uses a single main communication cable?,کون سی topology ایک single main communication cable استعمال کرتی ہے؟,Star topology / star topology,Ring topology / ring topology,Bus topology / bus topology,Mesh topology / mesh topology,C | Bus topology / bus topology,Easy,1,ULTRA,1
q_9_cs_ch3_014,1,3.4 Network Topologies,Remember,In which topology is each device connected to two neighbouring devices in a loop?,کون سی topology میں ہر device loop میں دو neighbouring devices سے connected ہوتا ہے؟,Ring topology / ring topology,Star topology / star topology,Bus topology / bus topology,Tree file structure / tree file structure,A | Ring topology / ring topology,Medium,1,ULTRA,1
q_9_cs_ch3_015,1,3.4 Network Topologies,Understand,What is a major advantage of star topology?,star topology کا major advantage کیا ہے؟,It requires no central device / اسے central device کی ضرورت نہیں,All devices share one unbroken ring / تمام devices ایک unbroken ring share کرتے ہیں,It uses no cables or wireless links / یہ کوئی cables یا wireless links استعمال نہیں کرتی,Failure of one device connection usually does not stop the whole network / ایک device connection کی failure عموماً پورے network کو نہیں روکتی,D | Failure of one device connection usually does not stop the whole network / ایک device connection کی failure عموماً پورے network کو نہیں روکتی,Medium,1,ELITE,1
TOPIC_SEP,1,3.5 Transmission Modes,Topic,,,,,,,,,,,1
q_9_cs_ch3_016,1,3.5 Transmission Modes,Remember,Which transmission mode allows communication in only one direction?,کون سا transmission mode communication صرف ایک direction میں allow کرتا ہے؟,Half-duplex / half-duplex,Simplex / simplex,Full-duplex / full-duplex,Multiplex only / صرف multiplex,B | Simplex / simplex,Easy,1,PRO,1
q_9_cs_ch3_017,1,3.5 Transmission Modes,Understand,How does half-duplex communication work?,half-duplex communication کیسے work کرتی ہے؟,Only one side can ever transmit / صرف ایک side کبھی transmit کر سکتی ہے,"Both sides can transmit, but not at the same time / دونوں sides transmit کر سکتی ہیں مگر ایک ہی وقت میں نہیں",Both sides always transmit simultaneously / دونوں sides ہمیشہ simultaneously transmit کرتی ہیں,No side can receive data / کوئی side data receive نہیں کر سکتی,"B | Both sides can transmit, but not at the same time / دونوں sides transmit کر سکتی ہیں مگر ایک ہی وقت میں نہیں",Medium,1,PRO,1
q_9_cs_ch3_018,1,3.5 Transmission Modes,Understand,How does full-duplex communication work?,full-duplex communication کیسے work کرتی ہے؟,Only one side can transmit permanently / صرف ایک side permanently transmit کر سکتی ہے,Data moves in a fixed ring only / data صرف fixed ring میں move کرتا ہے,Communication occurs without a medium / communication medium کے بغیر ہوتی ہے,Both sides can transmit and receive at the same time / دونوں sides ایک ہی وقت میں transmit اور receive کر سکتی ہیں,D | Both sides can transmit and receive at the same time / دونوں sides ایک ہی وقت میں transmit اور receive کر سکتی ہیں,Medium,1,PRO,1
TOPIC_SEP,1,3.6 The OSI Networking Model,Topic,,,,,,,,,,,1
q_9_cs_ch3_019,1,3.6 The OSI Networking Model,Remember,How many layers are in the OSI model?,OSI model میں کتنی layers ہیں؟,7,4,5,8,A | 7,Easy,1,PRO,1
q_9_cs_ch3_020,1,3.6 The OSI Networking Model,Remember,Which OSI layer is responsible for transmitting raw bits over the physical medium?,کون سی OSI layer physical medium پر raw bits transmit کرنے کی ذمہ دار ہے؟,Application layer / application layer,Transport layer / transport layer,Physical layer / physical layer,Session layer / session layer,C | Physical layer / physical layer,Medium,1,ULTRA,1
q_9_cs_ch3_021,1,3.6 The OSI Networking Model,Remember,Which OSI layer handles node-to-node transfer and error detection?,کون سی OSI layer node-to-node transfer اور error detection handle کرتی ہے؟,Physical layer / physical layer,Network layer / network layer,Data Link layer / data link layer,Presentation layer / presentation layer,C | Data Link layer / data link layer,Medium,1,PRO,1
q_9_cs_ch3_022,1,3.6 The OSI Networking Model,Remember,Which OSI layer is responsible for routing packets?,کون سی OSI layer packets کی routing کی ذمہ دار ہے؟,Network layer / network layer,Session layer / session layer,Presentation layer / presentation layer,Physical layer / physical layer,A | Network layer / network layer,Medium,1,PRO,1
q_9_cs_ch3_023,1,3.6 The OSI Networking Model,Remember,Which OSI layer provides reliable end-to-end data delivery?,کون سی OSI layer reliable end-to-end data delivery فراہم کرتی ہے؟,Physical layer / physical layer,Data Link layer / data link layer,Presentation layer / presentation layer,Transport layer / transport layer,D | Transport layer / transport layer,Medium,1,ULTRA,1
q_9_cs_ch3_024,1,3.6 The OSI Networking Model,Understand,Which layer manages communication sessions between applications?,کون سی layer applications کے درمیان communication sessions manage کرتی ہے؟,Network layer / network layer,Session layer / session layer,Physical layer / physical layer,Data Link layer / data link layer,B | Session layer / session layer,Medium,1,ELITE,1
q_9_cs_ch3_025,1,3.6 The OSI Networking Model,Remember,"Which OSI layer handles data translation, encryption, and compression?",کون سی OSI layer data translation، encryption اور compression handle کرتی ہے؟,Transport layer / transport layer,Presentation layer / presentation layer,Physical layer / physical layer,Network layer / network layer,B | Presentation layer / presentation layer,Medium,1,ULTRA,1
q_9_cs_ch3_026,1,3.6 The OSI Networking Model,Remember,Which OSI layer is closest to the end user?,کون سی OSI layer end user کے سب سے قریب ہے؟,Physical layer / physical layer,Data Link layer / data link layer,Network layer / network layer,Application layer / application layer,D | Application layer / application layer,Easy,1,ULTRA,1
TOPIC_SEP,1,3.7 IPv4 and IPv6,Topic,,,,,,,,,,,1
q_9_cs_ch3_027,1,3.7 IPv4 and IPv6,Remember,How many bits are used in an IPv4 address?,IPv4 address میں کتنے bits استعمال ہوتے ہیں؟,32 bits,16 bits,64 bits,128 bits,A | 32 bits,Easy,1,PRO,1
q_9_cs_ch3_028,1,3.7 IPv4 and IPv6,Remember,How many bits are used in an IPv6 address?,IPv6 address میں کتنے bits استعمال ہوتے ہیں؟,32 bits,48 bits,128 bits,64 bits,C | 128 bits,Easy,1,PRO,1
q_9_cs_ch3_029,1,3.7 IPv4 and IPv6,Understand,Why was IPv6 introduced?,IPv6 کیوں introduce کیا گیا؟,To reduce every address to 8 bits / ہر address کو 8 bits تک reduce کرنے کے لیے,To replace network protocols with HTML / network protocols کو HTML سے replace کرنے کے لیے,To provide a much larger address space than IPv4 / IPv4 سے کہیں زیادہ بڑا address space فراہم کرنے کے لیے,To remove the need for routing / routing کی ضرورت ختم کرنے کے لیے,C | To provide a much larger address space than IPv4 / IPv4 سے کہیں زیادہ بڑا address space فراہم کرنے کے لیے,Medium,1,ULTRA,1
TOPIC_SEP,1,3.8 Network Protocols,Topic,,,,,,,,,,,1
q_9_cs_ch3_030,1,3.8 Network Protocols,Remember,What is the function of DNS?,DNS کا function کیا ہے؟,To translate domain names into IP addresses / domain names کو IP addresses میں translate کرنا,To assign IP addresses dynamically / IP addresses dynamically assign کرنا,To block every network packet / ہر network packet block کرنا,To connect devices with a cable / devices کو cable سے connect کرنا,A | To translate domain names into IP addresses / domain names کو IP addresses میں translate کرنا,Easy,1,PRO,1
q_9_cs_ch3_031,1,3.8 Network Protocols,Remember,What is the purpose of DHCP?,DHCP کا purpose کیا ہے؟,To translate websites into binary / websites کو binary میں translate کرنا,To detect viruses in files / files میں viruses detect کرنا,To compress images for printing / images کو printing کے لیے compress کرنا,To assign IP configuration to devices automatically / devices کو IP configuration automatically assign کرنا,D | To assign IP configuration to devices automatically / devices کو IP configuration automatically assign کرنا,Medium,1,PRO,1
q_9_cs_ch3_032,1,3.8 Network Protocols,Remember,Which protocol provides reliable data transfer in the TCP/IP model?,TCP/IP model میں reliable data transfer کون سا protocol فراہم کرتا ہے؟,UDP,TCP,DNS,DHCP,B | TCP,Easy,1,PRO,1
q_9_cs_ch3_033,1,3.8 Network Protocols,Understand,How does UDP differ from TCP?,UDP، TCP سے کس طرح different ہے؟,UDP translates domain names / UDP domain names translate کرتا ہے,UDP is faster but does not provide the same reliability and connection control / UDP faster ہے مگر وہی reliability اور connection control فراہم نہیں کرتا,UDP assigns IP addresses / UDP IP addresses assign کرتا ہے,UDP is a physical network cable / UDP physical network cable ہے,B | UDP is faster but does not provide the same reliability and connection control / UDP faster ہے مگر وہی reliability اور connection control فراہم نہیں کرتا,Hard,1,ULTRA,1
TOPIC_SEP,1,3.9 Network Security,Topic,,,,,,,,,,,1
q_9_cs_ch3_034,1,3.9 Network Security,Remember,What is the main purpose of a firewall?,firewall کا بنیادی purpose کیا ہے؟,To create web pages / web pages بنانا,To assign file names / file names assign کرنا,To increase screen size / screen size بڑھانا,To monitor and control network traffic / network traffic کو monitor اور control کرنا,D | To monitor and control network traffic / network traffic کو monitor اور control کرنا,Easy,1,PRO,1
q_9_cs_ch3_035,1,3.9 Network Security,Remember,What is the role of antivirus software in network security?,network security میں antivirus software کا role کیا ہے؟,To detect and remove malicious software / malicious software detect اور remove کرنا,To route packets between networks / networks کے درمیان packets route کرنا,To assign IP addresses / IP addresses assign کرنا,To translate domain names / domain names translate کرنا,A | To detect and remove malicious software / malicious software detect اور remove کرنا,Easy,1,ULTRA,1
q_9_cs_ch3_036,1,3.9 Network Security,Understand,Why is encryption important in network communication?,network communication میں encryption کیوں important ہے؟,It broadcasts all data publicly / یہ تمام data public broadcast کرتی ہے,It removes the need for passwords / یہ passwords کی ضرورت ختم کرتی ہے,It protects data by making it unreadable to unauthorized users / یہ data کو unauthorized users کے لیے unreadable بنا کر protect کرتی ہے,It turns every network into a PAN / یہ ہر network کو PAN بنا دیتی ہے,C | It protects data by making it unreadable to unauthorized users / یہ data کو unauthorized users کے لیے unreadable بنا کر protect کرتی ہے,Medium,1,PRO,1
TOPIC_SEP,1,3.11 Types of Networks,Topic,,,,,,,,,,,1
q_9_cs_ch3_037,1,3.11 Types of Networks,Remember,Which network type covers a very small personal area?,کون سا network type بہت چھوٹے personal area کو cover کرتا ہے؟,MAN,WAN,PAN,CAN,C | PAN,Easy,1,ULTRA,1
q_9_cs_ch3_038,1,3.11 Types of Networks,Remember,Which network type commonly covers a building or small local area?,کون سا network type عموماً building یا small local area کو cover کرتا ہے؟,LAN,PAN,MAN,WAN,A | LAN,Easy,1,PRO,1
q_9_cs_ch3_039,1,3.11 Types of Networks,Remember,Which network type spans a city?,کون سا network type ایک city کو span کرتا ہے؟,PAN,LAN,CAN,MAN,D | MAN,Easy,1,ULTRA,1
q_9_cs_ch3_040,1,3.11 Types of Networks,Remember,Which network type can span countries or continents?,کون سا network type countries یا continents کو span کر سکتا ہے؟,PAN,WAN,LAN,CAN,B | WAN,Easy,1,PRO,1
TOPIC_SEP,1,3.12 Real-World Applications of Computer Networks,Topic,,,,,,,,,,,1
q_9_cs_ch3_041,1,3.12 Real-World Applications of Computer Networks,Understand,What is a key benefit of networks in business?,business میں networks کا key benefit کیا ہے؟,Elimination of all security needs / تمام security needs کا خاتمہ,Efficient communication and resource sharing / efficient communication اور resource sharing,Removal of every server / ہر server کو remove کرنا,Prevention of data exchange / data exchange کو روکنا,B | Efficient communication and resource sharing / efficient communication اور resource sharing,Medium,1,ELITE,1
