question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_9_phy_ch7_021,,Plasma,Understand,Lightning streamers are conducting paths through the atmosphere due to:,آسمانی بجلی کے ابتدائی راستے فضا میں موصل راستے کیوں بنتے ہیں؟,Frozen air molecules / منجمد ہوا کے سالمات,Ionized air molecules / آئنائزڈ ہوا کے سالمات,Liquid droplets only / صرف مائع قطرات,Dust pressure / گرد کے دباؤ,B | Ionized air molecules / آئنائزڈ ہوا کے سالمات,Medium,1,high,
q_9_phy_ch7_022,,Plasma,Analyze,Which feature makes plasma different from an ordinary gas in this chapter?,اس باب کے مطابق پلازما کو عام گیس سے مختلف بنانے والی خاصیت کون سی ہے؟,It has no volume / اس کا حجم نہیں ہوتا,It contains ions and free electrons / اس میں آئن اور آزاد الیکٹران ہوتے ہیں,It is always cold / یہ ہمیشہ ٹھنڈا ہوتا ہے,It cannot conduct current / یہ برقی رو نہیں گزار سکتا,B | It contains ions and free electrons / اس میں آئن اور آزاد الیکٹران ہوتے ہیں,Hard,1,high,
,1,7.2 Temperature and Heat,,,,,,,,,,,,1
q_9_phy_ch7_023,,7.2 Temperature and Heat,Remember,Temperature of a body is defined as the degree of its:,کسی جسم کا درجہ حرارت اس کی کس چیز کا درجہ ہے؟,Mass or density / کمیت یا کثافت,Hotness or coldness / گرمی یا سردی,Pressure or force / دباؤ یا قوت,Shape or size / شکل یا جسامت,B | Hotness or coldness / گرمی یا سردی,Easy,1,high,
q_9_phy_ch7_024,,7.2 Temperature and Heat,Understand,A hotter body is said to be at:,زیادہ گرم جسم کے بارے میں کہا جاتا ہے کہ وہ:,Lower temperature / کم درجہ حرارت پر ہے,Higher temperature / زیادہ درجہ حرارت پر ہے,Zero temperature / صفر درجہ حرارت پر ہے,Equal pressure / برابر دباؤ پر ہے,B | Higher temperature / زیادہ درجہ حرارت پر ہے,Medium,1,high,
q_9_phy_ch7_025,,7.2 Temperature and Heat,Remember,Temperature can also be defined as a physical quantity which determines the direction of flow of:,درجہ حرارت ایسی طبیعی مقدار ہے جو کس کے بہاؤ کی سمت کا تعین کرتی ہے؟,Electrical energy / برقی توانائی,Thermal energy / حرارتی توانائی,Sound energy / صوتی توانائی,Nuclear energy / جوہری توانائی,B | Thermal energy / حرارتی توانائی,Easy,1,high,
q_9_phy_ch7_026,,7.2 Temperature and Heat,Remember,Heat is the energy transferred between two bodies due to difference in:,حرارت دو اجسام کے درمیان کس فرق کی وجہ سے منتقل ہونے والی توانائی ہے؟,Mass / کمیت,Volume / حجم,Temperature / درجہ حرارت,Shape / شکل,C | Temperature / درجہ حرارت,Easy,1,high,
q_9_phy_ch7_027,,7.2 Temperature and Heat,Understand,Thermal energy naturally flows from:,حرارتی توانائی عموماً کس سمت بہتی ہے؟,Cold body to hot body / ٹھنڈے جسم سے گرم جسم کی طرف,Hot body to cold body / گرم جسم سے ٹھنڈے جسم کی طرف,Lower mass to higher mass / کم کمیت سے زیادہ کمیت کی طرف,Solid to plasma only / صرف ٹھوس سے پلازما کی طرف,B | Hot body to cold body / گرم جسم سے ٹھنڈے جسم کی طرف,Medium,1,high,
q_9_phy_ch7_028,,7.2 Temperature and Heat,Analyze,"If a metal spoon is placed in hot water, the other end becomes hot because:",اگر دھاتی چمچ گرم پانی میں رکھا جائے تو دوسرا سرا گرم ہو جاتا ہے کیونکہ:,Heat is transferred from hot water to the spoon / حرارت گرم پانی سے چمچ میں منتقل ہوتی ہے,Coldness flows from spoon to water / ٹھنڈک چمچ سے پانی میں بہتی ہے,Temperature is destroyed / درجہ حرارت ختم ہو جاتا ہے,Water loses all molecules / پانی تمام سالمات کھو دیتا ہے,A | Heat is transferred from hot water to the spoon / حرارت گرم پانی سے چمچ میں منتقل ہوتی ہے,Hard,1,high,
q_9_phy_ch7_029,,7.2 Temperature and Heat,Remember,Heat is best described as:,حرارت کی بہترین وضاحت کون سی ہے؟,Energy in transit / انتقال پذیر توانائی,Total number of molecules / سالمات کی کل تعداد,Mass of hot body / گرم جسم کی کمیت,Fixed shape of matter / مادے کی مقررہ شکل,A | Energy in transit / انتقال پذیر توانائی,Easy,1,high,
,1,Temperature and Internal Energy,,,,,,,,,,,,1
q_9_phy_ch7_030,,Temperature and Internal Energy,Remember,Matter is composed of molecules which are always in:,مادہ ایسے سالمات سے بنا ہے جو ہمیشہ کس حالت میں ہوتے ہیں؟,Rest / سکون,Motion / حرکت,Vacuum / خلا,Contact with glass / شیشے سے رابطے میں,B | Motion / حرکت,Easy,1,high,
q_9_phy_ch7_031,,Temperature and Internal Energy,Remember,The internal energy of an object is the sum of kinetic and potential energies of its:,کسی جسم کی اندرونی توانائی اس کے کن اجزا کی حرکی اور مخفی توانائیوں کا مجموعہ ہے؟,Molecules / سالمات,Outer surface only / صرف بیرونی سطح,Fixed points only / صرف مقررہ نقاط,Thermometer liquid / تھرمامیٹر کے مائع,A | Molecules / سالمات,Easy,1,high,
q_9_phy_ch7_032,,Temperature and Internal Energy,Understand,"When a substance is heated, its internal energy increases because its molecular motion becomes:",جب کسی مادے کو گرم کیا جاتا ہے تو اس کی اندرونی توانائی بڑھتی ہے کیونکہ سالماتی حرکت:,Less vigorous / کم تیز ہوتی ہے,More vigorous / زیادہ تیز ہوتی ہے,Completely stops / مکمل رک جاتی ہے,Independent of temperature / درجہ حرارت سے آزاد ہوتی ہے,B | More vigorous / زیادہ تیز ہوتی ہے,Medium,1,high,
q_9_phy_ch7_033,,Temperature and Internal Energy,Analyze,Which statement is correct about heat and internal energy?,حرارت اور اندرونی توانائی کے بارے میں کون سا بیان درست ہے؟,A substance contains heat / مادہ حرارت رکھتا ہے,A substance contains internal energy / مادہ اندرونی توانائی رکھتا ہے,Heat is stored only in solids / حرارت صرف ٹھوس میں ذخیرہ ہوتی ہے,Internal energy is only mass / اندرونی توانائی صرف کمیت ہے,B | A substance contains internal energy / مادہ اندرونی توانائی رکھتا ہے,Hard,1,high,
q_9_phy_ch7_034,,Temperature and Internal Energy,Understand,"In solids, molecules are mainly:",ٹھوس میں سالمات بنیادی طور پر:,Vibrating about fixed positions / مقررہ مقامات کے گرد ارتعاش کرتے ہیں,Sliding one over the other / ایک دوسرے پر پھسلتے ہیں,Randomly moving far apart / دور دور بے ترتیب حرکت کرتے ہیں,Ionized only / صرف آئنائزڈ ہوتے ہیں,A | Vibrating about fixed positions / مقررہ مقامات کے گرد ارتعاش کرتے ہیں,Medium,1,high,
q_9_phy_ch7_035,,Temperature and Internal Energy,Understand,"In gases, molecules are:",گیسوں میں سالمات:,Vibrating only at fixed points / صرف مقررہ مقامات پر ارتعاش کرتے ہیں,Randomly moving / بے ترتیب حرکت کرتے ہیں,Unable to move / حرکت نہیں کر سکتے,Held by strongest forces / مضبوط ترین قوتوں سے بندھے ہیں,B | Randomly moving / بے ترتیب حرکت کرتے ہیں,Medium,1,high,
,1,7.3 Thermometers and Thermometric Properties,,,,,,,,,,,,1
q_9_phy_ch7_036,,7.3 Thermometers and Thermometric Properties,Remember,"For exact measurement of the hotness of a substance, we require an instrument called a:",کسی مادے کی گرمی کی درست پیمائش کے لیے کس آلے کی ضرورت ہوتی ہے؟,Barometer / بیرومیٹر,Thermometer / تھرمامیٹر,Manometer / مینومیٹر,Galvanometer / گیلوانومیٹر,B | Thermometer / تھرمامیٹر,Easy,1,high,
q_9_phy_ch7_037,,7.3 Thermometers and Thermometric Properties,Remember,Thermometers use a property of a substance which changes appreciably with:,تھرمامیٹر مادے کی ایسی خاصیت استعمال کرتے ہیں جو کس چیز کے بدلنے سے نمایاں بدلتی ہے؟,Temperature / درجہ حرارت,Mass / کمیت,Length only / صرف لمبائی,Atmospheric pressure only / صرف فضائی دباؤ,A | Temperature / درجہ حرارت,Easy,1,high,
q_9_phy_ch7_038,,7.3 Thermometers and Thermometric Properties,Understand,A suitable thermometric material should give:,موزوں تھرمامیٹری مادہ کو کیا دینا چاہیے؟,Slow response / سست ردعمل,Quick response to temperature changes / درجہ حرارت کی تبدیلی پر فوری ردعمل,Non-uniform expansion / غیر یکساں پھیلاؤ,Invisible readings / غیر مرئی پیمائش,B | Quick response to temperature changes / درجہ حرارت کی تبدیلی پر فوری ردعمل,Medium,1,high,
q_9_phy_ch7_039,,7.3 Thermometers and Thermometric Properties,Understand,Which thermometric property helps a thermometer have evenly spaced readings?,کون سی تھرمامیٹری خاصیت تھرمامیٹر کو یکساں فاصلوں والی پیمائش دیتی ہے؟,Uniform thermal expansion / یکساں حرارتی پھیلاؤ,Low visibility / کم مرئیت,Wetting glass / شیشہ گیلا کرنا,Vaporization / تبخیر,A | Uniform thermal expansion / یکساں حرارتی پھیلاؤ,Medium,1,high,
q_9_phy_ch7_040,,7.3 Thermometers and Thermometric Properties,Remember,Which of the following is listed as a basic thermometric property?,درج ذیل میں سے کون سی بنیادی تھرمامیٹری خاصیت ہے؟,It wets glass / یہ شیشہ گیلا کرتا ہے,It is visible / یہ دکھائی دیتا ہے,It has low boiling point / اس کا نقطہ ابال کم ہے,It vaporizes easily / یہ آسانی سے بخارات بنتا ہے,B | It is visible / یہ دکھائی دیتا ہے,Easy,1,high,
q_9_phy_ch7_041,,7.3 Thermometers and Thermometric Properties,Analyze,A thermometric liquid that vaporizes easily would be unsuitable mainly because:,ایسا تھرمامیٹری مائع جو آسانی سے بخارات بن جائے ناموزوں ہو گا کیونکہ:,It would not remain stable in the thermometer / یہ تھرمامیٹر میں مستحکم نہیں رہے گا,It would become more visible / یہ زیادہ دکھائی دے گا,It would lower freezing point / یہ نقطہ انجماد کم کرے گا,It would always expand uniformly / یہ ہمیشہ یکساں پھیلے گا,A | It would not remain stable in the thermometer / یہ تھرمامیٹر میں مستحکم نہیں رہے گا,Hard,1,high,
,1,Liquid-in-Glass Thermometer,,,,,,,,,,,,1
q_9_phy_ch7_042,,Liquid-in-Glass Thermometer,Remember,The expansion in volume of a liquid is used in which thermometer?,مائع کے حجم میں پھیلاؤ کس تھرمامیٹر میں استعمال ہوتا ہے؟,Thermocouple thermometer / تھرموکپل تھرمامیٹر,Liquid-in-glass thermometer / مائع در شیشہ تھرمامیٹر,Gas discharge tube / گیس ڈسچارج ٹیوب,Barometer / بیرومیٹر,B | Liquid-in-glass thermometer / مائع در شیشہ تھرمامیٹر,Easy,1,high,
q_9_phy_ch7_043,,Liquid-in-Glass Thermometer,Remember,The commonly used liquid in many liquid-in-glass thermometers is:,بہت سے مائع در شیشہ تھرمامیٹروں میں عام استعمال ہونے والا مائع کون سا ہے؟,Water / پانی,Mercury / پارہ,Petrol / پیٹرول,Oil / تیل,B | Mercury / پارہ,Easy,1,high,
q_9_phy_ch7_044,,Liquid-in-Glass Thermometer,Understand,"When temperature rises in a mercury thermometer, mercury:",پارہ تھرمامیٹر میں درجہ حرارت بڑھنے پر پارہ کیا کرتا ہے؟,Contracts and moves down / سکڑتا ہے اور نیچے جاتا ہے,Expands and moves up the capillary tube / پھیلتا ہے اور باریک نلی میں اوپر جاتا ہے,Vaporizes immediately / فوراً بخارات بن جاتا ہے,Turns into plasma / پلازما بن جاتا ہے,B | Expands and moves up the capillary tube / پھیلتا ہے اور باریک نلی میں اوپر جاتا ہے,Medium,1,high,
q_9_phy_ch7_045,,Liquid-in-Glass Thermometer,Remember,The narrow tube through which mercury thread moves is called a:,وہ باریک نلی جس میں پارے کی دھار حرکت کرتی ہے کیا کہلاتی ہے؟,Capillary tube / بال نما نلی,Steam tube / بھاپ نلی,Gas tube / گیس نلی,Balance tube / توازن نلی,A | Capillary tube / بال نما نلی,Easy,1,high,
q_9_phy_ch7_046,,Liquid-in-Glass Thermometer,Understand,"Alcohol can be used as a thermometric liquid, but it must be coloured because it is:",الکحل کو تھرمامیٹری مائع کے طور پر استعمال کیا جا سکتا ہے مگر اسے رنگنا ضروری ہے کیونکہ یہ:,Too dense / بہت کثیف ہے,Not visible enough / کافی دکھائی نہیں دیتی,A metal / دھات ہے,A plasma / پلازما ہے,B | Not visible enough / کافی دکھائی نہیں دیتی,Medium,1,high,
q_9_phy_ch7_047,,Liquid-in-Glass Thermometer,Analyze,A narrow capillary tube in a thermometer helps because it:,تھرمامیٹر میں باریک بال نما نلی مدد دیتی ہے کیونکہ یہ:,Gives a large change for a given temperature rise / مخصوص درجہ حرارت اضافے پر بڑی تبدیلی دیتی ہے,Prevents all expansion / ہر قسم کا پھیلاؤ روکتی ہے,Measures only pressure / صرف دباؤ ناپتی ہے,Makes the liquid invisible / مائع کو غیر مرئی بناتی ہے,A | Gives a large change for a given temperature rise / مخصوص درجہ حرارت اضافے پر بڑی تبدیلی دیتی ہے,Hard,1,high,
q_9_phy_ch7_048,,Liquid-in-Glass Thermometer,Remember,The position of the end of mercury thread in the capillary tube reads the:,بال نما نلی میں پارے کی دھار کے سرے کی پوزیشن کیا بتاتی ہے؟,Mass / کمیت,Temperature / درجہ حرارت,Pressure / دباؤ,Density / کثافت,B | Temperature / درجہ حرارت,Easy,1,high,
,1,Temperature Scales and Conversions,,,,,,,,,,,,1
q_9_phy_ch7_049,,Temperature Scales and Conversions,Remember,A temperature scale is constructed using two reference temperatures called:,درجہ حرارت کا پیمانہ دو حوالہ درجہ حرارتوں سے بنایا جاتا ہے جنہیں کیا کہتے ہیں؟,Two fixed points / دو مقررہ نقاط,Two random points / دو بے ترتیب نقاط,Two pressure points / دو دباؤ نقاط,Two current points / دو رو نقاط,A | Two fixed points / دو مقررہ نقاط,Easy,1,high,
q_9_phy_ch7_050,,Temperature Scales and Conversions,Remember,"The lower fixed point is the melting point of pure ice, called the:",نچلا مقررہ نقطہ خالص برف کے پگھلنے کا نقطہ ہے، اسے کیا کہتے ہیں؟,Steam point / بھاپ نقطہ,Ice point / برف نقطہ,Boiling point only / صرف نقطہ ابال,Absolute point / مطلق نقطہ,B | Ice point / برف نقطہ,Easy,1,high,
q_9_phy_ch7_051,,Temperature Scales and Conversions,Remember,The upper fixed point corresponds to the steam point slightly above the boiling of water at standard atmospheric pressure and is labelled 100 on which scale?,بالائی مقررہ نقطہ معیاری فضائی دباؤ پر پانی کے ابال سے ذرا اوپر بھاپ نقطہ ہے اور کس پیمانے پر 100 لکھا جاتا ہے؟,Fahrenheit scale / فارن ہائیٹ پیمانہ,Celsius scale / سیلسیئس پیمانہ,Kelvin scale only / صرف کیلون پیمانہ,No scale / کوئی پیمانہ نہیں,B | Celsius scale / سیلسیئس پیمانہ,Easy,1,high,
q_9_phy_ch7_052,,Temperature Scales and Conversions,Remember,"In Fahrenheit scale, the lower and upper fixed points are labelled:",فارن ہائیٹ پیمانے میں نچلا اور بالائی مقررہ نقطہ کن اعداد سے ظاہر کیے جاتے ہیں؟,0 and 100 / 0 اور 100,32 and 212 / 32 اور 212,273 and 373 / 273 اور 373,-273 and 0 / -273 اور 0,B | 32 and 212 / 32 اور 212,Easy,1,high,
q_9_phy_ch7_053,,Temperature Scales and Conversions,Remember,"In Kelvin scale, the lower and upper fixed points are labelled:",کیلون پیمانے میں نچلا اور بالائی مقررہ نقطہ کن اعداد سے ظاہر کیے جاتے ہیں؟,0 and 100 / 0 اور 100,32 and 212 / 32 اور 212,273 and 373 / 273 اور 373,-40 and 40 / -40 اور 40,C | 273 and 373 / 273 اور 373,Easy,1,high,
q_9_phy_ch7_054,,Temperature Scales and Conversions,Understand,The width of 1 K is the same as that of:,1 K کا وقفہ کس کے برابر ہوتا ہے؟,1°C / 1°C,1°F / 1°F,32°F / 32°F,100°C / 100°C,A | 1°C / 1°C,Medium,1,high,
q_9_phy_ch7_055,,Temperature Scales and Conversions,Remember,Absolute zero is approximately:,مطلق صفر تقریباً کتنا ہے؟,0°C / 0°C,100°C / 100°C,-273°C / -273°C,273°C / 273°C,C | -273°C / -273°C,Easy,1,high,
q_9_phy_ch7_056,,Temperature Scales and Conversions,Understand,"At absolute zero, the average kinetic energy of the molecules becomes:",مطلق صفر پر سالمات کی اوسط حرکی توانائی کیا ہو جاتی ہے؟,Maximum / زیادہ سے زیادہ,Zero / صفر,Negative / منفی,Infinite / لامحدود,B | Zero / صفر,Medium,1,high,
q_9_phy_ch7_057,,Temperature Scales and Conversions,Apply,"Using Tₖ = T꜀ + 273, what is 30°C on Kelvin scale?",Tₖ = T꜀ + 273 استعمال کرتے ہوئے درج ذیل درجہ حرارت کو Kelvin میں تبدیل کریں: 30°C,273 K / 273 K,303 K / 303 K,86 K / 86 K,30 K / 30 K,B | 303 K / 303 K,Medium,1,high,
q_9_phy_ch7_058,,Temperature Scales and Conversions,Apply,"Using Tᶠ = (9/5)T꜀ + 32, what is 30°C on Fahrenheit scale?",Tᶠ = (9/5)T꜀ + 32 استعمال کرتے ہوئے درج ذیل درجہ حرارت کو Fahrenheit میں تبدیل کریں: 30°C,32°F / 32°F,54°F / 54°F,86°F / 86°F,303°F / 303°F,C | 86°F / 86°F,Medium,1,high,
q_9_phy_ch7_059,,Temperature Scales and Conversions,Apply,What is the Celsius temperature corresponding to 373 K?,درج ذیل Kelvin درجہ حرارت کا Celsius درجہ حرارت معلوم کریں: 373 K,0°C / 0°C,37°C / 37°C,100°C / 100°C,273°C / 273°C,C | 100°C / 100°C,Medium,1,high,
q_9_phy_ch7_060,,Temperature Scales and Conversions,Apply,The temperature of a normal human body is 98.6°F. What is its Celsius value?,درج ذیل Fahrenheit درجہ حرارت کا Celsius درجہ حرارت معلوم کریں: 98.6°F,35°C / 35°C,37°C / 37°C,40°C / 40°C,45°C / 45°C,B | 37°C / 37°C,Medium,1,high,
q_9_phy_ch7_061,,Temperature Scales and Conversions,Apply,Which temperature has the same numerical value on Celsius and Fahrenheit scales?,کون سا درجہ حرارت Celsius اور Fahrenheit دونوں پیمانوں پر ایک ہی عددی قدر رکھتا ہے؟,-40 / -40,+40 / +40,+45 / +45,-45 / -45,A | -40 / -40,Medium,1,high,
q_9_phy_ch7_062,,Temperature Scales and Conversions,Analyze,"If the ice and steam points on an ungraduated thermometer are 192 mm apart, and mercury thread is 67.2 mm above the ice point, what is the Celsius temperature?","درج ذیل غیر مدرج تھرمامیٹر کے لیے Celsius درجہ حرارت معلوم کریں: fixed points distance = 192 mm, mercury thread = 67.2 mm above ice point",25°C / 25°C,35°C / 35°C,67.2°C / 67.2°C,100°C / 100°C,B | 35°C / 35°C,Hard,1,high,
q_9_phy_ch7_063,,Temperature Scales and Conversions,Analyze,"If the fixed-point length of a thermometer is 20 cm and mercury level is 4.5 cm above the lower mark, what is the Fahrenheit temperature?","درج ذیل تھرمامیٹر کے لیے Fahrenheit درجہ حرارت معلوم کریں: fixed-point length = 20 cm, mercury level = 4.5 cm above lower mark",22.5°F / 22.5°F,40.5°F / 40.5°F,72.5°F / 72.5°F,100°F / 100°F,C | 72.5°F / 72.5°F,Hard,1,high,
,1,Thermocouple Thermometer,,,,,,,,,,,,1
q_9_phy_ch7_064,,Thermocouple Thermometer,Remember,A thermocouple thermometer consists of two wires of:,تھرموکپل تھرمامیٹر کن دو تاروں پر مشتمل ہوتا ہے؟,Same material / ایک ہی مادے کی,Different materials / مختلف مادوں کی,Glass only / صرف شیشے کی,Mercury only / صرف پارے کی,B | Different materials / مختلف مادوں کی,Easy,1,high,
q_9_phy_ch7_065,,Thermocouple Thermometer,Remember,"In the chapter, examples of materials used in a thermocouple are:",باب میں تھرموکپل کے لیے کن مادوں کی مثال دی گئی ہے؟,Copper and iron / تانبا اور لوہا,Gold and water / سونا اور پانی,Mercury and alcohol / پارہ اور الکحل,Glass and plastic / شیشہ اور پلاسٹک,A | Copper and iron / تانبا اور لوہا,Easy,1,high,
