question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_phy_ch6_lq_011,1,6.3 Density and Engineering Applications,Long,application_case,"Explain how density is used to identify materials, estimate the load of a large structure, and select materials for foundations and supporting pillars.",explain کریں کہ density کو materials identify کرنے، large structure کا load estimate کرنے، اور foundations و supporting pillars کے لیے materials select کرنے میں کیسے use کیا جاتا ہے۔,Medium,5,ELITE,1
sep_9_phy_ch6_010,1,6.1 Deformation and Elasticity,Topic,topic_separator,,,,,,1
q_9_phy_ch6_lq_012,1,6.1 Deformation and Elasticity,Long,compare,"Differentiate between deformation, elasticity, elastic limit, and inelastic behaviour. Explain extension and compression with suitable textbook examples.",deformation، elasticity، elastic limit اور inelastic behaviour میں فرق بیان کریں۔ extension اور compression کو suitable textbook examples کے ساتھ explain کریں۔,Medium,5,ULTRA,1
sep_9_phy_ch6_011,1,6.3 Density,Topic,topic_separator,,,,,,1
q_9_phy_ch6_lq_013,1,6.3 Density,Long,explain,Explain density as a characteristic property of matter. Describe how the density of regular and irregular solids is measured and discuss its practical importance.,density کو matter کی characteristic property کے طور پر explain کریں۔ regular اور irregular solids کی density measure کرنے کے methods بیان کریں اور اس کی practical importance discuss کریں۔,Medium,5,ULTRA,1
sep_9_phy_ch6_012,1,6.4–6.5 Pressure in Solids and Liquids,Topic,topic_separator,,,,,,1
q_9_phy_ch6_lq_014,1,6.4–6.5 Pressure in Solids and Liquids,Long,compare,"Compare pressure produced by solids and liquids. Explain the effects of force, area, depth, density, and direction of the pressure force.",solids اور liquids کے produced pressure کا موازنہ کریں۔ force، area، depth، density اور pressure force کی direction کے effects explain کریں۔,Hard,5,ULTRA,1
sep_9_phy_ch6_013,1,6.6–6.8 Atmospheric Pressure Measurement,Topic,topic_separator,,,,,,1
q_9_phy_ch6_lq_015,1,6.6–6.8 Atmospheric Pressure Measurement,Long,diagram_based,"Explain, with labelled diagrams, how a simple mercury barometer measures atmospheric pressure and how a U-tube manometer measures gas pressure relative to atmospheric pressure.",labelled diagrams کے ساتھ explain کریں کہ simple mercury barometer atmospheric pressure کیسے measure کرتا ہے اور U-tube manometer gas pressure کو atmospheric pressure کے relative کیسے measure کرتا ہے۔,Hard,5,ULTRA,1
q_9_phy_ch6_lq_016,1,6.2 Hooke's Law,Numerical,calculate,A spring is stretched by 20 mm when a load of 40 N is applied. Calculate (a) the spring constant and (b) the weight of an object that produces an extension of 16 mm.,"درج ذیل data سے calculate کریں: extension₁ = 20 mm, load₁ = 40 N. (a) spring constant | (b) extension₂ = 16 mm produce کرنے والے object کا weight",Medium,4,PRO,1
q_9_phy_ch6_lq_017,1,6.3 Density,Numerical,calculate,The mass of 5 litres of milk is 4.5 kg. Calculate its density in SI units.,"درج ذیل data سے density SI units میں calculate کریں: volume = 5 L, mass = 4.5 kg",Easy,4,PRO,1
sep_9_phy_ch6_014,1,6.3 Density of an Irregular Solid,Topic,topic_separator,,,,,,1
q_9_phy_ch6_lq_018,1,6.3 Density of an Irregular Solid,Numerical,calculate,A solid of mass 60 g is lowered into a measuring cylinder and the water level rises from 40 cm³ to 44 cm³. Calculate the density of the solid.,"درج ذیل data سے solid کی density calculate کریں: mass = 60 g, initial water volume = 40 cm³, final water volume = 44 cm³",Easy,4,PRO,1
q_9_phy_ch6_lq_019,1,6.3 Density,Numerical,calculate,A block has a density of 8 × 10³ kg m⁻³ and a volume of 60 cm³. Calculate its mass.,"درج ذیل data سے mass calculate کریں: density = 8 × 10³ kg m⁻³, volume = 60 cm³",Medium,4,PRO,1
sep_9_phy_ch6_015,1,6.4 Pressure,Topic,topic_separator,,,,,,1
q_9_phy_ch6_lq_020,1,6.4 Pressure,Numerical,determine,A brick measures 5 cm × 10 cm × 20 cm and has a mass of 5 kg. Determine the maximum and minimum pressures it can exert on a horizontal surface. Use g = 10 m s⁻².,"درج ذیل data سے maximum اور minimum pressure determine کریں: dimensions = 5 cm × 10 cm × 20 cm, mass = 5 kg, g = 10 m s⁻²",Hard,4,PRO,1
sep_9_phy_ch6_016,1,6.5 Liquid Columns,Topic,topic_separator,,,,,,1
q_9_phy_ch6_lq_021,1,6.5 Liquid Columns,Numerical,determine,Determine the height of a water column that produces the same pressure as a 10 mm mercury column. Use ρwater = 1000 kg m⁻³ and ρmercury = 13.6 × 10³ kg m⁻³.,"درج ذیل data سے equivalent water-column height determine کریں: mercury height = 10 mm, ρwater = 1000 kg m⁻³, ρmercury = 13.6 × 10³ kg m⁻³",Medium,4,PRO,1
q_9_phy_ch6_lq_022,1,6.5 Pressure in Liquids,Numerical,calculate,Calculate the water pressure on a deep-sea diver at a depth of 10 m when the density of seawater is 1030 kg m⁻³. Use g = 10 m s⁻².,"درج ذیل data سے diver پر water pressure calculate کریں: depth = 10 m, seawater density = 1030 kg m⁻³, g = 10 m s⁻²",Easy,4,PRO,1
sep_9_phy_ch6_017,1,6.9 Hydraulic Press,Topic,topic_separator,,,,,,1
q_9_phy_ch6_lq_023,1,6.9 Hydraulic Press,Numerical,determine,The cross-sectional areas of the small and large pistons of a hydraulic press are 10 cm² and 100 cm². Determine the force required on the small piston to lift a load of 4000 N.,"درج ذیل data سے small piston پر required force determine کریں: A₁ = 10 cm², A₂ = 100 cm², load = 4000 N",Medium,4,PRO,1
sep_9_phy_ch6_018,1,6.6 Atmospheric Pressure and Altitude,Topic,topic_separator,,,,,,1
q_9_phy_ch6_lq_024,1,6.6 Atmospheric Pressure and Altitude,Numerical,determine,"For a hot-air balloon, the following altitude-pressure data are recorded: (150 m, 99.5 kPa), (500 m, 95.7 kPa), (800 m, 92.4 kPa), (1140 m, 88.9 kPa), (1300 m, 87.2 kPa), (1500 m, 85.3 kPa). Draw a pressure-altitude graph and determine (a) the pressure at sea level and (b) the height at which the pressure is 90 kPa.","درج ذیل altitude-pressure data کے لیے graph draw کریں اور determine کریں: (150 m, 99.5 kPa), (500 m, 95.7 kPa), (800 m, 92.4 kPa), (1140 m, 88.9 kPa), (1300 m, 87.2 kPa), (1500 m, 85.3 kPa). (a) sea-level pressure | (b) pressure = 90 kPa پر height",Hard,4,PRO,1
q_9_phy_ch6_lq_025,1,6.9 Hydraulic Press,Numerical,calculate,The pressure in a hydraulic press is increased by an additional 10 N cm⁻². Calculate the additional load supported by a platform of cross-sectional area 50 cm².,"درج ذیل data سے additional supported load calculate کریں: additional pressure = 10 N cm⁻², platform area = 50 cm²",Easy,4,PRO,1
sep_9_phy_ch6_019,1,6.9 Hydraulic Brakes,Topic,topic_separator,,,,,,1
q_9_phy_ch6_lq_026,1,6.9 Hydraulic Brakes,Numerical,calculate,A force of 500 N acts normally on a hydraulic-brake piston of cross-sectional area 5 cm². Calculate (a) the pressure transmitted to the brake fluid and (b) the force acting on a second piston of area 20 cm².,"درج ذیل hydraulic-brake data سے calculate کریں: F₁ = 500 N, A₁ = 5 cm², A₂ = 20 cm². (a) transmitted pressure | (b) second piston پر force",Medium,4,PRO,1
sep_9_phy_ch6_020,1,6.3 Density — Solved Examples,Topic,topic_separator,,,,,,1
q_9_phy_ch6_lq_027,1,6.3 Density — Solved Examples,Numerical,calculate,"An iron block has length 3 cm, breadth 2 cm, thickness 2 cm, and mass 94 g. Calculate its density in g cm⁻³ and kg m⁻³.","درج ذیل iron block کی density g cm⁻³ اور kg m⁻³ میں calculate کریں: length = 3 cm, breadth = 2 cm, thickness = 2 cm, mass = 94 g",Medium,4,ULTRA,1
sep_9_phy_ch6_021,1,6.5 Pressure in Liquids — Solved Examples,Topic,topic_separator,,,,,,1
q_9_phy_ch6_lq_028,1,6.5 Pressure in Liquids — Solved Examples,Numerical,calculate,Calculate the pressure produced by a mercury column 76 cm high. Use ρmercury = 13.6 × 10³ kg m⁻³ and g = 10 m s⁻².,"درج ذیل data سے mercury column pressure calculate کریں: height = 76 cm, ρmercury = 13.6 × 10³ kg m⁻³, g = 10 m s⁻²",Medium,4,ULTRA,1
q_9_phy_ch6_lq_029,1,6.5 Pressure in Liquids — Solved Examples,Numerical,calculate,A cylindrical water tank 2 m deep is installed on the top of a building 20 m high. Calculate the water pressure at the ground floor when the tank is full. Use ρwater = 1000 kg m⁻³ and g = 10 m s⁻².,"درج ذیل data سے ground floor پر water pressure calculate کریں: tank depth = 2 m, building height = 20 m, ρwater = 1000 kg m⁻³, g = 10 m s⁻²",Hard,4,ULTRA,1
sep_9_phy_ch6_022,1,6.9 Hydraulic Press — Solved Examples,Topic,topic_separator,,,,,,1
q_9_phy_ch6_lq_030,1,6.9 Hydraulic Press — Solved Examples,Numerical,calculate,The piston diameters of a hydraulic press are 5 cm and 25 cm. A normal force of 160 N acts on the smaller piston. Calculate (a) the pressure produced by the smaller piston and (b) the weight that can be lifted by the larger piston.,"درج ذیل hydraulic-press data سے calculate کریں: small piston diameter = 5 cm, large piston diameter = 25 cm, F₁ = 160 N. (a) smaller piston کا produced pressure | (b) larger piston سے lifted weight",Hard,4,ULTRA,1
