question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_phy_ch7_lq_006,1,7.1 Kinetic Molecular Theory and Plasma,Long,discuss,Discuss whether the kinetic molecular theory of matter is applicable to plasma. Explain the particle composition and electrical behaviour of plasma.,discuss کریں کہ kinetic molecular theory of matter plasma پر applicable ہے یا نہیں۔ plasma کی particle composition اور electrical behaviour explain کریں۔,Medium,5,PRO,1
sep_9_phy_ch7_007,1,7.3 Thermometric Liquids,Topic,topic_separator,,,,,,1
q_9_phy_ch7_lq_007,1,7.3 Thermometric Liquids,Long,compare,"Compare mercury, alcohol, and water as thermometric liquids. Explain why mercury is commonly preferred, why alcohol is useful at low temperatures, and why water is unsuitable.",mercury، alcohol اور water کا thermometric liquids کے طور پر موازنہ کریں۔ explain کریں کہ mercury commonly preferred کیوں ہے، alcohol low temperatures پر useful کیوں ہے، اور water unsuitable کیوں ہے۔,Hard,5,PRO,1
sep_9_phy_ch7_008,1,"7.2 Heat, Temperature and Internal Energy",Topic,topic_separator,,,,,,1
q_9_phy_ch7_lq_008,1,"7.2 Heat, Temperature and Internal Energy",Long,compare,"Differentiate between heat, temperature, and internal energy. Explain the direction of thermal-energy transfer and comment on the statement that a hot body does not contain heat.",heat، temperature اور internal energy میں فرق بیان کریں۔ thermal-energy transfer کی direction explain کریں اور statement پر comment کریں کہ hot body heat contain نہیں کرتی۔,Hard,5,PRO,1
sep_9_phy_ch7_009,1,7.3–7.4 Thermometer Measurement,Topic,topic_separator,,,,,,1
q_9_phy_ch7_lq_009,1,7.3–7.4 Thermometer Measurement,Long,application_case,Explain why a thermometer measures its own temperature and how thermal equilibrium allows it to indicate the temperature of another body. Discuss why touch is not a reliable temperature measurement.,explain کریں کہ thermometer اپنی own temperature measure کرتی ہے اور thermal equilibrium اسے another body کی temperature indicate کرنے کے قابل کیسے بناتا ہے۔ discuss کریں کہ touch reliable temperature measurement کیوں نہیں ہے۔,Hard,5,ELITE,1
sep_9_phy_ch7_010,1,7.2 Molecular Motion and Absolute Temperature,Topic,topic_separator,,,,,,1
q_9_phy_ch7_lq_010,1,7.2 Molecular Motion and Absolute Temperature,Long,discuss,"Discuss why molecules in a gas do not all have the same speed, why the Kelvin scale has no negative temperatures in the stated model, and whether the temperature of a vacuum can be meaningfully defined.",discuss کریں کہ gas کے تمام molecules same speed کیوں نہیں رکھتے، stated model میں Kelvin scale پر negative temperatures کیوں نہیں ہوتیں، اور vacuum کی temperature meaningfully define کی جا سکتی ہے یا نہیں۔,Hard,5,ELITE,1
sep_9_phy_ch7_011,1,7.1 States of Matter,Topic,topic_separator,,,,,,1
q_9_phy_ch7_lq_011,1,7.1 States of Matter,Long,classification,"Classify matter into solid, liquid, gas, and plasma states. Explain molecular arrangement, motion, intermolecular force, shape, volume, and conductivity for the relevant states.",matter کو solid، liquid، gas اور plasma states میں classify کریں۔ relevant states کے لیے molecular arrangement، motion، intermolecular force، shape، volume اور conductivity explain کریں۔,Hard,5,ULTRA,1
sep_9_phy_ch7_012,1,7.3 Thermocouple Thermometer,Topic,topic_separator,,,,,,1
q_9_phy_ch7_lq_012,1,7.3 Thermocouple Thermometer,Long,describe,Describe the construction and working of a thermocouple thermometer. Explain thermoelectric current and state why a thermocouple is suitable for rapidly varying temperatures.,thermocouple thermometer کی construction اور working بیان کریں۔ thermoelectric current explain کریں اور state کریں کہ rapidly varying temperatures کے لیے thermocouple suitable کیوں ہے۔,Medium,5,ULTRA,1
sep_9_phy_ch7_013,1,7.3 Conversion of Temperature Scales,Topic,topic_separator,,,,,,1
q_9_phy_ch7_lq_013,1,7.3 Conversion of Temperature Scales,Long,derive,"Derive the relationships used to convert temperature among the Celsius, Fahrenheit, and Kelvin scales by using their fixed points.",fixed points استعمال کرتے ہوئے Celsius، Fahrenheit اور Kelvin scales کے درمیان temperature conversion کے relationships derive کریں۔,Hard,5,ULTRA,1
q_9_phy_ch7_lq_014,1,7.3 Conversion of Temperature Scales,Numerical,calculate,The normal human-body temperature is 98.6 °F. Convert it to the Celsius and Kelvin scales.,normal human-body temperature کو Celsius اور Kelvin scales میں convert کریں: 98.6 °F,Easy,4,PRO,1
q_9_phy_ch7_lq_015,1,7.3 Conversion of Temperature Scales,Numerical,determine,Determine the temperature at which the Celsius and Fahrenheit scales have the same numerical reading.,وہ temperature determine کریں جس پر Celsius اور Fahrenheit scales کی numerical reading same ہوتی ہے۔,Medium,4,PRO,1
q_9_phy_ch7_lq_016,1,7.3 Conversion of Temperature Scales,Numerical,calculate,Convert 5 °F to the Celsius and Kelvin scales.,درج ذیل temperature کو Celsius اور Kelvin scales میں convert کریں: 5 °F,Medium,4,PRO,1
q_9_phy_ch7_lq_017,1,7.3 Conversion of Temperature Scales,Numerical,calculate,Convert 25 °C to the Fahrenheit and Kelvin scales.,درج ذیل temperature کو Fahrenheit اور Kelvin scales میں convert کریں: 25 °C,Easy,4,PRO,1
sep_9_phy_ch7_014,1,7.3 Calibration of Thermometers,Topic,topic_separator,,,,,,1
q_9_phy_ch7_lq_018,1,7.3 Calibration of Thermometers,Numerical,determine,The ice and steam points on an ungraduated thermometer are 192 mm apart. Determine the Celsius temperature when the mercury thread is 67.2 mm above the ice-point mark.,"درج ذیل thermometer data سے Celsius temperature determine کریں: fixed-point separation = 192 mm, mercury thread = 67.2 mm above ice-point mark",Hard,4,PRO,1
q_9_phy_ch7_lq_019,1,7.3 Calibration of Thermometers,Numerical,determine,The distance between the fixed points of a liquid-in-glass thermometer is 20 cm. Determine the Fahrenheit temperature when the mercury level is 4.5 cm above the lower fixed-point mark.,"درج ذیل thermometer data سے Fahrenheit temperature determine کریں: fixed-point separation = 20 cm, mercury level = 4.5 cm above lower fixed point",Hard,4,PRO,1
sep_9_phy_ch7_015,1,7.3 Conversion of Temperature Scales — Solved Examples,Topic,topic_separator,,,,,,1
q_9_phy_ch7_lq_020,1,7.3 Conversion of Temperature Scales — Solved Examples,Numerical,calculate,Convert 30 °C to the Fahrenheit and Kelvin scales.,درج ذیل temperature کو Fahrenheit اور Kelvin scales میں convert کریں: 30 °C,Easy,4,ULTRA,1
