question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
sep_9_phy_ch8_006,1,8.8 Ferromagnetic Materials,Topic,topic_separator,,,,,,1
q_9_phy_ch8_lq_006,1,8.8 Ferromagnetic Materials,Long,explain,Explain why ferromagnetic materials are suitable for making magnets. Describe domain alignment in unmagnetised and magnetised states.,explain کریں کہ ferromagnetic materials magnets بنانے کے لیے suitable کیوں ہیں۔ unmagnetised اور magnetised states میں domain alignment بیان کریں۔,Medium,5,PRO,1
sep_9_phy_ch8_007,1,8.2 Magnetic Poles and Storage,Topic,topic_separator,,,,,,1
q_9_phy_ch8_lq_007,1,8.2 Magnetic Poles and Storage,Long,diagram_based,Two bar magnets are stored side by side in a wooden box. Explain how their poles should be arranged and labelled so that the magnets retain their magnetism.,two bar magnets wooden box میں side by side store کی گئی ہیں۔ explain کریں کہ ان کے poles کو کیسے arrange اور label کیا جائے تاکہ magnets اپنی magnetism retain کریں۔,Medium,5,PRO,1
sep_9_phy_ch8_008,1,8.9 Magnetisation by Solenoid,Topic,topic_separator,,,,,,1
q_9_phy_ch8_lq_008,1,8.9 Magnetisation by Solenoid,Long,diagram_based,Describe how a steel bar is magnetised by placing it inside a current-carrying solenoid. Draw the circuit and explain how the current direction determines the north and south poles.,بیان کریں کہ steel bar کو current-carrying solenoid کے اندر رکھ کر کیسے magnetise کیا جاتا ہے۔ circuit draw کریں اور explain کریں کہ current direction north اور south poles کیسے determine کرتی ہے۔,Hard,5,PRO,1
sep_9_phy_ch8_009,1,8.5 Magnetic Field and Compass,Topic,topic_separator,,,,,,1
q_9_phy_ch8_lq_009,1,8.5 Magnetic Field and Compass,Long,diagram_based,Two bar magnets are placed with a compass at the midpoint of the gap between them. Explain how the compass direction can be used to label the magnetic poles and justify the answer by drawing field lines.,two bar magnets کے gap کے midpoint پر compass رکھا گیا ہے۔ explain کریں کہ compass direction سے magnetic poles کیسے label کیے جا سکتے ہیں، اور field lines draw کرکے answer justify کریں۔,Hard,5,PRO,1
sep_9_phy_ch8_010,1,8.7 Magnetic Effect of Electric Current,Topic,topic_separator,,,,,,1
q_9_phy_ch8_lq_010,1,8.7 Magnetic Effect of Electric Current,Long,application_case,Explain whether the process by which moving electric charges produce a magnetic field is reversible. Give and describe a textbook-supported example.,explain کریں کہ moving electric charges سے magnetic field produce ہونے کا process reversible ہے یا نہیں۔ ایک textbook-supported example دے کر describe کریں۔,Medium,5,PRO,1
sep_9_phy_ch8_011,1,8.7 Magnetic Field of Solenoids,Topic,topic_separator,,,,,,1
q_9_phy_ch8_lq_011,1,8.7 Magnetic Field of Solenoids,Long,diagram_based,"Four similar solenoids are placed around a common centre. Using diagrams, determine and explain the current direction in each solenoid so that switching on any one solenoid produces a magnetic field directed toward the centre.",four similar solenoids common centre کے around placed ہیں۔ diagrams استعمال کرتے ہوئے each solenoid میں current direction determine اور explain کریں تاکہ any one solenoid switch on ہونے پر magnetic field centre کی طرف directed ہو۔,Hard,5,PRO,1
sep_9_phy_ch8_012,1,"8.3–8.4 Induced, Temporary and Permanent Magnetism",Topic,topic_separator,,,,,,1
q_9_phy_ch8_lq_012,1,"8.3–8.4 Induced, Temporary and Permanent Magnetism",Long,compare,"Explain induced magnetism and compare temporary and permanent magnets in terms of material, magnetisation, retention, and practical uses.",induced magnetism explain کریں، اور material، magnetisation، retention اور practical uses کے لحاظ سے temporary اور permanent magnets کا موازنہ کریں۔,Medium,5,ULTRA,1
sep_9_phy_ch8_013,1,8.5 Magnetic Fields,Topic,topic_separator,,,,,,1
q_9_phy_ch8_lq_013,1,8.5 Magnetic Fields,Long,elaborate,"Write a detailed account of magnetic fields and magnetic lines of force, including direction, closed-path nature, non-intersection, field strength, and the use of a compass to trace a field.",magnetic fields اور magnetic lines of force پر detailed account لکھیں، جس میں direction، closed-path nature، non-intersection، field strength اور compass سے field trace کرنے کا method شامل ہو۔,Medium,5,ULTRA,1
sep_9_phy_ch8_014,1,8.6 Uses of Permanent Magnets,Topic,topic_separator,,,,,,1
q_9_phy_ch8_lq_014,1,8.6 Uses of Permanent Magnets,Long,process_procedure,Explain the roles of permanent magnets in an A.C. generator and a moving-coil loudspeaker. Describe the relevant energy conversions and motion.,A.C. generator اور moving-coil loudspeaker میں permanent magnets کے roles explain کریں۔ relevant energy conversions اور motion بیان کریں۔,Hard,5,ULTRA,1
sep_9_phy_ch8_015,1,8.7 Electromagnets and Applications,Topic,topic_separator,,,,,,1
q_9_phy_ch8_lq_015,1,8.7 Electromagnets and Applications,Long,describe,"Describe the construction of an electromagnet and explain how its strength is controlled. Discuss its working in a magnetic relay, telephone receiver, maglev train, and electromagnetic crane.",electromagnet کی construction بیان کریں اور explain کریں کہ اس کی strength کیسے control ہوتی ہے۔ magnetic relay، telephone receiver، maglev train اور electromagnetic crane میں اس کی working discuss کریں۔,Hard,5,ULTRA,1
sep_9_phy_ch8_016,1,8.9 Magnetisation and Demagnetisation,Topic,topic_separator,,,,,,1
q_9_phy_ch8_lq_016,1,8.9 Magnetisation and Demagnetisation,Long,compare,"Compare the single-touch, double-touch, and solenoid methods of magnetisation. Explain demagnetisation by heating, hammering, and alternating current.",single-touch، double-touch اور solenoid methods of magnetisation کا موازنہ کریں۔ heating، hammering اور alternating current سے demagnetisation explain کریں۔,Hard,5,ULTRA,1
sep_9_phy_ch8_017,1,8.10 Magnetic Recording Technology,Topic,topic_separator,,,,,,1
q_9_phy_ch8_lq_017,1,8.10 Magnetic Recording Technology,Long,compare,Explain how information is recorded and reproduced on magnetic tape and a computer hard disk. Compare the functions of the recording and read/write heads.,explain کریں کہ information magnetic tape اور computer hard disk پر کیسے record اور reproduce ہوتی ہے۔ recording اور read/write heads کے functions کا موازنہ کریں۔,Hard,5,ELITE,1
sep_9_phy_ch8_018,1,8.11 Magnetic Shielding,Topic,topic_separator,,,,,,1
q_9_phy_ch8_lq_018,1,8.11 Magnetic Shielding,Long,explain,Explain why soft iron is used to shield sensitive magnetic devices from external magnetic fields. Describe the role of magnetic permeability and casing shape.,explain کریں کہ sensitive magnetic devices کو external magnetic fields سے shield کرنے کے لیے soft iron کیوں use کیا جاتا ہے۔ magnetic permeability اور casing shape کا role بیان کریں۔,Medium,5,ELITE,1
