question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_phy_ch9_lq_011,,9.3 Interdisciplinary Nature of Physics,Long,explain,Explain what is meant by interdisciplinary fields of physics and give three examples.,طبیعیات کے بین الشعبہ جاتی شعبوں سے کیا مراد ہے؟ تین مثالیں دیں۔,Easy,5,high,
q_9_phy_ch9_lq_012,,9.3 Interdisciplinary Nature of Physics,Long,describe,"Describe biophysics, medical physics and astrophysics as interdisciplinary fields of physics.",حیاتی طبیعیات، طبی طبیعیات اور فلکی طبیعیات کو طبیعیات کے بین الشعبہ جاتی شعبوں کے طور پر بیان کریں۔,Medium,5,high,
q_9_phy_ch9_lq_013,,9.3 Interdisciplinary Nature of Physics,Long,describe,"Describe geophysics, climate physics and computational physics with reference to their applications.",ارضی طبیعیات، موسمیاتی طبیعیات اور حسابی طبیعیات کو ان کے اطلاقات کے حوالے سے بیان کریں۔,Medium,5,high,
,1,9.4 Interdisciplinary Research,,,,,,,,1
q_9_phy_ch9_lq_014,,9.4 Interdisciplinary Research,Long,explain,Explain why the solution of complex issues needs interdisciplinary research and collaboration.,وضاحت کریں کہ پیچیدہ مسائل کے حل کے لیے بین الشعبہ جاتی تحقیق اور تعاون کیوں ضروری ہیں۔,Hard,5,high,
q_9_phy_ch9_lq_015,,9.4 Interdisciplinary Research,Long,describe,Describe how multifaceted expertise helps in solving problems such as climate change and healthcare challenges.,بیان کریں کہ کثیر پہلو مہارت موسمیاتی تبدیلی اور صحت عامہ جیسے مسائل کے حل میں کیسے مدد دیتی ہے۔,Hard,5,high,
q_9_phy_ch9_lq_016,,9.4 Interdisciplinary Research,Long,explain,"Explain how interdisciplinary approaches foster innovation, using nanotechnology and artificial intelligence as examples.",نان ٹیکنالوجی اور مصنوعی ذہانت کی مثالوں سے وضاحت کریں کہ بین الشعبہ جاتی طریقے جدت کو کیسے فروغ دیتے ہیں۔,Hard,5,high,
q_9_phy_ch9_lq_017,,9.4 Interdisciplinary Research,Long,elaborate,"Elaborate how rapid sharing of knowledge through the internet, conferences, workshops and research journals advances science.",تفصیل سے بیان کریں کہ انٹرنیٹ، کانفرنسوں، ورکشاپس اور تحقیقی جرائد کے ذریعے علم کا تیز تبادلہ سائنس کو کیسے آگے بڑھاتا ہے۔,Medium,5,high,
,1,9.5 Scientific Method,,,,,,,,1
q_9_phy_ch9_lq_018,,9.5 Scientific Method,Long,describe,Describe the scientific method and explain its main steps with examples.,سائنسی طریقہ بیان کریں اور اس کے اہم مراحل کو مثالوں کے ساتھ واضح کریں۔,Medium,5,high,
q_9_phy_ch9_lq_019,,9.5 Scientific Method,Long,explain,"Explain observation, hypothesis and experiment as key steps of scientific method.",مشاہدہ، مفروضہ اور تجربہ کو سائنسی طریقے کے اہم مراحل کے طور پر واضح کریں۔,Medium,5,high,
q_9_phy_ch9_lq_020,,9.5 Scientific Method,Long,elaborate,Elaborate how the experiment with cardboards having holes verifies that light travels in a straight line.,تفصیل سے بیان کریں کہ سوراخ والے کارڈ بورڈز کا تجربہ روشنی کے سیدھی لکیر میں سفر کی تصدیق کیسے کرتا ہے۔,Medium,5,high,
q_9_phy_ch9_lq_021,,9.5 Scientific Method,Long,state_and_explain,State and explain how a hypothesis may be changed or rejected when experimental results do not agree with it.,بیان کریں اور وضاحت کریں کہ جب تجرباتی نتائج مفروضے سے مطابقت نہ رکھیں تو مفروضہ کیسے تبدیل یا رد کیا جا سکتا ہے۔,Hard,5,high,
,1,"9.6 Theory, Prediction, Falsifiability and Law",,,,,,,,1
q_9_phy_ch9_lq_022,,"9.6 Theory, Prediction, Falsifiability and Law",Long,explain,Explain theory as a logical explanation of causes and effects in nature.,نظریے کو فطرت میں اسباب اور اثرات کی منطقی وضاحت کے طور پر واضح کریں۔,Medium,5,high,
q_9_phy_ch9_lq_023,,"9.6 Theory, Prediction, Falsifiability and Law",Long,describe,Describe prediction in scientific method and explain how predictions are verified by repeated experiments.,سائنسی طریقے میں پیش گوئی کو بیان کریں اور وضاحت کریں کہ بار بار تجربات کے ذریعے پیش گوئیوں کی تصدیق کیسے کی جاتی ہے۔,Medium,5,high,
q_9_phy_ch9_lq_024,,"9.6 Theory, Prediction, Falsifiability and Law",Long,explain,Explain falsifiability and discuss why a theory that cannot be experimentally tested is not considered scientific.,قابلِ تردیدیت کی وضاحت کریں اور بحث کریں کہ ایسا نظریہ جسے تجرباتی طور پر جانچا نہ جا سکے سائنسی کیوں نہیں سمجھا جاتا۔,Hard,5,high,
q_9_phy_ch9_lq_025,,"9.6 Theory, Prediction, Falsifiability and Law",Long,differentiate,"Differentiate between a theory and a law of physics with reference to testing, prediction and future modification.",جانچ، پیش گوئی اور مستقبل میں تبدیلی کے حوالے سے طبیعیات کے نظریے اور قانون میں فرق بیان کریں۔,Hard,5,high,
q_9_phy_ch9_lq_026,,"9.6 Theory, Prediction, Falsifiability and Law",Long,discuss,Discuss whether a theory of science is an ultimate truth.,بحث کریں کہ کیا سائنس کا نظریہ حتمی سچائی ہے۔,Hard,5,high,
q_9_phy_ch9_lq_027,,"9.6 Theory, Prediction, Falsifiability and Law",Long,discuss,Discuss whether existing laws of nature may need a change in future.,بحث کریں کہ کیا فطرت کے موجودہ قوانین کو مستقبل میں تبدیلی کی ضرورت ہو سکتی ہے۔,Hard,5,high,
q_9_phy_ch9_lq_028,,"9.6 Theory, Prediction, Falsifiability and Law",Long,explain,Explain when a theory is rejected or needs modification.,وضاحت کریں کہ نظریہ کب رد کیا جاتا ہے یا اسے کب ترمیم کی ضرورت ہوتی ہے۔,Medium,5,high,
q_9_phy_ch9_lq_029,,"9.6 Theory, Prediction, Falsifiability and Law",Long,discuss,Comment on the statement: A theory capable of being proved right but not being proved wrong is not a scientific theory.,اس بیان پر تبصرہ کریں: ایسا نظریہ جو درست ثابت ہو سکتا ہو مگر غلط ثابت نہ ہو سکتا ہو، سائنسی نظریہ نہیں ہے۔,Hard,5,high,
q_9_phy_ch9_lq_030,,"9.6 Theory, Prediction, Falsifiability and Law",Long,explain,Explain whether a hypothesis is wrong if it is not testable.,وضاحت کریں کہ اگر کوئی مفروضہ قابلِ جانچ نہ ہو تو کیا وہ غلط ہوتا ہے؟,Hard,5,high,
q_9_phy_ch9_lq_031,,"9.6 Theory, Prediction, Falsifiability and Law",Long,explain,Explain how a small amount of data cannot prove that a prediction is always correct but can prove that it is not always correct.,وضاحت کریں کہ تھوڑا سا ڈیٹا کسی پیش گوئی کو ہمیشہ درست ثابت نہیں کر سکتا لیکن اسے ہمیشہ درست نہ ہونے کا ثبوت کیسے دے سکتا ہے۔,Hard,5,high,
q_9_phy_ch9_lq_032,,"9.6 Theory, Prediction, Falsifiability and Law",Long,describe,Describe the relationship between an experiment and a hypothesis.,تجربے اور مفروضے کے درمیان تعلق بیان کریں۔,Medium,5,high,
q_9_phy_ch9_lq_033,,"9.6 Theory, Prediction, Falsifiability and Law",Long,discuss,Discuss the general reaction to new ideas about established truths.,قائم شدہ سچائیوں کے بارے میں نئے خیالات پر عمومی ردِعمل پر بحث کریں۔,Medium,5,high,
,1,9.7 Scientific Base of Technologies and Engineering,,,,,,,,1
q_9_phy_ch9_lq_034,,9.7 Scientific Base of Technologies and Engineering,Long,differentiate,"Differentiate the terms science, technology and engineering with examples.",سائنس، ٹیکنالوجی اور انجینئرنگ کی اصطلاحات میں مثالوں کے ساتھ فرق بیان کریں۔,Medium,5,high,
q_9_phy_ch9_lq_035,,9.7 Scientific Base of Technologies and Engineering,Long,explain,"Explain how physics provides the scientific base of technologies such as automobile technology, radar technology and laser technology.",وضاحت کریں کہ طبیعیات آٹوموبائل ٹیکنالوجی، ریڈار ٹیکنالوجی اور لیزر ٹیکنالوجی جیسی ٹیکنالوجیز کی سائنسی بنیاد کیسے فراہم کرتی ہے۔,Medium,5,high,
q_9_phy_ch9_lq_036,,9.7 Scientific Base of Technologies and Engineering,Long,describe,"Describe the applications of laser technology in medical diagnosis, treatment, metallurgy, industry, telecommunication and space exploration.",لیزر ٹیکنالوجی کے اطلاقات کو طبی تشخیص، علاج، دھات کاری، صنعت، مواصلات اور خلائی تحقیق کے حوالے سے بیان کریں۔,Medium,5,high,
q_9_phy_ch9_lq_037,,9.7 Scientific Base of Technologies and Engineering,Long,describe,Describe three jobs that need the use of scientific knowledge.,ایسی تین ملازمتیں بیان کریں جن میں سائنسی علم کے استعمال کی ضرورت ہوتی ہے۔,Easy,5,high,
q_9_phy_ch9_lq_038,,9.7 Scientific Base of Technologies and Engineering,Long,explain,Explain how scientific discoveries lead to new technologies and shape human life style and thinking.,وضاحت کریں کہ سائنسی دریافتیں نئی ٹیکنالوجیز تک کیسے لے جاتی ہیں اور انسانی طرزِ زندگی اور سوچ کو کیسے تشکیل دیتی ہیں۔,Hard,5,high,
q_9_phy_ch9_lq_039,,9.7 Scientific Base of Technologies and Engineering,Long,discuss,Discuss the scope of physics in everyday life with suitable examples.,روزمرہ زندگی میں طبیعیات کے دائرۂ کار پر مناسب مثالوں کے ساتھ بحث کریں۔,Medium,5,high,
,1,9.8 Exercise Comprehensive Questions,,,,,,,,1
q_9_phy_ch9_lq_040,,9.8 Exercise Comprehensive Questions,Long,state_and_explain,What are the main branches of physics? State briefly.,طبیعیات کی اہم شاخیں کون سی ہیں؟ مختصر بیان کریں۔,Easy,5,high,
q_9_phy_ch9_lq_041,,9.8 Exercise Comprehensive Questions,Long,explain,What is meant by interdisciplinary fields of physics? Give three examples.,طبیعیات کے بین الشعبہ جاتی شعبوں سے کیا مراد ہے؟ تین مثالیں دیں۔,Easy,5,high,
q_9_phy_ch9_lq_042,,9.8 Exercise Comprehensive Questions,Long,describe,What is scientific method? Describe its main steps with examples.,سائنسی طریقہ کیا ہے؟ اس کے اہم مراحل کو مثالوں کے ساتھ بیان کریں۔,Medium,5,high,
q_9_phy_ch9_lq_043,,9.8 Exercise Comprehensive Questions,Long,differentiate,"Differentiate the terms science, technology and engineering with examples.",سائنس، ٹیکنالوجی اور انجینئرنگ کی اصطلاحات میں مثالوں کے ساتھ فرق بیان کریں۔,Medium,5,high,
q_9_phy_ch9_lq_044,,9.8 Exercise Comprehensive Questions,Long,discuss,What is the scope of physics in everyday life? Give some examples.,روزمرہ زندگی میں طبیعیات کا دائرۂ کار کیا ہے؟ کچھ مثالیں دیں۔,Medium,5,high,
