question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_9_phy_ch9_009,,9.1 Scope of Physics,Remember,Space is briefly described as:,فضا کو مختصراً کس طرح بیان کیا جاتا ہے؟,A two-dimensional drawing only / صرف دو جہتی نقشہ,The three-dimensional extent in which objects and events occur / تین جہتی وسعت جس میں اشیا اور واقعات رونما ہوتے ہیں,Only empty air / صرف خالی ہوا,A unit of temperature / درجہ حرارت کی اکائی,B | The three-dimensional extent in which objects and events occur / تین جہتی وسعت جس میں اشیا اور واقعات رونما ہوتے ہیں,Easy,1,high,
q_9_phy_ch9_010,,9.1 Scope of Physics,Remember,Time measures the sequence and duration of:,وقت کس چیز کی ترتیب اور دورانیہ ناپتا ہے؟,Events / واقعات,Colours / رنگ,Forces only / صرف قوتیں,Magnetic poles / مقناطیسی قطب,A | Events / واقعات,Easy,1,high,
q_9_phy_ch9_011,,9.1 Scope of Physics,Understand,The swinging pendulum example shows that oscillating motion relies on the time interval that determines:,جھولتے ہوئے پینڈولم کی مثال ظاہر کرتی ہے کہ ارتعاشی حرکت اس وقفۂ وقت پر منحصر ہے جو کس چیز کا تعین کرتا ہے؟,Frequency of oscillations / ارتعاشات کی تعدد,Colour of the bob / لٹکن کا رنگ,Shape of the stand / اسٹینڈ کی شکل,Chemical nature of air / ہوا کی کیمیائی نوعیت,A | Frequency of oscillations / ارتعاشات کی تعدد,Medium,1,high,
q_9_phy_ch9_012,,9.1 Scope of Physics,Understand,"According to relativity, space and time are not absolute quantities but are:",نظریۂ اضافیت کے مطابق فضا اور وقت مطلق مقداریں نہیں بلکہ کس طرح ہیں؟,Unrelated to each other / ایک دوسرے سے غیر متعلق,Related to each other / ایک دوسرے سے متعلق,Only biological quantities / صرف حیاتیاتی مقداریں,Always zero / ہمیشہ صفر,B | Related to each other / ایک دوسرے سے متعلق,Medium,1,high,
q_9_phy_ch9_013,,9.1 Scope of Physics,Analyze,Which statement correctly connects gravity and speed with space and time as described in the chapter?,باب میں بیان کردہ تصور کے مطابق کششِ ثقل اور رفتار کا فضا اور وقت سے درست تعلق کون سا ہے؟,They can influence space and time / وہ فضا اور وقت پر اثر انداز ہو سکتے ہیں,They make time disappear completely / وہ وقت کو مکمل طور پر ختم کر دیتے ہیں,They are unrelated to relativity / ان کا اضافیت سے کوئی تعلق نہیں,They are only chemical properties / وہ صرف کیمیائی خواص ہیں,A | They can influence space and time / وہ فضا اور وقت پر اثر انداز ہو سکتے ہیں,Hard,1,high,
q_9_phy_ch9_014,,9.1 Scope of Physics,Understand,Quantum mechanics explains the behaviour of particles at which level?,کوانٹم میکانیات ذرات کے برتاؤ کی وضاحت کس سطح پر کرتی ہے؟,Only visible light level / صرف مرئی روشنی کی سطح پر,Atomic and subatomic levels / ایٹمی اور زیر ایٹمی سطحوں پر,Only weather level / صرف موسمی سطح پر,Only civil engineering level / صرف سول انجینئرنگ کی سطح پر,B | Atomic and subatomic levels / ایٹمی اور زیر ایٹمی سطحوں پر,Medium,1,high,
,1,9.2 Branches of Physics,,,,,,,,,,,,1
q_9_phy_ch9_015,,9.2 Branches of Physics,Remember,Mechanics is the study of motion and the physical effects that:,میکانیات حرکت اور ان طبیعی اثرات کا مطالعہ ہے جو کیا کرتے ہیں؟,Influence motion / حرکت پر اثر انداز ہوتے ہیں,Change DNA only / صرف ڈی این اے کو بدلتے ہیں,Store computer data / کمپیوٹر ڈیٹا محفوظ کرتے ہیں,Measure fever only / صرف بخار ناپتے ہیں,A | Influence motion / حرکت پر اثر انداز ہوتے ہیں,Easy,1,high,
q_9_phy_ch9_016,,9.2 Branches of Physics,Understand,Heat and thermodynamics deals with thermal energy possessed by materials and its use when it:,حرارت اور حرکیات حرارت مواد میں موجود حرارتی توانائی اور اس کے کس استعمال سے متعلق ہے؟,Flows from one body to another / ایک جسم سے دوسرے جسم میں بہتی ہے,Changes into a magnetic pole only / صرف مقناطیسی قطب میں بدلتی ہے,Stops all motion permanently / تمام حرکت ہمیشہ کے لیے روک دیتی ہے,Creates biological cells only / صرف حیاتیاتی خلیے بناتی ہے,A | Flows from one body to another / ایک جسم سے دوسرے جسم میں بہتی ہے,Medium,1,high,
q_9_phy_ch9_017,,9.2 Branches of Physics,Remember,Which branch deals with the nature and physical aspects of audible sound energy?,قابلِ سماعت صوتی توانائی کی نوعیت اور طبیعی پہلوؤں کا تعلق کس شاخ سے ہے؟,Optics / بصریات,Acoustics / صوتیات,Cosmology / کونیات,Geophysics / ارضی طبیعیات,B | Acoustics / صوتیات,Easy,1,high,
q_9_phy_ch9_018,,9.2 Branches of Physics,Remember,Optics deals with the physical aspects of:,بصریات کس چیز کے طبیعی پہلوؤں سے متعلق ہے؟,Visible light / مرئی روشنی,Earthquakes / زلزلوں,Computer data only / صرف کمپیوٹر ڈیٹا,Living cells only / صرف جاندار خلیوں,A | Visible light / مرئی روشنی,Easy,1,high,
q_9_phy_ch9_019,,9.2 Branches of Physics,Remember,Electromagnetism studies the relationship between electric current and:,برقی مقناطیسیت برقی رو اور کس کے باہمی تعلق کا مطالعہ کرتی ہے؟,Magnetic field / مقناطیسی میدان,Climate change / موسمیاتی تبدیلی,Biological tissue / حیاتیاتی بافت,Chemical taste / کیمیائی ذائقہ,A | Magnetic field / مقناطیسی میدان,Easy,1,high,
q_9_phy_ch9_020,,9.2 Branches of Physics,Understand,Quantum mechanics is most directly connected with the behaviour of:,کوانٹم میکانیات براہِ راست کس کے برتاؤ سے متعلق ہے؟,Atomic and subatomic particles / ایٹمی اور زیر ایٹمی ذرات,Bridges and roads only / صرف پلوں اور سڑکوں,Weather conditions only / صرف موسمی حالات,Audible sound only / صرف قابلِ سماعت آواز,A | Atomic and subatomic particles / ایٹمی اور زیر ایٹمی ذرات,Medium,1,high,
q_9_phy_ch9_021,,9.2 Branches of Physics,Understand,Relativistic mechanics explains how space and time are related to the observer and influenced by:,اضافی میکانیات وضاحت کرتی ہے کہ فضا اور وقت مشاہدہ کرنے والے سے متعلق ہوتے ہیں اور کس سے متاثر ہوتے ہیں؟,Gravity and speed / کششِ ثقل اور رفتار,Only colour and shape / صرف رنگ اور شکل,Only chemical reactions / صرف کیمیائی تعاملات,Only living organisms / صرف جاندار اجسام,A | Gravity and speed / کششِ ثقل اور رفتار,Medium,1,high,
q_9_phy_ch9_022,,9.2 Branches of Physics,Remember,Nuclear physics is the study of the properties of:,نیوکلیائی طبیعیات کس چیز کے خواص کا مطالعہ ہے؟,Nuclei of atoms / ایٹموں کے مرکزوں,Weather systems / موسمی نظاموں,Visible sound / مرئی آواز,Software applications / سافٹ ویئر ایپلی کیشنز,A | Nuclei of atoms / ایٹموں کے مرکزوں,Easy,1,high,
q_9_phy_ch9_023,,9.2 Branches of Physics,Understand,Particle physics studies subatomic and elementary particles because they are:,ذرّاتی طبیعیات زیر ایٹمی اور بنیادی ذرات کا مطالعہ کرتی ہے کیونکہ وہ کیا ہیں؟,Basic building blocks of matter / مادے کی بنیادی اینٹیں,Only weather symbols / صرف موسمی علامات,Only engineering drawings / صرف انجینئرنگ نقشے,Only medical images / صرف طبی تصاویر,A | Basic building blocks of matter / مادے کی بنیادی اینٹیں,Medium,1,high,
q_9_phy_ch9_024,,9.2 Branches of Physics,Remember,Astronomy is the study of the distribution of celestial bodies such as:,فلکیات کن اجرامِ فلکی کی تقسیم کے مطالعے سے متعلق ہے؟,"Planets, stars and galaxies / سیارے، ستارے اور کہکشائیں","Cells, tissues and organs / خلیے، بافتیں اور اعضاء","Bridges, roads and tools / پل، سڑکیں اور اوزار","Sound, heat and taste / آواز، حرارت اور ذائقہ","A | Planets, stars and galaxies / سیارے، ستارے اور کہکشائیں",Easy,1,high,
q_9_phy_ch9_025,,9.2 Branches of Physics,Remember,Cosmology explores the large structure and evolution of:,کونیات کس کی بڑی ساخت اور ارتقا کا مطالعہ کرتی ہے؟,The universe / کائنات,A single cell / ایک خلیہ,A computer keyboard / کمپیوٹر کی بورڈ,A pendulum bob / پینڈولم کے لٹکن,A | The universe / کائنات,Easy,1,high,
q_9_phy_ch9_026,,9.2 Branches of Physics,Understand,Solid state physics studies specific properties of matter in which form?,ٹھوس حالت کی طبیعیات مادے کے مخصوص خواص کا مطالعہ کس حالت میں کرتی ہے؟,Solid form / ٹھوس حالت,Only plasma form / صرف پلازما حالت,Only sound form / صرف صوتی حالت,Only shadow form / صرف سایہ حالت,A | Solid form / ٹھوس حالت,Medium,1,high,
,1,9.3 Interdisciplinary Nature of Physics,,,,,,,,,,,,1
q_9_phy_ch9_027,,9.3 Interdisciplinary Nature of Physics,Remember,The interdisciplinary nature of physics refers to its integration and interaction with:,طبیعیات کی بین الشعبہ جاتی نوعیت سے مراد اس کا کس سے انضمام اور تعامل ہے؟,Various other fields of study / مطالعے کے مختلف دوسرے شعبوں,Only one textbook page / صرف نصابی کتاب کے ایک صفحے,Only non-scientific beliefs / صرف غیر سائنسی عقائد,Only magnetic poles / صرف مقناطیسی قطبین,A | Various other fields of study / مطالعے کے مختلف دوسرے شعبوں,Easy,1,high,
q_9_phy_ch9_028,,9.3 Interdisciplinary Nature of Physics,Remember,Biophysics describes biological systems and processes using:,حیاتی طبیعیات حیاتیاتی نظاموں اور عمل کی وضاحت کس کے ذریعے کرتی ہے؟,Principles and techniques of physics / طبیعیات کے اصولوں اور تکنیکوں,Only political ideas / صرف سیاسی خیالات,Only literary methods / صرف ادبی طریقوں,Only business rules / صرف کاروباری اصولوں,A | Principles and techniques of physics / طبیعیات کے اصولوں اور تکنیکوں,Easy,1,high,
q_9_phy_ch9_029,,9.3 Interdisciplinary Nature of Physics,Understand,Which set contains examples of medical physics mentioned in the chapter?,درج ذیل میں سے کون سا مجموعہ طبی طبیعیات کی مثالوں پر مشتمل ہے؟,"X-rays, ultrasound, MRI and CT scan / ایکس ریز، الٹرا ساؤنڈ، ایم آر آئی اور سی ٹی اسکین",Door catchers and flour mills / دروازہ پکڑنے والے اور فلور ملیں,Bar magnets and paper clips / بار مقناطیس اور پیپر کلپس,Pendulum and shadows only / صرف پینڈولم اور سائے,"A | X-rays, ultrasound, MRI and CT scan / ایکس ریز، الٹرا ساؤنڈ، ایم آر آئی اور سی ٹی اسکین",Medium,1,high,
q_9_phy_ch9_030,,9.3 Interdisciplinary Nature of Physics,Understand,Astrophysics is most concerned with:,فلکی طبیعیات سب سے زیادہ کس سے متعلق ہے؟,Physical properties and processes of celestial bodies / اجرامِ فلکی کے طبیعی خواص اور عمل,Only smartphone applications / صرف اسمارٹ فون ایپلی کیشنز,Only hospital billing / صرف اسپتال کے بل,Only classroom furniture / صرف کلاس روم کا فرنیچر,A | Physical properties and processes of celestial bodies / اجرامِ فلکی کے طبیعی خواص اور عمل,Medium,1,high,
q_9_phy_ch9_031,,9.3 Interdisciplinary Nature of Physics,Understand,Geophysics applies physical principles to the study of the Earth’s internal structure and:,ارضی طبیعیات طبیعی اصولوں کو زمین کی اندرونی ساخت اور کس کے مطالعے پر لاگو کرتی ہے؟,"Magnetic and gravitational fields, seismic activity and volcanoes / مقناطیسی و ثقلی میدان، زلزلی سرگرمی اور آتش فشاں",Only visible light in prisms / صرف منشور میں مرئی روشنی,Only subatomic particles / صرف زیر ایٹمی ذرات,Only smartphone software / صرف اسمارٹ فون سافٹ ویئر,"A | Magnetic and gravitational fields, seismic activity and volcanoes / مقناطیسی و ثقلی میدان، زلزلی سرگرمی اور آتش فشاں",Medium,1,high,
q_9_phy_ch9_032,,9.3 Interdisciplinary Nature of Physics,Understand,"Climate physics includes the study of atmospheric dynamics, climate change and:",موسمیاتی طبیعیات میں فضائی حرکیات، موسمیاتی تبدیلی اور کس کا مطالعہ شامل ہے؟,Weather conditions / موسمی حالات,Magnetic domains only / صرف مقناطیسی ڈومین,Nuclei of atoms only / صرف ایٹموں کے مرکزے,Computer storage only / صرف کمپیوٹر اسٹوریج,A | Weather conditions / موسمی حالات,Medium,1,high,
q_9_phy_ch9_033,,9.3 Interdisciplinary Nature of Physics,Remember,Computational physics is about using computational techniques and methods to solve:,حسابی طبیعیات حسابی تکنیکوں اور طریقوں کو کس مقصد کے لیے استعمال کرتی ہے؟,Complex physical problems / پیچیدہ طبیعی مسائل,Only handwriting problems / صرف خوش خطی کے مسائل,Only political disputes / صرف سیاسی تنازعات,Only plant naming problems / صرف پودوں کے نام رکھنے کے مسائل,A | Complex physical problems / پیچیدہ طبیعی مسائل,Easy,1,high,
q_9_phy_ch9_034,,9.3 Interdisciplinary Nature of Physics,Understand,"Physics provides principles, techniques and methods applicable across many disciplines because it is:",طبیعیات مختلف شعبوں میں قابلِ اطلاق اصول، تکنیکیں اور طریقے فراہم کرتی ہے کیونکہ یہ کیا ہے؟,A fundamental science / ایک بنیادی سائنس,A branch only of language / صرف زبان کی شاخ,A non-testable belief / ناقابلِ آزمائش عقیدہ,A fixed engineering product / ایک مقررہ انجینئرنگ پیداوار,A | A fundamental science / ایک بنیادی سائنس,Medium,1,high,
,1,9.4 Interdisciplinary Research,,,,,,,,,,,,1
q_9_phy_ch9_035,,9.4 Interdisciplinary Research,Understand,Collaboration in science is essential mainly because complex issues require:,سائنس میں تعاون بنیادی طور پر کیوں ضروری ہے؟,Multifaceted expertise / کثیر پہلو مہارت,Only one opinion / صرف ایک رائے,No data at all / بالکل کوئی ڈیٹا نہیں,Only memorization / صرف رٹّا,A | Multifaceted expertise / کثیر پہلو مہارت,Medium,1,high,
q_9_phy_ch9_036,,9.4 Interdisciplinary Research,Analyze,Which group of fields is linked with understanding and mitigating climate change in the chapter?,باب میں موسمیاتی تبدیلی کو سمجھنے اور کم کرنے کے لیے کن شعبوں کا تعلق بتایا گیا ہے؟,"Meteorology, oceanography, physics, chemistry, biological and environmental sciences / موسمیات، بحریات، طبیعیات، کیمیا، حیاتیاتی اور ماحولیاتی علوم",Only optics and grammar / صرف بصریات اور گرامر,Only mechanics and poetry / صرف میکانیات اور شاعری,Only astronomy and handwriting / صرف فلکیات اور خوش خطی,"A | Meteorology, oceanography, physics, chemistry, biological and environmental sciences / موسمیات، بحریات، طبیعیات، کیمیا، حیاتیاتی اور ماحولیاتی علوم",Hard,1,high,
q_9_phy_ch9_037,,9.4 Interdisciplinary Research,Understand,"Nanotechnology is described as a blend of physics, chemistry, material science and engineering to create:",نینو ٹیکنالوجی کو طبیعیات، کیمیا، مٹیریل سائنس اور انجینئرنگ کا امتزاج کہا گیا ہے تاکہ کیا بنایا جا سکے؟,Materials and devices at the nano-scale / نینو پیمانے پر مواد اور آلات,Only large bridges / صرف بڑے پل,Only musical sounds / صرف موسیقی کی آوازیں,Only weather charts / صرف موسمی نقشے,A | Materials and devices at the nano-scale / نینو پیمانے پر مواد اور آلات,Medium,1,high,
q_9_phy_ch9_038,,9.4 Interdisciplinary Research,Analyze,The development of artificial intelligence is described as involving which combination?,مصنوعی ذہانت کی ترقی میں درج ذیل میں سے کون سا امتزاج شامل بتایا گیا ہے؟,"Computer science, mathematical logic and neuroscience / کمپیوٹر سائنس، ریاضیاتی منطق اور اعصابی سائنس","Only optics, astronomy and poetry / صرف بصریات، فلکیات اور شاعری",Only geology and cooking / صرف ارضیات اور کھانا پکانا,Only thermodynamics and spelling / صرف حرکیات حرارت اور ہجے,"A | Computer science, mathematical logic and neuroscience / کمپیوٹر سائنس، ریاضیاتی منطق اور اعصابی سائنس",Hard,1,high,
q_9_phy_ch9_039,,9.4 Interdisciplinary Research,Understand,Which platforms are mentioned for rapid sharing of scientific knowledge?,سائنسی علم کے تیز تبادلے کے لیے کون سے پلیٹ فارم بیان کیے گئے ہیں؟,"Internet information exchanges, conferences and workshops / انٹرنیٹ معلوماتی تبادلے، کانفرنسیں اور ورکشاپس",Only magnets and needles / صرف مقناطیس اور سوئیاں,Only thermometers and bridges / صرف تھرمامیٹر اور پل,Only desks and chairs / صرف میزیں اور کرسیاں,"A | Internet information exchanges, conferences and workshops / انٹرنیٹ معلوماتی تبادلے، کانفرنسیں اور ورکشاپس",Medium,1,high,
,1,9.5 Scientific Method,,,,,,,,,,,,1
q_9_phy_ch9_040,,9.5 Scientific Method,Remember,Scientific method is a systematic approach used to search for:,سائنسی طریقہ ایک منظم طریقہ ہے جو کس کی تلاش کے لیے استعمال ہوتا ہے؟,Truth of an issue and problem solving / کسی مسئلے کی حقیقت اور مسئلہ حل کرنے,Only entertainment / صرف تفریح,Only profit / صرف منافع,Only decoration / صرف سجاوٹ,A | Truth of an issue and problem solving / کسی مسئلے کی حقیقت اور مسئلہ حل کرنے,Easy,1,high,
q_9_phy_ch9_041,,9.5 Scientific Method,Analyze,A graph of organized data is mainly an example of which scientific-method activity?,منظم کیے گئے ڈیٹا کا گراف سائنسی طریقے کی کس سرگرمی کی مثال ہے؟,Asking a question / سوال پوچھنا,Forming a hypothesis / مفروضہ بنانا,Analyzing data / ڈیٹا کا تجزیہ کرنا,Rejecting all evidence / تمام شواہد رد کرنا,C | Analyzing data / ڈیٹا کا تجزیہ کرنا,Hard,1,high,
q_9_phy_ch9_042,,9.5 Scientific Method,Remember,A hypothesis is best described as:,مفروضہ کو بہترین طور پر کس طرح بیان کیا جاتا ہے؟,A possible answer or proposed explanation / ممکنہ جواب یا مجوزہ وضاحت,A final law always / ہمیشہ ایک حتمی قانون,A machine technology / مشینی ٹیکنالوجی,A visible light ray only / صرف مرئی روشنی کی کرن,A | A possible answer or proposed explanation / ممکنہ جواب یا مجوزہ وضاحت,Easy,1,high,
q_9_phy_ch9_043,,9.5 Scientific Method,Remember,An experiment is an organized repeatable process used to test:,تجربہ ایک منظم قابلِ تکرار عمل ہے جو کس چیز کو جانچنے کے لیے استعمال ہوتا ہے؟,The truth of a hypothesis / مفروضے کی صداقت,Only the price of a tool / صرف اوزار کی قیمت,Only the colour of an object / صرف کسی چیز کا رنگ,Only the name of a branch / صرف کسی شاخ کا نام,A | The truth of a hypothesis / مفروضے کی صداقت,Easy,1,high,
q_9_phy_ch9_044,,9.5 Scientific Method,Understand,"After successful verification of an assumption through careful experimentation, it becomes a:",احتیاط سے کیے گئے تجربات کے ذریعے کسی مفروضے کی کامیاب تصدیق کے بعد وہ کیا بن جاتا ہے؟,Theory / نظریہ,Non-scientific belief / غیر سائنسی عقیدہ,Software programme / سافٹ ویئر پروگرام,Weather condition / موسمی حالت,A | Theory / نظریہ,Medium,1,high,
q_9_phy_ch9_045,,9.5 Scientific Method,Understand,A prediction is made after careful analysis of a theory to describe:,کسی نظریے کے محتاط تجزیے کے بعد پیش گوئی کس چیز کو بیان کرنے کے لیے کی جاتی ہے؟,Unknown aspects of nature / فطرت کے نامعلوم پہلو,Only known spellings / صرف معلوم ہجے,Only colour changes / صرف رنگ کی تبدیلیاں,Only non-living classification / صرف غیر جاندار درجہ بندی,A | Unknown aspects of nature / فطرت کے نامعلوم پہلو,Medium,1,high,
q_9_phy_ch9_046,,9.5 Scientific Method,Analyze,Why is falsifiability important for a scientific theory?,کسی سائنسی نظریے کے لیے قابلِ تردید ہونا کیوں اہم ہے؟,It makes predictions that can be tested and potentially proven false / یہ ایسی پیش گوئیاں کرتا ہے جنہیں جانچا اور ممکنہ طور پر غلط ثابت کیا جا سکتا ہے,It prevents all experiments / یہ تمام تجربات کو روکتا ہے,It makes vague claims acceptable / یہ مبہم دعووں کو قابل قبول بناتا ہے,It removes the need for evidence / یہ شواہد کی ضرورت ختم کرتا ہے,A | It makes predictions that can be tested and potentially proven false / یہ ایسی پیش گوئیاں کرتا ہے جنہیں جانچا اور ممکنہ طور پر غلط ثابت کیا جا سکتا ہے,Hard,1,high,
q_9_phy_ch9_047,,9.5 Scientific Method,Remember,"When a theory has been tested many times and generally accepted as true, it is called a:",جب کسی نظریے کو کئی بار جانچا جائے اور عموماً درست مان لیا جائے تو اسے کیا کہا جاتا ہے؟,Law / قانون,Observation / مشاہدہ,Question / سوال,Branch / شاخ,A | Law / قانون,Easy,1,high,
q_9_phy_ch9_048,,9.5 Scientific Method,Analyze,Which example best represents an observation rather than a hypothesis or prediction?,درج ذیل میں سے کون سی مثال مفروضے یا پیش گوئی کے بجائے مشاہدے کی بہترین نمائندگی کرتی ہے؟,The colour of a door is brown / دروازے کا رنگ بھورا ہے,"If I do not study, I will not get a good grade / اگر میں نہ پڑھوں تو اچھا گریڈ نہیں ملے گا",Light travels in a straight line because shadows form / روشنی سیدھی خط میں سفر کرتی ہے کیونکہ سائے بنتے ہیں,A tested theory becomes a law / جانچا ہوا نظریہ قانون بنتا ہے,A | The colour of a door is brown / دروازے کا رنگ بھورا ہے,Hard,1,high,
q_9_phy_ch9_049,,9.5 Scientific Method,Analyze,"If test results do not agree with a prediction, what happens in the scientific method?",اگر تجرباتی نتائج پیش گوئی سے مطابقت نہ رکھیں تو سائنسی طریقے میں کیا ہوتا ہے؟,The hypothesis is changed or rejected / مفروضہ تبدیل یا رد کر دیا جاتا ہے,All observations are ignored / تمام مشاہدات نظر انداز کر دیے جاتے ہیں,The result is called a law immediately / نتیجہ فوراً قانون کہلاتا ہے,No further testing is allowed / مزید جانچ کی اجازت نہیں ہوتی,A | The hypothesis is changed or rejected / مفروضہ تبدیل یا رد کر دیا جاتا ہے,Hard,1,high,
,1,9.6 Scientific Base of Technologies and Engineering,,,,,,,,,,,,1
q_9_phy_ch9_050,,9.6 Scientific Base of Technologies and Engineering,Understand,Automobile technology is based on the principles of:,آٹوموبائل ٹیکنالوجی کن اصولوں پر مبنی ہے؟,Thermodynamics / حرکیات حرارت,Acoustics / صوتیات,Optics / بصریات,Geophysics / ارضی طبیعیات,A | Thermodynamics / حرکیات حرارت,Medium,1,high,
q_9_phy_ch9_051,,9.6 Scientific Base of Technologies and Engineering,Understand,Radar technology is based on the detection and reflection principles of:,ریڈار ٹیکنالوجی کس چیز کی کھوج اور انعکاس کے اصولوں پر مبنی ہے؟,Electromagnetic waves / برقی مقناطیسی لہریں,Biological cells / حیاتیاتی خلیے,Solid crystals only / صرف ٹھوس قلمیں,Sound in a horn only / صرف ہارن کی آواز,A | Electromagnetic waves / برقی مقناطیسی لہریں,Medium,1,high,
q_9_phy_ch9_052,,9.6 Scientific Base of Technologies and Engineering,Analyze,Laser technology is based on atomic physics and is widely used in which set of areas?,لیزر ٹیکنالوجی ایٹمی طبیعیات پر مبنی ہے اور کن شعبوں میں وسیع طور پر استعمال ہوتی ہے؟,"Medical diagnosis and treatment, metallurgy, industry, telecommunication and space exploration / طبی تشخیص و علاج، دھات کاری، صنعت، ٹیلی مواصلات اور خلائی تحقیق",Only door colour and handwriting / صرف دروازے کا رنگ اور خوش خطی,Only biological classification / صرف حیاتیاتی درجہ بندی,Only pendulum timing / صرف پینڈولم کا وقت,"A | Medical diagnosis and treatment, metallurgy, industry, telecommunication and space exploration / طبی تشخیص و علاج، دھات کاری، صنعت، ٹیلی مواصلات اور خلائی تحقیق",Hard,1,high,
q_9_phy_ch9_053,,9.6 Scientific Base of Technologies and Engineering,Analyze,A user-friendly smartphone application is an example of using which type of technology?,اسمارٹ فون کی صارف دوست ایپلی کیشن کس قسم کی ٹیکنالوجی کے استعمال کی مثال ہے؟,Information technology / انفارمیشن ٹیکنالوجی,Laser technology / لیزر ٹیکنالوجی,Medical technology / طبی ٹیکنالوجی,Thermodynamic technology / حرکیات حرارت کی ٹیکنالوجی,A | Information technology / انفارمیشن ٹیکنالوجی,Hard,1,high,
q_9_phy_ch9_054,,9.6 Scientific Base of Technologies and Engineering,Analyze,Which design concern is specifically mentioned for engineers when making products?,مصنوعات کے ڈیزائن میں انجینئرز کے لیے کون سی تشویش خاص طور پر بیان کی گئی ہے؟,Cost effectiveness and safety measures / لاگت کی مؤثریت اور حفاظتی اقدامات,Only colour matching / صرف رنگوں کی مطابقت,Only literary style / صرف ادبی انداز,Only memorizing laws / صرف قوانین یاد کرنا,A | Cost effectiveness and safety measures / لاگت کی مؤثریت اور حفاظتی اقدامات,Hard,1,high,
