question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_9_phy_ch2_011,,2.1 Scalars and Vectors,Analyze,Which statement best explains why vectors cannot be added like scalars?,کون سا بیان بہترین طور پر بتاتا ہے کہ سمتی مقداریں عددی مقداروں کی طرح کیوں جمع نہیں ہوتیں؟,Vectors have no units / سمتی مقداروں کی کوئی اکائیاں نہیں ہوتیں,Their directions must also be considered / ان کی سمتوں کو بھی مدنظر رکھنا پڑتا ہے,They always have zero magnitude / ان کی مقدار ہمیشہ صفر ہوتی ہے,They are always smaller than scalars / وہ ہمیشہ عددی مقداروں سے چھوٹی ہوتی ہیں,B | Their directions must also be considered / ان کی سمتوں کو بھی مدنظر رکھنا پڑتا ہے,Hard,1,high,
,1,2.1 Representation and Addition of Vectors,,,,,,,,,,,,1
q_9_phy_ch2_012,,2.1 Representation and Addition of Vectors,Remember,How is a vector usually written on paper when bold face script cannot be used?,جب کاغذ پر بولڈ رسم الخط استعمال نہ ہو سکے تو سمتی مقدار عموماً کیسے لکھی جاتی ہے؟,With a small arrow over the letter / حرف کے اوپر چھوٹے تیر کے ساتھ,With a circle around the letter / حرف کے گرد دائرے کے ساتھ,Only with italic letter / صرف ترچھے حرف کے ساتھ,With no symbol / بغیر کسی علامت کے,A | With a small arrow over the letter / حرف کے اوپر چھوٹے تیر کے ساتھ,Easy,1,high,
q_9_phy_ch2_013,,2.1 Representation and Addition of Vectors,Remember,"In a graphical vector, what represents the magnitude of the vector?",گرافی سمتی مقدار میں سمتی مقدار کی مقدار کو کیا ظاہر کرتا ہے؟,Colour of the arrow / تیر کا رنگ,Length of the line / لکیر کی لمبائی,Thickness of the paper / کاغذ کی موٹائی,Name of the axis / محور کا نام,B | Length of the line / لکیر کی لمبائی,Easy,1,high,
q_9_phy_ch2_014,,2.1 Representation and Addition of Vectors,Remember,"In Cartesian coordinates, which line is called the x-axis?",کارتیسی نظام میں کس لکیر کو x-axis کہا جاتا ہے؟,Vertical line / عمودی لکیر,Curved line / خم دار لکیر,Horizontal line / افقی لکیر,Dotted line / نقطہ دار لکیر,C | Horizontal line / افقی لکیر,Easy,1,high,
q_9_phy_ch2_015,,2.1 Representation and Addition of Vectors,Remember,The point where the x-axis and y-axis meet is called what?,وہ نقطہ جہاں x-axis اور y-axis ملتے ہیں کیا کہلاتا ہے؟,Scale / پیمانہ,Origin / مبداء,Tail / دم,Head / سرا,B | Origin / مبداء,Easy,1,high,
q_9_phy_ch2_016,,2.1 Representation and Addition of Vectors,Understand,The angle of a vector with the x-axis is measured from which side and direction?,x-axis کے ساتھ سمتی مقدار کا زاویہ کس طرف اور کس سمت سے ناپا جاتا ہے؟,Left side clockwise / بائیں طرف سے گھڑی وار,Right side anti-clockwise / دائیں طرف سے ضد گھڑی وار,Top side downward / اوپر سے نیچے,Bottom side clockwise / نیچے سے گھڑی وار,B | Right side anti-clockwise / دائیں طرف سے ضد گھڑی وار,Medium,1,high,
q_9_phy_ch2_017,,2.1 Representation and Addition of Vectors,Apply,"If 100 N = 1 cm, what length represents a force of 350 N?",اگر پیمانہ یہ ہو تو 350 N قوت کو کتنی لمبی لکیر ظاہر کرے گی: 100 N = 1 cm,0.35 cm / 0.35 سینٹی میٹر,3.5 cm / 3.5 سینٹی میٹر,35 cm / 35 سینٹی میٹر,350 cm / 350 سینٹی میٹر,B | 3.5 cm / 3.5 سینٹی میٹر,Medium,1,high,
q_9_phy_ch2_018,,2.1 Representation and Addition of Vectors,Understand,What does the head-to-tail rule state for adding vectors?,سمتی مقداروں کو جمع کرنے کے لیے ہیڈ ٹو ٹیل اصول کیا بیان کرتا ہے؟,Heads of all vectors must meet one point / تمام سمتی مقداروں کے سرے ایک نقطے پر ملیں,The head of one line coincides with the tail of the other / ایک لکیر کا سرا دوسری لکیر کی دم سے ملتا ہے,All vectors must be drawn horizontally / تمام سمتی مقداریں افقی کھینچی جائیں,Only magnitudes are added without direction / صرف مقداریں سمت کے بغیر جمع کی جائیں,B | The head of one line coincides with the tail of the other / ایک لکیر کا سرا دوسری لکیر کی دم سے ملتا ہے,Medium,1,high,
q_9_phy_ch2_019,,2.1 Representation and Addition of Vectors,Analyze,"In the graphical method, the resultant vector is directed from where to where?",گرافی طریقے میں حاصل سمتی مقدار کس جگہ سے کس جگہ تک کھینچی جاتی ہے؟,From the head of the first vector to the tail of the last / پہلی سمتی مقدار کے سرے سے آخری کی دم تک,From the tail of the first vector to the head of the last / پہلی سمتی مقدار کی دم سے آخری کے سرے تک,From the origin to the negative y-axis only / مبداء سے صرف منفی y-axis تک,From every head to every tail separately / ہر سرے سے ہر دم تک الگ الگ,B | From the tail of the first vector to the head of the last / پہلی سمتی مقدار کی دم سے آخری کے سرے تک,Hard,1,high,
,1,2.2 Rest and Motion,,,,,,,,,,,,1
q_9_phy_ch2_020,,2.2 Rest and Motion,Remember,A body is said to be at rest when it does not change its position with respect to what?,جب کوئی جسم کس کے لحاظ سے اپنی جگہ تبدیل نہ کرے تو وہ سکون میں کہلاتا ہے؟,Its surroundings / اپنے گرد و پیش,Its temperature / اپنے درجہ حرارت,Its colour / اپنے رنگ,Its mass / اپنی کمیت,A | Its surroundings / اپنے گرد و پیش,Easy,1,high,
q_9_phy_ch2_021,,2.2 Rest and Motion,Remember,A body is said to be in motion when it continuously changes its position with respect to what?,جب کوئی جسم کس کے لحاظ سے مسلسل اپنی جگہ بدلتا رہے تو وہ حرکت میں کہلاتا ہے؟,Its mass / اپنی کمیت,Its surroundings / اپنے گرد و پیش,Its shape only / صرف اپنی شکل,Its density / اپنی کثافت,B | Its surroundings / اپنے گرد و پیش,Easy,1,high,
q_9_phy_ch2_022,,2.2 Rest and Motion,Understand,Why is the state of rest or motion called relative?,سکون یا حرکت کی حالت کو اضافی کیوں کہا جاتا ہے؟,It depends on the observer or surroundings / یہ مشاہدہ کرنے والے یا گرد و پیش پر منحصر ہوتی ہے,It depends only on mass / یہ صرف کمیت پر منحصر ہوتی ہے,It never changes / یہ کبھی تبدیل نہیں ہوتی,It has no relation with position / اس کا مقام سے کوئی تعلق نہیں,A | It depends on the observer or surroundings / یہ مشاہدہ کرنے والے یا گرد و پیش پر منحصر ہوتی ہے,Medium,1,high,
q_9_phy_ch2_023,,2.2 Rest and Motion,Analyze,A passenger standing inside a moving train is at rest with respect to other passengers but in motion with respect to whom?,چلتی ہوئی ٹرین میں کھڑا مسافر دوسرے مسافروں کے لحاظ سے سکون میں ہے، مگر کس کے لحاظ سے حرکت میں ہے؟,His own seat only / صرف اپنی نشست کے لحاظ سے,Observer on the railway platform / ریلوے پلیٹ فارم پر کھڑے مشاہد کے لحاظ سے,The train wall only / صرف ٹرین کی دیوار کے لحاظ سے,His bag only / صرف اپنے بیگ کے لحاظ سے,B | Observer on the railway platform / ریلوے پلیٹ فارم پر کھڑے مشاہد کے لحاظ سے,Hard,1,high,
q_9_phy_ch2_024,,2.2 Rest and Motion,Apply,"If a motorcyclist is standing on the road and his position does not change with respect to nearby buildings, he is in a state of:",اگر موٹر سائیکل سوار سڑک پر کھڑا ہو اور قریبی عمارتوں کے لحاظ سے اس کی جگہ تبدیل نہ ہو تو وہ کس حالت میں ہے؟,Rest / سکون,Acceleration / اسراع,Circular motion / دائرانی حرکت,Random motion / بے ترتیب حرکت,A | Rest / سکون,Easy,1,high,
,1,2.3 Types of Motion,,,,,,,,,,,,1
q_9_phy_ch2_025,,2.3 Types of Motion,Remember,Which are the three main types of motion of bodies mentioned in the chapter?,باب میں اجسام کی حرکت کی کون سی تین بنیادی اقسام بیان کی گئی ہیں؟,"Translatory, rotatory, vibratory / انتقالی، دورانی، ارتعاشی","Scalar, vector, resultant / عددی، سمتی، حاصل","Distance, speed, velocity / فاصلہ، رفتار، ولاسٹی","Uniform, variable, zero / یکساں، متغیر، صفر","A | Translatory, rotatory, vibratory / انتقالی، دورانی، ارتعاشی",Easy,1,high,
q_9_phy_ch2_026,,2.3 Types of Motion,Remember,"If every particle of a body moves uniformly in the same direction, the motion is called:",اگر جسم کا ہر ذرہ ایک ہی سمت میں یکساں حرکت کرے تو حرکت کیا کہلاتی ہے؟,Rotatory motion / دورانی حرکت,Translatory motion / انتقالی حرکت,Vibratory motion / ارتعاشی حرکت,Random motion / بے ترتیب حرکت,B | Translatory motion / انتقالی حرکت,Easy,1,high,
q_9_phy_ch2_027,,2.3 Types of Motion,Remember,The motion of a body along a straight line is called:,کسی جسم کی سیدھی لکیر کے ساتھ حرکت کیا کہلاتی ہے؟,Linear motion / خطی حرکت,Circular motion / دائرانی حرکت,Vibratory motion / ارتعاشی حرکت,Rotatory motion / دورانی حرکت,A | Linear motion / خطی حرکت,Easy,1,high,
q_9_phy_ch2_028,,2.3 Types of Motion,Remember,The motion of a body along an irregular path is called:,کسی جسم کی بے قاعدہ راستے کے ساتھ حرکت کیا کہلاتی ہے؟,Linear motion / خطی حرکت,Random motion / بے ترتیب حرکت,Circular motion / دائرانی حرکت,Uniform motion / یکساں حرکت,B | Random motion / بے ترتیب حرکت,Easy,1,high,
q_9_phy_ch2_029,,2.3 Types of Motion,Remember,The motion of a body along a circle is called:,کسی جسم کی دائرے کے ساتھ حرکت کیا کہلاتی ہے؟,Circular motion / دائرانی حرکت,Rest / سکون,Vibratory motion / ارتعاشی حرکت,Random motion / بے ترتیب حرکت,A | Circular motion / دائرانی حرکت,Easy,1,high,
q_9_phy_ch2_030,,2.3 Types of Motion,Understand,Which example represents rotatory motion?,کون سی مثال دورانی حرکت کو ظاہر کرتی ہے؟,A freely falling body / آزادانہ گرتا ہوا جسم,Motion of an electric fan / بجلی کے پنکھے کی حرکت,A bee moving irregularly / شہد کی مکھی کی بے ترتیب حرکت,A car moving on a straight road / سیدھی سڑک پر چلتی گاڑی,B | Motion of an electric fan / بجلی کے پنکھے کی حرکت,Medium,1,high,
q_9_phy_ch2_031,,2.3 Types of Motion,Understand,Which example represents vibratory motion?,کون سی مثال ارتعاشی حرکت کو ظاہر کرتی ہے؟,A swing moving to and fro / جھولے کی آگے پیچھے حرکت,A train moving straight / سیدھی چلتی ٹرین,A top spinning around an axis / لٹو کا محور کے گرد گھومنا,A car turning around a circle / گاڑی کا دائرے میں مڑنا,A | A swing moving to and fro / جھولے کی آگے پیچھے حرکت,Medium,1,high,
,1,2.4 Distance and Displacement,,,,,,,,,,,,1
q_9_phy_ch2_032,,2.4 Distance and Displacement,Remember,Distance is the length of which path of motion?,فاصلہ حرکت کے کس راستے کی لمبائی ہے؟,Shortest path only / صرف مختصر ترین راستہ,Actual path / حقیقی راستہ,Direction path only / صرف سمتی راستہ,Vertical path only / صرف عمودی راستہ,B | Actual path / حقیقی راستہ,Easy,1,high,
q_9_phy_ch2_033,,2.4 Distance and Displacement,Remember,Displacement is the shortest distance between which two positions?,نقل مکانی کن دو مقامات کے درمیان مختصر ترین فاصلہ ہے؟,Left and right positions / بائیں اور دائیں مقامات,Initial and final positions / ابتدائی اور آخری مقامات,Upper and lower positions / اوپری اور نچلے مقامات,Near and far positions / قریب اور دور مقامات,B | Initial and final positions / ابتدائی اور آخری مقامات,Easy,1,high,
q_9_phy_ch2_034,,2.4 Distance and Displacement,Understand,Which statement correctly compares distance and displacement?,کون سا بیان فاصلے اور نقل مکانی کا درست موازنہ کرتا ہے؟,Distance is vector and displacement is scalar / فاصلہ سمتی ہے اور نقل مکانی عددی ہے,Both are always zero / دونوں ہمیشہ صفر ہوتے ہیں,Distance is scalar and displacement is vector / فاصلہ عددی ہے اور نقل مکانی سمتی ہے,Both have no unit / دونوں کی کوئی اکائی نہیں,C | Distance is scalar and displacement is vector / فاصلہ عددی ہے اور نقل مکانی سمتی ہے,Medium,1,high,
q_9_phy_ch2_035,,2.4 Distance and Displacement,Analyze,What is the SI unit of displacement?,نقل مکانی کی SI اکائی کیا ہے؟,Same as distance / فاصلے جیسی,Same as force / قوت جیسی,Same as acceleration / اسراع جیسی,Same as time / وقت جیسی,A | Same as distance / فاصلے جیسی,Hard,1,high,
q_9_phy_ch2_036,,2.4 Distance and Displacement,Analyze,"For a car moving from A to B along a curved path, what represents its displacement?",A سے B تک خم دار راستے پر چلتی گاڑی کے لیے نقل مکانی کو کیا ظاہر کرتا ہے؟,The curved line followed by the car / گاڑی کا طے کردہ خم دار راستہ,The straight line from A to B / A سے B تک سیدھی لکیر,The total fuel used / استعمال شدہ کل ایندھن,The time taken only / صرف لیا گیا وقت,B | The straight line from A to B / A سے B تک سیدھی لکیر,Medium,1,high,
q_9_phy_ch2_037,,2.4 Distance and Displacement,Analyze,The ratio of displacement to distance is:,نقل مکانی اور فاصلے کا عددی تناسب کیا ہوتا ہے؟,Always greater than one / ہمیشہ ایک سے زیادہ,Always equal to one / ہمیشہ ایک کے برابر,Equal to or less than one / ایک کے برابر یا ایک سے کم,Always negative / ہمیشہ منفی,C | Equal to or less than one / ایک کے برابر یا ایک سے کم,Hard,1,high,
,1,2.5 Speed and Velocity,,,,,,,,,,,,1
q_9_phy_ch2_038,,2.5 Speed and Velocity,Remember,Speed is defined as distance covered in:,رفتار کی تعریف کس طرح کی جاتی ہے؟,Unit mass / فی اکائی کمیت,Unit time / فی اکائی وقت,Unit force / فی اکائی قوت,Unit acceleration / فی اکائی اسراع,B | Unit time / فی اکائی وقت,Easy,1,high,
q_9_phy_ch2_039,,2.5 Speed and Velocity,Remember,Which formula represents speed?,رفتار کا فارمولا کون سا ہے؟,v = S/t / v = S/t,v = t/S / v = t/S,v = S × t / v = S × t,v = S + t / v = S + t,A | v = S/t / v = S/t,Easy,1,high,
q_9_phy_ch2_040,,2.5 Speed and Velocity,Remember,The SI unit of speed is:,رفتار کی SI اکائی کیا ہے؟,m s⁻¹ / میٹر فی سیکنڈ,m s⁻² / میٹر فی سیکنڈ مربع,newton / نیوٹن,kilogram / کلوگرام,A | m s⁻¹ / میٹر فی سیکنڈ,Easy,1,high,
q_9_phy_ch2_041,,2.5 Speed and Velocity,Analyze,The speed shown by the speedometer of a vehicle at any instant is called:,کسی لمحے پر گاڑی کے رفتار پیما سے ظاہر ہونے والی رفتار کیا کہلاتی ہے؟,Average speed / اوسط رفتار,Instantaneous speed / لمحاتی رفتار,Uniform velocity / یکساں ولاسٹی,Displacement / نقل مکانی,B | Instantaneous speed / لمحاتی رفتار,Hard,1,high,
q_9_phy_ch2_042,,2.5 Speed and Velocity,Remember,Average speed is calculated by dividing total distance covered by:,اوسط رفتار کل طے شدہ فاصلے کو کس سے تقسیم کر کے حاصل کی جاتی ہے؟,Total time taken / کل لیا گیا وقت,Final velocity / آخری ولاسٹی,Displacement only / صرف نقل مکانی,Acceleration / اسراع,A | Total time taken / کل لیا گیا وقت,Easy,1,high,
q_9_phy_ch2_043,,2.5 Speed and Velocity,Apply,An eagle dives along a 300 m path with an average speed of 60 m s⁻¹. How much time does it take?,"ایک عقاب 300 m راستہ 60 m s⁻¹ اوسط رفتار سے طے کرتا ہے۔ وقت معلوم کریں: 300 m, 60 m s⁻¹",3 s / 3 سیکنڈ,5 s / 5 سیکنڈ,60 s / 60 سیکنڈ,300 s / 300 سیکنڈ,B | 5 s / 5 سیکنڈ,Medium,1,high,
q_9_phy_ch2_044,,2.5 Speed and Velocity,Remember,Velocity is defined as net displacement of a body in:,ولاسٹی کی تعریف جسم کی خالص نقل مکانی کس کے فی اکائی کے طور پر کی جاتی ہے؟,Unit mass / فی اکائی کمیت,Unit force / فی اکائی قوت,Unit time / فی اکائی وقت,Unit distance / فی اکائی فاصلہ,C | Unit time / فی اکائی وقت,Easy,1,high,
q_9_phy_ch2_045,,2.5 Speed and Velocity,Understand,Velocity is a vector quantity because it depends on:,ولاسٹی سمتی مقدار کیوں ہے؟,Distance only / صرف فاصلے پر,Magnitude and direction of displacement / نقل مکانی کی مقدار اور سمت پر,Mass only / صرف کمیت پر,Time only / صرف وقت پر,B | Magnitude and direction of displacement / نقل مکانی کی مقدار اور سمت پر,Medium,1,high,
q_9_phy_ch2_046,,2.5 Speed and Velocity,Analyze,A car moving on a circular road may have constant speed but changing velocity because:,دائرانی سڑک پر چلتی گاڑی کی رفتار مستقل ہو سکتی ہے مگر ولاسٹی بدلتی رہتی ہے کیونکہ:,Its direction changes at every instant / ہر لمحہ اس کی سمت بدلتی ہے,Its mass changes every second / ہر سیکنڈ اس کی کمیت بدلتی ہے,Its distance is always zero / اس کا فاصلہ ہمیشہ صفر ہوتا ہے,Its speedometer stops working / اس کا رفتار پیما بند ہو جاتا ہے,A | Its direction changes at every instant / ہر لمحہ اس کی سمت بدلتی ہے,Hard,1,high,
q_9_phy_ch2_047,,2.5 Speed and Velocity,Analyze,A body has uniform velocity only when:,کسی جسم کی ولاسٹی صرف کب یکساں ہوتی ہے؟,Speed changes but direction does not / رفتار بدلتی ہے مگر سمت نہیں,Direction changes but speed does not / سمت بدلتی ہے مگر رفتار نہیں,Both speed and direction do not change / رفتار اور سمت دونوں نہیں بدلتے,Both speed and direction must increase / رفتار اور سمت دونوں بڑھتے ہیں,C | Both speed and direction do not change / رفتار اور سمت دونوں نہیں بدلتے,Hard,1,high,
,1,2.6 Acceleration,,,,,,,,,,,,1
q_9_phy_ch2_048,,2.6 Acceleration,Remember,Acceleration is defined as the time rate of change of:,اسراع کی تعریف کس چیز کی وقت کے لحاظ سے شرحِ تبدیلی ہے؟,Distance / فاصلہ,Velocity / ولاسٹی,Mass / کمیت,Temperature / درجہ حرارت,B | Velocity / ولاسٹی,Easy,1,high,
q_9_phy_ch2_049,,2.6 Acceleration,Remember,The SI unit of acceleration is:,اسراع کی SI اکائی کیا ہے؟,m s⁻¹ / میٹر فی سیکنڈ,m s⁻² / میٹر فی سیکنڈ مربع,km h⁻¹ / کلومیٹر فی گھنٹہ,newton / نیوٹن,B | m s⁻² / میٹر فی سیکنڈ مربع,Easy,1,high,
q_9_phy_ch2_050,,2.6 Acceleration,Analyze,Negative acceleration is also called:,منفی اسراع کو اور کیا کہا جاتا ہے؟,Uniform speed / یکساں رفتار,Deceleration or retardation / تباطؤ یا ریٹارڈیشن,Displacement / نقل مکانی,Resultant vector / حاصل سمتی مقدار,B | Deceleration or retardation / تباطؤ یا ریٹارڈیشن,Hard,1,high,
q_9_phy_ch2_051,,2.6 Acceleration,Apply,Which formula gives average acceleration?,اوسط اسراع کا فارمولا کون سا ہے؟,aₐᵥ = (vᶠ − vᵢ)/t / aₐᵥ = (vᶠ − vᵢ)/t,aₐᵥ = S/t / aₐᵥ = S/t,aₐᵥ = v × t / aₐᵥ = v × t,aₐᵥ = S × t / aₐᵥ = S × t,A | aₐᵥ = (vᶠ − vᵢ)/t / aₐᵥ = (vᶠ − vᵢ)/t,Medium,1,high,
q_9_phy_ch2_052,,2.6 Acceleration,Understand,"If the velocity of an object is decreasing, its acceleration is:",اگر کسی جسم کی ولاسٹی کم ہو رہی ہو تو اس کا اسراع کیا ہوگا؟,Positive / مثبت,Negative / منفی,Infinite / لا محدود,Always zero / ہمیشہ صفر,B | Negative / منفی,Medium,1,high,
q_9_phy_ch2_053,,2.6 Acceleration,Understand,"If the time rate of change of velocity is constant, the acceleration is called:",اگر ولاسٹی کی وقت کے لحاظ سے شرحِ تبدیلی مستقل ہو تو اسراع کیا کہلاتا ہے؟,Non-uniform acceleration / غیر یکساں اسراع,Uniform acceleration / یکساں اسراع,Instantaneous speed / لمحاتی رفتار,Random motion / بے ترتیب حرکت,B | Uniform acceleration / یکساں اسراع,Medium,1,high,
q_9_phy_ch2_054,,2.6 Acceleration,Apply,A plane starts from rest and attains 252 km h⁻¹ in 20 s. What is its average acceleration?,"ایک ہوائی جہاز سکون سے شروع ہو کر 20 s میں 252 km h⁻¹ ولاسٹی حاصل کرتا ہے۔ اوسط اسراع معلوم کریں: 252 km h⁻¹, 20 s",2.5 m s⁻² / 2.5 میٹر فی سیکنڈ مربع,3.5 m s⁻² / 3.5 میٹر فی سیکنڈ مربع,7.0 m s⁻² / 7.0 میٹر فی سیکنڈ مربع,20 m s⁻² / 20 میٹر فی سیکنڈ مربع,B | 3.5 m s⁻² / 3.5 میٹر فی سیکنڈ مربع,Medium,1,high,
q_9_phy_ch2_055,,2.6 Acceleration,Analyze,An object can have acceleration even at constant speed when:,کسی جسم میں مستقل رفتار کے باوجود اسراع کب ہو سکتا ہے؟,Its direction changes / اس کی سمت بدلتی ہے,Its mass remains constant / اس کی کمیت مستقل رہتی ہے,Its colour changes / اس کا رنگ بدلتا ہے,Its time stops / وقت رک جاتا ہے,A | Its direction changes / اس کی سمت بدلتی ہے,Hard,1,high,
,1,2.7 Graphical Analysis of Motion,,,,,,,,,,,,1
q_9_phy_ch2_056,,2.7 Graphical Analysis of Motion,Remember,A graph shows the relationship between how many physical quantities?,گراف کتنی طبیعی مقداروں کے درمیان تعلق ظاہر کرتا ہے؟,One / ایک,Two / دو,Three only / صرف تین,No quantity / کوئی مقدار نہیں,B | Two / دو,Easy,1,high,
q_9_phy_ch2_057,,2.7 Graphical Analysis of Motion,Remember,"In a graph, positive values along the x-axis are taken on which side of the origin?",گراف میں x-axis پر مثبت قیمتیں مبداء کے کس طرف لی جاتی ہیں؟,Left side / بائیں طرف,Right side / دائیں طرف,Below the origin / مبداء کے نیچے,Above the origin / مبداء کے اوپر,B | Right side / دائیں طرف,Easy,1,high,
q_9_phy_ch2_058,,2.7 Graphical Analysis of Motion,Analyze,"In a graph, the independent quantity is normally taken along which axis?",گراف میں آزاد مقدار عموماً کس محور پر لی جاتی ہے؟,x-axis / x-axis,y-axis / y-axis,Both axes equally / دونوں محور برابر,No axis / کوئی محور نہیں,A | x-axis / x-axis,Hard,1,high,
q_9_phy_ch2_059,,2.7 Graphical Analysis of Motion,Understand,"In a distance-time graph, time t is placed along the x-axis because it is:",فاصلہ-وقت گراف میں وقت t کو x-axis پر کیوں لیا جاتا ہے؟,Dependent variable / تابع متغیر,Independent quantity / آزاد مقدار,A vector only / صرف سمتی مقدار,A unit only / صرف اکائی,B | Independent quantity / آزاد مقدار,Medium,1,high,
q_9_phy_ch2_060,,2.7 Graphical Analysis of Motion,Remember,A distance-time graph shows the relation between distance S and:,فاصلہ-وقت گراف فاصلہ S اور کس کے درمیان تعلق ظاہر کرتا ہے؟,Time t / وقت t,Force F / قوت F,Mass m / کمیت m,Temperature T / درجہ حرارت T,A | Time t / وقت t,Easy,1,high,
q_9_phy_ch2_061,,2.7 Graphical Analysis of Motion,Understand,A straight-line distance-time graph represents motion with:,فاصلہ-وقت گراف کی سیدھی لکیر کس حرکت کو ظاہر کرتی ہے؟,Uniform speed / یکساں رفتار,Random motion / بے ترتیب حرکت,Zero displacement always / ہمیشہ صفر نقل مکانی,Variable mass / متغیر کمیت,A | Uniform speed / یکساں رفتار,Medium,1,high,
