question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_phy_ch1_lq_017,,1.4 Scientific Notation — Solved Examples,Numerical,find,Find the value of each of the following quantities: (a) (4 × 10³ kg)(6 × 10⁶ m) (b) (6 × 10⁶ m³) / (2 × 10⁻² m²),درج ذیل مقداروں کی قیمت معلوم کریں: (a) (4 × 10³ kg)(6 × 10⁶ m) (b) (6 × 10⁶ m³) / (2 × 10⁻² m²),Medium,4,high,
,1,Exercise Numericals,,,,,,,,1
q_9_phy_ch1_lq_018,,Exercise Numericals,Numerical,calculate,Calculate the number of seconds in a (a) day (b) week (c) month and state your answers using SI prefixes.,سیکنڈز کی تعداد معلوم کریں اور جواب ایس آئی سابقوں کے ساتھ لکھیں: (a) day (b) week (c) month,Easy,4,high,
q_9_phy_ch1_lq_019,,Exercise Numericals,Numerical,state,State the answers of problem 1.1 in scientific notation.,Problem 1.1 کے جوابات سائنسی ترقیم میں لکھیں۔,Easy,4,high,
q_9_phy_ch1_lq_020,,Exercise Numericals,Numerical,solve,Solve the following addition or subtraction. State your answers in scientific notation. (a) 4 × 10⁻⁴ kg + 3 × 10⁻⁵ kg (b) 5.4 × 10⁻⁶ m − 3.2 × 10⁻⁵ m,درج ذیل جمع یا تفریق کو حل کریں اور جواب سائنسی ترقیم میں لکھیں: (a) 4 × 10⁻⁴ kg + 3 × 10⁻⁵ kg (b) 5.4 × 10⁻⁶ m − 3.2 × 10⁻⁵ m,Medium,4,high,
q_9_phy_ch1_lq_021,,Exercise Numericals,Numerical,solve,Solve the following multiplication or division. State your answers in scientific notation. (a) (5 × 10⁴ m) × (3 × 10⁻² m) (b) (6 × 10⁸ kg) / (3 × 10⁴ m³),درج ذیل ضرب یا تقسیم کو حل کریں اور جواب سائنسی ترقیم میں لکھیں: (a) (5 × 10⁴ m) × (3 × 10⁻² m) (b) (6 × 10⁸ kg) / (3 × 10⁴ m³),Medium,4,high,
q_9_phy_ch1_lq_022,,Exercise Numericals,Numerical,calculate,Calculate the following and state your answer in scientific notation: ((3 × 10² kg) × (4.0 km)) / (5 × 10² s²),درج ذیل کو حل کریں اور جواب سائنسی ترقیم میں لکھیں: ((3 × 10² kg) × (4.0 km)) / (5 × 10² s²),Medium,4,high,
q_9_phy_ch1_lq_023,,Exercise Numericals,Numerical,determine,State the number of significant digits in each measurement. (a) 0.0045 m (b) 2.047 m (c) 3.40 m (d) 3.420 × 10⁴ m,ہر پیمائش میں اہم اعداد کی تعداد لکھیں: (a) 0.0045 m (b) 2.047 m (c) 3.40 m (d) 3.420 × 10⁴ m,Medium,4,high,
q_9_phy_ch1_lq_024,,Exercise Numericals,Numerical,solve,Write in scientific notation: (a) 0.0035 m (b) 206.4 × 10² m,درج ذیل کو سائنسی ترقیم میں لکھیں: (a) 0.0035 m (b) 206.4 × 10² m,Easy,4,high,
q_9_phy_ch1_lq_025,,Exercise Numericals,Numerical,determine,Write using correct prefixes: (a) 5.0 × 10⁴ cm (b) 580 × 10² g (c) 45 × 10⁻⁴ s,درج ذیل کو درست سابقوں کے ساتھ لکھیں: (a) 5.0 × 10⁴ cm (b) 580 × 10² g (c) 45 × 10⁻⁴ s,Medium,4,high,
q_9_phy_ch1_lq_026,,Exercise Numericals,Numerical,calculate,"Light year is a unit of distance used in Astronomy. It is the distance covered by light in one year. Taking the speed of light as 3.0 × 10⁸ m s⁻¹, calculate the distance.",نوری سال فلکیات میں استعمال ہونے والی فاصلے کی اکائی ہے۔ یہ وہ فاصلہ ہے جو روشنی ایک سال میں طے کرتی ہے۔ دی گئی رفتار استعمال کرتے ہوئے فاصلہ معلوم کریں: 3.0 × 10⁸ m s⁻¹,Hard,4,high,
q_9_phy_ch1_lq_027,,Exercise Numericals,Numerical,calculate,Express the density of mercury given as 13.6 g cm⁻³ in kg m⁻³.,مرکری کی دی گئی کثافت کو kg m⁻³ میں ظاہر کریں: 13.6 g cm⁻³,Hard,4,high,
