question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_phy_ch6_lq_011,,6.11 Exercise Comprehensive Questions,Long,state_and_explain,What is Hooke's law? Give three applications of this law.,ہک کا قانون کیا ہے؟ اس قانون کے تین اطلاقات لکھیں۔,Medium,5,high,
q_9_phy_ch6_lq_012,,6.11 Exercise Comprehensive Questions,Long,describe,Describe the working and applications of a simple mercury barometer and a manometer.,سادہ مرکری بیرومیٹر اور مینومیٹر کے کام کرنے کا طریقہ اور اطلاقات بیان کریں۔,Medium,5,high,
q_9_phy_ch6_lq_013,,6.11 Exercise Comprehensive Questions,Long,state_and_explain,Describe Pascal's law. State its applications with examples.,پاسکل کا قانون بیان کریں۔ اس کے اطلاقات مثالوں کے ساتھ لکھیں۔,Medium,5,high,
q_9_phy_ch6_lq_014,,6.11 Exercise Comprehensive Questions,Long,explain,On what factors does the pressure of a liquid in a container depend? How is it determined?,کسی برتن میں مائع کا دباؤ کن عوامل پر منحصر ہوتا ہے؟ اسے کیسے معلوم کیا جاتا ہے؟,Medium,5,high,
q_9_phy_ch6_lq_015,,6.11 Exercise Comprehensive Questions,Long,explain,Explain that the atmosphere exerts pressure. What are its applications? Give at least three examples.,وضاحت کریں کہ فضا دباؤ ڈالتی ہے۔ اس کے اطلاقات کیا ہیں؟ کم از کم تین مثالیں دیں۔,Medium,5,high,
q_9_phy_ch6_lq_016,,6.1 Deformation of Solids,Long,explain,"Explain deformation of solids, deforming force, elasticity and elastic limit with suitable examples.",ٹھوس اجسام کی deformation، deforming force، elasticity اور elastic limit کی مناسب مثالوں کے ساتھ وضاحت کریں۔,Medium,5,high,
q_9_phy_ch6_lq_017,,6.2 Hooke's Law,Long,describe,"Describe Hooke's law with its mathematical form, spring constant, SI unit and force-extension graph.",ہک کے قانون کو اس کی ریاضیاتی صورت، spring constant، SI unit اور force-extension graph کے ساتھ بیان کریں۔,Medium,5,high,
q_9_phy_ch6_lq_018,,6.2 Hooke's Law — Experimental Procedure,Long,describe,Describe the experimental procedure for plotting a force-extension graph of a helical spring and explain what the slope represents.,ہیلیکل سپرنگ کے force-extension graph بنانے کا تجرباتی طریقہ بیان کریں اور وضاحت کریں کہ slope کیا ظاہر کرتا ہے۔,Medium,5,high,
q_9_phy_ch6_lq_019,,6.2 Applications of Hooke's Law,Long,elaborate,"Elaborate the applications of Hooke's law in spring scales, balance wheel of mechanical clocks and galvanometer.",سپرنگ اسکیلز، مکینیکل گھڑیوں کے balance wheel اور galvanometer میں ہک کے قانون کے اطلاقات کی وضاحت کریں۔,Medium,5,medium,
q_9_phy_ch6_lq_020,,6.3 Density,Long,explain,"Explain density as mass per unit volume, its SI unit and its importance in identifying substances and construction materials.",کثافت کو mass per unit volume کے طور پر بیان کریں، اس کی SI unit لکھیں اور مادوں اور تعمیراتی مواد کی شناخت میں اس کی اہمیت واضح کریں۔,Medium,5,high,
q_9_phy_ch6_lq_021,,6.3 Density Measurement,Long,describe,"Describe how density is measured for regular and irregular solids using mass, dimensions and displacement of liquid.",کمیت، ابعاد اور مائع کی displacement کی مدد سے regular اور irregular solids کی density ناپنے کا طریقہ بیان کریں۔,Medium,5,high,
q_9_phy_ch6_lq_022,,6.4 Pressure,Long,explain,"Explain pressure as force per unit area and discuss daily life examples involving contact area, such as choppers, thumb pins, pebbles and heavy animals.",Pressure کو force per unit area کے طور پر بیان کریں اور contact area سے متعلق روزمرہ مثالیں جیسے choppers، thumb pins، pebbles اور heavy animals واضح کریں۔,Medium,5,high,
q_9_phy_ch6_lq_023,,6.5 Pressure in Liquids,Long,state_and_explain,Derive and explain the relation P = ρgh for pressure in liquids and state why liquid pressure increases with depth.,مایعات میں دباؤ کے لیے relation P = ρgh اخذ کریں اور وضاحت کریں کہ liquid pressure گہرائی کے ساتھ کیوں بڑھتا ہے۔,Hard,5,high,
q_9_phy_ch6_lq_024,,6.5 Pressure in Liquids,Long,explain,Explain why pressure in a liquid produces force at right angles to the surface and why water spurts normally from a hole before curving downward.,وضاحت کریں کہ مائع کا دباؤ سطح پر right angles پر قوت کیوں پیدا کرتا ہے اور سوراخ سے نکلنے والا پانی نیچے مڑنے سے پہلے normal direction میں کیوں نکلتا ہے۔,Hard,5,medium,
q_9_phy_ch6_lq_025,,6.6 Atmospheric Pressure,Long,explain,"Explain atmospheric pressure, its value at sea level, why we do not feel it, and how it changes with altitude.",فضائی دباؤ، سطح سمندر پر اس کی قدر، اسے محسوس نہ کرنے کی وجہ، اور altitude کے ساتھ اس کی تبدیلی کی وضاحت کریں۔,Medium,5,high,
q_9_phy_ch6_lq_026,,6.7 Measurement of Atmospheric Pressure,Long,describe,Describe the construction and working of a simple mercury barometer and explain why the space above mercury is nearly vacuum.,سادہ mercury barometer کی ساخت اور کام کرنے کا طریقہ بیان کریں اور وضاحت کریں کہ mercury کے اوپر موجود جگہ تقریباً vacuum کیوں ہوتی ہے۔,Medium,5,high,
q_9_phy_ch6_lq_027,,6.7 Weather Indicator,Long,explain,Explain how changes in atmospheric pressure can be used as a weather indicator.,وضاحت کریں کہ atmospheric pressure میں تبدیلی کو weather indicator کے طور پر کیسے استعمال کیا جا سکتا ہے۔,Medium,5,medium,
q_9_phy_ch6_lq_028,,6.8 Measurement of Pressure by Manometer,Long,describe,Describe the working of a simple manometer and explain how it indicates pressure greater or less than atmospheric pressure.,سادہ manometer کے کام کرنے کا طریقہ بیان کریں اور وضاحت کریں کہ یہ atmospheric pressure سے زیادہ یا کم pressure کو کیسے ظاہر کرتا ہے۔,Medium,5,high,
q_9_phy_ch6_lq_029,,6.9 Pascal's Law,Long,state_and_explain,State Pascal's law and explain it using the activity of an enclosed liquid with piston and side tubes.,پاسکل کا قانون بیان کریں اور piston اور side tubes والے enclosed liquid کی activity کی مدد سے اس کی وضاحت کریں۔,Medium,5,high,
q_9_phy_ch6_lq_030,,6.9 Hydraulic Press,Long,describe,Describe the construction and working of a hydraulic press and explain how it acts as a force multiplier.,ہائیڈرولک پریس کی ساخت اور کام کرنے کا طریقہ بیان کریں اور وضاحت کریں کہ یہ force multiplier کیسے بنتا ہے۔,Medium,5,high,
q_9_phy_ch6_lq_031,,6.9 Hydraulic Brakes,Long,describe,Describe the working of hydraulic brakes in vehicles and explain how liquid pressure and friction slow down the vehicle.,گاڑیوں میں hydraulic brakes کے کام کرنے کا طریقہ بیان کریں اور وضاحت کریں کہ liquid pressure اور friction گاڑی کو کیسے آہستہ کرتے ہیں۔,Medium,5,high,
q_9_phy_ch6_lq_032,,6.3 Density — Solved Examples,Numerical,calculate,"The length, breadth and thickness of an iron block are 3 cm, 2 cm, 2 cm respectively. Calculate the density of iron if the mass of block is 94 g.","درج ذیل iron block کی density معلوم کریں: length = 3 cm, breadth = 2 cm, thickness = 2 cm, mass = 94 g",Easy,4,high,
q_9_phy_ch6_lq_033,,6.5 Pressure in Liquids — Solved Examples,Numerical,calculate,Calculate the pressure of column of mercury 76 cm high. Density of mercury is 13.6 × 10³ kg m⁻³.,"درج ذیل mercury column کا pressure معلوم کریں: height = 76 cm, density of mercury = 13.6 × 10³ kg m⁻³",Medium,4,high,
q_9_phy_ch6_lq_034,,6.5 Pressure in Liquids — Solved Examples,Numerical,calculate,A cylindrical water tank 2 m deep has been built on the top of a building 20 m high. What will be the pressure of water at the ground floor when the tank is full? Density of water is 1000 kg m⁻³. Take g = 10 m s⁻².,"درج ذیل water tank کے لیے ground floor پر water pressure معلوم کریں: tank depth = 2 m, building height = 20 m, density of water = 1000 kg m⁻³, g = 10 m s⁻²",Medium,4,high,
q_9_phy_ch6_lq_035,,6.9 Hydraulic Press — Solved Examples,Numerical,calculate,"The diameters of the pistons of a hydraulic press are 5 cm and 25 cm respectively. A normal force of 160 N is applied on the smaller piston, what will be the pressure exerted by this force on the bigger piston? How much weight can be lifted by the other piston?","درج ذیل hydraulic press کے لیے pressure اور lifted weight معلوم کریں: diameter of smaller piston = 5 cm, diameter of larger piston = 25 cm, force on smaller piston = 160 N",Hard,4,high,
q_9_phy_ch6_lq_036,,6.12 Exercise Numericals,Numerical,calculate,"A spring is stretched 20 mm by a load of 40 N. Calculate the value of spring constant. If an object causes an extension of 16 mm, what will be its weight?","درج ذیل spring کے لیے spring constant اور weight معلوم کریں: extension = 20 mm, load = 40 N, new extension = 16 mm",Medium,4,high,
q_9_phy_ch6_lq_037,,6.12 Exercise Numericals,Numerical,find,The mass of 5 litres of milk is 4.5 kg. Find its density in SI units.,"درج ذیل milk کی density SI units میں معلوم کریں: volume = 5 litres, mass = 4.5 kg",Easy,4,high,
q_9_phy_ch6_lq_038,,6.12 Exercise Numericals,Numerical,calculate,"When a solid of mass 60 g is lowered into a measuring cylinder, the level of water rises from 40 cm³ to 44 cm³. Calculate the density of the solid.","درج ذیل solid کی density معلوم کریں: mass = 60 g, initial water level = 40 cm³, final water level = 44 cm³",Medium,4,high,
q_9_phy_ch6_lq_039,,6.12 Exercise Numericals,Numerical,find,A block of density 8 × 10³ kg m⁻³ has a volume 60 cm³. Find its mass.,"درج ذیل block کی mass معلوم کریں: density = 8 × 10³ kg m⁻³, volume = 60 cm³",Medium,4,high,
q_9_phy_ch6_lq_040,,6.12 Exercise Numericals,Numerical,calculate,"A brick measures 5 cm × 10 cm × 20 cm. If its mass is 5 kg, calculate the maximum and minimum pressure which the brick can exert on a horizontal surface.","درج ذیل brick کا maximum اور minimum pressure معلوم کریں: dimensions = 5 cm × 10 cm × 20 cm, mass = 5 kg",Hard,4,high,
q_9_phy_ch6_lq_041,,6.12 Exercise Numericals,Numerical,determine,"What will be the height of the column in barometer at sea level if mercury is replaced by water of density 1000 kg m⁻³, where density of mercury is 13.6 × 10³ kg m⁻³?","درج ذیل صورت میں barometer column کی height معلوم کریں: water density = 1000 kg m⁻³, mercury density = 13.6 × 10³ kg m⁻³, location = sea level",Hard,4,high,
q_9_phy_ch6_lq_042,,6.12 Exercise Numericals,Numerical,calculate,"Suppose in the hydraulic brake system of a car, the force exerted normally on its piston of cross-sectional area of 5 cm² is 500 N. What will be the pressure transferred to the brake oil? What will be the force on the second piston of area of cross-section 20 cm²?","درج ذیل hydraulic brake system کے لیے pressure اور second piston force معلوم کریں: force = 500 N, first piston area = 5 cm², second piston area = 20 cm²",Hard,4,high,
q_9_phy_ch6_lq_043,,6.12 Exercise Numericals,Numerical,find,"Find the water pressure on a deep-sea diver at a depth of 10 m, where the density of sea water is 1030 kg m⁻³.","درج ذیل deep-sea diver پر water pressure معلوم کریں: depth = 10 m, density of sea water = 1030 kg m⁻³",Medium,4,high,
q_9_phy_ch6_lq_044,,6.12 Exercise Numericals,Numerical,determine,The area of cross-section of the small and large pistons of a hydraulic press is respectively 10 cm² and 100 cm². What force should be exerted on the small piston in order to lift a car of weight 4000 N?,"درج ذیل hydraulic press کے لیے small piston پر required force معلوم کریں: small piston area = 10 cm², large piston area = 100 cm², car weight = 4000 N",Medium,4,high,
q_9_phy_ch6_lq_045,,6.12 Exercise Numericals,Numerical,solve,"In a hot air balloon, the following data was recorded. Draw a graph between the altitude and pressure and find out: (a) What would the air pressure have been at sea level? (b) At what height would the air pressure have been 90 kPa? Data: 150 m = 99.5 kPa, 500 m = 95.7 kPa, 800 m = 92.4 kPa, 1140 m = 88.9 kPa, 1300 m = 87.2 kPa, 1500 m = 85.3 kPa.","درج ذیل hot air balloon data کے لیے altitude-pressure graph بنائیں اور مطلوبہ values معلوم کریں: 150 m = 99.5 kPa, 500 m = 95.7 kPa, 800 m = 92.4 kPa, 1140 m = 88.9 kPa, 1300 m = 87.2 kPa, 1500 m = 85.3 kPa; (a) air pressure at sea level, (b) height at 90 kPa",Hard,4,high,
q_9_phy_ch6_lq_046,,6.12 Exercise Numericals,Numerical,calculate,"If the pressure in a hydraulic press is increased by an additional 10 N cm⁻², how much extra load will the output platform support if its cross-sectional area is 50 cm²?","درج ذیل hydraulic press میں extra load معلوم کریں: pressure increase = 10 N cm⁻², output platform area = 50 cm²",Medium,4,high,
q_9_phy_ch6_lq_047,,6.12 Exercise Numericals,Numerical,calculate,"The force exerted normally on the hydraulic brake system of a car, with its piston of cross sectional area 5 cm², is 500 N. What will be the: (a) pressure transferred to the brake oil? (b) force on the brake piston of area of cross section 20 cm²?","درج ذیل hydraulic brake system کے لیے مطلوبہ quantities معلوم کریں: force = 500 N, piston area = 5 cm², brake piston area = 20 cm²; (a) pressure transferred to brake oil, (b) force on brake piston",Hard,4,high,
