question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_phy_ch4_sq_011,,4.3 Turning Effect of a Force,explain,Why does the turning effect of a force depend on both force and its distance from the axis of rotation?,قوت کا گردشی اثر قوت کی مقدار اور محورِ گردش سے فاصلے دونوں پر کیوں منحصر ہوتا ہے؟,Hard,2,high,
q_9_phy_ch4_sq_012,,4.3 Turning Effect of a Force,define,Define the line of action of a force and explain its use in finding moment arm.,قوت کی لائن آف ایکشن کی تعریف کریں اور مومنٹ آرم معلوم کرنے میں اس کا استعمال بیان کریں۔,Medium,2,high,
q_9_phy_ch4_sq_013,,4.3 Turning Effect of a Force,define,Define moment arm and state how it is measured from the axis of rotation.,مومنٹ آرم کی تعریف کریں اور بتائیں کہ اسے محورِ گردش سے کیسے ناپا جاتا ہے۔,Easy,2,high,
q_9_phy_ch4_sq_014,,4.3 Moment of Force,define,Define moment of force or torque and write its mathematical formula with unit.,مومنٹ آف فورس یا ٹارک کی تعریف کریں اور اس کا ریاضیاتی فارمولا مع اکائی لکھیں۔,Easy,2,high,
q_9_phy_ch4_sq_015,,4.3 Moment of Force,state,State the SI unit of torque and explain why it is written as newton metre.,ٹارک کی SI اکائی لکھیں اور وضاحت کریں کہ اسے نیوٹن میٹر کیوں لکھا جاتا ہے۔,Easy,2,medium,
q_9_phy_ch4_sq_016,,4.3 Moment of Force,explain,Why is torque zero when the line of action of force passes through the axis of rotation?,جب قوت کی لائن آف ایکشن محورِ گردش سے گزرے تو ٹارک صفر کیوں ہوتا ہے؟,Medium,2,high,
q_9_phy_ch4_sq_017,,4.3 Moment of Force,explain,Explain why a door handle is fixed far from the hinges.,وضاحت کریں کہ دروازے کا ہینڈل قبضوں سے زیادہ فاصلے پر کیوں لگایا جاتا ہے۔,Medium,2,medium,
q_9_phy_ch4_sq_018,,4.3 Moment of Force,apply,Why is it harder to open a nut by holding a spanner near the nut than at its far end?,نٹ کے قریب سے اسپینر پکڑ کر نٹ کھولنا دور والے سرے سے پکڑنے کے مقابلے میں مشکل کیوں ہوتا ہے؟,Medium,2,medium,
q_9_phy_ch4_sq_019,,4.3 Moment of Force,analyze,Explain how a smaller force can produce a larger torque when the moment arm is increased.,وضاحت کریں کہ مومنٹ آرم بڑھانے سے کم قوت بھی زیادہ ٹارک کیسے پیدا کر سکتی ہے۔,Hard,2,high,
q_9_phy_ch4_sq_020,,4.3 Couple,define,Define a couple and give two daily-life examples where a couple is applied.,کپل کی تعریف کریں اور روزمرہ زندگی کی دو مثالیں دیں جہاں کپل استعمال ہوتا ہے۔,Easy,2,high,
q_9_phy_ch4_sq_021,,4.3 Couple,explain,Explain why two equal and opposite parallel forces acting at different points produce torque.,وضاحت کریں کہ مختلف مقامات پر عمل کرنے والی دو برابر اور مخالف متوازی قوتیں ٹارک کیوں پیدا کرتی ہیں۔,Medium,2,high,
q_9_phy_ch4_sq_022,,4.3 Couple,apply,How is a couple applied while turning the steering wheel of a vehicle?,گاڑی کے اسٹیئرنگ وہیل کو موڑتے وقت کپل کیسے لگایا جاتا ہے؟,Medium,2,medium,
q_9_phy_ch4_sq_023,,4.4 Resolution of Vectors,define,Define resolution of a force and explain how it is related to components of a vector.,قوت کی ریزولوشن کی تعریف کریں اور بتائیں کہ اس کا ویکٹر کے اجزا سے کیا تعلق ہے۔,Easy,2,high,
q_9_phy_ch4_sq_024,,4.4 Resolution of Vectors,define,Define rectangular components of a force and state why they are perpendicular to each other.,قوت کے مستطیلی اجزا کی تعریف کریں اور بیان کریں کہ وہ ایک دوسرے پر عمود کیوں ہوتے ہیں۔,Easy,2,high,
q_9_phy_ch4_sq_025,,4.4 Resolution of Vectors,explain,Explain the meaning of x-component and y-component of a force acting at an angle with the x-axis.,x-axis کے ساتھ زاویہ بنانے والی قوت کے x-component اور y-component کا مطلب بیان کریں۔,Medium,2,high,
q_9_phy_ch4_sq_026,,4.4 Resolution of Vectors,state,Write the formulae for x and y components of a force F acting at an angle θ with x-axis.,x-axis کے ساتھ زاویہ θ بنانے والی قوت F کے x اور y اجزا کے فارمولے لکھیں۔,Easy,2,high,
q_9_phy_ch4_sq_027,,4.4 Resolution of Vectors,analyze,Why is a component of a vector called its effective value in a given direction?,ویکٹر کے جزو کو کسی خاص سمت میں اس کی مؤثر قیمت کیوں کہا جاتا ہے؟,Hard,2,medium,
q_9_phy_ch4_sq_028,,4.5 Determination of a Force from Components,state,Write the formula for finding the magnitude of a force from its perpendicular components.,قوت کے عمودی اجزا سے اس کی مقدار معلوم کرنے کا فارمولا لکھیں۔,Easy,2,high,
q_9_phy_ch4_sq_029,,4.5 Determination of a Force from Components,state,Write the relation used to find the direction θ of a force from Fx and Fy.,Fx اور Fy سے قوت کی سمت θ معلوم کرنے کا تعلق لکھیں۔,Medium,2,high,
q_9_phy_ch4_sq_030,,4.5 Determination of a Force from Components,explain,Explain how Pythagorean theorem is used to determine a force from its components.,وضاحت کریں کہ پائتھاگورس تھیورم کو قوت کے اجزا سے قوت معلوم کرنے میں کیسے استعمال کیا جاتا ہے۔,Medium,2,medium,
q_9_phy_ch4_sq_031,,4.6 Principle of Moments,state,State the principle of moments and write its balanced condition.,پرنسپل آف مومنٹس بیان کریں اور اس کی توازن والی شرط لکھیں۔,Easy,2,high,
q_9_phy_ch4_sq_032,,4.6 Principle of Moments,explain,Explain clockwise and anticlockwise moments using a metre rule balanced on a wedge.,ویج پر متوازن میٹر رول کی مدد سے clockwise اور anticlockwise moments کی وضاحت کریں۔,Medium,2,high,
q_9_phy_ch4_sq_033,,4.6 Principle of Moments,apply,How can the principle of moments be used to balance weights on a metre rule?,میٹر رول پر وزنوں کو متوازن کرنے کے لیے پرنسپل آف مومنٹس کیسے استعمال کیا جا سکتا ہے؟,Medium,2,high,
q_9_phy_ch4_sq_034,,4.7 Centre of Gravity and Centre of Mass,define,Define centre of gravity and state where the total weight of a body appears to act.,مرکزِ ثقل کی تعریف کریں اور بتائیں کہ جسم کا کل وزن کہاں عمل کرتا ہوا محسوس ہوتا ہے۔,Easy,2,high,
q_9_phy_ch4_sq_035,,4.7 Centre of Gravity and Centre of Mass,define,Define centre of mass and explain why the whole mass of a body is assumed to be concentrated there.,مرکزِ کمیت کی تعریف کریں اور وضاحت کریں کہ جسم کی پوری کمیت وہاں مرتکز کیوں فرض کی جاتی ہے۔,Easy,2,high,
q_9_phy_ch4_sq_036,,4.7 Centre of Gravity and Centre of Mass,differentiate,Differentiate between centre of gravity and centre of mass for objects on the surface of the Earth.,زمین کی سطح پر اشیا کے لیے مرکزِ ثقل اور مرکزِ کمیت میں فرق بیان کریں۔,Medium,2,high,
q_9_phy_ch4_sq_037,,4.7 Centre of Gravity and Centre of Mass,explain,How can the centre of gravity of an irregular plane lamina be determined using a plumb line?,پلمب لائن کی مدد سے غیر باقاعدہ plane lamina کا مرکزِ ثقل کیسے معلوم کیا جا سکتا ہے؟,Medium,2,high,
q_9_phy_ch4_sq_038,,4.7 Centre of Gravity and Centre of Mass,state,"State the positions of centre of gravity for a square, triangle and metre rule.",مربع، مثلث اور میٹر رول کے مرکزِ ثقل کی جگہیں بیان کریں۔,Easy,2,medium,
q_9_phy_ch4_sq_039,,4.8 Equilibrium,define,Define equilibrium and give one example of a body in equilibrium.,توازن کی تعریف کریں اور توازن میں موجود جسم کی ایک مثال دیں۔,Easy,2,high,
q_9_phy_ch4_sq_040,,4.8 Equilibrium,differentiate,Differentiate between static equilibrium and dynamic equilibrium with one example of each.,ساکن توازن اور حرکی توازن میں فرق بیان کریں اور ہر ایک کی ایک مثال دیں۔,Medium,2,high,
q_9_phy_ch4_sq_041,,4.8 Equilibrium,explain,Why can forces act on a body without accelerating it?,قوتیں جسم پر عمل کر کے بھی اسے تیزرفتار کیوں نہیں کرتیں؟,Hard,2,medium,
q_9_phy_ch4_sq_042,,4.8 Equilibrium,apply,Give an example of a body that is moving but still in equilibrium.,ایسے جسم کی مثال دیں جو حرکت میں ہو مگر پھر بھی توازن میں ہو۔,Medium,2,medium,
q_9_phy_ch4_sq_043,,4.9 Conditions of Equilibrium,state,State the first condition of equilibrium and write its mathematical form.,توازن کی پہلی شرط بیان کریں اور اس کی ریاضیاتی صورت لکھیں۔,Easy,2,high,
q_9_phy_ch4_sq_044,,4.9 Conditions of Equilibrium,state,State the second condition of equilibrium and write its mathematical form.,توازن کی دوسری شرط بیان کریں اور اس کی ریاضیاتی صورت لکھیں۔,Easy,2,high,
q_9_phy_ch4_sq_045,,4.9 Conditions of Equilibrium,explain,Why is the second condition of equilibrium required even when the resultant force is zero?,رزلٹنٹ قوت صفر ہونے کے باوجود توازن کی دوسری شرط کیوں ضروری ہوتی ہے؟,Hard,2,high,
q_9_phy_ch4_sq_046,,4.9 Conditions of Equilibrium,explain,Explain why a body is in complete equilibrium only when both force and torque conditions are satisfied.,وضاحت کریں کہ جسم مکمل توازن میں صرف اس وقت کیوں ہوتا ہے جب قوت اور ٹارک دونوں شرائط پوری ہوں۔,Medium,2,high,
q_9_phy_ch4_sq_047,,4.9 Conditions of Equilibrium,list,List the main steps used to solve problems by applying conditions of equilibrium.,توازن کی شرائط لگا کر مسائل حل کرنے کے بنیادی مراحل لکھیں۔,Medium,2,medium,
q_9_phy_ch4_sq_048,,4.10 States of Equilibrium,define,Define stable equilibrium and give one example from the chapter.,مستحکم توازن کی تعریف کریں اور باب سے ایک مثال دیں۔,Easy,2,high,
q_9_phy_ch4_sq_049,,4.10 States of Equilibrium,define,Define unstable equilibrium and give one example from the chapter.,غیر مستحکم توازن کی تعریف کریں اور باب سے ایک مثال دیں۔,Easy,2,high,
q_9_phy_ch4_sq_050,,4.10 States of Equilibrium,define,Define neutral equilibrium and give one example from the chapter.,نیوٹرل توازن کی تعریف کریں اور باب سے ایک مثال دیں۔,Easy,2,high,
q_9_phy_ch4_sq_051,,4.10 States of Equilibrium,compare,"Compare stable, unstable and neutral equilibrium in terms of change in centre of mass.",مرکزِ کمیت کی تبدیلی کے لحاظ سے مستحکم، غیر مستحکم اور نیوٹرل توازن کا موازنہ کریں۔,Hard,2,high,
q_9_phy_ch4_sq_052,,4.10 States of Equilibrium,analyze,Why does a cone return to its original position in stable equilibrium after a slight tilt?,مستحکم توازن میں مخروط معمولی جھکاؤ کے بعد اپنی اصل حالت میں واپس کیوں آ جاتا ہے؟,Hard,2,medium,
q_9_phy_ch4_sq_053,,4.11 Improvement of Stability,explain,Explain two ways by which the stability of a body can be improved.,جسم کے استحکام کو بہتر بنانے کے دو طریقے بیان کریں۔,Easy,2,high,
q_9_phy_ch4_sq_054,,4.11 Improvement of Stability,apply,Why is a low armchair more stable than a high chair?,کم اونچائی والی armchair اونچی کرسی کے مقابلے میں زیادہ مستحکم کیوں ہوتی ہے؟,Medium,2,medium,
q_9_phy_ch4_sq_055,,4.11 Improvement of Stability,analyze,Why may a bus become unstable when heavy loads are placed on its top?,جب بھاری سامان بس کے اوپر رکھا جائے تو بس غیر مستحکم کیوں ہو سکتی ہے؟,Hard,2,high,
q_9_phy_ch4_sq_056,,4.12 Application of Stability in Real Life,explain,How is stability improved in racing cars by changing centre of mass and base area?,مرکزِ کمیت اور base area بدل کر racing cars میں استحکام کیسے بہتر بنایا جاتا ہے؟,Medium,2,high,
q_9_phy_ch4_sq_057,,4.12 Application of Stability in Real Life,explain,Explain the physics behind balancing toys returning to their initial stable position.,balancing toys کے اپنی ابتدائی مستحکم حالت میں واپس آنے کی فزکس بیان کریں۔,Medium,2,medium,
q_9_phy_ch4_sq_058,,4.12 Rotational Motion Versus Translational Motion,compare,Compare translational motion and rotational motion using their corresponding quantities.,متنقلی حرکت اور گردشی حرکت کا ان کی متعلقہ مقداروں کے ذریعے موازنہ کریں۔,Medium,2,high,
q_9_phy_ch4_sq_059,,4.12 Rotational Motion Versus Translational Motion,explain,Why does torque play the same role in rotational motion as force plays in translational motion?,گردشی حرکت میں ٹارک وہی کردار کیوں ادا کرتا ہے جو متنقلی حرکت میں قوت ادا کرتی ہے؟,Hard,2,high,
q_9_phy_ch4_sq_060,,4.12 Motion in a Circle,explain,Why does velocity change constantly when an object moves with uniform speed in a circle?,جب جسم دائرے میں یکساں رفتار سے حرکت کرتا ہے تو اس کی ولاسٹی مسلسل کیوں بدلتی رہتی ہے؟,Medium,2,high,
q_9_phy_ch4_sq_061,,4.12 Motion in a Circle,explain,Why is a force perpendicular to velocity required to keep an object moving in a circular path?,جسم کو دائرے میں حرکت دیتے رہنے کے لیے ولاسٹی پر عمود قوت کیوں ضروری ہوتی ہے؟,Hard,2,high,
q_9_phy_ch4_sq_062,,4.13 Centripetal Force,define,Define centripetal force and write its formula for a body moving in a circle.,مرکز مائل قوت کی تعریف کریں اور دائرے میں حرکت کرنے والے جسم کے لیے اس کا فارمولا لکھیں۔,Easy,2,high,
q_9_phy_ch4_sq_063,,4.13 Centripetal Force,state,State the direction of centripetal force and identify its source for a stone whirled by a string.,مرکز مائل قوت کی سمت بیان کریں اور ڈوری سے گھمائے گئے پتھر کے لیے اس کا ذریعہ بتائیں۔,Easy,2,high,
q_9_phy_ch4_sq_064,,4.13 Centripetal Force,apply,What provides the centripetal force for the Moon and satellites orbiting the Earth?,چاند اور زمین کے گرد گھومنے والے satellites کے لیے مرکز مائل قوت کون فراہم کرتا ہے؟,Easy,2,medium,
q_9_phy_ch4_sq_065,,4.13 Centripetal Force,explain,How does a washing machine dryer use centripetal force to dry clothes quickly?,washing machine dryer کپڑوں کو جلد خشک کرنے کے لیے مرکز مائل قوت کیسے استعمال کرتا ہے؟,Medium,2,medium,
q_9_phy_ch4_sq_066,,4.13 Centripetal Force,explain,Explain why heavier particles of milk move toward the walls in a cream separator.,cream separator میں دودھ کے بھاری ذرات دیواروں کی طرف کیوں حرکت کرتے ہیں؟,Medium,2,medium,
