question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_phy_ch3_sq_022,1,3.4 Action-Reaction Pairs,application_scenario,Identify the action and reaction forces when a bullet is fired from a gun.,gun سے bullet fire ہونے پر action اور reaction forces identify کریں۔,Easy,2,ELITE,1
TOPIC_SEP,1,3.5 Limitations of Newton's Laws,topic_separator,,,,,,1
q_9_phy_ch3_sq_023,1,3.5 Limitations of Newton's Laws,concept_explanation,State the conditions under which Newton's laws require relativistic mechanics.,وہ conditions بیان کریں جن میں Newton's laws کے لیے relativistic mechanics required ہوتی ہے۔,Hard,2,ELITE,1
TOPIC_SEP,1,3.6 Mass and Weight,topic_separator,,,,,,1
q_9_phy_ch3_sq_024,1,3.6 Mass and Weight,difference,"Differentiate between mass and weight using nature, unit, direction, and variation with location.",nature، unit، direction اور location کے ساتھ variation کے لحاظ سے mass اور weight میں فرق بیان کریں۔,Medium,2,PRO,1
TOPIC_SEP,1,3.6 Gravitational Field,topic_separator,,,,,,1
q_9_phy_ch3_sq_025,1,3.6 Gravitational Field,definition_unit,Define gravitational field strength and state its SI unit.,gravitational field strength کی تعریف کریں اور اس کی SI unit بیان کریں۔,Easy,2,ULTRA,1
TOPIC_SEP,1,3.6 Weight,topic_separator,,,,,,1
q_9_phy_ch3_sq_026,1,3.6 Weight,definition_formula,Define weight and write its relationship with mass and gravitational field strength.,weight کی تعریف کریں اور mass و gravitational field strength کے ساتھ اس کا relationship لکھیں۔,Easy,2,PRO,1
TOPIC_SEP,1,3.7 Mechanical and Electronic Balances,topic_separator,,,,,,1
q_9_phy_ch3_sq_027,1,3.7 Mechanical and Electronic Balances,compare_contrast,Compare mechanical and electronic balances in terms of working method and precision.,working method اور precision کے لحاظ سے mechanical اور electronic balances کا موازنہ کریں۔,Hard,2,ELITE,1
TOPIC_SEP,1,3.7 Force Meter,topic_separator,,,,,,1
q_9_phy_ch3_sq_028,1,3.7 Force Meter,definition_function,Define a force meter and state the quantity and unit it measures.,force meter کی تعریف کریں اور اس سے measured quantity اور unit بیان کریں۔,Medium,2,PRO,1
TOPIC_SEP,1,3.8 Friction,topic_separator,,,,,,1
q_9_phy_ch3_sq_029,1,3.8 Friction,definition_function,Define friction and state its dissipative effect on mechanical energy.,friction کی تعریف کریں اور mechanical energy پر اس کا dissipative effect بیان کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,3.8 Static and Kinetic Friction,topic_separator,,,,,,1
q_9_phy_ch3_sq_030,1,3.8 Static and Kinetic Friction,difference,Differentiate between static and kinetic friction and define limiting friction.,static اور kinetic friction میں فرق بیان کریں اور limiting friction کی تعریف کریں۔,Medium,2,PRO,1
TOPIC_SEP,1,3.8 Rolling and Sliding Friction,topic_separator,,,,,,1
q_9_phy_ch3_sq_031,1,3.8 Rolling and Sliding Friction,compare_contrast,Compare rolling and sliding friction and state how ball bearings reduce friction.,rolling اور sliding friction کا موازنہ کریں اور بیان کریں کہ ball bearings friction کیسے reduce کرتے ہیں۔,Medium,2,PRO,1
TOPIC_SEP,1,3.8 Methods to Reduce Friction,topic_separator,,,,,,1
q_9_phy_ch3_sq_032,1,3.8 Methods to Reduce Friction,list_state,State four methods used to reduce friction in machines and vehicles.,machines اور vehicles میں friction reduce کرنے کے چار methods بیان کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,3.8 Terminal Velocity,topic_separator,,,,,,1
q_9_phy_ch3_sq_033,1,3.8 Terminal Velocity,definition_function,Define terminal velocity and state the force condition at which it is reached.,terminal velocity کی تعریف کریں اور وہ force condition بیان کریں جس پر یہ reached ہوتی ہے۔,Easy,2,PRO,1
q_9_phy_ch3_sq_034,1,3.8 Terminal Velocity,explain_reason,Explain why a parachute reduces the terminal velocity of a falling person.,وضاحت کریں کہ parachute falling person کی terminal velocity کیوں reduce کرتا ہے۔,Medium,2,ELITE,1
TOPIC_SEP,1,3.9 Momentum,topic_separator,,,,,,1
q_9_phy_ch3_sq_035,1,3.9 Momentum,definition_unit,Define momentum and state its mathematical relationship and SI unit.,momentum کی تعریف کریں اور اس کا mathematical relationship اور SI unit بیان کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,3.9 Impulse,topic_separator,,,,,,1
q_9_phy_ch3_sq_036,1,3.9 Impulse,definition_formula,Define impulse and write its relationship with change in momentum.,impulse کی تعریف کریں اور change in momentum کے ساتھ اس کا relationship لکھیں۔,Easy,2,PRO,1
TOPIC_SEP,1,3.9 Momentum and Force,topic_separator,,,,,,1
q_9_phy_ch3_sq_037,1,3.9 Momentum and Force,formula_relationship,State Newton's second law in terms of the rate of change of momentum.,Newton's second law کو rate of change of momentum کی صورت میں بیان کریں۔,Medium,2,PRO,1
TOPIC_SEP,1,3.9 Impulse Applications,topic_separator,,,,,,1
q_9_phy_ch3_sq_038,1,3.9 Impulse Applications,explain_reason,Explain why a fielder moves the hands backward while catching a fast cricket ball.,وضاحت کریں کہ fast cricket ball catch کرتے وقت fielder hands کو backward کیوں move کرتا ہے۔,Hard,2,PRO,1
TOPIC_SEP,1,3.10 Conservation of Momentum,topic_separator,,,,,,1
q_9_phy_ch3_sq_039,1,3.10 Conservation of Momentum,law_principle,State the principle of conservation of momentum and specify the condition required for it.,principle of conservation of momentum بیان کریں اور اس کے لیے required condition specify کریں۔,Medium,2,PRO,1
TOPIC_SEP,1,3.10 Momentum Numerical,topic_separator,,,,,,1
q_9_phy_ch3_sq_040,1,3.10 Momentum Numerical,numerical_short,A 5 g bullet moves at 300 m/s and is fired from a 10 kg gun. Calculate the recoil speed of the gun.,"درج ذیل data سے gun کی recoil speed معلوم کریں: bullet mass = 5 g, bullet speed = 300 m/s, gun mass = 10 kg",Hard,2,PRO,1
