question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_phy_ch3_lq_014,1,3.3 Free-Body Diagrams,Long,diagram_based,Explain how a free-body diagram is constructed. Draw and describe the forces acting on a book pushed across a horizontal table.,explain کریں کہ free-body diagram کیسے construct کیا جاتا ہے۔ horizontal table پر pushed book پر acting forces draw اور describe کریں۔,Medium,5,ULTRA,1
sep_9_phy_ch3_015,1,"3.6–3.7 Mass, Weight and Measuring Instruments",Topic,topic_separator,,,,,,1
q_9_phy_ch3_lq_015,1,"3.6–3.7 Mass, Weight and Measuring Instruments",Long,compare,"Differentiate between mass and weight and explain how mechanical balances, electronic balances, and force meters measure the relevant quantities.",mass اور weight میں فرق بیان کریں، اور explain کریں کہ mechanical balances، electronic balances اور force meters relevant quantities کو کیسے measure کرتے ہیں۔,Medium,5,ELITE,1
sep_9_phy_ch3_016,1,3.8 Friction and Terminal Velocity,Topic,topic_separator,,,,,,1
q_9_phy_ch3_lq_016,1,3.8 Friction and Terminal Velocity,Long,explain,"Explain the types of friction, methods used to reduce friction, and the development of terminal velocity in a body falling through air.",friction کی types، friction reduce کرنے کے methods، اور air میں falling body کی terminal velocity develop ہونے کا process explain کریں۔,Hard,5,ULTRA,1
sep_9_phy_ch3_017,1,3.4 Newton's Second Law,Topic,topic_separator,,,,,,1
q_9_phy_ch3_lq_017,1,3.4 Newton's Second Law,Numerical,calculate,A 10 kg block is placed on a smooth horizontal surface and a horizontal force of 5 N is applied. Calculate (a) its acceleration and (b) its velocity after 5 s if it starts from rest.,"درج ذیل data سے calculate کریں: m = 10 kg, F = 5 N, u = 0, t = 5 s. (a) acceleration | (b) 5 s کے بعد velocity",Easy,4,PRO,1
sep_9_phy_ch3_018,1,3.6 Mass and Weight,Topic,topic_separator,,,,,,1
q_9_phy_ch3_lq_018,1,3.6 Mass and Weight,Numerical,calculate,A person's mass is 80 kg. Calculate the person's weight (a) on Earth using g = 10 m s⁻² and (b) on the Moon using g = 1.6 m s⁻².,درج ذیل data سے weight calculate کریں: m = 80 kg. (a) Earth پر g = 10 m s⁻² | (b) Moon پر g = 1.6 m s⁻²,Easy,4,PRO,1
q_9_phy_ch3_lq_019,1,3.4 Newton's Second Law,Numerical,calculate,Calculate the force required to increase the velocity of an 800 kg car from 10 m s⁻¹ to 30 m s⁻¹ in 10 s.,"درج ذیل data سے required force calculate کریں: m = 800 kg, u = 10 m s⁻¹, v = 30 m s⁻¹, t = 10 s",Medium,4,PRO,1
sep_9_phy_ch3_019,1,3.10 Recoil and Conservation of Momentum,Topic,topic_separator,,,,,,1
q_9_phy_ch3_lq_020,1,3.10 Recoil and Conservation of Momentum,Numerical,determine,A 5 g bullet is fired with a velocity of 300 m s⁻¹ from a gun of mass 10 kg. Determine the recoil velocity of the gun.,"درج ذیل data سے gun کی recoil velocity determine کریں: bullet mass = 5 g, bullet velocity = 300 m s⁻¹, gun mass = 10 kg",Medium,4,PRO,1
sep_9_phy_ch3_020,1,3.10 Recoil in Space,Topic,topic_separator,,,,,,1
q_9_phy_ch3_lq_021,1,3.10 Recoil in Space,Numerical,calculate,An astronaut of mass 70 kg throws a 300 g wrench at 3.5 m s⁻¹. Calculate (a) the astronaut's recoil velocity and (b) the distance travelled by the astronaut in 30 minutes.,"درج ذیل data سے calculate کریں: astronaut mass = 70 kg, wrench mass = 300 g, wrench speed = 3.5 m s⁻¹. (a) astronaut کی recoil velocity | (b) 30 minutes میں travelled distance",Hard,4,PRO,1
sep_9_phy_ch3_021,1,3.10 Inelastic Collision,Topic,topic_separator,,,,,,1
q_9_phy_ch3_lq_022,1,3.10 Inelastic Collision,Numerical,determine,A 6.5 × 10³ kg railway bogie moves at 0.8 m s⁻¹. A 9.2 × 10³ kg bogie moving in the same direction at 1.2 m s⁻¹ collides with it and they couple together. Determine their common velocity.,"درج ذیل data سے coupled bogies کی common velocity determine کریں: m₁ = 6.5 × 10³ kg, v₁ = 0.8 m s⁻¹, m₂ = 9.2 × 10³ kg, v₂ = 1.2 m s⁻¹",Hard,4,PRO,1
sep_9_phy_ch3_022,1,3.4 Force and Motion,Topic,topic_separator,,,,,,1
q_9_phy_ch3_lq_023,1,3.4 Force and Motion,Numerical,calculate,"A cyclist of mass 55 kg rides a bicycle of mass 5 kg. Starting from rest, the cyclist applies a force of 90 N for 8 s and then moves at constant speed for another 8 s. Calculate the total distance travelled.","درج ذیل data سے total distance calculate کریں: cyclist mass = 55 kg, bicycle mass = 5 kg, F = 90 N for first 8 s, then constant speed for next 8 s, u = 0",Hard,4,PRO,1
q_9_phy_ch3_lq_024,1,3.9 Impulse,Numerical,determine,A 0.4 kg ball is dropped from a height of 1.8 m and rebounds vertically to a height of 0.8 m. Determine the magnitude and direction of the impulse exerted by the floor. Use g = 10 m s⁻².,"درج ذیل data سے floor کے exerted impulse کی magnitude اور direction determine کریں: m = 0.4 kg, drop height = 1.8 m, rebound height = 0.8 m, g = 10 m s⁻²",Hard,4,PRO,1
q_9_phy_ch3_lq_025,1,3.10 Conservation of Momentum,Numerical,determine,"Two balls of masses 0.2 kg and 0.4 kg move toward each other at 20 m s⁻¹ and 5 m s⁻¹ respectively. After collision, the 0.2 kg ball moves at 6 m s⁻¹. Determine the velocity of the 0.4 kg ball, using a consistent sign convention.","consistent sign convention استعمال کرتے ہوئے درج ذیل data سے 0.4 kg ball کی velocity determine کریں: m₁ = 0.2 kg, v₁ = 20 m s⁻¹, m₂ = 0.4 kg, v₂ = 5 m s⁻¹ opposite direction, final velocity of 0.2 kg ball = 6 m s⁻¹",Hard,4,PRO,1
sep_9_phy_ch3_023,1,3.4 Newton's Second Law — Solved Examples,Topic,topic_separator,,,,,,1
q_9_phy_ch3_lq_026,1,3.4 Newton's Second Law — Solved Examples,Numerical,calculate,A 10 kg block moves on a frictionless horizontal surface with an acceleration of 2 m s⁻². Calculate the force acting on it.,"درج ذیل data سے force calculate کریں: m = 10 kg, a = 2 m s⁻²",Easy,4,ULTRA,1
q_9_phy_ch3_lq_027,1,3.4 Newton's Second Law — Solved Examples,Numerical,calculate,A force of 7500 N accelerates a truck of mass 3000 kg. Calculate (a) the acceleration and (b) the time required to increase its speed from 36 km h⁻¹ to 72 km h⁻¹.,"درج ذیل data سے calculate کریں: F = 7500 N, m = 3000 kg, u = 36 km h⁻¹, v = 72 km h⁻¹. (a) acceleration | (b) required time",Medium,4,ULTRA,1
sep_9_phy_ch3_024,1,3.9 Momentum — Solved Examples,Topic,topic_separator,,,,,,1
q_9_phy_ch3_lq_028,1,3.9 Momentum — Solved Examples,Numerical,calculate,A bullet of mass 15 g moves at 150 m s⁻¹. Calculate its momentum.,"درج ذیل data سے momentum calculate کریں: m = 15 g, v = 150 m s⁻¹",Easy,4,ULTRA,1
sep_9_phy_ch3_025,1,3.9 Impulse — Solved Examples,Topic,topic_separator,,,,,,1
q_9_phy_ch3_lq_029,1,3.9 Impulse — Solved Examples,Numerical,calculate,A 160 g cricket ball approaches a bat at 28 m s⁻¹ and leaves in the opposite direction at 52 m s⁻¹. The contact time is 4 × 10⁻³ s. Calculate the average force exerted on the ball.,"درج ذیل data سے average force calculate کریں: m = 160 g, initial velocity = 28 m s⁻¹ toward bat, final velocity = 52 m s⁻¹ opposite direction, contact time = 4 × 10⁻³ s",Hard,4,ULTRA,1
sep_9_phy_ch3_026,1,3.10 Inelastic Collision — Solved Examples,Topic,topic_separator,,,,,,1
q_9_phy_ch3_lq_030,1,3.10 Inelastic Collision — Solved Examples,Numerical,determine,A 3 kg ball moving at 5 m s⁻¹ collides with a stationary 2 kg ball and the two move together. Determine their common velocity.,"درج ذیل data سے common velocity determine کریں: m₁ = 3 kg, v₁ = 5 m s⁻¹, m₂ = 2 kg, v₂ = 0",Medium,4,ULTRA,1
