question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_phy_ch2_sq_017,,2.1 Representation of Vectors,apply,State the line length needed to represent a force of 350 N if 100 N is represented by 1 cm.,"درج ذیل قوت کو ظاہر کرنے کے لیے لکیر کی لمبائی لکھیں: 350 N, 100 N = 1 cm",Medium,2,high,
q_9_phy_ch2_sq_018,,2.1 Representation of Vectors,conceptual,Why are two mutually perpendicular lines needed to represent the direction of a vector?,ویکٹر کی سمت ظاہر کرنے کے لیے دو باہم عموداً خطوط کی ضرورت کیوں ہوتی ہے؟,Hard,2,high,
,1,2.1 Resultant Vector and Head-to-Tail Rule,,,,,,,
q_9_phy_ch2_sq_019,,2.1 Resultant Vector and Head-to-Tail Rule,define,Define resultant vector and state what must be determined for it.,محصل ویکٹر کی تعریف کریں اور بتائیں کہ اس کے لیے کون سی دو چیزیں معلوم کرنا ضروری ہیں۔,Easy,2,high,
q_9_phy_ch2_sq_020,,2.1 Resultant Vector and Head-to-Tail Rule,state,State the head-to-tail rule for addition of vectors.,ویکٹرز کے جمع کرنے کے لیے head-to-tail rule بیان کریں۔,Easy,2,high,
q_9_phy_ch2_sq_021,,2.1 Resultant Vector and Head-to-Tail Rule,explain,Explain how the resultant vector is drawn using the graphical method.,گرافی طریقے سے محصل ویکٹر بنانے کا طریقہ بیان کریں۔,Medium,2,high,
q_9_phy_ch2_sq_022,,2.1 Resultant Vector and Head-to-Tail Rule,conceptual,Why is vector addition different from scalar addition?,ویکٹرز کا جمع کرنا اسکیلر مقداروں کے جمع کرنے سے مختلف کیوں ہے؟,Hard,2,high,
q_9_phy_ch2_sq_023,,2.1 Resultant Vector and Head-to-Tail Rule,apply,"If 100 N is represented by 1 cm, what line lengths represent 300 N and 400 N vectors?","اگر 100 N کو 1 cm سے ظاہر کیا جائے تو درج ذیل ویکٹرز کے لیے لکیر کی لمبائیاں لکھیں: 300 N, 400 N",Medium,2,high,
,1,2.2 Rest and Motion,,,,,,,
q_9_phy_ch2_sq_024,,2.2 Rest and Motion,define,Define rest and give one example.,سکون کی تعریف کریں اور ایک مثال دیں۔,Easy,2,high,
q_9_phy_ch2_sq_025,,2.2 Rest and Motion,define,Define motion and give one example.,حرکت کی تعریف کریں اور ایک مثال دیں۔,Easy,2,high,
q_9_phy_ch2_sq_026,,2.2 Rest and Motion,explain,Explain why rest and motion are considered relative states.,وضاحت کریں کہ سکون اور حرکت کو نسبتی حالتیں کیوں کہا جاتا ہے۔,Medium,2,high,
q_9_phy_ch2_sq_027,,2.2 Rest and Motion,conceptual,How can a person standing in a moving train be at rest and in motion at the same time?,چلتی ہوئی ٹرین میں کھڑا شخص ایک ہی وقت میں سکون اور حرکت میں کیسے ہو سکتا ہے؟,Hard,2,high,
q_9_phy_ch2_sq_028,,2.2 Rest and Motion,identify,Identify the reference point used to decide whether a motorcyclist is at rest or in motion.,یہ معلوم کرنے کے لیے کہ موٹر سائیکل سوار سکون میں ہے یا حرکت میں، استعمال ہونے والا حوالہ نقطہ لکھیں۔,Medium,2,high,
,1,2.3 Types of Motion,,,,,,,
q_9_phy_ch2_sq_029,,2.3 Types of Motion,list,Name the three general types of motion of bodies.,اجسام کی حرکت کی تین عمومی اقسام کے نام لکھیں۔,Easy,2,high,
q_9_phy_ch2_sq_030,,2.3 Types of Motion,define,Define translatory motion and give one example.,انتقالی حرکت کی تعریف کریں اور ایک مثال دیں۔,Easy,2,high,
q_9_phy_ch2_sq_031,,2.3 Types of Motion,define,Define linear motion and give one example.,خطی حرکت کی تعریف کریں اور ایک مثال دیں۔,Easy,2,high,
q_9_phy_ch2_sq_032,,2.3 Types of Motion,define,Define random motion and give one example.,بے ترتیب حرکت کی تعریف کریں اور ایک مثال دیں۔,Easy,2,high,
q_9_phy_ch2_sq_033,,2.3 Types of Motion,define,Define circular motion and give one example.,دائروی حرکت کی تعریف کریں اور ایک مثال دیں۔,Easy,2,high,
q_9_phy_ch2_sq_034,,2.3 Types of Motion,define,Define rotatory motion and give one example.,گردشی حرکت کی تعریف کریں اور ایک مثال دیں۔,Easy,2,high,
q_9_phy_ch2_sq_035,,2.3 Types of Motion,define,Define vibratory motion and give one example.,ارتعاشی حرکت کی تعریف کریں اور ایک مثال دیں۔,Easy,2,high,
q_9_phy_ch2_sq_036,,2.3 Types of Motion,differentiate,Differentiate between rotatory motion and vibratory motion with examples.,گردشی حرکت اور ارتعاشی حرکت میں مثالوں کے ساتھ فرق بیان کریں۔,Medium,2,high,
q_9_phy_ch2_sq_037,,2.3 Types of Motion,classify,"Classify the motion of a train, a fan blade, a swing, a freely falling body, and a bee.","درج ذیل اشیا کی حرکت کی قسم لکھیں: train, fan blade, swing, freely falling body, bee",Medium,2,high,
q_9_phy_ch2_sq_038,,2.3 Types of Motion,conceptual,Why is the motion of a ball tied to a string and whirled called circular motion?,دھاگے سے بندھی ہوئی گھمائی جانے والی گیند کی حرکت کو دائروی حرکت کیوں کہا جاتا ہے؟,Medium,2,high,
,1,2.4 Distance and Displacement,,,,,,,
q_9_phy_ch2_sq_039,,2.4 Distance and Displacement,define,Define distance and state its nature as a physical quantity.,فاصلہ کی تعریف کریں اور بطور طبیعی مقدار اس کی نوعیت بیان کریں۔,Easy,2,high,
q_9_phy_ch2_sq_040,,2.4 Distance and Displacement,define,Define displacement and state its direction.,ازالۂ مکان کی تعریف کریں اور اس کی سمت بیان کریں۔,Easy,2,high,
q_9_phy_ch2_sq_041,,2.4 Distance and Displacement,differentiate,Differentiate between distance and displacement.,فاصلہ اور ازالۂ مکان میں فرق بیان کریں۔,Medium,2,high,
q_9_phy_ch2_sq_042,,2.4 Distance and Displacement,state,State the SI unit of displacement and compare it with the unit of distance.,ازالۂ مکان کی SI اکائی لکھیں اور اسے فاصلے کی اکائی سے ملائیں۔,Easy,2,high,
q_9_phy_ch2_sq_043,,2.4 Distance and Displacement,conceptual,Why is displacement the shortest distance between initial and final positions?,ازالۂ مکان ابتدائی اور آخری مقامات کے درمیان کم ترین فاصلہ کیوں ہوتا ہے؟,Medium,2,high,
q_9_phy_ch2_sq_044,,2.4 Distance and Displacement,conceptual,Can distance and displacement be equal in magnitude? Explain briefly.,کیا فاصلہ اور ازالۂ مکان مقدار میں برابر ہو سکتے ہیں؟ مختصر وضاحت کریں۔,Hard,2,high,
q_9_phy_ch2_sq_045,,2.4 Distance and Displacement,apply,"For a car moving from A to B along a curved road, identify the actual path and the displacement.",ایک گاڑی جو A سے B تک خم دار راستے پر حرکت کرتی ہے، اس میں اصل راستہ اور ازالۂ مکان کی نشاندہی کریں۔,Medium,2,high,
,1,2.5 Speed and Velocity,,,,,,,
q_9_phy_ch2_sq_046,,2.5 Speed and Velocity,define,Define speed and write its formula.,رفتار کی تعریف کریں اور اس کا فارمولا لکھیں۔,Easy,2,high,
q_9_phy_ch2_sq_047,,2.5 Speed and Velocity,state,State the SI unit of speed and one other common unit.,رفتار کی SI اکائی اور ایک دوسری عام اکائی لکھیں۔,Easy,2,high,
q_9_phy_ch2_sq_048,,2.5 Speed and Velocity,define,Define average speed and write its formula.,اوسط رفتار کی تعریف کریں اور اس کا فارمولا لکھیں۔,Easy,2,high,
q_9_phy_ch2_sq_049,,2.5 Speed and Velocity,define,Define instantaneous speed and give one practical example.,لحظاتی رفتار کی تعریف کریں اور ایک عملی مثال دیں۔,Easy,2,high,
q_9_phy_ch2_sq_050,,2.5 Speed and Velocity,define,Define velocity and write its formula.,ولاسٹی کی تعریف کریں اور اس کا فارمولا لکھیں۔,Easy,2,high,
q_9_phy_ch2_sq_051,,2.5 Speed and Velocity,differentiate,Differentiate between speed and velocity.,رفتار اور ولاسٹی میں فرق بیان کریں۔,Medium,2,high,
q_9_phy_ch2_sq_052,,2.5 Speed and Velocity,explain,Explain why speed is scalar but velocity is vector.,وضاحت کریں کہ رفتار اسکیلر جبکہ ولاسٹی ویکٹر کیوں ہے۔,Medium,2,high,
q_9_phy_ch2_sq_053,,2.5 Speed and Velocity,apply,An eagle covers a 300 m path with an average speed of 60 m s⁻¹. Write the formula used to find the time taken.,"وقت معلوم کرنے کے لیے استعمال ہونے والا فارمولا لکھیں: S = 300 m, vₐᵥ = 60 m s⁻¹",Medium,2,high,
q_9_phy_ch2_sq_054,,2.5 Speed and Velocity,conceptual,A car moves on a circular road with constant speed. Why is its velocity changing at every instant?,ایک گاڑی دائروی سڑک پر مستقل رفتار سے چل رہی ہے۔ اس کی ولاسٹی ہر لمحہ کیوں تبدیل ہو رہی ہے؟,Hard,2,high,
q_9_phy_ch2_sq_055,,2.5 Speed and Velocity,conceptual,Will a body moving with uniform speed always have uniform velocity? Give a reason.,کیا مستقل رفتار سے حرکت کرنے والے جسم کی ولاسٹی ہمیشہ یکساں ہو گی؟ وجہ بیان کریں۔,Hard,2,high,
,1,2.5 Uniform and Non-uniform Velocity,,,,,,,
q_9_phy_ch2_sq_056,,2.5 Uniform and Non-uniform Velocity,define,Define uniform velocity and mention the condition for it.,یکساں ولاسٹی کی تعریف کریں اور اس کی شرط بیان کریں۔,Easy,2,high,
q_9_phy_ch2_sq_057,,2.5 Uniform and Non-uniform Velocity,define,Define non-uniform velocity and mention when it occurs.,غیر یکساں ولاسٹی کی تعریف کریں اور بتائیں یہ کب واقع ہوتی ہے۔,Easy,2,high,
q_9_phy_ch2_sq_058,,2.5 Uniform and Non-uniform Velocity,explain,Explain why a vehicle usually has non-uniform velocity during a journey.,وضاحت کریں کہ سفر کے دوران گاڑی عموماً غیر یکساں ولاسٹی کیوں رکھتی ہے۔,Medium,2,high,
q_9_phy_ch2_sq_059,,2.5 Uniform and Non-uniform Velocity,identify,Identify the example given for motion with uniform velocity.,یکساں ولاسٹی والی حرکت کی دی گئی مثال لکھیں۔,Easy,2,high,
,1,2.6 Acceleration,,,,,,,
q_9_phy_ch2_sq_060,,2.6 Acceleration,define,Define acceleration and write its formula.,تعجیل کی تعریف کریں اور اس کا فارمولا لکھیں۔,Easy,2,high,
q_9_phy_ch2_sq_061,,2.6 Acceleration,state,State the SI unit of acceleration.,تعجیل کی SI اکائی لکھیں۔,Easy,2,high,
q_9_phy_ch2_sq_062,,2.6 Acceleration,explain,Explain how acceleration can be positive or negative.,وضاحت کریں کہ تعجیل مثبت یا منفی کیسے ہو سکتی ہے۔,Medium,2,high,
q_9_phy_ch2_sq_063,,2.6 Acceleration,define,Define deceleration and give one example.,کمیٔ رفتار کی تعریف کریں اور ایک مثال دیں۔,Easy,2,high,
q_9_phy_ch2_sq_064,,2.6 Acceleration,state,"State the equation for average acceleration in terms of initial velocity, final velocity, and time.",ابتدائی ولاسٹی، آخری ولاسٹی اور وقت کے لحاظ سے اوسط تعجیل کا مساوات لکھیں۔,Easy,2,high,
q_9_phy_ch2_sq_065,,2.6 Acceleration,derive,Write the equation for final velocity when acceleration is constant.,جب تعجیل مستقل ہو تو آخری ولاسٹی کا مساوات لکھیں۔,Medium,2,high,
q_9_phy_ch2_sq_066,,2.6 Acceleration,conceptual,Can a body have acceleration while moving with constant speed? Give a reason.,کیا کوئی جسم مستقل رفتار کے ساتھ حرکت کرتے ہوئے تعجیل رکھ سکتا ہے؟ وجہ بیان کریں۔,Hard,2,high,
q_9_phy_ch2_sq_067,,2.6 Acceleration,apply,A plane starts from rest and reaches 252 km h⁻¹ in 20 s. Write the formula needed to find its average acceleration.,"اوسط تعجیل معلوم کرنے کے لیے فارمولا لکھیں: vᵢ = 0, v𝒇 = 252 km h⁻¹, t = 20 s",Medium,2,high,
,1,2.6 Uniform and Non-uniform Acceleration,,,,,,,
q_9_phy_ch2_sq_068,,2.6 Uniform and Non-uniform Acceleration,define,Define uniform acceleration.,یکساں تعجیل کی تعریف کریں۔,Easy,2,high,
q_9_phy_ch2_sq_069,,2.6 Uniform and Non-uniform Acceleration,define,Define non-uniform acceleration.,غیر یکساں تعجیل کی تعریف کریں۔,Easy,2,high,
q_9_phy_ch2_sq_070,,2.6 Uniform and Non-uniform Acceleration,differentiate,Differentiate between uniform and non-uniform acceleration.,یکساں اور غیر یکساں تعجیل میں فرق بیان کریں۔,Medium,2,high,
q_9_phy_ch2_sq_071,,2.6 Uniform and Non-uniform Acceleration,conceptual,Why do widening spaces between successive images of a falling apple indicate acceleration?,گرتے ہوئے سیب کی مسلسل تصاویر کے درمیان بڑھتے ہوئے فاصلے تعجیل کو کیوں ظاہر کرتے ہیں؟,Hard,2,high,
,1,2.7 Graphical Analysis of Motion,,,,,,,
q_9_phy_ch2_sq_072,,2.7 Graphical Analysis of Motion,define,Define a graph and state what it shows between two physical quantities.,گراف کی تعریف کریں اور بتائیں یہ دو طبیعی مقداروں کے درمیان کیا ظاہر کرتا ہے۔,Easy,2,high,
q_9_phy_ch2_sq_073,,2.7 Graphical Analysis of Motion,state,State which quantity is normally taken along the x-axis and which along the y-axis.,بیان کریں کہ عموماً x-axis پر کون سی مقدار اور y-axis پر کون سی مقدار لی جاتی ہے۔,Easy,2,high,
q_9_phy_ch2_sq_074,,2.7 Graphical Analysis of Motion,explain,Explain how positive and negative values are shown on x-axis and y-axis.,وضاحت کریں کہ x-axis اور y-axis پر مثبت اور منفی قدریں کیسے ظاہر کی جاتی ہیں۔,Medium,2,high,
q_9_phy_ch2_sq_075,,2.7 Graphical Analysis of Motion,conceptual,Why is a suitable scale chosen before representing a physical quantity on an axis?,کسی طبیعی مقدار کو محور پر ظاہر کرنے سے پہلے مناسب اسکیل کیوں منتخب کیا جاتا ہے؟,Medium,2,high,
,1,2.7 Distance-Time Graph,,,,,,,
q_9_phy_ch2_sq_076,,2.7 Distance-Time Graph,define,Define a distance-time graph.,فاصلہ-وقت گراف کی تعریف کریں۔,Easy,2,high,
q_9_phy_ch2_sq_077,,2.7 Distance-Time Graph,interpret,What does a straight line on a distance-time graph represent?,فاصلہ-وقت گراف پر سیدھی لکیر کس چیز کو ظاہر کرتی ہے؟,Medium,2,high,
q_9_phy_ch2_sq_078,,2.7 Distance-Time Graph,interpret,What does an upward curved line on a distance-time graph represent?,فاصلہ-وقت گراف پر اوپر کی طرف خم دار لکیر کس چیز کو ظاہر کرتی ہے؟,Medium,2,high,
q_9_phy_ch2_sq_079,,2.7 Distance-Time Graph,interpret,What does a downward curved line on a distance-time graph represent?,فاصلہ-وقت گراف پر نیچے کی طرف خم دار لکیر کس چیز کو ظاہر کرتی ہے؟,Medium,2,high,
q_9_phy_ch2_sq_080,,2.7 Distance-Time Graph,interpret,What does a horizontal line on a distance-time graph represent?,فاصلہ-وقت گراف پر افقی لکیر کس چیز کو ظاہر کرتی ہے؟,Medium,2,high,
q_9_phy_ch2_sq_081,,2.7 Distance-Time Graph,apply,"Using the table with time 0, 1, 2, 3, 4, 5 min and distance 0, 1.2, 2.4, 3.6, 4.8, 6.0 km, identify the type of motion.","درج ذیل جدول سے حرکت کی قسم معلوم کریں: t = 0, 1, 2, 3, 4, 5 min; S = 0, 1.2, 2.4, 3.6, 4.8, 6.0 km",Medium,2,high,
q_9_phy_ch2_sq_082,,2.7 Distance-Time Graph,apply,"Using the table with time 0, 1, 2, 3, 4, 5 min and distance 0, 0.240, 0.960, 2.160, 3.840, 6.000 km, identify the type of motion.","درج ذیل جدول سے حرکت کی قسم معلوم کریں: t = 0, 1, 2, 3, 4, 5 min; S = 0, 0.240, 0.960, 2.160, 3.840, 6.000 km",Hard,2,high,
,1,2.8 Gradient of a Distance-Time Graph,,,,,,,
q_9_phy_ch2_sq_083,,2.8 Gradient of a Distance-Time Graph,define,Define gradient of a line.,کسی لکیر کے گریڈینٹ کی تعریف کریں۔,Easy,2,high,
q_9_phy_ch2_sq_084,,2.8 Gradient of a Distance-Time Graph,state,State what the gradient of a distance-time graph represents.,بیان کریں کہ فاصلہ-وقت گراف کا گریڈینٹ کس چیز کو ظاہر کرتا ہے۔,Easy,2,high,
q_9_phy_ch2_sq_085,,2.8 Gradient of a Distance-Time Graph,formula,"Write the formula for slope of a distance-time graph using S₁, S₂, t₁, and t₂.","درج ذیل مقداروں کی مدد سے فاصلہ-وقت گراف کے slope کا فارمولا لکھیں: S₁, S₂, t₁, t₂",Medium,2,high,
q_9_phy_ch2_sq_086,,2.8 Gradient of a Distance-Time Graph,conceptual,Why is the gradient of a distance-time graph equal to average speed?,فاصلہ-وقت گراف کا گریڈینٹ اوسط رفتار کے برابر کیوں ہوتا ہے؟,Hard,2,high,
,1,2.9 Speed-Time Graph,,,,,,,
q_9_phy_ch2_sq_087,,2.9 Speed-Time Graph,define,Define a speed-time graph.,رفتار-وقت گراف کی تعریف کریں۔,Easy,2,high,
q_9_phy_ch2_sq_088,,2.9 Speed-Time Graph,interpret,What does a straight rising line on a speed-time graph represent?,رفتار-وقت گراف پر اوپر اٹھتی ہوئی سیدھی لکیر کس چیز کو ظاہر کرتی ہے؟,Medium,2,high,
q_9_phy_ch2_sq_089,,2.9 Speed-Time Graph,interpret,What does a horizontal line on a speed-time graph represent?,رفتار-وقت گراف پر افقی لکیر کس چیز کو ظاہر کرتی ہے؟,Medium,2,high,
q_9_phy_ch2_sq_090,,2.9 Speed-Time Graph,apply,"Using the table with time 0, 1, 2, 3, 4, 5 s and speed 0, 8, 16, 24, 32, 40 m s⁻¹, identify the type of acceleration.","درج ذیل جدول سے تعجیل کی قسم معلوم کریں: t = 0, 1, 2, 3, 4, 5 s; v = 0, 8, 16, 24, 32, 40 m s⁻¹",Medium,2,high,
q_9_phy_ch2_sq_091,,2.9 Speed-Time Graph,apply,"Using the table with time 0, 1, 2, 3, 4, 5 s and speed 20, 20, 20, 20, 20, 20 m s⁻¹, identify the type of motion.","درج ذیل جدول سے حرکت کی قسم معلوم کریں: t = 0, 1, 2, 3, 4, 5 s; v = 20, 20, 20, 20, 20, 20 m s⁻¹",Medium,2,high,
,1,2.10 Gradient of a Speed-Time Graph,,,,,,,
q_9_phy_ch2_sq_092,,2.10 Gradient of a Speed-Time Graph,state,State what the gradient of a speed-time graph represents.,بیان کریں کہ رفتار-وقت گراف کا گریڈینٹ کس چیز کو ظاہر کرتا ہے۔,Easy,2,high,
q_9_phy_ch2_sq_093,,2.10 Gradient of a Speed-Time Graph,formula,"Write the formula for slope of a speed-time graph using v₁, v₂, t₁, and t₂.","درج ذیل مقداروں کی مدد سے رفتار-وقت گراف کے slope کا فارمولا لکھیں: v₁, v₂, t₁, t₂",Medium,2,high,
q_9_phy_ch2_sq_094,,2.10 Gradient of a Speed-Time Graph,conceptual,Why is acceleration zero when the speed-time graph is a horizontal straight line?,جب رفتار-وقت گراف افقی سیدھی لکیر ہو تو تعجیل صفر کیوں ہوتی ہے؟,Hard,2,high,
q_9_phy_ch2_sq_095,,2.10 Gradient of a Speed-Time Graph,interpret,What does a speed-time graph rising by the same height in equal time intervals show?,برابر وقفہ ہائے وقت میں برابر اونچائی سے بڑھتا ہوا رفتار-وقت گراف کیا ظاہر کرتا ہے؟,Medium,2,high,
,1,2.11 Area Under Speed-Time Graph,,,,,,,
q_9_phy_ch2_sq_096,,2.11 Area Under Speed-Time Graph,state,State what the area under a speed-time graph represents.,بیان کریں کہ رفتار-وقت گراف کے نیچے کا رقبہ کس چیز کو ظاہر کرتا ہے۔,Easy,2,high,
q_9_phy_ch2_sq_097,,2.11 Area Under Speed-Time Graph,explain,Explain how the area of a rectangle under a speed-time graph gives distance covered.,وضاحت کریں کہ رفتار-وقت گراف کے نیچے مستطیل کا رقبہ طے شدہ فاصلہ کیسے دیتا ہے۔,Medium,2,high,
q_9_phy_ch2_sq_098,,2.11 Area Under Speed-Time Graph,explain,Explain how the area of a triangle under a speed-time graph gives distance for uniformly increasing speed.,وضاحت کریں کہ رفتار-وقت گراف کے نیچے مثلث کا رقبہ یکساں بڑھتی ہوئی رفتار کے لیے فاصلہ کیسے دیتا ہے۔,Medium,2,high,
q_9_phy_ch2_sq_099,,2.11 Area Under Speed-Time Graph,formula,Write the formula for distance covered when speed increases uniformly from 0 to v in time t.,جب رفتار وقت t میں 0 سے v تک یکساں بڑھتی ہے تو طے شدہ فاصلے کا فارمولا لکھیں۔,Medium,2,high,
q_9_phy_ch2_sq_100,,2.11 Area Under Speed-Time Graph,conceptual,Why is the shaded triangular area under a speed-time graph numerically equal to distance covered?,رفتار-وقت گراف کے نیچے سایہ دار مثلثی رقبہ عددی طور پر طے شدہ فاصلے کے برابر کیوں ہوتا ہے؟,Hard,2,high,
,1,2.12 Equations of Motion and Motion Under Gravity,,,,,,,
q_9_phy_ch2_sq_101,,2.12 Equations of Motion and Motion Under Gravity,list,Write the three equations of motion.,حرکت کے تین مساوات لکھیں۔,Easy,2,high,
q_9_phy_ch2_sq_102,,2.12 Equations of Motion and Motion Under Gravity,state,State the four assumptions used while applying the equations of motion.,حرکت کے مساوات استعمال کرتے وقت چار مفروضات بیان کریں۔,Medium,2,high,
q_9_phy_ch2_sq_103,,2.12 Equations of Motion and Motion Under Gravity,identify,"Identify the symbols used for initial velocity, final velocity, time, distance, and acceleration.",ابتدائی ولاسٹی، آخری ولاسٹی، وقت، فاصلہ اور تعجیل کے لیے استعمال ہونے والی علامات لکھیں۔,Easy,2,high,
q_9_phy_ch2_sq_104,,2.12 Equations of Motion and Motion Under Gravity,conceptual,Why are only magnitudes of vector quantities used in the equations of motion?,حرکت کے مساوات میں ویکٹر مقداروں کی صرف مقداریں کیوں استعمال کی جاتی ہیں؟,Hard,2,high,
,1,2.13 Free Fall Acceleration,,,,,,,
q_9_phy_ch2_sq_105,,2.13 Free Fall Acceleration,define,Define free fall acceleration and write its symbol.,آزادانہ سقوط کی تعجیل کی تعریف کریں اور اس کی علامت لکھیں۔,Easy,2,high,
q_9_phy_ch2_sq_106,,2.13 Free Fall Acceleration,state,State the direction and approximate value of gravitational acceleration used for convenience.,سہولت کے لیے استعمال ہونے والی ثقلی تعجیل کی سمت اور قریب ترین قدر لکھیں۔,Easy,2,high,
q_9_phy_ch2_sq_107,,2.13 Free Fall Acceleration,state,Write the equations of motion for freely falling bodies.,آزادانہ گرتے ہوئے اجسام کے لیے حرکت کے مساوات لکھیں۔,Medium,2,high,
q_9_phy_ch2_sq_108,,2.13 Free Fall Acceleration,explain,Explain why acceleration a is replaced by g for freely falling bodies.,آزادانہ گرتے ہوئے اجسام کے لیے تعجیل a کو g سے کیوں بدل دیا جاتا ہے؟,Medium,2,high,
q_9_phy_ch2_sq_109,,2.13 Free Fall Acceleration,state,State the value of initial velocity when a body is released from rest to fall freely.,جب کوئی جسم سکون سے آزادانہ گرنے کے لیے چھوڑا جائے تو ابتدائی ولاسٹی کی قدر لکھیں۔,Easy,2,high,
q_9_phy_ch2_sq_110,,2.13 Free Fall Acceleration,conceptual,Why is the value of g taken as negative when a body is thrown vertically upward?,جب کوئی جسم عمودی اوپر پھینکا جائے تو g کی قدر منفی کیوں لی جاتی ہے؟,Hard,2,high,
q_9_phy_ch2_sq_111,,2.13 Free Fall Acceleration,conceptual,"At the highest point of vertical upward motion, what is the final velocity and why?",عمودی اوپر حرکت کے بلند ترین مقام پر آخری ولاسٹی کیا ہوتی ہے اور کیوں؟,Hard,2,high,
q_9_phy_ch2_sq_112,,2.13 Free Fall Acceleration,apply,"For an iron bob dropped from a tower and reaching the ground in 4 s, identify the known quantities used in the calculation.",ایک لوہے کی گیند جو ٹاور سے گر کر 4 s میں زمین تک پہنچتی ہے، حساب میں استعمال ہونے والی معلوم مقداریں لکھیں۔,Medium,2,high,
q_9_phy_ch2_sq_113,,2.13 Free Fall Acceleration,apply,"For an arrow thrown vertically upward with velocity 30 m s⁻¹, identify the initial velocity, final velocity at the highest point, and acceleration.",عمودی اوپر پھینکے گئے تیر کے لیے معلوم مقداریں لکھیں: vᵢ = 30 m s⁻¹,Medium,2,high,
,1,2.14 Relativity and Universal Speed Limit,,,,,,,
