question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
sep_9_phy_ch5_009,1,5.2–5.3 Energy Changes on Hills,Topic,topic_separator,,,,,,1
q_9_phy_ch5_lq_010,1,5.2–5.3 Energy Changes on Hills,Long,diagram_based,A cyclist moves down a steep hill and then climbs the next hill without pedalling. Draw and analyse the changes in gravitational potential energy and kinetic energy during the motion.,cyclist steep hill سے down move کرتی ہے اور پھر pedalling کے بغیر next hill climb کرتی ہے۔ motion کے دوران gravitational potential energy اور kinetic energy کی changes draw اور analyse کریں۔,Hard,5,PRO,1
sep_9_phy_ch5_010,1,5.4 Biofuel Energy,Topic,topic_separator,,,,,,1
q_9_phy_ch5_lq_011,1,5.4 Biofuel Energy,Long,discuss,Discuss whether timber and wood can be regarded as renewable sources of heat energy. State the conditions under which their use may remain sustainable.,discuss کریں کہ timber اور wood کو heat energy کے renewable sources consider کیا جا سکتا ہے یا نہیں۔ وہ conditions بیان کریں جن میں ان کا use sustainable رہ سکتا ہے۔,Medium,5,ELITE,1
sep_9_phy_ch5_011,1,5.1 Work and Force-Distance Graph,Topic,topic_separator,,,,,,1
q_9_phy_ch5_lq_012,1,5.1 Work and Force-Distance Graph,Long,explain,"Explain the conditions required for a force to do work. Discuss work done by a constant force acting parallel, perpendicular, and at an angle to displacement, and explain the meaning of area under a force-distance graph.",force کے work کرنے کے لیے required conditions explain کریں۔ displacement کے parallel، perpendicular اور angle پر acting constant force کے work کو discuss کریں، اور force-distance graph کے نیچے area کا meaning explain کریں۔,Hard,5,ULTRA,1
sep_9_phy_ch5_012,1,5.2 Forms of Potential Energy,Topic,topic_separator,,,,,,1
q_9_phy_ch5_lq_013,1,5.2 Forms of Potential Energy,Long,classification,"Classify potential energy into gravitational, elastic, chemical, thermal, and nuclear forms, and explain the physical basis of each form with textbook examples.",potential energy کو gravitational، elastic، chemical، thermal اور nuclear forms میں classify کریں، اور textbook examples کے ساتھ ہر form کی physical basis explain کریں۔,Medium,5,ULTRA,1
sep_9_phy_ch5_013,1,5.4 Sources of Energy,Topic,topic_separator,,,,,,1
q_9_phy_ch5_lq_014,1,5.4 Sources of Energy,Long,compare,"Compare fossil-fuel, hydroelectric, solar, nuclear, geothermal, wind, tidal, wave, and biofuel energy sources in terms of their basic working principles and major environmental effects.",basic working principles اور major environmental effects کے لحاظ سے fossil-fuel، hydroelectric، solar، nuclear، geothermal، wind، tidal، wave اور biofuel energy sources کا موازنہ کریں۔,Hard,5,ULTRA,1
sep_9_phy_ch5_014,1,5.7 Power and 5.8 Efficiency,Topic,topic_separator,,,,,,1
q_9_phy_ch5_lq_015,1,5.7 Power and 5.8 Efficiency,Long,compare,"Differentiate between work, power, and efficiency. Explain their SI units and the relationships used to calculate power and percentage efficiency.",work، power اور efficiency میں فرق بیان کریں۔ ان کی SI units اور power و percentage efficiency calculate کرنے کے relationships explain کریں۔,Medium,5,ELITE,1
q_9_phy_ch5_lq_016,1,5.1 Work,Numerical,calculate,A force of 20 N acts at an angle of 60° to the horizontal and moves an object through a distance of 3 m. Calculate the work done.,"درج ذیل data سے work done calculate کریں: F = 20 N, θ = 60°, displacement = 3 m",Easy,4,PRO,1
sep_9_phy_ch5_015,1,5.1 Work at an Angle,Topic,topic_separator,,,,,,1
q_9_phy_ch5_lq_017,1,5.1 Work at an Angle,Numerical,determine,A force of 8 N moves an object through 5 m and does 20 J of work. Determine the angle between the force and displacement.,"درج ذیل data سے force اور displacement کے درمیان angle determine کریں: F = 8 N, displacement = 5 m, work = 20 J",Medium,4,PRO,1
sep_9_phy_ch5_016,1,5.7 Power,Topic,topic_separator,,,,,,1
q_9_phy_ch5_lq_018,1,5.7 Power,Numerical,calculate,An engine raises 100 kg of water through a height of 80 m in 25 s. Calculate the power developed. Use g = 10 m s⁻².,"درج ذیل data سے power calculate کریں: m = 100 kg, h = 80 m, t = 25 s, g = 10 m s⁻²",Medium,4,PRO,1
q_9_phy_ch5_lq_019,1,5.2 Kinetic Energy,Numerical,calculate,A 20 kg body starts from rest and is acted upon by a constant force of 40 N for 5 s. Calculate its kinetic energy after 5 s.,"درج ذیل data سے 5 s کے بعد kinetic energy calculate کریں: m = 20 kg, u = 0, F = 40 N, t = 5 s",Hard,4,PRO,1
sep_9_phy_ch5_017,1,5.2 Gravitational Potential Energy,Topic,topic_separator,,,,,,1
q_9_phy_ch5_lq_020,1,5.2 Gravitational Potential Energy,Numerical,calculate,A 160 g ball is thrown vertically upward and reaches a maximum height of 20 m. Calculate the gravitational potential energy gained. Use g = 10 m s⁻².,"درج ذیل data سے gravitational potential energy gained calculate کریں: m = 160 g, h = 20 m, g = 10 m s⁻²",Easy,4,PRO,1
q_9_phy_ch5_lq_021,1,5.3 Conservation of Energy,Numerical,calculate,"A ball of mass 0.14 kg is projected vertically upward with an initial speed of 35 m s⁻¹. Calculate the maximum height reached, neglecting air resistance and using g = 10 m s⁻².","درج ذیل data سے maximum height calculate کریں: m = 0.14 kg, u = 35 m s⁻¹ upward, g = 10 m s⁻², air resistance neglected",Medium,4,PRO,1
sep_9_phy_ch5_018,1,5.3 Conservation of Energy in a Swing,Topic,topic_separator,,,,,,1
q_9_phy_ch5_lq_022,1,5.3 Conservation of Energy in a Swing,Numerical,determine,"A girl on a swing is 1.2 m above the ground at the lowest point and 2.0 m above the ground at the highest point. Determine her maximum speed, using g = 10 m s⁻², and state where it occurs.","درج ذیل data سے maximum speed determine کریں اور state کریں کہ یہ کہاں occur ہوتی ہے: lowest height = 1.2 m, highest height = 2.0 m, g = 10 m s⁻²",Medium,4,PRO,1
q_9_phy_ch5_lq_023,1,5.1 Work,Numerical,calculate,A mower is pushed with a force of 50 N at an angle of 45° to the horizontal through a distance of 20 m. Calculate the work done by the applied force.,"درج ذیل data سے applied force کا work calculate کریں: F = 50 N, θ = 45°, displacement = 20 m",Medium,4,PRO,1
sep_9_phy_ch5_019,1,5.1–5.2 Work and Potential Energy,Topic,topic_separator,,,,,,1
q_9_phy_ch5_lq_024,1,5.1–5.2 Work and Potential Energy,Numerical,evaluate,A 5 kg box is moved up a frictionless incline of length 10 m at an angle of 30°. Calculate and compare the work done (a) by moving it along the incline and (b) by lifting it vertically to the same height. Use g = 10 m s⁻².,"درج ذیل data سے work calculate اور compare کریں: m = 5 kg, incline length = 10 m, angle = 30°, g = 10 m s⁻². (a) incline کے along move کرنا | (b) same height تک vertically lift کرنا",Hard,4,PRO,1
q_9_phy_ch5_lq_025,1,5.8 Efficiency,Numerical,calculate,A 10 kg box is pushed up a 15 m ramp by a force of 80 N and rises through a vertical height of 5 m. Calculate the efficiency of the system. Use g = 10 m s⁻².,"درج ذیل data سے system efficiency calculate کریں: m = 10 kg, ramp length = 15 m, F = 80 N, vertical height = 5 m, g = 10 m s⁻²",Hard,4,PRO,1
q_9_phy_ch5_lq_026,1,5.7 Power,Numerical,calculate,A force of 600 N pushes a box through a distance of 5 m in 15 s. Calculate the power developed.,"درج ذیل data سے power calculate کریں: F = 600 N, displacement = 5 m, t = 15 s",Easy,4,PRO,1
q_9_phy_ch5_lq_027,1,5.7 Power,Numerical,calculate,A 40 kg boy runs upstairs through a vertical height of 10 m in 8 s. Calculate the power developed. Use g = 10 m s⁻².,"درج ذیل data سے power calculate کریں: m = 40 kg, h = 10 m, t = 8 s, g = 10 m s⁻²",Easy,4,PRO,1
sep_9_phy_ch5_020,1,5.1 Force-Distance Graph,Topic,topic_separator,,,,,,1
q_9_phy_ch5_lq_028,1,5.1 Force-Distance Graph,Numerical,calculate,A force F moves an object through a distance L. The force is then increased to 2F and acts through a further distance 2L. Draw the force-distance graph and calculate the total work done in terms of F and L.,"درج ذیل motion کے لیے force-distance graph draw کریں اور total work کو F اور L کی terms میں calculate کریں: first stage = F through L, second stage = 2F through further 2L",Hard,4,PRO,1
sep_9_phy_ch5_021,1,5.1 Work — Solved Examples,Topic,topic_separator,,,,,,1
q_9_phy_ch5_lq_029,1,5.1 Work — Solved Examples,Numerical,calculate,A person does 200 J of work in pushing a carton through a distance of 5 m in the direction of the applied force. Calculate the applied force.,"درج ذیل data سے applied force calculate کریں: work = 200 J, displacement = 5 m, force parallel to displacement",Easy,4,ULTRA,1
q_9_phy_ch5_lq_030,1,5.1 Work — Solved Examples,Numerical,calculate,A force of 65 N pulls a suitcase through a distance of 20 m at an angle of 30° to the horizontal. Calculate the work done.,"درج ذیل data سے work calculate کریں: F = 65 N, displacement = 20 m, θ = 30°",Medium,4,ULTRA,1
sep_9_phy_ch5_022,1,5.2 Kinetic Energy — Solved Examples,Topic,topic_separator,,,,,,1
q_9_phy_ch5_lq_031,1,5.2 Kinetic Energy — Solved Examples,Numerical,calculate,A truck of mass 3000 kg moves uniformly at 54 km h⁻¹. Calculate its kinetic energy.,"درج ذیل data سے kinetic energy calculate کریں: m = 3000 kg, v = 54 km h⁻¹",Medium,4,ULTRA,1
sep_9_phy_ch5_023,1,5.2 Gravitational Potential Energy — Solved Examples,Topic,topic_separator,,,,,,1
q_9_phy_ch5_lq_032,1,5.2 Gravitational Potential Energy — Solved Examples,Numerical,calculate,A ball of mass 180 g is thrown vertically upward to a height of 12 m. Calculate the gravitational potential energy gained. Use g = 10 m s⁻².,"درج ذیل data سے gravitational potential energy gained calculate کریں: m = 180 g, h = 12 m, g = 10 m s⁻²",Easy,4,ULTRA,1
sep_9_phy_ch5_024,1,5.7 Power — Solved Examples,Topic,topic_separator,,,,,,1
q_9_phy_ch5_lq_033,1,5.7 Power — Solved Examples,Numerical,calculate,A 1000 kg car accelerates at 4 m s⁻² and covers a distance of 50 m in 5 s. Calculate the power generated by its engine.,"درج ذیل data سے engine power calculate کریں: m = 1000 kg, a = 4 m s⁻², displacement = 50 m, t = 5 s",Hard,4,ULTRA,1
sep_9_phy_ch5_025,1,5.8 Efficiency — Solved Examples,Topic,topic_separator,,,,,,1
q_9_phy_ch5_lq_034,1,5.8 Efficiency — Solved Examples,Numerical,calculate,A block weighing 120 N is dragged up a slope of length 20 m by a force of 100 N and rises through a vertical height of 10 m. Calculate the efficiency of the system.,"درج ذیل data سے system efficiency calculate کریں: block weight = 120 N, applied force = 100 N, slope length = 20 m, vertical height = 10 m",Medium,4,ULTRA,1
