question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_phy_ch3_lq_009,,3.2 Fundamental Forces,Long,compare,"Compare gravitational force, electromagnetic force, strong nuclear force, and weak nuclear force in terms of range and relative strength.","ثقلی قوت، برقی مقناطیسی قوت، مضبوط نیوکلیائی قوت اور کمزور نیوکلیائی قوت کا دائرۂ اثر اور نسبتی طاقت کے لحاظ سے موازنہ کریں۔",Hard,5,high,
q_9_phy_ch3_lq_010,,3.2 Fundamental Forces,Long,discuss,Discuss the unification of weak nuclear and electromagnetic forces and mention the contribution of Dr. Abdus Salam.,کمزور نیوکلیائی قوت اور برقی مقناطیسی قوت کے اتحاد پر بحث کریں اور ڈاکٹر عبدالسلام کی شراکت کا ذکر کریں۔,Medium,5,high,
,1,3.3 Forces in a Free-Body Diagram,,,,,,,,1
q_9_phy_ch3_lq_011,,3.3 Forces in a Free-Body Diagram,Long,explain,Explain the purpose of a free-body diagram and how force arrows show magnitude and direction.,فری باڈی ڈایاگرام کا مقصد بیان کریں اور واضح کریں کہ قوت کے تیر مقدار اور سمت کو کس طرح ظاہر کرتے ہیں۔,Medium,5,high,
q_9_phy_ch3_lq_012,,3.3 Forces in a Free-Body Diagram,Long,describe,Describe the forces acting on a book pushed over a table using a free-body diagram.,فری باڈی ڈایاگرام کی مدد سے میز پر دھکیلی جانے والی کتاب پر عمل کرنے والی قوتیں بیان کریں۔,Medium,5,high,
,1,3.4 Newton’s Laws of Motion,,,,,,,,1
q_9_phy_ch3_lq_013,,3.4 Newton’s Laws of Motion,Long,state_and_explain,State and explain Newton's first law of motion with examples of a moving bus and an object in outer space.,چلتی ہوئی بس اور بیرونی خلا میں کسی جسم کی مثالوں کے ساتھ نیوٹن کا حرکت کا پہلا قانون بیان اور واضح کریں۔,Medium,5,high,
q_9_phy_ch3_lq_014,,3.4 Newton’s Laws of Motion,Long,explain,Explain inertia and describe how mass is related to inertia.,جڑت کی وضاحت کریں اور بیان کریں کہ کمیت کا جڑت سے کیا تعلق ہے۔,Medium,5,high,
q_9_phy_ch3_lq_015,,3.4 Newton’s Laws of Motion,Long,state_and_explain,State Newton's second law of motion and derive the relation F = ma.,نیوٹن کا حرکت کا دوسرا قانون بیان کریں اور تعلق اخذ کریں: F = ma,Hard,5,high,
q_9_phy_ch3_lq_016,,3.4 Newton’s Laws of Motion,Long,explain,Explain the SI unit of force and define one newton using mass and acceleration.,قوت کی SI اکائی بیان کریں اور کمیت اور ایکسلریشن کی مدد سے ایک نیوٹن کی تعریف کریں۔,Easy,5,high,
q_9_phy_ch3_lq_017,,3.4 Newton’s Laws of Motion,Long,elaborate,"Elaborate how a force can change the velocity of a body by changing its magnitude, direction, or both.","تفصیل سے بیان کریں کہ قوت کسی جسم کی ولاسٹی کی مقدار، سمت یا دونوں کو تبدیل کر کے ولاسٹی کو کیسے بدل سکتی ہے۔",Medium,5,high,
q_9_phy_ch3_lq_018,,3.4 Newton’s Laws of Motion,Long,state_and_explain,State and explain Newton's third law of motion with action and reaction force examples.,عمل اور ردِعمل کی قوتوں کی مثالوں کے ساتھ نیوٹن کا حرکت کا تیسرا قانون بیان اور واضح کریں۔,Medium,5,high,
q_9_phy_ch3_lq_019,,3.4 Newton’s Laws of Motion,Long,explain,Explain why action and reaction forces do not balance each other even though they are equal and opposite.,واضح کریں کہ عمل اور ردِعمل کی قوتیں برابر اور مخالف ہونے کے باوجود ایک دوسرے کو متوازن کیوں نہیں کرتیں۔,Hard,5,high,
q_9_phy_ch3_lq_020,,3.4 Newton’s Laws of Motion,Long,describe,Describe force pairs in the examples of a block on a table and a bullet fired from a gun.,میز پر پڑے بلاک اور بندوق سے چلائی گئی گولی کی مثالوں میں قوتوں کے جوڑے بیان کریں۔,Medium,5,high,
,1,3.5 Limitations of Newton’s Laws of Motion,,,,,,,,1
q_9_phy_ch3_lq_021,,3.5 Limitations of Newton’s Laws of Motion,Long,discuss,Discuss the limitations of Newton's laws of motion for elementary particles and objects moving close to the speed of light.,ابتدائی ذرات اور روشنی کی رفتار کے قریب حرکت کرنے والے اجسام کے لیے نیوٹن کے قوانینِ حرکت کی حدود پر بحث کریں۔,Medium,5,high,
,1,"3.6 Mass, Weight and Gravitational Field",,,,,,,,1
q_9_phy_ch3_lq_022,,"3.6 Mass, Weight and Gravitational Field",Long,compare,"Differentiate between mass and weight in terms of definition, type of quantity, instrument, unit, and variation from place to place.","تعریف، مقدار کی قسم، آلے، اکائی اور جگہ کے ساتھ تبدیلی کے لحاظ سے کمیت اور وزن میں فرق بیان کریں۔",Medium,5,high,
q_9_phy_ch3_lq_023,,"3.6 Mass, Weight and Gravitational Field",Long,explain,Explain gravitational field and gravitational field strength. Write the relation between weight and mass.,ثقلی میدان اور ثقلی میدان کی شدت کی وضاحت کریں۔ وزن اور کمیت کے درمیان تعلق لکھیں: w = mg,Medium,5,high,
q_9_phy_ch3_lq_024,,"3.6 Mass, Weight and Gravitational Field",Long,discuss,Discuss why the weight of an object varies from place to place while its mass remains the same.,بحث کریں کہ کسی جسم کا وزن جگہ کے ساتھ کیوں بدلتا ہے جبکہ اس کی کمیت مستقل رہتی ہے۔,Hard,5,high,
q_9_phy_ch3_lq_025,,"3.6 Mass, Weight and Gravitational Field",Long,explain,Explain why weight cannot be measured by an ordinary balance and how a spring balance can be used to measure it.,واضح کریں کہ وزن کو عام ترازو سے کیوں نہیں ناپا جا سکتا اور اسے ناپنے کے لیے اسپرنگ بیلنس کیسے استعمال ہوتا ہے۔,Medium,5,high,
,1,3.7 Mechanical and Electronic Balances and Force Meter,,,,,,,,1
q_9_phy_ch3_lq_026,,3.7 Mechanical and Electronic Balances and Force Meter,Long,describe,Describe the structure and working of a mechanical balance.,مکینیکل بیلنس کی ساخت اور طریقۂ کار بیان کریں۔,Medium,5,high,
q_9_phy_ch3_lq_027,,3.7 Mechanical and Electronic Balances and Force Meter,Long,compare,"Compare mechanical balances and electronic balances in terms of use, standard weights, and precision.","استعمال، معیاری اوزان اور درستی کے لحاظ سے مکینیکل بیلنس اور الیکٹرانک بیلنس کا موازنہ کریں۔",Medium,5,high,
q_9_phy_ch3_lq_028,,3.7 Mechanical and Electronic Balances and Force Meter,Long,explain,Explain the working of an ordinary force meter or spring balance and how it measures force in newtons.,عام فورس میٹر یا اسپرنگ بیلنس کے طریقۂ کار کی وضاحت کریں اور بتائیں کہ یہ قوت کو نیوٹن میں کیسے ناپتا ہے۔,Medium,5,high,
q_9_phy_ch3_lq_029,,3.7 Mechanical and Electronic Balances and Force Meter,Long,describe,Describe the difference between measuring mass with balances and measuring force with a force meter.,بیلنس سے کمیت ناپنے اور فورس میٹر سے قوت ناپنے کے درمیان فرق بیان کریں۔,Easy,5,high,
,1,3.8 Friction and Its Types,,,,,,,,1
q_9_phy_ch3_lq_030,,3.8 Friction and Its Types,Long,explain,Explain friction as a force opposing motion using the example of a cricket ball moving on the ground.,زمین پر حرکت کرتی ہوئی کرکٹ بال کی مثال سے فرکشن کو حرکت کی مخالف قوت کے طور پر واضح کریں۔,Medium,5,high,
q_9_phy_ch3_lq_031,,3.8 Friction and Its Types,Long,describe,"Describe the dissipative effect of friction with examples of rubbing hands, machines, tyres, and shooting stars.","ہاتھ رگڑنے، مشینوں، ٹائروں اور شہابی ستاروں کی مثالوں سے فرکشن کے توانائی ضائع کرنے والے اثرات بیان کریں۔",Hard,5,high,
q_9_phy_ch3_lq_032,,3.8 Friction and Its Types,Long,explain,"Explain static friction, limiting friction, and kinetic friction using the block-and-pan arrangement.","بلاک اور پلڑے کے انتظام کی مدد سے ساکن فرکشن، حدی فرکشن اور حرکی فرکشن کی وضاحت کریں۔",Hard,5,high,
q_9_phy_ch3_lq_033,,3.8 Friction and Its Types,Long,explain,Explain terminal velocity using the roles of air resistance and gravity during free fall.,آزادانہ سقوط کے دوران ہوا کی مزاحمت اور ثقل کے کردار کی مدد سے ٹرمینل ولاسٹی کی وضاحت کریں۔,Medium,5,high,
q_9_phy_ch3_lq_034,,3.8 Friction and Its Types,Long,compare,Compare rolling friction and sliding friction and explain why rolling friction is much smaller.,رولنگ فرکشن اور سلائیڈنگ فرکشن کا موازنہ کریں اور واضح کریں کہ رولنگ فرکشن بہت کم کیوں ہوتی ہے۔,Medium,5,high,
q_9_phy_ch3_lq_035,,3.8 Friction and Its Types,Long,describe,"Describe the methods used to reduce friction, including polishing, lubrication, ball bearings, and streamlining.","فرکشن کم کرنے کے طریقے بیان کریں، جن میں پالش کرنا، چکنائی لگانا، بال بیئرنگ اور اسٹریم لائننگ شامل ہیں۔",Medium,5,high,
q_9_phy_ch3_lq_036,,3.8 Friction and Its Types,Long,explain,Explain how tread patterns on tyres reduce the chances of skidding on wet roads.,واضح کریں کہ ٹائروں کے ٹریڈ پیٹرن گیلی سڑکوں پر پھسلنے کے امکانات کو کیسے کم کرتے ہیں۔,Medium,5,high,
,1,3.9 Momentum and Impulse,,,,,,,,1
q_9_phy_ch3_lq_037,,3.9 Momentum and Impulse,Long,explain,Define momentum and explain why it depends on mass and velocity. Write its formula and SI unit.,مومنٹم کی تعریف کریں اور واضح کریں کہ یہ کمیت اور ولاسٹی پر کیوں منحصر ہے۔ اس کا فارمولا اور SI اکائی لکھیں: p = mv,Medium,5,high,
q_9_phy_ch3_lq_038,,3.9 Momentum and Impulse,Long,state_and_explain,Derive the relation between force and change in momentum using Newton's second law.,نیوٹن کے دوسرے قانون کی مدد سے قوت اور مومنٹم کی تبدیلی کے درمیان تعلق اخذ کریں: F = Δp/Δt,Hard,5,high,
q_9_phy_ch3_lq_039,,3.9 Momentum and Impulse,Long,explain,Define impulse of force and explain why the product F × Δt is equal to the change in momentum.,امپلس آف فورس کی تعریف کریں اور واضح کریں کہ حاصل ضرب F × Δt مومنٹم کی تبدیلی کے برابر کیوں ہے۔,Hard,5,high,
q_9_phy_ch3_lq_040,,3.9 Momentum and Impulse,Long,discuss,"Discuss the applications of impulse in catching a cricket ball, packing fragile objects, airbags, and crumple zones.","کرکٹ بال پکڑنے، نازک اشیا کی پیکنگ، ایئر بیگز اور کرمپل زونز میں امپلس کے استعمالات پر بحث کریں۔",Hard,5,high,
,1,3.10 Principle of Conservation of Momentum,,,,,,,,1
q_9_phy_ch3_lq_041,,3.10 Principle of Conservation of Momentum,Long,state_and_explain,State and explain the principle of conservation of momentum for an isolated system.,آئسولیٹڈ نظام کے لیے مومنٹم کے تحفظ کا اصول بیان اور واضح کریں۔,Medium,5,high,
q_9_phy_ch3_lq_042,,3.10 Principle of Conservation of Momentum,Long,describe,Describe momentum transfer during the collision of two identical balls when one ball is initially at rest.,دو ایک جیسی گیندوں کے تصادم میں مومنٹم کی منتقلی بیان کریں جب ایک گیند شروع میں ساکن ہو۔,Medium,5,high,
q_9_phy_ch3_lq_043,,3.10 Principle of Conservation of Momentum,Long,explain,Explain the recoil of a gun using the principle of conservation of momentum.,مومنٹم کے تحفظ کے اصول کی مدد سے بندوق کے پیچھے ہٹنے کی وضاحت کریں۔,Medium,5,high,
q_9_phy_ch3_lq_044,,3.10 Principle of Conservation of Momentum,Long,discuss,Discuss why the principle of conservation of momentum applies to macro-objects as well as micro-objects.,بحث کریں کہ مومنٹم کے تحفظ کا اصول بڑے اجسام کے ساتھ ساتھ چھوٹے اجسام پر بھی کیوں لاگو ہوتا ہے۔,Medium,5,high,
q_9_phy_ch3_lq_045,,3.10 Principle of Conservation of Momentum,Long,explain,Explain the safety role of seatbelts in reducing passenger injuries during sudden stopping of a moving car.,چلتی ہوئی گاڑی کے اچانک رکنے پر مسافروں کی چوٹیں کم کرنے میں سیٹ بیلٹ کے حفاظتی کردار کی وضاحت کریں۔,Medium,5,high,
,1,Exercise Long and Constructed Response Questions,,,,,,,,1
q_9_phy_ch3_lq_046,,Exercise Long and Constructed Response Questions,Long,explain,"Two ice skaters weighing 60 kg and 80 kg push off against each other on a frictionless ice track. The 60 kg skater gains a velocity of 4 m s⁻¹. Considering all the relevant calculations involved, explain how Newton's third law applies to this situation.","درج ذیل صورتِ حال میں نیوٹن کے تیسرے قانون کا اطلاق وضاحت سے بیان کریں: 60 kg and 80 kg ice skaters, frictionless ice track, 60 kg skater gains 4 m s⁻¹",Hard,5,high,
q_9_phy_ch3_lq_047,,Exercise Long and Constructed Response Questions,Long,explain,"Inflatable airbags are installed in the vehicles as safety equipment. In terms of momentum, what is the advantage of airbags over seatbelts?",گاڑیوں میں حفاظتی سامان کے طور پر ایئر بیگز لگائے جاتے ہیں۔ مومنٹم کے لحاظ سے سیٹ بیلٹس پر ایئر بیگز کا کیا فائدہ ہے؟,Hard,5,high,
q_9_phy_ch3_lq_048,,Exercise Long and Constructed Response Questions,Long,explain,"A horse refuses to pull a cart. The horse argues, “according to Newton's third law, whatever force I exert on the cart, the cart will exert an equal and opposite force on me. Since the net force will be zero, therefore, I have no chance of accelerating (pulling) the cart.” What is wrong with this reasoning?",ایک گھوڑا گاڑی کھینچنے سے انکار کرتا ہے اور نیوٹن کے تیسرے قانون کی بنیاد پر کہتا ہے کہ خالص قوت صفر ہوگی۔ اس استدلال میں کیا غلطی ہے؟,Hard,5,high,
q_9_phy_ch3_lq_049,,Exercise Long and Constructed Response Questions,Long,explain,"When a cricket ball hits high, a fielder tries to catch it. While holding the ball he/she draws hands backward. Why?",جب کرکٹ کی گیند اونچی آتی ہے تو فیلڈر اسے پکڑتے وقت ہاتھ پیچھے کیوں کھینچتا ہے؟,Medium,5,high,
q_9_phy_ch3_lq_050,,Exercise Long and Constructed Response Questions,Long,explain,"When someone jumps from a small boat onto the river bank, why does the jumper often fall into the water? Explain.",جب کوئی شخص چھوٹی کشتی سے دریا کے کنارے پر چھلانگ لگاتا ہے تو وہ اکثر پانی میں کیوں گر جاتا ہے؟ وضاحت کریں۔,Medium,5,high,
q_9_phy_ch3_lq_051,,Exercise Long and Constructed Response Questions,Long,elaborate,"Imagine that if friction vanishes suddenly from everything, then what could be the scenario of daily life activities?",تصور کریں کہ اگر ہر چیز سے فرکشن اچانک ختم ہو جائے تو روزمرہ زندگی کی سرگرمیوں کی کیا صورتِ حال ہو سکتی ہے؟,Hard,5,high,
q_9_phy_ch3_lq_052,,Exercise Long and Constructed Response Questions,Long,explain,Explain the concept of force by practical examples.,عملی مثالوں کی مدد سے قوت کا تصور واضح کریں۔,Easy,5,high,
q_9_phy_ch3_lq_053,,Exercise Long and Constructed Response Questions,Long,describe,Describe Newton's laws of motion.,نیوٹن کے قوانینِ حرکت بیان کریں۔,Medium,5,high,
q_9_phy_ch3_lq_054,,Exercise Long and Constructed Response Questions,Long,state_and_explain,Define momentum and express Newton's 2nd law of motion in terms of change in momentum.,مومنٹم کی تعریف کریں اور نیوٹن کے دوسرے قانونِ حرکت کو مومنٹم کی تبدیلی کے لحاظ سے بیان کریں۔,Medium,5,high,
q_9_phy_ch3_lq_055,,Exercise Long and Constructed Response Questions,Long,state_and_explain,State and explain the principle of conservation of momentum.,مومنٹم کے تحفظ کا اصول بیان کریں اور وضاحت کریں۔,Medium,5,high,
q_9_phy_ch3_lq_056,,Exercise Long and Constructed Response Questions,Long,describe,Describe the motion of a block on a table taking into account the friction between the two surfaces. What is static friction and kinetic friction?,دو سطحوں کے درمیان فرکشن کو مدِنظر رکھتے ہوئے میز پر بلاک کی حرکت بیان کریں۔ ساکن فرکشن اور حرکی فرکشن کیا ہیں؟,Medium,5,high,
q_9_phy_ch3_lq_057,,Exercise Long and Constructed Response Questions,Long,explain,Explain the effect of friction on the motion of vehicles in context of tyre surface and braking force.,ٹائر کی سطح اور بریکنگ فورس کے تناظر میں گاڑیوں کی حرکت پر فرکشن کا اثر واضح کریں۔,Medium,5,high,
,1,3.4 Newton’s Second Law — Solved Examples,,,,,,,,1
q_9_phy_ch3_lq_058,,3.4 Newton’s Second Law — Solved Examples,Numerical,calculate,A 10 kg block moves on a frictionless horizontal surface with an acceleration of 2 m s⁻². What is the force acting on the block?,"درج ذیل عددی مسئلہ حل کریں: 10 kg block, frictionless horizontal surface, acceleration = 2 m s⁻², find force",Easy,4,high,
q_9_phy_ch3_lq_059,,3.4 Newton’s Second Law — Solved Examples,Numerical,determine,A force of 7500 N is applied to move a truck of mass 3000 kg. Find the acceleration produced in the truck. How long will it take to accelerate the truck from 36 km h⁻¹ to 72 km h⁻¹ speed?,"درج ذیل عددی مسئلہ حل کریں: force = 7500 N, truck mass = 3000 kg, speed changes from 36 km h⁻¹ to 72 km h⁻¹, find acceleration and time",Medium,4,high,
,1,3.9 Momentum and Impulse — Solved Examples,,,,,,,,1
q_9_phy_ch3_lq_060,,3.9 Momentum and Impulse — Solved Examples,Numerical,calculate,"A bullet of mass 15 g is fired by a gun. If the velocity of the bullet is 150 m s⁻¹, what is its momentum?","درج ذیل عددی مسئلہ حل کریں: bullet mass = 15 g, velocity = 150 m s⁻¹, find momentum",Easy,4,high,
q_9_phy_ch3_lq_061,,3.9 Momentum and Impulse — Solved Examples,Numerical,determine,"A cricket ball of mass 160 g is hit by a bat. The ball leaves the bat with a velocity of 52 m s⁻¹. If the ball strikes the bat with a velocity of -28 m s⁻¹ (opposite direction) before hitting, find the average force exerted on the ball by the bat. The ball remains in contact with the bat for 4 × 10⁻³ s.","درج ذیل عددی مسئلہ حل کریں: ball mass = 160 g, final velocity = 52 m s⁻¹, initial velocity = -28 m s⁻¹, contact time = 4 × 10⁻³ s, find average force",Hard,4,high,
,1,3.10 Conservation of Momentum — Solved Examples,,,,,,,,1
q_9_phy_ch3_lq_062,,3.10 Conservation of Momentum — Solved Examples,Numerical,determine,A bullet of mass m₁ is fired by a gun of mass m₂. Find the velocity of the gun in terms of velocity of bullet v₁ just after firing.,"درج ذیل عددی مسئلہ حل کریں: bullet mass = m₁, gun mass = m₂, bullet velocity just after firing = v₁, find gun velocity",Medium,4,high,
q_9_phy_ch3_lq_063,,3.10 Conservation of Momentum — Solved Examples,Numerical,solve,"A ball of mass 3 kg moving with a velocity of 5 m s⁻¹ collides with a stationary ball of mass 2 kg and then both of them move together. If the friction is negligible, find out the velocity with which both the balls will move after collision.","درج ذیل عددی مسئلہ حل کریں: first ball mass = 3 kg, first ball velocity = 5 m s⁻¹, second ball mass = 2 kg, second ball initially stationary, both move together, find common velocity",Medium,4,high,
,1,Exercise Numerical Problems,,,,,,,,1
q_9_phy_ch3_lq_064,,Exercise Numerical Problems,Numerical,calculate,A 10 kg block is placed on a smooth horizontal surface. A horizontal force of 5 N is applied to the block. Find: (a) the acceleration produced in the block. (b) the velocity of block after 5 seconds.,"درج ذیل عددی مسئلہ حل کریں: block mass = 10 kg, smooth horizontal surface, horizontal force = 5 N, find (a) acceleration produced in the block, (b) velocity of block after 5 s",Easy,4,high,
q_9_phy_ch3_lq_065,,Exercise Numerical Problems,Numerical,calculate,The mass of a person is 80 kg. What will be his weight on the Earth? What will be his weight on the Moon? The value of acceleration due to gravity of Moon is 1.6 m s⁻².,"درج ذیل عددی مسئلہ حل کریں: person mass = 80 kg, find weight on Earth and weight on Moon, Moon g = 1.6 m s⁻²",Easy,4,high,
q_9_phy_ch3_lq_066,,Exercise Numerical Problems,Numerical,determine,What force is required to increase the velocity of 800 kg car from 10 m s⁻¹ to 30 m s⁻¹ in 10 seconds?,"درج ذیل عددی مسئلہ حل کریں: car mass = 800 kg, velocity changes from 10 m s⁻¹ to 30 m s⁻¹ in 10 s, find force",Medium,4,high,
q_9_phy_ch3_lq_067,,Exercise Numerical Problems,Numerical,find,"A 5 g bullet is fired by a gun. The bullet moves with a velocity of 300 m s⁻¹. If the mass of the gun is 10 kg, find the recoil speed of the gun.","درج ذیل عددی مسئلہ حل کریں: bullet mass = 5 g, bullet velocity = 300 m s⁻¹, gun mass = 10 kg, find recoil speed of gun",Medium,4,high,
q_9_phy_ch3_lq_068,,Exercise Numerical Problems,Numerical,determine,An astronaut weighs 70 kg. He throws a wrench of mass 300 g at a speed of 3.5 m s⁻¹. Determine: (a) the speed of astronaut as he recoils away from the wrench. (b) the distance covered by the astronaut in 30 minutes.,"درج ذیل عددی مسئلہ حل کریں: astronaut mass = 70 kg, wrench mass = 300 g, wrench speed = 3.5 m s⁻¹, find (a) astronaut recoil speed, (b) distance covered in 30 minutes",Hard,4,high,
q_9_phy_ch3_lq_069,,Exercise Numerical Problems,Numerical,find,A 6.5 × 10³ kg bogie of a goods train is moving with a velocity of 0.8 m s⁻¹. Another bogie of mass 9.2 × 10³ kg coming from behind with a velocity of 1.2 m s⁻¹ collides with the first one and couples to it. Find the common velocity of the two bogies after they become coupled.,"درج ذیل عددی مسئلہ حل کریں: first bogie mass = 6.5 × 10³ kg, first velocity = 0.8 m s⁻¹, second bogie mass = 9.2 × 10³ kg, second velocity = 1.2 m s⁻¹, coupled after collision, find common velocity",Hard,4,high,
q_9_phy_ch3_lq_070,,Exercise Numerical Problems,Numerical,calculate,A cyclist weighing 55 kg rides a bicycle of mass 5 kg. He starts from rest and applies a force of 90 N for 8 seconds. Then he continues at a constant speed for another 8 seconds. Calculate the total distance travelled by the cyclist.,"درج ذیل عددی مسئلہ حل کریں: cyclist mass = 55 kg, bicycle mass = 5 kg, starts from rest, force = 90 N for 8 s, then constant speed for another 8 s, calculate total distance",Hard,4,high,
q_9_phy_ch3_lq_071,,Exercise Numerical Problems,Numerical,determine,A ball of mass 0.4 kg is dropped on the floor from a height of 1.8 m. The ball rebounds straight upward to a height of 0.8 m. What is the magnitude and direction of the impulse applied to the ball by the floor?,"درج ذیل عددی مسئلہ حل کریں: ball mass = 0.4 kg, drop height = 1.8 m, rebound height = 0.8 m, find magnitude and direction of impulse by floor",Hard,4,high,
q_9_phy_ch3_lq_072,,Exercise Numerical Problems,Numerical,solve,"Two balls of masses 0.2 kg and 0.4 kg are moving towards each other with velocities 20 m s⁻¹ and 5 m s⁻¹ respectively. After collision, the velocity of 0.2 kg ball becomes 6 m s⁻¹. What will be the velocity of 0.4 kg ball?","درج ذیل عددی مسئلہ حل کریں: masses = 0.2 kg and 0.4 kg, velocities = 20 m s⁻¹ and 5 m s⁻¹ towards each other, after collision velocity of 0.2 kg ball = 6 m s⁻¹, find velocity of 0.4 kg ball",Hard,4,high,
