question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_phy_ch4_lq_006,1,4.10 Stable Equilibrium and Inertia,Long,application_case,A ripe mango normally remains on a branch but may fall when the branch is shaken. Explain the event using equilibrium and inertia.,ripe mango normally branch پر رہتا ہے مگر branch shake کرنے پر fall ہو سکتا ہے۔ equilibrium اور inertia کی مدد سے event explain کریں۔,Medium,5,ELITE,1
sep_9_phy_ch4_007,1,4.10–4.12 Stability and Toppling,Topic,topic_separator,,,,,,1
q_9_phy_ch4_lq_007,1,4.10–4.12 Stability and Toppling,Long,application_case,Discuss the relationship between stability and centre of gravity for a toppling object. Explain how changing the base of support affects stability.,toppling object کے لیے stability اور centre of gravity کے relationship کو discuss کریں۔ explain کریں کہ base of support change کرنے سے stability کیسے affect ہوتی ہے۔,Hard,5,PRO,1
sep_9_phy_ch4_008,1,4.8 Equilibrium,Topic,topic_separator,,,,,,1
q_9_phy_ch4_lq_008,1,4.8 Equilibrium,Long,explain,Explain why an accelerated body cannot be considered to be in equilibrium.,explain کریں کہ accelerated body کو equilibrium میں کیوں consider نہیں کیا جا سکتا۔,Easy,5,PRO,1
q_9_phy_ch4_lq_009,1,4.10–4.12 Stability,Long,application_case,Two boxes have the same weight but different heights and are carried on the floor of a truck. Explain which box is more likely to topple when the truck stops suddenly and why.,same weight مگر different heights والے two boxes truck floor پر رکھے ہیں۔ explain کریں کہ truck suddenly stop ہونے پر کون سا box more likely topple ہوگا اور کیوں۔,Medium,5,PRO,1
sep_9_phy_ch4_009,1,4.3 Moment of Force,Topic,topic_separator,,,,,,1
q_9_phy_ch4_lq_010,1,4.3 Moment of Force,Long,derive,Define moment of force and prove the relationship for torque when the angle between the position vector and force is θ.,moment of force کی تعریف کریں اور torque کا relationship prove کریں جب position vector اور force کے درمیان angle θ ہو۔,Hard,5,PRO,1
sep_9_phy_ch4_010,1,4.3 Couple,Topic,topic_separator,,,,,,1
q_9_phy_ch4_lq_011,1,4.3 Couple,Long,diagram_based,"With the help of a diagram, explain how two equal and opposite parallel forces can have zero resultant force but a non-zero resultant torque.",diagram کی مدد سے explain کریں کہ two equal and opposite parallel forces کی resultant force zero مگر resultant torque non-zero کیسے ہو سکتی ہے۔,Hard,5,PRO,1
q_9_phy_ch4_lq_012,1,4.13 Centripetal Force,Long,derive,Prove that centripetal force in uniform circular motion acts perpendicular to the instantaneous velocity.,prove کریں کہ uniform circular motion میں centripetal force instantaneous velocity کے perpendicular act کرتی ہے۔,Hard,5,PRO,1
sep_9_phy_ch4_011,1,"4.1–4.3 Parallel Forces, Resultant and Couple",Topic,topic_separator,,,,,,1
q_9_phy_ch4_lq_013,1,"4.1–4.3 Parallel Forces, Resultant and Couple",Long,compare,"Compare like and unlike parallel forces, resultant force, moment of force, and a couple. Explain their distinct effects on a rigid body.",like اور unlike parallel forces، resultant force، moment of force اور couple کا موازنہ کریں۔ rigid body پر ان کے distinct effects explain کریں۔,Medium,5,ULTRA,1
sep_9_phy_ch4_012,1,4.4–4.5 Resolution and Composition of Forces,Topic,topic_separator,,,,,,1
q_9_phy_ch4_lq_014,1,4.4–4.5 Resolution and Composition of Forces,Long,derive,Explain the resolution of a force into rectangular components and derive the method for determining the magnitude and direction of a force from its perpendicular components.,force کو rectangular components میں resolve کرنے کا method explain کریں، اور perpendicular components سے force کی magnitude اور direction determine کرنے کا طریقہ derive کریں۔,Hard,5,ULTRA,1
sep_9_phy_ch4_013,1,4.7 Centre of Gravity and Centre of Mass,Topic,topic_separator,,,,,,1
q_9_phy_ch4_lq_015,1,4.7 Centre of Gravity and Centre of Mass,Long,compare,Differentiate between centre of gravity and centre of mass. Explain their locations for regular and irregular bodies and their role in stability.,centre of gravity اور centre of mass میں فرق بیان کریں۔ regular اور irregular bodies کے لیے ان کی locations اور stability میں role explain کریں۔,Medium,5,ULTRA,1
sep_9_phy_ch4_014,1,4.13 Centripetal Force and Applications,Topic,topic_separator,,,,,,1
q_9_phy_ch4_lq_016,1,4.13 Centripetal Force and Applications,Long,application_case,Explain the sources of centripetal force in a whirling stone and an orbiting satellite. Discuss the working of a spin dryer and cream separator using circular-motion concepts.,whirling stone اور orbiting satellite میں centripetal force کے sources explain کریں۔ circular-motion concepts کی مدد سے spin dryer اور cream separator کی working discuss کریں۔,Hard,5,ELITE,1
sep_9_phy_ch4_015,1,4.4 Resolution of Vectors,Topic,topic_separator,,,,,,1
q_9_phy_ch4_lq_017,1,4.4 Resolution of Vectors,Numerical,calculate,A force of 200 N acts at an angle of 30° with the horizontal. Calculate its x- and y-components.,"درج ذیل force کے x- اور y-components calculate کریں: F = 200 N, θ = 30° with horizontal",Easy,4,PRO,1
q_9_phy_ch4_lq_018,1,4.3 Moment of Force,Numerical,calculate,A force of 300 N is applied perpendicularly to a door knob 1.2 m from the hinge. Calculate the torque and state whether it is positive or negative for the direction shown.,"درج ذیل data سے torque calculate کریں اور shown direction کے لیے positive یا negative state کریں: F = 300 N, perpendicular distance = 1.2 m",Easy,4,PRO,1
q_9_phy_ch4_lq_019,1,4.6 Principle of Moments,Numerical,determine,A metre rule is balanced at its centre of gravity. A weight W hangs 40 cm to the left of the centre and a 4 N weight hangs 30 cm to the right. Determine W.,"درج ذیل balanced metre rule کے لیے W determine کریں: W at 40 cm left of C.G., 4 N at 30 cm right of C.G.",Medium,4,PRO,1
q_9_phy_ch4_lq_020,1,4.6 Principle of Moments,Numerical,calculate,A 30 kg child sits 2.0 m from the pivot of a see-saw and a 40 kg child sits 1.5 m from the pivot on the opposite side. Calculate the moments on both sides and determine whether the see-saw is in equilibrium. Use g = 10 m s⁻².,"درج ذیل data سے both sides کے moments calculate کریں اور equilibrium determine کریں: m₁ = 30 kg at 2.0 m, m₂ = 40 kg at 1.5 m, g = 10 m s⁻²",Medium,4,PRO,1
sep_9_phy_ch4_016,1,4.6 Lever and Crowbar,Topic,topic_separator,,,,,,1
q_9_phy_ch4_lq_021,1,4.6 Lever and Crowbar,Numerical,determine,"A crowbar has a load 5 cm from the pivot. A downward effort of 250 N is applied 30 cm from the pivot. Determine the load lifted, neglecting the weight of the crowbar.","درج ذیل crowbar data سے lifted load determine کریں: load arm = 5 cm, effort = 250 N, effort arm = 30 cm, crowbar weight negligible",Medium,4,PRO,1
sep_9_phy_ch4_017,1,4.3 Torque,Topic,topic_separator,,,,,,1
q_9_phy_ch4_lq_022,1,4.3 Torque,Numerical,calculate,A 30 cm spanner is used to open a nut. Calculate the perpendicular force required to produce a torque of 150 N·m.,"درج ذیل data سے perpendicular force calculate کریں: spanner length = 30 cm, torque = 150 N·m",Medium,4,PRO,1
sep_9_phy_ch4_018,1,4.8–4.9 Force Equilibrium,Topic,topic_separator,,,,,,1
q_9_phy_ch4_lq_023,1,4.8–4.9 Force Equilibrium,Numerical,determine,A 5 N ball hangs from a rope and is pulled horizontally. The rope makes an angle of 60° with the ceiling. Determine (a) the horizontal pulling force and (b) the tension in the rope.,"درج ذیل equilibrium system کے لیے determine کریں: ball weight = 5 N, rope angle = 60° with ceiling. (a) horizontal force | (b) rope tension",Hard,4,PRO,1
q_9_phy_ch4_lq_024,1,4.8–4.9 Force Equilibrium,Numerical,determine,A 200 N signboard is suspended symmetrically by two vertical steel wires. Determine the tension in each wire.,"درج ذیل system میں each wire کی tension determine کریں: signboard weight = 200 N, two symmetrical vertical wires",Easy,4,PRO,1
q_9_phy_ch4_lq_025,1,4.6 Principle of Moments,Numerical,determine,A 30 kg girl sits 1.6 m from the axis of a see-saw. A 40 kg child sits on the opposite side. Determine the distance from the axis required for equilibrium.,"درج ذیل data سے equilibrium کے لیے required distance determine کریں: m₁ = 30 kg at 1.6 m, m₂ = 40 kg",Medium,4,PRO,1
q_9_phy_ch4_lq_026,1,4.8–4.9 Force Equilibrium,Numerical,determine,A 150 N block is supported by one horizontal string and another string making an angle of 60° with the horizontal. Determine the tension in each string.,"درج ذیل equilibrium system میں each string کی tension determine کریں: block weight = 150 N, inclined string angle = 60° with horizontal",Hard,4,PRO,1
sep_9_phy_ch4_019,1,4.3 Moment of Force — Solved Examples,Topic,topic_separator,,,,,,1
q_9_phy_ch4_lq_027,1,4.3 Moment of Force — Solved Examples,Numerical,calculate,A 25 cm spanner is used to open a nut by applying a perpendicular force of 400 N. Calculate the torque.,"درج ذیل data سے torque calculate کریں: spanner length = 25 cm, perpendicular force = 400 N",Easy,4,ULTRA,1
sep_9_phy_ch4_020,1,4.4 Resolution of Vectors — Solved Examples,Topic,topic_separator,,,,,,1
q_9_phy_ch4_lq_028,1,4.4 Resolution of Vectors — Solved Examples,Numerical,calculate,A force of 160 N acts at an angle of 60° with the horizontal. Calculate its x- and y-components.,"درج ذیل force کے x- اور y-components calculate کریں: F = 160 N, θ = 60°",Easy,4,ULTRA,1
sep_9_phy_ch4_021,1,4.6 Principle of Moments — Solved Examples,Topic,topic_separator,,,,,,1
q_9_phy_ch4_lq_029,1,4.6 Principle of Moments — Solved Examples,Numerical,determine,A metre stick is pivoted at one end. A force of 18 N acts perpendicularly at the other end. A force of 60 N acts at 30° to the stick. Determine the distance from the pivot at which the 60 N force must act to balance the stick.,"درج ذیل balanced metre stick کے لیے 60 N force کا pivot سے distance determine کریں: stick length = 1 m, F₁ = 18 N perpendicular at free end, F₂ = 60 N at 30°",Hard,4,ULTRA,1
sep_9_phy_ch4_022,1,4.8–4.9 Conditions of Equilibrium — Solved Examples,Topic,topic_separator,,,,,,1
q_9_phy_ch4_lq_030,1,4.8–4.9 Conditions of Equilibrium — Solved Examples,Numerical,determine,A 40 N rectangular signboard is suspended vertically by two strings attached symmetrically at its upper corners. Determine the tension in each string.,درج ذیل symmetrical suspension میں each string کی tension determine کریں: signboard weight = 40 N,Easy,4,ULTRA,1
sep_9_phy_ch4_023,1,4.13 Centripetal Force — Solved Examples,Topic,topic_separator,,,,,,1
q_9_phy_ch4_lq_031,1,4.13 Centripetal Force — Solved Examples,Numerical,calculate,A 150 g stone is whirled in a horizontal circle of radius 2 m at a constant speed of 8 m s⁻¹. Calculate the centripetal force.,"درج ذیل data سے centripetal force calculate کریں: m = 150 g, r = 2 m, v = 8 m s⁻¹",Medium,4,ULTRA,1
