question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_9_phy_ch3_017,1,3.4 Newton's First Law and Inertia,Remember,Inertia is the property of a body to resist change in its state of:,inertia body کی کس state میں change کو resist کرنے کی property ہے؟,Temperature only / صرف temperature,Shape only / صرف shape,Electric charge only / صرف electric charge,Rest or uniform motion / rest یا uniform motion,D | Rest or uniform motion / rest یا uniform motion,Easy,1,PRO,1
q_9_phy_ch3_018,1,3.4 Newton's First Law and Inertia,Understand,Which object has greater inertia?,کون سا object greater inertia رکھتا ہے؟,The object with greater temperature / greater temperature والا object,The object with greater mass / greater mass والا object,The object with smaller volume only / صرف smaller volume والا object,The object with brighter colour / brighter colour والا object,B | The object with greater mass / greater mass والا object,Medium,1,PRO,1
TOPIC_SEP,1,3.4 Newton's Second Law,Topic,,,,,,,,,,,1
q_9_phy_ch3_019,1,3.4 Newton's Second Law,Remember,Newton's second law is represented by:,Newton's second law کس equation سے represent ہوتا ہے؟,p = mv,W = Fs,P = W/t,F = ma,D | F = ma,Easy,1,PRO,1
q_9_phy_ch3_020,1,3.4 Newton's Second Law,Understand,"For a fixed force, acceleration is inversely proportional to:",fixed force کے لیے acceleration کس کے inversely proportional ہے؟,Velocity / velocity,Mass / mass,Time / time,Distance / distance,B | Mass / mass,Hard,1,PRO,1
q_9_phy_ch3_021,1,3.4 Newton's Second Law,Apply,A 10 kg block accelerates at 2 m/s². The net force is:,10 kg block، 2 m/s² سے accelerate کرتا ہے۔ net force معلوم کریں۔,5 N,12 N,200 N,20 N,D | 20 N,Medium,1,PRO,1
TOPIC_SEP,1,3.4 Newton's Third Law,Topic,,,,,,,,,,,1
q_9_phy_ch3_022,1,3.4 Newton's Third Law,Remember,Newton's third law states that action and reaction are:,Newton's third law کے مطابق action اور reaction کیا ہوتے ہیں؟,Equal in magnitude and opposite in direction / magnitude میں equal اور direction میں opposite,Equal and in the same direction / equal اور same direction میں,Unequal and perpendicular / unequal اور perpendicular,Acting on the same body / same body پر acting,A | Equal in magnitude and opposite in direction / magnitude میں equal اور direction میں opposite,Easy,1,PRO,1
q_9_phy_ch3_023,1,3.4 Newton's Third Law,Understand,Action and reaction do not cancel each other because they act on:,action اور reaction ایک دوسرے کو cancel کیوں نہیں کرتے؟,The same body at the same point / same body کے same point پر,No body / کسی body پر نہیں,Two different bodies / two different bodies,Only the Earth / صرف Earth پر,C | Two different bodies / two different bodies,Medium,1,PRO,1
TOPIC_SEP,1,3.5 Limitations of Newton's Laws,Topic,,,,,,,,,,,1
q_9_phy_ch3_024,1,3.5 Limitations of Newton's Laws,Understand,Newton's laws need relativistic mechanics when objects move:,Newton's laws کے لیے relativistic mechanics کب required ہوتی ہے؟,At ordinary walking speed / ordinary walking speed پر,Only in a straight line / صرف straight line میں,Only in liquids / صرف liquids میں,Close to the speed of light / speed of light کے close,D | Close to the speed of light / speed of light کے close,Hard,1,ELITE,1
TOPIC_SEP,1,"3.6 Mass, Weight and Gravitational Field",Topic,,,,,,,,,,,1
q_9_phy_ch3_025,1,"3.6 Mass, Weight and Gravitational Field",Remember,Mass is a measure of:,mass کس چیز کی measure ہے؟,Gravitational force only / صرف gravitational force,Area of a body / body کا area,Speed of a body / body کی speed,Quantity of matter / quantity of matter,D | Quantity of matter / quantity of matter,Easy,1,PRO,1
q_9_phy_ch3_026,1,"3.6 Mass, Weight and Gravitational Field",Remember,Weight is calculated using:,weight کس formula سے calculate کیا جاتا ہے؟,W = mg,W = m/g,W = mv,W = F/A,A | W = mg,Easy,1,PRO,1
q_9_phy_ch3_027,1,"3.6 Mass, Weight and Gravitational Field",Understand,Which statement correctly compares mass and weight?,mass اور weight کا correct comparison کون سا ہے؟,Mass and weight are both measured in newtons / mass اور weight دونوں newtons میں measure ہوتے ہیں,Weight is scalar and mass is vector / weight scalar اور mass vector ہے,Mass is scalar and nearly constant; weight is a force / mass scalar اور تقریباً constant ہے؛ weight ایک force ہے,Mass changes with location but weight never changes / mass location سے change ہوتی ہے مگر weight کبھی change نہیں ہوتا,C | Mass is scalar and nearly constant; weight is a force / mass scalar اور تقریباً constant ہے؛ weight ایک force ہے,Medium,1,PRO,1
TOPIC_SEP,1,3.7 Measuring Mass and Weight,Topic,,,,,,,,,,,1
q_9_phy_ch3_028,1,3.7 Measuring Mass and Weight,Remember,Which instrument measures weight directly in newtons?,کون سا instrument weight کو directly newtons میں measure کرتا ہے؟,Force meter or spring balance / force meter یا spring balance,Physical balance / physical balance,Metre rule / metre rule,Stopwatch / stopwatch,A | Force meter or spring balance / force meter یا spring balance,Easy,1,PRO,1
q_9_phy_ch3_029,1,3.7 Measuring Mass and Weight,Understand,A physical balance determines mass by comparing an object with:,physical balance object کی mass کس کے ساتھ compare کرکے determine کرتی ہے؟,Known temperature values / known temperature values,A liquid column / liquid column,A magnetic field / magnetic field,Known standard masses / known standard masses,D | Known standard masses / known standard masses,Hard,1,ELITE,1
TOPIC_SEP,1,3.8 Friction and Terminal Velocity,Topic,,,,,,,,,,,1
q_9_phy_ch3_030,1,3.8 Friction and Terminal Velocity,Remember,Static friction acts:,static friction کب act کرتی ہے؟,Only after the object leaves the surface / object کے surface چھوڑنے کے بعد,Before relative motion starts / relative motion start ہونے سے پہلے,Only in a vacuum / صرف vacuum میں,Only in circular motion / صرف circular motion میں,B | Before relative motion starts / relative motion start ہونے سے پہلے,Easy,1,PRO,1
q_9_phy_ch3_031,1,3.8 Friction and Terminal Velocity,Remember,The maximum value of static friction is called:,static friction کی maximum value کو کیا کہتے ہیں؟,Rolling friction / rolling friction,Air resistance / air resistance,Impulse / impulse,Limiting friction / limiting friction,D | Limiting friction / limiting friction,Medium,1,PRO,1
q_9_phy_ch3_032,1,3.8 Friction and Terminal Velocity,Understand,Rolling friction is generally:,rolling friction generally کیسی ہوتی ہے؟,Much less than sliding friction / sliding friction سے بہت less,Greater than sliding friction / sliding friction سے greater,Equal to gravitational force / gravitational force کے equal,Independent of surfaces / surfaces سے independent,A | Much less than sliding friction / sliding friction سے بہت less,Medium,1,PRO,1
q_9_phy_ch3_033,1,3.8 Friction and Terminal Velocity,Apply,Which method reduces friction in machinery by converting sliding into rolling?,machinery میں sliding friction کو rolling میں convert کرکے friction reduce کرنے کا method کون سا ہے؟,Increasing roughness / roughness increase کرنا,Using ball bearings / ball bearings use کرنا,Removing lubrication / lubrication remove کرنا,Making the vehicle front flat / vehicle front flat بنانا,B | Using ball bearings / ball bearings use کرنا,Medium,1,PRO,1
q_9_phy_ch3_034,1,3.8 Friction and Terminal Velocity,Understand,Terminal velocity is reached when upward air resistance becomes:,terminal velocity کب reach ہوتی ہے؟,Zero / zero,Less than all forces at every instant / ہر instant پر تمام forces سے less,Equal to the downward weight / downward weight کے equal,Perpendicular to weight / weight کے perpendicular,C | Equal to the downward weight / downward weight کے equal,Hard,1,PRO,1
TOPIC_SEP,1,3.9 Momentum and Impulse,Topic,,,,,,,,,,,1
q_9_phy_ch3_035,1,3.9 Momentum and Impulse,Remember,Momentum is defined as:,momentum کی definition کیا ہے؟,Product of mass and velocity / mass اور velocity کا product,Force per unit area / force per unit area,Work per unit time / work per unit time,Mass per unit volume / mass per unit volume,A | Product of mass and velocity / mass اور velocity کا product,Easy,1,PRO,1
q_9_phy_ch3_036,1,3.9 Momentum and Impulse,Remember,The SI unit of momentum may be written as:,momentum کی SI unit کس طرح لکھی جا سکتی ہے؟,N/m²,J/s,kg/m³,kg·m/s,D | kg·m/s,Medium,1,ULTRA,1
q_9_phy_ch3_037,1,3.9 Momentum and Impulse,Remember,Impulse is equal to:,impulse کس کے equal ہے؟,Change in momentum / change in momentum,Mass divided by velocity / mass divided by velocity,Force divided by time / force divided by time,Pressure times area only / صرف pressure times area,A | Change in momentum / change in momentum,Medium,1,PRO,1
q_9_phy_ch3_038,1,3.9 Momentum and Impulse,Apply,A 0.015 kg bullet moves at 150 m/s. Its momentum is:,0.015 kg bullet، 150 m/s سے move کرتی ہے۔ momentum معلوم کریں۔,0.10 kg·m/s,15 kg·m/s,2.25 kg·m/s,2250 kg·m/s,C | 2.25 kg·m/s,Hard,1,PRO,1
TOPIC_SEP,1,3.10 Conservation of Momentum,Topic,,,,,,,,,,,1
q_9_phy_ch3_039,1,3.10 Conservation of Momentum,Remember,The total momentum of an isolated system remains constant when:,isolated system کا total momentum کب constant رہتا ہے؟,Friction is maximum / friction maximum ہو,No external force acts on it / اس پر کوئی external force act نہ کرے,The masses are equal only / صرف masses equal ہوں,All bodies are at rest after collision / تمام bodies collision کے بعد rest میں ہوں,B | No external force acts on it / اس پر کوئی external force act نہ کرے,Medium,1,PRO,1
q_9_phy_ch3_040,1,3.10 Conservation of Momentum,Analyze,The backward recoil of a gun after firing is explained by conservation of:,firing کے بعد gun کا backward recoil کس conservation سے explain ہوتا ہے؟,Pressure / pressure,Density / density,Momentum / momentum,Temperature / temperature,C | Momentum / momentum,Hard,1,PRO,1
