question_hash,active,topic,bloom_level,question,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_q1b_0027,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 3 - Digital Globalisation Transforming the English Language,Remember,Choose the correctly spelt word.,expoure,exposure,exopsure,exposurr,B | exposure,Medium,1,PRO,1
q_10_q1b_0028,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 3 - Digital Globalisation Transforming the English Language | MODEL PAPER DIRECT,Remember,Choose the correctly spelt word.,fascinating,facsinating,fascinatinn,fasciating,A | fascinating,Medium,1,ELITE,1
q_10_q1b_0029,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 3 - Digital Globalisation Transforming the English Language,Remember,Choose the correctly spelt word.,flxeibility,flexibilitt,flexiility,flexibility,D | flexibility,Medium,1,ULTRA,1
q_10_q1b_0030,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 3 - Digital Globalisation Transforming the English Language,Remember,Choose the correctly spelt word.,hieroglyphh,hierolyphs,hieroglyphs,hireoglyphs,C | hieroglyphs,Medium,1,ULTRA,1
q_10_q1b_0031,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 3 - Digital Globalisation Transforming the English Language,Remember,Choose the correctly spelt word.,hybid,hybrid,hyrbid,hybrii,B | hybrid,Medium,1,PRO,1
q_10_q1b_0032,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 3 - Digital Globalisation Transforming the English Language,Remember,Choose the correctly spelt word.,inclusive,inlcusive,inclusivv,inclsive,A | inclusive,Medium,1,PRO,1
q_10_q1b_0033,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 3 - Digital Globalisation Transforming the English Language,Remember,Choose the correctly spelt word.,omet,omiit,omite,omit,D | omit,Medium,1,PRO,1
q_10_q1b_0034,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 3 - Digital Globalisation Transforming the English Language,Remember,Choose the correctly spelt word.,profounn,profund,profound,prfoound,C | profound,Medium,1,PRO,1
q_10_q1b_0035,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 3 - Digital Globalisation Transforming the English Language,Remember,Choose the correctly spelt word.,tradiional,traditional,trdaitional,traditionaa,B | traditional,Medium,1,ULTRA,1
q_10_q1b_0036,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 3 - Digital Globalisation Transforming the English Language,Remember,Choose the correctly spelt word.,witnessed,wintessed,witnessee,witnssed,A | witnessed,Medium,1,PRO,1
sep_10_q1b_0006,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 4 - The Earth: Act Now for Tomorrow,Topic,,,,,,,,,,1
q_10_q1b_0037,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 4 - The Earth: Act Now for Tomorrow,Remember,Choose the correctly spelt word.,crcuial,cruciaa,cruial,crucial,D | crucial,Medium,1,PRO,1
q_10_q1b_0038,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 4 - The Earth: Act Now for Tomorrow,Remember,Choose the correctly spelt word.,disastee,disater,disaster,diasster,C | disaster,Medium,1,PRO,1
q_10_q1b_0039,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 4 - The Earth: Act Now for Tomorrow,Remember,Choose the correctly spelt word.,disproporionately,disproportionately,dipsroportionately,disproportionatell,B | disproportionately,Medium,1,ULTRA,1
q_10_q1b_0040,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 4 - The Earth: Act Now for Tomorrow,Remember,Choose the correctly spelt word.,disrupt,dirsupt,disrupp,disupt,A | disrupt,Medium,1,PRO,1
q_10_q1b_0041,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 4 - The Earth: Act Now for Tomorrow,Remember,Choose the correctly spelt word.,emsision,emissioo,emision,emission,D | emission,Medium,1,PRO,1
q_10_q1b_0042,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 4 - The Earth: Act Now for Tomorrow,Remember,Choose the correctly spelt word.,impacc,impct,impact,imapct,C | impact,Medium,1,PRO,1
q_10_q1b_0043,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 4 - The Earth: Act Now for Tomorrow,Remember,Choose the correctly spelt word.,innovtion,innovation,inonvation,innovatioo,B | innovation,Medium,1,ULTRA,1
q_10_q1b_0044,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 4 - The Earth: Act Now for Tomorrow,Remember,Choose the correctly spelt word.,intense,inetnse,intenss,intnse,A | intense,Medium,1,PRO,1
q_10_q1b_0045,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 4 - The Earth: Act Now for Tomorrow,Remember,Choose the correctly spelt word.,opoprtunity,opportunitt,opporunity,opportunity,D | opportunity,Medium,1,ULTRA,1
q_10_q1b_0046,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 4 - The Earth: Act Now for Tomorrow,Remember,Choose the correctly spelt word.,renewabll,reneable,renewable,reenwable,C | renewable,Medium,1,PRO,1
q_10_q1b_0047,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 4 - The Earth: Act Now for Tomorrow,Remember,Choose the correctly spelt word.,sustanable,sustainable,sutsainable,sustainabll,B | sustainable,Medium,1,ULTRA,1
sep_10_q1b_0007,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 5 - The Happy Prince,Topic,,,,,,,,,,1
q_10_q1b_0048,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 5 - The Happy Prince,Remember,Choose the correctly spelt word.,agility,agliity,agilitt,agiity,A | agility,Medium,1,PRO,1
q_10_q1b_0049,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 5 - The Happy Prince,Remember,Choose the correctly spelt word.,algihted,alightee,aligted,alighted,D | alighted,Medium,1,PRO,1
q_10_q1b_0050,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 5 - The Happy Prince,Remember,Choose the correctly spelt word.,coarss,coase,coarse,corase,C | coarse,Medium,1,PRO,1
q_10_q1b_0051,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 5 - The Happy Prince,Remember,Choose the correctly spelt word.,deterined,determined,deetrmined,determinee,B | determined,Medium,1,ULTRA,1
q_10_q1b_0052,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 5 - The Happy Prince,Remember,Choose the correctly spelt word.,drenched,drneched,drenchee,drenhed,A | drenched,Medium,1,PRO,1
q_10_q1b_0053,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 5 - The Happy Prince,Remember,Choose the correctly spelt word.,flpaping,flappinn,flaping,flapping,D | flapping,Medium,1,PRO,1
q_10_q1b_0054,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 5 - The Happy Prince,Remember,Choose the correctly spelt word.,furnacc,furace,furnace,funrace,C | furnace,Medium,1,PRO,1
q_10_q1b_0055,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 5 - The Happy Prince,Remember,Choose the correctly spelt word.,giled,gilded,gidled,gildee,B | gilded,Medium,1,PRO,1
q_10_q1b_0056,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 5 - The Happy Prince,Remember,Choose the correctly spelt word.,grate,grtae,gratt,grte,A | grate,Medium,1,PRO,1
q_10_q1b_0057,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 5 - The Happy Prince,Remember,Choose the correctly spelt word.,haluing,haulinn,hauing,hauling,D | hauling,Medium,1,PRO,1
q_10_q1b_0058,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 5 - The Happy Prince,Remember,Choose the correctly spelt word.,meltee,meled,melted,metled,C | melted,Medium,1,PRO,1
q_10_q1b_0059,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 5 - The Happy Prince,Remember,Choose the correctly spelt word.,ornitology,ornithology,orinthology,ornithologg,B | ornithology,Medium,1,ULTRA,1
q_10_q1b_0060,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 5 - The Happy Prince,Remember,Choose the correctly spelt word.,pleasure,plaesure,pleasurr,pleaure,A | pleasure,Medium,1,PRO,1
q_10_q1b_0061,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 5 - The Happy Prince,Remember,Choose the correctly spelt word.,sesnible,sensibll,sensble,sensible,D | sensible,Medium,1,PRO,1
q_10_q1b_0062,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 5 - The Happy Prince,Remember,Choose the correctly spelt word.,slumbee,sluber,slumber,slmuber,C | slumber,Medium,1,PRO,1
q_10_q1b_0063,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 5 - The Happy Prince,Remember,Choose the correctly spelt word.,spoled,spoiled,spioled,spoilee,B | spoiled,Medium,1,PRO,1
q_10_q1b_0064,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 5 - The Happy Prince,Remember,Choose the correctly spelt word.,starving,straving,starvinn,staring,A | starving,Medium,1,PRO,1
sep_10_q1b_0008,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNITS 6-10 + REVIEW-II | PAPER QUOTA 2 MARKS,Topic,,,,,,,,,,1
sep_10_q1b_0009,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 6 - Drug Abuse,Topic,,,,,,,,,,1
q_10_q1b_0065,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 6 - Drug Abuse | MODEL PAPER DIRECT,Remember,Choose the correctly spelt word.,adidcted,addictee,addited,addicted,D | addicted,Medium,1,ELITE,1
q_10_q1b_0066,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 6 - Drug Abuse,Remember,Choose the correctly spelt word.,attentioo,attetion,attention,atetntion,C | attention,Medium,1,PRO,1
q_10_q1b_0067,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 6 - Drug Abuse,Remember,Choose the correctly spelt word.,awwareness,awareness,awraeness,awarness,B | awareness,Medium,1,PRO,1
q_10_q1b_0068,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 6 - Drug Abuse,Remember,Choose the correctly spelt word.,confusion,cofnusion,confusioo,confsion,A | confusion,Medium,1,PRO,1
q_10_q1b_0069,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 6 - Drug Abuse,Remember,Choose the correctly spelt word.,deesrves,deservee,deseves,deserves,D | deserves,Medium,1,PRO,1
q_10_q1b_0070,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 6 - Drug Abuse,Remember,Choose the correctly spelt word.,destroyy,destoys,destroys,detsroys,C | destroys,Medium,1,PRO,1
q_10_q1b_0071,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 6 - Drug Abuse,Remember,Choose the correctly spelt word.,escpe,escape,esacpe,escapp,B | escape,Medium,1,PRO,1
q_10_q1b_0072,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 6 - Drug Abuse,Remember,Choose the correctly spelt word.,harmful,hamrful,harmfuu,harful,A | harmful,Medium,1,PRO,1
q_10_q1b_0073,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 6 - Drug Abuse,Remember,Choose the correctly spelt word.,kidnness,kindess,kiindness,kindness,D | kindness,Medium,1,PRO,1
q_10_q1b_0074,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 6 - Drug Abuse,Remember,Choose the correctly spelt word.,protecc,proect,protect,prtoect,C | protect,Medium,1,PRO,1
q_10_q1b_0075,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 6 - Drug Abuse,Remember,Choose the correctly spelt word.,rehabiltation,rehabilitation,reahbilitation,rehabilitatioo,B | rehabilitation,Medium,1,ULTRA,1
q_10_q1b_0076,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 6 - Drug Abuse,Remember,Choose the correctly spelt word.,suffer,suffee,sufer,suuffer,A | suffer,Medium,1,PRO,1
q_10_q1b_0077,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 6 - Drug Abuse,Remember,Choose the correctly spelt word.,viloence,violencc,violnce,violence,D | violence,Medium,1,PRO,1
sep_10_q1b_0010,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 7 - Time,Topic,,,,,,,,,,1
q_10_q1b_0078,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 7 - Time,Remember,Choose the correctly spelt word.,brackiss,bracish,brackish,brcakish,C | brackish,Medium,1,PRO,1
q_10_q1b_0079,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 7 - Time,Remember,Choose the correctly spelt word.,clasest,claspest,clsapest,claspess,B | claspest,Medium,1,PRO,1
q_10_q1b_0080,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 7 - Time,Remember,Choose the correctly spelt word.,ebb,abb,ebbe,ebbee,A | ebb,Medium,1,PRO,1
q_10_q1b_0081,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 7 - Time,Remember,Choose the correctly spelt word.,holwing,howlinn,howing,howling,D | howling,Medium,1,PRO,1
q_10_q1b_0082,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 7 - Time,Remember,Choose the correctly spelt word.,shorless,shhoreless,shoreless,shroeless,C | shoreless,Medium,1,PRO,1
q_10_q1b_0083,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 7 - Time,Remember,Choose the correctly spelt word.,treacerous,treacherous,traecherous,treacherouu,B | treacherous,Medium,1,ULTRA,1
q_10_q1b_0084,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 7 - Time,Remember,Choose the correctly spelt word.,unfathomable,unafthomable,unfathomabll,unfathmable,A | unfathomable,Medium,1,ULTRA,1
q_10_q1b_0085,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 7 - Time,Remember,Choose the correctly spelt word.,voimtest,vomitess,vomiest,vomitest,D | vomitest,Medium,1,PRO,1
q_10_q1b_0086,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 7 - Time,Remember,Choose the correctly spelt word.,woee,woeee,woe,woa,C | woe,Medium,1,PRO,1
sep_10_q1b_0011,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 8 - Pollution-Free Pakistan with Greenery All Around,Topic,,,,,,,,,,1
q_10_q1b_0087,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 8 - Pollution-Free Pakistan with Greenery All Around,Remember,Choose the correctly spelt word.,biodivrsity,biodiversity,bidoiversity,biodiversitt,B | biodiversity,Medium,1,ULTRA,1
q_10_q1b_0088,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 8 - Pollution-Free Pakistan with Greenery All Around,Remember,Choose the correctly spelt word.,deforestation,deofrestation,deforestatioo,deforetation,A | deforestation,Medium,1,ULTRA,1
q_10_q1b_0089,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 8 - Pollution-Free Pakistan with Greenery All Around,Remember,Choose the correctly spelt word.,gabrage,garbagg,garage,garbage,D | garbage,Medium,1,PRO,1
q_10_q1b_0090,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 8 - Pollution-Free Pakistan with Greenery All Around,Remember,Choose the correctly spelt word.,healthiee,healhier,healthier,helathier,C | healthier,Medium,1,PRO,1
q_10_q1b_0091,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 8 - Pollution-Free Pakistan with Greenery All Around,Remember,Choose the correctly spelt word.,ignres,ignores,igonres,ignoree,B | ignores,Medium,1,PRO,1
q_10_q1b_0092,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 8 - Pollution-Free Pakistan with Greenery All Around,Remember,Choose the correctly spelt word.,illegal,ilelgal,illegaa,illgal,A | illegal,Medium,1,PRO,1
q_10_q1b_0093,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 8 - Pollution-Free Pakistan with Greenery All Around,Remember,Choose the correctly spelt word.,imemdiate,immediatt,immeiate,immediate,D | immediate,Medium,1,PRO,1
q_10_q1b_0094,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 8 - Pollution-Free Pakistan with Greenery All Around,Remember,Choose the correctly spelt word.,necessitt,necesity,necessity,neecssity,C | necessity,Medium,1,PRO,1
q_10_q1b_0095,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 8 - Pollution-Free Pakistan with Greenery All Around,Remember,Choose the correctly spelt word.,proote,promote,prmoote,promott,B | promote,Medium,1,PRO,1
q_10_q1b_0096,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 8 - Pollution-Free Pakistan with Greenery All Around,Remember,Choose the correctly spelt word.,prove,prvoe,provv,prve,A | prove,Medium,1,PRO,1
q_10_q1b_0097,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 8 - Pollution-Free Pakistan with Greenery All Around,Remember,Choose the correctly spelt word.,reenwable,renewabll,reneable,renewable,D | renewable,Medium,1,PRO,1
q_10_q1b_0098,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 8 - Pollution-Free Pakistan with Greenery All Around,Remember,Choose the correctly spelt word.,responsibll,resposible,responsible,repsonsible,C | responsible,Medium,1,ULTRA,1
q_10_q1b_0099,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 8 - Pollution-Free Pakistan with Greenery All Around,Remember,Choose the correctly spelt word.,sustanable,sustainable,sutsainable,sustainabll,B | sustainable,Medium,1,ULTRA,1
q_10_q1b_0100,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 8 - Pollution-Free Pakistan with Greenery All Around,Remember,Choose the correctly spelt word.,urbanization,urabnization,urbanizatioo,urbaniation,A | urbanization,Medium,1,ULTRA,1
sep_10_q1b_0012,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 9 - The Road Not Taken,Topic,,,,,,,,,,1
q_10_q1b_0101,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 9 - The Road Not Taken,Remember,Choose the correctly spelt word.,eges,agas,agec,ages,D | ages,Medium,1,PRO,1
q_10_q1b_0102,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 9 - The Road Not Taken,Remember,Choose the correctly spelt word.,divergee,diveged,diverged,dievrged,C | diverged,Medium,1,PRO,1
q_10_q1b_0103,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 9 - The Road Not Taken,Remember,Choose the correctly spelt word.,douted,doubted,dobuted,doubtee,B | doubted,Medium,1,PRO,1
q_10_q1b_0104,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 9 - The Road Not Taken,Remember,Choose the correctly spelt word.,perhaps,pehraps,perhapp,peraps,A | perhaps,Medium,1,PRO,1
q_10_q1b_0105,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 9 - The Road Not Taken,Remember,Choose the correctly spelt word.,trdoden,troddee,troden,trodden,D | trodden,Medium,1,PRO,1
q_10_q1b_0106,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 9 - The Road Not Taken,Remember,Choose the correctly spelt word.,cigh,siggh,sigh,segh,C | sigh,Medium,1,PRO,1
q_10_q1b_0107,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 9 - The Road Not Taken,Remember,Choose the correctly spelt word.,underrowth,undergrowth,unedrgrowth,undergrowtt,B | undergrowth,Medium,1,ULTRA,1
q_10_q1b_0108,1,ENGLISH_A | Q1(b) CORRECT SPELLINGS | UNIT 9 - The Road Not Taken,Remember,Choose the correctly spelt word.,worn,worrn,worne,wornee,A | worn,Medium,1,PRO,1
