question_hash,active,topic,bloom_level,question,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
q_10_q1d_master_0029,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADJECTIVES / DEGREES,Apply,Ali is ____ than Ahmed [4].,more tall,taller,tall,tallest,B | taller,Medium,1,ULTRA,1
q_10_q1d_master_0030,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADJECTIVES / DEGREES,Apply,This is the ____ book [4].,well,best,better,good,B | best,Medium,1,ULTRA,1
q_10_q1d_master_0031,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADJECTIVES / DEGREES,Apply,Iron is ____ than wood [4].,more heavy,heavier,heavy,heaviest,B | heavier,Medium,1,ULTRA,1
q_10_q1d_master_0032,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADJECTIVES / DEGREES,Apply,He is the ____ boy in class [4].,more clever,cleverest,cleverer,clever,B | cleverest,Medium,1,ULTRA,1
q_10_q1d_master_0033,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADJECTIVES / DEGREES,Apply,She is as ____ as her sister [4].,more kind,kind,kinder,kindest,B | kind,Medium,1,ULTRA,1
q_10_q1d_master_0034,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADJECTIVES / DEGREES,Apply,This road is ____ than that one [4].,more wide,wider,wide,widest,B | wider,Medium,1,ULTRA,1
q_10_q1d_master_0035,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADJECTIVES / DEGREES,Apply,Ali is ____ than Ahmed [5].,taller,tall,tallest,more tall,A | taller,Medium,1,ULTRA,1
q_10_q1d_master_0036,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADJECTIVES / DEGREES,Apply,This is the ____ book [5].,best,better,good,well,A | best,Medium,1,ULTRA,1
q_10_q1d_master_0037,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADJECTIVES / DEGREES,Apply,Iron is ____ than wood [5].,heavier,heavy,heaviest,more heavy,A | heavier,Medium,1,ULTRA,1
q_10_q1d_master_0038,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADJECTIVES / DEGREES,Apply,He is the ____ boy in class [5].,cleverest,cleverer,clever,more clever,A | cleverest,Medium,1,ULTRA,1
q_10_q1d_master_0039,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADJECTIVES / DEGREES,Apply,She is as ____ as her sister [5].,kind,kinder,kindest,more kind,A | kind,Medium,1,ULTRA,1
q_10_q1d_master_0040,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADJECTIVES / DEGREES,Apply,This road is ____ than that one [5].,wider,wide,widest,more wide,A | wider,Medium,1,ULTRA,1
q_10_q1d_master_0041,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADJECTIVES / DEGREES,Apply,Ali is ____ than Ahmed [6].,tall,tallest,more tall,taller,D | taller,Medium,1,ULTRA,1
sep_10_q1d_master_0004,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERB,Topic,,,,,,,,,,1
q_10_q1d_master_0042,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERB,Apply,The word “slowly” is an:,verb,adverb,adjective,noun,B | adverb,Easy,1,ELITE,1
q_10_q1d_master_0043,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERB,Apply,The word “very” in “very good” is an:,noun,pronoun,verb,adverb,D | adverb,Easy,1,ELITE,1
q_10_q1d_master_0044,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERB,Apply,The word “always” is an:,article,adverb,adjective,noun,B | adverb,Easy,1,ULTRA,1
q_10_q1d_master_0045,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERB,Apply,The word “carefully” is an:,verb,noun,preposition,adverb,D | adverb,Medium,1,ULTRA,1
q_10_q1d_master_0046,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERB,Apply,The word “yesterday” in “He came yesterday” is an:,adjective,adverb,noun,verb,B | adverb,Medium,1,ULTRA,1
q_10_q1d_master_0047,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERB,Apply,The word “here” in “Sit here” is an:,noun,article,pronoun,adverb,D | adverb,Medium,1,ULTRA,1
q_10_q1d_master_0048,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERB,Apply,The word “too” in “too hot” is an:,adjective,adverb,noun,verb,B | adverb,Medium,1,ULTRA,1
q_10_q1d_master_0049,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERB,Apply,The word “never” is an:,pronoun,verb,conjunction,adverb,D | adverb,Medium,1,PRO,1
q_10_q1d_master_0050,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERB,Apply,The word “soon” in “Come soon” is an:,verb,adverb,adjective,noun,B | adverb,Hard,1,PRO,1
q_10_q1d_master_0051,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERB,Apply,The word “quite” in “quite easy” is an:,noun,verb,article,adverb,D | adverb,Hard,1,PRO,1
sep_10_q1d_master_0005,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Topic,,,,,,,,,,1
q_10_q1d_master_0052,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,He runs ____ [1].,quickly,quick,quicker,quickest,A | quickly,Easy,1,ULTRA,1
q_10_q1d_master_0053,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,She spoke ____ [1].,softly,soft,softer,softest,A | softly,Easy,1,ULTRA,1
q_10_q1d_master_0054,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,The child slept ____ [1].,peacefully,peaceful,peace,peaceless,A | peacefully,Easy,1,ULTRA,1
q_10_q1d_master_0055,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,He answered ____ [1].,correctly,correct,correction,correctness,A | correctly,Easy,1,ULTRA,1
q_10_q1d_master_0056,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,They worked ____ [1].,carefully,careful,care,caring,A | carefully,Easy,1,ULTRA,1
q_10_q1d_master_0057,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,He runs ____ [2].,quick,quicker,quickest,quickly,D | quickly,Easy,1,ULTRA,1
q_10_q1d_master_0058,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,She spoke ____ [2].,soft,softer,softest,softly,D | softly,Easy,1,ULTRA,1
q_10_q1d_master_0059,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,The child slept ____ [2].,peaceful,peace,peaceless,peacefully,D | peacefully,Easy,1,ULTRA,1
q_10_q1d_master_0060,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,He answered ____ [2].,correct,correction,correctness,correctly,D | correctly,Easy,1,ULTRA,1
q_10_q1d_master_0061,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,They worked ____ [2].,careful,care,caring,carefully,D | carefully,Easy,1,ULTRA,1
q_10_q1d_master_0062,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,He runs ____ [3].,quicker,quickest,quickly,quick,C | quickly,Easy,1,ULTRA,1
q_10_q1d_master_0063,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,She spoke ____ [3].,softer,softest,softly,soft,C | softly,Easy,1,ULTRA,1
q_10_q1d_master_0064,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,The child slept ____ [3].,peace,peaceless,peacefully,peaceful,C | peacefully,Easy,1,ULTRA,1
q_10_q1d_master_0065,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,He answered ____ [3].,correction,correctness,correctly,correct,C | correctly,Easy,1,ULTRA,1
q_10_q1d_master_0066,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,They worked ____ [3].,care,caring,carefully,careful,C | carefully,Easy,1,ULTRA,1
q_10_q1d_master_0067,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,He runs ____ [4].,quickest,quickly,quick,quicker,B | quickly,Easy,1,ULTRA,1
q_10_q1d_master_0068,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,She spoke ____ [4].,softest,softly,soft,softer,B | softly,Easy,1,ULTRA,1
q_10_q1d_master_0069,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,The child slept ____ [4].,peaceless,peacefully,peaceful,peace,B | peacefully,Easy,1,ULTRA,1
q_10_q1d_master_0070,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,He answered ____ [4].,correctness,correctly,correct,correction,B | correctly,Easy,1,ULTRA,1
q_10_q1d_master_0071,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,They worked ____ [4].,caring,carefully,careful,care,B | carefully,Easy,1,ULTRA,1
q_10_q1d_master_0072,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,He runs ____ [5].,quickly,quick,quicker,quickest,A | quickly,Easy,1,ULTRA,1
q_10_q1d_master_0073,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,She spoke ____ [5].,softly,soft,softer,softest,A | softly,Easy,1,ULTRA,1
q_10_q1d_master_0074,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,The child slept ____ [5].,peacefully,peaceful,peace,peaceless,A | peacefully,Easy,1,ULTRA,1
q_10_q1d_master_0075,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,He answered ____ [5].,correctly,correct,correction,correctness,A | correctly,Easy,1,ULTRA,1
q_10_q1d_master_0076,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,They worked ____ [5].,carefully,careful,care,caring,A | carefully,Easy,1,ULTRA,1
q_10_q1d_master_0077,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,He runs ____ [6].,quick,quicker,quickest,quickly,D | quickly,Easy,1,ULTRA,1
q_10_q1d_master_0078,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,She spoke ____ [6].,soft,softer,softest,softly,D | softly,Easy,1,ULTRA,1
q_10_q1d_master_0079,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,The child slept ____ [6].,peaceful,peace,peaceless,peacefully,D | peacefully,Easy,1,ULTRA,1
q_10_q1d_master_0080,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,He answered ____ [6].,correct,correction,correctness,correctly,D | correctly,Easy,1,ULTRA,1
q_10_q1d_master_0081,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,They worked ____ [6].,careful,care,caring,carefully,D | carefully,Easy,1,ULTRA,1
q_10_q1d_master_0082,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ADVERBS,Apply,He runs ____ [7].,quicker,quickest,quickly,quick,C | quickly,Easy,1,ULTRA,1
sep_10_q1d_master_0006,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Topic,,,,,,,,,,1
q_10_q1d_master_0083,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ honest man [1].,a,an,the,no article,B | an,Easy,1,ELITE,1
q_10_q1d_master_0084,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ umbrella [1].,a,an,the,no article,B | an,Easy,1,ELITE,1
q_10_q1d_master_0085,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ useful book [1].,a,an,the,no article,A | a,Easy,1,ELITE,1
q_10_q1d_master_0086,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ university student [1].,a,an,the,no article,A | a,Easy,1,ELITE,1
q_10_q1d_master_0087,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ old house [1].,a,an,the,no article,B | an,Easy,1,ELITE,1
q_10_q1d_master_0088,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ European country [1].,a,an,the,no article,A | a,Easy,1,ELITE,1
q_10_q1d_master_0089,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ hour [1].,a,an,the,no article,B | an,Easy,1,ELITE,1
q_10_q1d_master_0090,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ one-eyed man [1].,a,an,the,no article,A | a,Easy,1,ELITE,1
q_10_q1d_master_0091,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ moon [1].,a,an,the,no article,C | the,Easy,1,ELITE,1
q_10_q1d_master_0092,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ sun [1].,a,an,the,no article,C | the,Easy,1,ELITE,1
q_10_q1d_master_0093,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ Ravi [1].,a,an,the,no article,C | the,Easy,1,ELITE,1
q_10_q1d_master_0094,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ Quran [1].,a,an,the,no article,C | the,Easy,1,ELITE,1
q_10_q1d_master_0095,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ honest man [2].,an,the,no article,a,A | an,Easy,1,ELITE,1
q_10_q1d_master_0096,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ umbrella [2].,an,the,no article,a,A | an,Easy,1,ELITE,1
q_10_q1d_master_0097,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ useful book [2].,an,the,no article,a,D | a,Easy,1,ELITE,1
q_10_q1d_master_0098,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ university student [2].,an,the,no article,a,D | a,Easy,1,ELITE,1
q_10_q1d_master_0099,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ old house [2].,an,the,no article,a,A | an,Easy,1,ELITE,1
q_10_q1d_master_0100,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ European country [2].,an,the,no article,a,D | a,Easy,1,ELITE,1
q_10_q1d_master_0101,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ hour [2].,an,the,no article,a,A | an,Easy,1,ELITE,1
q_10_q1d_master_0102,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ one-eyed man [2].,an,the,no article,a,D | a,Easy,1,ELITE,1
q_10_q1d_master_0103,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ moon [2].,an,the,no article,a,B | the,Easy,1,ELITE,1
q_10_q1d_master_0104,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ sun [2].,an,the,no article,a,B | the,Easy,1,ELITE,1
q_10_q1d_master_0105,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ Ravi [2].,an,the,no article,a,B | the,Easy,1,ELITE,1
q_10_q1d_master_0106,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ Quran [2].,an,the,no article,a,B | the,Easy,1,ELITE,1
q_10_q1d_master_0107,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ honest man [3].,the,no article,a,an,D | an,Easy,1,ULTRA,1
q_10_q1d_master_0108,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ umbrella [3].,the,no article,a,an,D | an,Easy,1,ULTRA,1
q_10_q1d_master_0109,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ useful book [3].,the,no article,a,an,C | a,Easy,1,ULTRA,1
q_10_q1d_master_0110,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ university student [3].,the,no article,a,an,C | a,Easy,1,ULTRA,1
q_10_q1d_master_0111,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ old house [3].,the,no article,a,an,D | an,Easy,1,ULTRA,1
q_10_q1d_master_0112,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ European country [3].,the,no article,a,an,C | a,Easy,1,ULTRA,1
q_10_q1d_master_0113,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | ARTICLES,Apply,Choose the article: He saw ____ hour [3].,the,no article,a,an,D | an,Easy,1,ULTRA,1
sep_10_q1d_master_0007,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CAPITALIZATION / PUNCTUATION,Topic,,,,,,,,,,1
q_10_q1d_master_0114,1,ENGLISH_B | Q1(d) GRAMMAR MCQs | BISE BOARD MASTER 600 | CAPITALIZATION / PUNCTUATION,Apply,A proper noun begins with a:,comma,hyphen,semicolon,capital letter,D | capital letter,Easy,1,ELITE,1
