question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_9_phy_ch2_lq_010,,2.7 Graphical Analysis of Motion,Long,explain,"Explain the use of speed-time graphs to identify uniform acceleration, constant speed, zero acceleration, and distance covered.",رفتار-وقت گراف کی مدد سے یکساں تعجیل، مستقل رفتار، صفر تعجیل اور طے شدہ فاصلے کی نشاندہی کی وضاحت کریں۔,Hard,5,high,
,1,2.12 Motion Under Gravity and Relativity,,,,,,,,
q_9_phy_ch2_lq_011,,2.12 Motion Under Gravity and Relativity,Long,state_and_explain,State the three equations of motion and explain the assumptions used while applying them.,حرکت کے تین مساوات بیان کریں اور ان کے استعمال کے دوران کیے جانے والے مفروضات کی وضاحت کریں۔,Medium,5,high,
q_9_phy_ch2_lq_012,,2.12 Motion Under Gravity and Relativity,Long,explain,"Explain free fall acceleration, its direction, its value, and the sign convention for upward and downward motion.",آزادانہ سقوط کی تعجیل، اس کی سمت، قدر اور اوپر یا نیچے حرکت کے لیے علامتی اصول کی وضاحت کریں۔,Hard,5,high,
q_9_phy_ch2_lq_013,,2.12 Motion Under Gravity and Relativity,Long,discuss,Discuss the universal speed limit and the approximate value of the speed of light.,عالمی حد رفتار اور روشنی کی رفتار کی قریب ترین قدر پر بحث کریں۔,Medium,5,high,
,1,2.15 Exercise Constructed Response Questions,,,,,,,,
q_9_phy_ch2_lq_014,,2.15 Exercise Constructed Response Questions,Long,explain,Distance and displacement may or may not be equal in magnitude. Explain this statement.,اس بیان کی وضاحت کریں: فاصلہ اور ازالۂ مکان مقدار میں برابر بھی ہو سکتے ہیں اور نہیں بھی۔,Medium,5,high,
q_9_phy_ch2_lq_015,,2.15 Exercise Constructed Response Questions,Long,explain,"When a bullet is fired, its velocity with which it leaves the barrel is called the muzzle velocity of the gun. The muzzle velocity of one gun with a longer barrel is lesser than that of another gun with a shorter barrel. In which gun is the acceleration of the bullet larger? Explain your answer.",درج ذیل صورتِ حال کی وضاحت کریں اور بتائیں کہ گولی کی تعجیل کس بندوق میں زیادہ ہو گی: ایک بندوق کی نالی لمبی ہے اور اس کی muzzle velocity دوسری چھوٹی نالی والی بندوق سے کم ہے۔,Hard,5,high,
q_9_phy_ch2_lq_016,,2.15 Exercise Constructed Response Questions,Long,explain,"For a complete trip, average velocity was calculated. Its value came out to be positive. Is it possible that its instantaneous velocity at any time during the trip had the negative value? Give justification of your answer.",ایک مکمل سفر کی اوسط ولاسٹی مثبت نکلی۔ کیا سفر کے دوران کسی لمحے لحظاتی ولاسٹی منفی ہو سکتی ہے؟ اپنے جواب کی وجہ بیان کریں۔,Hard,5,high,
q_9_phy_ch2_lq_017,,2.15 Exercise Constructed Response Questions,Long,explain,A ball is thrown vertically upward with velocity v. It returns to the ground in time T. Which of the following graphs correctly represents the motion? Explain your reasoning.,ایک گیند ولاسٹی v کے ساتھ عمودی طور پر اوپر پھینکی جاتی ہے اور وقت T میں زمین پر واپس آتی ہے۔ دیے گئے گرافوں میں سے کون سا گراف حرکت کو درست ظاہر کرتا ہے؟ اپنی وجہ بیان کریں۔,Hard,5,high,
q_9_phy_ch2_lq_018,,2.15 Exercise Constructed Response Questions,Long,determine,"The figure given below shows the distance-time graph for the travel of a cyclist. Find the velocities for the segments a, b and c.","دی گئی شکل سائیکلسٹ کے سفر کا فاصلہ-وقت گراف دکھاتی ہے۔ درج ذیل حصوں کی ولاسٹیز معلوم کریں: a, b, c",Hard,5,high,
q_9_phy_ch2_lq_019,,2.15 Exercise Constructed Response Questions,Long,explain,"Is it possible that the velocity of an object is zero at an instant of time, but its acceleration is not zero? If yes, give an example of such a case.",کیا یہ ممکن ہے کہ کسی جسم کی ولاسٹی کسی لمحے صفر ہو مگر اس کی تعجیل صفر نہ ہو؟ اگر ہاں تو ایسی صورت کی مثال دیں۔,Hard,5,high,
,1,2.16 Exercise Comprehensive Questions,,,,,,,,
q_9_phy_ch2_lq_020,,2.16 Exercise Comprehensive Questions,Long,explain,How a vector can be represented graphically? Explain.,ویکٹر کو گرافی طور پر کیسے ظاہر کیا جا سکتا ہے؟ وضاحت کریں۔,Medium,5,high,
q_9_phy_ch2_lq_021,,2.16 Exercise Comprehensive Questions,Long,compare,Differentiate between: (i) rest and motion (ii) speed and velocity.,درج ذیل میں فرق بیان کریں: (i) rest and motion (ii) speed and velocity,Medium,5,high,
q_9_phy_ch2_lq_022,,2.16 Exercise Comprehensive Questions,Long,describe,Describe different types of motion. Also give examples.,حرکت کی مختلف اقسام بیان کریں۔ مثالیں بھی دیں۔,Medium,5,high,
q_9_phy_ch2_lq_023,,2.16 Exercise Comprehensive Questions,Long,explain,Explain the difference between distance and displacement.,فاصلہ اور ازالۂ مکان کے درمیان فرق کی وضاحت کریں۔,Medium,5,high,
q_9_phy_ch2_lq_024,,2.16 Exercise Comprehensive Questions,Long,explain,What do gradients of distance-time graph and speed-time graph represent? Explain it by drawing diagrams.,فاصلہ-وقت گراف اور رفتار-وقت گراف کے گریڈینٹس کیا ظاہر کرتے ہیں؟ خاکے بنا کر وضاحت کریں۔,Hard,5,high,
q_9_phy_ch2_lq_025,,2.16 Exercise Comprehensive Questions,Long,explain,Prove that the area under speed-time graph is equal to the distance covered by an object.,ثابت کریں کہ رفتار-وقت گراف کے نیچے کا رقبہ جسم کے طے شدہ فاصلے کے برابر ہوتا ہے۔,Hard,5,high,
q_9_phy_ch2_lq_026,,2.16 Exercise Comprehensive Questions,Long,explain,How equations of motion can be applied to the bodies moving under the action of gravity?,ثقل کے زیرِ اثر حرکت کرنے والے اجسام پر حرکت کے مساوات کیسے لاگو کیے جا سکتے ہیں؟,Hard,5,high,
,1,2.1 Representation of Vectors — Solved Examples,,,,,,,,
q_9_phy_ch2_lq_027,,2.1 Representation of Vectors — Solved Examples,Numerical,determine,Draw the velocity vector v; a velocity of 300 m s⁻¹ at an angle of 60° to the east of north.,"درج ذیل ولاسٹی ویکٹر بنائیں: v = 300 m s⁻¹, angle = 60° to the east of north",Medium,4,high,
q_9_phy_ch2_lq_028,,2.1 Representation of Vectors — Solved Examples,Numerical,determine,Draw a force vector F having magnitude of 350 N and acting at an angle of 60° with x-axis.,"درج ذیل قوت کا ویکٹر بنائیں: F = 350 N, angle = 60° with x-axis",Medium,4,high,
,1,2.5 Speed and Velocity — Solved Examples,,,,,,,,
q_9_phy_ch2_lq_029,,2.5 Speed and Velocity — Solved Examples,Numerical,calculate,An eagle dives to the ground along a 300 m path with an average speed of 60 m s⁻¹. How long does it take to cover this distance?,"درج ذیل وقت معلوم کریں: S = 300 m, vₐᵥ = 60 m s⁻¹",Easy,4,high,
,1,2.6 Acceleration — Solved Examples,,,,,,,,
q_9_phy_ch2_lq_030,,2.6 Acceleration — Solved Examples,Numerical,determine,A plane starts running from rest on a run-way as shown in the figure below. It accelerates down the run-way and after 20 seconds attains a velocity of 252 km h⁻¹. Determine the average acceleration of the plane.,"درج ذیل جہاز کی اوسط تعجیل معلوم کریں: initial velocity = 0, time = 20 s, final velocity = 252 km h⁻¹",Medium,4,high,
,1,2.13 Free Fall Acceleration — Solved Examples,,,,,,,,
q_9_phy_ch2_lq_031,,2.13 Free Fall Acceleration — Solved Examples,Numerical,find,An iron bob is dropped from the top of a tower. It reaches the ground in 4 seconds. Find: (a) the height of the tower (b) the velocity of the ball as it strikes the ground.,درج ذیل آزادانہ سقوط کا سوال حل کریں: time = 4 s; find (a) height of tower (b) velocity just before striking the ground,Medium,4,high,
q_9_phy_ch2_lq_032,,2.13 Free Fall Acceleration — Solved Examples,Numerical,determine,"An arrow is thrown vertically upward with the help of a bow. The velocity of the arrow when it leaves the bow is 30 m s⁻¹. Determine time to reach the highest point? Also, find the maximum height attained by the arrow.",درج ذیل عمودی اوپر پھینکے گئے تیر کے لیے وقت اور زیادہ سے زیادہ اونچائی معلوم کریں: initial velocity = 30 m s⁻¹,Hard,4,high,
,1,2.17 Exercise Numerical Problems,,,,,,,,
q_9_phy_ch2_lq_033,,2.17 Exercise Numerical Problems,Numerical,determine,Draw the representative lines of the following vectors: (a) A velocity of 400 m s⁻¹ making an angle of 60° with x-axis. (b) A force of 50 N making an angle of 120° with x-axis.,"درج ذیل ویکٹرز کی نمائندہ لکیریں بنائیں: (a) velocity = 400 m s⁻¹, angle = 60° with x-axis; (b) force = 50 N, angle = 120° with x-axis",Medium,4,high,
q_9_phy_ch2_lq_034,,2.17 Exercise Numerical Problems,Numerical,calculate,A car is moving with an average speed of 72 km h⁻¹. How much time will it take to cover a distance of 360 km?,"درج ذیل وقت معلوم کریں: average speed = 72 km h⁻¹, distance = 360 km",Easy,4,high,
q_9_phy_ch2_lq_035,,2.17 Exercise Numerical Problems,Numerical,find,A truck starts from rest. It reaches a velocity of 90 km h⁻¹ in 50 seconds. Find its average acceleration.,"درج ذیل ٹرک کی اوسط تعجیل معلوم کریں: initial velocity = 0, final velocity = 90 km h⁻¹, time = 50 s",Medium,4,high,
q_9_phy_ch2_lq_036,,2.17 Exercise Numerical Problems,Numerical,calculate,A car passes a green traffic signal while moving with a velocity of 5 m s⁻¹. It then accelerates to 1.5 m s⁻². What is the velocity of car after 5 seconds?,"درج ذیل گاڑی کی 5 سیکنڈ بعد ولاسٹی معلوم کریں: initial velocity = 5 m s⁻¹, acceleration = 1.5 m s⁻², time = 5 s",Medium,4,high,
q_9_phy_ch2_lq_037,,2.17 Exercise Numerical Problems,Numerical,calculate,A motorcycle initially travelling at 18 km h⁻¹ accelerates at constant rate of 2 m s⁻². How far will the motorcycle go in 10 seconds?,"درج ذیل موٹر سائیکل کا طے شدہ فاصلہ معلوم کریں: initial velocity = 18 km h⁻¹, acceleration = 2 m s⁻², time = 10 s",Medium,4,high,
q_9_phy_ch2_lq_038,,2.17 Exercise Numerical Problems,Numerical,determine,A wagon is moving on the road with a velocity of 54 km h⁻¹. Brakes are applied suddenly. The wagon covers a distance of 25 m before stopping. Determine the acceleration of the wagon.,"درج ذیل ویگن کی تعجیل معلوم کریں: initial velocity = 54 km h⁻¹, stopping distance = 25 m, final velocity = 0",Hard,4,high,
q_9_phy_ch2_lq_039,,2.17 Exercise Numerical Problems,Numerical,calculate,A stone is dropped from a height of 45 m. How long will it take to reach the ground? What will be its velocity just before hitting the ground?,درج ذیل پتھر کے لیے وقت اور زمین سے ٹکرانے سے پہلے ولاسٹی معلوم کریں: height = 45 m,Medium,4,high,
q_9_phy_ch2_lq_040,,2.17 Exercise Numerical Problems,Numerical,determine,A car travels 10 km with an average velocity of 20 m s⁻¹. Then it travels in the same direction through a diversion at an average velocity of 4 m s⁻¹ for the next 0.8 km. Determine the average velocity of the car for the total journey.,"درج ذیل کل سفر کی اوسط ولاسٹی معلوم کریں: first distance = 10 km, first average velocity = 20 m s⁻¹, second distance = 0.8 km, second average velocity = 4 m s⁻¹",Hard,4,high,
q_9_phy_ch2_lq_041,,2.17 Exercise Numerical Problems,Numerical,find,A ball is dropped from the top of a tower. The ball reaches the ground in 5 seconds. Find the height of the tower and the velocity of the ball with which it strikes the ground.,درج ذیل گیند کے لیے ٹاور کی اونچائی اور زمین سے ٹکرانے کی ولاسٹی معلوم کریں: time = 5 s,Medium,4,high,
q_9_phy_ch2_lq_042,,2.17 Exercise Numerical Problems,Numerical,find,"A cricket ball is hit so that it travels straight up in the air. An observer notes that it took 3 seconds to reach the highest point. What was the initial velocity of the ball? If the ball was hit 1 m above the ground, how high did it rise from the ground?","درج ذیل کرکٹ بال کے لیے ابتدائی ولاسٹی اور زمین سے زیادہ سے زیادہ اونچائی معلوم کریں: time to highest point = 3 s, initial height above ground = 1 m",Hard,4,high,
