question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
q_10_chem_ch16_lq_008,1,16.2–16.3 Writing Formulae of Ionic Compounds,Long,process_procedure,"Describe the method of writing formulae of ionic compounds from ionic charges, including compounds containing polyatomic ions.",ionic charges سے ionic compounds کی formulae لکھنے کا method بیان کریں، اور polyatomic ions containing compounds بھی شامل کریں۔,Medium,5,PRO,1
sep_10_chem_ch16_004,1,"16.4–16.5 Oxidation, Reduction and Redox Reactions",Topic,topic_separator,,,,,,1
q_10_chem_ch16_lq_009,1,"16.4–16.5 Oxidation, Reduction and Redox Reactions",Long,compare,"Compare oxidation and reduction in terms of addition or removal of oxygen and hydrogen, transfer of electrons and change in oxidation number, giving suitable equations.",oxygen اور hydrogen کی addition یا removal، electron transfer اور oxidation number change کی بنیاد پر oxidation اور reduction کا موازنہ کریں اور suitable equations دیں۔,Medium,5,ULTRA,1
q_10_chem_ch16_lq_010,1,"16.4–16.5 Oxidation, Reduction and Redox Reactions",Long,state_and_explain,Define a redox reaction and explain how oxidizing and reducing agents are identified by electron transfer and oxidation-number changes.,redox reaction کی تعریف کریں اور explain کریں کہ electron transfer اور oxidation-number changes سے oxidizing اور reducing agents کیسے identify کیے جاتے ہیں۔,Medium,5,PRO,1
sep_10_chem_ch16_005,1,16.5 Redox Reactions and Colour Changes,Topic,topic_separator,,,,,,1
q_10_chem_ch16_lq_011,1,16.5 Redox Reactions and Colour Changes,Long,application_case,"Explain the oxidation of oxalic acid by acidified potassium manganate(VII), including oxidation-number changes, oxidizing and reducing agents, and the observed colour change.",acidified potassium manganate(VII) کے ذریعے oxalic acid کی oxidation explain کریں، اور oxidation-number changes، oxidizing اور reducing agents اور observed colour change شامل کریں۔,Hard,5,ELITE,1
q_10_chem_ch16_lq_012,1,16.5 Redox Reactions and Colour Changes,Long,application_case,"Explain the oxidation of aqueous potassium iodide by acidified potassium manganate(VII), including the ionic changes and colour observation.",acidified potassium manganate(VII) کے ذریعے aqueous potassium iodide کی oxidation explain کریں، اور ionic changes اور colour observation شامل کریں۔,Hard,5,ELITE,1
sep_10_chem_ch16_006,1,16.6 Electrolysis and Electrolytic Cells,Topic,topic_separator,,,,,,1
q_10_chem_ch16_lq_013,1,16.6 Electrolysis and Electrolytic Cells,Long,diagram_based,"Define electrolysis and draw a labelled electrolytic cell showing the anode, cathode, electrolyte, battery, electron flow in the external circuit and ion movement in the electrolyte.",electrolysis کی تعریف کریں اور labelled electrolytic cell draw کریں جس میں anode، cathode، electrolyte، battery، external circuit میں electron flow اور electrolyte میں ion movement دکھائیں۔,Medium,5,PRO,1
q_10_chem_ch16_lq_014,1,16.6 Electrolysis and Electrolytic Cells,Long,compare,"Compare an electrolytic cell and a galvanic cell in energy conversion, spontaneity, electrode charges, oxidation, reduction and electron flow.",energy conversion، spontaneity، electrode charges، oxidation، reduction اور electron flow کی بنیاد پر electrolytic cell اور galvanic cell کا موازنہ کریں۔,Hard,5,ELITE,1
sep_10_chem_ch16_007,1,16.7–16.9 Electrolysis of Aqueous Metal Halides,Topic,topic_separator,,,,,,1
q_10_chem_ch16_lq_015,1,16.7–16.9 Electrolysis of Aqueous Metal Halides,Long,process_procedure,"Discuss the electrolysis of concentrated sodium chloride solution using inert electrodes. Include the ions present, preferential discharge, electrode reactions, observations and overall reaction.",inert electrodes استعمال کرتے ہوئے concentrated sodium chloride solution کی electrolysis discuss کریں۔ ions present، preferential discharge، electrode reactions، observations اور overall reaction شامل کریں۔,Hard,5,ULTRA,1
q_10_chem_ch16_lq_016,1,16.7–16.9 Electrolysis of Aqueous Metal Halides,Long,compare,Explain why different products are formed at the electrodes during electrolysis of dilute and concentrated aqueous solutions of metal halides.,explain کریں کہ metal halides کی dilute اور concentrated aqueous solutions کی electrolysis کے دوران electrodes پر different products کیوں form ہوتے ہیں۔,Hard,5,PRO,1
q_10_chem_ch16_lq_017,1,16.7–16.9 Electrolysis of Aqueous Metal Halides,Long,discuss,Discuss the electrolysis of concentrated aqueous solutions of metal halides by using the electrochemical series and concentration of ions to predict the products at both electrodes.,electrochemical series اور ion concentration استعمال کرتے ہوئے concentrated aqueous solutions of metal halides کی electrolysis discuss کریں اور both electrodes پر products predict کریں۔,Hard,5,PRO,1
sep_10_chem_ch16_008,1,"16.10–16.12 Electrolysis of Lead Chloride, Sulphuric Acid and Copper Sulphate",Topic,topic_separator,,,,,,1
q_10_chem_ch16_lq_018,1,"16.10–16.12 Electrolysis of Lead Chloride, Sulphuric Acid and Copper Sulphate",Long,process_procedure,"Describe the electrolysis of molten lead(II) chloride using inert electrodes, including operating conditions, movement of ions, half-equations and products.",inert electrodes کے ساتھ molten lead(II) chloride کی electrolysis بیان کریں، اور operating conditions، ion movement، half-equations اور products شامل کریں۔,Medium,5,PRO,1
q_10_chem_ch16_lq_019,1,"16.10–16.12 Electrolysis of Lead Chloride, Sulphuric Acid and Copper Sulphate",Long,compare,"Compare the electrolysis of dilute sulphuric acid and dilute copper(II) sulphate using inert electrodes in terms of ions discharged, products, electrode equations and observations.",ions discharged، products، electrode equations اور observations کی بنیاد پر dilute sulphuric acid اور dilute copper(II) sulphate کی inert electrodes کے ساتھ electrolysis کا موازنہ کریں۔,Hard,5,ELITE,1
q_10_chem_ch16_lq_020,1,"16.10–16.12 Electrolysis of Lead Chloride, Sulphuric Acid and Copper Sulphate",Long,compare,"Compare the electrolysis of dilute copper(II) sulphate using inert electrodes and copper electrodes. Include changes at the anode, cathode, solution colour and electrode masses.",dilute copper(II) sulphate کی inert electrodes اور copper electrodes کے ساتھ electrolysis کا موازنہ کریں۔ anode، cathode، solution colour اور electrode masses کی changes شامل کریں۔,Hard,5,ELITE,1
sep_10_chem_ch16_009,1,16.13 Hydrogen–Oxygen Fuel Cell,Topic,topic_separator,,,,,,1
q_10_chem_ch16_lq_021,1,16.13 Hydrogen–Oxygen Fuel Cell,Long,diagram_based,"Describe the construction and working of a hydrogen–oxygen fuel cell. Include electrode reactions, overall reaction, electrolyte, catalyst and energy conversion.",hydrogen–oxygen fuel cell کی construction اور working بیان کریں۔ electrode reactions، overall reaction، electrolyte، catalyst اور energy conversion شامل کریں۔,Hard,5,ULTRA,1
q_10_chem_ch16_lq_022,1,16.13 Hydrogen–Oxygen Fuel Cell,Long,advantages_limitations,Discuss the advantages and disadvantages of hydrogen–oxygen fuel cells compared with petrol and diesel engines in vehicles.,vehicles میں petrol اور diesel engines کے مقابلے میں hydrogen–oxygen fuel cells کے advantages اور disadvantages discuss کریں۔,Medium,5,PRO,1
sep_10_chem_ch16_010,1,16.14 Corrosion and Its Prevention,Topic,topic_separator,,,,,,1
q_10_chem_ch16_lq_023,1,16.14 Corrosion and Its Prevention,Long,state_and_explain,Define corrosion and explain the electrochemical reactions involved in the rusting of iron.,corrosion کی تعریف کریں اور iron rusting میں involved electrochemical reactions explain کریں۔,Hard,5,ULTRA,1
q_10_chem_ch16_lq_024,1,16.14 Corrosion and Its Prevention,Long,compare,"Compare painting or greasing, galvanization and sacrificial protection as methods for preventing corrosion, giving suitable applications.",corrosion prevent کرنے کے methods کے طور پر painting یا greasing، galvanization اور sacrificial protection کا موازنہ کریں اور suitable applications دیں۔,Medium,5,PRO,1
sep_10_chem_ch16_011,1,16.15 Electroplating,Topic,topic_separator,,,,,,1
q_10_chem_ch16_lq_025,1,16.15 Electroplating,Long,process_procedure,"Explain electroplating with a labelled setup. Describe the preparation of the article, choice of anode, cathode and electrolyte, conditions for a good deposit, and major applications.",labelled setup کے ساتھ electroplating explain کریں۔ article preparation، anode، cathode اور electrolyte selection، good deposit کی conditions اور major applications بیان کریں۔,Hard,5,ULTRA,1
q_10_chem_ch16_lq_026,1,16.15 Electroplating,Long,compare,"Compare silver plating and copper plating in terms of anode, cathode, electrolyte and electrode reactions.",anode، cathode، electrolyte اور electrode reactions کی بنیاد پر silver plating اور copper plating کا موازنہ کریں۔,Medium,5,PRO,1
sep_10_chem_ch16_012,1,16.16–16.17 Galvanic Cells and Reactivity of Metals,Topic,topic_separator,,,,,,1
q_10_chem_ch16_lq_027,1,16.16–16.17 Galvanic Cells and Reactivity of Metals,Long,diagram_based,"Draw and explain the working of a Daniel cell. Include half-cells, porous partition, electron flow, ion movement, electrode reactions, polarity and overall cell reaction.",Daniel cell draw کریں اور اس کی working explain کریں۔ half-cells، porous partition، electron flow، ion movement، electrode reactions، polarity اور overall cell reaction شامل کریں۔,Hard,5,ULTRA,1
q_10_chem_ch16_lq_028,1,16.16–16.17 Galvanic Cells and Reactivity of Metals,Long,application_case,Explain how voltage data from galvanic cells can be used to compare the reactivity of metals and construct an electrochemical series.,explain کریں کہ galvanic cells کے voltage data سے metals کی reactivity compare اور electrochemical series construct کیسے کی جاتی ہے۔,Hard,5,PRO,1
